"Сведения о доле перестраховщиков в выплатах по договорам, ",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,11788.62132,11788.62132,11788.62132,3418.99243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,0212,"АО  ""Цюрих надежное страхование""",Москва,49141.58197,-,-,-,-,49141.58197,-,-,-,-,-,49141.58197,47781.24387,333.16866,-,-,-,6397.61212,-,-,41050.46309,-,1360.3381,-,-,-,-,-,-,-,462.26549,898.07261,-,-,-,-,-,-,-,-,-,-,-
4,3991,"АО  СК  ""Ренессанс здоровье""",Москва,43638.44513,-,-,-,-,43638.44513,43638.44513,41411.54542,-,-,2226.89971,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,3947,"АО ""АИГ""",Москва,77752.86269,-,-,-,-,77752.86269,-,-,-,-,-,77752.86269,35929.7848,-,-,-,-,27918.28121,-,-,8011.50359,-,1449.53587,960.05888,960.05888,-,-,-,-,-,-,489.47699,-,-,40373.54202,-,-,-,-,-,-,-,-
6,2239,"АО ""АльфаСтрахование""",Москва,1041011.16399,-,-,-,-,1019889.68059,21338.70851,18451.56586,-,-,2887.14265,998550.97208,897381.28681,19009.46721,-,220354.07216,-,2151.56237,-,-,655866.18507,-,62731.1959,-,-,-,-,59189.93375,-,-,-,3541.26215,-,35463.58574,2974.90363,-,-,-,21121.4834,-,798.57624,20322.90716,-
7,3064,"АО ""Боровицкое страховое общество""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,0433,"АО ""ВостСибЖАСО""",Иркутск,122.2328,-,-,-,-,122.2328,-,-,-,-,-,122.2328,122.2328,119.3,-,-,-,-,-,-,-,2.9328,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,1284,"АО ""Группа Ренессанс Страхование""",Москва,80793.60007,-,-,-,-,80053.96305,585.60208,9,-,-,576.60208,79468.36097,51440.51269,18701.34281,-,-,-,-,-,-,32739.16988,-,-2063.96987,-2063.96987,-2063.96987,-,-,-,-,-,-,-,-,-,30091.81815,-,-,-,739.63702,-,-,739.63702,-
10,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,1820,"АО ""ГУТА-Страхование""",Москва,24.22444,-,-,-,-,24.22444,-,-,-,-,-,24.22444,-,-,-,-,-,-,-,-,-,-,24.22444,-,-,-,-,-,-,-,-,24.22444,-,-,-,-,-,-,-,-,-,-,-
13,1412,"АО ""Д2  Страхование""",Новосибирск,299.87342,-,-,-,-,299.87342,299.87342,299.87342,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,0055,"АО ""ДальЖАСО""",Хабаровск,1944.70906,-,-,-,-,1944.70906,66.49737,10,-,-,56.49737,1878.21169,1878.21169,115.56764,-,-,-,27.31322,-,-,107.86308,1627.46775,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,127.72576,-,-,-,-,127.72576,-,-,-,-,-,127.72576,-,-,-,-,-,-,-,-,-,-,127.72576,-,-,-,-,-,-,-,-,-,127.72576,-,-,-,-,-,-,-,-,-,-
16,1427,"АО ""МАКС""",Москва,199892.2873,-,-,-,-,191284.998,-,-,-,-,-,191284.998,191284.998,-,-,-,-,-,-,-,191284.998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8607.2893,-,-,8607.2893,-
17,3256,"АО ""МетЛайф""",Москва,90629.90087,13065.48,13065.48,-,-,77564.42087,77564.42087,64233.76381,-,-,13330.65706,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,3116,"АО ""НАСКО""",Казань,125181.97006,-,-,-,-,119290.59045,8660.15069,-11246.23244,-,-,19906.38313,110630.43976,110630.43976,86814.70812,-,-,-,-,-,-,10207.20629,13608.52535,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5891.37961,-,-,5891.37961,-
19,2346,"АО ""ОСК""",Самара,63.25407,-,-,-,-,63.25407,-,-,-,-,-,63.25407,63.25407,-,-,-,-,-,-,-,63.25407,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,3748,"АО ""Русский Стандарт Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,0235,"АО ""Русское перестраховочное общество""",Москва,21720.11656,-,-,-,-,21720.11656,-,-,-,-,-,21720.11656,21720.11656,-,-,-,-,20517.73806,-,-,1202.3785,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,4960.0526,-,-,-,-,4960.0526,-,-,-,-,-,4960.0526,4960.0526,-,-,-,-,-,-,-,4960.0526,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,2703.65224,-,-,-,-,2703.65224,2703.65224,2431.437,-,-,272.21524,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,2619,"АО ""СК ""Астро-Волга""",Самара,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,0915,"АО ""СК ""ПАРИ""",Москва,3437.23456,-,-,-,-,566.40908,378.58859,378.58859,-,-,-,187.82049,187.82049,-,-,-,-,86.78568,-,-,101.03481,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2870.82548,-,-,2870.82548,-
26,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,60993.69962,-,-,-,-,57089.65215,199.45366,199.45366,-,-,-,56890.19849,56890.19849,54795.34814,-,-,-,1.21172,-,-,1939.46397,154.17466,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3904.04747,-,-,3904.04747,-
27,2359,"АО ""СК УСПЕХ""",Москва,30.37339,-,-,-,-,30.37339,-,-,-,-,-,30.37339,30.37339,-,-,-,-,-,-,-,-,30.37339,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,1587,"АО ""СО ""Талисман""",Казань,0.002,-,-,-,-,0.002,-,-,-,-,-,0.002,0.002,-,-,-,-,-,-,-,0.002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,1208,"АО ""СОГАЗ""",Москва,2046906.78312,-,-,-,-,2015262.96023,4276.3057,9.95,-,-,4266.3557,2010986.65453,808304.84315,72113.9255,1562.86104,133186.16987,38171.77099,57524.11801,-,-,505745.99774,-,7172.54645,1062.56835,1062.56835,-,-,5933.80818,-,-,-,176.16992,-,1195411.83141,97.43352,-,-,-,31643.82289,-,5541.17941,26102.64348,-
30,3229,"АО ""Страховая бизнес группа""",Воронеж,8240.02571,-,-,-,-,481.26811,-,-,-,-,-,481.26811,481.26811,-,-,-,-,-,-,-,481.26811,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7758.7576,-,-,7758.7576,-
31,0983,"АО ""Страховая группа ""УралСиб""",Москва,256.13492,-,-,-,-,256.13492,256.13492,256.13492,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,1334.518,-,-,-,-,1334.518,31,31,-,-,-,1303.518,1303.518,217.462,-,-,-,-,-,-,1062.442,23.614,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,2144,"АО ""Страховая компания АСКО-Центр""",Курск,4394.17127,-,-,-,-,4394.17127,-,-,-,-,-,4394.17127,4394.17127,-,-,-,-,-,-,-,4394.17127,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
35,3987,"АО ""УРАЛСИБ Жизнь""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,3995,АО ВТБ Страхование жизни,Москва,2657.25,2657.25,2657.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,4351,АО РНПК,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,3300,"АО СГ ""Спасские ворота""",Салехард,560.05079,-,-,-,-,340.60595,-,-,-,-,-,340.60595,340.60595,130.68506,-,-,-,209.92089,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,219.44484,-,-,219.44484,-
39,1858,"АО СК "" Армеец""",Москва,1282.19827,-,-,-,-,1282.19827,-,-,-,-,-,1282.19827,629.55116,471.74974,-,-,-,-,-,-,-,157.80142,652.64711,-,-,-,-,-,-,-,-,652.64711,-,-,-,-,-,-,-,-,-,-,-
40,0290,"АО СК ""Альянс""",Москва,85253.36119,-,-,-,-,84373.34363,2935.83899,1747.42061,-,-,1188.41838,81437.50464,23073.54903,294.93583,-,1379.92758,-,12919.75107,-,-,8478.93455,-,4977.61381,-,-,-,-,956.40673,-,-,-,4021.20708,-,-,53386.3418,-,-,-,880.01756,-,-,880.01756,-
41,0518,"АО СК ""БАСК""",Белово,241.0998,-,-,-,-,241.0998,-,-,-,-,-,241.0998,241.0998,241.0998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,254.40134,-,-,-,-,254.40134,-,-,-,-,-,254.40134,225.26538,225.26538,-,-,-,-,-,-,-,-,29.13596,29.13596,-,29.13596,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,2447,"АО СК ""ЖСФ""",Нижний Новгород,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,0425,"АО СК ""Ингвар""",Москва,1858.58657,-,-,-,-,1858.58657,-,-,-,-,-,1858.58657,1858.58657,-,-,-,-,1858.58657,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,2947,"АО СК ""РСХБ-Страхование""",Москва,215434.43814,-,-,-,-,215434.43814,93598.95059,93598.95059,-,-,-,121835.48755,121818.22155,10930.78348,-,-,-,-,73949.97869,3859.58522,36937.45938,-,17.266,-,-,-,-,-,-,-,-,17.266,-,-,-,-,-,-,-,-,-,-,-
46,3983,"АО СК ""Стерх""",Якутск,1264845.05611,-,-,-,-,1264845.05611,102.79547,102.79547,-,-,-,1264742.26064,1264327.00732,1983.89124,-,1262225.3196,-,-,-,-,99.3265,18.46998,415.25332,-,-,-,-,415.25332,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,1216,"АО СК ""Чулпан""",Альметьевск,2506.52066,-,-,-,-,539.89866,-,-,-,-,-,539.89866,539.89866,29.12425,-,-46.9584,-,-,-,-,-,557.73281,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1966.622,-,1966.622,-,-
48,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,14981.18244,-,-,-,-,14981.18244,-,-,-,-,-,14981.18244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14981.18244,-,-,-,-,-,-,-,-,-
49,2284,"ЗАО ГСАО ""Плато""",Москва,795.67644,-,-,-,-,795.67644,-,-,-,-,-,795.67644,795.67644,-,-,-,-,-,-,-,795.67644,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,1675,Либерти Страхование (АО),Санкт-Петербург,5639.5573,-,-,-,-,5639.5573,-,-,-,-,-,5639.5573,1076.6923,330.26446,-,-,-,-,-,-,746.42784,-,1043.24,-,-,-,-,-,-,-,-,1043.24,-,342.6119,3177.0131,-,-,-,-,-,-,-,-
51,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,638.024,-,-,-,-,638.024,-,-,-,-,-,638.024,638.024,638.024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,2708,"ОАО ""ЧСК""",Москва,688.36997,-,-,-,-,15.47265,15.47265,-,-,-,15.47265,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,672.89732,-,-,672.89732,-
53,1083,"ООО  ""Зетта Страхование""",Москва,32478.04874,-,-,-,-,25467.32271,25467.32271,-,-,-,25467.32271,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7010.72603,-,1330.0149,5680.71113,-
54,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,3828,"ООО  СК ""Альянс Жизнь""",Москва,111609.59703,913.23681,913.23681,913.23681,-,110696.36022,110696.36022,2314.39689,-,-,108381.96333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,9904.47991,8716.78815,8716.78815,-,-,1187.69176,1187.69176,-,-,-,1187.69176,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,2496,"ООО ""Абсолют Страхование""     ",Москва,123555.65913,-,-,-,-,123555.65913,1146.93499,1146.93499,-,-,-,122408.72414,11096.90429,338.2778,-,-,-,-,-,-,10758.62649,-,111311.81985,-,-,-,-,-,-,-,111311.81985,-,-,-,-,-,-,-,-,-,-,-,-
58,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,49.6508,-,-,-,-,49.6508,-,-,-,-,-,49.6508,49.6508,-,-,-,-,-,-,-,-,49.6508,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,14928.79603,-,-,-,-,14928.79603,1514.54706,1514.54706,-,-,-,13414.24897,2297.2699,1163.59293,-,-,-,681.55191,-,-,-,452.12506,11116.97907,-,-,-,-,11077.91965,-,-,-,39.05942,-,-,-,-,-,-,-,-,-,-,-
60,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,10470.5,10470.5,10470.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,0436,"ООО ""АМТ Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,58016.94321,-,-,-,-,58016.94321,-,-,-,-,-,58016.94321,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58016.94321,-,-,-,-,-,-,-,-,-
63,3487,"ООО ""БИН Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64,3799,"ООО ""БСД""",Москва,26.00014,-,-,-,-,26.00014,-,-,-,-,-,26.00014,26.00014,26.00014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,3866,"ООО ""ВСК-Линия жизни""",Москва,666.58459,666.58459,666.58459,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,3535,"ООО ""ИНКОР Страхование""",Дмитров,1382.35416,-,-,-,-,1382.35416,116.34559,116.34559,-,-,-,1266.00857,1266.00857,1266.00857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,732.323,141.075,141.075,-,-,591.248,591.248,591.248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68,3993,"ООО ""Компания Банковского Страхования""",Москва,241.64913,-,-,-,-,241.64913,-,-,-,-,-,241.64913,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,241.64913,-,-,-,-,-,-,-,-
69,4326,"ООО ""КПСК"" ",Симферополь,22945.20721,-,-,-,-,22945.20721,-,-,-,-,-,22945.20721,22945.20721,-,-,-,-,-,-,-,22527.14121,418.066,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
70,4189,"ООО ""Кредендо – Ингосстрах  Кредитное Страхование""",Москва,10758.39316,-,-,-,-,10758.39316,-,-,-,-,-,10758.39316,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10758.39316,-,-,-,-,-,-,-,-,-
71,3781,"ООО ""КРК-Страхование""",Москва,19688.71324,-,-,-,-,19688.71324,-,-,-,-,-,19688.71324,19688.71324,19671.21686,-,-,-,-,-,-,17.49638,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
72,4013,"ООО ""МАКС-Жизнь""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
73,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
74,3609,"ООО ""ППФ Страхование жизни""",Москва,6033.30638,1048.3617,1048.3617,-,-,4984.94468,4984.94468,4984.94468,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
75,3438,"ООО ""ПРОМИНСТРАХ""",Москва,52510.52591,-,-,-,-,48953.68758,-,-,-,-,-,48953.68758,-,-,-,-,-,-,-,-,-,-,48953.68758,-,-,-,-,-,-,-,-,-,48953.68758,-,-,-,-,-,3556.83833,-,-,3556.83833,-
76,3568,"ООО ""ПСА""",Сызрань,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
77,0473,"ООО ""РИКС""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78,2042,"ООО ""СК ""Гранта""",Казань,6846.87986,-,-,-,-,6846.87986,-,-,-,-,-,6846.87986,6846.87986,6846.87985,-,-,-,-,-,-,1e-05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
79,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,33108.61084,-,-,-,-,33108.61084,33108.61084,33108.61084,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
