"Сведения о страховых премиях по договорам страхования,",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
,,,,,,,,,,,,лекарственного ,органов,страхование,,,(кроме средств ,железнодорожного ,средств воздушного ,средств водного ,грузов,сельскохозяйственное ,осуществляемое с ,прочего имущества ,прочего имущества ,,(кроме средств ,железнодорожного ,владельцев средств ,владельцев средств ,эксплуатирующих ,вследствие недостатков ,за причинение вреда ,ненадлежащее ,рисков,рисков,,обязательном ,федеральными законами,,транспортных средств,на опасном объекте,"здоровью, имуществу ","страхования, "
,,,,,,,,,,,,препарата для ,,,,,железнодорожного ,транспорта,транспорта,транспорта,,страхование,государственной ,юридических лиц,граждан,,железнодорожного ,транспорта,воздушного транспорта,водного транспорта,опасные объекты,"товаров, работ, услуг",третьим лицам,исполнение обязательств ,,,,страховании лиц,,,,,пассажиров,предусмотренные 
,,,,,,,,,,,,медицинского ,,,,,транспорта),,,,,,поддержкой,,,,транспорта),,,,,,,по договору,,,,,,,,,,федеральными законами
,,,,,,,,,,,,применения,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
,,ИТОГО:,,500438782.61833,201718632.29213,201370760.35953,24165635.05963,347871.9326,239797238.96002,84758378.18718,45359943.489,19929.9751,-,39398434.69818,155038860.77284,125974488.90973,70184871.41043,317059.01935,2049282.05363,1060033.21683,6660223.61949,1088888.57566,472483.50713,18415994.58528,26198136.42906,16815956.08617,2833391.77866,5622.24932,319004.28642,715659.79243,455970.77918,828019.65016,4859956.89966,6798330.65034,2856393.50766,9392022.26928,-,-,-,58922911.36618,57071549.52806,966458.06773,884903.77039,-
1,4179," ООО ""СК"" Райффайзен Лайф""",Москва,2483141.53217,2253813.27879,2253813.27879,153777.79077,-,229328.25338,229328.25338,66615.75338,-,-,162712.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1207,"АО  ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,2190677.9518,-,-,-,-,2190677.9518,678879.07801,613474.122,-,-,65404.95601,1511798.87379,308569.98179,2679.46027,-,-,-,-,-,-,-,305890.52152,82011.43548,-,-,-,-,-,-,82011.43548,-,-,1121217.45652,-,-,-,-,-,-,-,-
3,3991,"АО  ""СК  БЛАГОСОСТОЯНИЕ""",Москва,1245632.57546,83118.55612,80693.48597,-,2425.07015,1162514.01934,1162514.01934,1110821.09872,-,-,51692.92062,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,0206,"АО  ""Страховая Компания ""ДИАНА""",Ангарск,24737.582,-,-,-,-,24737.582,13322.068,3406.068,-,-,9916,11415.514,11205.514,3649,-,-,-,47.514,-,-,1159,6350,210,-,-,-,-,2,35,173,-,-,-,-,-,-,-,-,-,-,-
5,0191,"АО  ""Тинькофф  Страхование""",Москва,1025512.65398,-,-,-,-,993843.95231,340976.29227,340976.29227,-,-,-,652867.66004,644986.11206,644904.68406,-,-,-,-,-,-,-,81.428,2202.15872,2202.15872,-,-,-,-,-,-,-,-,5679.38926,-,-,-,31668.70167,31668.70167,-,-,-
6,0212,"АО  ""Цюрих надежное страхование""",Москва,589165.09488,-,-,-,-,589165.09488,248.72789,248.72789,-,-,-,588916.36699,363021.19172,78.471,-,-,-,74605.09387,-,-,288174.74581,162.88104,86775.04403,24.749,-,-,-,-,19690.30957,67059.98546,-,116898.95002,22221.18122,-,-,-,-,-,-,-,-
7,3947,"АО ""АИГ""",Москва,439608.67175,-,-,-,-,437912.31532,-,-,-,-,-,437912.31532,192157.3121,127.18124,-,-,-,58967.8491,-,-,133062.28176,-,128898.1311,1432.50176,-,-,-,-,-,127465.62934,-,-,116856.87212,-,-,-,1696.35643,-,1696.35643,-,-
8,2239,"АО ""АльфаСтрахование""",Москва,29559497.25001,-,-,-,-,22083056.48898,5556795.18966,2721879.85548,3049.2477,-,2834915.33418,16526261.29932,13007444.98217,8062129.23145,58562.82311,574696.18977,134110.9962,108697.97674,256728.65276,168552.85465,2043808.97587,1768710.13627,1238517.88206,503734.18083,-,135640.74276,63499.02474,58790.74312,31044.86953,437838.13565,7970.18543,247822.88307,2032475.55202,-,-,-,7476440.76103,7267319.15415,138473.09918,70648.5077,-
9,3064,"АО ""Боровицкое страховое общество""",Москва,97348.59825,-,-,-,-,82872.81409,37743.30684,10501.64454,-,-,27241.6623,45129.50725,28778.71373,20925.11425,-,-,-,260.16923,-,-,7064.08099,529.34926,16350.79352,8,-,-,-,-,205.63059,844.67839,15292.48454,-,-,-,-,-,14475.78416,14475.78416,-,-,-
10,0433,"АО ""ВостСибЖАСО""",Иркутск,48529.27334,-,-,-,-,48529.27334,27191.3151,17539.9371,-,-,9651.378,21337.95824,20974.69872,2722.86025,-,-,-,458.32472,-,-,1670.46202,16123.05173,355.9385,-,-,-,-,-,-,355.9385,-,-,7.32102,-,-,-,-,-,-,-,-
11,4014,"АО ""ГСК ""Югория-Жизнь""",.Ханты-Мансийск,297674.71654,296941.4263,296941.4263,-,-,733.29024,733.29024,733.29024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,3281360.28098,-,-,-,-,1601699.10895,142691.44951,96281.85789,-,-,46409.59162,1459007.65944,1449443.64726,1319863.93339,-,-,-,6084.40269,462.8738,-,14976.14623,108056.29115,8341.07838,570.03182,-,-,202.6,-,-,7568.44656,-,47.94792,1174.98588,-,-,-,1679661.17203,1674462.28429,2905.315,2293.57274,-
13,2071,"АО ""ГСМК""",Санкт-Петербург,368.43,-,-,-,-,368.43,368.43,-,-,-,368.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,1412,"АО ""Д2  Страхование""",Новосибирск,349443.57602,-,-,-,-,349443.57602,135357.93377,124677.0412,-,-,10680.89257,214085.64225,151538.13425,-,-,-,-,5793.61501,-,-,4115.82235,141628.69689,47749.59507,-,-,-,-,-,-,47749.59507,-,-,14797.91293,-,-,-,-,-,-,-,-
16,0055,"АО ""ДальЖАСО""",Хабаровск,117899.47567,-,-,-,-,117899.47567,89494.25906,14657.02783,-,-,74837.23123,28405.21661,26053.64623,2097.347,-,-,95.1135,21240.40979,-,-,1623.47825,997.29769,2351.57038,10.5,-,-,25.34,-,-,978.84038,1336.89,-,-,-,-,-,-,-,-,-,-
17,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,797549.36096,-,-,-,-,797549.36096,796156.63612,796156.63612,-,-,-,1392.72484,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1392.72484,-,-,-,-,-,-,-,-
18,4337,"АО ""КСА - КЛУВЕР""",Красноперекопск,148577.891,-,-,-,-,148577.891,6033.719,5853.191,-,-,180.528,142544.172,133085.582,126138.541,-,-,-,14.624,-,-,5450.439,1481.978,7283.605,2.7,-,-,-,-,-,5747.38,1533.525,-,2174.985,-,-,-,-,-,-,-,-
19,1427,"АО ""МАКС""",Москва,4433067.22987,-,-,-,-,1799964.76703,398516.50148,188485.24193,-,-,210031.25955,1401448.26555,1347514.1456,1295798.70769,-,3062.11698,-,10,2016.66417,-,28577.04139,18049.61537,15235.16289,-,-,-,-,15235.16289,-,-,-,-,38698.95706,-,-,-,2633102.46284,2593253.4,3730.2174,36118.84544,-
20,3256,"АО ""МетЛайф""",Москва,3056377.03296,2117898.10167,2039508.80408,1020009.77212,78389.29759,938478.93129,938478.93129,719323.01527,-,-,219155.91602,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,3116,"АО ""НАСКО""",Казань,3602558.08081,-,-,-,-,1116556.47091,300010.76834,205828.04343,-,-,94182.72491,816545.70257,730080.3122,138683.33681,342.25166,-,306.19342,3155.95976,11781.00767,-,438329.68323,137481.87965,71716.02743,229.3597,-,196.6286,1590.3531,25.2,2257.61966,39979.65791,27437.20846,4500,10249.36294,-,-,-,2486001.6099,2403105.44408,15923.03166,66973.13416,-
22,2346,"АО ""ОСК""",Самара,1127454.40152,-,-,-,-,555241.86702,49404.43293,22289.67034,-,-,27114.76259,505837.43409,492024.15098,433684.0886,37.725,177,17197.31453,3129.33747,271.298,-,21157.51314,16369.87424,13131.60311,1568.94715,-,148.1057,1975.25981,24,2501.30223,5684.48822,1229.5,-,681.68,-,-,-,572212.5345,561402.25195,3411.49575,7398.7868,-
23,3748,"АО ""Русский Стандарт Страхование""",Москва,2833911.8854,2221543.26209,2221543.26209,-,-,612368.62331,612368.62331,470837.76464,-,-,141530.85867,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,2619,"АО ""СК ""Астро-Волга""",Самара,436183.27164,-,-,-,-,73100.06288,37270.60434,26532.479,-,-,10738.12534,35829.45854,31902.57678,23206.37004,-,-,806.89545,2568.55587,2.106,-,1798.18508,3520.46434,3926.88176,2.78,-,-,-,-,165.15019,3750.95157,8,-,-,-,-,-,363083.20876,363083.20876,-,-,-
25,3780,"АО ""СК ""Выручим!""",Екатеринбург,-144.44356,-,-,-,-,-144.44356,-29.30395,-29.30395,-,-,-,-115.13961,-115.13961,-115.13961,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,0507,"АО ""СК ""Колымская""",Хабаровск,288556.36193,257725.70972,255467.58749,-,2258.12223,30830.65221,30830.65221,16478.72767,-,-,14351.92454,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,0915,"АО ""СК ""ПАРИ""",Москва,1208188.15023,-,-,-,-,1169165.41763,248728.06532,182770.60811,-,-,65957.45721,920437.35231,841415.39706,166064.18804,404.48449,236,895.50283,430861.25039,-,-,159881.3665,83072.60481,52739.32246,3731.63176,-,153.37345,3764.0253,106.43508,4102.24526,40528.4608,353.15081,6.64179,26275.991,-,-,-,39022.7326,34888.4188,2522.6295,1611.6843,-
28,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,7114.414,-,-,-,-,7114.414,7114.414,-,-,-,7114.414,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,1235631.81375,-,-,-,-,753209.51261,219006.88233,91888.68862,-,-,127118.19371,534202.63028,509068.93535,432600.68276,-,-,1360.85285,38521.2995,-,-,11421.27098,25164.82926,11757.42438,2781.17445,-,-,-,-,28.5,1749.37765,7198.37228,-,13376.27055,-,-,-,482422.30114,456853.26316,445.47264,25123.56534,-
30,2359,"АО ""СК УСПЕХ""",Москва,12590.45247,-,-,-,-,12590.45247,12590.45247,11.25,-,-,12579.20247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,2873,"АО ""СМК ""Сахамедстрах""",Якутск,25162.20825,-,-,-,-,25162.20825,25162.20825,-,-,-,25162.20825,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,1587,"АО ""СО ""Талисман""",Казань,178991.50462,-,-,-,-,24318.91771,948.93614,948.93614,-,-,-,23369.98157,23294.77373,22422.7465,-,-,-,-,-,-,112.4381,759.58913,69.8,-,-,-,-,-,-,69.8,-,-,5.40784,-,-,-,154672.58691,154672.58691,-,-,-
33,1208,"АО ""СОГАЗ""",Москва,15873816.33603,-,-,-,-,14693803.14638,5764516.97234,1596661.52789,-,-,4167855.44445,8929286.17404,8021618.12702,2356333.71622,112316.64515,593005.48992,117981.16034,1122377.61666,47747.96037,5706.42463,3483520.1859,188335.35246,298138.68088,13830.35183,-,35015.41577,22859.11398,111055.36138,29735.20841,76721.73812,8921.49139,581166.28319,28363.08295,-,-,-,1180013.18965,1085391.46979,25326.90549,69294.81437,-
34,3229,"АО ""Страховая бизнес группа""",Воронеж,820134.95864,-,-,-,-,767086.43796,5575.50778,4270.45378,-,-,1305.054,761510.93018,739627.83875,-,-,-56.55,277,459.77762,-,-,738485.04211,462.56902,21160.77399,-,-,321.5,596.74008,-,107.35,19895.63359,239.55032,-,722.31744,-,-,-,53048.52068,25374.93851,1967.59,25705.99217,-
36,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,25932.5296,-,-,-,-,25932.5296,25932.5296,-,-,-,25932.5296,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,0983,"АО ""Страховая группа ""УралСиб""",Москва,82673.74169,-,-,-,-,88472.79425,75831.5794,25880.74975,-,-,49950.82965,12641.21485,9963.54463,822.72662,-321.63732,-,-,-6.14689,-,-,1228.61502,8239.9872,2529.48241,-13.22748,-,-,-,-,-,2515.23082,27.47907,-,148.18781,-,-,-,-5799.05256,-,-450.68107,-5348.37149,-
38,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,245789.59589,-,-,-,-,181641.34771,55595.71717,921.57022,-,-,54674.14695,126045.63054,117185.17593,103731.43795,-,-,-,2431.379,-,-,4579.74953,6442.60945,6670.92087,2555.99087,-,-,-,-,1921.15,2193.78,-,-,2189.53374,-,-,-,64148.24818,64148.24818,-,-,-
40,2144,"АО ""Страховая компания АСКО-Центр""",Курск,76699.32405,-,-,-,-,76699.32405,44253.38742,38266.77911,-,-,5986.60831,32445.93663,32176.92163,28705.01664,-,-,-,63.10724,40.63,-,2590.26017,777.90758,269.015,-,-,-,-,-,-,269.015,-,-,-,-,-,-,-,-,-,-,-
41,3987,"АО ""УРАЛСИБ Жизнь""",Москва,2782851.35952,2780608.8863,2779147.46114,159806.34884,1461.42516,2242.47322,2242.47322,2242.47322,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,3995,АО ВТБ Страхование жизни,Москва,14213413.16776,14213413.16776,14213413.16776,2612.17039,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,3300,"АО СГ ""Спасские ворота""",Салехард,324133.72566,-,-,-,-,310060.26337,178163.54118,10575.5498,-,-,167587.99138,131896.72219,95183.22043,1968.8119,-,-,-,88759.26695,-,-,1099.28785,3355.85373,36713.50176,2437.37,-,-,-,-,87.74,34188.39176,-,-,-,-,-,-,14073.46229,13317.0832,428.075,328.30409,-
44,1858,"АО СК "" Армеец""",Москва,354548.26597,-,-,-,-,69488.62652,27210.32666,15166.14324,-,-,12044.18342,42278.29986,30218.33815,22248.25794,-,-,104.75,33.441,-,-,2669.6436,5162.24561,12056.79929,30.6,-,61.68,-,-,2645.28165,826.73768,8492.49996,-,3.16242,-,-,-,285059.63945,285059.63945,-,-,-
45,0290,"АО СК ""Альянс""",Москва,1886112.95081,-,-,-,-,1877245.96225,198154.85817,166499.15541,8457.12765,-,31655.70276,1679091.10408,1011774.22193,8670.82624,12187.45503,22895.9997,32582.14393,330525.63238,-,-,590223.96339,14688.20126,472994.15963,5097.33535,-,27040.6201,104.00849,2416.16262,129476.94946,300989.27763,7869.80598,13926.44236,180396.28016,-,-,-,8866.98856,-,4117.08124,4749.90732,-
46,0278,"АО СК ""АСКОМЕД""",Самара,7981.20625,-,-,-,-,7981.20625,7981.20625,-,-,-,7981.20625,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,421530.27692,-,-,-,-,151705.2142,49624.5517,47171.6507,-,-,2452.901,102080.6625,16728.12171,9000.56759,-,-,-,2728.96001,-,-,2689.01835,2309.57576,85327.23071,84656.376,-,-,-,-,296.74067,374.11404,-,-,25.31008,-,-,-,269825.06272,269825.06272,-,-,-
48,2447,"АО СК ""ЖСФ""",Нижний Новгород,31449.58757,-,-,-,-,31449.58757,11478.4973,11285.2973,-,-,193.2,19971.09027,19826.37927,117.43225,2729.29,-,-,15330.56263,-,-,1149.39393,499.70046,144.711,-,-,-,-,-,-,144.711,-,-,-,-,-,-,-,-,-,-,-
49,0425,"АО СК ""Ингвар""",Москва,87385.90061,-,-,-,-,87385.90061,-,-,-,-,-,87385.90061,87385.90061,-,-,-,-,36625.60201,-,-,50760.2986,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,2947,"АО СК ""РСХБ-Страхование""",Москва,1612390.19714,-,-,-,-,1612093.64214,230065.38935,230065.38935,-,-,-,1382028.25279,1255899.228,127750.86701,75.3847,-,786.25717,2071.31567,432781.122,220519.21711,461350.03973,231084.24172,74418.4974,-,-,-,-,-,994,73424.4974,-,9890.8745,41819.65289,-,-,-,296.555,-,296.555,-,-
51,3467,"АО СК ""Сибирский Спас""",Новокузнецк,414697.39388,-,-,-,-,154252.28846,129655.00996,20098.67884,-,-,109556.33112,24597.2785,24568.3485,23578.58,-,-,-,-,-,-,144.752,845.0165,28.93,-,-,-,-,-,18.71,10.22,-,-,-,-,-,-,260445.10542,260445.10542,-,-,-
52,3983,"АО СК ""Стерх""",Якутск,668271.36926,-,-,-,-,190738.82496,57907.85928,57883.30928,-,-,24.55,132830.96568,94481.12412,23043.43606,-,1482.6411,19523.15644,990.00621,989.74262,989.74262,37540.72118,10911.42051,35806.72516,34.5,-,1918.49521,15338.73291,-,596.64,17853.00537,65.35167,329.51,2213.6064,-,-,-,477532.5443,477532.5443,-,-,-
53,1216,"АО СК ""Чулпан""",Альметьевск,392363.85601,-,-,-,-,151076.53519,57637.98025,22855.08569,-,-,34782.89456,93438.55494,88946.8437,53181.43634,-,-,695.93492,25,684.588,-,16333.07626,18026.80818,2675.27021,117.495,-,-,441.9554,-,100,1997.51981,18.3,-,1816.44103,-,-,-,241287.32082,237612.83763,3338.52125,335.96194,-
54,1621,"АО Страховое общество ""ЯКОРЬ""",Москва,601955.32294,-,-,-,-,442023.18822,365671.65175,123330.58969,-,-,242341.06206,76351.53647,38453.81942,4219.72934,-,-,1573.63182,13498.67867,-,-,18272.91041,888.86918,37821.69555,55.926,-,-,3562.90916,-,14.58,8988.56094,25199.71945,-,76.0215,-,-,-,159932.13472,159932.13472,-,-,-
55,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,137173.37573,-,-,-,-,137173.37573,-,-,-,-,-,137173.37573,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,137173.37573,-,-,-,-,-,-,-,-,-
56,2733,"ЗАО ""СК ""Резерв""",Хабаровск,13552.3967,-,-,-,-,13552.3967,9786.4587,9786.4587,-,-,-,3765.938,2610.59,-,-,-,-,-,-,-,-,2610.59,1118.95,-,-,-,-,-,-,1118.95,-,-,36.398,-,-,-,-,-,-,-,-
57,2284,"ЗАО ГСАО ""Плато""",Москва,824.70835,-,-,-,-,824.70835,158.1089,158.1089,-,-,-,666.59945,666.59945,-,-,-,-,89.74192,-,-,576.85753,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
58,1675,Либерти Страхование (АО),Санкт-Петербург,1469482.37265,-,-,-,-,1211781.79281,322689.45278,74030.91951,-,-,248658.53327,889092.34003,818951.15006,563653.92511,-,-,3945.10371,43247.14648,-,-,44665.21019,163439.76457,29272.55901,1346.9124,-,-,3916.09247,9,1653.41425,21970.13989,377,5585.6742,35282.95676,-,-,-,257700.57984,250609.30432,933.76034,6157.51518,-
59,1298,"ОАО ""Капитал Страхование""",Когалым,233373.38804,-,-,-,-,146808.01103,5010.61754,5009.94708,-,-,0.67046,141797.39349,140745.68237,124377.20052,-,-,-,-,-,-,8506.56871,7861.91314,1051.71112,432.07253,-,-,-,-,-,619.63859,-,-,-,-,-,-,86565.37701,81656.69615,2247.23305,2661.44781,-
60,2708,"ОАО ""ЧСК""",Москва,91898.53447,-,-,-,-,63546.02667,29401.11378,29401.11378,-,-,-,34144.91289,7400.46123,-,-,3889.66775,77.6,834.59915,-,-,2525.81126,72.78307,14447.05766,9.4,-,3216.1588,1201.3344,5702.57441,-,4317.59005,-,-,12297.394,-,-,-,28352.5078,-,21581.54611,6770.96169,-
61,0518,"ОАО СК ""БАСК""",Белово,74709.72913,-,-,-,-,6972.03816,5269.1814,1833.5344,-,-,3435.647,1702.85676,1676.22676,1257.9068,-,-,-,-,-,-,73.04586,345.2741,26.63,-,-,-,-,-,-,26.63,-,-,-,-,-,-,67737.69097,67731.99097,5.7,-,-
62,0436,"ООО  ""АМТ Страхование""",Москва,55911.85285,-,-,-,-,55911.85285,2585.20482,2585.20482,-,-,-,53326.64803,21890.80254,-,-,-,21647.83985,242.96269,-,-,-,-,31435.84549,-,-,-,31233.479,-,23.7,178.66649,-,-,-,-,-,-,-,-,-,-,-
63,1083,"ООО  ""Зетта Страхование""",Москва,2636685.12148,-,-,-,-,1993801.70026,291569.50856,180977.05334,-,-,110592.45522,1702232.1917,1566028.63816,915232.57062,47.95,-,-,12695.90262,4512.62589,-,119344.85926,514194.72977,106008.34129,3060.5816,-,-,-,440.30853,10551.74741,89907.74584,2047.95791,38.6,30156.61225,-,-,-,642883.42122,608062.45498,13979.15621,20841.81003,-
64,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,462379.81302,-,-,-,-,453868.82672,72492.4475,55503.2675,-,-,16989.18,381376.37922,381146.38144,270349.5006,-,-,-,12888.45153,-,-,94878.33339,3030.09592,222.99778,19.44548,-,94.0488,-,-,27.94,81.5635,-,-,7,-,-,-,8510.9863,8510.9863,-,-,-
65,3828,"ООО  СК ""Альянс Жизнь""",Москва,6491863.9972,1518040.05922,1517449.84879,34226.05546,590.21043,4973823.93798,4973823.93798,109588.85548,-,-,4864235.0825,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,75915137.67672,74191947.6129,74191947.6129,14814579.46718,-,1723190.06382,1723190.06382,1591136.95921,-,-,132053.10461,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,2496,"ООО ""Абсолют Страхование""     ",Москва,1314152.11146,-,-,-,-,1285618.72086,513970.68131,255904.08463,-,-,258066.59668,771648.03955,652238.64083,172073.21551,-,-,74517.23728,134968.86084,-,-,205179.61576,65499.71144,100860.93843,1588.42509,-,-,36610.85831,-,30660.91951,31955.49015,45.24537,5035.51637,13512.94392,-,-,-,28533.3906,22352.21909,1490.6,4690.57151,-
68,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,93968.05295,-,-,-,-,93968.05295,57086.48522,3635.22154,-,-,53451.26368,36881.56773,31764.53716,25899.63801,-,-,64.67928,2943.58688,-,-,1881.24686,975.38613,4718.56781,2717.23654,-,-,40,-,18,1061.33127,882,-,398.46276,-,-,-,-,-,-,-,-
