"Сведения о страховых суммах по договорам страхования, действовавшим на конец отчетного периода, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
№ п/п,Рег №,Наименование,Город,Всего,из них страхование,,страхование жизни,,,Всего,,,участвующих в,,,,,,,,,,,,,,,владельцев средств,,,,,,,,,,страхование,страхование,,военнослужащих и," страхования,",,владельца опасного,перевозчика за,имущественного,страхование
,,,,,нерезидентов,Всего,(кроме,страхование жизни,пенсионное,,Всего,от несчастных,клинических,,,,,,,,,,,,,,Всего,наземного транспорта,владельцев,владельцев,,,,,,,за неисполнение или,предпринимательских,финансовых рисков,,приравненных к ним в, предусмотренные,,объекта за причинение,причинение вреда,"страхования,",жизни
,,,,,,,пенсионного), заемщика,страхование,,,случаев и болезней,исследованиях,работников,медицинское,Всего,,средств наземного,,,,,,,,,, (кроме средств,автотранспортных,автотранспортных,владельцев средств,владельцев средств,владельцев средств,"организаций,",за причинение вреда,за причинение вреда,ненадлежащее,рисков,,,обязательном, федеральными,,вреда в результате," жизни, здоровью,",предусмотренные,
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,аварии на опасном, имуществу пассажиров,федеральными,
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,, объекте,,законами,
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
ИТОГО:,,,,37165858128881.1,18322937510.2079,29869262548.3058,27332646116.9313,16718818921.2058,2536616431.37453,1208029988423.84,775860465327.789,678721880058.911,494468545.09054,0,97138585268.878,432169523096.052,286171563813.198,6597484135.99231,2787242921.75747,5747410707.73641,1275035301.24824,48733799213.8877,387884928.89841,173861328.0997,191913609544.219,28729097059.4588,114477764139.424,2091864489.02189,2086810134.84934,0,2877896.86,73215279457.179,23819536136.302,1277011389.68169,1323317223.78136,12529984545.0683,217893001.53005,15949125089.4872,15571070053.943,15730423680.0158,15730423680.0158,0,35912228454229,3245894320,35908982559909,0,955315028.38621
1,2284," ГСАО ""Плато""",Москва,3096690.66814,0,0,0,0,0,3096690.66814,4040,4040,0,0,0,3092650.66814,2926650.66814,2515,0,0,0,0,0,0,2819281.62814,104854.04,166000,0,0,0,0,0,0,0,0,166000,0,0,0,0,0,0,0,0,0,0,0
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,844327275.88867,1763770.37701,449473825.94831,449473825.94831,414723546.05131,0,394853449.94036,394853449.94036,128486111.51996,0,0,266367338.4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0191,"АО  ""Тинькофф  Страхование""",Москва,1478344726.1787,0,0,0,0,0,1478344726.1787,1061150739.88214,1061150739.88214,0,0,0,417193986.29656,210763090.95562,118306663.28841,0,0,0,0,0,0,339364.557,92117063.11021,12055673.7178,6863000,6863000,0,0,0,0,0,0,5192673.7178,0,0,194375221.62314,0,0,0,0,0,0,0,0
4,0212,"АО  ""Цюрих надежное страхование""",Москва,2814356507.79682,65789147.23944,0,0,0,0,2814356507.79682,3909506.29427,3909506.29427,0,0,0,2810447001.50255,2204115306.72744,3306.86,0,0,0,531115754.25924,0,0,1672866683.16867,129562.43953,106941843.78022,1125000,1125000,0,0,0,0,0,19063801.84781,86753041.93241,0,408707560.15719,90682290.8377,0,0,0,0,0,0,0,0
5,3991,"АО  СК  ""Ренессанс здоровье""",Москва,3574344131.81902,32894525.81736,2913330471.76718,391778904.78715,0,2521551566.98003,661013660.05184,661013660.05184,493919587.02884,0,0,167094073.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617751.92729
6,3947,"АО ""АИГ""",Москва,895627601.83069,0,0,0,0,0,892133781.83069,509563.984,509563.984,0,0,0,891624217.84669,406331269.01626,120000,0,0,0,54350904.96773,0,0,351860364.04853,0,100951632.76566,2076221.84917,2076221.84917,0,0,0,0,0,0,98875410.91649,0,0,384341316.06477,0,0,0,3493820,3493820,0,0,0
7,2239,"АО ""АльфаСтрахование""",Москва,5078714861158.97,679559620.51,0,0,0,0,696324826246.97,641806319192.76,627092914751.15,6642000,0,14713404441.61,54518507054.21,20043450121.68,761345700.71,350289045.31,2726799792.67,134619075.3,4699241651.1,75575767.87,33463989.17,10277190881.05,1018388207.67,28470537230.13,878808344.15,878808344.15,0,0,26181795565.8,458968996.42,20146319.1,49468276.19,861086958.89,20262769.58,921620638.74,5082899063.66,0,0,0,4382390034912,282860000,4382107174912,0,0
8,3064,"АО ""Боровицкое страховое общество""",Москва,21624395.1338,0,0,0,0,0,21624395.1338,13410076.065,1757120,0,0,11652956.065,8214319.0688,1969648.20203,467930.512,0,0,0,0,0,0,1331768.34003,169949.35,6244670.86677,6000,6000,0,0,0,0,0,22779.3017,930801.64507,5285089.92,0,0,0,0,0,0,0,0,0,0
9,1284,"АО ""Группа Ренессанс Страхование""",Москва,455472485545.283,62447659.01601,0,0,0,0,6780489305.2831,2627862445.30256,275154723.93631,0,0,2352707721.36625,4152626859.98054,2945767851.32285,336944220.65736,399709.12,0,11998374.04804,1444900692.90806,0,0,903787926.44539,247736928.144,194713443.16523,108441797.9,108441797.9,0,0,0,240234.0515,0,6414479.43256,79616431.78117,500,0,1012145565.49246,0,0,0,448691996240,44050000,448647946240,0,0
10,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,274107819451.818,29030581.96169,0,0,0,0,1062535402.76354,374733359.11236,172108135.81137,330000,0,202625223.30099,687802043.65118,652227526.83536,125195628.35408,0,2857015.945,242615.81825,5254513.0655,378844.1,0,413490478.86222,104808430.69031,31881415.98183,1195804.17255,0,0,0,193840,58898.90758,30000,363368.52836,29718469.85334,321034.52,89773.62476,3603327.20923,0,0,0,273045284049.054,27545000,273017739049.054,0,0
11,2071,"АО ""ГСМК""",Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1820,"АО ""ГУТА-Страхование""",Москва,51755012.85488,0,0,0,0,0,51755012.85488,3218128.50543,2870928.50543,0,0,347200,48536884.34945,46625066.26467,586244.98772,0,0,98227.77909,93634.07267,0,0,45248550.84901,598408.57618,1757248.5404,0,0,0,0,0,72624.3,0,0,1639000,45624.2404,0,154569.54438,0,0,0,0,0,0,0,0
13,1412,"АО ""Д2  Страхование""",Новосибирск,83982756.29158,3178750,0,0,0,0,83982756.29158,39850153.56195,37965745.83195,0,0,1884407.73,44132602.72963,26819656.34697,227507.378,0,0,0,49394.8,0,0,3172262.137,23370492.03197,7842269.492,0,0,0,0,0,0,0,0,7842269.492,0,0,9470676.89066,0,0,0,0,0,0,0,0
14,0055,"АО ""ДальЖАСО""",Хабаровск,24676802.96477,0,0,0,0,0,24676802.96477,17983994.98554,5274952.97008,0,0,12709042.01546,6692807.97923,4388122.97661,251238.399,0,0,0,733067.06493,0,0,2685314.8304,718502.68228,2288430.28837,0,0,0,0,0,20000,0,0,669420.28837,1599010,0,16254.71425,0,0,0,0,0,0,0,0
15,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,409385350.06572,0,0,0,0,0,409385350.06572,343436632.00897,9843580.22723,0,0,333593051.78174,65948718.05675,1733668.51858,0,0,0,0,0,0,0,0,1733668.51858,49868593.27963,0,0,0,0,0,0,0,0,46655593.27963,3213000,0,14346456.25854,0,0,0,0,0,0,0,0
16,1427,"АО ""МАКС""",Москва,621285632778.529,0,0,0,0,0,869189442.52897,185224674.7171,59107643.741,0,0,126117030.9761,683964767.81187,622347683.48629,71467575.29394,12471635.62572,18000,1116361.6429,2457670.13926,65391.329,65391.329,416189802.66614,118561246.78933,29539557.02511,4574880.5471,4574880.5471,0,0,4361.1936,139921.0001,6643936.42001,11313523.43517,5590152.68913,1272781.74,8953088.34981,23124438.95066,0,0,0,620416443336,21165000,620395278336,0,0
17,3256,"АО ""МетЛайф""",Москва,1853947067.16409,0,395581006.92152,392923627.09757,0,2657379.82395,1458366060.24257,1458366060.24257,1083066627.83257,0,0,375299432.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2346,"АО ""ОСК""",Самара,32269150916.0787,32677.4,0,0,0,0,122210996.07867,32670734.35089,13328560.57919,0,0,19342173.7717,89540261.72778,71947021.69171,23636858.08539,20183.52,3378.4,3893703.39013,2641754.90924,56480.20745,0,28820596.75346,12874066.42604,17181208.4721,1217050,1217050,0,0,57050.4,1932174.5926,4000,2130469.88373,11760594.16734,79869.42843,207817.4349,204214.12907,0,0,0,32146939920,9130000,32137809920,0,0
19,3748,"АО ""Русский Стандарт Страхование""",Москва,341571022.54526,0,66667337.29303,66667337.29303,0,0,274903685.25223,274903685.25223,168451693.75223,0,0,106451991.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12679290.14245
20,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,583202.6,0,0,0,0,0,583202.6,20,20,0,0,0,583182.6,22730,22730,0,0,0,0,0,0,0,0,560452.6,52000,52000,0,0,0,0,0,0,508452.6,0,0,0,0,0,0,0,0,0,0,0
21,2619,"АО ""СК ""Астро-Волга""",Самара,59231819.52117,0,0,0,0,0,59231819.52117,16812646.31211,14432432.11095,0,0,2380214.20116,42419173.20906,40924357.2512,28111823.03466,0,0,260600,1585533.62841,405,0,6679023.31725,4286972.27088,1493146.13586,300,300,0,0,0,0,0,42089.05905,1450757.07681,0,0,1669.822,0,0,0,0,0,0,0,0
22,0507,"АО ""СК ""Колымская""",Хабаровск,22446792.43719,207562.9,6704617.22351,6693933.63181,0,10683.5917,15742175.21368,15742175.21368,6479451.66418,0,0,9262723.5495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0915,"АО ""СК ""ПАРИ""",Москва,32168961513.3087,0,0,0,0,0,1268263311.39565,183954196.47285,117308224.55385,0,0,66645971.919,1084309114.9228,876955904.28249,11637136.8588,770889.38616,58183.228,268892.14889,119866187.30315,0,0,576665475.65067,167689139.70682,68765631.75891,5686961.78733,5686961.78733,0,0,109115.7,606870.1422,89800,5027611.64447,56141063.90131,1104208.5836,995837.62555,137591741.25585,0,0,0,30900698201.913,17015000,30883683201.913,0,0
24,2733,"АО ""СК ""Резерв""",Хабаровск,20229210.51556,0,0,0,0,0,20229210.51556,20216710.51556,20216710.51556,0,0,0,12500,9375,0,0,0,0,0,0,0,0,9375,3125,0,0,0,0,0,0,0,0,3125,0,0,0,0,0,0,0,0,0,0,0
25,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4014,"АО ""СК ""Югория-Жизнь""",Москва,9271018.17021,0,8707252.26697,8707252.26697,0,0,563765.90324,563765.90324,563765.90324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8023035.15369
27,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,250406605506.069,0,0,0,0,0,747218930.06886,548371657.04529,131288175.08829,0,0,417083481.957,198847273.02357,178081381.7365,53083432.54582,2178161.19417,0,43427.7404,21630105.45668,0,0,42974466.68898,58171788.11045,6820087.87292,2971800,2971800,0,0,0,0,0,6000,2441987.87292,1400300,0,13945803.41415,0,0,0,249659386576,15330000,249644056576,0,0
28,2359,"АО ""СК УСПЕХ""",Москва,1111463.95346,0,0,0,0,0,1111463.95346,1111463.95346,1750,0,0,1109713.95346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2873,"АО ""СМК ""Сахамедстрах""",Якутск,29640.70705,8577.80524,0,0,0,0,29640.70705,29640.70705,0,0,0,29640.70705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1587,"АО ""СО ""Талисман""",Казань,8247790.23753,0,0,0,0,0,8247790.23753,294347.18648,294347.18648,0,0,0,7953443.05105,7750694.45105,999651.3273,0,14416.209,0,0,3150550.68835,2094786.77141,2859701.74487,726374.48153,192915,0,0,0,0,3000,0,0,20480,169435,0,0,9833.6,0,0,0,0,0,0,0,0
31,1208,"АО ""СОГАЗ""",Москва,17317641573121.5,0,0,0,0,0,265126250809.844,50321857812.0212,16945187706.2369,0,0,33376670105.7843,214804392997.823,163518281627.708,856107532.02402,1241364460.90172,1345023972.12657,345971888.2113,28315316253.7095,14156385.22646,5540717.44459,129016981363.019,2383359772.48961,39373829638.5846,66343078.975,66343078.975,0,360000,20841780799.8615,11337231419.527,753680987.92677,481013087.95771,5884687524.65144,8732739.68522,11140983295.8846,771298435.64515,13834242783.6686,13834242783.6686,0,17038681079528,824655000,17037856424528,0,0
32,3229,"АО ""Страховая бизнес группа""",Воронеж,337280066383.88,2033131.3,0,0,0,0,501973991.87967,93640376.01112,1915879.43509,0,0,91724496.57603,408333615.86855,377954810.58811,63144.36131,0,4250,37000,543584.33771,0,0,376490060.56192,816771.32717,30162404.02224,0,0,0,0,47500,14006.4,0,3323505.41994,26017993.5223,759398.68,0,216401.2582,0,0,0,336778092392,13105000,336764987392,0,0
33,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,4185928.87218,0,0,0,0,0,4185928.87218,3890,3890,0,0,0,4182038.87218,4164038.87218,271861.156,0,0,0,0,3827000.922,3827000.922,65176.79418,0,18000,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0983,"АО ""Страховая группа ""УралСиб""",Москва,46343746.17068,0,0,0,0,0,46343746.17068,43834934.84868,42457541.07268,0,0,1377393.776,2508811.322,2498292.752,0,0,0,0,0,0,0,1523317.108,974975.644,2754,0,0,0,0,0,0,0,0,0,2754,0,7764.57,0,0,0,0,0,0,0,0
36,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,36356461.83523,0,0,0,0,0,36356461.83523,10148209.27851,342015.29959,0,0,9806193.97892,26208252.55672,13882319.53557,4538855.841,0,0,0,472703.39752,0,0,5904559.02868,2966201.26837,7733133.15492,2231500,2231500,0,0,0,0,0,4485770.10573,956916.575,58946.47419,0,4592799.86623,0,0,0,0,0,0,0,0
37,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,111334000,0,0,0,0,0,111334000,111334000,0,0,0,111334000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,140469475.05106,0,0,0,0,0,140469475.05106,22425976.70883,1374466.1736,0,0,21051510.53523,118043498.34223,19627797.48628,90198.7882,0,10679856.88,0,1357.83416,0,0,5838154.83619,3018229.14773,98415700.85595,0,0,0,0,97720060,0,3700,24759.60096,667181.25499,0,0,0,0,0,0,0,0,0,0,0
39,2144,"АО ""Страховая компания АСКО-Центр""",Курск,59240122.37911,349735.822,0,0,0,0,59240122.37911,4067650.44959,3517968.8311,0,0,549681.61849,55172471.92952,55055915.47952,45070257.74507,0,0,0,482.1908,13928.316,0,8823626.35774,1147620.86991,110535,0,0,0,0,0,0,0,0,110535,0,0,6021.45,0,0,0,0,0,0,0,0
40,3987,"АО ""УРАЛСИБ Жизнь""",Москва,45681512.76383,126844.77348,43833771.98469,43825422.25172,17382221.47294,8349.73297,1847740.77914,1847740.77914,1847740.77914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24037328.29575
41,3995,АО ВТБ Страхование жизни,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3300,"АО СГ ""Спасские ворота""",Салехард,2457999258.8609,1365302.74841,0,0,0,0,359155418.8609,32369725.43547,11346509.53277,0,0,21023215.9027,326785693.42543,45536845.31493,137966.305,0,3367085.381,0,24297822.408,0,0,9300205.54134,8433765.67959,281248778.1105,61905.7,61905.7,0,0,24762280,247626800,2000,260107.2,8535685.2105,0,0,70,0,0,0,2098843840,1150000,2097693840,0,0
43,1858,"АО СК "" Армеец""",Москва,27726018.04267,6251403.58175,0,0,0,0,27726018.04267,14663495.26306,3594268.32204,0,0,11069226.94102,13062522.77961,9121805.34595,496513.99033,0,0,5850,27000,0,0,5432776.43222,3159664.9234,3905299.50764,10000,10000,0,0,7868.4,0,2628.995,109000,3242768.85884,533033.2538,0,35417.92602,0,0,0,0,0,0,0,0
44,0290,"АО СК ""Альянс""",Москва,25248236997.9184,438030965.25942,0,0,0,0,5163955693.91838,1108238144.89314,219068415.93386,185972000,0,889169728.95928,4055717549.02524,3089110536.18848,47400,68543954.25982,125219196.62582,43691010.24374,1070157774.59733,0,0,1739501302.12433,41949898.33744,654110636.85267,0,0,0,0,406979120.5,0,4145720.2498,21062259.91245,218124323.76073,3799212.42969,172667259.50701,139829116.47708,0,0,0,20084281304,11735000,20072546304,0,0
45,0278,"АО СК ""АСКОМЕД""",Самара,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0518,"АО СК ""БАСК""",Белово,49852303.29282,0,0,0,0,0,45187303.29282,3672941.29909,991344.94409,0,0,2681596.355,41514361.99373,36422002.01373,1322190.72028,0,0,0,453426.82808,0,0,34335238.93125,311145.53412,5059199.98,17526.48,17526.48,0,0,0,0,0,0,5041673.5,0,0,33160,0,0,0,4665000,4665000,0,0,0
47,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,135333969.12711,630058.63,0,0,0,0,135333969.12711,89000616.70919,88798946.70919,0,0,201670,46333352.41792,42372622.74436,709288.734,0,0,840,27789401.23887,0,0,11976794.79648,1896297.97501,3776956.59417,429800,429800,0,0,0,5000,0,1218005.31,2124151.28417,0,0,183773.07939,0,0,0,0,0,0,0,0
48,2447,"АО СК ""ЖСФ""",Нижний Новгород,23616747.40741,0,0,0,0,0,23616747.40741,19849803.59908,19828603.59908,0,0,21200,3766943.80833,3741638.80833,19754.669,251086.45,0,0,2897549.72019,0,0,387584.19448,185663.77466,25305,0,0,0,0,0,0,0,0,25305,0,0,0,0,0,0,0,0,0,0,0
49,0425,"АО СК ""Ингвар""",Москва,67080039.04109,0,0,0,0,0,67080039.04109,4840,4840,0,0,0,67075199.04109,66907919.04109,0,0,0,0,31957561.21975,0,0,34738890.52366,211467.29768,167280,0,0,0,0,0,0,0,0,167280,0,0,0,0,0,0,0,0,0,0,0
50,2947,"АО СК ""РСХБ-Страхование""",Москва,1976551173.26983,0,0,0,0,0,1975581173.26983,601026832.00117,601026832.00117,0,0,0,1374554341.26866,1293587107.71332,7614553.25431,85791.14473,2836600,178096.71336,621949.27771,181979372.39733,71706452.91246,982759467.75723,117511277.16865,37780802.30574,280100,280100,0,0,0,27050,0,556000,36917652.30574,0,18961976.94244,24224454.30716,0,0,0,970000,970000,0,0,0
51,1216,"АО СК ""Чулпан""",Альметьевск,27276827219.5569,0,0,0,0,0,428061243.55686,10245511.14531,9739407.04761,0,0,506104.0977,417815732.41155,403260686.97363,3585591.25758,0,0,0,715279.38217,15991.566,0,381451667.05954,17492157.70834,3167137.29644,91553.333,91553.333,0,0,4100,0,90674.014,10050,2919759.94944,51000,10357552,1030356.14148,0,0,0,26848765976,23725000,26825040976,0,0
52,1675,Либерти Страхование (АО),Санкт-Петербург,7922395077.78471,48891296.323,0,0,0,0,1960525413.78471,1387305190.16237,359805176.47745,0,0,1027500013.68492,573220223.62234,509762431.88915,44796360.92698,548000,0,7897505.15072,1654944.42756,0,0,141035416.21353,313830205.17036,32250811.66709,3354054,3354054,0,0,0,4430927.56,700,2329424.56518,21698228.69928,437476.84263,5126774.11865,26080205.94745,0,0,0,5961869664,3740000,5958129664,0,0
53,4349,"НКО ""МОВС""",Санкт-Петербург,2632900,0,0,0,0,0,2632900,0,0,0,0,0,2632900,6600,6600,0,0,0,0,0,0,0,0,2548300,0,0,0,0,0,0,0,0,0,2548300,78000,0,0,0,0,0,0,0,0,0
54,4314,"НКО ""ПОВС застройщиков""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4301,НКО НОВС,Камышин,797423.47,0,0,0,0,0,797423.47,0,0,0,0,0,797423.47,0,0,0,0,0,0,0,0,0,0,655488.04,0,0,0,0,0,0,0,0,0,655488.04,0,141935.43,0,0,0,0,0,0,0,0
56,4202,"НКО ОВС ""Саклау""",Казань,2386639.954,0,0,0,0,0,2386639.954,0,0,0,0,0,2386639.954,16779.954,0,0,0,0,0,0,0,0,16779.954,2369860,0,0,0,0,0,0,0,0,2369860,0,0,0,0,0,0,0,0,0,0,0
57,4360,"НКО ПОВС ""P2P страхование""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4169,"НКО ПОВС ""ГарантИнвест""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,503956.856,0,0,0,0,0,503956.856,0,0,0,0,0,503956.856,503956.856,5275.9,0,0,0,0,0,0,491508.956,7172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,3624897.14605,0,0,0,0,0,3624897.14605,0,0,0,0,0,3624897.14605,2759227.14605,2593832.529,0,0,0,0,0,0,165394.61705,0,752670,0,0,0,0,0,0,0,100000,540670,112000,0,113000,0,0,0,0,0,0,0,0
61,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,588660,0,0,0,0,0,588660,0,0,0,0,0,588660,0,0,0,0,0,0,0,0,0,0,498500,0,0,0,0,0,0,0,0,0,498500,0,90160,0,0,0,0,0,0,0,0
