"Сведения о страховых премиях по договорам,",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
1,4192," ОВС ""Народные кассы""",Москва,23.142,-,-,-,-,23.142,-,-,-,-,-,23.142,23.142,-,-,-,-,-,-,-,23.142,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,156153.89215,51922.19727,51922.19727,41929.93964,-,104231.69488,104231.69488,8080.49635,-,-,96151.19853,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1207,"АО  ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,53821.49906,-,-,-,-,53821.49906,53150.68982,5379.55085,-,-,47771.13897,670.80924,330.10015,-,-,-,-,-,-,-,-,330.10015,-,-,-,-,-,-,-,-,-,-,-,-,340.70909,-,-,-,-,-,-,-,-
4,3991,"АО  ""СК  БЛАГОСОСТОЯНИЕ""",Москва,172558.78572,-,-,-,-,172558.78572,172558.78572,147372.22124,-,-,25186.56448,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,0206,"АО  ""Страховая Компания ""ДИАНА""",Ангарск,5248.667,-,-,-,-,5248.667,403.076,403.076,-,-,-,4845.591,4703.466,1770.508,-,-,-,11.879,-,-,1482.963,1438.116,142.125,-,-,-,-,-,-,-,-,142.125,-,-,-,-,-,-,-,-,-,-,-
6,0191,"АО  ""Тинькофф  Страхование""",Москва,3034.53927,-,-,-,-,3034.53927,-,-,-,-,-,3034.53927,3034.53927,2285.89509,-,-,-,-,-,-,748.64418,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,0212,"АО  ""Цюрих надежное страхование""",Москва,843730.73565,-,-,-,-,843730.73565,2958.34261,2958.34261,-,-,-,840772.39304,500152.71141,78.39253,-,-,-,104381.54463,-,-,395692.77425,-,122794.64086,1376.66511,-,-,-,-,-,-,27819.83693,93598.13882,-,169430.27016,48394.77061,-,-,-,-,-,-,-,-
8,3947,"АО ""АИГ""",Москва,1712090.74355,-,-,-,-,1710230.73051,-11.00133,-11.00133,-,-,-,1710241.73184,896271.61966,95.38593,-,-,-,138661.24934,-,-,757514.98439,-,595587.56617,7757.913,7757.913,-,-,-,-,-,-,587829.65317,-,-,218382.54601,-,-,-,1860.01304,-,1860.01304,-,-
9,2239,"АО ""АльфаСтрахование""",Москва,4732949.92266,-,-,-,-,4528148.83728,182300.04491,144288.33039,-,-,38011.71452,4345848.79237,3389872.05994,114463.79908,7592.56464,474419.95429,38172.39823,115725.32664,45779.11596,32632.56696,2588152.14448,5566.75662,488598.4938,68024.89816,-,68024.89816,-,84707.67537,15665.69359,14882.42835,8228.87449,291639.34435,5449.57949,412042.20023,55336.0384,-,-,-,204801.08538,-,110082.12358,94718.9618,0
10,3064,"АО ""Боровицкое страховое общество""",Москва,2096.22491,-,-,-,-,2096.22491,-,-,-,-,-,2096.22491,1354.51298,213.4,-,-,-,6.74299,-,-,1079.06052,55.30947,741.71193,-,-,-,-,-,-,-,-,-,741.71193,-,-,-,-,-,-,-,-,-,-
11,0433,"АО ""ВостСибЖАСО""",Иркутск,2455.96268,-,-,-,-,2455.96268,24.54184,24.54184,-,-,-,2431.42084,2427.83584,1063.09079,-,-,-,7.10475,-,-,294.12185,1063.51845,0.45,-,-,-,-,-,-,-,-,0.45,-,-,3.135,-,-,-,-,-,-,-,-
12,4014,"АО ""ГСК ""Югория-Жизнь""",.Ханты-Мансийск,157.53195,126.47731,126.47731,-,-,31.05464,31.05464,31.05464,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,45428.51059,-,-,-,-,37233.99379,52.4,52.4,-,-,-,37181.59379,32652.84063,-,-,-,-8136.67346,-,-,-,40789.51409,-,4528.75316,-,-,-,-,-,4296.67391,-,-,232.07925,-,-,-,-,-,-,8194.5168,-,4929.79024,3264.72656,-
14,1820,"АО ""ГУТА-Страхование""",Москва,20542.55769,-,-,-,-,20542.55769,-,-,-,-,-,20542.55769,19929.35413,-,-,-,498.71453,-,-,-,19430.6396,-,613.20356,-,-,-,-,-,-,-,-,613.20356,-,-,-,-,-,-,-,-,-,-,-
15,1412,"АО ""Д2  Страхование""",Новосибирск,2210.16508,-,-,-,-,2210.16508,558.44798,558.44798,-,-,-,1651.7171,1552.35235,-,-,-,-,36.74273,-,-,759.83016,755.77946,99.36475,-,-,-,-,-,-,-,-,99.36475,-,-,-,-,-,-,-,-,-,-,-
16,0055,"АО ""ДальЖАСО""",Хабаровск,18444.87914,-,-,-,-,18444.87914,15682.9044,31.65,-,-,15651.2544,2761.97474,2430.22474,1223.49121,-,-,25.2,201.7,-,-,796.47391,183.35962,331.75,-,-,-,-,-,-,-,-,1.75,330,-,-,-,-,-,-,-,-,-,-
17,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,27473.02479,-,-,-,-,27473.02479,9977.76452,9977.76452,-,-,-,17495.26027,-,-,-,-,-,-,-,-,-,-,17495.26027,-,-,-,-,-,-,-,-,-,17495.26027,-,-,-,-,-,-,-,-,-,-
18,4337,"АО ""КСА - КЛУВЕР""",Красноперекопск,5065.123,-,-,-,-,5065.123,212.206,212.206,-,-,-,4852.917,4055.823,3654.547,-,-,-,-,-,-,375.341,25.935,576,-,-,-,-,-,-,-,-,576,-,-,221.094,-,-,-,-,-,-,-,-
19,1427,"АО ""МАКС""",Москва,159934.64336,-,-,-,-,109087.87246,416.24395,416.24395,-,-,-,108671.62851,108021.62623,97.071,-,1863.59704,-,796.56285,-,-,105264.39534,-,650.00228,-,-,-,-,-,-,650.00228,-,-,-,-,-,-,-,-,50846.7709,-,7895.43748,42951.33342,-
20,3256,"АО ""МетЛайф""",Москва,207303.53514,41586.19825,41571.60973,0.00106,14.58852,165717.33689,165717.33689,95885.92249,-,-,69831.4144,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,3116,"АО ""НАСКО""",Казань,724034.32915,-,-,-,-,628067.93737,331387.20937,222757.39395,-,-,108629.81542,296680.728,294379.12273,148374.13166,-,-,-,1475.11622,-,-,38664.33073,105865.54412,2107.3795,-,-,-,-,-,-,-,-,2065.5795,41.8,-,194.22577,-,-,-,95966.39178,-,16748.72757,79217.66421,-
22,2346,"АО ""ОСК""",Самара,18724.41239,-,-,-,-,9350.51416,299.36618,299.36618,-,-,-,9051.14798,8938.69818,1609.5509,-,-,193.37659,8.0098,-,-,7103.76089,24,112.4498,-,-,-,-,19.4498,-,-,45,48,-,-,-,-,-,-,9373.89823,-,3263.50526,6110.39297,-
23,0235,"АО ""Русское перестраховочное общество""",Москва,148976.19233,-,-,-,-,148976.19233,1621.36564,1621.36564,-,-,-,147354.82669,147165.94698,1269.8625,209.43032,-,-,4800.56792,921.54035,-,137972.42316,1992.12273,188.87971,-,-,-,-,-,-,-,-,188.87971,-,-,-,-,-,-,-,-,-,-,-
24,2619,"АО ""СК ""Астро-Волга""",Самара,3605.50123,-,-,-,-,3605.50123,-,-,-,-,-,3605.50123,3024.43887,-48.7763,-,-,342.32,1878.85334,-,-,806.31661,45.72522,581.06236,-,-,-,-,-,-,-,-,581.06236,-,-,-,-,-,-,-,-,-,-,-
25,3780,"АО ""СК ""Выручим!""",Екатеринбург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,0915,"АО ""СК ""ПАРИ""",Москва,173303.09778,-,-,-,-,162989.99928,5598.42143,5598.42143,-,-,-,157391.57785,142374.15162,5375.16823,-,90.12624,323.83031,26672.47309,-,-,79007.00661,30905.54714,13779.77232,-,-,-,-,28.56771,863.6056,-,464.83114,12422.76787,-,61.67499,1175.97892,-,-,-,10313.0985,-,7056.48662,3256.61188,-
27,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,311135.66091,-,-,-,-,284405.41623,16339.16133,16339.16133,-,-,-,268066.2549,268053.0549,221759.22785,-,-,-,19950.59821,-,-,14488.77586,11854.45298,13.2,-,-,-,-,-,-,-,-,-,13.2,-,-,-,-,-,26730.24468,-,1718.2276,25012.01708,-
28,2359,"АО ""СК УСПЕХ""",Москва,37.775,-,-,-,-,37.775,25.125,25.125,-,-,-,12.65,12.65,-,-,-,-,-,-,-,-,12.65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,1587,"АО ""СО ""Талисман""",Казань,1306.36279,-,-,-,-,1306.36279,-,-,-,-,-,1306.36279,1301.25868,777.80027,-,55.53199,-,-,-,-,334.48132,133.4451,5.10411,-,-,-,-,-,-,-,5.10411,-,-,-,-,-,-,-,-,-,-,-,-
30,1208,"АО ""СОГАЗ""",Москва,19451929.12889,-,-,-,-,18258529.48437,2882.23127,110.38062,-,-,2771.85065,18255647.2531,14669500.63811,56341.22016,7.06672,1027309.68444,85987.81998,105531.71897,9449.90552,4724.95277,13384614.12514,259.09718,940113.68161,3766.2177,3766.2177,-,-,-9550.01661,47376.18395,141439.60201,143604.74678,613476.94778,-,2634652.5271,11380.40628,-,-,-,1193399.64452,-,615545.36331,577854.28121,-
31,3229,"АО ""Страховая бизнес группа""",Воронеж,112982.5204,-,-,-,-,82849.94192,-,-,-,-,-,82849.94192,78590.20674,232.74062,-,-20.94246,83.33334,-2360.33807,-,-,80328.05784,327.35547,4259.73518,-,-,-,-,8.5,107.11514,-,-,4144.12004,-,-,-,-,-,-,30132.57848,-,3591.7812,26540.79728,-
32,0983,"АО ""Страховая группа ""УралСиб""",Москва,40422.9034,-,-,-,-,40422.9034,1134.75073,1134.75073,-,-,-,39288.15267,37470.5772,341.47901,86.47089,-,-,1297.06334,-,-,33899.12655,1846.43741,1106.10974,-,-,-,-,-,-,-,22.24524,1078.13801,5.72649,-,711.46573,-,-,-,-,-,-,-,-
33,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,9442.13,-,-,-,-,9442.13,-,-,-,-,-,9442.13,8116.65558,3538.01163,-,-,-,-,-,-,2289.45581,2289.18814,1325.47442,-,-,-,-,-,-,-,-,1325.47442,-,-,-,-,-,-,-,-,-,-,-
34,2144,"АО ""Страховая компания АСКО-Центр""",Курск,4618.83324,-,-,-,-,4618.83324,-,-,-,-,-,4618.83324,4618.83324,324,-,-,-,-,4,-,4046.28235,244.55089,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
35,3987,"АО ""УРАЛСИБ Жизнь""",Москва,2601.05946,2601.05946,2601.05946,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,3995,АО ВТБ Страхование жизни,Москва,14872.88451,14872.88451,14872.88451,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,4351,АО РНПК,Москва,2643.08297,-,-,-,-,2643.08297,-,-,-,-,-,2643.08297,2643.08297,-,-,-,-,-,727.96673,-,1915.11624,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,3300,"АО СГ ""Спасские ворота""",Салехард,32847.28026,-,-,-,-,31811.188,4235.68189,4235.68189,-,-,-,27575.50611,15939.08336,1406.16478,-,-,3478.5959,7697.30024,-,-,3291.19975,65.82269,11636.42275,2306.59889,-,2306.59889,-,-,6120.57967,-,-,3209.24419,-,-,-,-,-,-,1036.09226,-,975.97366,60.1186,-
39,1858,"АО СК "" Армеец""",Москва,1854.49593,-,-,-,-,1854.49593,-,-,-,-,-,1854.49593,1798.80327,500.49963,-,-,-,-,-,-,877.3335,420.97014,55.69266,-,-,-,-,-,-,-,55.69266,-,-,-,-,-,-,-,-,-,-,-,-
40,0290,"АО СК ""Альянс""",Москва,1748836.86328,-,-,-,-,1740229.59432,63717.62754,56149.34421,-,-,7568.28333,1676511.96678,992658.80361,5596.87935,1763.63196,68324.71921,14940.74668,263324.4622,-,-,635494.43741,3213.9268,517560.41361,5045.59084,-,-,-,69499.72492,2848.94512,122207.12988,-,311028.5274,6930.49545,65998.41557,100294.33399,-,-,-,8607.26896,-,3653.86814,4953.40082,-
41,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,53687.63151,-,-,-,-,53687.63151,1543.63809,1543.63809,-,-,-,52143.99342,30214.96801,1269.6387,-,-,-,17016.28523,-,-,11872.39597,56.64811,21410.42895,15305.17446,162.59547,15142.57899,-,-,-,-,2026.77528,4078.47921,-,-,518.59646,-,-,-,-,-,-,-,-
42,2447,"АО СК ""ЖСФ""",Нижний Новгород,77.457,-,-,-,-,77.457,-,-,-,-,-,77.457,68.457,14.847,-,-,-,-,-,-,22.08,31.53,9,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-
43,0425,"АО СК ""Ингвар""",Москва,4533.68007,-,-,-,-,4533.68007,-,-,-,-,-,4533.68007,4489.03007,-,-,-,-,4123.92265,-,-,331.57649,33.53093,44.65,-,-,-,-,-,-,-,-,44.65,-,-,-,-,-,-,-,-,-,-,-
44,2947,"АО СК ""РСХБ-Страхование""",Москва,1094444.33217,-,-,-,-,1094444.33217,435010.63395,435010.63395,-,-,-,659433.69822,639951.36518,81463.85717,-,1165.11821,264.1925,4043.10883,323631.84286,136119.56681,93673.33705,135709.90856,11234.05524,-,-,-,-,-,-,-,337.4,10896.65524,-,5400.02155,2848.25625,-,-,-,-,-,-,-,-
45,3467,"АО СК ""Сибирский Спас""",Новокузнецк,28.5,-,-,-,-,28.5,-,-,-,-,-,28.5,28.5,28.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,3983,"АО СК ""Стерх""",Якутск,103016.73085,-,-,-,-,103489.74586,77.13167,77.13167,-,-,-,103412.61419,57768.86606,9496.21,-,31551.61285,4767.34929,78.68675,3087.90126,3087.90126,2537.1059,6250.00001,45643.74813,-,-,-,-,40876.39885,4767.34928,-,-,-,-,-,-,-,-,-,-473.01501,-,-85.91695,-387.09806,-
47,1216,"АО СК ""Чулпан""",Альметьевск,262387.21156,-,-,-,-,241964.77673,545.46451,545.46451,-,-,-,241419.31222,212248.56059,1910.3634,-,-,-,7.5,-,-,210009.72898,320.96821,-,-,-,-,-,-,-,-,-,-,-,29108.32719,62.42444,-,-,-,20422.43483,-,18867.90755,1554.52728,-
48,1621,"АО Страховое общество ""ЯКОРЬ""",Москва,1860.39083,-,-,-,-,1860.39083,-,-,-,-,-,1860.39083,1810.5889,48.59912,-,-,120,1520.12666,-,-,121.86312,-,49.80193,-,-,-,-,-,49.80193,-,-,-,-,-,-,-,-,-,-,-,-,-,-
49,3175,"ЗАО ""Капитал  Ре""",Москва,191.87657,-,-,-,-,191.87657,-,-,-,-,-,191.87657,-,-,-,-,-,-,-,-,-,-,191.87657,-,-,-,-,-,-,-,191.87657,-,-,-,-,-,-,-,-,-,-,-,-
50,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,122010.71477,-,-,-,-,122010.71477,-,-,-,-,-,122010.71477,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,122010.71477,-,-,-,-,-,-,-,-,-
51,2284,"ЗАО ГСАО ""Плато""",Москва,2890.47764,-,-,-,-,2890.47764,54.96,54.96,-,-,-,2835.51764,2679.44241,42.075,-,-,-,82.59453,-,-,2554.77288,-,156.07523,5.625,5.625,-,-,-,-,-,-,150.45023,-,-,-,-,-,-,-,-,-,-,-
52,1675,Либерти Страхование (АО),Санкт-Петербург,32042.12889,-,-,-,-,24454.14923,1972.95718,1936,-,-,36.95718,22481.19205,7850.84897,1773.34919,-,-,61.74099,4549.94646,-,-,929.97215,535.84018,11191.26626,-,-,-,-,-,2.44279,-,1826.73297,9362.0905,-,3439.07682,-,-,-,-,7587.97966,-,1284.5428,6303.43686,-
53,1298,"ОАО ""Капитал Страхование""",Когалым,3008914.24758,-,-,-,-,2957649.09654,10061.54186,10061.54186,-,-,-,2947587.55468,2682197.94253,-,30.87299,10083.72852,67321.01497,1574.56261,-,-,2600665.40753,2522.35591,263901.65508,-,-,-,-,873.58196,22655.7307,11122.87638,-,229043.90204,205.564,-,1487.95707,-,-,-,51265.15104,-,45298.34813,5966.80291,-
54,2708,"ОАО ""ЧСК""",Москва,32514.0213,-,-,-,-,2936.35899,-,-,-,-,-,2936.35899,2597.4461,-,-,2159.3896,-,95.15899,-,-,342.89751,-,338.91289,-,-,-,-,43.24075,-,234.54264,-,61.1295,-,-,-,-,-,-,29577.66231,-,21814.00732,7763.65499,-
55,0518,"ОАО СК ""БАСК""",Белово,23643.75614,-,-,-,-,10369.03384,24.25142,24.25142,-,-,-,10344.78242,8218.90692,1734.81773,-,-,-,1043.83478,-,-,5387.91641,52.338,2125.8755,89.5125,89.5125,-,-,-,-,-,-,2036.363,-,-,-,-,-,-,13274.7223,-,13274.7223,-,-
56,0436,"ООО  ""АМТ Страхование""",Москва,61428.72878,-,-,-,-,61428.72878,-,-,-,-,-,61428.72878,24286.55126,-,-,-,24286.55126,-,-,-,-,-,37142.17752,-,-,-,-,-,37142.17752,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,1083,"ООО  ""Зетта Страхование""",Москва,96593.27443,-,-,-,-,52980.96472,43787.514,148.69557,-,-,43638.81843,9193.45072,5829.50311,917.389,-,-,-,438.09384,-,-,4672.08035,-198.06008,3358.21703,-,-,-,-,-,-,114.56247,2755.55947,488.09509,-,-,5.73058,-,-,-,43612.30971,-,20134.03622,23478.27349,-
58,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,48463.9831,-,-,-,-,48463.9831,556.17697,556.17697,-,-,-,47907.80613,47889.05613,440.3329,-,-,-,1290.72184,-,-,45894.63495,263.36644,18.75,-,-,-,-,-,-,-,-,18.75,-,-,-,-,-,-,-,-,-,-,-
59,3828,"ООО  СК ""Альянс Жизнь""",Москва,670150.17773,18029.95303,18029.95303,2398.55056,-,652120.2247,652120.2247,8568.62164,-,-,643551.60306,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,113213.1793,96646.09057,96646.09057,2580.30684,-,16567.08873,16567.08873,1775.66319,-,-,14791.42554,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,2496,"ООО ""Абсолют Страхование""     ",Москва,185137.80015,-,-,-,-,176594.81008,5966.13374,5966.13374,-,-,-,170628.67634,154740.48172,4297.73276,-,-,2859.99933,48332.06704,-,-,97414.38148,1836.30111,10475.14001,-,-,-,-,-,223.73005,-,67.5,10538.61362,-354.70366,5413.05461,-,-,-,-,8542.99007,-,2029.72515,6513.26492,-
62,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,2626.42631,-,-,-,-,2626.42631,-,-,-,-,-,2626.42631,2223.49746,605.98983,-,-,-,692.52834,-,-,775.33769,149.6416,402.92885,-,-,-,-,-,-,-,-,402.92885,-,-,-,-,-,-,-,-,-,-,-
63,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,30497.80543,-,-,-,-,30497.80543,3398.99526,3398.99526,-,-,-,27098.81017,25615.24297,8362.33605,-,7298.55806,-105.31035,566.00274,627.93496,-,3611.9926,5253.72891,1483.5672,-,-,-,-,1073.38296,20.16,-,133.12356,256.90068,-,-,-,-,-,-,-,-,-,-,-
64,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,10793.39784,5652.51741,5652.51741,-,-,5140.88043,5140.88043,789.19722,-,-,4351.68321,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,615324.71559,-,-,-,-,615324.71559,-,-,-,-,-,615324.71559,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,615324.71559,-,-,-,-,-,-,-,-,-
66,3487,"ООО ""БИН Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,3799,"ООО ""БСД""",Москва,251863.07857,-,-,-,-,251863.07857,-,-,-,-,-,251863.07857,251268.03086,-,-,-,-,55954.19776,-,-,195064.39257,249.44053,590.4577,-,-,-,-,-,-,-,-,590.4577,-,4.59001,-,-,-,-,-,-,-,-,-
68,3866,"ООО ""ВСК-Линия жизни""",Москва,10426.30886,10426.30886,10426.30886,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
