"Сведения о страховых суммах по договорам страхования, заключенным в отчетном периоде, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
1,4192," ОВС ""Народные кассы""",Москва,2720365.84669,0,0,0,0,0,2720365.84669,0,0,0,0,0,2720365.84669,62200,0,0,0,0,0,0,0,30450,31750,2052623.24019,0,0,0,0,0,0,0,0,0,2052623.24019,0,605542.6065,0,0,0,0,0,0,0
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,1089112002.92231,188182.084,61994021.947,61994021.947,57611392.063,0,1027117980.97531,1027117980.97531,3864697.601,0,0,1023253283.37431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1207,"АО  ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,604524529.22841,4213054.042,0,0,0,0,604524529.22841,347065783.92463,119449310.53113,0,0,227616473.3935,257458745.30378,135837814.02019,38500,0,0,0,0,0,0,0,135799314.02019,57610484.5615,0,0,0,0,0,0,0,0,57610484.5615,0,0,64010446.72209,0,0,0,0,0,0,0
4,3991,"АО  ""СК  БЛАГОСОСТОЯНИЕ""",Москва,2070675750.68594,140573768.25122,173208.0733,106693.59739,0,66514.47591,2070502542.61264,2070502542.61264,1826134860.41264,0,0,244367682.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0206,"АО  ""Страховая Компания ""ДИАНА""",Ангарск,20418452.789,0,0,0,0,0,20418452.789,15610771.892,475319.17,0,0,15135452.722,4807680.897,4413106.592,112232.882,0,0,0,31676.631,0,0,3155386.96,1113810.119,394574.305,0,0,0,0,0,0,1000,2308.946,391265.359,0,0,0,0,0,0,0,0,0,0
6,0191,"АО  ""Тинькофф  Страхование""",Москва,1366255374.93767,0,0,0,0,0,1366255374.93767,1287629970.51546,1287629970.51546,0,0,0,78625404.42221,69859233.03994,45110057.21804,0,0,0,0,0,0,419652.613,24329523.2089,6762380,3754600,3754600,0,0,0,0,0,0,3007780,0,0,2003791.38227,0,0,0,0,0,0,0
7,0212,"АО  ""Цюрих надежное страхование""",Москва,1268044255.58558,41520543.30074,0,0,0,0,1268044255.58558,13579762.41743,13579762.41743,0,0,0,1254464493.16815,869169884.64978,1653.43,0,0,0,268562795.61275,0,0,600500600.36648,104835.24055,131496471.0509,9109490,9109490,0,0,0,0,0,18434067.96157,103952913.08933,0,223606456.97846,30191680.48901,0,0,0,0,0,0,0
8,3947,"АО ""АИГ""",Москва,1806520419.79388,0,0,0,0,0,1802130419.79388,0,0,0,0,0,1802130419.79388,1337193935.54628,11520,0,0,0,97042315.169,0,0,1240140100.37728,0,167576977.902,1915965,1915965,0,0,0,0,0,0,165661012.902,0,0,297359506.3456,0,0,0,4390000,4390000,0,0
9,2239,"АО ""АльфаСтрахование""",Москва,1877547475018.81,241521342.919,0,0,0,0,27885563737.81,7627905832.021,4254297359.924,1558000.2,0,3373608472.097,20257657905.789,13149230272.761,251631887.537,70288842.008,56012803.602,48957656.079,5772252121.052,39005253.036,17861146.869,4360404304.149,2550677405.298,1824325890.689,33375139.605,33375139.605,0,0,726951937.448,622970933.978,5283876.82,16654682.006,417943250.395,1146070.437,478469889.509,4805631852.83,0,0,0,1849661911281,168950001,1849492961280,0
10,3064,"АО ""Боровицкое страховое общество""",Москва,10631684.57546,3025160,0,0,0,0,10631684.57546,3853316.1185,798399.668,0,0,3054916.4505,6778368.45696,2341897.28367,429389.929,0,0,0,82493.24693,0,0,1549471.05774,280543.05,4436471.17329,2000,2000,0,0,0,0,0,5424.3627,113616.41259,4315430.398,0,0,0,0,0,0,0,0,0
11,0433,"АО ""ВостСибЖАСО""",Иркутск,13400412.75679,0,0,0,0,0,13400412.75679,10929087.54988,1220466.20388,0,0,9708621.346,2471325.20691,2408675.9983,59045,0,0,0,333875.49028,0,0,289881.55799,1725873.95003,59456.8,0,0,0,0,0,0,0,0,59456.8,0,0,3192.40861,0,0,0,0,0,0,0
12,4014,"АО ""ГСК ""Югория-Жизнь""",.Ханты-Мансийск,925603.11342,0,892900.46525,892900.46525,0,0,32702.64817,32702.64817,32702.64817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,25474556426.8899,0,0,0,0,0,233261354.88995,122011734.30382,46450453.81918,0,0,75561280.48464,111249620.58613,105743276.27954,47317991.61586,0,0,585919.15624,10657748.13452,175463.52,0,20279988.33034,26726165.52258,5434529.8876,150313.5552,150313.5552,0,0,0,1108333.4,10000,86677.79098,3670458.34342,408746.798,26325.44461,45488.97438,0,0,0,25241295072,8840000,25232455072,0
14,2071,"АО ""ГСМК""",Санкт-Петербург,4830539,16360,0,0,0,0,4830539,4830539,0,0,0,4830539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1820,"АО ""ГУТА-Страхование""",Москва,23163518.06918,0,0,0,0,0,23163518.06918,285500,0,0,0,285500,22878018.06918,22275518.06918,188490.5,0,0,0,2330416.03102,0,0,19695103.33816,61508.2,602500,0,0,0,0,0,0,0,0,602000,500,0,0,0,0,0,0,0,0,0
16,1412,"АО ""Д2  Страхование""",Новосибирск,28644820.703,310500,0,0,0,0,28644820.703,14302451.8626,3786815.6406,0,0,10515636.222,14342368.8404,11013982.0884,0,0,0,0,493065.12966,0,0,2343967.4132,8176949.54554,2783571.752,0,0,0,0,0,0,0,0,2783571.752,0,0,544815,0,0,0,0,0,0,0
17,0055,"АО ""ДальЖАСО""",Хабаровск,296047356.24876,0,0,0,0,0,296047356.24876,283215010.64207,12326606.35763,0,0,270888404.28444,12832345.60669,11517631.95885,137023.176,0,0,38074.885,9562214.18226,0,0,1461007.95359,319311.762,1314713.64784,5600,5600,0,0,0,28494,0,0,354619.64784,926000,0,0,0,0,0,0,0,0,0
18,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,5553515415.92228,0,0,0,0,0,5553515415.92228,5550279906.84353,5550279906.84353,0,0,0,3235509.07875,0,0,0,0,0,0,0,0,0,0,1254000,0,0,0,0,0,0,0,0,0,1254000,0,1981509.07875,0,0,0,0,0,0,0
19,4337,"АО ""КСА - КЛУВЕР""",Красноперекопск,11773149.279,0,0,0,0,0,11773149.279,1261710.811,1244238.5,0,0,17472.311,10511438.468,5443457.229,2765302.267,0,0,0,5524.345,0,0,2367888.197,304742.42,4369648.968,54,54,0,0,0,0,0,0,3961150,408444.968,0,698332.271,0,0,0,0,0,0,0
20,1427,"АО ""МАКС""",Москва,506821560158.29,0,0,0,0,0,2018502438.29012,440562515.07878,372733301.33278,0,0,67829213.746,1577939923.21134,1563705984.44204,29840811.85899,0,2373724.1,49138.531,1443293.7678,182531.85066,0,1441184575.45661,88631908.87698,12503383.31238,1319853.72024,1319853.72024,0,0,1799.002,539253.3,3550967.41796,3957181.42118,2865596.951,268731.5,138644.97404,1591910.48288,0,0,0,504803057720,14035000,504789022720,0
21,3256,"АО ""МетЛайф""",Москва,813427192.27608,0,95792150.76315,95768773.02399,9620244.58957,23377.73916,717635041.51293,717635041.51293,570303240.70193,0,0,147331800.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3116,"АО ""НАСКО""",Казань,394806047171.024,0,0,0,0,0,197724195.02397,67844588.95043,52891065.86046,0,0,14953523.08997,129879606.07354,85199467.83063,6100063.68623,55862.66,0,23656.795,3226599.23849,157092.20728,0,37641303.45238,37994889.79125,38784836.08626,84500,84500,0,0,39700,502811.8,10100,1680553.4,23921847.80226,12545323.084,585000,5310302.15665,0,0,0,394608322976,22340000,394585982976,0
23,2346,"АО ""ОСК""",Самара,48292661935.9535,8100,0,0,0,0,65381831.95351,16890437.11703,5741291.4942,0,0,11149145.62283,48491394.83648,39231250.44898,10727591.1353,3280.4,6400,1491550.5945,3412007.86615,25262.825,0,18450077.8787,5115079.74933,8724190.31108,526200,526200,0,0,57660.4,1018947.73,4000,980013.03111,6100819.14997,36550,0,535954.07642,0,0,0,48227280104,5835000,48221445104,0
24,3748,"АО ""Русский Стандарт Страхование""",Москва,161738313.6856,0,50056709.75956,50056709.75956,0,0,111681603.92604,111681603.92604,79888833.25929,0,0,31792770.66675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,2619,"АО ""СК ""Астро-Волга""",Самара,27363221.46457,0,0,0,0,0,27363221.46457,12831699.01438,11240848.34771,0,0,1590850.66667,14531522.45019,13534360.11721,4565995.29521,0,0,132291.375,6922904.79456,50,0,1137937.02966,775181.62278,997162.33298,100,100,0,0,0,0,0,13498.33298,978564,5000,0,0,0,0,0,0,0,0,0
27,3780,"АО ""СК ""Выручим!""",Екатеринбург,274172.5,0,0,0,0,0,274172.5,84000,84000,0,0,0,190172.5,172.5,0,0,0,0,0,0,0,172.5,0,190000,0,0,0,0,0,0,0,20000,0,170000,0,0,0,0,0,0,0,0,0
28,0507,"АО ""СК ""Колымская""",Хабаровск,23145795.97266,224313,820731.84493,820315.84493,0,416,22325064.12773,22325064.12773,2319464.12773,0,0,20005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0915,"АО ""СК ""ПАРИ""",Москва,12532222449.1693,0,0,0,0,0,1032738481.16927,63127130.32306,61372989.42706,0,0,1754140.896,969611350.84621,905851761.61889,5172760.98783,140179.91975,15000,330138.82229,576021656.42319,0,0,255716629.16276,68455396.30307,30627953.78812,2360051.94232,2360051.94232,0,0,72440,1457265.5395,101000,4764111.95711,21810848.03919,62236.31,421707.90255,32709927.53665,0,0,0,11499483968,11650000,11487833968,0
30,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,108362,0,0,0,0,0,108362,108362,0,0,0,108362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,103307130246.238,0,0,0,0,0,252915743.67869,144808952.4066,31693661.72953,0,0,113115290.67707,108106791.27209,100082428.80141,15598794.73238,0,0,46926.51,38890244.77291,0,0,28721590.05477,16824872.73135,2648149.53529,1174700,1174700,0,0,0,0,0,2000,1141449.53529,330000,0,5376212.93539,0,0,0,103054214502.559,3015000,103051199502.559,0
32,2359,"АО ""СК УСПЕХ""",Москва,206755.31835,0,0,0,0,0,206755.31835,170438.45345,15508.43245,0,0,154930.021,36316.8649,21558.43245,0,0,0,0,0,0,0,0,21558.43245,0,0,0,0,0,0,0,0,0,0,0,0,14758.43245,0,0,0,0,0,0,0
33,2873,"АО ""СМК ""Сахамедстрах""",Якутск,57309.94297,17322.14144,0,0,0,0,57309.94297,57309.94297,0,0,0,57309.94297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1587,"АО ""СО ""Талисман""",Казань,3491484.84502,0,0,0,0,0,3491484.84502,696497.58155,696497.58155,0,0,0,2794987.26347,2621610.96347,459496.5103,0,7512.668,0,0,819821.10825,442798.71002,1072896.57191,261884.10501,97792.5,0,0,0,0,2000,0,0,10480,85312.5,0,0,75583.8,0,0,0,0,0,0,0
35,1208,"АО ""СОГАЗ""",Москва,12559533697323.2,0,0,0,0,0,85308154329.9558,31923299294.1011,11091288069.7859,0,0,20832011224.3152,53384855035.8547,38004850042.6255,254209054.19657,587584068.86063,411630607.13572,185354977.69002,1160331868.70312,5129850.17073,1443066.74106,34821883888.0109,578725727.85784,11565311274.984,34943251.303,34943251.303,0,260000,5845116938.20857,3148570344.55382,154120919.628,94385540.5295,2283031171.89031,4883108.87082,3395886378.98965,418807339.25548,7297788769.23923,7297788769.23923,0,12466927754224,651880000,12466275874224,0
36,3229,"АО ""Страховая бизнес группа""",Воронеж,172876389415.9,1730,0,0,0,0,158112175.90042,14512588.67898,6931050.17898,0,0,7581538.5,143599587.22144,136381225.78751,25957.809,0,2250,25000,2838270.63851,0,0,133281633.16643,208114.17357,6987061.55985,0,0,0,0,98040,138526.4,0,1020780,5402379.45161,327335.70824,0,231299.87408,0,0,0,172718277240,6075000,172712202240,0
37,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,2138918.28165,0,0,0,0,0,2138918.28165,2970,2970,0,0,0,2135948.28165,2123948.28165,160303.111,0,0,0,0,1846627.872,1846627.872,117017.29865,0,12000,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0
38,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,210860.70286,0,0,0,0,0,210860.70286,210860.70286,0,0,0,210860.70286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0983,"АО ""Страховая группа ""УралСиб""",Москва,90497852.44412,101139.79789,0,0,0,0,90497852.44412,62485724.49081,4063833.75489,0,0,58421890.73592,28012127.95331,27495243.86192,28301.24395,0,0,0,4183738.45888,0,0,17179172.59996,6104031.55913,507323.4,0,0,0,0,0,0,0,0,507070,253.4,0,9560.69139,0,0,0,0,0,0,0
40,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,20047818.24286,0,0,0,0,0,20047818.24286,4794171.65035,122958,0,0,4671213.65035,15253646.59251,7595862.68951,2145632.511,0,0,0,974198.2915,0,0,2825235.91525,1650795.97176,1925150,1271250,1271250,0,0,0,0,0,123500,530400,0,0,5732633.903,0,0,0,0,0,0,0
41,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2144,"АО ""Страховая компания АСКО-Центр""",Курск,23211489.22329,0,0,0,0,0,23211489.22329,10319411.48002,9499683.67202,0,0,819727.808,12892077.74327,12837167.74327,8014946.4149,0,0,0,37796.10048,4855,0,4390473.16652,389097.06137,54910,0,0,0,0,0,0,0,0,54910,0,0,0,0,0,0,0,0,0,0
43,3987,"АО ""УРАЛСИБ Жизнь""",Москва,9403739.95111,0,8430936.35111,8430725.16447,2184192.73713,211.18664,972803.6,972803.6,972803.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3995,АО ВТБ Страхование жизни,Москва,30333740.10818,154568.551,26562930.10818,26562930.10818,49640.073,0,3770810,3770810,3770810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3300,"АО СГ ""Спасские ворота""",Салехард,512978170.85279,6644181.913,0,0,0,0,456306700.85279,10877103.9902,3723826.5822,0,0,7153277.408,445429596.86259,182724557.77469,225400.5,0,0,0,171165991.32169,0,0,9007411.103,2325754.85,262705039.0879,0,0,0,0,0,253547100,2000,200616,8955323.0879,0,0,0,0,0,0,56671470,1195000,55476470,0
46,1858,"АО СК "" Армеец""",Москва,22864312.04957,706474.99677,0,0,0,0,22864312.04957,14002014.73291,1636578.07331,0,0,12365436.6596,8862297.31666,6428753.43748,564372.51161,0,0,6500,12021,0,0,4685793.64032,1160066.28555,2429100.019,9000,9000,0,0,8569.6,0,0,1371800,226230.419,813500,0,4443.86018,0,0,0,0,0,0,0
47,0290,"АО СК ""Альянс""",Москва,18578711901.6411,117231450.75227,0,0,0,0,9584520541.64113,7421479465.66956,7095478831.22856,1062000,0,326000634.441,2163041075.97157,1889371929.48455,683192.72128,41084672.11997,14902934.01522,20982367.4865,648348042.64386,0,0,1153005259.93947,10365460.55825,244830968.17914,74723.1,74723.1,0,0,84812697.5,18000,1537200,30638217.45,123745800.22914,4004329.9,1237678.565,27600499.74288,0,0,0,8994191360,6400000,8987791360,0
48,0278,"АО СК ""АСКОМЕД""",Самара,1688932.468,0,0,0,0,0,1688932.468,1688932.468,0,0,0,1688932.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,187160982.23745,2429910.456,0,0,0,0,187160982.23745,56841250.30967,56535200.30967,0,0,306050,130319731.92778,122518304.19444,238330.875,0,0,840,101965857.85589,0,0,19227197.11728,1086078.34627,7126892.389,204000,204000,0,0,0,1000,0,2334711.285,4587181.104,0,0,674535.34434,0,0,0,0,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,84280500.4831,0,0,0,0,0,84280500.4831,76989944.32487,76884944.32487,0,0,105000,7290556.15823,7260961.15823,14594.224,2797105,0,0,4057789.31439,0,0,288120.59284,103352.027,29595,0,0,0,0,0,0,0,0,29595,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,147054122.39753,0,0,0,0,0,147054122.39753,150,150,0,0,0,147053972.39753,147020232.39753,1085,0,0,0,73813963.58982,0,0,73167663.94207,37519.86564,33740,0,0,0,0,0,0,0,0,33740,0,0,0,0,0,0,0,0,0,0
52,2947,"АО СК ""РСХБ-Страхование""",Москва,639304374.84252,0,0,0,0,0,638029374.84252,51870945.94979,51785445.94979,0,0,85500,586158428.89273,546911036.55374,5307181.79551,77391.49587,0,341072.36828,1346105.11294,71127905.83859,23386828.34828,402188707.75595,66522672.1866,26444972.4419,163000,163000,0,0,0,0,0,361500,25920472.4419,0,4999959.43084,7802460.46625,0,0,0,1275000,1275000,0,0
53,3467,"АО СК ""Сибирский Спас""",Новокузнецк,36844872.43035,0,0,0,0,0,36844872.43035,26006271.02835,12222598.5282,0,0,13783672.50015,10838601.402,10768326.402,10535568,0,0,0,0,0,0,23800,208958.402,70275,0,0,0,0,0,0,0,8650,61625,0,0,0,0,0,0,0,0,0,0
54,3983,"АО СК ""Стерх""",Якутск,301303367.24416,0,0,0,0,0,301303367.24416,9812505.69601,9809505.69601,0,0,3000,291490861.54815,86916083.80979,1144085.97633,0,3954644.07724,5586825.82936,845129.82385,179567.24774,160268.24774,72904842.86509,2300987.99018,203271654.74515,11000,11000,0,0,110118307.6,84771166.69185,0,673562.6088,7696385.10785,1232.73665,1002109.60536,301013.38785,0,0,0,0,0,0,0
55,1216,"АО СК ""Чулпан""",Альметьевск,4454416761.88058,0,0,0,0,0,37523113.88058,7988047.97551,6737820.94502,0,0,1250227.03049,29535065.90507,26637752.63176,1814607.34043,0,0,116460.65,25000,10662,0,15704387.5205,8966635.12083,2125809.77922,54550,54550,0,0,0,73040,54410.01,54600,1888709.76922,500,0,771503.49409,0,0,0,4416893648,20450000,4396443648,0
56,1621,"АО Страховое общество ""ЯКОРЬ""",Москва,135095849.18124,0,0,0,0,0,135095849.18124,84641066.00229,30767558.71428,0,0,53873507.28801,50454783.17895,44378915.5672,119979.19794,0,0,138330.39438,32940401.66356,0,0,10702346.14298,477858.16834,6043026.27924,82250,82250,0,0,0,527164.814,0,810,3870301.46524,1562500,0,32841.33251,0,0,0,0,0,0,0
57,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,150335090.14541,0,0,0,0,0,150335090.14541,0,0,0,0,0,150335090.14541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150335090.14541,0,0,0,0,0,0,0,0
58,2733,"ЗАО ""СК ""Резерв""",Хабаровск,4615793.79918,0,0,0,0,0,4615793.79918,4184268.79918,4184268.79918,0,0,0,431525,281650,0,0,0,0,0,0,0,0,281650,140625,0,0,0,0,0,0,0,0,140625,0,0,9250,0,0,0,0,0,0,0
59,2284,"ЗАО ГСАО ""Плато""",Москва,24876449.82918,0,0,0,0,0,24876449.82918,20942691.08047,20942691.08047,0,0,0,3933758.74871,3621758.74871,1650,0,0,0,221326.33815,0,0,3392902.74209,5879.66847,312000,3000,3000,0,0,0,0,0,0,279000,30000,0,0,0,0,0,0,0,0,0
60,1675,Либерти Страхование (АО),Санкт-Петербург,20728085022.6158,4296149.49384,0,0,0,0,1090535222.61583,771205980.21636,138672659.81096,0,0,632533320.4054,319329242.39947,285644572.35564,23927733.13308,0,0,1073568.97532,71822795.16487,0,0,72589848.88906,116230626.19331,22845315.9314,1921627.03123,1921627.03123,0,0,0,4895372.82734,900,1440081.05,14451335.02283,136000,8989167.74814,1850186.36429,0,0,0,19637549800,2145000,19635404800,0
61,4349,"НКО ""МОВС""",Санкт-Петербург,3287037,0,0,0,0,0,3287037,0,0,0,0,0,3287037,0,0,0,0,0,0,0,0,0,0,3287037,0,0,0,0,0,0,0,0,0,3287037,0,0,0,0,0,0,0,0,0
62,4314,"НКО ""ПОВС застройщиков""",Москва,49674359.70038,0,0,0,0,0,49674359.70038,0,0,0,0,0,49674359.70038,0,0,0,0,0,0,0,0,0,0,49674359.70038,0,0,0,0,0,0,0,0,0,49674359.70038,0,0,0,0,0,0,0,0,0
