"Сведения о страховых премиях по договорам, переданным в перестрахование",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
№ п\п,Рег №,Наименование,Город,Всего,,страхование жизни ,страхование жизни,пенсионное,,,,в клинических ,,,,,,,,,,,,,,,,владельцев ,,,,,,,,,,,,военнослужащих и,"личного страхования, ",,ответственности ,владельца опасного ,перевозчика за ,имущественного 
,,,,,Всего,(кроме пенсионного ,заемщика,страхование,Всего,Всего,от несчастных случаев и ,исследованиях ,работников налоговых ,,Всего,,средств наземного ,,,,,,"страхование, ",,,,владельцев средств ,автотранспортных ,владельцев ,владельцев средств ,,,"организаций, ",за причинение вреда ,,за неисполнение или ,страхование ,страхование финансовых ,Всего,приравненных к ним,предусмотренные ,Всего,владельцев,объекта за причинение ,"причинение вреда жизни, ","страхования, "
,,,,,,страхования)-всего,,,,,болезней,лекарственного,органов,медицинское страхование,,Всего,транспорта ,средств ,средств воздушного ,средств водного ,грузов,сельскохозяйственное,осуществляемое с ,прочего имущества ,прочего имущества ,Всего,наземного транспорта ,средств (кроме ,автотранспортных ,железнодорожного ,владельцев средств ,владельцев средств ,эксплуатирующих ,вследствие недостатков ,за причинение вреда ,ненадлежащее ,предпринимательских ,рисков,,в обязательном ,федеральными законами,, транспортных средств,вреда в результате ,"здоровью, имуществу ",предусмотренные 
,,,,,,,,,,,,препарата для ,,,,,(кроме средств ,железнодорожного ,транспорта,транспорта,,страхование - всего,государственной ,юридических лиц,граждан,,(кроме средств ,"страхования, ","средств (страхование, ",транспорта,воздушного транспорта,водного транспорта,опасные объекты,"товаров, работ, услуг",третьим лицам,по договору,рисков,,,государственном ,,,,аварии на опасном ,пассажиров,федеральными законами
,,,,,,,,,,,,медицинского ,,,,,железнодорожного ,транспорта,,,,,поддержкой,,,,железнодорожного ,осуществляемого в,осуществляемое в ,,,,,,,,,,,страховании лиц,,,,объекте,,
,,,,,,,,,,,,применения,,,,,транспорта),,,,,,,,,,транспорта),рамках международной ,рамках международной ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,системы страхования ,системы страхования ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,«Зеленая карта»),«Зеленая карта»),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
,,ИТОГО:,,87538383.28031,624674.59505,624665.23778,154088.03015,9.35727,83508188.15303,4687933.62,1546305.34891,2357.05722,-,3141628.27109,78820254.53303,61051358.62688,3862625.70438,75179.45823,3474816.90007,898660.12374,2794299.53369,1776129.39819,1315146.78833,47822028.4951,347619.01348,7949167.70901,193016.78766,44558.15117,151453.66323,-,1784949.57036,711181.35736,33387.74663,681423.0113,4479356.95207,65852.28363,7805416.77447,2014311.42267,-,-,-,3405520.53223,558994.85618,1668240.28736,1178285.38869,-
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,76734.1522,-,-,-,-,73599.42693,2190.81927,2190.81927,-,-,-,71408.60766,53422.50983,559.78935,8.48879,-,3470.0199,21139.08043,-,-,22432.27483,5812.85653,5069.93227,-,-,-,-,-,963.25501,-,982.68529,3068.15667,55.8353,904.7043,12011.46126,-,-,-,3134.72527,-,1066.09843,2068.62684,-
2,3947,"АО ""АИГ""",Москва,1957055.56001,-,-,-,-,1955192.38383,-,-,-,-,-,1955192.38383,992496.07435,92.85855,-,-,-,186646.5747,-,-,805756.6411,-,644019.55964,1931.59343,1931.59343,-,-,-,-,-,-,642087.96621,-,-,318676.74984,-,-,-,1863.17618,-,1863.17618,-,-
3,2239,"АО ""АльфаСтрахование""",Москва,9272768.02239,-,-,-,-,9026381.88897,225962.53515,160091.05981,-,-,65871.47534,8800419.35382,7046389.84217,81280.62331,5735.99074,248823.28989,69756.52279,153756.86716,211246.99493,134241.2282,6274643.92507,1145.62828,864451.38576,64694.05675,4122.2397,60571.81705,-,64515.01243,23882.47298,173.70783,14439.52223,695547.41491,1199.19863,691390.44686,198187.67903,-,-,-,246386.13342,-,141177.60382,105208.5296,-
4,3064,"АО ""Боровицкое страховое общество""",Москва,1270.67385,-,-,-,-,1270.67385,-,-,-,-,-,1270.67385,718.36552,-,-,-,-,6.30682,-,-,712.0587,-,552.30833,-,-,-,-,-,-,-,-,-,552.30833,-,-,-,-,-,-,-,-,-,-
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,1131206.08822,-,-,-,-,1092003.32903,21878.72793,9219.31806,-,-,12659.40987,1070124.6011,664693.84035,245068.17829,-,-,5074.67547,20975.13092,-,-,377069.88277,16505.9729,102173.49915,21543.79155,-,-,-,-,-,213.4665,10482.19534,69934.04576,-,-,303257.2616,-,-,-,39202.75919,-,15339.8996,23862.85959,-
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,362046.21114,-,-,-,-,338319.61392,-,-,-,-,-,338319.61392,235284.11196,-,-,53718.69532,2856.92928,13089,-,-,165619.48736,-,103035.50196,-,-,-,-,98406.67911,3231.6925,-,-,1397.13035,-,-,-,-,-,-,23726.59722,-,10573.62093,13152.97629,-
7,1820,"АО ""ГУТА-Страхование""",Москва,19726.53354,-,-,-,-,19726.53354,-,-,-,-,-,19726.53354,19030.55754,467.611,-,-,-,69.8033,-,-,18493.14324,-,695.976,-,-,-,-,-,-,-,-,695.976,-,-,-,-,-,-,-,-,-,-,-
8,1412,"АО ""Д2 Страхование""",Новосибирск,446.52874,-,-,-,-,446.52874,29.45,29.45,-,-,-,417.07874,379.92531,38.80634,-,-,-,66.44213,-,-,269.07684,5.6,-,-,-,-,-,-,-,-,-,-,-,-,37.15343,-,-,-,-,-,-,-,-
9,0055,"АО ""ДальЖАСО""",Хабаровск,4424.32391,-,-,-,-,4424.32391,2626.43648,59.89,-,-,2566.54648,1797.88743,1745.78497,920.71552,-,-,-,43.81255,-,-,580.21074,201.04616,52.10246,-,-,-,-,-,-,-,-,0.75,51.35246,-,-,-,-,-,-,-,-,-,-
10,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,40751.21534,-,-,-,-,40751.21534,4763.2726,-,-,-,4763.2726,35987.94274,-,-,-,-,-,-,-,-,-,-,35987.94274,-,-,-,-,-,-,-,-,-,35987.94274,-,-,-,-,-,-,-,-,-,-
11,1427,"АО ""МАКС""",Москва,108789.17223,-,-,-,-,78072.24922,8379.87838,8379.87838,-,-,-,69692.37084,30600.0305,17434.20142,502.3778,-,-,10.95879,-,-,12286.78335,365.70914,35247.21468,250.34613,250.34613,-,-,-,-,659.8045,31761.78422,2575.27983,-,3845.12566,-,-,-,-,30716.92301,-,5241.62766,25475.29535,-
12,3256,"АО ""МетЛайф""",Москва,282765.81142,65389.88567,65380.5284,161.02509,9.35727,217375.92575,217375.92575,145355.75179,-,-,72020.17396,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2346,"АО ""ОСК""",Самара,19953.67753,-,-,-,-,11859.66148,508.71298,508.71298,-,-,-,11350.9485,10360.25246,324.50138,-,-,723.63776,50,-,-,6667.99216,2594.12116,990.69604,432.91864,432.91864,-,-,-,521.3274,-,36.45,-,-,-,-,-,-,-,8094.01605,-,3417.8922,4676.12385,-
14,3748,"АО ""Русский Стандарт Страхование""",Москва,3464.80928,-,-,-,-,3464.80928,3464.80928,28.34108,-,-,3436.4682,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,0235,"АО ""Русское перестраховочное общество""",Москва,280424.88597,-,-,-,-,280424.88597,1541.34923,1541.34923,-,-,-,278883.53674,278865.46816,1523.94532,-,-,-,3233.89028,2745.86053,-,270493.17505,868.59698,18.06858,-,-,-,-,-,-,-,-,18.06858,-,-,-,-,-,-,-,-,-,-,-
16,2619,"АО ""СК ""Астро-Волга""",Самара,9255.79168,-,-,-,-,9255.79168,118.905,118.905,-,-,-,9136.88668,8578.63919,2717.86241,-,-,371.88,929.65124,-,-,3697.41659,861.82895,558.24749,-,-,-,-,-,-,-,-,469.30082,88.94667,-,-,-,-,-,-,-,-,-,-
17,0915,"АО ""СК ""ПАРИ""",Москва,146950.26279,-,-,-,-,139386.81801,65.30218,65.30218,-,-,-,139321.51583,129788.40132,3201.10927,28.30204,-,861.99151,34481.63723,-,-,83294.59061,7920.77066,9390.21885,-,-,-,-,-,527.03292,-,45.216,8817.96993,-,52.11035,90.78531,-,-,-,7563.44478,-,4421.62398,3141.8208,-
18,4014,"АО ""СК ""Югория-Жизнь""",Москва,1491.45709,562.32256,562.32256,-,-,929.13453,929.13453,929.13453,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,276964.06155,-,-,-,-,253032.3545,13860.3753,13860.3753,-,-,-,239171.9792,238839.26881,191797.77595,-,-,597.08616,24592.82591,-,-,10717.49768,11134.08311,332.71039,-,-,-,-,-,-,-,-,332.71039,-,-,-,-,-,-,23931.70705,-,3982.91508,19948.79197,-
20,1587,"АО ""СО ""Талисман""",Казань,1015.39275,-,-,-,-,1015.39275,-,-,-,-,-,1015.39275,1013.31741,394.01418,-,127.67419,-,-,-,-,328.19083,163.43821,2.07534,-,-,-,-,-,-,-,2.07534,-,-,-,-,-,-,-,-,-,-,-,-
21,1208,"АО ""СОГАЗ""",Москва,34569914.73217,-,-,-,-,33528400.85473,54055.1959,48397.93833,-,-,5657.25757,33474345.65883,28017040.58127,584675.61207,28017.75101,2001695.01125,214852.76809,133516.97736,19756.8,15805.44,24909194.78012,125330.88137,1537519.42113,4761.24414,-,-,-,183987.86601,119447.05807,18963.76025,223223.14171,986984.30092,152.05003,3919133.88209,651.77434,-,-,-,1041513.87744,-,642812.44874,398701.4287,-
22,3229,"АО ""Страховая бизнес группа""",Воронеж,106027.10707,-,-,-,-,80365.51713,8,8,-,-,-,80357.51713,79064.09835,28.8425,-,-,-,981.19588,-,-,77773.44549,280.61448,1293.41878,-,-,-,-,3.5,113.16578,-,-,1045.00925,131.74375,-,-,-,-,-,25661.58994,-,5877.79482,19783.79512,-
23,0983,"АО ""Страховая группа ""УралСиб""",Москва,1195.08105,-,-,-,-,1195.08105,278.33905,278.33905,-,-,-,916.742,733.52,-,-,-,-,-,-,-,718.592,14.928,183.222,-,-,-,-,-,-,-,-,183.222,-,-,-,-,-,-,-,-,-,-,-
24,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,10260.1684,-,-,-,-,10260.1684,-,-,-,-,-,10260.1684,8023.8784,2683.59,-,-,2027.77392,6.69448,-,-,1604.295,1701.525,2236.29,-,-,-,-,-,-,-,-,2236.29,-,-,-,-,-,-,-,-,-,-,-
25,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,15322.73445,-,-,-,-,15322.73445,938.83958,938.83958,-,-,-,14383.89487,7513.67164,405.48663,-,2223.56404,-,529.52285,-,-,2872.50409,1482.59403,6870.22323,-,-,-,-,6541.45682,-,-,-,328.76641,-,-,-,-,-,-,-,-,-,-,-
26,2144,"АО ""Страховая компания АСКО-Центр""",Курск,3919.76502,-,-,-,-,3919.76502,-,-,-,-,-,3919.76502,3919.76502,5.85595,-,-,-,-,-,-,3692.45818,221.45089,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,0191,"АО ""Тинькофф Страхование""",Москва,615.25528,-,-,-,-,615.25528,-,-,-,-,-,615.25528,615.25528,-,-,-,-,-,-,-,615.25528,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,3987,"АО ""УРАЛСИБ Жизнь""",Москва,995.98427,995.98427,995.98427,138.1997,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,0212,"АО ""Цюрих надежное страхование""",Москва,982822.05158,-,-,-,-,982822.05158,2824.89182,2637.75935,-,-,187.13247,979997.15976,547317.09797,-1052.32164,-,-,-,115175.96353,-,-,433193.45608,-,192448.36122,2190.96188,-,-,-,-,-,-,35438.31011,154819.08923,-,194929.91227,45301.7883,-,-,-,-,-,-,-,-
30,0177,"АО ""Юнити страхование""",Москва,93299.5178,-,-,-,-,93299.5178,7479.57104,7479.57104,-,-,-,85819.94676,54425.15758,4146.03386,-,-,-,10119.39341,-,-,34518.64583,5641.08448,23049.65414,4374.11274,-,4374.11274,-,-,-,-,10646.85376,8028.68764,-,8345.13504,-,-,-,-,-,-,-,-,-
31,4351,АО РНПК,Москва,256057.66928,-,-,-,-,256057.66928,-,-,-,-,-,256057.66928,205290.92359,-,-,-,5539.19393,-,836.43986,-,198915.2898,-,40791.95672,-,-,-,-,37143.42,-,-,-,457.60007,3190.93665,-,9974.78897,-,-,-,-,-,-,-,-
32,3300,"АО СГ ""Спасские ворота""",Салехард,32798.074,-,-,-,-,32336.82431,2820.87595,2820.87595,-,-,-,29515.94836,17624.13813,2807.86988,-,-,2209.81,9026.75785,-,-,3449.10358,130.59682,11891.81023,-,-,-,-,-,7842.43436,-,-,4049.37587,-,-,-,-,-,-,461.24969,-,415.47818,45.77151,-
33,1858,"АО СК "" Армеец""",Москва,2723.74593,-,-,-,-,2723.74593,132.03821,132.03821,-,-,-,2591.70772,2554.80772,85.31013,-,-,-,12.66713,-,-,1878.54106,578.2894,29.7,-,-,-,-,-,-,-,-,29.7,-,-,7.2,-,-,-,-,-,-,-,-
34,0290,"АО СК ""Альянс""",Москва,2084281.53782,-,-,-,-,2076913.98526,55401.0031,40221.26793,-,-,15179.73517,2021512.98216,1008422.06988,6868.3923,3876.77259,84283.77177,16147.84669,307931.15291,-,-,577957.64599,11356.48763,371354.02469,-40749.91564,-,-,-,4297.27957,-,3947.68755,-,397979.77066,5879.20255,94787.60745,546949.28014,-,-,-,7367.55256,-,4103.85468,3263.69788,-
35,0518,"АО СК ""БАСК""",Белово,28870.6574,-,-,-,-,15779.81247,16.24,16.24,-,-,-,15763.57247,7357.05673,807.79407,-,-,-,1496.7957,-,-,5001.45492,51.01204,8406.51574,-,-,-,-,-,-,-,-,8406.51574,-,-,-,-,-,-,13090.84493,-,13090.84493,-,-
36,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,35195.7184,-,-,-,-,35195.7184,1684.92493,1684.92493,-,-,-,33510.79347,19379.38775,2175.21019,-,-,-,12969.4777,-,-,4166.73368,67.96618,13427.00535,8139.02277,173.98418,7965.10609,-,-,-,-,1846.95271,3441.02987,-,-,704.40037,-,-,-,-,-,-,-,-
37,2447,"АО СК ""ЖСФ""",Нижний Новгород,-1.70574,-,-,-,-,-1.70574,4.01435,4.01435,-,-,-,-5.72009,-5.72009,-,-7.18689,-,-,1.08036,-,-,-0.38385,0.77029,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,0425,"АО СК ""Ингвар""",Москва,5973.25131,-,-,-,-,5973.25131,-,-,-,-,-,5973.25131,5805.95131,-,-,-,-,2595.777,-,-,3146.24026,63.93405,167.3,-,-,-,-,-,-,-,-,167.3,-,-,-,-,-,-,-,-,-,-,-
39,3991,"АО СК ""Ренессанс здоровье""",Москва,123485.28759,-,-,-,-,123485.28759,123485.28759,103028.30724,-,-,20456.98035,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
40,2947,"АО СК ""РСХБ-Страхование""",Москва,1722425.79199,-,-,-,-,1721211.18098,181986.3574,181986.3574,-,-,-,1539224.82358,1479772.60921,48901.29799,-,-,-,8000.2211,1121198.0591,852463.04891,264643.33559,37029.69543,31871.19064,-,-,-,-,-,-,-,908.52,30962.67064,-,26929.07367,651.95006,-,-,-,1214.61101,-,1214.61101,-,-
41,1216,"АО СК ""Чулпан""",Альметьевск,477453.80361,-,-,-,-,438642.6719,340.78751,340.78751,-,-,-,438301.88439,424147.31175,1446.77555,-,-,-,12690.58172,-,-,409667.24676,342.70772,271.40191,-,-,-,-,-,-,-,-,221.40191,50,13865.98494,17.18579,-,-,-,38811.13171,-,18592.99153,20218.14018,-
42,2284,"ГСАО ""Плато""",Москва,54.04941,-,-,-,-,54.04941,-,-,-,-,-,54.04941,50.46446,-,-,-,-,-,-,-,50.46446,-,3.58495,-,-,-,-,-,-,-,-,3.58495,-,-,-,-,-,-,-,-,-,-,-
43,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,8869.68911,-,-,-,-,8869.68911,-,-,-,-,-,8869.68911,8869.68911,8869.68911,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,2708,"ОАО ""ЧСК""",Москва,20413.18704,-,-,-,-,301.52671,-,-,-,-,-,301.52671,197.14626,-,-,-,-,18.74433,-,-,178.40193,-,104.38045,-,-,-,-,-,-,104.38045,-,-,-,-,-,-,-,-,20111.66033,-,17582.54438,2529.11595,-
45,2496,"ООО ""Абсолют Страхование""",Москва,198434.75904,-,-,-,-,187028.6732,4973.55243,4973.55243,-,-,-,182055.12077,141064.34774,1844.51244,-,-,29928.13504,8631.40317,-,-,95377.14815,5283.14894,36008.58411,-,-,-,-,-,10432.13027,-,933.11216,24643.34168,-,4982.18892,-,-,-,-,11406.08584,-,3399.84568,8006.24016,-
46,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,26146.18016,-,-,-,-,26146.18016,4132.22727,4132.22727,-,-,-,22013.95289,18679.068,1630.30124,-,9888.43106,-,31.7,647.91435,-,5861.37105,619.3503,3334.88489,-,-,-,-,1756.81384,-,-,32.4,1545.67105,-,-,-,-,-,-,-,-,-,-,-
47,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,16397.90145,9016.56855,9016.56855,1267.51726,-,7381.3329,7381.3329,1034.21477,-,-,6347.11813,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,0436,"ООО ""АМТ Страхование""",Москва,39734.01723,-,-,-,-,39734.01723,-,-,-,-,-,39734.01723,15980.23457,-,-,-,15980.23457,-,-,-,-,-,23753.78266,-,-,-,-,-,23753.78266,-,-,-,-,-,-,-,-,-,-,-,-,-,-
49,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,947133.75489,-,-,-,-,947133.75489,-,-,-,-,-,947133.75489,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,947133.75489,-,-,-,-,-,-,-,-,-
50,3487,"ООО ""БИН Страхование""",Москва,0.5858,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5858,-,0.5858,-,-
51,3799,"ООО ""БСД""",Москва,4588.80332,-,-,-,-,4588.80332,-,-,-,-,-,4588.80332,897.7462,-,-,-,-,117.24198,-,-,780.50422,-,3658.12898,-,-,-,-,-,-,-,-,3658.12898,-,32.92814,-,-,-,-,-,-,-,-,-
52,3866,"ООО ""ВСК-Линия жизни""",Москва,9696.35773,9696.35773,9696.35773,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
53,1083,"ООО ""Зетта Страхование""",Москва,95202.21488,-,-,-,-,57728.5779,41529.30179,84.34265,-,-,41444.95914,16199.27611,2691.17145,4217.62624,-8.79821,-,-,-216.98601,-168.13949,-,-3063.82127,1931.29019,13239.29644,8843.98953,714.30496,8129.68457,-,-,-,242.3783,3179.01154,902.66988,71.24719,-,268.80822,-,-,-,37473.63698,-,16992.60485,20481.03213,-
54,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,20268.76637,14127.26494,14127.26494,1704.34243,-,6141.50143,6141.50143,6141.50143,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,186108.75574,-,-,-,-,186108.75574,-,-,-,-,-,186108.75574,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,186108.75574,-,-,-,-,-,-,-,-,-
56,4326,"ООО ""КПСК""",Симферополь,134685.72021,-,-,-,-,134685.72021,4.14319,4.14319,-,-,-,134681.57702,130675.39158,-,-,-930.2459,-880.01386,2578.765,-,-,129901.57462,5.31172,4006.18544,-,-,-,-,-26.50406,-7673.35594,-,18,2086.67176,9601.37368,-,-,-,-,-,-,-,-,-,-
57,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,468028.90419,-,-,-,-,468028.90419,-,-,-,-,-,468028.90419,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,468028.90419,-,-,-,-,-,-,-,-,-
58,4013,"ООО ""МАКС-Жизнь""",Москва,13086.91945,13086.91945,13086.91945,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,356.2105,-,-,-,-,356.2105,-,-,-,-,-,356.2105,356.2105,-,-,-,-,196.07298,-,-,160.13752,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,6.51393,-,-,-,-,6.51393,6.51393,6.51393,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,3609,"ООО ""ППФ Страхование жизни""",Москва,23944.98379,18565.55433,18565.55433,-,-,5379.42946,5379.42946,5379.42946,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,0473,"ООО ""РИКС""",Москва,692.91727,-,-,-,-,692.91727,-,-,-,-,-,692.91727,3.5928,-,-,-,-,-,-,-,3.5928,-,205.35929,-,-,-,-,-,-,-,-,0.35929,205,-,483.96518,-,-,-,-,-,-,-,-
63,2042,"ООО ""СК ""Гранта""",Казань,39034.00429,-,-,-,-,39034.00429,5980.96303,5980.96303,-,-,-,33053.04126,32290.70994,29680.01661,-,-,-,107.48031,-,-,2151.61035,351.60267,727.63324,-,-,-,-,-,-,-,515.10825,212.52499,-,-,34.69808,-,-,-,-,-,-,-,-
64,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,177421.15869,1174.60172,1174.60172,-,-,176246.55697,176246.55697,166643.74288,-,-,9602.81409,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,229.75,-,-,-,-,229.75,-,-,-,-,-,229.75,229.75,85,-,-,-,-,-,-,144.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,17628.7931,-,-,-,-,17628.7931,26.41733,26.41733,-,-,-,17602.37577,17597.57261,56.511,-,-,-,17169.70194,-,-,371.35967,-,4.80316,-,-,-,-,-,-,-,-,4.80316,-,-,-,-,-,-,-,-,-,-,-
67,2877,"ООО ""СК ""Мегарусс-Д""",Москва,245221.39287,-,-,-,-,245221.39287,52059.23981,52059.23981,-,-,-,193162.15306,193145.27806,-13413.44353,-,-,-,1820.68521,-,-,204683.95242,54.08396,16.875,-,-,-,-,-,-,-,-,16.875,-,-,-,-,-,-,-,-,-,-,-
68,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,493155.56911,-,-,-,-,493155.56911,-,-,-,-,-,493155.56911,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,493155.56911,-,-,-,-,-,-,-,-,-
