Сведения о количестве действовавших на конец отчетного периода договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,238744,37041,0,0,0,0,230394,129032,48941,3,0,80091,101362,60597,4147,2,0,153,11650,0,0,4579,40066,32876,1,0,1,0,0,1366,1208,0,0,158,0,5373,4128,22008,130,7759,0,0,0,8350,7851,392,107,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,404,0,0,0,0,0,404,5,5,0,0,0,399,392,311,0,0,0,0,36,30,45,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,38954,3820,0,0,0,0,38954,37064,6825,0,0,30239,1890,1256,661,0,0,3,22,0,0,242,328,474,0,0,0,0,0,217,215,0,0,2,0,2,211,44,0,160,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,139836,0,0,0,0,0,73174,39970,31146,0,0,8824,33204,31706,4338,0,0,1,5,501,0,804,26057,1159,0,0,0,0,0,819,819,0,0,0,1,0,339,0,0,339,0,0,0,66662,65866,554,242,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,1835,0,0,0,0,0,1662,1,1,0,0,0,1661,414,0,0,0,0,116,0,0,298,0,706,0,0,0,0,0,23,23,0,0,0,0,0,683,0,0,541,0,0,0,173,0,173,0,0
6,4210,  АИЖК,Москва,9516,0,0,0,0,0,9516,0,0,0,0,0,9516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9516,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,202907,195,0,0,0,0,202907,92563,90716,0,0,1847,110344,93494,294,0,13,6,0,7553,0,1298,84330,16598,0,0,0,0,0,23,6,0,17,0,1,107,16467,0,0,252,0,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,10540,10061,0,0,0,0,10540,10540,0,0,0,10540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3572,  АКЦЕПТ,Люберцы,22555,0,0,0,0,0,22555,11017,11017,0,0,0,11538,11538,11537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3859,  АЛЛЕГА,Симферополь,163,0,0,0,0,0,163,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,14819053,243,0,0,0,0,12779288,3467351,3366569,0,0,100782,9311937,6320686,180222,478,148,336,411,295,51,15716,6123080,2261562,545,98,0,181,266,65086,64889,0,0,197,123,616,2192848,2344,574,729115,0,0,0,2039765,2024356,14318,1091,0
12,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,1188061,646,1157966,1157958,0,8,30095,30095,29357,0,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,290,  АЛЬЯНС,Москва,505813,437,0,0,0,0,504582,414532,396367,257,0,18165,90050,14416,998,167,60,51,281,2,0,1612,11245,2756,74,0,0,74,0,640,604,0,9,27,22,72,1933,15,80,72798,0,0,0,1231,0,1086,145,0
15,3828,  АЛЬЯНС ЖИЗНЬ,Москва,48626,1073,27383,27366,2740,17,21243,21243,15597,0,0,5646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2699,  АЛЬЯНС-МЕД,Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,436,  АМТ СТРАХОВАНИЕ,Москва,582,180,0,0,0,0,582,18,18,0,0,0,564,117,0,0,0,114,3,0,0,0,0,447,432,0,0,0,432,9,0,0,0,9,0,2,4,0,0,0,0,0,0,0,0,0,0,0
18,66,  АНГАРА,Братск,163753,0,0,0,0,0,60382,55197,51028,0,0,4169,5185,4885,933,0,0,0,1,0,0,292,3659,253,0,0,0,0,0,49,49,0,0,0,0,0,204,0,0,47,0,0,0,103371,103371,0,0,0
19,2982,  АНДРОМЕДА,Москва,356,0,0,0,0,0,356,0,0,0,0,0,356,184,0,0,0,0,0,0,0,184,0,172,0,0,0,0,0,0,0,0,0,0,0,1,171,0,0,0,0,0,0,0,0,0,0,0
20,1858,  АРМЕЕЦ,Москва,256522,18957,0,0,0,0,89375,66680,47519,0,0,19161,22695,18752,2485,0,2,3,1,0,0,351,15910,3920,14,0,0,14,0,10,9,0,1,0,3,377,3516,0,0,23,0,0,0,167147,167147,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,126849,0,0,0,0,0,126849,43439,35463,0,0,7976,83410,3335,0,0,33,23,47,0,0,1208,2024,7709,0,0,0,0,0,126,0,0,39,87,1,0,3550,4032,0,72366,0,0,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,475959,7189,0,0,0,0,228972,185039,136896,0,0,48143,43933,36826,2244,0,1,9,21,216,29,1866,32469,6728,0,0,0,0,0,374,342,0,0,32,9,473,5763,109,0,379,0,0,0,246987,245778,656,553,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,278,  АСКОМЕД,Самара,185,0,0,0,0,0,185,185,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3767,  АСКОР,Москва,1894,0,0,0,0,0,1894,733,733,0,0,0,1161,699,665,0,0,0,3,0,0,31,0,462,2,2,0,0,0,458,458,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
27,2144,  АСКО-ЦЕНТР,Курск,127360,0,0,0,0,0,127360,77714,75648,0,0,2066,49646,49540,47923,0,0,0,5,37,0,881,694,106,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0
28,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,758,  АСТРА-МЕТАЛЛ,Магнитогорск,123515,0,0,0,0,0,123515,123515,0,0,0,123515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2619,  АСТРО-ВОЛГА,Самара,131805,0,0,0,0,0,30384,23665,23628,0,0,37,6719,5050,1046,0,0,14,118,5,0,147,3720,1668,0,0,0,0,0,12,12,0,0,0,0,4,1650,2,0,1,0,0,0,101421,101421,0,0,0
31,2684,  АСТРО-ВОЛГА-МЕД,Самара,32,0,0,0,0,0,32,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,80,0,0,0,0,0,80,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0
33,518,  БАСК,Белово,61421,0,0,0,0,0,16094,15015,10832,0,0,4183,1079,921,140,0,0,0,31,0,0,85,665,123,4,4,0,0,0,0,0,0,0,0,0,3,116,0,0,35,0,0,0,45327,44957,370,0,0
34,3487,  БИН СТРАХОВАНИЕ,Москва,48866,0,0,0,0,0,48713,33598,21442,0,0,12156,15115,9703,59,0,0,2,2,0,0,885,8755,2181,24,24,0,0,0,1,1,0,0,0,1,0,377,1778,2,3229,0,0,0,153,135,10,8,0
35,3991,  БЛАГОСОСТОЯНИЕ,Москва,571826,12234,6384,5697,0,687,565442,565442,557293,0,0,8149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,1001598,162,0,0,0,0,1001598,245542,218630,0,0,26912,756056,369177,0,0,0,0,0,0,0,0,369177,222212,0,0,0,0,0,0,0,0,0,0,0,0,222212,0,0,164667,0,0,0,0,0,0,0,0
37,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,1704,0,0,0,0,0,209,2,0,0,0,2,207,28,3,0,0,0,2,0,0,2,21,179,0,0,0,0,0,0,0,0,0,0,0,82,89,8,0,0,0,0,0,1495,1495,0,0,0
38,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,16756,0,0,0,0,0,16756,732,195,0,0,537,16024,2670,606,0,0,0,825,0,0,815,424,13175,0,0,0,0,0,276,276,0,0,0,0,4,12895,0,169,10,0,0,0,0,0,0,0,0
39,3245,  ВЕРНА,Краснодар,144767,0,0,0,0,0,78401,45651,25456,0,0,20195,32750,10289,658,0,0,7,14,13,7,617,8980,22419,18,18,0,0,0,25,15,0,0,10,0,394,6935,15047,0,42,0,0,0,66366,66366,0,0,0
40,4170,  ВИС,Махачкала,275,0,0,0,0,0,275,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0
41,3561,  ВИТАЛ-ПОЛИС,Москва,63,0,0,0,0,0,63,11,1,0,0,10,52,44,19,0,0,0,0,0,0,3,22,8,0,0,0,0,0,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,4198,0,2995,2991,17,4,1203,1203,1198,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,1204,0,0,0,0,0,1204,576,575,0,0,1,628,605,21,0,0,0,0,0,0,42,542,23,0,0,0,0,0,1,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
44,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,433,  ВОСТСИБЖАСО,Иркутск,61832,0,0,0,0,0,61832,48787,30694,0,0,18093,13045,11995,120,0,0,0,101,0,0,331,11443,1043,0,0,0,0,0,0,0,0,0,0,0,0,1043,0,0,7,0,0,0,0,0,0,0,0
46,621,  ВСК,Москва,7168153,241511,0,0,0,0,3779014,2137971,1141038,0,0,996933,1641043,1282959,282027,39,142,0,2776,1668,37,30572,965735,300856,389,389,0,0,0,82106,81552,0,478,76,252,489,175666,41954,75,57153,0,0,0,3389139,3351514,30208,7417,0
47,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,17367,0,17362,17306,0,56,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
48,3978,  ВСК-МИЛОСЕРДИЕ,Москва,5,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2890,  ВТБ МС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3398,  ВТБ СТРАХОВАНИЕ,Москва,10335348,0,0,0,0,0,10329756,3345347,2922124,0,0,423223,6984409,5020050,5573,395,82,64,4635,0,0,13932,4995369,724125,51,0,0,51,0,3516,3497,1,4,14,17,3543,709347,7651,43,1240191,0,0,0,5592,0,4676,916,0
52,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,36203,157,36129,36125,54,4,74,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3780,  ВЫРУЧИМ!,Екатеринбург,37842,0,0,0,0,0,37842,35641,35276,0,0,365,2201,595,491,0,0,0,0,0,0,13,91,32,0,0,0,0,0,1,1,0,0,0,0,1,29,1,0,1574,0,0,0,0,0,0,0,0
54,630,  ГАЙДЕ,Санкт-Петербург,205814,0,0,0,0,0,129000,95003,48170,0,0,46833,33997,21732,15173,0,0,1,999,2,0,613,4944,6099,0,0,0,0,0,4671,4671,0,0,0,0,29,491,908,0,6166,0,0,0,76814,75786,118,910,0
55,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,397,  ГЕЛИОС,Москва,1014302,0,0,0,0,0,811358,368764,312943,0,0,55821,442594,204326,4354,4,5,23,163,0,0,7452,192325,138755,87,0,0,24,63,46403,46399,0,2,2,9,47,91893,316,0,99513,0,0,0,202944,202197,747,0,0
57,448,  ГЕОПОЛИС,Москва,28302,0,518,0,0,518,27784,27784,86,0,0,27698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2397,  ГЕОПОЛИС,Москва,17301,0,0,0,0,0,9581,1137,41,0,0,1096,8444,7569,4590,0,0,0,0,0,0,119,2860,875,0,0,0,0,0,772,772,0,0,0,0,0,103,0,0,0,0,0,0,7720,7720,0,0,0
59,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,181,149,0,0,0,0,181,181,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,254,0,0,0,0,0,254,85,74,0,0,11,169,104,73,0,0,1,0,0,0,14,16,65,1,0,0,0,1,40,40,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
61,2042,  ГРАНТА,Казань,10172,19,0,0,0,0,10172,2953,2714,0,0,239,7219,5177,4257,0,0,3,1,0,0,174,742,1270,0,0,0,0,0,7,0,0,0,7,1,796,466,0,0,772,0,0,0,0,0,0,0,0
62,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,1760431,169610,0,0,0,0,985455,671076,184246,0,0,486830,314379,218723,145860,21,0,68,164,0,0,5723,66887,76039,164,164,0,0,0,50502,50486,0,0,16,9,192,25171,1,0,19617,0,0,0,774976,773163,1675,138,0
63,1820,  ГУТА-СТРАХОВАНИЕ,Москва,6242,0,0,0,0,0,6242,3254,3224,0,0,30,2988,1613,94,0,0,1,0,1,1,203,1314,147,0,0,0,0,0,1,0,0,0,1,2,0,39,105,0,1228,0,0,0,0,0,0,0,0
64,2214,  ДАЛЬАКФЕС,Владивосток,124167,0,0,0,0,0,10185,7538,7527,0,0,11,2647,1648,441,0,0,2,69,0,0,592,544,979,4,0,0,0,4,0,0,0,0,0,0,0,975,0,20,0,0,0,0,113982,113982,0,0,0
65,55,  ДАЛЬЖАСО,Хабаровск,26526,0,0,0,0,0,26526,23421,11069,0,0,12352,3105,2490,165,0,0,2,760,0,0,499,1064,615,4,4,0,0,0,6,0,0,0,6,0,0,408,197,0,0,0,0,0,0,0,0,0,0
66,525,  ДАЛЬ-РОСМЕД,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,163134,3459,0,0,0,0,76818,67725,67489,0,0,236,9093,2931,416,0,0,0,328,0,0,223,1964,6155,0,0,0,0,0,5957,5957,0,0,0,0,19,179,0,0,7,0,0,0,86316,86316,0,0,0
68,3870,  ДЕЛО ЖИЗНИ,Москва,22599,0,11187,11187,0,0,11412,11412,11412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1363,  ДИАМАНТ,Москва,607,0,0,0,0,0,584,232,232,0,0,0,352,248,209,0,0,0,0,0,0,13,26,101,0,0,0,0,0,74,74,0,0,0,0,0,27,0,0,3,0,0,0,23,23,0,0,0
70,206,  ДИАНА,Ангарск,33912,0,0,0,0,0,33912,28578,4740,0,0,23838,5334,4897,60,0,0,0,2,0,0,414,4421,437,0,0,0,0,0,0,0,0,0,0,10,21,406,0,0,0,0,0,0,0,0,0,0,0
71,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,283737,253,0,0,0,0,283737,76989,54774,0,0,22215,206748,92878,0,0,0,0,233,0,0,1574,91071,78550,0,0,0,0,0,0,0,0,0,0,0,0,78550,0,0,35320,0,0,0,0,0,0,0,0
72,3954,  ЕВРОИНС,Смоленск,255977,210,0,0,0,0,89406,42379,38300,0,0,4079,47027,10993,2912,0,0,0,8,1799,0,183,6091,4403,0,0,0,0,0,39,39,0,0,0,0,179,3825,360,2,31629,0,0,0,166571,166571,0,0,0
73,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,25029,0,0,0,0,0,25029,23577,23577,0,0,0,1452,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,1370,0,0,0,0,0,0,0,0
74,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,59934,0,0,0,0,0,59934,51977,50506,0,0,1471,7957,7890,30,307,0,0,7096,0,0,96,361,67,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0
75,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,1173583,46029,0,0,0,0,878247,265181,164383,0,0,100798,613066,332598,65707,4,0,0,642,2301,0,21819,242125,148095,0,0,0,0,0,2323,2323,0,0,0,17,77,145601,77,4,132369,0,0,0,295336,290684,3133,1519,0
78,3616,  ИНВЕСТ-ПОЛИС,Королев,66,0,0,0,0,0,66,0,0,0,0,0,66,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
79,2401,  ИНВЕСТСТРАХ,Москва,28621,0,0,0,0,0,28621,24864,10855,0,0,14009,3757,2553,20,0,0,0,0,11,8,749,1773,1204,0,0,0,0,0,0,0,0,0,0,0,96,909,199,0,0,0,0,0,0,0,0,0,0
80,425,  ИНГВАР,Москва,293,0,0,0,0,0,293,3,3,0,0,0,290,260,0,0,0,0,140,0,0,95,25,29,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,0,0,0,0,0,0,0,0
81,928,  ИНГОССТРАХ,Москва,6289833,96941,0,0,0,0,2400892,755463,612476,0,0,142987,1645429,959784,444952,577,240,811,71109,245,0,35117,406733,607840,494,491,3,0,0,238423,237247,0,332,844,238,1457,366535,693,138,77667,0,0,0,3888941,3862334,21614,4993,0
82,4189,  ИНГОССТРАХ ОНДД КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,118,3,0,0,0,0,118,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0
83,3823,  ИНГОССТРАХ-ЖИЗНЬ,Москва,95321,0,16195,15185,0,1010,79126,79126,78812,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
