"Сведения о страховых премиях по договорам,",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
1,2239,"АО ""АльфаСтрахование""",Москва,2512082.81105,-,-,-,-,2473268.5345,146612.1323,141187.17923,-,-,5424.95307,2326656.4022,1847044.43853,59115.30089,7592.56464,128090.19675,26940.4116,61479.84877,24311,16531.48,1535547.92022,3967.19566,196388.82544,49794.93188,-,49794.93188,-,-5219.96919,15665.69359,-21695.97053,6460.30014,151383.83955,-,260865.09703,22358.0412,-,-,-,38814.27655,-,35484.52193,3329.75462,-
2,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,97.74935,66.69471,66.69471,-,-,31.05464,31.05464,31.05464,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3211,"АО ""ГСК ""Югория""""",Ханты-Мансийск,48969.84371,-,-,-,-,47213.1716,-,-,-,-,-,47213.1716,41101.93008,-,-,-,601.83354,-,-,-,40500.09654,-,6111.24152,-,-,-,-,-,5922.82532,-,-,188.4162,-,-,-,-,-,-,1756.67211,-,1736.12048,20.55163,-
4,1820,"АО ""ГУТА-Страхование""",Москва,20099.97271,-,-,-,-,20099.97271,-,-,-,-,-,20099.97271,19486.76915,-,-,-,498.71453,-,-,-,18988.05462,-,613.20356,-,-,-,-,-,-,-,-,613.20356,-,-,-,-,-,-,-,-,-,-,-
5,1412,"АО ""Д2 Страхование""",Новосибирск,1258.22905,-,-,-,-,1258.22905,270.08121,270.08121,-,-,-,988.14784,927.07445,-,-,-,-,19.80233,-,-,292.16801,615.10411,61.07339,-,-,-,-,-,-,-,-,61.07339,-,-,-,-,-,-,-,-,-,-,-
6,0055,"АО ""ДальЖАСО""",Хабаровск,1287.97644,-,-,-,-,1287.97644,19.15,19.15,-,-,-,1268.82644,1178.07644,669.26186,-,-,-,60,-,-,349.05682,99.75776,90.75,-,-,-,-,-,-,-,-,0.75,90,-,-,-,-,-,-,-,-,-,-
7,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,39860.73729,-,-,-,-,39860.73729,28374.3082,28374.3082,-,-,-,11486.42909,-,-,-,-,-,-,-,-,-,-,11486.42909,-,-,-,-,-,-,-,-,-,11486.42909,-,-,-,-,-,-,-,-,-,-
8,0870,"АО ""ИНТАЧ СТРАХОВАНИЕ""",Москва,317.2,-,-,-,-,317.2,-,-,-,-,-,317.2,317.2,317.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,4337,"АО ""КСА-КЛУВЕР""",Красноперекопск,13819.732,-,-,-,-,13819.732,13.805,13.805,-,-,-,13805.927,13419.931,13070.987,-,-,-,-,-,-,323.009,25.935,379.422,-,-,-,-,-,-,-,-,379.422,-,-,6.574,-,-,-,-,-,-,-,-
10,3256,"АО ""МетЛайф""",Москва,124613.35537,23558.62538,23551.32705,0.00169,7.29833,101054.72999,101054.72999,57998.67555,-,-,43056.05444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,3116,"АО ""НАСКО""",Казань,364268.16813,-,-,-,-,361675.17097,172204.20474,113075.28991,-,-,59128.91483,189470.96623,184419.74563,74757.34268,-,-,-,3484.31804,-,-,58513.74015,47664.34476,5051.2206,-,-,-,-,-,-,-,-,5051.2206,-,-,-,-,-,-,2592.99716,-,33.5263,2559.47086,-
12,2346,"АО ""ОСК",Самара,7190.3512,-,-,-,-,6991.85178,192.86618,192.86618,-,-,-,6798.9856,6730.9856,-,-,-,-,8.0098,-,-,6722.9758,-,68,-,-,-,-,-,-,-,45,23,-,-,-,-,-,-,198.49942,-,242.85739,-44.35797,-
13,3983,"АО ""РСК ""Стерх""",Якутск,75208.16306,-,-,-,-,76418.16367,-,-,-,-,-,76418.16367,40078.66855,2236.14528,-,26586.00413,-20.65072,55.77959,2989.59657,-,1981.7937,6250,36339.49512,-,-,-,-,36360.14584,-20.65072,-,-,-,-,-,-,-,-,-,-1210.00061,-,-116.42873,-1093.57188,-
14,0235,"АО ""Русское перестраховочное общество""",Москва,139785.67267,-,-,-,-,139785.67267,1621.36564,1621.36564,-,-,-,138164.30703,137975.42732,1269.8625,209.43032,-,-,3419.91226,921.54035,-,130162.55916,1992.12273,188.87971,-,-,-,-,-,-,-,-,188.87971,-,-,-,-,-,-,-,-,-,-,-
15,2619,"АО ""СК ""Астро-Волга""",Самара,1857.33521,-,-,-,-,1857.33521,-,-,-,-,-,1857.33521,1525.11348,0.01,-,-,300.2,981.26287,-,-,207.87539,35.76522,332.22173,-,-,-,-,-,-,-,-,332.22173,-,-,-,-,-,-,-,-,-,-,-
16,3780,"АО ""СК ""Выручим!""",Екатеринбург,1.696,-,-,-,-,1.696,-,-,-,-,-,1.696,1.696,1.696,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,2027,"АО ""СК ""Двадцать первый век""",Санкт-Петербург,41802.12065,-,-,-,-,41802.12065,1520.64,1520.64,-,-,-,40281.48065,25949.8874,706.3645,-,-,-,13823.11942,-,-,11363.75537,56.64811,13835.49748,8181.21494,77.12047,8104.09447,-,-,-,-,1870.08763,3784.19491,-,-,496.09577,-,-,-,-,-,-,-,-
18,1207,"АО ""СК БЛАГОСОСТОЯНИЕ ОС""",Москва,18163.61851,-,-,-,-,18163.61851,17916.86463,1857.59865,-,-,16059.26598,246.75388,125.56257,-,-,-,-,-,-,-,-,125.56257,-,-,-,-,-,-,-,-,-,-,-,-,121.19131,-,-,-,-,-,-,-,-
19,3991,"АО ""СК БЛАГОСОСТОЯНИЕ""",Москва,106347.18175,-,-,-,-,106347.18175,106347.18175,92274.12658,-,-,14073.05517,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,139064.18181,-,-,-,-,133197.31885,7407.54818,7407.54818,-,-,-,125789.77067,125780.97067,105787.54173,-,-,-,8674.89394,-,-,6197.02595,5121.50905,8.8,-,-,-,-,-,-,-,-,-,8.8,-,-,-,-,-,5866.86296,-,559.6864,5307.17656,-
21,3099,"АО ""СК ОПОРА""",Рязань ,-1647.69195,-,-,-,-,-355.69423,-80.65953,-80.65953,-,-,-,-275.0347,-229.35556,-228.99076,-,-,-,-,-,-,-,-0.3648,-,-,-,-,-,-,-,-,-,-,-,-36.64568,-9.03346,-,-,-,-1291.99772,-,-,-1291.99772,-
22,2359,"АО ""СК УСПЕХ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,1587,"АО ""СО ""Талисман""",Казань,379.02654,-,-,-,-,379.02654,-,-,-,-,-,379.02654,379.02654,298.6659,-,50.19631,-,-,-,-,30.16433,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,1208,"АО ""СОГАЗ""",Москва,13317325.49535,-,-,-,-,13020060.72314,240.39916,110.38062,-,-,130.01854,13019820.32398,10198206.53704,29277.76926,7.06672,591662.17415,53835.13792,64285.2042,-,-,9458880.08761,259.09718,642099.10174,3586.6677,-,-,-,70598.28892,37422.30523,140837.3353,143589.64985,246064.85474,-,2179450.5076,64.1776,-,-,-,297264.77221,-,250960.58432,46304.18789,-
25,3229,"АО ""Страховая бизнес группа""",Воронеж,61179.46005,-,-,-,-,57118.41768,-,-,-,-,-,57118.41768,54051.93516,167.81062,-,-20.94246,-,491.77739,-,-,53259.77443,153.51518,3066.48252,-,-,-,-,7,-,-,-,3059.48252,-,-,-,-,-,-,4061.04237,-,2106.8041,1954.23827,-
26,0206,"АО ""Страховая Компания ""ДИАНА""",Ангарск,3159,-,-,-,-,3159,234,234,-,-,-,2925,2783,1613,-,-,-,5,-,-,682,483,142,-,-,-,-,-,-,-,-,142,-,-,-,-,-,-,-,-,-,-,-
27,3390,"АО ""Страховая компания ""ПОЛИС-ГАРАНТ""",Москва,9442.13,-,-,-,-,9442.13,-,-,-,-,-,9442.13,8116.65558,3538.01163,-,-,-,-,-,-,2289.45581,2289.18814,1325.47442,-,-,-,-,-,-,-,-,1325.47442,-,-,-,-,-,-,-,-,-,-,-
28,2144,"АО ""Страховая компания АСКО-Центр""",Курск,2430.73435,-,-,-,-,2430.73435,-,-,-,-,-,2430.73435,2430.73435,110.8,-,-,-,-,-,-,181.07,2138.86435,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,0191,"АО ""Тинькофф Страхование""",Москва,907.91579,-,-,-,-,907.91579,-,-,-,-,-,907.91579,907.91579,907.91579,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,3987,"АО ""УРАЛСИБ Жизнь""",Москва,1058.67841,1058.67841,1058.67841,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,0212,"АО ""Цюрих надежное страхование""",Москва,385989.94417,-,-,-,-,385989.94417,2581.86325,2581.86325,-,-,-,383408.08092,185271.34613,78.39253,-,-,-,52502.97879,-,-,132689.97481,-,91772.35417,24.72426,-,-,-,-,-,-,22081.65654,69665.97337,-,83670.72654,22693.65408,-,-,-,-,-,-,-,-
32,0433,АО ВостСибЖАСО,Иркутск,931.74271,-,-,-,-,931.74271,5.87393,5.87393,-,-,-,925.86878,925.86878,402.88892,-,-,-,6.41572,-,-,157.56729,358.99685,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,3995,АО ВТБ Страхование жизни,Москва,5698.58775,5698.58775,5698.58775,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,4351,АО РНПК,Москва,-1915.11624,-,-,-,-,-1915.11624,-,-,-,-,-,-1915.11624,-1915.11624,-,-,-,-,-,-,-,-1915.11624,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
35,3300,"АО СГ ""Спасские ворота""",Салехард,20558.8934,-,-,-,-,19946.4273,2539.77906,2539.77906,-,-,-,17406.64824,9630.55469,842.17303,-,-,3478.5959,3105.86099,-,-,2183.80802,20.11675,7776.09355,-,-,-,-,-,6120.57967,-,-,1655.51388,-,-,-,-,-,-,612.4661,-,547.9918,64.4743,-
36,0983,"АО СГ ""УралСиб""",Москва,30948.02963,-,-,-,-,30948.02963,766.94795,766.94795,-,-,-,30181.08168,29133.29922,-,42.99658,-,-,644.94863,-,-,28153.30662,292.04739,706.27245,-,-,-,-,-,-,-,11.06117,692.36385,2.84743,-,341.51001,-,-,-,-,-,-,-,-
37,0290,"АО СК ""Альянс""",Москва,748818.21198,-,-,-,-,746404.45692,41423.06353,37366.39273,-,-,4056.6708,704981.39339,447632.48863,5596.87935,1763.63196,33427.33879,14940.74668,122060.44463,-,-,266660.93942,3182.5078,210485.18238,5045.59084,-,-,-,8910.05521,2848.94512,23707.13909,-,164511.59532,5461.8568,52751.98309,-5888.26071,-,-,-,2413.75506,-,1657.09869,756.65637,-
38,1858,"АО СК ""Армеец""",Москва,981.04108,-,-,-,-,981.04108,-,-,-,-,-,981.04108,970.74108,314.21358,-,-,-,-,-,-,353.04704,303.48046,10.3,-,-,-,-,-,-,-,10.3,-,-,-,-,-,-,-,-,-,-,-,-
39,2447,"АО СК ""ЖСФ""",Нижний Новгород,68.367,-,-,-,-,68.367,-,-,-,-,-,68.367,63.867,14.847,-,-,-,-,-,-,19.92,29.1,4.5,-,-,-,-,-,-,-,-,4.5,-,-,-,-,-,-,-,-,-,-,-
40,0425,"АО СК ""Ингвар""",Москва,2041.50328,-,-,-,-,2041.50328,-,-,-,-,-,2041.50328,1997.35328,-,-,-,-,1952.83269,-,-,25.53266,18.98793,44.15,-,-,-,-,-,-,-,-,44.15,-,-,-,-,-,-,-,-,-,-,-
41,0915,"АО СК ""ПАРИ""",Москва,133955.52142,-,-,-,-,129197.78546,4405.88106,4405.88106,-,-,-,124791.9044,112238.16202,1552.68897,-,90.12624,-,25335.39054,-,-,60333.68693,24926.26934,11334.9941,-,-,-,-,-,39.20854,-,425.91213,10869.87343,-,45.36058,1173.3877,-,-,-,4757.73596,-,3927.73275,830.00321,-
42,2947,"АО СК ""РСХБ-Страхование""",Москва,451770.59674,-,-,-,-,451770.59674,111316.11561,111316.11561,-,-,-,340454.48113,325941.40337,45085.47497,-,-,116.51182,1283.38612,103139.74499,1674.90844,46523.69043,129792.59504,10757.67853,-,-,-,-,-,-,-,100.4,10657.27853,-,3722.59855,32.80068,-,-,-,-,-,-,-,-
43,1216,"АО СК ""Чулпан""",Альметьевск,219449.23749,-,-,-,-,216526.40646,300.78818,300.78818,-,-,-,216225.61828,189283.92398,942.69568,-,-,-,-,-,-,188327.01451,14.21379,-,-,-,-,-,-,-,-,-,-,-,26879.26986,62.42444,-,-,-,2922.83103,-,2508.03582,414.79521,-
44,1621,"АО Страховое общество ""Якорь""",Москва,1088.9389,-,-,-,-,1088.9389,-,-,-,-,-,1088.9389,1088.9389,48.59912,-,-,-,918.47666,-,-,121.86312,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,3947,"АО""АИГ""",Москва,1370940,-,-,-,-,1369860,-,-,-,-,-,1369860,742326,95,-,-,-,108935,-,-,633296,-,508148,7337,7337,-,-,-,-,-,-,500811,-,-,119386,-,-,-,1080,-,1080,-,-
46,3175,"ЗАО ""Капитал Ре""",Москва,44.74671,-,-,-,-,44.74671,-,-,-,-,-,44.74671,-,-,-,-,-,-,-,-,-,-,44.74671,-,-,-,-,-,-,-,44.74671,-,-,-,-,-,-,-,-,-,-,-,-
47,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,88817.18198,-,-,-,-,88817.18198,-,-,-,-,-,88817.18198,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,88817.18198,-,-,-,-,-,-,-,-,-
48,1427,"ЗАО ""МАКС""",Москва,58951.03811,-,-,-,-,49973.78394,305.02973,305.02973,-,-,-,49668.75421,49184.41739,-,-,1833.02102,-,684.04307,-,-,46667.3533,-,484.33682,-,-,-,-,-,-,484.33682,-,-,-,-,-,-,-,-,8977.25417,-,2962.23154,6015.02263,-
49,2284,"ЗАО ГСАО ""Плато""",Москва,149.04183,-,-,-,-,149.04183,-,-,-,-,-,149.04183,103.79166,-,-,-,-,8.2,-,-,95.59166,-,45.25017,-,-,-,-,-,-,-,-,45.25017,-,-,-,-,-,-,-,-,-,-,-
50,1675,Либерти Страхование (АО),Санкт-Петербург,15207.91077,-,-,-,-,13692.61199,1956.17366,1936,-,-,20.17366,11736.43833,4710.05636,1095.64668,-,-,30.48022,2323.6264,-,-,724.46288,535.84018,5153.20426,-,-,-,-,-,-,-,1114.58038,4038.62388,-,1873.17771,-,-,-,-,1515.29878,-,595.36941,919.92937,-
51,1298,"ОАО ""Капитал Страхование""",Когалым,2689206.54846,-,-,-,-,2661264.24699,10061.54186,10061.54186,-,-,-,2651202.70513,2423397.59902,-,20.17088,5072.84324,67420.81471,1243.05676,-,-,2349640.71343,-,227188.81027,-,-,-,-,602.24972,6334.75451,6203.30095,-,213842.94109,205.564,-,616.29584,-,-,-,27942.30147,-,27828.13699,114.16448,-
52,2708,"ОАО ""ЧСК""",Москва,14718.36871,-,-,-,-,1000.35509,-,-,-,-,-,1000.35509,261.82728,-,-,-,-,81.97663,-,-,179.85065,-,738.52781,-,-,-,-,625.8,-,88.24031,-,24.4875,-,-,-,-,-,-,13718.01362,-,12029.57954,1688.43408,-
53,0518,ОАО СК БАСК,Белово,8947.59407,-,-,-,-,2907.15899,-,-,-,-,-,2907.15899,2891.15899,704.61773,-,-,-,383.81267,-,-,1802.72859,-,16,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,6040.43508,-,6040.43508,-,-
54,3825,"Общество с ограниченной ответственностью ""Страховая Компания СОГАЗ-ЖИЗНЬ""",Москва,-359.62163,-501.79663,-501.79663,-,-,142.175,142.175,28.29884,-,-,113.87616,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,4192,"ОВС ""Народные кассы""",Москва,0.022,-,-,-,-,0.022,-,-,-,-,-,0.022,0.022,-,-,-,-,-,-,-,0.022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,2496,"ООО ""Абсолют Страхование""",Москва,52073.96707,-,-,-,-,50198.21528,1060.52997,1060.52997,-,-,-,49137.68531,43637.9019,2840.07917,-,-,499.99955,5911.55495,-,-,33892.97663,493.2916,2384.88326,-,-,-,-,-,159.19642,-,67.5,2158.18684,-,3114.90015,-,-,-,-,1875.75179,-,824.89266,1050.85913,-
57,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,1748.63264,-,-,-,-,1748.63264,-,-,-,-,-,1748.63264,1433.0287,293.67472,-,-,-,220.40027,-,-,866.46469,52.48902,315.60394,-,-,-,-,-,-,-,-,315.60394,-,-,-,-,-,-,-,-,-,-,-
58,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,12514.39369,-,-,-,-,12514.39369,809.20912,809.20912,-,-,-,11705.18457,11426.84308,6333.15978,-,1597.06677,1.80197,212.66533,319.88866,-,1158.11757,1804.143,278.34149,-,-,-,-,-,-,-,29.70581,248.63568,-,-,-,-,-,-,-,-,-,-,-
59,3447,"ООО ""АльфаСтрахование - Жизнь""",Москва,7117.68585,4854.17343,4854.17343,-,-,2263.51242,2263.51242,526.16097,-,-,1737.35145,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,0436,"ООО ""АМТ Страхование""",Москва,13076.41035,-,-,-,-,13076.41035,-,-,-,-,-,13076.41035,6959.11767,-,-,-,6959.11767,-,-,-,-,-,6117.29268,-,-,-,-,-,6117.29268,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,4334,"ООО ""Атрадиус Рус Крединое Страхование""",Москва,345060.90735,-,-,-,-,345060.90735,-,-,-,-,-,345060.90735,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,345060.90735,-,-,-,-,-,-,-,-,-
62,3487,"ООО ""БИН Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,3799,"ООО ""БСД""",Москва,676.60628,-,-,-,-,676.60628,-,-,-,-,-,676.60628,646.43877,-,-,-,-,-,-,-,645.17877,1.26,30.16751,-,-,-,-,-,-,-,-,30.16751,-,-,-,-,-,-,-,-,-,-,-
64,3866,"ООО ""ВСК - Линия жизни""",Москва,3804.70832,3804.70832,3804.70832,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,1284,"ООО ""Группа Ренессанс Страхование""",Москва,498327.76342,-,-,-,-,484649.19762,6771.24126,5409.13022,-,-,1362.11104,477877.95636,311645.93332,177784.40986,-,-,5580.49911,14625.76861,-,-,100808.67355,12846.58219,-943.8349,-6197.278,-,-,-,-,-,-,485.57638,4767.86672,-,-,167175.85794,-,-,-,13678.5658,-,11487.64691,2190.91889,-
66,1083,"ООО ""Зетта Страхование""",Москва,44406.60493,-,-,-,-,26015.4661,24758.09788,13.62489,-,-,24744.47299,1257.36822,1114.3772,32.308,-,-,-,84.12627,-,-,970.84691,27.09602,137.26044,-,-,-,-,-,-,68.74039,-,68.52005,-,-,5.73058,-,-,-,18391.13883,-,10859.58849,7531.55034,-
67,3535,"ООО ""ИНКОР Страхование""",Дмитров,937.84456,-,-,-,-,937.84456,-,-,-,-,-,937.84456,929.84456,-1.66996,189.48797,-,-111.08448,335.01227,-,-,518.09876,-,8,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-
68,3993,"ООО ""Компания Банковского Страхования""",Москва,5123.84488,-,-,-,-,5123.84488,-,-,-,-,-,5123.84488,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5123.84488,-,-,-,-,-,-,-,-
69,4326,"ООО ""КПСК""",Симферополь,24700.85046,-,-,-,-,24700.85046,-,-,-,-,-,24700.85046,22595.32914,73.23922,-,-,3012.05126,1410.14894,-,-,18099.88972,-,2105.52132,-,-,-,-,-,2078.10957,-,-,27.41175,-,-,-,-,-,-,-,-,-,-,-
70,4189,"ООО ""Кредендо - Ингосстрах Кредитное Страхование""",Москва,198366.05348,-,-,-,-,198366.05348,-,-,-,-,-,198366.05348,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,198366.05348,-,-,-,-,-,-,-,-,-
