Сведения о выплатах в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,системы страхования ,системы страхования ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,«Зеленая карта»),«Зеленая карта»),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
,,ИТОГО:,,368975108.98639,4501242.11993,44599849.02915,43930889.06855,5163860.41679,668959.9606,213581685.15066,93185531.81226,11894119.61313,6900.27791,9547.56922,81291412.19913,120396153.3384,107329624.9658,61304417.05975,496564.00768,2824152.60167,1940445.12187,1760185.88483,1237821.70324,668624.48036,31323668.54709,6442370.03967,5766594.74859,2528272.0743,1950517.10463,577134.61394,265461.56134,346792.38927,564401.13024,177850.2559,410156.50384,1173521.92502,300138.90868,5392500.51757,1907433.10644,8870790.84856,8870790.84856,-,102222748.40211,101404808.0877,168366.5183,649573.79611,-
1,0983,"АО ""Страховая группа ""УралСиб""",Москва,102236.51958,1.484,-,-,-,-,216740.17532,80604.90607,33488.10335,-,-,47116.80272,136135.26925,125554.45793,89464.1725,-,-,-,4096.36693,-,-,10240.05311,21753.86539,10580.81132,1560.37249,1560.37249,-,-,-,-,-,-,9020.43883,-,-,-,412.06157,412.06157,-,1977.87043,-,-,1977.87043,-
2,3857,"ООО ""СК Трудстрах""",Москва,691.073,-,-,-,-,-,691.073,-,-,-,-,-,691.073,250.636,-,-,-,-,-,-,-,-,250.636,440.437,-,-,-,-,-,-,-,-,440.437,-,-,-,-,-,-,-,-,-,-,-
3,3116,"АО ""НАСКО""",Казань,2002885.14165,-,-,-,-,-,325903.30199,126629.55708,23090.97467,-,-,103538.58241,199273.74491,176085.17238,80511.7394,-,-,-,49.3,8305.17833,-,11315.22167,75903.73298,21975.85537,17.93649,17.93649,-,-,-,-,-,-,17743.12941,4214.78947,-,1212.71716,-,-,-,1636468.11672,1615580.37672,-,20887.74,-
4,1999,"ООО ""СК ""РУССКАЯ КОРОНА""",Рязань,128.51041,-,-,-,-,-,128.51041,128.51041,-,-,-,128.51041,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2353,"ООО ""Страховая компания ""СДС"" ",Кемерово,571035.46347,-,-,-,-,-,141788.34105,126047.33518,2870.997,-,-,123176.33818,15741.00587,5065.34614,4465.65026,-,-,-,-,-,-,363.98708,235.7088,10675.65973,10675.65973,10675.65973,-,-,-,-,-,-,-,-,-,-,-,-,-,429247.12242,428745.12242,-,502,-
6,0758,"ООО СМК ""АСТРА-МЕТАЛЛ""",Магнитогорск,102691.68854,-,-,-,-,-,102691.68854,102691.68854,-,-,-,102691.68854,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,0206,"АО  ""Страховая Компания ""ДИАНА""",Ангарск,30881.988,-,-,-,-,-,30881.988,27437.514,1108.275,-,-,26329.239,3444.474,3211.901,854.924,-,-,-,-,-,-,57.526,2299.451,232.573,-,-,-,-,-,-,-,-,232.573,-,-,-,-,-,-,-,-,-,-,-
8,1207,"АО  ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,117836.36847,3887.29793,-,-,-,-,117819.77737,47903.83523,39052.82101,-,-,8851.01422,69915.94214,46255.79343,149.12,-,-,-,-,-,-,-,46106.67343,209.53206,-,-,-,-,-,-,-,-,209.53206,-,-,23450.61665,-,-,-,16.5911,16.5911,-,-,-
9,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,59197.40329,255.69808,-,-,-,-,59197.40329,33902.12754,773.835,-,-,33128.29254,25295.27575,24298.87139,23504.01767,-,-,-,374.85619,-,-,187.2139,232.78363,996.40436,938.47946,938.47946,-,-,-,-,-,-,-,57.9249,-,-,-,-,-,-,-,-,-,-
10,3826,"ООО ""Вита-страхование""",Сургут,179203.48511,-,106566.2755,106512.2755,-,54,72637.20961,72637.20961,458.75435,-,-,72178.45526,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,3543,"ООО СК ""Экип""",Москва,53097.083,-,-,-,-,-,53097.083,8565.86924,86.27841,-,-,8479.59083,44531.21376,42570.80769,41595.50372,-,-,-,-,-,-,-,975.30397,1960.40607,-,-,-,-,-,-,-,-,15.29912,1945.10695,-,-,-,-,-,-,-,-,-,-
12,2873,"АО ""СМК ""Сахамедстрах""",Якутск,34596.35313,6202.84186,-,-,-,-,34596.35313,34596.35313,-,-,-,34596.35313,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,0574,"ООО ""СК Екатеринбург""",Екатеринбург,228002.90321,653.03392,-,-,-,-,228002.90321,83055.17718,1275.54766,-,-,81779.62952,144947.72603,144429.41745,139243.58986,-,-,-,-,-,-,2554.14687,2631.68072,357.56723,-,-,-,-,-,-,-,-,357.56723,-,-,160.74135,-,-,-,-,-,-,-,-
14,3467,"АО СК ""Сибирский Спас""",Новокузнецк,594592.50668,-,-,-,-,-,113738.24047,60745.10693,4624.7325,-,-,56120.37443,52993.13354,52895.32354,52410.80254,-,-,-,-,-,-,-,484.521,97.81,-,-,-,-,-,-,-,-,97.81,-,-,-,-,-,-,480854.26621,480854.26621,-,-,-
15,2239,"АО ""АльфаСтрахование""",Москва,28276101.17975,129599.7682,-,-,-,-,19619922.3046,7826168.09863,714498.77478,-,-,7111669.32385,11793754.20597,9701555.02021,6896055.16419,19841.92516,1333143.86622,104805.90317,97606.55555,94073.26027,206.7863,718457.22581,437571.11984,751531.01673,356383.42136,270616.5593,85766.86206,-,232097.23626,10361.89993,93.786,72823.7155,78160.51626,1610.44142,713320.09797,627348.07106,-,-,-,8799293.02418,8775911.05884,4020.91416,19361.05118,-
16,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,8821553.88667,-,8443034.57428,8405173.96151,123273.76015,37860.61277,378519.31239,378519.31239,377616.93075,-,-,902.38164,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,1675,Либерти Страхование (АО),Санкт-Петербург,1675601.29071,13711.85481,-,-,-,-,1213434.09034,339706.92871,26675.80741,-,-,313031.1213,873727.16163,778331.18222,726421.52619,-,-,949.83194,15883.76784,-,-,24760.86123,10315.19502,22179.26198,16088.50096,16088.50096,-,-,-,-,-,311.87223,530.10074,5248.78805,72320.99981,895.71762,-,-,-,438378.46282,437995.46282,-,383,-
18,0212,"АО  ""Цюрих надежное страхование""",Москва,97900.74062,10634.19183,-,-,-,-,97900.74062,48.99178,48.99178,-,-,-,97851.74884,70044.2069,9727.58966,-,-,-,32571.99666,-,-,27547.51475,197.10583,21607.90117,636.10332,636.10332,-,-,-,-,-,505.025,20466.77285,-,5539.60317,660.0376,-,-,-,-,-,-,-,-
19,0177,САО ЭРГО,Москва,2607894.00449,6588.75489,-,-,-,-,1958183.29497,57538.57641,52171.57407,-,-,5367.00234,1900644.71856,1839410.65064,1653249.48121,-,-,34.8,13115.75133,-,-,123133.47141,49877.14669,60729.43818,53922.4623,10075.61522,43846.84708,-,-,-,-,1881.70547,4925.27041,-,-,504.62974,-,-,-,646282.42724,646282.42724,-,-,-
20,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,3135798.47763,-,-,-,-,-,103563.98023,36872.52163,9731.39567,-,-,27141.12596,66691.4586,66691.4586,26725.08736,-,-,-,-,39071.3,-,238.76373,656.30751,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3032234.4974,3032234.4974,-,-,-
21,3245,"ООО СО ""ВЕРНА""",Краснодар,599468.2133,-,-,-,-,-,71572.81431,35120.10889,8363.69341,-,-,26756.41548,36452.70542,29780.99364,18126.57301,-,-,-,24.661,-,-,9988.67886,1641.08077,6436.986,-,-,-,-,-,-,-,-,138.061,6298.925,-,234.72578,-,-,-,527895.39899,527895.39899,-,-,-
22,3947,"АО ""АИГ""",Москва,157398.37973,-,-,-,-,-,157398.37973,10419.66457,10419.66457,-,-,-,146978.71516,125592.15765,673.22101,-,-,-,109505.63103,-,-,15413.30561,-,5761.253,-,-,-,-,-,-,-,-,5761.253,-,-,15625.30451,-,-,-,-,-,-,-,-
23,3987,"АО ""УРАЛСИБ Жизнь""",Москва,100825.46823,-,95631.86788,87946.38577,22682.39985,7685.48211,5193.60035,5193.60035,5193.60035,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,3995,АО ВТБ Страхование жизни,Москва,3061857.59261,47329.50121,3058290.56761,3057205.16761,44.048,1085.4,3567.025,3567.025,3567.025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,1406656.80061,-,-,-,-,-,576184.17351,140231.40191,13542.4852,-,-,126688.91671,435952.7716,429812.17693,410457.05046,-,-,-,7288.16427,-,-,5453.8888,6613.0734,2311.98667,1780.84849,1780.84849,-,-,-,-,-,-,531.13818,-,-,3828.608,-,-,-,830472.6271,821317.6271,-,9155,-
26,3957,"ООО СМО ""Чулпан-Мед""",Альметьевск,34698.528,-,-,-,-,-,34698.528,34698.528,-,-,-,34698.528,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,0326,"ООО СК ""Орбита""",Москва,15514.02192,-,-,-,-,-,15514.02192,2329.75022,239,-,-,2090.75022,13184.2717,556.35286,556.35286,-,-,-,-,-,-,-,-,12627.91884,-,-,-,-,-,-,-,124.24814,-,12503.6707,-,-,-,-,-,-,-,-,-,-
28,3300,"АО СГ ""Спасские ворота""",Салехард,236334.517,13425.40822,-,-,-,-,211830.07938,179906.51981,10673.7443,-,-,169232.77551,31923.55957,31923.55957,2523.52659,-,-,-,18868.96213,-,-,10531.07085,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24504.43762,24504.43762,-,-,-
29,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,232818.73409,-,-,-,-,-,232818.73409,-,-,-,-,-,232818.73409,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,232818.73409,-,-,-,-,-,-,-,-,-
30,2947,"АО СК ""РСХБ-Страхование""",Москва,1736012.06673,-,-,-,-,-,1735888.88825,568062.41094,464478.45219,-,-,103583.95875,1167826.47731,1165996.17752,64070.02112,-,-,-,-,757439.96924,408819.90146,319183.23491,25302.95225,1760.22525,348.7,348.7,-,-,-,-,-,-,1411.52525,-,-,70.07454,123.17848,123.17848,-,-,-,-,-,-
31,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,683258.36849,-,-,-,-,-,683258.36849,683038.56294,683038.56294,-,-,-,219.80555,-,-,-,-,-,-,-,-,-,-,161.04855,-,-,-,-,-,-,-,-,-,161.04855,-,58.757,-,-,-,-,-,-,-,-
32,3313,"ООО СМК ""УГМК-Медицина""",Екатеринбург,247243.03655,42589.038,-,-,-,-,247243.03655,247243.03655,-,-,-,247243.03655,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,2359,"АО ""СК УСПЕХ""",Москва,19115.50072,-,-,-,-,-,19115.50072,16961.2156,-,-,-,16961.2156,2154.28512,2154.28512,73.57912,-,-,-,-,-,-,-,2080.706,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,3828,"ООО  СК ""Альянс Жизнь""",Москва,6869319.73521,417130.20608,2939908.23105,2939876.31864,27339.68191,31.91241,3929411.50416,3929411.50416,40402.60996,-,-,3889008.8942,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
35,3064,"АО ""Боровицкое страховое общество""",Москва,40664.78406,390.12949,-,-,-,-,9978.42614,2001.51203,206.5,-,-,1795.01203,7976.91411,7976.91411,7966.31583,-,-,-,-,-,-,10.59828,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30686.35792,30686.35792,-,-,-
36,1427,"АО ""МАКС""",Москва,9582186.22398,-,-,-,-,-,2329972.06802,1235454.35469,167667.80541,-,-,1067786.54928,1094517.71333,1052507.13286,979963.14944,-,-,2120.09368,-,-,-,47799.47664,22624.4131,41620.24047,36297.48435,36297.48435,-,-,-,-,-,125.58941,810.39908,4386.76763,-,390.34,2466791.54701,2466791.54701,-,4785422.60895,4750072.60895,750,34600,-
37,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,407318.04994,-,-,-,-,-,175178.7393,88614.04839,7605.87094,-,-,81008.17745,86564.69091,77296.94324,-,-,8529.87612,17269.81495,-,-,-,49680.86965,1816.38252,4029.48886,-,-,-,-,-,295.25779,-,-,2252.24342,1481.98765,-,5238.25881,226253.26163,226253.26163,-,-,-,-,-,-
38,4337,"АО ""КСА - КЛУВЕР""",Красноперекопск,61384.511,-,-,-,-,-,61384.511,4729.417,1963.644,-,-,2765.773,56655.094,56433.445,56380.957,-,-,-,-,-,-,-,52.488,221.649,-,-,-,-,-,-,-,-,-,221.649,-,-,-,-,-,-,-,-,-,-
39,3561,"ООО ""Страховая компания ""ВИТАЛ-Полис""",Москва,35767.97953,-,-,-,-,-,35767.97953,35712.9672,973.44,-,-,34739.5272,55.01233,55.01233,41.811,-,-,-,-,-,-,-,13.20133,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
40,1643,"ООО СПК ""Юнити Ре""",Москва,183273.24019,-,-,-,-,-,183273.24019,183273.24019,-,-,-,183273.24019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41,3128,"ООО ""МСК ""АйАйСи""",Москва,1560.99745,392.0926,-,-,-,-,1560.99745,392.0926,-,-,-,392.0926,1168.90485,1168.90485,-,-,-,-,-,-,-,-,1168.90485,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,2284,"ЗАО ГСАО ""Плато""",Москва,4585.16641,-,-,-,-,-,4585.16641,4465.89127,3322.4,-,-,1143.49127,119.27514,119.27514,-,-,-,-,-,-,-,119.27514,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,3535,"ООО ""ИНКОР Страхование""",Дмитров,61051.8217,-,-,-,-,-,61051.8217,4175.8625,1922.52714,-,-,2253.33536,56875.9592,56840.4272,53879.16689,-,-,-,-,-,-,2961.26031,-,24.766,-,-,-,-,-,-,-,-,24.766,-,-,10.766,-,-,-,-,-,-,-,-
44,0436,"ООО  ""АМТ Страхование""",Москва,132980.14184,132321.46866,-,-,-,-,132980.14184,-,-,-,-,-,132980.14184,32210.51803,-,-,-,32210.51803,-,-,-,-,-,100769.62381,-,-,-,-,-,100769.62381,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,2243,"ПАО ""АСКО-СТРАХОВАНИЕ""",Челябинск,3152689.90001,-,-,-,-,-,345810.99155,43489.19705,10782.75704,-,-,32706.44001,302321.7945,301351.91087,269625.14992,-,-,-,105.81067,-,-,1068.66118,30552.2891,969.88363,200,200,-,-,-,-,-,63.77164,706.11199,-,-,-,-,-,-,2806878.90846,2806878.90846,-,-,-
46,2890,ООО ВТБ МС,Москва,54217.92004,-,-,-,-,-,54217.92004,54217.92004,-,-,-,54217.92004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,1481006.83324,4187.69083,1417465.94468,1417465.94468,76088.73405,-,63540.88856,63540.88856,35004.35312,-,-,28536.53544,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,3837,"ООО ""СК ""Ингосстрах-М""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
49,3225,"ООО ""СК ИНТЕРИ""",Москва,286816.4369,-,-,-,-,-,286816.4369,-,-,-,-,-,286816.4369,285734.64593,285734.64593,-,-,-,-,-,-,-,-,1081.79097,1081.79097,1081.79097,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,4326,"ООО ""КПСК"" ",Симферополь,5843.44155,-,-,-,-,-,5843.44155,5119.08352,246,-,-,4873.08352,724.35803,724.35803,542.30203,-,-,-,-,-,-,47.786,134.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,8614534.99828,-,8518120.69767,8518120.69767,3787715.51671,-,96414.30061,96414.30061,79094.18381,-,-,17320.1168,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,1412,"АО ""Д2  Страхование""",Новосибирск,14221.61016,76.262,-,-,-,-,14172.26751,9225.35756,5267.11621,-,-,3958.24135,4946.90995,4438.36195,-,-,-,-,11.11111,-,-,363.81311,4063.43773,100,-,-,-,-,-,-,-,-,100,-,-,408.548,-,-,-,3.04308,3.04308,-,-,-
53,4105,"ООО ""Страховая компания ""СиВ Лайф""",Москва,2014965.24802,-,1983145.91376,1983145.91376,91223.34641,-,31819.33426,31819.33426,12643.75901,-,-,19175.57525,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
54,3941,"ООО ""СМП-Страхование""",Москва,370168.76079,-,-,-,-,-,370168.76079,332866.22058,4895.26377,-,-,327970.95681,37302.54021,37302.54021,33878.37347,-,-,-,-,-,-,1501.47311,1922.69363,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,2619,"АО ""СК ""Астро-Волга""",Самара,410689.06669,-,-,-,-,-,45915.582,16144.62597,1567.35269,-,-,14577.27328,29770.95603,25567.37091,24413.45192,-,-,-,-,105,-,56.4603,992.45869,4203.58512,25.30161,25.30161,-,-,-,-,-,-,4178.28351,-,-,-,-,-,-,364773.48469,364773.48469,-,-,-
56,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,6585.06576,-,-,-,-,-,6585.06576,-,-,-,-,-,6585.06576,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6585.06576,-,-,-,-,-,-,-,-,-
57,1182,"ООО ""СК ""ТИТ""",Москва,102699.17516,-,-,-,-,-,102699.17516,52609.91383,18190.42331,-,-,34419.49052,50089.26133,36640.89192,16505.99702,-,18875.88416,-,-,-,-,232.17854,1026.8322,10707.811,-,-,-,-,10707.811,-,-,-,-,-,-,2740.55841,-,-,-,-,-,-,-,-
58,3847,"ООО СК ""Независимая страховая группа""",Москва,640382.03901,6025.88185,-,-,-,-,640382.03901,315782.21102,15,-,-,315767.21102,324599.82799,324599.82799,17889.58443,-,-,-,1844.90703,-,-,304865.33653,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,164766.02625,-,-,-,-,-,112951.03664,9576.58271,2096.42061,-,-,7480.1621,103374.45393,102349.62044,102321.75874,-,-,-,-,-,-,20.21226,7.64944,1024.83349,-,-,-,-,-,1024.83349,-,-,-,-,-,-,-,-,-,51814.98961,51814.98961,-,-,-
60,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,27593.51282,-,-,-,-,-,27593.51282,27593.51282,-,-,-,27593.51282,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,0902,"ООО СК ""Кайрос""",Петропавловск-Камчатский,197.2,-,-,-,-,-,197.2,197.2,197.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,4407083.53521,62366.01339,-,-,-,-,2902504.47477,1249127.67331,182134.11083,-,-,1066993.56248,1653376.80146,1604211.06902,1326559.33643,200.16396,-,292.474,117882.00551,70,-,116257.94891,42949.14021,43600.98294,18728.08444,18662.05754,-,-,-,-,-,-,24513.2305,359.668,-,5564.7495,-,-,-,1507524.31657,1502356.15206,221.3,4946.86451,-
63,2496,"ООО ""Абсолют Страхование""     ",Москва,820622.01429,49512.22086,-,-,-,-,768551.62926,342507.23922,65020.91463,-,-,277486.32459,426044.39004,416227.77292,193464.08477,-,-,38529.54106,14606.42457,-,-,160761.22976,8866.49276,7702.40667,1247.1,1247.1,-,-,-,342.44447,-,1268.22385,4844.63835,-,1987.6382,126.57225,-,-,-,49325.23167,49325.23167,-,-,-
64,1623,"ООО СК ""Тюмень-Полис""",Тюмень,27501.89981,-,-,-,-,-,27501.89981,11041.5409,11041.5409,-,-,-,16460.35891,16460.35891,5562.71948,-,-,-,-,-,-,2636.5934,8261.04603,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,4104,"ООО ""СК КАРДИФ""",Москва,415733.70555,-,-,-,-,-,407265.72256,338468.01937,338468.01937,-,-,-,68797.70319,36079.664,32899.37926,-,-,-,-,-,-,-,3180.28474,208.465,-,-,-,-,-,-,-,-,208.465,-,-,32509.57419,-,-,-,-,-,-,-,-
66,3256,"АО ""МетЛайф""",Москва,2494927.2421,-,1980023.56956,1846836.43892,162419.78895,133187.13064,514903.67254,514903.67254,190055.42827,-,-,324848.24427,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
