"Сведения о страховых премиях по договорам страхования, заключенным при участии посредников",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,833422,0,0,0,0,825631,267571,83453,783,0,184118,558060,448964,88669,575,71,62797,80726,0,0,180033,36093,93795,1996,9,0,14435,0,59052,18273,30,3853,11448,0,0,0,7791,4586,650,2555,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,49452,0,0,0,0,49452,26848,4100,0,0,22748,22604,19575,17457,0,0,48,180,0,0,1534,356,530,146,0,0,31,0,18,335,0,0,2499,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,250246,0,0,0,0,109943,20790,12403,0,0,8387,89153,88486,35599,0,0,130,486,917,0,15907,35447,626,423,0,0,0,0,0,203,0,0,41,0,0,0,140303,133997,1758,4548,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,307606,0,0,0,0,306346,2376,2376,0,0,0,303970,144615,0,0,0,0,31581,0,0,113034,0,115515,0,0,0,0,0,7610,107905,0,0,43840,0,0,0,1260,0,1260,0,0
6,4210,  АИЖК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,170985,0,0,0,0,170985,52838,52594,0,0,244,118147,112436,18313,0,11419,128,25,9965,0,10322,62264,5709,0,0,2940,0,0,1473,1296,0,0,2,0,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,49343,0,0,0,0,49343,49343,0,0,0,49343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,455,  АКОМС,Холмск,6115,0,0,0,0,6115,1381,81,0,0,1300,4734,4709,1255,0,0,1960,1215,0,0,3,276,25,0,0,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0
10,3572,  АКЦЕПТ,Люберцы,827542,0,0,0,0,827542,45970,45970,0,0,0,781572,781572,781572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3859,  АЛЛЕГА,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,21267456,0,0,0,0,16195915,3859805,2257977,0,0,1601828,12336110,9609316,5527915,25678,279007,79530,114020,214513,201367,1757423,1611230,988173,387183,0,231149,29899,1592,23553,307401,7396,413563,1325058,0,0,0,5071541,4959574,79226,32741,0
13,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,12265071,12219104,12219078,0,26,45967,45967,18586,0,0,27381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,290,  АЛЬЯНС,Москва,1900025,66,66,0,0,1880699,199756,180139,4137,0,19617,1680943,1010945,76993,12347,39842,65418,452996,0,0,329725,33624,402088,9583,0,45400,19208,534,21663,305700,0,90711,177199,0,0,0,19260,4089,8092,7079,0
16,3828,  АЛЬЯНС ЖИЗНЬ,Москва,8401458,1194180,1193845,24513,335,7207278,7207278,84644,0,0,7122634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2699,  АЛЬЯНС-МЕД,Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,436,  АМТ СТРАХОВАНИЕ,Москва,82136,0,0,0,0,82136,50,50,0,0,0,82086,32668,0,0,0,32484,184,0,0,0,0,49418,0,0,0,49399,0,19,0,0,0,0,0,0,0,0,0,0,0,0
19,66,  АНГАРА,Братск,165855,0,0,0,0,16563,10058,9243,0,0,815,6505,6450,3710,0,0,0,0,0,0,644,2096,51,0,0,0,0,0,0,51,0,0,4,0,0,0,149292,149292,0,0,0
20,2982,  АНДРОМЕДА,Москва,44341,0,0,0,0,44341,0,0,0,0,0,44341,42472,0,0,0,0,0,0,0,42472,0,1869,0,0,0,0,0,0,1869,0,0,0,0,0,0,0,0,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,645419,0,0,0,0,645419,63251,5941,0,0,57310,582168,73824,0,0,0,3450,38927,0,0,27331,4116,502468,0,0,191,41677,5,0,422636,37959,0,5876,0,0,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,1107441,0,0,0,0,450974,295392,122131,0,0,173261,155582,147150,62515,0,0,0,1423,31432,31121,9271,42509,6021,423,0,0,249,0,3544,1701,104,0,2411,0,0,0,656467,638817,3034,14616,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,109219,108772,108772,0,0,447,447,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,278,  АСКОМЕД,Самара,27934,0,0,0,0,27934,27934,0,0,0,27934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3767,  АСКОР,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2144,  АСКО-ЦЕНТР,Курск,58491,0,0,0,0,58491,31293,14356,0,0,16937,27198,26819,22402,0,0,0,127,246,0,2873,1171,379,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0
29,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,758,  АСТРА-МЕТАЛЛ,Магнитогорск,54358,0,0,0,0,54358,54358,0,0,0,54358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2619,  АСТРО-ВОЛГА,Самара,219896,0,0,0,0,49830,10467,4627,0,0,5840,39363,36873,28512,0,0,393,2745,2,0,2222,2999,2490,57,0,0,0,0,129,2296,8,0,0,0,0,0,170066,170066,0,0,0
32,2684,  АСТРО-ВОЛГА-МЕД,Самара,4124,0,0,0,0,4124,4124,0,0,0,4124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,125278,0,0,0,0,125278,0,0,0,0,0,125278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125278,0,0,0,0,0,0,0,0,0
34,518,  БАСК,Белово,111862,0,0,0,0,10726,8196,4219,0,0,3977,2530,2437,1653,0,0,0,0,0,0,4,780,93,0,0,0,0,0,0,93,0,0,0,0,0,0,101136,101105,31,0,0
35,3673,  БЕЛОКАМЕННАЯ,Москва,3429,0,0,0,0,3429,0,0,0,0,0,3429,3366,0,0,0,0,2924,0,0,442,0,63,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0
36,3487,  БИН СТРАХОВАНИЕ,Москва,929678,0,0,0,0,792904,472174,395139,0,0,77035,320730,184517,19521,53,205,103,18003,2,0,75686,70944,90860,92,0,6707,0,7,20471,53797,9786,81,45272,0,0,0,136774,75203,11917,49654,0
37,3991,  БЛАГОСОСТОЯНИЕ,Москва,825936,50150,48235,0,1915,775786,775786,747898,0,0,27888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,948250,0,0,0,0,948250,478310,403359,0,0,74951,469940,153024,0,0,0,0,0,0,0,0,153024,44860,0,0,0,0,0,0,44860,0,0,272056,0,0,0,0,0,0,0,0
39,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,34629,0,0,0,0,33899,834,336,0,0,498,33065,32638,85,0,0,0,31414,0,0,1074,65,386,0,0,0,0,0,139,247,0,0,41,0,0,0,730,730,0,0,0
40,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,792868,0,0,0,0,792868,53951,825,0,0,53126,738917,537047,19699,0,0,0,86580,0,0,429026,1742,201307,185,0,0,0,0,0,201122,0,229,334,0,0,0,0,0,0,0,0
41,2664,  ВЕКТОР,Симферополь,239729,0,0,0,0,86822,32350,12708,0,0,19642,54472,29110,8438,0,0,1695,97,0,0,17404,1476,25362,0,0,70,0,0,100,25192,0,0,0,0,0,0,152907,152907,0,0,0
42,3245,  ВЕРНА,Краснодар,109372,0,0,0,0,108994,4714,2687,0,0,2027,104280,21596,6532,0,0,35,19,9345,6460,4469,1196,82656,30,0,0,0,0,1577,855,80194,0,28,0,0,0,378,378,0,0,0
43,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3561,  ВИТАЛ-ПОЛИС,Москва,8129,0,0,0,0,8129,7464,246,0,0,7218,665,665,603,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,55761,55122,55082,41,40,639,639,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,12326,0,0,0,0,12326,8038,8038,0,0,0,4288,4182,3065,0,0,0,0,0,0,106,1011,106,28,0,5,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0
47,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,604,0,0,0,0,604,604,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,433,  ВОСТСИБЖАСО,Иркутск,79598,0,0,0,0,79598,51312,18317,0,0,32995,28286,27892,7298,0,0,0,1022,0,0,1652,17920,389,18,0,0,0,0,0,371,0,0,5,0,0,0,0,0,0,0,0
49,621,  ВСК,Москва,21215806,0,0,0,0,12489429,3453747,1580479,0,0,1873268,9035682,7783370,5275371,4764,137190,0,200667,45311,6978,1234003,886064,1058920,394285,106,18667,4083,33002,102700,249742,256335,13089,180303,0,0,0,8726377,8328165,196499,201713,0
50,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,56856,56856,54492,0,2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3978,  ВСК-МИЛОСЕРДИЕ,Москва,195,0,0,0,0,195,195,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3398,  ВТБ СТРАХОВАНИЕ,Москва,20638663,0,0,0,0,20467902,11896247,11110060,0,0,786187,8571655,4419111,69478,4571,43311,65806,97628,0,0,1357454,2780863,387986,953,0,1418,472,1467,115638,264538,3500,81,3764477,0,0,0,170761,106814,37146,26801,0
54,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,5073523,5073509,5073509,0,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3780,  ВЫРУЧИМ!,Екатеринбург,51172,0,0,0,0,51172,2133,1955,0,0,178,49039,46737,43465,0,0,0,154,0,0,2292,826,1136,11,0,0,0,0,54,1071,0,0,1166,0,0,0,0,0,0,0,0
56,630,  ГАЙДЕ,Санкт-Петербург,829070,0,0,0,0,520985,80667,36160,0,0,44507,440318,429326,391996,0,0,520,17608,50,0,7370,11782,8327,2867,0,0,0,0,78,952,4430,0,2665,0,0,0,308085,290866,178,17041,0
57,3908,  ГАЛАКТИКА,Москва,261308,0,0,0,0,261308,38275,23592,0,0,14683,223033,223033,14345,0,0,0,103151,0,0,105537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,473,  ГЕВОРСТРАХ,Ярославль,2958,0,0,0,0,2958,0,0,0,0,0,2958,2907,0,0,0,0,2907,0,0,0,0,51,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0
60,397,  ГЕЛИОС,Москва,1505301,0,0,0,0,1114522,577051,470488,0,0,106563,537471,430862,190741,0,713,4103,8236,0,0,133775,93294,70413,5619,0,119,912,240,109,60077,3337,0,36196,0,0,0,390779,387333,3446,0,0
61,2397,  ГЕОПОЛИС,Москва,189000,0,0,0,0,171849,45,45,0,0,0,171804,170603,157486,0,0,0,0,0,0,4060,9057,1201,1148,0,0,0,0,0,53,0,0,0,0,0,0,17151,17151,0,0,0
62,448,  ГЕОПОЛИС,Москва,4218,0,0,0,0,4218,4218,90,0,0,4128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,38201,0,0,0,0,38201,38201,0,0,0,38201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,4142,0,0,0,0,4142,204,204,0,0,0,3938,3605,3499,0,0,0,92,0,0,14,0,333,0,0,0,87,0,0,246,0,0,0,0,0,0,0,0,0,0,0
65,2042,  ГРАНТА,Казань,95583,0,0,0,0,95583,10423,9617,0,0,806,85160,66101,63458,0,0,0,304,0,0,1654,685,14817,0,0,0,0,5,8924,5888,0,0,4242,0,0,0,0,0,0,0,0
66,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,7987279,0,0,0,0,5895747,2060566,135116,0,0,1925450,3835181,3633721,3027806,428,0,65942,344452,0,0,115968,79125,94768,40661,0,0,1366,92,13555,39024,70,0,106692,0,0,0,2091532,2075931,7008,8593,0
67,1820,  ГУТА-СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2214,  ДАЛЬАКФЕС,Владивосток,216611,0,0,0,0,53466,4250,4250,0,0,0,49216,48092,24350,0,0,3423,1764,0,0,15544,3011,977,0,0,0,463,0,0,514,0,147,0,0,0,0,163145,163145,0,0,0
69,55,  ДАЛЬЖАСО,Хабаровск,116022,0,0,0,0,116022,80877,41883,0,0,38994,35145,25870,3381,0,0,121,19710,0,0,1728,930,9275,0,0,0,21,0,0,795,8459,0,0,0,0,0,0,0,0,0,0
70,525,  ДАЛЬ-РОСМЕД,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,238795,0,0,0,0,89741,13942,13942,0,0,0,75799,14411,8453,0,0,0,3329,0,0,842,1787,61388,60881,0,0,0,0,260,247,0,0,0,0,0,0,149054,149054,0,0,0
72,2842,  ДЕЛЬТА,Челябинск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1363,  ДИАМАНТ,Москва,4032,0,0,0,0,4032,401,401,0,0,0,3631,2818,2808,0,0,0,0,0,0,0,10,813,27,0,0,0,0,1,168,617,0,0,0,0,0,0,0,0,0,0
74,206,  ДИАНА,Ангарск,21246,0,0,0,0,21246,12027,3043,0,0,8984,9219,8527,521,0,0,0,82,0,0,384,7540,692,0,0,0,0,2,0,690,0,0,0,0,0,0,0,0,0,0,0
75,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,205323,0,0,0,0,205323,65596,25465,0,0,40131,139727,97556,0,0,0,0,6767,0,0,3982,86807,35342,0,0,0,0,0,0,35342,0,0,6829,0,0,0,0,0,0,0,0
76,3954,  ЕВРОИНС,Смоленск,611892,0,0,0,0,303028,76092,16089,0,0,60003,226936,115872,25863,0,0,0,40020,4282,0,39137,6570,41880,10,0,0,0,0,2971,22589,16310,0,69184,0,0,0,308864,308864,0,0,0
77,990,  ЕВРОПА,Лобня,453488,0,0,0,0,453488,16201,10397,0,0,5804,437287,357267,8118,0,0,0,10739,228000,225493,109799,611,24188,32,0,0,0,102,80,23818,156,0,55832,0,0,0,0,0,0,0,0
78,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,204948,0,0,0,0,204948,202101,202101,0,0,0,2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2847,0,0,0,0,0,0,0,0
79,4307,  ЕСЕЯ,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1595,  ЖАСКО,Вологда,2437,0,0,0,0,2437,0,0,0,0,0,2437,2437,0,0,0,0,2437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,263,  ЖАСО,Москва,480247,0,0,0,0,440659,353074,317797,0,0,35277,87585,68025,18681,2459,0,27,21764,0,0,7846,17248,11741,954,0,0,0,11,4867,5909,0,18,7801,0,0,0,39588,33790,1658,4140,0
82,4003,  ЖАСО-ЛАЙФ,Москва,47477,45342,45342,11419,0,2135,2135,2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,36735,0,0,0,0,36735,13206,12661,0,0,545,23529,23372,907,2970,0,0,17193,0,0,1787,515,157,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0
84,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,2328314,0,0,0,0,1701272,249208,124305,0,0,124903,1452064,1360059,941561,29,0,0,15057,3556,0,61394,338462,74414,3084,0,0,0,0,242,71018,70,42,17549,0,0,0,627042,598069,14301,14672,0
87,3616,  ИНВЕСТ-ПОЛИС,Королев,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2401,  ИНВЕСТСТРАХ,Москва,57363,0,0,0,0,57363,27408,5681,0,0,21727,29955,6568,259,0,0,0,34,227,0,3455,2593,21323,0,0,0,0,0,4880,16443,0,0,2064,0,0,0,0,0,0,0,0
89,425,  ИНГВАР,Москва,53483,0,0,0,0,53483,0,0,0,0,0,53483,53483,0,0,0,0,53483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,928,  ИНГОССТРАХ,Москва,32515150,0,0,0,0,20425372,3278980,484671,0,0,2794309,17146392,15470268,12842463,19624,47045,431349,278146,10351,0,1341192,500098,1481286,350091,0,17424,483978,98265,62386,468768,374,13619,181219,0,0,0,12089778,11804602,125092,160084,0
91,4189,  ИНГОССТРАХ ОНДД КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,176490,0,0,0,0,176490,0,0,0,0,0,176490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176490,0,0,0,0,0,0,0,0,0
92,3823,  ИНГОССТРАХ-ЖИЗНЬ,Москва,2085646,1832436,1796117,0,36319,253210,253210,253210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,3837,  ИНГОССТРАХ-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2169,  ИНЕРТЕК,Санкт-Петербург,2140,0,0,0,0,2140,48,48,0,0,0,2092,2092,176,0,0,0,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2031,  ИНКО-МЕД,Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
