"Сведения о страховых суммах по договорам страхования, действовавшим на конец отчетного периода, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
,,,,,,,пенсионного), заемщика,страхование,,,случаев и болезней,исследованиях,работников,медицинское,Всего,,средств наземного,,,,,,,,,, (кроме средств,автотранспортных,автотранспортных,владельцев средств,владельцев средств,владельцев средств,"организаций,",за причинение вреда,за причинение вреда,ненадлежащее,рисков,,,обязательном, федеральными,,вреда в результате," жизни, здоровью,",предусмотренные,
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,аварии на опасном, имуществу пассажиров,федеральными,
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,, объекте,,законами,
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
ИТОГО:,,,,33735434979110.4,17412134295.1543,12113614777.8437,12091589660.0732,5756043456.7419,22025117.77051,556022186337.642,119125086160.215,39355376568.8066,616190103.68516,0,79769709591.4084,436897100177.428,291471481336.532,7603761157.82086,2879009266.39733,5923506242.80959,2844736863.9083,93718163849.0697,510324578.19058,252052436.82834,157417107073.128,20574872305.2076,122342010444.028,1673629478.48536,1669066578.48536,0,1116673,78015148930.4536,22759387672.8798,718154115.22814,868440501.93005,18152714351.1978,153418720.85352,8799797726.15321,14283810670.7141,14413096826.1174,14413096826.1174,0,33152886081168.7,3343587567.10526,33149542493601.6,0,1239596377.1108
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,9672891724.70005,205791390.26114,0,0,0,0,2398914148.70005,1732795424.78301,98255992.90691,0,0,1634539431.8761,666118723.91704,551020492.5454,57620386.34778,566600,0,10969433.25805,5710745.12952,0,0,161187699.71535,314965628.0947,44852842.48645,3697798,3697798,0,0,0,4292157.79,400,3203443.769,33166299.28482,492743.64263,6356523.33878,63888865.54641,0,0,0,7273977576,154593000,7119384576,0,0
2,3947,"АО ""АИГ""",Москва,223412025.36182,0,0,0,0,0,219547458.25656,509563.984,509563.984,0,0,0,219037894.27256,115010929.7165,0,0,0,0,16325204.69985,0,0,98685725.01665,0,32930048.30873,45243.33332,45243.33332,0,0,0,0,0,0,32884804.97541,0,0,71096916.24733,0,0,0,3864567.10526,3864567.10526,0,0,0
3,2239,"АО ""АльфаСтрахование""",Москва,3307846302447.88,845865012.99,0,0,0,0,86135831991.88,15647342970.46,2475526920.81,21598000,0,13171816049.65,70488489021.42,23036320101.57,907318818.97,200058256.95,3002387654.44,223778295.91,5780765210.5,115941577.26,55248244.64,11544539216.31,1261531071.23,41811967102,454141726.72,454141726.72,0,0,31348779035.29,547234805.78,19916274.42,66657801.33,9368287518.26,6949940.2,1121481727.77,4518720090.08,0,0,0,3221710470456,301555000,3221408915456,0,0
4,3064,"АО ""Боровицкое страховое общество""",Москва,15362515.24937,0,0,0,0,0,15362515.24937,9880944.838,1868337.0005,0,0,8012607.8375,5481570.41137,492585.18249,355094.15049,0,0,0,0,0,0,0,137491.032,4988985.22888,484000,484000,0,0,0,0,0,40741.02025,215963.80163,4248280.407,0,0,0,0,0,0,0,0,0,0
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,349711056443.336,52745212.84823,0,0,0,0,7532352939.33647,2528339667.82002,448821500.29284,0,0,2079518167.52718,5004013271.51645,3176821407.10465,393027643.68755,469007.7722,0,12354125.09706,1407717119.99398,0,0,1140622118.37814,222631392.17572,196151022.83698,115168381.09925,115168381.09925,0,0,0,190082.15,0,6650697.45463,74141362.1331,500,0,1631040841.57482,0,0,0,342178703504,39930000,342138773504,0,0
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,260872453690.454,51711842.98365,0,0,0,0,5810639031.81158,492311196.2992,262042755.76222,16196000,0,230268440.53698,5318327835.51238,1285154944.76483,177967321.46112,0,93495503.33252,4310501.01044,8442912.73592,238440.8,0,822353630.20144,178346635.22339,4020701920.03774,1275348.3504,1275348.3504,0,0,3982234988.80422,2004985.72679,2796000.70207,384529.99116,31368896.6183,637169.8448,378848.99409,12092121.71572,0,0,0,255061814658.642,54405000,255007409658.642,0,0
7,1820,"АО ""ГУТА-Страхование""",Москва,57705216.36273,0,0,0,0,0,57705216.36273,393353.80954,35353.80954,0,0,358000,57311862.55319,55806626.78203,630296.46861,0,0,118892.93894,9764795.854,0,0,44650739.13025,641902.39023,1504448.4624,0,0,0,0,0,87903,0,0,1392000,24545.4624,0,787.30876,0,0,0,0,0,0,0,0
8,1412,"АО ""Д2 Страхование""",Новосибирск,84996166.27235,3409300,0,0,0,0,84996166.27235,55171269.23499,35926691.23499,0,0,19244578,29824897.03736,17662670.98566,506559.053,0,0,0,0,0,0,3011387.512,14144724.42066,5072180,0,0,0,0,0,0,0,0,5072180,0,0,7090046.0517,0,0,0,0,0,0,0,0
9,0055,"АО ""ДальЖАСО""",Хабаровск,16860546.20916,0,0,0,0,0,16860546.20916,9981524.60512,8766497.90626,0,0,1215026.69886,6879021.60404,5331581.92784,268505.99235,46000,0,0,2311060.6124,0,0,2096007.77814,610007.54495,1545173.67454,0,0,0,0,0,20000,0,0,706173.67454,819000,0,2266.00166,0,0,0,0,0,0,0,0
10,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,142664388.46354,0,0,0,0,0,142664388.46354,103904386.47712,4318974.31661,0,0,99585412.16051,38760001.98642,857000.58752,0,0,0,0,0,0,0,0,857000.58752,23846249.15956,0,0,0,0,0,0,0,0,20915749.15956,2930500,0,14056752.23934,0,0,0,0,0,0,0,0
11,1427,"АО ""МАКС""",Москва,549380881855.706,0,0,0,0,0,912125215.70583,330179898.89694,153496791.27694,0,0,176683107.62,581945316.80889,499988291.88144,68107335.04815,41861531.94617,0,643530.68545,912145.58753,103076.2674,103076.2674,300737580.11885,87623092.22789,32964594.93208,4670263.62554,4670263.62554,0,0,4087.6,599222.4,7116546.73677,98350,18960365.2797,1515759.29007,2720095.70978,46272334.28559,0,0,0,548468756640,20900000,548447856640,0,0
12,3256,"АО ""МетЛайф""",Москва,1886049482.65368,0,472822146.55182,469664503.89615,157895303.0259,3157642.65567,1413227336.10186,1413227336.10186,1264737307.20586,0,0,148490028.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2346,"АО ""ОСК""",Самара,47754055579.7966,11329196.69911,0,0,0,0,158119351.79662,46589112.01574,28500914.92023,0,0,18088197.09551,111530239.78088,96345561.55246,34767461.8928,13483.12,4250,11139602.58819,1919846.32472,16106.32069,0,34484643.18783,14000168.11823,14720532.85952,1210900,1210900,0,0,47546.6,1720774.3,4000,2341021.6389,9324453.8068,71836.51382,25481.57582,438663.79308,0,0,0,47595936228,9185000,47586751228,0,0
14,3748,"АО ""Русский Стандарт Страхование""",Москва,328374460.23377,0,120443578.74155,120443578.74155,0,0,207930881.49222,207930881.49222,124364571.10422,0,0,83566310.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14588398.35652
15,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,15130912.54171,0,0,0,0,0,15130912.54171,0,0,0,0,0,15130912.54171,0,0,0,0,0,0,0,0,0,0,15130912.54171,0,0,0,0,0,0,0,0,15130912.54171,0,0,0,0,0,0,0,0,0,0,0
16,2619,"АО ""СК ""Астро-Волга""",Самара,676992674.05212,0,0,0,0,0,676992674.05212,416291334.41835,264865119.76735,0,0,151426214.651,260701339.63377,258130168.90967,241388651.18355,0,0,293964,914825.31615,330,0,7151041.3357,8381357.07427,2571170.7241,802270,802270,0,0,0,0,0,17100,1690750.7241,61050,0,0,0,0,0,0,0,0,0,0
17,0507,"АО ""СК ""Колымская""",Хабаровск,21737006.5674,87500,6452542.1743,6442112.7826,0,10429.3917,15284464.3931,15284464.3931,6072164.3931,0,0,9212300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0915,"АО ""СК ""ПАРИ""",Москва,84715208301.275,0,0,0,0,0,1368844845.27497,154317623.93705,138211073.42993,0,0,16106550.50712,1214527221.33792,1086792872.22907,14651236.98426,747334.0019,95529.864,614011.45378,247377602.82294,0,0,647790451.75327,175516705.34892,59976619.78471,4471480.1079,4471480.1079,0,0,139549.42,1434511.22819,1248772.618,5131919.47841,47243616.26461,306770.6676,2567285.19395,65190444.13019,0,0,0,83346363456,16840000,83329523456,0,0
19,2733,"АО ""СК ""Резерв""",Хабаровск,1186664.84188,0,0,0,0,0,1186664.84188,1186664.84188,1186664.84188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4014,"АО ""СК ""Югория-Жизнь""",Москва,19675277.91728,0,17880314.75897,17880314.75897,0,0,1794963.15831,1794963.15831,1514963.15831,0,0,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9578135.22526
21,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,25833486151.4854,0,0,0,0,0,298303327.48541,162306718.20711,92313043.89061,0,0,69993674.3165,135996609.2783,123978508.97281,37901566.6379,13468568.82946,0,113218.2895,9762735.60748,0,0,34185881.36391,28546538.24456,2958999.93289,1468288.5974,1468288.5974,0,0,0,0,0,2750,1053411.33549,434550,0,9059100.3726,0,0,0,25535182824,17090000,25518092824,0,0
22,2873,"АО ""СМК ""Сахамедстрах""",Якутск,17140.26276,4663.24601,0,0,0,0,17140.26276,17140.26276,0,0,0,17140.26276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1587,"АО ""СО ""Талисман""",Казань,7006739.56801,0,0,0,0,0,7006739.56801,247657.45969,247657.45969,0,0,0,6759082.10832,6648587.10832,989570.88559,0,212.5,0,0,2121948.95261,1313025.68067,2939861.87094,596992.89918,110495,0,0,0,0,2000,0,0,15000,93495,0,0,0,0,0,0,0,0,0,0,0
24,1208,"АО ""СОГАЗ""",Москва,16197082623761.7,0,0,0,0,0,214967122383.612,18196241623.2849,6852422146.61121,0,0,11343819476.6737,196770880760.327,161536582221.136,715165615.33276,607320810.37139,1141442259.65476,411661234.67156,75602151146.9595,19639698.91932,8475327.19446,80884498580.0886,2154702875.13794,31682393481.4372,86963943.02756,86963943.02756,0,350000,18714210077.2459,9724844776.87629,363897279.41242,162113125.83184,2621814904.21448,8199374.82873,2576183602.68458,975721455.06962,14413096826.1174,14413096826.1174,0,15967702404552,741175000,15966961229552,0,0
25,3229,"АО ""Страховая бизнес группа""",Воронеж,314154151627.2,2868171.4,0,0,0,0,654925931.19963,120123962.58059,1575284.46987,0,0,118548678.11072,534801968.61904,504376269.97936,183285.3701,0,4136.66,0,483366.55107,0,0,503356959.44412,348521.95407,30213987.59643,0,0,0,0,32000,10670,0,3196405.41994,26012430.62639,962481.5501,0,211711.04325,0,0,0,313499225696,13500000,313485725696,0,0
26,0983,"АО ""Страховая группа ""УралСиб""",Москва,8182847.09756,0,0,0,0,0,8182847.09756,6571567.30591,5962843.19591,0,0,608724.11,1611279.79165,1598347.44963,0,0,0,0,0,0,0,1598221.44963,126,0,0,0,0,0,0,0,0,0,0,0,0,12932.34202,0,0,0,0,0,0,0,0
27,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,10835877.03153,0,0,0,0,0,10835877.03153,3210,3210,0,0,0,10832667.03153,10832667.03153,266999.516,0,0,0,0,10388327.93912,5266623.534,177339.57641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,43835590.73796,0,0,0,0,0,43835590.73796,11223515.37885,935521.12785,0,0,10287994.251,32612075.35911,12978873.74919,4724853.122,0,0,1000,3884.25866,0,0,5492957.46591,2756178.90262,13189538.60334,2090250,2090250,0,0,0,0,0,9769520.3968,1272157.44915,57610.75739,0,6443663.00658,0,0,0,0,0,0,0,0
29,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,102644000,0,0,0,0,0,102644000,102644000,0,0,0,102644000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,105894793.39705,0,0,0,0,0,105894793.39705,18277970.18656,2785236.72856,0,0,15492733.458,87616823.21049,12847082.84023,134403.19402,0,2138701.515,0,12937.18907,0,0,7059228.45779,3501812.48435,74769740.37026,0,0,0,0,73875700,0,3000,24817.20427,866223.16599,0,0,0,0,0,0,0,0,0,0,0
31,2144,"АО ""Страховая компания АСКО-Центр""",Курск,72289561.75571,376399.89,0,0,0,0,72289561.75571,2398774.37456,1947084.08049,0,0,451690.29407,69890787.38115,69719364.88139,38346440.55384,0,0,0,14800000,495,0,14953899.74516,1618529.58239,169330,0,0,0,0,0,0,0,0,169330,0,0,2092.49976,0,0,0,0,0,0,0,0
32,0191,"АО ""Тинькофф Страхование""",Москва,1380032261.54226,0,0,0,0,0,1380032261.54226,857579364.01407,857579364.01407,0,0,0,522452897.52819,316281115.14606,135066036.5805,0,0,0,0,0,0,363790.55,180851288.01556,18320533.6722,7534260,7534260,0,0,0,0,0,0,10786273.6722,0,0,187851248.70993,0,0,0,0,0,0,0,0
33,3987,"АО ""УРАЛСИБ Жизнь""",Москва,47104346.31326,64961.37955,46416330.05386,46405898.78077,18194787.00653,10431.27309,688016.2594,688016.2594,232229.8594,0,0,455786.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24283384.94118
34,0212,"АО ""Цюрих надежное страхование""",Москва,3612112729.53126,84743480.12936,0,0,0,0,3612112729.53126,10927654.84496,10927654.84496,0,0,0,3601185074.6863,2702999314.49463,0,0,0,0,879078449.67937,0,0,1823920864.81526,0,213537794.49401,19193980,19193980,0,0,0,0,0,25822149.24843,168521665.24558,0,618596836.07911,66051129.61855,0,0,0,0,0,0,0,0
35,0177,"АО ""Юнити страхование""",Москва,327032132.90687,1811566.72544,0,0,0,0,327032132.90687,146236914.92862,144009418.84862,0,0,2227496.08,180795217.97825,164912287.16141,82385477.36396,28143,0,0,30.99726,0,0,71295294.17195,11203341.62824,14906227.66052,1444600,1444600,0,0,0,0,0,378494.63,13083133.03052,0,123581.956,853121.20032,0,0,0,0,0,0,0,0
36,3300,"АО СГ ""Спасские ворота""",Москва,1632353389.43149,1446432.05122,0,0,0,0,377213189.43149,20487441.81774,8799347.62621,0,0,11688094.19153,356725747.61375,60227393.58777,426476.52872,0,3567088.1745,0,31488713.24521,0,0,17590193.90208,7154921.73726,296495870.02598,409864.1,409864.1,0,0,29550280,258566950,2000,450388.77389,7516387.15209,0,0,2484,0,0,0,1255140200,665000,1254475200,0,0
37,1858,"АО СК "" Армеец""",Москва,18855036.24733,1287193.056,0,0,0,0,18855036.24733,6532010.91337,3948840.87079,0,0,2583170.04258,12323025.33396,8801943.76765,403804.81721,0,0,0,24000,0,0,5336924.73678,3037214.21366,3494153.395,10000,10000,0,0,3962.4,0,2628.995,0,3230462,247100,0,26928.17131,0,0,0,0,0,0,0,0
38,0290,"АО СК ""Альянс""",Москва,27153737562.6801,379488143.35679,0,0,0,0,5586134370.68006,1359627578.32027,227825145.21943,197440000,0,1131802433.10084,4226506792.35979,3354479082.29139,30,96969264.0116,34319559.95679,46652554.60506,1266420211.48074,0,0,1851982926.14125,58134536.09595,388179526.45246,38839721.7,38839721.7,0,0,114472682.5,0,3978291.16669,9890358.942,216056377.53948,4942094.60429,183818402.67294,300029780.943,0,0,0,21567603192,11115000,21556488192,0,0
39,0518,"АО СК ""БАСК""",Белово,55997789.77168,0,0,0,0,0,51287789.77168,7783994.25392,5114230.67207,0,0,2669763.58185,43503795.51776,39453641.98676,1346871.81803,0,0,0,1066039.25342,0,0,36723719.22519,317011.69012,3976161.38,20526.48,20526.48,0,0,0,0,0,0,3955634.9,0,0,73992.151,0,0,0,4710000,4710000,0,0,0
40,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,431882059.3456,2212137.855,0,0,0,0,431882059.3456,34836811.19962,33873911.19962,0,0,962900,397045248.14598,391691299.21831,6461410.7385,0,0,840,375604232.28868,0,0,7593713.24168,2031102.94945,5326109.56561,454900,454900,0,0,0,1000,0,1732207.8514,3138001.71421,0,0,27839.36206,0,0,0,0,0,0,0,0
41,0425,"АО СК ""Ингвар""",Москва,110486880.54998,0,0,0,0,0,110486880.54998,6220,6220,0,0,0,110480660.54998,110267592.24998,0,0,0,0,53460791.09295,0,0,56552156.29041,254644.86662,191130,0,0,0,0,0,0,0,0,191130,0,0,21938.3,0,0,0,0,0,0,0,0
42,3991,"АО СК ""Ренессанс здоровье""",Москва,572081783.46498,22428143.05512,4555703.63812,1821399.26881,0,2734304.36931,567526079.82686,567526079.82686,404195795.76986,0,0,163330284.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325181.6625
43,2947,"АО СК ""РСХБ-Страхование""",Москва,1885800922.60405,0,0,0,0,0,1884915922.60405,385918234.27083,318528819.14852,0,0,67389415.12231,1498997688.33322,1411333030.39138,7249490.98934,284061.4972,0,85826.0325,347820.46869,209724855.21776,91212655.53965,1025592009.53416,168048966.65173,30548585.95391,643800,643800,0,0,0,32060,0,531000,29341725.95391,0,14956889.6489,42159182.33903,0,0,0,885000,885000,0,0,0
44,1216,"АО СК ""Чулпан""",Альметьевск,184695022175.378,0,0,0,0,0,469729455.37789,5081754.44245,4666859.01802,0,0,414895.42443,464647700.93544,448204942.67024,4614761.80176,0,0,0,90671.22555,16540.6,0,428025979.89362,15456989.14931,3519241.17026,88253.48572,88253.48572,0,0,16400,0,91924.014,8800,3302863.67054,11000,12225184,698333.09494,0,0,0,184225292720,23790000,184201502720,0,0
45,4376,"НКО ""ВОВС""",Сызрань,40026,0,0,0,0,0,40026,0,0,0,0,0,40026,0,0,0,0,0,0,0,0,0,0,40026,0,0,0,0,0,0,0,0,0,40026,0,0,0,0,0,0,0,0,0,0
46,4349,"НКО ""МОВС""",Санкт-Петербург,2482889.73643,0,0,0,0,0,2482889.73643,0,0,0,0,0,2482889.73643,32067.82049,1302.2,0,0,0,0,11796.38549,11796.38549,18519.235,450,2090133.75,0,0,0,0,0,0,0,0,0,2090133.75,201526.41056,159161.75538,0,0,0,0,0,0,0,0
47,4301,НКО НОВС,Камышин,817072.70666,0,0,0,0,0,817072.70666,0,0,0,0,0,817072.70666,0,0,0,0,0,0,0,0,0,0,740315,0,0,0,0,0,0,0,0,0,740315,0,76757.70666,0,0,0,0,0,0,0,0
48,4202,"НКО ОВС ""Саклау""",Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,406787.368,0,0,0,0,0,406787.368,0,0,0,0,0,406787.368,406787.368,2545.9,0,0,0,0,0,0,397556.108,6685.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4169,"НКО ПОВС ""СмартСтрах""",Москва,800,0,0,0,0,0,800,0,0,0,0,0,800,800,0,0,0,0,0,0,0,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,23599402.18402,0,0,0,0,0,23599402.18402,0,0,0,0,0,23599402.18402,20279395.74886,2269838.77,0,0,0,0,0,0,18006056.97886,3500,3184056.43516,0,0,0,0,0,0,0,100000,3034056.43516,50000,0,135950,0,0,0,0,0,0,0,0
52,4360,"НКО ПОВС ""Эталон""",Москва,1002815.382,0,0,0,0,0,1002815.382,0,0,0,0,0,1002815.382,1002815.382,1002815.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,1170425,0,0,0,0,0,1170425,0,0,0,0,0,1170425,0,0,0,0,0,0,0,0,0,0,1007025,0,0,0,0,0,0,0,0,0,1007025,0,163400,0,0,0,0,0,0,0,0
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,908226.588,0,0,0,0,0,908226.588,0,0,0,0,0,908226.588,908226.588,57355.08,0,0,0,0,0,0,823731.508,27140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4362,НКО ПОВС «Содружество»,Москва,300,0,0,0,0,0,300,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0
56,2708,"ОАО ""ЧСК""",Москва,55806593408.8571,0,0,0,0,0,25525048.85711,22431954.22459,22062454.22459,0,0,369500,3093094.63252,1100537.15043,0,0,0,0,30792.8796,0,0,1069744.27083,0,1459607.31909,0,0,0,0,99650,16530,791732.09835,0,551695.22074,0,0,532950.163,0,0,0,55781068360,20285000,55760783360,0,0
57,2496,"ООО ""Абсолют Страхование""",Москва,107434234734.07,84603392.46842,0,0,0,0,3160539086.0695,1751427695.13855,295560340.37523,5384000,0,1455867354.76332,1409111390.93095,1160810419.00825,31855310.64747,650328.56584,0,45748969.91387,67441721.59318,2286014.537,2286014.537,824324992.49909,188503081.2518,206329553.49257,12905386.4,12905386.4,0,0,0,66963765.614,0,70495469.88525,55958078.59332,6853,38176888.27935,3794530.15078,0,0,0,104273695648,9860000,104263835648,0,0
58,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,250820229.54074,0,0,0,0,0,250820229.54074,70522720.3956,69855075.84462,0,0,667644.55098,180297509.14514,144421585.3236,558033.66,0,3620394.63144,3740,6074.483,683522.13308,0,45102992.94517,94446827.47091,35848901.83334,4500,4500,0,0,30476700.4,0,0,196750,5170951.43334,0,0,27021.9882,0,0,0,0,0,0,0,0
