Сведения о страховых премиях в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
,,,,,,,,,,,,,"пациентов, участвующих в клинических исследованиях лекарственного препарата для медицинского применения",работников налоговых органов,,,Всего,в том числе,,,,,,,,,Всего,в том числе,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,средств наземного транспорта (кроме средств железнодорожного транспорта),средств железнодорожного транспорта,средств воздушного транспорта,средств водного транспорта,грузов,сельскохозяйственное страхование - всего,из него,прочего имущества юридических лиц,прочего имущества граждан,,Перевозчиков,,,,,Иных владельцев (кроме перевозчиков),,,,,"организаций, эксплуатирующих 
опасные объекты","за причинение вреда вследствие недостатков товаров, работ, услуг",за причинение вреда третьим лицам,за неисполнение или ненадлежащее исполнение обязательств по договору,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,"страхование, осуществляемое с государственной поддержкой",,,,Всего,в том числе,,,,Всего,в том числе,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,владельцев средств наземного транспорта (кроме средств железнодорожного транспорта),владельцев средств железнодорожного транспорта,владельцев средств воздушного транспорта,владельцев средств водного транспорта,,средств наземного транспорта (кроме средств железнодорожного транспорта),средств железнодорожного транспорта,владельцев средств воздушного транспорта,владельцев средств водного транспорта,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
ИТОГО:,,,,885699178,9196779,147506550,146459769,25754936,1046781,540996826,197054932,81275918,27662,24040,115779014,343941894,282120797,125661869,904089,7108185,4133087,14305958,7353195,6409822,86001336,36653078,39818593,3465257,442462,1074,2394415,627306,6992327,4699259,319,555914,1736835,1360897,1860837,12488937,13650338,6855641,15146863,17944582,17944582,0,179251220,173091754,2848001,3311465,0
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,2308467,101935,0,0,0,0,2262819,614158,164400,1697,0,449758,1648661,1194132,274862,869,71,109778,403519,0,0,322247,82786,431915,9,0,9,0,0,30783,4768,0,0,26015,0,79243,47742,274138,8994,13620,0,0,0,45648,41333,1365,2950,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,1071431,0,0,0,0,0,1071431,58,58,0,0,0,1071373,1071326,11782,0,0,0,0,1059064,939927,480,0,47,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,92984,3853,0,0,0,0,92984,51267,7151,0,0,44116,41717,37024,31203,0,0,236,1219,0,0,2668,1698,1532,0,0,0,0,0,826,794,0,0,32,0,48,658,0,0,3161,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,389739,0,0,0,0,0,167384,34715,20814,0,0,13901,132669,131639,55317,0,0,130,753,1247,0,25637,48555,957,0,0,0,0,0,662,662,0,0,0,0,0,295,0,0,73,0,0,0,222355,214869,2183,5303,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,1410409,0,0,0,0,0,1406766,5679,5679,0,0,0,1401087,711786,0,0,0,0,172676,0,0,499690,39420,373122,0,0,0,0,0,0,0,0,0,0,0,30050,343072,0,0,316179,0,0,0,3643,0,3643,0,0
6,4210,  АИЖК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,385131,939,0,0,0,0,385131,100566,100042,0,0,524,284565,275458,28564,0,17396,257,2328,22388,0,25914,178611,9081,0,0,0,0,0,4036,5,0,3590,441,1,1941,3103,0,0,26,0,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,168660,27418,0,0,0,0,168660,168660,0,0,0,168660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,455,  АКОМС,Холмск,6115,0,0,0,0,0,6115,1381,81,0,0,1300,4734,4709,1255,0,0,1960,1215,0,0,3,276,25,0,0,0,0,0,12,0,0,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0
10,3572,  АКЦЕПТ,Люберцы,1299469,0,0,0,0,0,1299469,152388,152388,0,0,0,1147081,1147081,1146198,0,0,0,0,0,0,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3859,  АЛЛЕГА,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,47708186,705056,0,0,0,0,37448945,11690293,4460129,0,0,7230164,25758652,19412372,9927423,55275,1001704,224848,291111,847195,789320,4371022,2693794,2585124,817568,2114,0,764815,50639,726060,698682,0,0,27378,64651,53217,908969,14659,1044685,2716471,0,0,0,10259241,9917681,224486,117074,0
13,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,20468149,107927,20397736,20397699,0,37,70413,70413,31107,0,0,39306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,290,  АЛЬЯНС,Москва,3042206,315745,66,66,0,0,3015830,279737,251811,6702,0,27926,2736093,1524574,82936,17539,120309,67825,611168,0,0,576072,48725,764396,53563,0,0,53563,0,76197,10043,0,45400,20754,34432,83323,516881,0,159474,287649,0,0,0,26310,6117,10619,9574,0
16,3828,  АЛЬЯНС ЖИЗНЬ,Москва,10230503,653952,1633916,1633385,54303,531,8596587,8596587,208902,0,0,8387685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2699,  АЛЬЯНС-МЕД,Сызрань,792,706,0,0,0,0,792,792,0,0,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,436,  АМТ СТРАХОВАНИЕ,Москва,157158,100865,0,0,0,0,157158,97,97,0,0,0,157061,68790,0,0,0,68419,371,0,0,0,0,88271,87552,0,0,0,87552,700,0,0,0,700,0,19,0,0,0,0,0,0,0,0,0,0,0,0
19,66,  АНГАРА,Братск,420013,0,0,0,0,0,58291,33078,31636,0,0,1442,25213,24883,14629,0,0,0,12,0,0,4272,5970,251,0,0,0,0,0,48,48,0,0,0,0,0,203,0,0,79,0,0,0,361722,361722,0,0,0
20,2982,  АНДРОМЕДА,Москва,125484,0,0,0,0,0,125484,0,0,0,0,0,125484,122678,0,0,0,0,0,0,0,122678,0,2806,0,0,0,0,0,0,0,0,0,0,0,7,2799,0,0,0,0,0,0,0,0,0,0,0
21,1858,  АРМЕЕЦ,Москва,1408441,11456,0,0,0,0,284293,106707,79161,0,0,27546,177586,165731,81575,0,53,75,3530,0,0,45207,35291,11810,11,0,0,11,0,47,47,0,0,0,4,3278,8470,0,0,45,0,0,0,1124148,1124148,0,0,0
22,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3193,  АРСЕНАЛЪ,Москва,8988064,0,0,0,0,0,1505182,186963,81126,0,0,105837,1318219,471982,0,0,55705,10809,292090,0,0,104326,9052,833015,0,0,0,0,0,62301,0,0,8867,53434,5,0,700200,70509,0,13222,7482882,7482882,0,0,0,0,0,0
24,2489,  АСКО,Набережные Челны,2250382,0,0,0,0,0,984421,523463,220260,0,0,303203,460958,445783,113858,0,129,20,2355,228784,226014,26783,73854,11706,0,0,0,0,0,1435,964,0,0,471,28,6737,3166,340,0,3469,0,0,0,1265961,1241501,5583,18877,0
25,3999,  АСКО-ЖИЗНЬ,Набережные Челны,162762,0,162076,162076,0,0,686,686,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,278,  АСКОМЕД,Самара,41529,0,0,0,0,0,41529,41529,0,0,0,41529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3767,  АСКОР,Москва,12338,0,0,0,0,0,12338,4911,4911,0,0,0,7427,7037,7037,0,0,0,0,0,0,0,0,390,0,0,0,0,0,390,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2144,  АСКО-ЦЕНТР,Курск,126289,0,0,0,0,0,126289,65578,31153,0,0,34425,60711,60083,47852,0,0,0,215,398,0,9501,2117,628,0,0,0,0,0,0,0,0,0,0,0,0,628,0,0,0,0,0,0,0,0,0,0,0
30,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,758,  АСТРА-МЕТАЛЛ,Магнитогорск,122837,0,0,0,0,0,122837,122837,0,0,0,122837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2619,  АСТРО-ВОЛГА,Самара,357360,0,0,0,0,0,78935,16534,8368,0,0,8166,62401,57900,45072,0,0,721,3863,2,0,3297,4945,4501,0,0,0,0,0,71,71,0,0,0,0,166,4256,8,0,0,0,0,0,278425,278425,0,0,0
33,2684,  АСТРО-ВОЛГА-МЕД,Самара,6359,485,0,0,0,0,6359,6359,0,0,0,6359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,234269,0,0,0,0,0,234269,0,0,0,0,0,234269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234269,0,0,0,0,0,0,0,0,0
35,518,  БАСК,Белово,351580,0,0,0,0,0,149063,113830,9201,0,0,104629,35233,30727,10927,0,0,0,6366,0,0,12063,1371,4479,748,748,0,0,0,0,0,0,0,0,0,90,3641,0,0,27,0,0,0,202517,190147,12370,0,0
36,4312,  БАШКОРТОСТАН МЕДИЦИНА,Уфа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3487,  БИН СТРАХОВАНИЕ,Москва,1357260,74313,0,0,0,0,1157688,663541,503867,0,0,159674,494147,254876,35229,53,6573,312,19822,69,0,100944,91874,177307,0,0,0,0,0,7162,349,0,6813,0,7,27576,61747,80815,85,61879,0,0,0,199572,130152,16539,52881,0
38,3991,  БЛАГОСОСТОЯНИЕ,Москва,1603596,0,161447,88521,0,72926,1442149,1442149,1355741,0,0,86408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,1924576,0,0,0,0,0,1924562,977421,873575,0,0,103846,947141,293560,0,0,0,0,0,0,0,0,293560,78014,0,0,0,0,0,0,0,0,0,0,0,0,78014,0,0,575567,0,0,0,14,14,0,0,0
40,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,41949,0,0,0,0,0,41031,1034,336,0,0,698,39997,39552,232,0,0,0,38124,0,0,1074,122,404,0,0,0,0,0,1,1,0,0,0,0,147,256,0,0,41,0,0,0,918,918,0,0,0
41,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,1033662,0,0,0,0,0,1033662,95224,1860,0,0,93364,938438,660686,40432,0,0,0,121502,0,0,494412,4340,276815,0,0,0,0,0,396,396,0,0,0,0,20,276399,0,603,334,0,0,0,0,0,0,0,0
42,3245,  ВЕРНА,Краснодар,469101,0,0,0,0,0,340832,43824,20726,0,0,23098,297008,68360,26294,0,0,336,120,22742,15075,11300,7568,227460,176,176,0,0,0,89,89,0,0,0,0,2392,3443,221360,0,1188,0,0,0,128269,128269,0,0,0
43,4170,  ВИС,Махачкала,4359,0,0,0,0,0,4359,0,0,0,0,0,4359,0,0,0,0,0,0,0,0,0,0,4359,0,0,0,0,0,0,0,0,0,0,0,4359,0,0,0,0,0,0,0,0,0,0,0,0
44,3561,  ВИТАЛ-ПОЛИС,Москва,20463,0,0,0,0,0,20463,16429,335,0,0,16094,4034,3950,3845,0,0,0,0,0,0,0,105,84,0,0,0,0,0,80,80,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
45,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,243160,0,120825,120765,92,60,122335,122335,1840,0,0,120495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,41004,0,0,0,0,0,41004,29242,10772,0,0,18470,11762,11010,8049,0,0,0,0,0,0,956,2005,752,135,135,0,0,0,40,35,0,5,0,0,0,562,15,0,0,0,0,0,0,0,0,0,0
47,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,604,0,0,0,0,0,604,604,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,433,  ВОСТСИБЖАСО,Иркутск,112059,0,0,0,0,0,112059,68451,25691,0,0,42760,43608,43071,9892,0,0,0,1709,0,0,2857,28613,528,0,0,0,0,0,18,18,0,0,0,0,0,510,0,0,9,0,0,0,0,0,0,0,0
49,621,  ВСК,Москва,38698096,1262616,0,0,0,0,23146725,6620862,3157688,0,0,3463174,16525863,13944954,9306799,8064,400874,0,401668,62723,9635,2074196,1690630,2196422,21045,21045,0,0,0,723196,681829,106,36463,4798,90097,173850,417066,771168,18540,365947,0,0,0,15551371,14949985,318310,283076,0
50,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,1758984,0,79577,77194,0,2383,83163,83163,83163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596244,1596244,0,0,0,0,0,0
51,3978,  ВСК-МИЛОСЕРДИЕ,Москва,40116,0,0,0,0,0,40116,40116,0,0,0,40116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,39359,0,0,0,0,0,39359,39359,0,0,0,39359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3398,  ВТБ СТРАХОВАНИЕ,Москва,43286072,0,0,0,0,0,42662884,25697311,23265408,0,0,2431903,16965573,9519431,399319,15029,409013,119219,325022,0,0,3578458,4673371,1066723,47695,0,0,47695,0,12216,10989,0,250,977,1840,212702,748486,43784,2183,6377236,229605,229605,0,393583,283326,67728,42529,0
54,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,8618723,111426,8618702,8617570,0,1132,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3780,  ВЫРУЧИМ!,Екатеринбург,64712,0,0,0,0,0,64712,2651,2394,0,0,257,62061,58372,53077,0,0,0,278,0,0,3930,1087,1632,0,0,0,0,0,13,13,0,0,0,0,174,1445,0,0,2057,0,0,0,0,0,0,0,0
56,630,  ГАЙДЕ,Санкт-Петербург,1652638,0,0,0,0,0,1049191,212117,72072,0,0,140045,837074,812256,726489,0,0,1507,29525,74,0,28281,26380,18998,0,0,0,0,0,6130,6130,0,0,0,0,547,2478,9843,0,5820,0,0,0,603447,565586,698,37163,0
57,3908,  ГАЛАКТИКА,Москва,922044,0,0,0,0,0,922044,133757,119074,0,0,14683,788287,788287,30003,0,0,0,403568,0,0,354716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,397,  ГЕЛИОС,Москва,2479409,0,0,0,0,0,1846058,884253,730001,0,0,154252,961805,767883,298564,49,1094,4970,16516,0,0,275660,171030,133119,1039,0,0,136,903,10895,10866,0,0,29,360,278,115680,4867,0,60803,0,0,0,633351,628100,5251,0,0
60,448,  ГЕОПОЛИС,Москва,65242,0,35084,0,0,35084,30158,30158,817,0,0,29341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2397,  ГЕОПОЛИС,Москва,387382,0,0,0,0,0,354730,18230,18230,0,0,0,336500,334630,244071,0,0,0,0,0,0,58872,31687,1870,0,0,0,0,0,1666,1666,0,0,0,0,0,204,0,0,0,0,0,0,32652,32652,0,0,0
62,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,52679,326,0,0,0,0,52679,52679,0,0,0,52679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,12603,0,0,0,0,0,12603,412,412,0,0,0,12191,11488,8065,0,0,9,1074,0,0,2278,62,703,102,0,0,0,102,55,55,0,0,0,0,75,471,0,0,0,0,0,0,0,0,0,0,0
64,2042,  ГРАНТА,Казань,165001,0,0,0,0,0,165001,20670,18747,0,0,1923,144331,116266,110133,0,0,26,1489,0,0,2656,1962,18687,0,0,0,0,0,11,5,0,0,6,5,11513,7158,0,0,9378,0,0,0,0,0,0,0,0
65,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,16954981,5185,0,0,0,0,13101586,4967902,462266,0,0,4505636,8133684,7606824,6099823,677,0,131706,767787,0,0,355445,251386,275159,32953,32953,0,0,0,108569,106470,0,0,2099,940,26557,106070,70,0,251701,0,0,0,3853395,3816786,26115,10494,0
66,1820,  ГУТА-СТРАХОВАНИЕ,Москва,204234,0,0,0,0,0,204224,13782,72,0,0,13710,190442,188124,6018,0,0,0,6520,145646,145646,29244,696,2318,0,0,0,0,0,0,0,0,0,0,0,0,2312,6,0,0,0,0,0,10,10,0,0,0
67,2214,  ДАЛЬАКФЕС,Владивосток,393069,0,0,0,0,0,98940,9148,6766,0,0,2382,89792,87192,43474,0,0,4019,3554,0,0,31263,4882,1649,593,0,0,0,593,0,0,0,0,0,0,11,1045,0,951,0,0,0,0,294129,294129,0,0,0
68,55,  ДАЛЬЖАСО,Хабаровск,243075,0,0,0,0,0,243075,169290,82839,0,0,86451,73785,53095,10797,0,0,196,34046,0,0,5295,2761,20690,50,50,0,0,0,34,0,0,0,34,0,0,1556,19050,0,0,0,0,0,0,0,0,0,0
69,525,  ДАЛЬ-РОСМЕД,Хабаровск,9,0,0,0,0,0,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,572319,26154,0,0,0,0,269750,31222,31049,0,0,173,238528,83491,22237,0,0,38,33928,0,0,23191,4097,154415,0,0,0,0,0,143856,143856,0,0,0,30,3602,6927,0,0,622,0,0,0,302569,302569,0,0,0
71,1363,  ДИАМАНТ,Москва,22060,0,0,0,0,0,22060,401,401,0,0,0,21659,2863,2853,0,0,0,0,0,0,0,10,18796,0,0,0,0,0,30,30,0,0,0,0,1,168,18597,0,0,0,0,0,0,0,0,0,0
72,206,  ДИАНА,Ангарск,56703,0,0,0,0,0,56703,36365,5302,0,0,31063,20338,18785,2696,0,0,0,160,0,0,3531,12398,1553,0,0,0,0,0,0,0,0,0,0,11,248,1294,0,0,0,0,0,0,0,0,0,0,0
73,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,346120,0,0,0,0,0,346099,124197,64869,0,0,59328,221902,157282,0,0,0,0,11209,0,0,9168,136905,55066,0,0,0,0,0,0,0,0,0,0,0,0,55066,0,0,9554,0,0,0,21,21,0,0,0
74,3954,  ЕВРОИНС,Смоленск,1058669,1299,0,0,0,0,576020,131876,28722,0,0,103154,444144,255405,70082,0,0,0,124416,5283,0,45760,9864,60607,0,0,0,0,0,152,152,0,0,0,0,5448,33754,21253,0,128132,0,0,0,482649,482649,0,0,0
75,990,  ЕВРОПА,Лобня,665789,0,0,0,0,0,665789,28904,20590,0,0,8314,636885,537997,12378,0,0,0,17458,391209,384561,114113,2839,31569,0,0,0,0,0,119,119,0,0,0,158,180,30956,156,0,67319,0,0,0,0,0,0,0,0
76,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,669977,0,0,0,0,0,669977,643035,643035,0,0,0,26942,0,0,0,0,0,0,0,0,0,0,23532,0,0,0,0,0,0,0,0,0,0,0,0,0,23532,0,3410,0,0,0,0,0,0,0,0
77,1595,  ЖАСКО,Вологда,4266,0,0,0,0,0,4266,0,0,0,0,0,4266,4158,0,165,0,0,3993,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0
78,263,  ЖАСО,Москва,6397554,5367,0,0,0,0,6131170,5832418,561920,0,0,5270498,298752,271396,51613,144627,0,27,33242,0,0,19754,22133,15384,0,0,0,0,0,1373,1373,0,0,0,26,5771,6812,1402,18,11954,0,0,0,266384,255020,5446,5918,0
79,4003,  ЖАСО-ЛАЙФ,Москва,66513,0,64349,64349,11419,0,2164,2164,2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,57063,0,0,0,0,0,57063,22095,21548,0,0,547,34968,34787,945,5021,0,0,25108,0,0,2882,831,181,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0
