Сведения о страховых премиях в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
4,3064,"АО ""Боровицкое страховое общество""",Москва,136427.8714,8995.53,0,0,0,0,47688.41956,28087.33694,17230.56223,0,0,10856.77471,19601.08262,12931.99071,752.95191,0,0,0,5240.73202,0,0,6862.99185,75.31493,6669.09191,1923.75,1923.75,0,0,0,0,0,60.54004,883.83201,3800.96986,0,0,0,0,0,88739.45184,88739.45184,0,0,0,0
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,8893459.34718,213908.48635,0,0,0,0,7311147.9511,1984553.896,330607.61243,0,0,1653946.28357,5326594.0551,4367725.0517,3057139.23468,33.438,0,48689.76537,734998.43046,0,0,239703.38341,287160.79978,143033.47355,56902.01027,56902.01027,0,0,0,194.37232,0,3354.19633,82582.89463,0,0,815835.52985,0,0,0,1630136.45808,1622147.08511,6364.46292,1624.91005,0,0
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,4597242.43682,5376.52871,0,0,0,0,2670376.31183,725552.0502,599437.25942,558.14425,0,126114.79078,1944824.26163,1870477.53171,1006913.14186,15.444,22620.65934,7431.4369,16697.52026,1734.25721,0,682984.38283,132080.68931,29158.80694,547.18348,535.91348,11.27,0,9427.10605,318.40274,5310,514.78723,12158.00344,883.324,1718.75455,43469.16843,0,0,0,1926866.12499,1896014.58606,22415.54518,8435.99375,0,0
7,1820,"АО ""ГУТА-Страхование""",Москва,12278.70493,0,0,0,0,0,12278.70493,414.392,0,0,0,414.392,11864.31293,10546.81293,0,0,0,0,625.09879,0,0,9918.43659,3.27755,1317.5,0,0,0,0,0,0,0,0,1317.5,0,0,0,0,0,0,0,0,0,0,0,0
8,1412,"АО ""Д2 Страхование""",Новосибирск,285006.5077,7118.02,0,0,0,0,285006.5077,163659.80902,158493.33242,0,0,5166.4766,121346.69868,91293.48218,3107.84468,0,0,0,0,0,0,2776.481,85409.1565,4562.52067,0,0,0,0,0,0,0,0,4562.52067,0,0,25490.69583,0,0,0,0,0,0,0,0,0
9,0055,"АО ""ДальЖАСО""",Хабаровск,22116.05263,0,0,0,0,0,22116.05263,9038.0823,2677.77739,0,0,6360.30491,13077.97033,12646.05233,346.218,497.47,0,0,10702.81093,0,0,812.226,287.3274,431.918,0,0,0,0,0,0,0,0,124.252,307.666,0,0,0,0,0,0,0,0,0,0,0
10,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,280283.68848,0,0,0,0,0,280283.68848,84129.72138,298.43463,0,0,83831.28675,196153.9671,167.03439,0,0,0,0,0,0,0,0,167.03439,16805.16275,0,0,0,0,0,0,0,0,57.03947,16748.12328,0,179181.76996,0,0,0,0,0,0,0,0,0
11,1427,"АО ""МАКС""",Москва,4050102.80265,0,0,0,0,0,2830451.26123,1631102.23866,752773.99255,0,0,878328.24611,1199349.02257,920525.29136,799866.35539,24007.01023,803.28568,-43.77396,1025.26322,1.24534,1.24534,49101.34898,45764.55648,27458.34743,12921.33963,12921.33963,0,0,0,641.78656,5656.02792,1128.415,5955.3509,1155.42742,64.19889,251301.18489,62211.916,62211.916,0,1157439.62542,1145522.95185,3729.15041,8187.52316,0,0
12,2346,"АО ""ОСК""",Самара,587201.78234,6803.79444,0,0,0,0,318735.18962,69742.41715,30129.13891,0,0,39613.27824,248992.77247,227903.77446,204259.68404,26.676,22.5,-2664.82798,3351.2487,-0.38729,0,14737.88232,8170.99867,18815.29897,597.65489,597.65489,0,0,42.012,26,8.1,1623.197,16053.92648,464.4086,-99.73016,2373.4292,0,0,0,268466.59272,265651.29886,2085.03,730.26386,0,0
13,3748,"АО ""Русский Стандарт Страхование""",Москва,2417350.48701,0,1897461.20531,1897461.20531,0,0,519889.2817,519889.2817,370151.20961,0,0,149738.07209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648187.37929
14,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,64470.403,0,0,0,0,0,64470.403,0,0,0,0,0,64470.403,0,0,0,0,0,0,0,0,0,0,64470.403,0,0,0,0,0,0,0,0,64470.403,0,0,0,0,0,0,0,0,0,0,0,0
15,2619,"АО ""СК ""Астро-Волга""",Самара,949586.48381,0,0,0,0,0,337223.79556,196232.24619,175492.84969,0,0,20739.3965,140991.54937,135958.57244,83946.02145,0,0,563.783,1040.76523,6.6,0,3774.38279,46627.01997,5032.97693,413.663,413.663,0,0,0,0,0,314.43837,4292.57556,12.3,0,0,0,0,0,612362.68825,612362.68825,0,0,0,0
16,0507,"АО ""СК ""Колымская""",Хабаровск,148946.46631,12.47253,137538.47857,136233.55672,0,1304.92185,11407.98774,11407.98774,7605.87975,0,0,3802.10799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0915,"АО ""СК ""ПАРИ""",Москва,956532.38091,0,0,0,0,0,920843.16494,241075.20789,168625.53834,0,0,72449.66955,679767.95705,619043.19783,92509.46158,81.46231,3234.5,676.40462,294390.28528,0,0,135020.21197,93130.87207,37926.24458,2502.9139,2502.9139,0,0,323.21841,1640.55391,1698.77462,2693.19491,28871.08883,196.5,400.72238,22397.79226,0,0,0,45371.06949,39798.9181,3195.90329,2376.2481,0,0
18,2733,"АО ""СК ""Резерв""",Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4014,"АО ""СК ""Югория-Жизнь""",Москва,443560.24839,0,381465.91991,381465.91991,0,0,62094.32848,62094.32848,61787.48048,0,0,306.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58187.941
20,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,1005684.65719,0,0,0,0,0,516229.25626,168163.00298,56536.08742,0,0,111626.91556,348066.25328,328453.20366,274645.31348,476.15157,0,0,25008.14479,0,0,13450.96639,14872.62743,8227.08042,997.89439,997.89439,0,0,0,0,0,30,1825.3148,5373.87123,0,11385.9692,0,0,0,489455.40093,476665.76872,6860.12,5929.51221,0,0
21,2873,"АО ""СМК ""Сахамедстрах""",Якутск,5951.33739,2496.78039,0,0,0,0,5951.33739,5951.33739,0,0,0,5951.33739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1587,"АО ""СО ""Талисман""",Казань,176975.52572,0,0,0,0,0,9706.80942,487.05271,487.05271,0,0,0,9219.75671,9133.38671,6138.10339,0,775,0,0,0,0,1843.58935,376.69397,86.37,0,0,0,0,0,0,0,18,68.37,0,0,0,0,0,0,167268.7163,167268.7163,0,0,0,0
23,1208,"АО ""СОГАЗ""",Москва,129791858.93211,238.10589,0,0,0,0,111513747.40864,80525829.77339,32899560.34011,0,61.88997,47626269.43328,30987917.63525,26044549.17775,3713864.41714,101695.37366,1766568.98891,262146.44768,400178.38698,13084.64165,9851.61978,18689229.69901,1097781.22272,2712238.6579,42683.75781,42683.75781,0,57.65108,450315.95219,214031.55979,469646.36451,304935.31156,1215109.2659,15458.79506,2010682.79151,220447.00809,15270332.92124,15270332.92124,0,3007778.60223,2504019.08741,437120.91161,66638.60321,0,0
24,3229,"АО ""Страховая бизнес группа""",Воронеж,812032.10221,13775.95095,0,0,0,0,696532.23778,80249.86829,2241.54462,0,0,78008.32367,616282.36949,576726.55674,0,0,23.72994,0,7895.33036,0,0,568397.28576,410.21068,38176.43751,0,0,0,0,5.05,34.592,0,1058.4,33953.52765,3124.86786,0,1379.37524,0,0,0,115499.86443,107853.78294,1854.37561,5791.70588,0,0
25,0983,"АО ""Страховая группа ""УралСиб""",Москва,254477.37751,0,0,0,0,0,254477.37751,252168.37412,252168.57412,0,0,-0.2,2309.00339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2309.00339,0,0,0,0,0,0,0,0,0
26,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,5080.78978,0,0,0,0,0,5080.78978,55.536,55.536,0,0,0,5025.25378,5025.25378,4852.481,0,0,0,0,0,0,172.77278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,66128.905,0,0,0,0,0,51202.99784,20154.88475,-246.645,0,0,20401.52975,31048.11309,21981.65624,19475.51456,0,0,0,508.8003,0,0,1090.40177,906.93961,4502.87278,513.66337,513.66337,0,0,0,0,0,2559.08925,1430.12016,0,0,4563.58407,0,0,0,14925.90716,14925.90716,0,0,0,0
28,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,7896.02258,0,0,0,0,0,7896.02258,7896.02258,0,0,0,7896.02258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,38079.04787,0,0,0,0,0,38079.04787,24501.95817,7205.64596,0,0,17296.31221,13577.0897,9656.26162,478.61594,0,0,0,354.33362,0,0,6355.46387,2467.84819,3920.82808,0,0,0,0,0,0,0,25.26467,3895.56341,0,0,0,0,0,0,0,0,0,0,0,0
30,2144,"АО ""Страховая компания АСКО-Центр""",Курск,22990.04467,0,0,0,0,0,22990.04467,5343.69551,1801.04265,0,0,3542.65286,17646.34916,17350.28689,14252.57397,0,0,0,66.21915,3.2,0,1594.83072,1433.46305,296.06227,0,0,0,0,0,0,0,0,296.06227,0,0,0,0,0,0,0,0,0,0,0,0
31,0191,"АО ""Тинькофф Страхование""",Москва,4898883.25115,0,0,0,0,0,4509816.29941,3267506.92245,3267506.92245,0,0,0,1242309.37696,1155622.92155,783741.92802,0,0,0,0,0,0,0,371880.99353,7035.65495,2683.9436,2683.9436,0,0,0,0,0,0,4351.71135,0,0,79650.80046,0,0,0,389066.95174,389066.95174,0,0,0,0
32,3987,"АО ""УРАЛСИБ Жизнь""",Москва,1728862.19683,0,1674768.7126,1674299.96091,511067.21028,468.75169,86.51862,86.51862,61.49924,0,0,25.01938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941196.55205
33,0212,"АО ""Цюрих надежное страхование""",Москва,559091.82528,11191.42319,0,0,0,0,559091.82528,2316.55153,2316.55153,0,0,0,556775.27375,274826.6882,0,0,0,0,108031.55414,0,0,166795.13406,0,136546.99913,0,0,0,0,0,0,0,24267.98081,112279.01832,0,101218.75579,44182.83063,0,0,0,0,0,0,0,0,0
34,0177,"АО ""Юнити страхование""",Москва,426367.89794,7427.72249,0,0,0,0,411419.6838,7738.31204,1078.16204,0,0,6660.15,403681.37176,403682.82961,397891.21202,0,0,0,52.97532,0,0,5689.98788,48.65439,-1.45785,-0.05785,-0.05785,0,0,0,0,0,0,-1.4,0,0,0,0,0,0,14948.21414,14948.21414,0,0,0,0
35,3300,"АО СГ ""Спасские ворота""",Москва,238983.97773,6785.44696,0,0,0,0,222767.63065,98452.12949,6770.23055,0,0,91681.89894,124315.50116,96844.54427,3009.31554,0,0,6124.8,81369.76519,0,0,3478.94514,2861.7184,27425.45689,198.09429,198.09429,0,0,0,17147.89959,0,328.192,9751.27101,0,0,45.5,0,0,0,16216.34708,16103.12208,113.225,0,0,0
36,1858,"АО СК "" Армеец""",Москва,262845.51895,2045.92446,0,0,0,0,19952.96618,9978.41953,7306.70095,0,0,2671.71858,9974.54665,6628.0788,2368.57024,0,0,0,0,0,0,2164.49615,2095.01241,3331.70844,16.2,16.2,0,0,82.406,0,0,0,3228.60244,4.5,0,14.75941,0,0,0,242892.55277,242892.55277,0,0,0,0
37,0290,"АО СК ""Альянс""",Москва,908643.55202,39104.32384,0,0,0,0,904706.90803,115573.33543,93734.8711,977.40554,0,21838.46433,789133.5726,361359.2102,9243.73,7230.93105,-25015.81793,34384.56123,112221.01063,0,0,215640.63123,7654.16399,139311.73871,9568.68626,9568.68626,0,0,-7378.83455,0,173.89058,4767.21678,135019.96381,-2839.18417,40874.64684,247587.97685,0,0,0,3936.64399,0,2661.63266,1275.01133,0,0
38,0518,"АО СК ""БАСК""",Белово,192152.01261,0,0,0,0,0,123271.48029,111295.8297,1746.82511,0,0,109549.00459,11975.65059,10404.9679,4422.28159,0,0,0,1822.57263,0,0,3778.27526,381.83842,1536.48269,32,32,0,0,0,0,0,0,1504.48269,0,0,34.2,0,0,0,68880.53232,61189.40201,7691.13031,0,0,0
39,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,307872.34772,52050.72019,0,0,0,0,95722.25992,13927.0735,13837.7525,0,0,89.321,81795.18642,34058.65936,14382.4327,0,0,0,13418.58784,0,0,4575.6061,1682.03272,47058.38919,42697.60949,186.56,42511.04949,0,0,0,0,1053.76382,3307.01588,0,0,678.13787,0,0,0,212150.0878,212150.0878,0,0,0,0
40,0425,"АО СК ""Ингвар""",Москва,52826.77399,0,0,0,0,0,52826.77399,15.49017,15.49017,0,0,0,52811.28382,52487.02382,0,0,0,0,44660.52213,0,0,7647.80532,178.69637,201.39,0,0,0,0,0,0,0,0,201.39,0,0,122.87,0,0,0,0,0,0,0,0,0
41,3991,"АО СК ""Ренессанс здоровье""",Москва,354465.21981,21835.6112,40800.47351,11667.91221,0,29132.5613,326824.9625,326824.9625,316597.49934,0,0,10227.46316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2947,"АО СК ""РСХБ-Страхование""",Москва,2235052.54204,0,0,0,0,0,2234918.02204,1204381.00978,930210.0166,0,0,274170.99318,1030537.01226,882562.10679,52736.80182,47.41283,0,0.26282,6277.34571,510762.05336,421255.12622,194463.46349,118274.76676,28492.49438,395.2855,395.2855,0,0,0,0,0,21,28076.20888,0,43651.70422,75830.70687,0,0,0,134.52,0,134.52,0,0,0
43,3256,"АО СК ""Совкомбанк Жизнь""",Москва,1283345.54438,0,803859.24073,626668.45377,106128.67954,177190.78696,479486.30365,479486.30365,385839.21412,0,0,93647.08953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1216,"АО СК ""Чулпан""",Альметьевск,706996.09374,0,0,0,0,0,527844.93618,469804.9707,11509.03957,0,0,458295.93113,58039.96548,55175.02248,19293.586,0,0,0,4924.0989,311.9143,0,22029.34931,8616.07397,2673.00008,57.82315,57.82315,0,0,0,0,111.55119,19.95,2465.37574,18.3,0,191.94292,0,0,0,179151.15756,171803.56287,6944.32979,403.2649,0,0
45,4376,"НКО ""ВОВС""",Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4349,"НКО ""МОВС""",Санкт-Петербург,4867.43307,0,0,0,0,0,4867.43307,0,0,0,0,0,4867.43307,1162.88994,1015.228,0,0,0,4.95,0,0,41.72294,100.989,1722.14133,0,0,0,0,0,0,0,0,0,1722.14133,1071.35,911.0518,0,0,0,0,0,0,0,0,0
47,4379,"НКО ""ПОВСТО""",Екатеринбург,9558.71375,0,0,0,0,0,9558.71375,0,0,0,0,0,9558.71375,8054.00675,0,0,0,0,7919.02959,0,0,125.97716,9,1504.707,0,0,0,0,0,0,0,0,0,1504.707,0,0,0,0,0,0,0,0,0,0,0
48,4301,НКО НОВС,Камышин,351.95813,0,0,0,0,0,351.95813,0,0,0,0,0,351.95813,0,0,0,0,0,0,0,0,0,0,174.425,0,0,0,0,0,0,0,0,0,174.425,0,177.53313,0,0,0,0,0,0,0,0,0
49,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,177.748,0,0,0,0,0,177.748,0,0,0,0,0,177.748,177.748,0,0,0,0,0,0,0,176.348,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4169,"НКО ПОВС ""СмартСтрах""",Москва,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
51,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,4367.14709,0,0,0,0,0,4367.14709,0,0,0,0,0,4367.14709,4327.15334,3360.22913,0,0,0,963.63921,0,0,3.285,0,35.70625,0,0,0,0,0,0,0,6.70625,9,20,0,4.2875,0,0,0,0,0,0,0,0,0
52,4360,"НКО ПОВС ""Эталон""",Москва,8778.97009,0,0,0,0,0,8778.97009,0,0,0,0,0,8778.97009,8528.97009,8528.97009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,959.5277,0,0,0,0,0,959.5277,0,0,0,0,0,959.5277,0,0,0,0,0,0,0,0,0,0,750.05733,0,0,0,0,0,0,0,0,0,750.05733,0,209.47037,0,0,0,0,0,0,0,0,0
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,1757.34868,0,0,0,0,0,1757.34868,0,0,0,0,0,1757.34868,1757.34868,610.062,0,0,0,0,0,0,1129.78668,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4362,НКО ПОВС «Содружество»,Москва,76.01707,0,0,0,0,0,76.01707,0,0,0,0,0,76.01707,0,0,0,0,0,0,0,0,0,0,59.52707,0,0,0,0,0,0,0,20,0,39.52707,0,16.49,0,0,0,0,0,0,0,0,0
56,2708,"ОАО ""ЧСК""",Москва,70457.78577,0,0,0,0,0,70460.75577,69161.89525,454.17314,0,0,68707.72211,1298.86052,84.13371,0,0,0,0,84.13371,0,0,0,0,1214.72681,0,0,0,0,0,0,31,0,1183.72681,0,0,0,0,0,0,-2.97,0,-2.97,0,0,0
57,2496,"ООО ""Абсолют Страхование""",Москва,1680732.02847,45751.69494,0,0,0,0,1565643.50947,717729.87049,398188.56308,2322.1492,0,319541.30741,847913.63898,739538.6537,266383.34825,1519.26877,0,71695.01475,113536.46829,33709.06843,33709.06843,173390.36736,79305.11785,80906.82744,2512.05963,2512.05963,0,0,159.6,15632.753,0,26958.49158,35602.83627,41.08696,5217.21551,22250.94233,0,0,0,121362.85308,117877.78622,2597.39066,887.6762,0,0
58,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,250312.26466,0,0,0,0,0,228582.42045,98193.51746,97733.59268,0,0,459.92478,130388.90299,116799.62928,5170.26063,0,2760.87686,-12.42695,94.152,4327.64299,0,10618.81955,93840.3042,13550.91291,0,0,0,0,64.9,0,0,91.95,13394.06291,0,0,38.3608,0,0,0,0,0,0,0,0,0
59,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,21119899.02941,92540.87426,20934217.94697,20934217.94697,8648605.93595,0,185681.08244,185681.08244,112925.42843,0,0,72755.65401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11033759.87866
60,0436,"ООО ""АМТ Страхование""",Москва,52368.51612,38601.62217,0,0,0,0,52368.51612,2571.00717,2571.00717,0,0,0,49797.50895,21671.00748,0,0,0,20127.06213,1161.24343,0,0,365.11734,17.58458,27918.96523,0,0,0,0,0,27918.96523,0,0,0,0,0,207.53624,0,0,0,0,0,0,0,0,0
61,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,795686.64539,0,0,0,0,0,678526.0094,0,0,0,0,0,678526.0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678526.0094,0,0,0,0,0,0,0,0,0,0
