"Сведения о страховых суммах по договорам страхования, заключенным в отчетном периоде, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
6,3947,"АО ""АИГ""",Москва,120820401.41656,0,0,0,0,0,119515401.41656,0,0,0,0,0,119515401.41656,63284294.16039,0,0,0,0,9067987.861,0,0,54216306.29939,0,10477559.61738,5400,5400,0,0,0,0,0,0,10472159.61738,0,0,45753547.63879,0,0,0,1305000,1305000,0,0,0
7,2239,"АО ""АльфаСтрахование""",Москва,101205514793.5,141780530.72,0,0,0,0,12617162857.5,2164096358.94,1216010233.04,2440000,0,948086125.9,10453066498.56,7503020331.78,157614805.56,50448140.74,19805421.75,46305109.23,737245133.78,19215460.48,9170499.81,5255957084.18,1216429176.06,996368466.48,13671290,13671290,0,0,193945908.84,337977373.22,549395.31,17900249.76,431780214.43,544034.92,383996215.66,1569681484.64,0,0,0,88588351936,84120000,88504231936,0,0
8,3064,"АО ""Боровицкое страховое общество""",Москва,5954754.73227,0,0,0,0,0,5954754.73227,2793472.6936,330461.3496,0,0,2463011.344,3161282.03867,615163.23102,104420.664,0,0,0,10142.87112,0,0,494899.6959,5700,2545878.45185,1000,1000,0,0,0,0,0,2965.79094,68194.99091,2473717.67,0,240.3558,0,0,0,0,0,0,0,0
9,1284,"АО ""Группа Ренессанс Страхование""",Москва,45301340558.6552,32842666.26681,0,0,0,0,6322925718.65524,462003916.63503,69571004.82734,0,0,392432911.80769,5860921802.02021,4535855501.8532,65106878.21244,20223.12,0,1516642.956,4114421267.78188,0,0,316279582.65066,38510907.13222,22628130.36571,8537602,8537602,0,0,0,69452.35,0,1325801.14028,12694774.87543,500,0,1302438169.8013,0,0,0,38978414840,10955000,38967459840,0,0
10,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,104862658336.377,2729118.94063,0,0,0,0,243336875.37725,118719596.28864,49543872.55193,0,0,69175723.73671,124617279.08861,117949864.44972,33710268.57498,0,201211,2066468.17158,9680502.96206,14784.2,0,45263706.12525,27012923.41585,5810289.22343,226150.725,226150.725,0,0,8425.6,116137.5071,0,13540.58,5306034.81133,140000,38126.13957,818999.27589,0,0,0,104619321461,12380000,104606941461,0,0
11,1820,"АО ""ГУТА-Страхование""",Москва,11132632.0487,0,0,0,0,0,11132632.0487,1000,0,0,0,1000,11131632.0487,10829632.0487,207830,0,0,0,676636.51401,0,0,9939239.15053,5926.38416,302000,0,0,0,0,0,0,0,0,302000,0,0,0,0,0,0,0,0,0,0,0
12,1412,"АО ""Д2  Страхование""",Новосибирск,20649668.78702,1597750,0,0,0,0,20649668.78702,10330174.92061,3001174.92061,0,0,7329000,10319493.86641,6895419.44004,223771.689,0,0,0,98695,0,0,2564902.49,4008050.26104,1290955,0,0,0,0,0,0,0,0,1290955,0,0,2133119.42637,0,0,0,0,0,0,0,0
13,0055,"АО ""ДальЖАСО""",Хабаровск,44973125.16802,0,0,0,0,0,44973125.16802,39544225.29064,1707968.8584,0,0,37836256.43224,5428899.87738,5095223.52005,50932.96,0,0,0,4215217.0716,0,0,678801.19823,150272.29022,333676.35733,0,0,0,0,0,20000,0,0,98676.35733,215000,0,0,0,0,0,0,0,0,0,0
14,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,1820842529.43959,0,0,0,0,0,1820842529.43959,1726503156.80991,16150469.236,0,0,1710352687.57391,94339372.62968,2219821.51204,0,0,0,0,0,0,0,0,2219821.51204,59304737.26527,0,0,0,0,0,0,0,0,58638737.26527,666000,0,32814813.85237,0,0,0,0,0,0,0,0
15,1427,"АО ""МАКС""",Москва,108391618244.105,0,0,0,0,0,1943888674.01076,284651297.4361,146252586.6561,0,0,138398710.78,1659237376.57466,1628871483.68548,16470510.79615,5484717.415,0,18000,4915791.55845,0,0,1584373223.12467,17609240.79121,12058836.28351,950668.49504,950668.49504,0,0,152.15169,373247.9,1674590.62239,1086725.89215,7729963.22224,243488,32275.33888,18274781.26679,35345434.094,35345434.094,0,106412384136,7045000,106405339136,0,0
16,3256,"АО ""МетЛайф""",Москва,455092665.11169,0,93827507.83416,93803100.74128,3374170.57045,24407.09288,361265157.27753,361265157.27753,348132856.47753,0,0,13132300.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2346,"АО ""ОСК""",Самара,20627773263.653,28665.134,0,0,0,0,38275719.65303,7731963.44783,3355584.26149,0,0,4376379.18634,30543756.2052,26373842.46554,10134147.18429,3420,1450,2815518.68007,3293059.89358,554.30406,0,7044801.17851,3080891.22503,3946264.8843,314300,314300,0,0,32275.4,247091.8,2000,612402.9043,2706769.38,31425.4,34979.625,188669.23036,0,0,0,20589497544,3405000,20586092544,0,0
18,3748,"АО ""Русский Стандарт Страхование""",Москва,87497125.07191,0,24220197.48197,24220197.48197,0,0,63276927.58994,63276927.58994,35239161.81494,0,0,28037765.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2374336.15318
19,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,29092201.54018,0,0,0,0,0,29092201.54018,0,0,0,0,0,29092201.54018,0,0,0,0,0,0,0,0,0,0,29092201.54018,0,0,0,0,0,0,0,0,29092201.54018,0,0,0,0,0,0,0,0,0,0,0
20,2619,"АО ""СК ""Астро-Волга""",Самара,44462675.62373,0,0,0,0,0,44462675.62373,27862220.24892,2274970.63492,0,0,25587249.614,16600455.37481,16051806.23481,10776881.982,0,0,96164,2307497.33584,85,0,1484826.26322,1386351.65375,548649.14,0,0,0,0,0,0,0,1000,537649.14,10000,0,0,0,0,0,0,0,0,0,0
21,0507,"АО ""СК ""Колымская""",Хабаровск,8924865.6535,39499.4,360159.89,359805.89,0,354,8564705.7635,8564705.7635,772117,0,0,7792588.7635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0915,"АО ""СК ""ПАРИ""",Москва,4736509556.69305,0,0,0,0,0,462906412.69305,23699749.0704,18063120.4104,0,0,5636628.66,439206663.62265,387851470.14563,3127140.24187,158184.266,20865.3,13813.35197,276069496.46107,0,0,93959084.90541,14502885.61931,17857457.7853,1146813.38,1146813.38,0,0,388224.54979,389629.82044,23500,1579713.749,14312026.28607,17550,259644.02,33238091.67172,0,0,0,4273603144,5565000,4268038144,0,0
23,2733,"АО ""СК ""Резерв""",Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4014,"АО ""СК ""Югория-Жизнь""",Москва,929378.89431,0,927528.30843,927528.30843,0,0,1850.58588,1850.58588,1850.58588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871715.731
25,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,1740774452.44596,0,0,0,0,0,141667052.44596,80308638.83634,24061273.02734,0,0,56247365.809,61358413.60962,57937210.86511,8568306.73828,599340.54568,0,2536,27534987.07866,0,0,15079284.38322,6152756.11927,857753.71984,389000,389000,0,0,0,0,0,750,355953.71984,112050,0,2563449.02467,0,0,0,1599107400,4125000,1594982400,0,0
26,2873,"АО ""СМК ""Сахамедстрах""",Якутск,18882.24573,6385.77674,0,0,0,0,18882.24573,18882.24573,0,0,0,18882.24573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1587,"АО ""СО ""Талисман""",Казань,780145.75215,0,0,0,0,0,780145.75215,210175.9484,210175.9484,0,0,0,569969.80375,497382.60375,201683.3135,0,8500,0,0,0,0,184293.59435,102905.6959,39010,0,0,0,0,0,0,0,5000,34010,0,0,33577.2,0,0,0,0,0,0,0,0
28,1208,"АО ""СОГАЗ""",Москва,1472030679632.12,0,0,0,0,0,70209365891.3484,29188979584.2611,7286467535.97971,0,0,21902512048.2813,41020386307.0873,31731956239.1855,178811113.78346,396289127.20953,456602179.38374,109849267.71546,543206408.98145,9680824.95871,4088434.92052,29556977085.8169,480540231.33624,5649867294.44349,22042986.875,22042986.875,0,110000,3480465080.74,699020181.64826,161397739.66478,146894107.71485,1136921306.44906,3015891.35154,3044800011.15652,593762762.30181,6306162684.77274,6306162684.77274,0,1395515151056,398680000,1395116471056,0,0
29,3229,"АО ""Страховая бизнес группа""",Воронеж,101810881395.443,1585740,0,0,0,0,22768851.44321,9369923.36271,431970.36271,0,0,8937953,13398928.0805,11063419.9175,950,0,2636.66,0,1537882.75076,0,0,9414956.93416,106993.57258,2328158.163,0,0,0,0,69350,127353.5,0,225100,1603856.943,302497.72,0,7350,0,0,0,101788112544,5220000,101782892544,0,0
30,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,190327.05526,0,0,0,0,0,190327.05526,2820,2820,0,0,0,187507.05526,187507.05526,74506,0,0,0,0,0,0,113001.05526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0983,"АО ""Страховая группа ""УралСиб""",Москва,2682728.47335,0,0,0,0,0,2682728.47335,2682175.37335,2441801.26335,0,0,240374.11,553.1,500,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,53.1,0,0,0,0,0,0,0,0
32,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,21752584.93716,0,0,0,0,0,21752584.93716,3360889.79179,305548.77979,0,0,3055341.012,18391695.14537,12674834.99768,1093603.098,0,0,9803339.10993,228185.24459,0,0,1095393.58116,454313.964,2233686.58119,502500,502500,0,0,0,0,0,1376500,354686.58119,0,0,3483173.5665,0,0,0,0,0,0,0,0
33,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,6047145.43529,0,0,0,0,0,6047145.43529,3507028.61693,338563.23793,0,0,3168465.379,2540116.81836,2019906.12236,31902.02526,0,0,0,8235.03794,0,0,1470300.94454,509468.11462,520210.696,0,0,0,0,0,0,0,0,520210.696,0,0,0,0,0,0,0,0,0,0,0
35,2144,"АО ""Страховая компания АСКО-Центр""",Курск,12033924.22485,0,0,0,0,0,12033924.22485,450023.45812,439783.29912,0,0,10240.159,11583900.76673,11507666.30773,7940907.22321,0,0,0,133675.74571,70,0,3007820.79889,425192.53992,75530,0,0,0,0,0,0,0,0,75530,0,0,704.459,0,0,0,0,0,0,0,0
36,3987,"АО ""УРАЛСИБ Жизнь""",Москва,3233544.43615,7311.64819,3157394.43615,3157394.43615,862836.16165,0,76150,76150,0,0,0,76150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811446.33845
37,3300,"АО СГ ""Спасские ворота""",Салехард,320712329.31642,1819210.13188,0,0,0,0,320492329.31642,4239059.02694,1901399.91579,0,0,2337659.11115,316253270.28948,89364456.12533,52427.93334,0,0,1422500,84119582.54967,0,0,2346905.80954,1423039.83278,226888814.16415,69656,69656,0,0,0,222923850,0,99284.67389,3796023.49026,0,0,0,0,0,0,220000,220000,0,0,0
38,1858,"АО СК "" Армеец""",Москва,9966949.62399,4480378.07558,0,0,0,0,9966949.62399,3422497.19413,881724.68749,0,0,2540772.50664,6544452.42986,5421722.71585,81064.54911,0,0,0,187740.4,0,0,4567047.47865,585870.28809,1118423.09668,9000,9000,0,0,2567.6,0,0,0,935855.49668,171000,0,4306.61733,0,0,0,0,0,0,0,0
39,0290,"АО СК ""Альянс""",Москва,13402612992.502,20439210.46285,0,0,0,0,11038871312.502,9718982589.40181,9366983082.01993,0,0,351999507.38188,1319888723.10015,1034161619.62318,0,31480065.9892,9705444.17542,9441496.75073,221080178.84956,0,0,753152337.9037,9302095.95457,138950457.65432,38839721.7,0,0,0,39844186.25,0,88010.77442,3932634.05,55052318.2899,1193586.59,104641876.73381,42134769.08884,0,0,0,2363741680,3350000,2360391680,0,0
40,0518,"АО СК ""БАСК""",Белово,8612738.61836,0,0,0,0,0,6792738.61836,1527487.59515,132918.26266,0,0,1394569.33249,5265251.02321,5185921.02321,314471.23009,0,0,0,2507164.43177,0,0,2307646.81135,56638.55,70330,2000,2000,0,0,0,0,0,0,68330,0,0,9000,0,0,0,1820000,1820000,0,0,0
41,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,61915503.52028,1247835.1695,0,0,0,0,61915503.52028,23637533.9575,23584923.9575,0,0,52610,38277969.56278,35481224.16547,256076.987,0,0,0,25472519.20281,0,0,8931356.21706,821271.7586,2225299.04531,103300,103300,0,0,0,0,0,797222.9,1324776.14531,0,0,571446.352,0,0,0,0,0,0,0,0
42,2447,"АО СК ""ЖСФ""",Нижний Новгород,17512196.90791,0,0,0,0,0,17512196.90791,14941211.5542,14941211.5542,0,0,0,2570985.35371,2570255.35371,0,919043.296,0,0,1605891.01544,0,0,19621.75127,25699.291,730,0,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0
43,0425,"АО СК ""Ингвар""",Москва,102945661.51122,0,0,0,0,0,102945661.51122,1500,1500,0,0,0,102944161.51122,102940161.51122,0,0,0,0,51691255.30916,0,0,51207395.93551,41510.26655,4000,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0
44,2947,"АО СК ""РСХБ-Страхование""",Москва,337820858.32963,0,0,0,0,0,337495858.32963,52295708.74154,47444964.94158,0,0,4850743.79996,285200149.58809,260132819.615,1785968.35334,36313.07046,0,0,2337183.06324,48131712.19544,19039115.458,181519322.11952,26322320.813,16845316.156,129600,129600,0,0,0,0,0,47000,16668716.156,0,3302421.58829,4919592.2288,0,0,0,325000,325000,0,0,0
45,1216,"АО СК ""Чулпан""",Альметьевск,177282004932.767,0,0,0,0,0,21899300.76686,2528845.59193,1760694.26859,0,0,768151.32334,19370455.17493,17584227.48955,569152.75247,0,0,12029.69957,2611230.81956,4712,0,10864838.79218,3522263.42577,1510269.99295,15600,15600,0,0,0,59330,19224.014,1500,1414615.97895,0,0,275957.69243,0,0,0,177260105632,15620000,177244485632,0,0
46,1675,Либерти Страхование (АО),Санкт-Петербург,3345225972.44784,18762964.51919,0,0,0,0,653546508.44784,461197782.65342,16074126.52449,0,0,445123656.12893,192348725.79442,177027854.47293,10373834.9151,0,0,4410179.634,57499514.60857,0,0,31413010.57999,73331314.73527,8387358.72345,662600,662600,0,0,0,549080.67,100,1243511.9357,5800186.11775,131880,1544202.95465,5389309.64339,0,0,0,2691679464,1185000,2690494464,0,0
47,4349,"НКО ""МОВС""",Санкт-Петербург,1608943.67724,0,0,0,0,0,1608943.67724,0,0,0,0,0,1608943.67724,0,0,0,0,0,0,0,0,0,0,290700,0,0,0,0,0,0,0,0,0,290700,1266868.0696,51375.60764,0,0,0,0,0,0,0,0
48,4301,НКО НОВС,Камышин,57310.47958,0,0,0,0,0,57310.47958,0,0,0,0,0,57310.47958,0,0,0,0,0,0,0,0,0,0,48500,0,0,0,0,0,0,0,0,0,48500,0,8810.47958,0,0,0,0,0,0,0,0
49,4202,"НКО ОВС ""Саклау""",Казань,940000,0,0,0,0,0,940000,0,0,0,0,0,940000,0,0,0,0,0,0,0,0,0,0,940000,0,0,0,0,0,0,0,0,940000,0,0,0,0,0,0,0,0,0,0,0
50,4360,"НКО ПОВС ""P2P страхование""",Москва,2220,0,0,0,0,0,2220,0,0,0,0,0,2220,2220,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,16313.388,0,0,0,0,0,16313.388,0,0,0,0,0,16313.388,16313.388,1500,0,0,0,0,0,0,14613.388,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,761117.22328,0,0,0,0,0,761117.22328,0,0,0,0,0,761117.22328,761117.22328,489619.9,0,0,0,271497.32328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,1326748.13603,0,0,0,0,0,1326748.13603,0,0,0,0,0,1326748.13603,0,0,0,0,0,0,0,0,0,0,1320748.13603,0,0,0,0,0,0,0,0,0,1320748.13603,0,6000,0,0,0,0,0,0,0,0
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,173243.63,0,0,0,0,0,173243.63,0,0,0,0,0,173243.63,173243.63,17792.349,0,0,0,0,0,0,155451.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4362,НКО ПОВС «Содружество»,Москва,300,0,0,0,0,0,300,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0
56,2708,"ОАО ""ЧСК""",Москва,11168348727.9739,0,0,0,0,0,130262084.49235,128173841.6434,51294841.6434,0,0,76879000,2088242.84895,990328.14212,0,0,0,0,19449.57609,0,0,964791.15603,6087.41,714559.54383,0,0,0,0,220116,39117,20492.31917,0,434834.22466,0,0,383355.163,7378883.4816,7378883.4816,0,11030707760,15550000,11015157760,0,0
57,1083,"ООО  ""Зетта Страхование""",Москва,125117168200.26,111590743.76433,0,0,0,0,71796244080.2598,71616778728.6843,71321653027.5098,0,0,295125701.1745,179465351.57554,139033047.93621,20309168.25219,119794.18667,0,0,9154575.2421,72148.7904,0,53837308.30766,55540053.15719,28304878.12735,2039500,2039500,0,0,0,0,140319.3727,409384.75,25488212.1053,227461.89935,262104.3,11865321.21198,0,0,0,53320924120,17495000,53303429120,0,0
58,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,29307817.25023,0,0,0,0,0,29307817.25023,12193979.22627,7377739.22627,0,0,4816240,17113838.02396,17053538.02396,2022200.7866,0,0,0,3205655.8743,0,0,11218230.00971,607451.35335,60300,0,0,0,0,0,0,0,0,60300,0,0,0,0,0,0,0,0,0,0,0
59,3828,"ООО  СК ""Альянс Жизнь""",Москва,273702401.27798,15117846.05039,55134566.05569,55134378.13006,938639.65386,187.92563,218567835.22229,218567835.22229,29984115.2184,0,0,188583720.00389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713324.26916
60,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,803776076.23773,0,375846448.37535,375846448.37535,315966882.80546,0,427929627.86238,427929627.86238,214141.56238,0,0,427715486.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6792723.44166
61,2496,"ООО ""Абсолют Страхование""     ",Москва,10755829741.5461,31798561.77354,0,0,0,0,936274141.54614,431639800.03923,415555061.18129,0,0,16084738.85794,504634341.50691,420233727.39029,4913683.07175,125700,0,8285619.68435,74320670.17883,904.053,904.053,211203679.12396,121383471.2784,66721977.7973,639106,639106,0,0,0,31851152.5381,0,15109161.04796,19121058.21124,1500,16768801.34118,909834.97814,0,0,0,9819555600,3850000,9815705600,0,0
