Сведения о вознаграждении посредникам,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
,,,,,,страхования)-всего,заемщика,,,,болезней,исследованиях ,работников налоговых ,медицинское ,,Всего,транспорта ,средств ,,,,,"страхование, ",,,Всего,наземного транспорта ,владельцев средств ,,,"организаций, ",за причинение вреда ,,за неисполнение или ,предпринимательских ,финансовых ,,приравненных к ним в ,предусмотренные ,,владельцев ,вреда в результате аварии,"причинение вреда жизни, ",имущественного 
,,,,,,,,,,,,лекарственного ,органов,страхование,,,(кроме средств ,железнодорожного ,средств воздушного ,средств водного ,грузов,сельскохозяйственное ,осуществляемое с ,прочего имущества ,прочего имущества ,,(кроме средств ,железнодорожного ,владельцев средств ,владельцев средств ,эксплуатирующих ,вследствие недостатков ,за причинение вреда ,ненадлежащее ,рисков,рисков,,обязательном ,федеральными законами,,транспортных средств,на опасном объекте,"здоровью, имуществу ","страхования, "
,,,,,,,,,,,,препарата для ,,,,,железнодорожного ,транспорта,транспорта,транспорта,,страхование,государственной ,юридических лиц,граждан,,железнодорожного ,транспорта,воздушного транспорта,водного транспорта,опасные объекты,"товаров, работ, услуг",третьим лицам,исполнение обязательств ,,,,страховании лиц,,,,,пассажиров,предусмотренные 
,,,,,,,,,,,,медицинского ,,,,,транспорта),,,,,,поддержкой,,,,транспорта),,,,,,,по договору,,,,,,,,,,федеральными законами
,,,,,,,,,,,,применения,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
,,ИТОГО:,,241410481.54307,57383881.57689,57331014.44404,34405275.2237,52867.13285,176257651.2517,97154663.07955,84156561.64059,4433.66802,0,12998101.43896,79102988.17215,60871180.9789,29720070.54355,121012.81725,332001.10011,310250.20193,2100701.48412,391898.81566,282793.67256,7000451.41664,20894794.59964,3964566.12444,884999.09679,82.2,112394.50746,151788.98664,139917.17273,256860.33545,2327501.56933,91022.25604,609610.34872,13657630.72009,0,0,0,7768948.71448,7455842.68916,130634.73182,182471.2935,0
1,2284," ГСАО ""Плато""",Москва,1077.54978,-,-,-,-,1077.54978,156.12958,156.12958,-,-,-,921.4202,853.4202,-,-,-,-,380.08927,-,-,473.33093,-,68,-,-,-,-,-,-,68,-,-,-,-,-,-,-,-,-,-,-
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,439402.44608,367466.189,367466.189,162365.7761,-,71936.25708,71936.25708,58014.45708,-,-,13921.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,0191,"АО  ""Тинькофф  Страхование""",Москва,699391.94483,-,-,-,-,694196.30854,299350.43188,299350.43188,-,-,-,394845.87666,389799.46385,366483.76261,-,-,-,-,-,-,-,23315.70124,1126.79364,1126.79364,-,-,-,-,-,-,-,-,3919.61917,-,-,-,5195.63629,5195.63629,-,-,-
4,0212,"АО  ""Цюрих надежное страхование""",Москва,72133.27555,-,-,-,-,72133.27555,124.5463,124.5463,-,-,-,72008.72925,39643.69674,7.8471,-,-,-,28585.51492,-,-,11050.33472,-,13600.36992,-,-,-,-,-,2665.82597,10934.54395,-,4262.86815,14501.79444,-,-,-,-,-,-,-,-
5,3991,"АО  СК  ""Ренессанс здоровье""",Москва,100963.28206,958.96063,897.9717,-,60.98893,100004.32143,100004.32143,90652.91427,-,-,9351.40716,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,3947,"АО ""АИГ""",Москва,54803.56499,-,-,-,-,54685.56829,-,-,-,-,-,54685.56829,33765.64309,35.27995,-,-,-,11815.28415,-,-,21915.07899,-,12857.09553,436.47898,-,-,-,-,8276.0674,4144.54915,-,2402.70121,5660.12846,-,-,-,117.9967,-,117.9967,-,-
7,2239,"АО ""АльфаСтрахование""",Москва,13869767.76353,-,-,-,-,12696622.40573,1891888.3835,1333828.11373,873.19418,0,558060.26977,10804734.02223,8065342.28713,3292707.71028,11099.17867,94323.22526,52852.09514,58784.0337,117679.18416,92242.38922,324133.23274,4113763.62718,472500.01741,190504.76487,0,53245.20092,13387.48708,1039.28845,8304.90261,203564.24294,2454.13054,21959.51687,2244932.20082,0,0,0,1173145.3578,1151756.861,11269.67973,10118.81707,0
8,3064,"АО ""Боровицкое страховое общество""",Москва,58572.27254,-,-,-,-,49030.51568,32281.06646,13589.73351,-,-,18691.33295,16749.44922,6606.05493,5197.71361,-,-,-,93.64692,-,-,1064.87729,249.81711,10143.39429,4.8331,-,-,-,-,308.132,726.92754,9103.50165,-,-,-,-,-,9541.75686,9541.75686,-,-,-
9,0433,"АО ""ВостСибЖАСО""",Иркутск,9131.92992,-,-,-,-,9131.92992,4669.21736,2664.42246,-,-,2004.7949,4462.71256,4375.00189,26.8241,-,-,-,79.14005,-,-,214.86916,4054.16858,87.71067,-,-,-,-,-,-,87.71067,-,-,-,-,-,-,-,-,-,-,-
10,1284,"АО ""Группа Ренессанс Страхование""",Москва,2938997.2337,-,-,-,-,2762446.40889,491304.51216,104496.55254,-,-,386807.95962,2271141.89673,1536331.76399,1122894.17857,4.14395,-,13828.19554,5114.85754,-,-,19960.56114,374529.82725,103534.87866,18543.72188,-,-,49.45976,-,1301.10799,83639.10903,1.48,-,631275.25408,-,-,-,176550.82481,172497.44593,917.96263,3135.41625,-
11,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,62939.35014,62753.62506,62753.62506,-,-,185.72508,185.72508,185.72508,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,2248025.6919,-,-,-,-,1990325.12317,1220080.33811,1199952.57053,-,-,20127.76758,770244.78506,680720.31722,577213.94731,-,-,230.96919,5551.41525,389.39375,-,5905.58073,91429.01099,15832.70676,281.57902,-,-,95.56912,-,5.94,15449.61862,-,19.04719,73672.71389,-,-,-,257700.56873,255316.52735,678.94796,1705.09342,-
13,2071,"АО ""ГСМК""",Санкт-Петербург,31.1332,-,-,-,-,31.1332,31.1332,-,-,-,31.1332,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,1412,"АО ""Д2  Страхование""",Новосибирск,280927.80773,-,-,-,-,280927.80773,96742.05286,90058.10587,-,-,6683.94699,184185.75487,130562.83379,2608.07329,-,-,-,1044.93898,-,-,388.6166,126521.20492,36772.18241,-,-,-,-,-,-,36772.18241,-,-,16850.73867,-,-,-,-,-,-,-,-
15,0055,"АО ""ДальЖАСО""",Хабаровск,53905.05418,-,-,-,-,53905.05418,38575.7538,5566.2085,-,-,33009.5453,15329.30038,15173.86891,278.21076,-,-,14.82238,14004.71896,-,-,381.54107,494.57574,155.43147,3.15,-,-,0.9,-,-,86.28462,65.09685,-,-,-,-,-,-,-,-,-,-
16,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,230775.51939,-,-,-,-,230775.51939,195102.29948,33.64418,-,-,195068.6553,35673.21991,71.48382,-,-,-,-,-,-,-,-,71.48382,39.79074,-,-,-,-,-,-,39.79074,-,-,35561.94535,-,-,-,-,-,-,-,-
17,1427,"АО ""МАКС""",Москва,1420757.73079,-,-,-,-,1367058.45321,601061.18181,566751.43817,-,-,34309.74364,765997.2714,611403.55053,553307.53901,50.93576,-,351.3391,395.72826,1883.81308,1883.81308,7858.8584,47555.33692,3871.74122,-,-,-,-,3871.74122,-,-,-,-,150721.97965,-,-,-,53699.27758,49513.87066,420.42238,3764.98454,-
18,3256,"АО ""МетЛайф""",Москва,1561178.41391,1223683.28596,1204314.66162,1115154.48481,19368.62434,337495.12795,337495.12795,208368.19969,-,-,129126.92826,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,2346,"АО ""ОСК""",Самара,308353.08121,-,-,-,-,234322.72328,18660.48531,12469.04401,-,-,6191.4413,215662.23797,187427.92506,156815.66557,54.3268,18.50002,9675.76147,2661.98844,4.27365,-,9784.89442,8412.51469,27697.09095,1056.46522,-,91.18824,1107.61829,4.22,1065.61375,23490.73543,881.25002,48.50801,488.71395,-,-,-,74030.35793,72764.49432,472.94006,792.92355,-
20,3748,"АО ""Русский Стандарт Страхование""",Москва,1302621.37942,800951.4487,800951.4487,-,-,501669.93072,501669.93072,383418.51653,-,-,118251.41419,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,0.4,-,-,-,-,0.4,-,-,-,-,-,0.4,0.3,-,-,-,-,-,-,-,-,0.3,0.1,-,-,-,-,-,-,0.1,-,-,-,-,-,-,-,-,-,-,-
22,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,1399245.20869,-,-,-,-,1399245.20869,6899.87956,6726.53569,-,-,173.34387,1392345.32913,62370.91476,-15.91396,-,-,-,-,-,-,-,62386.82872,339.64744,-,-,-,-,-,-,339.64744,-,-,1329634.76693,-,-,-,-,-,-,-,-
23,2619,"АО ""СК ""Астро-Волга""",Самара,106311.79847,-,-,-,-,43631.25535,14719.90167,12856.62637,-,-,1863.2753,28911.35368,27832.36049,23107.94094,-,-,209.55586,568.16105,3.5825,-,415.46344,3527.6567,1078.99319,-,-,-,-,-,15.93653,1063.05666,-,-,-,-,-,-,62680.54312,62680.54312,-,-,-
24,0507,"АО ""СК ""Колымская""",Хабаровск,57283.93031,46321.74492,45948.30728,-,373.43764,10962.18539,10962.18539,5630.48677,-,-,5331.69862,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,0915,"АО ""СК ""ПАРИ""",Москва,762174.31761,-,-,-,-,758071.84303,140956.96396,121314.09756,-,-,19642.8664,617114.87907,580835.02143,50431.26201,223.43086,665.41295,708.14804,317129.52044,-,-,141902.49938,69774.74775,18400.62088,1172.19365,-,71.60462,1377.15185,10.01623,1329.68665,14439.96788,-,10.75312,17868.48364,-,-,-,4102.47458,3706.70767,161.08668,234.68023,-
26,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,319.85217,-,-,-,-,319.85217,319.85217,-,-,-,319.85217,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,346932.40365,-,-,-,-,259740.88037,69751.14299,48282.58464,-,-,21468.55835,189989.73738,178717.79784,139726.70572,208.3465,-,132.36124,19250.10207,-,-,7447.80973,11952.47258,3912.82358,453.97406,-,-,-,-,6.48,630.13952,2822.23,-,7359.11596,-,-,-,87191.52328,82936.62868,447.29686,3807.59774,-
28,2359,"АО ""СК УСПЕХ""",Москва,1190.7339,-,-,-,-,1190.7339,1190.7339,115.9015,-,-,1074.8324,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,2873,"АО ""СМК ""Сахамедстрах""",Якутск,574.17962,-,-,-,-,574.17962,574.17962,-,-,-,574.17962,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,1587,"АО ""СО ""Талисман""",Казань,43480.7807,-,-,-,-,9958.95163,382.5741,382.5741,-,-,-,9576.37753,9507.77647,9034.52651,-,-,-,-,-,-,69.50199,403.74797,64.67965,-,-,-,-,-,-,64.67965,-,-,3.92141,-,-,-,33521.82907,33521.82907,-,-,-
31,1208,"АО ""СОГАЗ""",Москва,13340668.13024,-,-,-,-,12947372.55309,8681730.98033,8345779.22613,-,-,335951.7542,4265641.57276,3987912.57784,1696827.71398,62705.16357,75187.62677,29680.90962,83085.42438,5178.92375,1246.44768,1687880.93065,347365.88512,184992.25498,12369.34466,-,20305.70835,4011.62895,48751.91615,14050.02518,84839.86529,663.7664,66190.71247,26546.02747,-,-,-,393295.57715,260502.94102,45058.78705,87733.84908,-
32,3229,"АО ""Страховая бизнес группа""",Воронеж,489337.20495,-,-,-,-,478718.5054,8468.96854,773.31918,-,-,7695.64936,470249.53686,455113.63306,228.64583,-,8.1,155.26775,7663.15118,-,-,446449.30944,609.15886,14938.32627,-,-,36.7104,329.67395,-,593.25349,13092.47025,886.21818,-,197.57753,-,-,-,10618.69955,5523.12632,701.67136,4393.90187,-
33,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,8325.31285,-,-,-,-,8325.31285,8325.31285,-,-,-,8325.31285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,0983,"АО ""Страховая группа ""УралСиб""",Москва,499684.52512,-,-,-,-,499684.52512,499573.87331,498185.07389,-,-,1388.79942,110.65181,-1724.99396,-,-,-,-,-3.00821,-,-,498.54235,-2220.5281,-37.57094,-,-,-,-,-,-,-23.32501,-14.24593,-,1873.21671,-,-,-,-,-,-,-,-
35,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,102229.78579,-,-,-,-,95236.6059,24459.0924,553.81981,-,-,23905.27259,70777.5135,58708.91399,52649.78124,-,-,-,586.31744,-,-,2810.77933,2662.03598,5720.12039,1388.16339,-,-,-,-,3561.787,676.4606,93.7094,-,6348.47912,-,-,-,6993.17989,6993.17989,-,-,-
36,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,7974.95029,-,-,-,-,7974.95029,4884.04071,1664.80874,-,-,3219.23197,3090.90958,2968.48334,35.21278,-,-,-,13.21305,-,-,285.86932,2634.18819,122.42624,-,-,-,-,0.05,7.51849,114.85775,-,-,-,-,-,-,-,-,-,-,-
37,2144,"АО ""Страховая компания АСКО-Центр""",Курск,15350.36385,-,-,-,-,15350.36385,6450.88104,2578.05665,-,-,3872.82439,8899.48281,8827.12341,7923.91732,-,-,10.28846,-,14.1141,-,445.68034,433.12319,68.7864,-,-,-,-,-,-,68.7864,-,-,3.573,-,-,-,-,-,-,-,-
38,3987,"АО ""УРАЛСИБ Жизнь""",Москва,145021.52884,144939.20653,144937.7715,6986.31604,1.43503,82.32231,82.32231,82.32231,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,3995,АО ВТБ Страхование жизни,Москва,1508673.27881,1508630.22041,1508630.22041,-,-,43.0584,43.0584,-,-,-,43.0584,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
40,3300,"АО СГ ""Спасские ворота""",Салехард,127480.02304,-,-,-,-,125937.16087,56869.1205,7897.58299,-,-,48971.53751,69068.04037,44522.59268,914.44749,-,-,-,40168.67668,-,-,240.81744,3198.65107,24545.44769,1607.156,-,-,-,-,-1.54,22939.83169,-,-,-,-,-,-,1542.86217,1493.35216,40.5795,8.93051,-
41,1858,"АО СК "" Армеец""",Москва,87088.09236,-,-,-,-,33186.18832,22476.87803,6739.95165,-,-,15736.92638,10709.31029,6932.05399,2550.94203,-,-,18.868,39.42023,-,-,1198.08421,3124.73952,3698.43217,5.4,-,20.8575,-,-,92.42505,1988.19212,1591.5575,-,78.82413,-,-,-,53901.90404,53901.90404,-,-,-
42,0290,"АО СК ""Альянс""",Москва,342083.49612,-,-,-,-,341639.48645,31642.36503,19699.95941,386.07562,-,11942.40562,309997.12142,155438.82018,118.02393,850.1354,11812.83955,10128.38899,61828.32577,-,-,62817.25685,7883.84969,104411.60542,1e-05,-,8984.23653,-,2491.34531,45788.31686,46242.31761,905.3891,6378.84478,43767.85104,-,-,-,444.00967,-,265.80846,178.20121,-
43,0278,"АО СК ""АСКОМЕД""",Самара,-76.8325,-,-,-,-,-76.8325,-76.8325,-,-,-,-76.8325,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,0518,"АО СК ""БАСК""",Белово,6165.37331,-,-,-,-,2201.11433,1199.5684,571.53905,-,-,628.02935,1001.54593,996.67293,746.9797,-,-,-,-,-,-,13.54974,236.14349,4.873,-,-,-,-,-,-,4.873,-,-,-,-,-,-,3964.25898,3963.68898,0.57,-,-
45,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,95784.24653,-,-,-,-,57678.13272,25061.74775,23668.5329,-,-,1393.21485,32616.38497,6308.87435,3565.85295,-,-,-,760.33487,-,-,1075.1195,907.56703,26266.02886,26096.58812,-,-,7.065,-,60.84443,101.53131,-,-,41.48176,-,-,-,38106.11381,38106.11381,-,-,-
46,2447,"АО СК ""ЖСФ""",Нижний Новгород,9534.67284,-,-,-,-,9534.67284,3457.7979,3441.6639,-,-,16.134,6076.87494,6054.29574,27.6528,871.1625,-,-,4698.7588,-,-,337.35438,119.36726,22.5792,-,-,-,-,-,-,22.5792,-,-,-,-,-,-,-,-,-,-,-
47,0425,"АО СК ""Ингвар""",Москва,53217.55734,-,-,-,-,53217.55734,-,-,-,-,-,53217.55734,53217.55734,-,-,-,-,19416.99885,-,-,33800.55849,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,1867,"АО СК ""Коместра - Томь""",Томск,20122.5944,-,-,-,-,20122.5944,8067.89509,1994.02687,-,-,6073.86822,12054.69931,11332.31504,7502.71367,-,-,-,86.68151,-,-,1438.64699,2304.27287,722.38427,16.41197,-,-,-,-,7.4495,403.6248,294.898,-,-,-,-,-,-,-,-,-,-
49,2947,"АО СК ""РСХБ-Страхование""",Москва,484007.84829,-,-,-,-,484000.53829,114506.85193,114506.85193,-,-,-,369493.68636,276710.51482,6555.37281,2.49375,-,2.47532,115.38234,140433.89358,108715.45365,33800.39043,95800.50659,51622.3021,-,-,-,-,-,266.43332,51355.86878,-,13534.11,27626.75944,-,-,-,7.31,-,7.31,-,-
50,1216,"АО СК ""Чулпан""",Альметьевск,82888.2972,-,-,-,-,57602.00384,8042.08558,6684.05381,-,-,1358.03177,49559.91826,48204.50172,10829.62061,-,-,-,23739.0402,120.71007,-,5966.42148,7548.70936,784.94029,20.4834,-,-,52.77142,0.25,-,704.72547,6.71,-,570.47625,-,-,-,25286.29336,24626.58075,519.11755,140.59506,-
51,1675,Либерти Страхование (АО),Санкт-Петербург,1063214.62803,-,-,-,-,1046372.62991,155051.87702,42117.74197,-,-,112934.13505,891320.75289,363064.6062,194922.62623,39.52101,-,1775.65801,29145.38637,-,-,27356.81846,109824.59612,14763.60619,730.57248,-,-,1444.04517,0.9,1066.11644,11188.3221,333.65,4552.23541,508940.30509,-,-,-,16841.99812,15941.97353,125.84715,774.17744,-
52,2708,"ОАО ""ЧСК""",Москва,24939.24971,-,-,-,-,21944.07114,11729.64774,11729.64774,-,-,-,10214.4234,1421.13795,-,-,598.26694,19.4,191.06415,-,-,601.50247,10.90439,2856.82233,1.974,-,730.29084,307.20759,528.07834,-,1289.27156,-,-,5936.46312,-,-,-,2995.17857,-,2343.33916,651.83941,-
53,1083,"ООО  ""Зетта Страхование""",Москва,994093.34485,-,-,-,-,927630.98353,167294.8809,116771.24989,-,-,50523.63101,760336.10263,641353.78716,397356.866,42.86204,-,-,4237.53226,1398.79416,-,42198.01603,196119.71667,84654.575,13292.19023,-,-,-,555.24638,2640.04762,66867.10429,1299.98648,36.90703,34290.83344,-,-,-,66462.36132,61111.73263,1637.12026,3713.50843,-
54,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,217274.16806,-,-,-,-,217239.75234,26505.30463,26558.19443,-,-,-52.8898,190734.44771,190539.98236,140224.48413,-,-,-,11624.59865,-,-,37890.44465,800.45493,194.46535,68.61,-,22.07722,-,-,37.45,66.32813,-,-,-,-,-,-,34.41572,34.41572,-,-,-
55,3828,"ООО  СК ""Альянс Жизнь""",Москва,492592.81415,197786.98494,197786.56329,-,0.42165,294805.82921,294805.82921,47919.34151,-,-,246886.4877,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,17978951.84639,16338492.44933,16338492.44933,6137972.05121,-,1640459.39706,1640459.39706,1613856.76511,-,-,26602.63195,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,2496,"ООО ""Абсолют Страхование""     ",Москва,1228101.29456,-,-,-,-,1223223.98904,724601.09088,621804.46943,1066.68218,-,102796.62145,498622.89816,400319.3524,62030.29688,60.61734,-,23764.36912,136083.4778,-,-,119477.31481,58903.27645,72441.08668,604.28197,-,-,5315.01326,-,35712.80491,30809.02348,-0.03694,2497.3492,23365.10988,-,-,-,4877.30552,4054.03193,229.09461,594.17898,-
58,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,32573.12444,-,-,-,-,32573.12444,22439.5391,1416.13405,-,-,21023.40505,10133.58534,8785.92144,6033.05755,-,-,13.01404,1309.70583,-,-,946.02377,484.12025,1279.44343,828.28447,-,-,5,-,5.4,319.76896,120.99,-,68.22047,-,-,-,-,-,-,-,-
59,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,141691.24581,-,-,-,-,141691.24581,35033.46083,34683.61241,-,-,349.84842,106657.78498,102331.00899,4572.57574,-,1951.90766,11.016,3.33,3417.10235,-,7231.46088,85143.61636,4317.56442,-,-,526.73075,-,-,28.07458,3762.75909,-,-,9.21157,-,-,-,-,-,-,-,-
60,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,17331466.1717,17327393.27724,17327393.27724,16147495.09161,-,4072.89446,4072.89446,2839.23441,-,-,1233.66005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,0436,"ООО ""АМТ Страхование""",Москва,15476.58998,-,-,-,-,15476.58998,1112.67452,1112.67452,-,-,-,14363.91546,6315.63309,-,-,-,5327.27692,-,-,-,988.35617,-,8048.28237,-,-,-,8048.28237,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,177606.09231,-,-,-,-,177606.09231,-,-,-,-,-,177606.09231,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,177606.09231,-,-,-,-,-,-,-,-,-
63,3487,"ООО ""БИН Страхование""",Москва,129.8133,-,-,-,-,129.8133,96.98293,96.98293,-,-,-,32.83037,28.48649,-,-,-,-,-,-,-,-,28.48649,-,-,-,-,-,-,-,-,-,-,4.34388,-,-,-,-,-,-,-,-
64,3799,"ООО ""БСД""",Москва,138307.35635,-,-,-,-,138307.35635,22629.35785,330.47893,-,-,22298.87892,115677.9985,10411.28362,2350.21779,-,-,-,3804.27222,-,-,3641.88821,614.9054,97873.67194,47.51659,-,-,-,-,5.2,96978.20665,842.7487,7393.04294,-,-,-,-,-,-,-,-,-
65,3826,"ООО ""Вита-страхование""",Сургут,4826.80963,4623.36625,4622.17231,0.9448,1.19394,203.44338,203.44338,203.44338,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,3866,"ООО ""ВСК-Линия жизни""",Москва,672606.32454,672600.32454,672600.32454,-,-,6,6,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,3535,"ООО ""ИНКОР Страхование""",Дмитров,451298.74057,-,-,-,-,451298.74057,91125.84148,80896.55877,-,-,10229.28271,360172.89909,336276.15814,27581.52175,340.42772,22.08,42.89502,19072.47474,-,-,287149.09176,2067.66715,17667.55596,78.9915,-,-,-,-,6601.38347,9814.03982,1173.14117,-,6229.18499,-,-,-,-,-,-,-,-
