Сведения о количестве заявленных страховых случаев,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
,,,,,,,,,,,,,"пациентов, участвующих в клинических исследованиях лекарственного препарата для медицинского применения",работников налоговых органов,,,Всего,в том числе,,,,,,,,,Всего,в том числе,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,средств наземного транспорта (кроме средств железнодорожного транспорта),средств железнодорожного транспорта,средств воздушного транспорта,средств водного транспорта,грузов,сельско-хозяйственное страхование - всего,из него,прочего имущества юридических лиц,прочего имущества граждан,,Перевозчиков,,,,,Иных владельцев (кроме перевозчиков),,,,,"организаций, эксплуатирующих опасные объекты","за причинение вреда вследствие недостатков товаров, работ, услуг",за причинение вреда третьим лицам,за неисполнение или ненадлежащее исполнение обязательств по договору,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,"страхование, осуществляемое с государственной поддержкой",,,,Всего,в том числе,,,,Всего,в том числе,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,владельцев средств наземного транспорта (кроме средств железнодорожного транспорта),владельцев средств железнодорожного транспорта,владельцев средств воздушного транспорта,владельцев средств водного транспорта,,средств наземного транспорта (кроме средств железнодорожного транспорта),средств железнодорожного транспорта,владельцев средств воздушного транспорта,владельцев средств водного транспорта,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
ИТОГО:,,,,15 412 135*,243561,494589,128868,31061,365721,12850844,11567285,275221,33,130,11292064,1283559,1216776,999757,2212,225,438,27496,3232,187,17677,165739,22711,1682,954,432,183,113,10227,9847,0,21,359,35,1112,8795,860,650,43422,38682,38682,0,2028019,2023525,1149,3345,0
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,26170,762,0,0,0,0,25476,22392,310,0,0,22082,3084,2631,2065,0,0,25,74,0,0,182,285,123,0,0,0,0,0,58,50,0,0,8,0,5,60,0,2,328,0,0,0,694,690,0,4,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,77,0,0,0,0,0,77,0,0,0,0,0,77,77,66,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,3739,193,0,0,0,0,3739,3555,101,0,0,3454,184,177,146,0,0,0,0,0,0,30,1,7,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,5319,0,0,0,0,0,3823,2657,1071,0,0,1586,1166,1159,1003,0,0,0,0,11,0,25,120,7,0,0,0,0,0,6,6,0,0,0,0,0,1,0,0,0,0,0,0,1496,1488,2,6,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,707,0,0,0,0,0,686,297,297,0,0,0,389,223,7,0,0,0,128,0,0,75,13,149,0,0,0,0,0,3,3,0,0,0,0,1,145,0,0,17,0,0,0,21,21,0,0,0
6,4210,  АИЖК,Москва,122,0,0,0,0,0,122,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,6366,6,0,0,0,0,6366,4352,4352,0,0,0,2014,1976,195,0,0,0,1,362,0,42,1376,37,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1,0,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,10610,131,0,0,0,0,10610,10610,0,0,0,10610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,455,  АКОМС,Холмск,83,0,0,0,0,0,83,64,16,0,0,48,19,19,13,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3572,  АКЦЕПТ,Люберцы,207,0,0,0,0,0,207,1,1,0,0,0,206,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3859,  АЛЛЕГА,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,2715049,299,0,0,0,0,2622395,2507197,6147,0,0,2501050,115198,103408,65923,267,39,12,287,63,2,575,36242,1579,78,3,0,54,21,753,747,0,0,6,0,46,701,1,51,10160,0,0,0,92654,92530,27,97,0
13,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,5757,29,5320,5248,0,72,437,437,75,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,290,  АЛЬЯНС,Москва,11504,37,3,3,0,0,10199,4377,2923,12,0,1454,5822,3836,1060,57,0,11,2014,7,0,651,36,407,8,0,0,8,0,212,199,0,8,5,0,8,179,0,43,1536,0,0,0,1302,1265,1,36,0
16,3828,  АЛЬЯНС ЖИЗНЬ,Москва,173477,9106,926,926,114,0,172551,172551,895,0,0,171656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2699,  АЛЬЯНС-МЕД,Сызрань,17,17,0,0,0,0,17,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,436,  АМТ СТРАХОВАНИЕ,Москва,6,4,0,0,0,0,6,1,1,0,0,0,5,4,0,0,0,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,66,  АНГАРА,Братск,4766,0,0,0,0,0,728,593,454,0,0,139,135,134,109,0,0,0,0,0,0,4,21,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4038,4038,0,0,0
20,2982,  АНДРОМЕДА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1858,  АРМЕЕЦ,Москва,14230,91,0,0,0,0,1617,464,240,0,0,224,1153,1131,1000,0,0,0,0,0,0,10,121,22,0,0,0,0,0,3,3,0,0,0,0,0,19,0,0,0,0,0,0,12613,12613,0,0,0
22,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3193,  АРСЕНАЛЪ,Москва,4758,0,0,0,0,0,3411,3294,482,0,0,2812,117,30,0,0,3,0,1,0,0,16,10,41,0,0,0,0,0,0,0,0,0,0,0,0,21,20,0,46,1347,1347,0,0,0,0,0,0
24,2489,  АСКО,Набережные Челны,18958,0,0,0,0,0,7561,5600,1389,0,0,4211,1961,1920,1754,0,0,0,4,23,18,23,116,38,0,0,0,0,0,29,29,0,0,0,0,3,6,0,0,3,0,0,0,11397,11385,0,12,0
25,3999,  АСКО-ЖИЗНЬ,Набережные Челны,1410,0,1326,1326,0,0,84,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,278,  АСКОМЕД,Самара,5185,0,0,0,0,0,5185,5185,0,0,0,5185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3767,  АСКОР,Москва,15,0,0,0,0,0,15,2,2,0,0,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2144,  АСКО-ЦЕНТР,Курск,804,0,0,0,0,0,804,619,67,0,0,552,185,184,152,0,0,0,0,1,0,16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,1372,  АСТРАМЕД-МС,Екатеринбург,32,0,0,0,0,0,32,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,758,  АСТРА-МЕТАЛЛ,Магнитогорск,16021,0,0,0,0,0,16021,16021,0,0,0,16021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2619,  АСТРО-ВОЛГА,Самара,4557,0,0,0,0,0,1441,924,272,0,0,652,517,483,445,0,0,0,3,0,0,3,32,34,0,0,0,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,0,3116,3116,0,0,0
33,2684,  АСТРО-ВОЛГА-МЕД,Самара,2239,3,0,0,0,0,2239,2239,0,0,0,2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,518,  БАСК,Белово,70634,0,0,0,0,0,68998,68912,214,0,0,68698,86,85,73,0,0,0,1,0,0,1,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636,1630,6,0,0
36,4312,  БАШКОРТОСТАН МЕДИЦИНА,Уфа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3487,  БИН СТРАХОВАНИЕ,Москва,13952,727,0,0,0,0,9269,6400,1419,0,0,4981,2869,1940,869,0,0,1,7,0,0,86,977,417,0,0,0,0,0,54,54,0,0,0,0,23,168,172,0,512,0,0,0,4683,4636,1,46,0
38,3991,  БЛАГОСОСТОЯНИЕ,Москва,6015,0,490,222,0,268,5525,5525,5519,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,1310,0,0,0,0,0,1308,553,129,0,0,424,755,718,0,0,0,0,0,0,0,0,718,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,30,0,0,0,2,2,0,0,0
40,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,105,0,0,0,0,0,81,63,1,0,0,62,18,18,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0
41,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,10014,0,0,0,0,0,10014,9354,15,0,0,9339,660,646,607,0,0,0,2,0,0,31,6,13,0,0,0,0,0,2,2,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0
42,3245,  ВЕРНА,Краснодар,1232,0,0,0,0,0,1076,967,101,0,0,866,109,99,89,0,0,0,0,1,0,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,156,156,0,0,0
43,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3561,  ВИТАЛ-ПОЛИС,Москва,543,0,0,0,0,0,543,525,7,0,0,518,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,1774,0,1126,1099,0,27,648,648,52,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,880,0,0,0,0,0,880,745,578,0,0,167,135,124,106,0,0,0,0,0,0,5,13,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
47,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,717,0,0,0,0,0,717,717,0,0,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,433,  ВОСТСИБЖАСО,Иркутск,14120,0,0,0,0,0,14120,13928,1316,0,0,12612,192,185,84,0,0,0,0,0,0,7,94,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
49,621,  ВСК,Москва,415793,2203,0,0,0,0,203944,115895,38998,0,0,76897,88049,85426,79878,0,10,5,157,107,1,1358,3911,2471,59,59,0,0,0,1373,1366,0,4,3,0,27,754,258,1,151,0,0,0,211849,211567,40,242,0
50,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,4787,0,647,342,0,305,166,166,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3974,3974,0,0,0,0,0,0
51,3978,  ВСК-МИЛОСЕРДИЕ,Москва,1351,0,0,0,0,0,1351,1351,0,0,0,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,5938,0,0,0,0,0,5938,5938,0,0,0,5938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3398,  ВТБ СТРАХОВАНИЕ,Москва,159671,0,0,0,0,0,143478,80948,16365,0,0,64583,62530,59623,4864,25,3,27,74,0,0,275,54355,586,1,0,0,1,0,120,120,0,0,0,1,7,457,0,0,2321,11378,11378,0,4815,4780,5,30,0
54,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,121,0,121,85,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3780,  ВЫРУЧИМ!,Екатеринбург,2541,0,0,0,0,0,2541,52,49,0,0,3,2489,2484,2476,0,0,0,0,0,0,4,4,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,630,  ГАЙДЕ,Санкт-Петербург,31666,0,0,0,0,0,27170,22974,225,0,0,22749,4196,4177,4125,0,0,1,3,0,0,14,34,17,0,0,0,0,0,15,15,0,0,0,0,0,2,0,0,2,0,0,0,4496,4473,0,23,0
57,3908,  ГАЛАКТИКА,Москва,7,0,0,0,0,0,7,6,0,0,0,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,397,  ГЕЛИОС,Москва,12843,0,0,0,0,0,7448,4614,980,0,0,3634,2834,2540,2329,0,0,1,2,0,0,79,129,57,0,0,0,0,0,27,27,0,0,0,0,1,27,2,0,237,0,0,0,5395,5395,0,0,0
60,448,  ГЕОПОЛИС,Москва,376233,0,360451,0,0,360451,15782,15782,0,0,0,15782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2397,  ГЕОПОЛИС,Москва,3444,0,0,0,0,0,3342,0,0,0,0,0,3342,3335,3315,0,0,0,0,0,0,0,20,7,0,0,0,0,0,6,6,0,0,0,0,0,1,0,0,0,0,0,0,102,102,0,0,0
62,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,9006,2,0,0,0,0,9006,9006,0,0,0,9006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,101,0,0,0,0,0,101,3,3,0,0,0,98,97,97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2042,  ГРАНТА,Казань,2041,0,0,0,0,0,2041,1560,21,0,0,1539,481,471,464,0,0,0,1,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0
65,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,283164,22,0,0,0,0,253902,183120,967,0,0,182153,70782,69156,51210,1,0,7,17257,0,0,186,495,606,69,69,0,0,0,387,383,0,0,4,0,2,148,0,0,1020,0,0,0,29262,29257,0,5,0
66,1820,  ГУТА-СТРАХОВАНИЕ,Москва,658,0,0,0,0,0,272,155,34,0,0,121,117,80,76,0,0,0,0,0,0,3,1,30,0,0,0,0,0,16,16,0,0,0,0,0,14,0,0,7,0,0,0,386,385,0,1,0
67,2214,  ДАЛЬАКФЕС,Владивосток,4106,0,0,0,0,0,788,297,198,0,0,99,491,485,378,0,0,2,1,0,0,67,37,4,1,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,3318,3318,0,0,0
68,55,  ДАЛЬЖАСО,Хабаровск,5678,0,0,0,0,0,5678,5547,503,0,0,5044,131,130,87,0,0,0,9,0,0,7,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69,525,  ДАЛЬ-РОСМЕД,Хабаровск,7392,0,0,0,0,0,7392,7392,0,0,0,7392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,2864,101,0,0,0,0,728,348,348,0,0,0,380,314,279,0,0,0,16,0,0,9,10,66,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,2136,2136,0,0,0
71,1363,  ДИАМАНТ,Москва,289,0,0,0,0,0,289,0,0,0,0,0,289,288,288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72,206,  ДИАНА,Ангарск,2349,0,0,0,0,0,2349,2277,299,0,0,1978,72,70,18,0,0,0,0,0,0,5,47,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
73,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,5818,0,0,0,0,0,5774,5644,321,0,0,5323,130,124,3,0,0,0,0,0,0,24,97,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,44,44,0,0,0
74,3954,  ЕВРОИНС,Смоленск,9948,22,0,0,0,0,6350,5441,80,0,0,5361,909,216,146,0,0,0,1,41,0,5,23,177,0,0,0,0,0,1,1,0,0,0,0,62,29,85,0,516,0,0,0,3598,3598,0,0,0
75,990,  ЕВРОПА,Лобня,144,0,0,0,0,0,144,33,1,0,0,32,111,110,74,0,0,0,0,2,0,0,34,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,17539,0,0,0,0,0,17539,17498,17498,0,0,0,41,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0
77,1595,  ЖАСКО,Вологда,90,0,0,0,0,0,9,1,1,0,0,0,8,7,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0
78,263,  ЖАСО,Москва,55514,286,0,0,0,0,39773,30457,3850,0,0,26607,9316,8247,7163,649,0,0,22,0,0,114,299,760,26,0,26,0,0,36,36,0,0,0,0,1,697,0,0,309,0,0,0,15740,15643,0,97,0
79,4003,  ЖАСО-ЛАЙФ,Москва,261,0,249,249,60,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,222,0,0,0,0,0,222,167,101,0,0,66,55,54,4,32,0,0,2,0,0,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,30860,468,0,0,0,0,19823,6946,2368,0,0,4578,12877,12406,11334,0,0,0,18,29,0,96,929,110,0,0,0,0,0,34,34,0,0,0,0,6,68,2,0,361,0,0,0,11037,11026,1,10,0
84,3616,  ИНВЕСТ-ПОЛИС,Королев,13,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
85,2401,  ИНВЕСТСТРАХ,Москва,871,0,0,0,0,0,871,856,102,0,0,754,15,15,3,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,425,  ИНГВАР,Москва,618,0,0,0,0,0,618,0,0,0,0,0,618,618,0,0,0,0,615,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
