Сведения о вознаграждении посредникам,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
,,ИТОГО:,,179102653.28159,54921836.32107,54877064.24527,17751403.30208,44772.0758,116463680.17219,46872728.39332,39145488.29992,6225.75806,0,7727240.0934,69590951.77887,54262590.48865,25896762.07341,123766.74668,318148.86295,322534.99299,3095488.63083,271922.50461,135386.43091,6645098.15819,17588868.51899,7744602.33400999,878476.03339,2389.79207,94380.9933,172474.84483,94622.16048,234058.81474,2312602.73942,3955596.95578,506809.24725,7076949.70896,0,0,0,7717136.78833,7466988.50529,105020.12686,145128.15618,0
1,4179," ООО ""СК"" Райффайзен Лайф""",Москва,496841.45536,394160.66557,394160.66557,124848.2927,-,102680.78979,102680.78979,30248.37979,-,-,72432.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1207,"АО  ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,1170371.49768,-,-,-,-,1170371.49768,49707.0331,49019.57242,-,-,687.46068,1120664.46458,3337.26618,1963.82219,-,-,-,-,-,-,-,1373.44399,94.80245,-,-,-,-,-,-,94.80245,-,-,1117232.39595,-,-,-,-,-,-,-,-
3,3991,"АО  ""СК  БЛАГОСОСТОЯНИЕ""",Москва,34861.05235,433.76253,374.68136,-,59.08117,34427.28982,34427.28982,31227.63242,-,-,3199.6574,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,0206,"АО  ""Страховая Компания ""ДИАНА""",Ангарск,7063.461,-,-,-,-,7063.461,3798.948,1110.892,-,-,2688.056,3264.513,3203.354,402.787,-,-,-,7.036,-,-,315.587,2477.944,61.159,-,-,-,-,0.2,7.494,53.465,-,-,-,-,-,-,-,-,-,-,-
5,0191,"АО  ""Тинькофф  Страхование""",Москва,518649.48614,-,-,-,-,513376.86211,266064.24392,266064.24392,-,-,-,247312.61819,242971.67677,242626.29268,-,-,-,-,-,-,-,345.38409,735.61114,735.61114,-,-,-,-,-,-,-,-,3605.33028,-,-,-,5272.62403,5272.62403,-,-,-
6,0212,"АО  ""Цюрих надежное страхование""",Москва,43057.16771,-,-,-,-,43057.16771,64.89864,64.89864,-,-,-,42992.26907,28484.72505,7.8471,-,-,-,13026.08472,-,-,15398.89895,51.89428,6749.24678,-,-,-,-,-,1375.21521,5374.03157,-,2315.6238,5442.67344,-,-,-,-,-,-,-,-
7,3947,"АО ""АИГ""",Москва,35659.02042,-,-,-,-,35576.91273,-,-,-,-,-,35576.91273,11956.90738,31,-,-,-,6613.17968,-,-,5312.7277,-,13939.18218,549.90571,-,-,-,-,-,13389.27647,-,-,9680.82317,-,-,-,82.10769,-,82.10769,-,-
8,2239,"АО ""АльфаСтрахование""",Москва,10099450.67129,-,-,-,-,9071975.6392,2496979.66066,2050752.46366,1468.42384,-,446227.197,6574995.97854,4768171.52359,2754528.99304,16980.15718,75667.32756,45478.9564,60128.67444,101674.78555,69889.15485,339416.89779,1374295.73163,431341.70771,163036.18004,-,28145.95907,13683.38409,1814.75018,7028.47914,214567.24554,3065.70965,39812.37749,1335670.36975,-,-,-,1027475.03209,1010355.54871,11106.91335,6012.57003,-
9,3064,"АО ""Боровицкое страховое общество""",Москва,54365.50436,-,-,-,-,50601.91148,25686.93249,9779.73281,-,-,15907.19968,24914.97899,14648.73475,10411.3419,-,-,-,159.58356,-,-,3703.13827,374.67102,10266.24424,3.6,-,-,-,-,173.90366,523.72651,9565.01407,-,-,-,-,-,3763.59288,3763.59288,-,-,-
10,0433,"АО ""ВостСибЖАСО""",Иркутск,17927.72746,-,-,-,-,17927.72746,10040.21068,7910.96212,-,-,2129.24856,7887.51678,7765.09674,237.01323,-,-,-,132.96552,-,-,406.00156,6989.11643,121.89972,-,-,-,-,-,-,121.89972,-,-,0.52032,-,-,-,-,-,-,-,-
11,1284,"АО ""Группа Ренессанс Страхование""",Москва,3354576.72305,-,-,-,-,3170713.40623,552333.02349,129866.56496,-,-,422466.45853,2618380.38274,2196203.86481,1015023.88414,59.41931,-,6166.63712,1090972.46171,-,-,27781.23764,56200.22489,69046.39881,58822.3947,-,-,122.20228,-,1143.1036,8958.69823,-,-,353130.11912,-,-,-,183863.31682,180819.02998,940.94385,2103.34299,-
12,4014,"АО ""ГСК ""Югория-Жизнь""",.Ханты-Мансийск,29985.21232,29806.66131,29806.66131,-,-,178.55101,178.55101,178.55101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,896514.44901,-,-,-,-,651315.33055,64835.45332,53094.31993,-,-,11741.13339,586479.87723,581447.07942,517023.07624,-,-,-2.75225,3543.70008,115.00354,-,4801.52673,55966.52508,3829.60691,394.76142,-,-,18.45731,-,5.94,3412.02018,-1.572,12.34583,1190.84507,-,-,-,245199.11846,244604.25852,276.16924,318.6907,-
14,2071,"АО ""ГСМК""",Санкт-Петербург,36.943,-,-,-,-,36.943,36.943,-,-,-,36.943,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,1412,"АО ""Д2  Страхование""",Новосибирск,386065.76673,-,-,-,-,386065.76673,167661.51691,163448.8666,-,-,4212.65031,218404.24982,152908.64614,831.20048,-,-,-,2007.43517,-,-,1260.26364,148809.74685,49820.7574,-,-,-,-,-,-,49820.7574,-,-,15674.84628,-,-,-,-,-,-,-,-
17,0055,"АО ""ДальЖАСО""",Хабаровск,62724.3322,-,-,-,-,62724.3322,47221.06235,12206.7681,-,-,35014.29425,15503.26985,14996.98051,384.5258,-,-,15.19262,13609.48642,-,-,447.67038,540.10529,506.28934,1.575,-,-,3.2208,-,-,293.05904,208.4345,-,-,-,-,-,-,-,-,-,-
18,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,178891.32971,-,-,-,-,178891.32971,178051.64294,178051.64294,-,-,-,839.68677,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,839.68677,-,-,-,-,-,-,-,-
19,4337,"АО ""КСА - КЛУВЕР""",Красноперекопск,38971.405,-,-,-,-,38971.405,2325.413,2231.438,-,-,93.975,36645.992,32949.697,30076.026,-,-,-,5.85,-,-,2028.954,838.867,3319.009,0.54,-,-,-,-,-,2569.472,748.997,-,377.286,-,-,-,-,-,-,-,-
20,1427,"АО ""МАКС""",Москва,1366255.62593,-,-,-,-,1175368.45707,361834.3607,318292.36277,-,-,43541.99793,813534.09637,736957.18334,689256.77233,3.26475,3742.19181,-,403.29623,1367.83486,-,25944.33359,16239.48977,4887.00352,-,-,-,-,4887.00352,-,-,-,-,71689.90951,-,-,-,190887.16886,187027.84626,410.48555,3448.83705,-
21,3256,"АО ""МетЛайф""",Москва,1757683.31315,1429372.92878,1419090.16469,1331299.13212,10282.76409,328310.38437,328310.38437,225201.18498,-,-,103109.19939,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,3116,"АО ""НАСКО""",Казань,1018627.60923,-,-,-,-,736633.05796,169665.02934,149209.71214,-,-,20455.3172,566968.02862,497848.87263,88493.83768,165.27329,-,73.04144,920.96974,4077.60276,-,342962.47533,61155.67239,58788.79153,115.10088,-,50.34105,270.66484,2.735,739.08701,33642.4959,23968.36685,2835.29125,7495.07321,-,-,-,281994.55127,270911.25766,2140.93313,8942.36048,-
23,2346,"АО ""ОСК""",Самара,263187.0262,-,-,-,-,189504.31524,14077.99606,10175.04206,-,-,3902.954,175426.31918,168643.30695,145554.62076,9.808,46.5,4865.066,1295.464,75.431,-,8683.73119,8112.686,6515.15123,353.721,-,37.5,710.03,345.71,909.12569,3732.52454,426.54,-,267.861,-,-,-,73682.71096,72623.3622,426.53744,632.81132,-
24,3748,"АО ""Русский Стандарт Страхование""",Москва,985140.9289,575509.47404,575509.47404,-,-,409631.45486,409631.45486,322335.23674,-,-,87296.21812,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,2619,"АО ""СК ""Астро-Волга""",Самара,76527.86987,-,-,-,-,27331.94007,16565.75403,15235.81406,-,-,1329.93997,10766.18604,9426.37629,5858.95455,-,-,110.8648,948.04269,4.6402,-,708.87353,1795.00052,1339.80975,15.2638,-,-,-,-,33.56176,1289.38419,1.6,-,-,-,-,-,49195.9298,49195.9298,-,-,-
27,0507,"АО ""СК ""Колымская""",Хабаровск,52152.40361,43417.06816,43056.66913,-,360.39903,8735.33545,8735.33545,4607.8844,-,-,4127.45105,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,0915,"АО ""СК ""ПАРИ""",Москва,627639.85406,-,-,-,-,622282.10646,126947.95348,110328.40271,-,-,16619.55077,495334.15298,456267.99227,46637.1208,114.81445,71.70378,638.38716,240801.95747,-,-,108155.03406,59848.97455,26257.50968,1333.53337,-,50.41036,1533.55944,13.86623,1191.56122,21984.46156,150.1175,2.66185,12805.98918,-,-,-,5357.7476,4883.77235,310.68095,163.2943,-
29,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,320.94206,-,-,-,-,320.94206,320.94206,-,-,-,320.94206,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,347409.04979,-,-,-,-,266155.55875,72399.30191,52116.48019,-,-,20282.82172,193756.25684,183681.02185,147606.6752,-,-,331.33355,17405.65383,-,-,5179.01041,13158.34886,3652.82042,547.0304,-,-,-,-,7.05,640.35502,2458.385,-,6422.41457,-,-,-,81253.49104,77477.03656,277.78303,3498.67145,-
31,2359,"АО ""СК УСПЕХ""",Москва,2899.73395,-,-,-,-,2899.73395,2899.73395,3.9375,-,-,2895.79645,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,2873,"АО ""СМК ""Сахамедстрах""",Якутск,989.06167,-,-,-,-,989.06167,989.06167,-,-,-,989.06167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,1587,"АО ""СО ""Талисман""",Казань,35883.17343,-,-,-,-,10159.55145,519.22595,519.22595,-,-,-,9640.3255,9625.97469,9215.22177,-,-,-,-,-,-,43.20726,367.54566,10.73585,-,-,-,-,-,-,10.73585,-,-,3.61496,-,-,-,25723.62198,25723.62198,-,-,-
34,1208,"АО ""СОГАЗ""",Москва,4336860.14635,-,-,-,-,4033418.7906,1014993.14058,696643.77066,-,-,318349.36992,3018425.65002,2730819.85889,1057600.11966,46589.33551,67943.20672,31420.80139,79728.34983,13724.32865,49.04625,1154403.29753,279410.4196,218592.83514,10357.41844,-,29981.14091,9079.37973,27149.27946,8300.76644,132352.77292,1372.07724,32929.49148,36083.46451,-,-,-,303441.35575,234799.44128,16968.98244,51672.93203,-
35,3229,"АО ""Страховая бизнес группа""",Воронеж,458720.04848,-,-,-,-,449841.545,4470.79467,3724.66586,-,-,746.12881,445370.75033,432970.60188,386.75113,-,4.5,82.4,8174.42429,-,-,423977.98294,344.54352,11641.69325,-,-,35.264,240.69603,-,678.56296,10239.42407,447.74619,-,758.4552,-,-,-,8878.50348,4763.7801,444.42317,3670.30021,-
37,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,3288.56939,-,-,-,-,3288.56939,3288.56939,-,-,-,3288.56939,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,0983,"АО ""Страховая группа ""УралСиб""",Москва,46331.12255,-,-,-,-,46856.41676,39843.56737,10294.74538,-,-,29548.82199,7012.84939,6201.27541,39.40568,-34.33045,-,-,-111.93549,-,-,271.34629,6036.78938,796.77846,-86.60321,-,-,-,-,-,876.5119,6.86977,-,14.79552,-,-,-,-525.29421,-,-40.89311,-484.4011,-
39,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,107354.68845,-,-,-,-,98705.97104,24422.64815,898.64596,-,-,23524.00219,74283.32289,69566.50236,61065.40665,-,-,-,758.92192,-,-,4341.78439,3400.3894,3109.18246,1517.44793,-,-,-,-,874.325,717.40953,-,-,1607.63807,-,-,-,8648.71741,8648.71741,-,-,-
41,2144,"АО ""Страховая компания АСКО-Центр""",Курск,17387.01846,-,-,-,-,17387.01846,10728.12346,7000.65317,-,-,3727.47029,6658.895,6590.43825,5723.76795,-,-,-,14.0995,15.7542,-,505.71989,331.09671,68.12525,-,-,-,-,-,-,68.12525,-,-,0.3315,-,-,-,-,-,-,-,-
42,3987,"АО ""УРАЛСИБ Жизнь""",Москва,461544.00757,460977.67653,460931.30936,203746.08067,46.36717,566.33104,566.33104,566.33104,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,3995,АО ВТБ Страхование жизни,Москва,2421974.20101,2421974.20101,2421974.20101,2403.19684,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,3300,"АО СГ ""Спасские ворота""",Салехард,157092.0154,-,-,-,-,154873.57135,75759.34958,6029.8132,-,-,69729.53638,79114.22177,55322.12273,1016.38696,-,-,-,51939.04965,-,-,418.7862,1947.89992,23792.09904,1405.868,-,-,-,-,19.974,22366.25704,-,-,-,-,-,-,2218.44405,2102.33715,45.4225,70.6844,-
45,1858,"АО СК "" Армеец""",Москва,81082.74404,-,-,-,-,36106.30422,18203.07396,8537.47623,-,-,9665.59773,17903.23026,13556.76892,9489.69164,-,-,18.855,13.0303,-,-,1056.34554,2978.84644,4211.9739,7.038,-,18.504,-,-,1550.1138,506.43477,2129.88333,-,134.48744,-,-,-,44976.43982,44976.43982,-,-,-
46,0290,"АО СК ""Альянс""",Москва,279245.84578,-,-,-,-,278938.57267,28462.64883,20545.39573,1300.80377,-,7917.2531,250475.92384,146093.53675,388.57281,2056.39123,10616.50442,4747.01956,60521.03056,-,-,60700.4664,7063.55177,83945.2601,0.15598,-,5649.83337,15.68182,1544.48244,33488.04612,42426.1317,820.92867,1411.73127,19025.39572,-,-,-,307.27311,-,208.48141,98.7917,-
47,0278,"АО СК ""АСКОМЕД""",Самара,2799.04213,-,-,-,-,2799.04213,2799.04213,-,-,-,2799.04213,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,0518,"АО СК ""БАСК""",Белово,5879.24565,-,-,-,-,2063.36615,1309.7144,713.22911,-,-,596.48529,753.65175,747.52375,513.52587,-,-,-,-,-,-,18.76047,215.23741,6.128,-,-,-,-,-,0.985,5.143,-,-,-,-,-,-,3815.8795,3815.3095,0.57,-,-
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,97678.42352,-,-,-,-,56653.73219,28147.20931,26211.74621,-,-,1935.4631,28506.52288,5187.32615,3063.80462,-,-,-,391.01897,-,-,821.3262,911.17636,23313.69771,23191.0225,-,-,-,-,53.36464,69.31057,-,-,5.49902,-,-,-,41024.69133,41024.69133,-,-,-
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,10893.5484,-,-,-,-,10893.5484,4304.41192,4265.60392,-,-,38.808,6589.13648,6557.02428,48.56592,940.0495,-,-,5047.34218,-,-,390.34992,130.71676,32.1122,-,-,-,-,-,-,32.1122,-,-,-,-,-,-,-,-,-,-,-
51,0425,"АО СК ""Ингвар""",Москва,46526.61253,-,-,-,-,46526.61253,-,-,-,-,-,46526.61253,46526.61253,-,-,-,-,19450.01309,-,-,27076.59944,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,2947,"АО СК ""РСХБ-Страхование""",Москва,460282.41373,-,-,-,-,460257.60348,95774.82852,95774.82852,-,-,-,364482.77496,260811.32298,13300.1318,2.50115,-,70.91732,165.94802,66373.10267,36996.50804,36423.23978,144475.48224,66628.95713,-,-,-,-,-,203.8,66425.15713,-,6955.97235,30086.5225,-,-,-,24.81025,-,24.81025,-,-
53,3467,"АО СК ""Сибирский Спас""",Новокузнецк,53662.04901,-,-,-,-,24922.91529,15696.3647,6083.39219,-,-,9612.97251,9226.55059,9218.51159,8824.86009,-,-,-,-,-,-,13.9176,379.7339,8.039,-,-,-,-,-,5.702,2.337,-,-,-,-,-,-,28739.13372,28739.13372,-,-,-
54,3983,"АО СК ""Стерх""",Якутск,178707.10023,-,-,-,-,127001.99023,33504.84944,33492.10572,-,-,12.74372,93497.14079,47702.57999,13527.82976,-,2161.53296,6513.88381,500.7314,1224.50977,1205.28073,18622.71337,5151.37892,42726.38641,20.225,-,1092.52006,4588.6688,-,145.63289,36851.55141,27.78825,276.98273,2791.19166,-,-,-,51705.11,51705.11,-,-,-
55,1216,"АО СК ""Чулпан""",Альметьевск,54307.81477,-,-,-,-,34009.26023,8417.49025,7201.89479,-,-,1215.59546,25591.76998,24230.65101,12220.91765,-,-,83.51219,21.017,134.88833,-,4553.71711,7216.59873,799.09003,22.91302,-,-,53.03465,-,30.0252,689.45716,3.66,-,562.02894,-,-,-,20298.55454,19777.07958,416.67045,104.80451,-
56,1621,"АО Страховое общество ""ЯКОРЬ""",Москва,205814.97512,-,-,-,-,190560.08041,150117.77153,21830.93084,-,-,128286.84069,40442.30888,25808.18008,3402.75365,-,-,785.06698,9720.94593,-,-,11412.42012,486.9934,12754.1702,5.24025,-,-,1270.24512,-,16.734,5041.67206,6420.27877,-,1879.9586,-,-,-,15254.89471,15254.89471,-,-,-
57,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,38505.62726,-,-,-,-,38505.62726,-,-,-,-,-,38505.62726,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38505.62726,-,-,-,-,-,-,-,-,-
58,2733,"ЗАО ""СК ""Резерв""",Хабаровск,6318.072,-,-,-,-,6318.072,4542.3495,4542.3495,-,-,-,1775.7225,1197.567,-,-,-,-,-,-,-,-,1197.567,513.243,-,-,-,-,-,-,513.243,-,-,64.9125,-,-,-,-,-,-,-,-
59,2284,"ЗАО ГСАО ""Плато""",Москва,416.20304,-,-,-,-,416.20304,82.45025,82.45025,-,-,-,333.75279,329.00279,-,-,-,-,110.15876,-,-,218.84403,-,4.75,-,-,-,-,-,-,4.75,-,-,-,-,-,-,-,-,-,-,-
60,1675,Либерти Страхование (АО),Санкт-Петербург,684501.26747,-,-,-,-,663382.41273,133945.7826,37443.55028,-,-,96502.23232,529436.63013,374248.64767,236512.40695,-,-,1137.45314,26778.99458,-,-,21986.59976,87833.19324,14669.94158,754.73807,-,-,1232.51126,1.8,1041.63025,11441.0064,198.2556,2611.00718,137907.0337,-,-,-,21118.85474,20090.17243,135.70334,892.97897,-
61,1298,"ОАО ""Капитал Страхование""",Когалым,18681.0698,-,-,-,-,17853.88315,0.5625,0.5625,-,-,-,17853.32065,17450.19204,13753.9105,-,-,-,-,-,-,3605.47978,90.80176,403.12861,150.23001,-,-,-,-,-,252.8986,-,-,-,-,-,-,827.18665,639.55242,20.41002,167.22421,-
62,2708,"ОАО ""ЧСК""",Москва,27700.80422,-,-,-,-,24076.98577,12257.08203,12257.08203,-,-,-,11819.90374,2005.70536,-,-,1037.66294,19.4,185.58866,-,-,744.85798,18.19578,3536.3271,1.974,-,1045.04708,252.37003,860.83731,-,1376.09868,-,-,6277.87128,-,-,-,3623.81845,-,2638.1707,985.64775,-
63,0436,"ООО  ""АМТ Страхование""",Москва,16014.46373,-,-,-,-,16014.46373,1663.99861,1663.99861,-,-,-,14350.46512,6084.27066,-,-,-,5790.29566,36.445,-,-,257.53,-,8266.19446,-,-,-,8225.72116,-,4.74,35.7333,-,-,-,-,-,-,-,-,-,-,-
64,1083,"ООО  ""Зетта Страхование""",Москва,1259263.75253,-,-,-,-,1212486.94197,168468.33649,115468.97634,-,-,52999.36015,1044018.60548,928353.6431,339655.54843,34.61633,-,-,6045.32949,1255.30094,-,83937.06756,497425.78035,84567.60048,944.44678,-,-,-,542.3578,2647.66712,78770.65622,1662.47256,25.19525,31072.16665,-,-,-,46776.81056,42072.12871,1709.7636,2994.91825,-
65,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,303280.13273,-,-,-,-,303222.07781,56067.59896,30806.81888,-,-,25260.78008,247154.47885,247058.90979,182483.95712,-,-,-,12162.726,-,-,51260.77159,1151.45508,95.56906,5.1,-,28.21464,-,-,37.15,25.10442,-,-,-,-,-,-,58.05492,58.05492,-,-,-
66,3828,"ООО  СК ""Альянс Жизнь""",Москва,624437.53707,389464.95562,389459.50717,602.93556,5.44845,234972.58145,234972.58145,28983.07601,-,-,205989.50544,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,15676949.69158,14587051.67887,14587051.67887,5251202.49554,-,1089898.01271,1089898.01271,1078700.06162,-,-,11197.95109,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68,2496,"ООО ""Абсолют Страхование""     ",Москва,808813.58348,-,-,-,-,804475.14736,352106.52504,273286.90573,-,-,78819.61931,452368.62232,384776.11673,66519.28846,-,-,53359.20865,107119.4758,-,-,112564.27162,45213.8722,49328.55558,517.66989,-,-,9858.12275,-,25280.71848,13671.99469,0.04977,1859.24484,16404.70517,-,-,-,4338.43612,3038.85396,386.21544,913.36672,-
69,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,33363.04199,-,-,-,-,33363.04199,21086.91322,1592.76143,-,-,19494.15179,12276.12877,10457.12567,8091.67715,-,-,26.14659,1214.6638,-,-,652.43289,472.20524,1697.09294,1091.41239,-,-,10,-,4.5,447.00055,144.18,-,121.91016,-,-,-,-,-,-,-,-
70,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,151692.48765,-,-,-,-,151692.48765,43859.96507,39369.81609,-,-,4490.14898,107832.52258,104178.79653,5429.18701,-,3736.70973,17.43773,140.66048,4516.72355,-,6339.33106,83998.74697,3644.58102,-,-,729.34938,37.8,-,92.36561,2785.06603,-,-,9.14503,-,-,-,-,-,-,-,-
