Сведения о страховых премиях в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
№ п/п,Рег №,Наименование,Город,Всего*,из них страхование,,страхование жизни,,,Всего,,,участвующих в,,,,,,,,,,,,,,,владельцев средств,,,,,,,,,,страхование,страхование,,военнослужащих и," страхования,",,владельцев,владельца опасного,перевозчика за,имущественного
,,,,,нерезидентов,Всего,(кроме,страхование жизни,пенсионное страхование,,Всего,от несчастных,клинических,,,,,,,,,,,,,,Всего,наземного транспорта,владельцев,владельцев,,,,,,,за неисполнение или,предпринимательских,финансовых рисков,,приравненных к ним в, предусмотренные,,транспортных средств,объекта за причинение,причинение вреда,"страхования,"
,,,,,,,пенсионного), заемщика,,,,случаев и болезней,исследованиях,работников,медицинское,Всего,,средств наземного,,,,,,,,,, (кроме средств,автотранспортных,автотранспортных,владельцев средств,владельцев средств,владельцев средств,"организаций,",за причинение вреда,за причинение вреда,ненадлежащее,рисков,,,обязательном, федеральными,,,вреда в результате," жизни, здоровью,",предусмотренные
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,,аварии на опасном, имуществу пассажиров,федеральными
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,,, объекте,,законами
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
ИТОГО:,,,,1093836156.71395,11833105.8968,324903612.9151,323735410.46112,42727834.81449,1168202.45398,585414324.81487,244074635.12621,114229920.31693,90606.43286,21804.69049,129844714.80928,341339689.68866,273833890.75576,121448129.6247,889476.31583,8375874.28446,3505662.42683,14542346.59056,2722551.09982,1395775.33855,76832006.30597,45517844.10759,36611005.44425,5288485.4375,2120997.45349,3166206.75676,8019.71264,2538340.1689,1921851.73448,1279796.1422,1695216.80087,12203170.81414,11676124.63352,8191687.88305,22703105.6056,12004559.37015,12004559.37015,0,170094474.36651,165077840.98191,2400888.27617,2615745.10843,0
1,4192," ОВС ""Народные кассы""",Москва,13448.33851,0,0,0,0,0,13448.33851,0,0,0,0,0,13448.33851,353.505,0,0,0,0,0,0,0,154.325,199.18,6412.37781,0,0,0,0,0,0,0,0,0,6412.37781,0,6682.4557,0,0,0,0,0,0,0,0
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,5430403.30953,91626.35007,4947070.2567,4947070.2567,1646868.98451,0,483333.05283,483333.05283,251626.85283,0,0,231706.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1207,"АО  ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,3191858.11708,2689.8283,0,0,0,0,3176758.11708,858385.14775,748654.02032,0,0,109731.12743,2318372.96933,524656.06648,2679.46027,0,0,0,0,0,0,0,521976.60621,125849.15727,0,0,0,0,0,0,0,0,125849.15727,0,0,1667867.74558,0,0,0,0,0,0,0,0
4,3991,"АО  ""СК  БЛАГОСОСТОЯНИЕ""",Москва,1964858.75843,52322.03741,195694.59785,128467.84475,0,67226.7531,1769164.16058,1769164.16058,1676343.66827,0,0,92820.49231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0206,"АО  ""Страховая Компания ""ДИАНА""",Ангарск,71203.502,0,0,0,0,0,71203.502,44829.977,6197.668,0,0,38632.309,26373.525,24810.048,5455.978,0,0,0,151.652,0,0,8179.106,11023.312,1563.477,0,0,0,0,0,0,15.2,27.271,1521.006,0,0,0,0,0,0,0,0,0,0,0
6,0191,"АО  ""Тинькофф  Страхование""",Москва,5161150.10623,0,0,0,0,0,4598731.65377,2875882.31535,2875882.31535,0,0,0,1722849.33842,1616120.77767,1594215.59694,0,0,0,0,0,0,1446.049,20459.13173,13827.79739,9536.27396,9536.27396,0,0,0,0,0,0,4291.52343,0,0,92900.76336,0,0,0,562418.45246,562418.45246,0,0,0
7,0212,"АО  ""Цюрих надежное страхование""",Москва,1407129.76867,36296.34137,0,0,0,0,1407129.76867,4106.39514,4106.39514,0,0,0,1403023.37353,892558.15525,78.471,0,0,0,126445.54313,0,0,765515.63092,518.5102,178731.02055,1379.399,1379.399,0,0,0,0,0,39550.76616,137800.85539,0,274179.53681,57554.66092,0,0,0,0,0,0,0,0
8,3947,"АО ""АИГ""",Москва,1886777.80415,0,0,0,0,0,1884465.16772,16.12865,16.12865,0,0,0,1884449.03907,968594.97625,127.18124,0,0,0,192559.03813,0,0,775908.75688,0,557022.46922,9513.80038,9513.80038,0,0,0,0,0,0,547508.66884,0,0,358831.5936,0,0,0,2312.63643,0,2312.63643,0,0
9,2239,"АО ""АльфаСтрахование""",Москва,72602055.74325,698251.44771,0,0,0,0,47626066.99585,15921502.92078,4965922.8526,4309.9133,0,10955580.06818,31704564.07507,24631906.00494,13039248.83737,105442.50445,1300967.32789,411503.07,357124.57191,564757.35441,377693.5046,4910446.32008,3942416.01883,2914407.8309,922909.07354,107167.18576,815741.88778,0,594618.10498,122436.2314,73361.25566,55599.92913,1131166.48057,14316.75562,532769.96044,3625480.27879,0,0,0,24975988.7474,24667738.66986,176858.97435,131391.10319,0
10,3064,"АО ""Боровицкое страховое общество""",Москва,215804.63241,49418.7,0,0,0,0,140924.83505,71105.75126,19736.31459,0,0,51369.43667,69819.08379,39962.58689,27784.16032,0,0,0,385.74706,0,0,10812.81255,979.86696,29856.4969,12,12,0,0,0,0,0,399.24379,1306.19867,28139.05444,0,0,0,0,0,74879.79736,74879.79736,0,0,0
11,0433,"АО ""ВостСибЖАСО""",Иркутск,67848.12687,0,0,0,0,0,67848.12687,33660.50133,23579.21083,0,0,10081.2905,34187.62554,33671.38949,3554.95225,0,0,0,671.81371,0,0,3339.38762,26105.23591,508.33318,0,0,0,0,0,0,0,0,508.33318,0,0,7.90287,0,0,0,0,0,0,0,0
12,1284,"АО ""Группа Ренессанс Страхование""",Москва,21806826.47517,1091922.12608,0,0,0,0,16446824.88159,5758766.57605,706709.56166,0,0,5052057.01439,10688058.30554,9359138.83192,6549372.72747,445.10203,0,51089.5388,1976780.52515,0,0,479236.45869,302214.47978,459165.27756,324374.08376,324374.08376,0,0,0,949.89766,210.7368,16020.30405,117610.25529,0,0,869754.19606,0,0,0,5236407.86102,5189026.45671,17530.13714,29851.26717,0
13,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,402001.49487,0,400600.66798,400600.66798,0,0,1400.82689,1400.82689,1382.52216,0,0,18.30473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,6765892.47841,0,0,0,0,0,3041443.80068,378748.78904,275620.12204,0,0,103128.667,2662695.01164,2630475.96394,2298276.77012,0,0,3064.7521,9346.36848,2709.5498,0,99804.27116,217274.25228,28755.31195,1206.76039,1206.76039,0,0,0,1451.41551,0.9,800.96625,18449.09277,6846.17703,59.66875,3404.067,0,0,0,3724448.67773,3713743.21834,6255.40476,4450.05463,0
15,2071,"АО ""ГСМК""",Санкт-Петербург,19926.97805,947.345,0,0,0,0,19926.97805,19926.97805,0,0,0,19926.97805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1820,"АО ""ГУТА-Страхование""",Москва,66676.11034,0,0,0,0,0,66676.49149,12477.61545,-440.80955,0,0,12918.425,54198.87604,51187.37604,4212.37775,0,0,0,5594.54673,0,0,41257.43516,123.0164,3011.5,0,0,0,0,0,0,0,0,3005,6.5,0,0,0,0,0,-0.38115,-0.38115,0,0,0
17,1412,"АО ""Д2  Страхование""",Новосибирск,579188.00966,5630.9,0,0,0,0,579188.00966,240688.17044,226013.44881,0,0,14674.72163,338499.83922,240354.34413,2352.56347,0,0,0,7484.19021,0,0,6658.4191,223859.17135,74755.56174,0,0,0,0,0,0,0,0,74755.56174,0,0,23389.93335,0,0,0,0,0,0,0,0
18,0055,"АО ""ДальЖАСО""",Хабаровск,223243.55347,0,0,0,0,0,223243.55347,162572.56013,22391.98488,0,0,140180.57525,60670.99334,49371.74896,7190.123,0,0,164.81585,33412.05364,0,0,5732.80008,2871.95639,11299.24438,39.2,39.2,0,0,0,155.34,0,0,1788.35238,9316.352,0,0,0,0,0,0,0,0,0,0
19,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,1562699.26215,0,0,0,0,0,1562699.26215,1525360.29407,1525360.29407,0,0,0,37338.96808,0,0,0,0,0,0,0,0,0,0,34939.863,0,0,0,0,0,0,0,0,0,34939.863,0,2399.10508,0,0,0,0,0,0,0,0
20,4337,"АО ""КСА - КЛУВЕР""",Красноперекопск,188386.99,0,0,0,0,0,188386.99,11170.368,8924.79,0,0,2245.578,177216.622,163096.312,152063.772,0,0,0,14.624,0,0,8848.583,2169.333,9817.683,2.7,2.7,0,0,0,0,0,0,7551.651,2263.332,0,4302.627,0,0,0,0,0,0,0,0
21,1427,"АО ""МАКС""",Москва,11626357.2602,0,0,0,0,0,4758625.92469,2093526.75737,750023.69599,0,0,1343503.06138,2665099.16732,2494952.76293,2220581.60989,183.1818,16838.75572,789.46214,2694.83056,3812.89897,0,177061.70695,72990.3169,81624.82957,20978.23254,20978.23254,0,0,43.47922,1734.09096,35472.39166,6928.77167,15799.12512,668.7384,2679.84634,85841.72848,0,0,0,6867731.33551,6793105.42087,10938.80154,63687.1131,0
22,3256,"АО ""МетЛайф""",Москва,5628178.25808,0,3778457.17541,3398913.19433,1761902.64269,379543.98108,1849721.08267,1849721.08267,1266728.62625,0,0,582992.45642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3116,"АО ""НАСКО""",Казань,6231631.13431,0,0,0,0,0,1837032.21088,449738.41889,304131.67038,0,0,145606.74851,1387293.79199,1244929.03939,288618.54305,342.25166,0,382.95722,4453.88595,15766.18148,0,718003.47367,217361.74636,117253.70233,364.04297,364.04297,0,0,224.0706,1769.8931,32.6,2955.26788,59236.61472,52671.21306,7099.01833,18012.03194,0,0,0,4388897.08005,4278293.53097,21969.04869,88634.50039,0
24,2346,"АО ""ОСК""",Самара,1977104.23387,119.65046,0,0,0,0,828152.07175,67809.96858,33389.70837,0,0,34420.26021,760342.10317,733812.18712,648492.91598,37.725,103.65,20296.17699,5126.04905,342.86636,0,31918.32495,27494.47879,25549.73098,2338.12885,2338.12885,0,0,361.6057,3510.55615,28.2,3660.32447,14177.41581,1473.5,0,980.18507,0,0,0,1148952.16212,1136791.2799,4288.54013,7872.34209,0
25,3748,"АО ""Русский Стандарт Страхование""",Москва,4970871.21008,0,3978382.25532,3978382.25532,0,0,992488.95476,992488.95476,755384.95284,0,0,237104.00192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,2619,"АО ""СК ""Астро-Волга""",Самара,1306028.50887,0,0,0,0,0,123272.69753,67577.94567,43623.88934,0,0,23954.05633,55694.75186,50366.67622,36282.51,0,0,1151.96045,3869.04276,5.606,0,2217.23586,6840.32115,5328.07564,2.78,2.78,0,0,0,0,0,201.27019,5116.02545,8,0,0,0,0,0,1182755.81134,1182755.81134,0,0,0
28,3780,"АО ""СК ""Выручим!""",Екатеринбург,929.85968,0,0,0,0,0,929.85968,33.54893,33.54893,0,0,0,896.31075,-100.27377,-149.90416,0,0,0,0,0,0,58.03039,-8.4,996.58452,0,0,0,0,0,0,0,25,-33.41548,1005,0,0,0,0,0,0,0,0,0,0
29,0507,"АО ""СК ""Колымская""",Хабаровск,433452.12735,3441.17559,390004.44673,386617.38998,0,3387.05675,43447.68062,43447.68062,25134.18972,0,0,18313.4909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0915,"АО ""СК ""ПАРИ""",Москва,2579558.19365,0,0,0,0,0,2357949.90902,517018.51577,336024.10677,0,0,180994.409,1840931.39325,1684442.91368,280445.86394,748.05678,286.81514,2542.3227,806354.39804,0,0,417009.61194,177055.84514,103638.28617,7738.52546,7738.52546,0,0,190.37345,7629.93767,187.62822,8770.67858,77959.22363,1161.91916,403.68047,52446.51293,0,0,0,215911.70878,203835.66707,8496.41819,3579.62352,0
31,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,29881.909,0,0,0,0,0,29881.909,29881.909,0,0,0,29881.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,2506971.08997,0,0,0,0,0,1248254.31733,345227.38968,151604.71029,0,0,193622.67939,903026.92765,860275.1085,714250.51337,0,0,1451.52695,67257.70671,0,0,32891.01853,44424.34294,20961.71087,3580.57492,3580.57492,0,0,0,0,0,28.5,2994.13615,14358.4998,0,21790.10828,0,0,0,1258716.77264,1212166.91344,3291.58845,43258.27075,0
33,2359,"АО ""СК УСПЕХ""",Москва,21188.46449,0,0,0,0,0,21188.46449,21110.95846,134.54061,0,0,20976.41785,77.50603,44.17294,0,0,0,0,0,0,0,0,44.17294,0,0,0,0,0,0,0,0,0,0,0,0,33.33309,0,0,0,0,0,0,0,0
34,2873,"АО ""СМК ""Сахамедстрах""",Якутск,35347.59255,10231.8225,0,0,0,0,35347.59255,35347.59255,0,0,0,35347.59255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1587,"АО ""СО ""Талисман""",Казань,643460.51051,0,0,0,0,0,95665.43727,2722.30486,2722.30486,0,0,0,92943.13241,92392.09656,38411.26764,0,189.35936,0,0,49059.85522,42799.06512,2911.15192,1820.46242,439.049,0,0,0,0,6,0,0,43.904,389.145,0,0,111.98685,0,0,0,547795.07324,547795.07324,0,0,0
36,1208,"АО ""СОГАЗ""",Москва,140815995.52561,0,0,0,0,0,118499769.37644,57470512.35958,6037739.10692,0,0,51432773.25266,61029257.01686,53341210.48277,7104105.92931,457452.6893,3472433.21409,680272.51929,2137554.87317,93851.55386,19795.63709,38317307.74002,1078231.96373,3727052.43597,71640.97034,71640.97034,0,1799.88721,1067287.19441,218463.31196,434514.35273,194887.15533,1704158.82059,34300.7434,3199181.3564,761812.74172,8475670.2768,8475670.2768,0,13840555.87237,11901488.54092,842906.57017,1096160.76128,0
37,3229,"АО ""Страховая бизнес группа""",Воронеж,1209443.01949,22.57232,0,0,0,0,1066471.34391,105682.09802,10464.98739,0,0,95217.11063,960789.24589,926168.95303,2329.9916,0,-34.05,412,20446.19189,0,0,902025.45833,989.36121,31291.36163,0,0,0,0,352.64,601.74008,0,2631.55529,26354.2641,1351.16216,0,3328.93123,0,0,0,142971.67558,103443.30966,4930.53985,34597.82607,0
38,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,109499.99567,0,0,0,0,0,109499.99567,79.299,79.299,0,0,0,109420.69667,109373.59667,12177.32266,0,0,0,0,96624.41311,96624.41311,571.8609,0,47.1,0,0,0,0,0,0,47.1,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,43126.2796,0,0,0,0,0,43126.2796,43126.2796,0,0,0,43126.2796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0983,"АО ""Страховая группа ""УралСиб""",Москва,300911.46639,281.69425,0,0,0,0,300911.46639,145101.38884,60435.59606,0,0,84665.79278,155810.07755,153156.48707,-23.43458,-321.63732,0,0,415.58675,0,0,136768.86202,16317.1102,2403.92005,-13.72748,-13.72748,0,0,0,0,0,0,3048.20181,-630.55428,0,249.67043,0,0,0,0,0,0,0,0
41,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,436477.78389,0,0,0,0,0,305431.93589,96195.14618,2595.62823,0,0,93599.51795,209236.78971,195129.86238,164684.37155,0,0,0,3535.26185,0,0,15716.92783,11193.30115,8993.15104,3904.63954,3904.63954,0,0,0,0,0,2195,2893.5115,0,0,5113.77629,0,0,0,131045.848,131045.848,0,0,0
42,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,12949.97957,0,0,0,0,0,12949.97957,12949.97957,0,0,0,12949.97957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2144,"АО ""Страховая компания АСКО-Центр""",Курск,150495.43375,14697.58716,0,0,0,0,150495.43375,84149.15092,59121.70332,0,0,25027.4476,66346.28283,65740.88909,53917.30949,0,0,0,95.00593,109.70698,0,9428.30164,2190.56505,604.56499,0,0,0,0,0,0,0,0,604.56499,0,0,0.82875,0,0,0,0,0,0,0,0
44,3987,"АО ""УРАЛСИБ Жизнь""",Москва,4257670.45728,0,4254265.6596,4251984.06005,250553.59479,2281.59955,3404.79768,3404.79768,3404.79768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3995,АО ВТБ Страхование жизни,Москва,23553720.1614,136517.84655,23549771.07088,23548639.32779,2612.17039,1131.74309,3949.09052,3949.09052,3949.09052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3300,"АО СГ ""Спасские ворота""",Салехард,746368.90268,20719.139,0,0,0,0,702578.43718,368051.9341,25523.40552,0,0,342528.52858,334526.50308,253846.31663,6495.62195,0,0,8469.73799,222317.96017,0,0,10926.0881,5636.90842,80680.18645,7798.48007,273.43007,7525.05,0,0,14149.03447,7.905,871.9946,57852.77231,0,0,0,0,0,0,43790.4655,42235.07171,955.645,599.74879,0
47,1858,"АО СК "" Армеец""",Москва,740461.76167,62031.92233,0,0,0,0,107762.39612,47351.65037,25326.2257,0,0,22025.42467,60410.74575,44345.55949,31985.67319,0,0,104.75,41.666,0,0,3418.80747,8794.66283,15889.54207,30.6,30.6,0,0,78.6665,0,4,3987.76693,1611.00868,10177.49996,0,175.64419,0,0,0,635370.75009,635370.75009,0,0,0
48,0290,"АО СК ""Альянс""",Москва,2562250.09185,258945.12203,0,0,0,0,2549319.06265,335511.88547,269216.19871,11620.21423,0,66295.68676,2213807.17718,1271476.80553,8713.56995,15619.33392,83195.5027,36671.06601,423994.46842,0,0,676265.02406,27017.84047,667952.8871,5097.33535,5097.33535,0,0,61889.66422,246.22231,7546.96937,132928.88294,447570.95397,12672.85894,15987.46086,258390.02369,0,0,0,12931.0292,0,6313.55785,6617.47135,0
49,0278,"АО СК ""АСКОМЕД""",Самара,37846.33913,0,0,0,0,0,37846.33913,37846.33913,0,0,0,37846.33913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0518,"АО СК ""БАСК""",Белово,470739.16356,0,0,0,0,0,148607.22839,107771.71787,7882.31318,0,0,99889.40469,40835.51052,37452.98219,13483.74784,0,0,0,5486.74117,0,0,17112.6708,1369.82238,3279.32689,405.4952,405.4952,0,0,0,0,0,9.85,2863.98169,0,0,103.20144,0,0,0,322131.93517,307765.11236,14366.82281,0,0
51,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,941211.9179,175269.35374,0,0,0,0,328437.18257,76845.94266,73433.40366,0,0,3412.539,251591.23991,66660.68182,19714.90389,0,0,20,24023.11734,0,0,18150.5948,4752.06579,184239.95791,176477.01548,505.81448,175971.201,0,0,10,4.32536,2790.70298,4957.91409,0,0,690.60018,0,0,0,612774.73533,612774.73533,0,0,0
52,2447,"АО СК ""ЖСФ""",Нижний Новгород,48660.88403,0,0,0,0,0,48660.88403,16988.07483,16794.03483,0,0,194.04,31672.8092,31509.5982,242.83707,4126.88,0,0,24418.06729,0,0,1981.74958,740.06426,163.211,0,0,0,0,0,0,0,0,163.211,0,0,0,0,0,0,0,0,0,0,0
53,0425,"АО СК ""Ингвар""",Москва,146299.35754,0,0,0,0,0,146299.35754,50.64385,50.64385,0,0,0,146248.71369,146113.12369,64.015,0,0,0,61497.17489,0,0,84310.19386,241.73994,135.59,0,0,0,0,0,0,0,0,135.59,0,0,0,0,0,0,0,0,0,0,0
54,2947,"АО СК ""РСХБ-Страхование""",Москва,5257265.21992,0,0,0,0,0,5256415.54492,2122737.31066,1950692.58198,0,0,172044.72868,3133678.23426,2814231.41592,213241.33639,146.45775,0,854.59717,20164.50437,1321459.69578,682358.65816,809571.43994,448793.38452,139445.46247,238.72213,238.72213,0,0,0,0,0,1165.15,137880.8627,160.72764,23802.98156,156198.37431,0,0,0,849.675,0,849.675,0,0
55,3467,"АО СК ""Сибирский Спас""",Новокузнецк,792285.268,0,0,0,0,0,229206.67098,178868.54191,28913.54718,0,0,149954.99473,50338.12907,49925.10551,48134.56342,0,0,0,0,0,0,152.152,1638.39009,413.02356,0,0,0,0,0,0,0,49.76,363.26356,0,0,0,0,0,0,563078.59702,563078.59702,0,0,0
56,3983,"АО СК ""Стерх""",Якутск,2038179.01683,0,0,0,0,0,640537.09391,92579.91161,96092.09961,0,0,-3512.188,547957.1823,315144.98912,55427.65723,0,72956.85585,31637.14759,3092.97119,4638.56572,4430.24012,127787.85593,19603.93561,226403.31416,55.74726,55.74726,0,0,46508.50656,33674.27652,0,1879.40192,144220.03023,65.35167,1188.81006,5220.06896,0,0,0,1397641.92292,1397800.45438,-70.25,-88.28146,0
57,1216,"АО СК ""Чулпан""",Альметьевск,1901368.65491,0,0,0,0,0,1205129.81648,694199.86442,55802.36662,0,0,638397.4978,510929.95206,473509.98346,89882.92939,0,0,769.45084,340.07,904.70657,0,350159.7628,31453.06386,8391.38067,241.44887,241.44887,0,0,0,441.9554,159.81922,222.5608,7307.29638,18.3,26858.6369,2169.95103,0,0,0,696238.83843,672589.83899,19770.94756,3878.05188,0
58,1621,"АО Страховое общество ""ЯКОРЬ""",Москва,998075.39239,0,0,0,0,0,796488.06501,510524.49708,24125.12369,0,0,486399.37339,285963.56793,228982.96406,20311.95541,0,0,2942.39682,19942.93024,0,0,183693.6013,2092.08029,52334.757,110.20511,110.20511,0,0,0,3796.39232,0,50.18,15941.638,32436.34157,0,4645.84687,0,0,0,201587.32738,201587.32738,0,0,0
59,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,457792.68783,0,0,0,0,0,457792.68783,0,0,0,0,0,457792.68783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457792.68783,0,0,0,0,0,0,0,0,0
