"Сведения о страховых премиях по договорам страхования,",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
,,,,,,,,,,,,лекарственного ,органов,страхование,,,(кроме средств ,железнодорожного ,средств воздушного ,средств водного ,грузов,сельскохозяйственное ,осуществляемое с ,прочего имущества ,прочего имущества ,,(кроме средств ,железнодорожного ,владельцев средств ,владельцев средств ,эксплуатирующих ,вследствие недостатков ,за причинение вреда ,ненадлежащее ,рисков,рисков,,обязательном ,федеральными законами,,транспортных средств,на опасном объекте,"здоровью, имуществу ","страхования, "
,,,,,,,,,,,,препарата для ,,,,,железнодорожного ,транспорта,транспорта,транспорта,,страхование,государственной ,юридических лиц,граждан,,железнодорожного ,транспорта,воздушного транспорта,водного транспорта,опасные объекты,"товаров, работ, услуг",третьим лицам,исполнение обязательств ,,,,страховании лиц,,,,,пассажиров,предусмотренные 
,,,,,,,,,,,,медицинского ,,,,,транспорта),,,,,,поддержкой,,,,транспорта),,,,,,,по договору,,,,,,,,,,федеральными законами
,,,,,,,,,,,,применения,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
,,ИТОГО:,,242704937.10559,83250052.09192,83067159.33331,17777657.27967,182892.75861,133104148.97357,56759832.70305,31463994.85516,12578.16887,0,25295837.84789,76344316.27052,62773987.5974,31084822.81105,172591.03875,1181526.63821,681192.05756,2122592.27241,571728.02085,263132.70846,13570510.21812,13389024.54045,4883011.5581,1271893.27177,60,307922.9645,345566.19552,114577.115,282272.26547,2477118.0728,83601.67304,1316206.00805,7371111.10697,0,0,0,26350736.0401,25634715.44323,451931.19772,264089.39915,0
1,4179," ООО ""СК"" Райффайзен Лайф""",Москва,1130158.56291,1065205.55071,1065205.55071,80875.8004,-,64953.0122,64953.0122,51182.3122,-,-,13770.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,0191,"АО  ""Тинькофф  Страхование""",Москва,1812294.89787,-,-,-,-,1787702.26014,1428304.61064,1428304.61064,-,-,-,359397.6495,323140.91813,302109.13043,-,-,-,-,-,-,-,21031.7877,1281.97329,1281.97329,-,-,-,-,-,-,-,-,34974.75808,-,-,-,24592.63773,24592.63773,-,-,-
3,0212,"АО  ""Цюрих надежное страхование""",Москва,251744.89493,-,-,-,-,251744.89493,183.6664,183.6664,-,-,-,251561.22853,138964.21095,156.942,-,-,-,57182.36484,-,-,81439.92827,184.97584,66342.81389,-,-,-,-,-,15923.17497,50419.63892,-,31981.40897,14272.79472,-,-,-,-,-,-,-,-
4,3991,"АО  СК  ""Ренессанс здоровье""",Москва,230777.32721,13947.08269,12641.20444,-,1305.87825,216830.24452,216830.24452,204186.78962,-,-,12643.4549,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,3947,"АО ""АИГ""",Москва,181862.51772,-,-,-,-,180988.51772,-,-,-,-,-,180988.51772,76955.67369,153.39109,-,-,-,11002.39733,-,-,65799.88527,-,46193.6675,82.9811,-,-,-,-,-,46110.6864,-,-,57839.17653,-,-,-,874,-,874,-,-
6,2239,"АО ""АльфаСтрахование""",Москва,12913414.27962,-,-,-,-,9670331.38418,1919544.41396,800840.54543,1166.4755,-,1118703.86853,7750786.97022,6181059.35278,3130480.42393,33680.63983,99448.42949,80543.24525,61725.40771,148908.24839,86616.16072,632650.71405,1993622.24413,510246.28091,233287.02308,-,3752.79457,24909.56369,923.80001,20054.59123,224252.10369,3066.40464,72237.86366,987243.47287,-,-,-,3243082.89544,3166583.82522,60588.17367,15910.89655,-
7,3064,"АО ""Боровицкое страховое общество""",Москва,80597.66911,-,-,-,-,58707.85315,43762.89182,6625.1265,-,-,37137.76532,14944.96133,3745.62814,3753.94492,-,-,-,25.42851,-,-,-110.63821,76.89292,11199.33319,8.5,-,-,-,-,382.38865,1140.87872,9667.56582,-,-,-,-,-,21889.81596,21889.81596,-,-,-
8,0433,"АО ""ВостСибЖАСО""",Иркутск,15281.1912,-,-,-,-,15281.1912,8757.49441,4597.43441,-,-,4160.06,6523.69679,6337.68979,552.46,-,-,-,127.08296,-,-,736.24836,4921.89847,186.007,-,-,-,-,-,-,186.007,-,-,-,-,-,-,-,-,-,-,-
9,1284,"АО ""Группа Ренессанс Страхование""",Москва,3775044.74342,-,-,-,-,3252357.90851,873861.1155,69989.17965,-,-,803871.93585,2378496.79301,1690130.56765,1421561.90547,22.8378,-,30933.36124,6726.89531,-,-,115722.79262,115162.77521,84372.96437,46875.4496,-,-,157.12471,-,882.82117,36457.56889,-,-,603993.26099,-,-,-,522686.83491,513169.99615,6509.695,3007.14376,-
10,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,295508.10416,295113.43117,295113.43117,-,-,394.67299,394.67299,394.67299,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,2017840.79903,-,-,-,-,1175782.33581,459718.68576,440333.10621,-,-,19385.57955,716063.65005,678310.4235,610133.87892,-,-,-,4460.27403,209.754,-,8192.07203,55314.44452,8321.14962,370.39299,-,-,65.57644,-,-,7885.18019,-,40.89959,29391.17734,-,-,-,842058.46322,835449.11485,2872.87,3736.47837,-
12,2071,"АО ""ГСМК""",Санкт-Петербург,311.332,-,-,-,-,311.332,311.332,-,-,-,311.332,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,1412,"АО ""Д2  Страхование""",Новосибирск,132095.8009,-,-,-,-,132095.8009,44002.99994,30781.2212,-,-,13221.77874,88092.80096,65443.08587,2996.55689,-,-,-,1148.575,-,-,1173.80549,60124.14849,16679.14877,-,-,-,-,-,-,16679.14877,-,-,5970.56632,-,-,-,-,-,-,-,-
14,0055,"АО ""ДальЖАСО""",Хабаровск,56178.78725,-,-,-,-,56178.78725,43092.77978,4418.3693,-,-,38674.41048,13086.00747,12514.50426,1032.44,-,-,-25.59534,10464.35273,-,-,778.60979,264.69708,571.50321,-,-,-,-,-,-,447.50321,124,-,-,-,-,-,-,-,-,-,-
15,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,336469.10123,-,-,-,-,336469.10123,333617.81227,333617.81227,-,-,-,2851.28896,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2851.28896,-,-,-,-,-,-,-,-
16,1427,"АО ""МАКС""",Москва,1439784.20607,-,-,-,-,969124.97108,354007.72882,200669.7209,-,-,153338.00792,615117.24226,574953.74422,533101.03339,-,-,136.8,362.20089,-,-,13425.06777,27928.64217,10547.12363,-,-,-,-,10547.12363,-,-,-,-,29616.37441,-,-,-,470659.23499,455447.72344,1570.36425,13641.1473,-
17,3256,"АО ""МетЛайф""",Москва,1287951.12416,853566.85703,805869.71143,289373.44594,47697.1456,434384.26713,434384.26713,320154.05929,-,-,114230.20784,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,3116,"АО ""НАСКО""",Казань,1861343.19824,-,-,-,-,514717.7887,194596.19754,129283.79612,-,-,65312.40142,320121.59116,70937.65271,126887.38428,210.6019,-,41.5625,60914.74781,5510.15081,-,-189410.31915,66783.52456,74207.77216,39.71153,-,38.92,-5.8712,-,1079.57149,44715.72878,28339.71156,140,174836.16629,-,-,-,1346625.40954,1315202.33334,11921.12828,19501.94792,-
19,2346,"АО ""ОСК""",Самара,448238.83869,-,-,-,-,249345.97287,31931.76302,11400.30279,-,-,20531.46023,217414.20985,205614.90776,175055.26515,26.676,-,8119.28167,2460.64734,15.82838,-,12399.7783,7537.43092,11106.63684,1278.01646,-,67,166.15062,8.1,1671.75323,7180.51653,735.1,190.07129,502.59396,-,-,-,198892.86582,195683.78907,1752.12,1456.95675,-
20,3748,"АО ""Русский Стандарт Страхование""",Москва,1858711.98169,1460144.93545,1460144.93545,-,-,398567.04624,398567.04624,300867.24812,-,-,97699.79812,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,186206.62382,-,-,-,-,186206.62382,4685.48888,3951.20388,-,-,734.285,181521.13494,54144.55577,-22.73424,-,-,-,-,-,-,-,54167.29001,-411.07451,-,-,-,-,-,-,-411.07451,-,-,127787.65368,-,-,-,-,-,-,-,-
22,2619,"АО ""СК ""Астро-Волга""",Самара,215204.92978,-,-,-,-,48668.00997,26374.61263,10513.30263,-,-,15861.31,22293.39734,19159.29129,14989.38286,-,-,561.867,656.59958,6.6,-,705.50098,2239.34087,3134.10605,-,-,-,-,-,41.40446,3092.70159,-,-,-,-,-,-,166536.91981,166536.91981,-,-,-
23,0507,"АО ""СК ""Колымская""",Хабаровск,152570.98175,139666.24715,138431.99596,-,1234.25119,12904.7346,12904.7346,8161.49964,-,-,4743.23496,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,0915,"АО ""СК ""ПАРИ""",Москва,641975.60211,-,-,-,-,628300.85048,147891.42049,101225.75389,-,-,46665.6666,480409.42999,449624.5776,77498.03512,104.78974,982.47751,42.41271,235613.27703,-,-,87565.29942,47818.28607,17482.44809,138.00897,-,167.15003,954.50981,17.90822,2476.3267,13728.54436,-,6.97283,13295.43147,-,-,-,13674.75163,13099.37072,518.48679,56.89412,-
25,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,7236.067,-,-,-,-,7236.067,7236.067,-,-,-,7236.067,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,530372.19275,-,-,-,-,294062.4423,93339.19597,39594.22349,-,-,53744.97248,200723.24633,189315.24468,147349.86536,-,-,-,23874.92352,-,-,9459.69355,8630.76225,5811.00177,449.92032,-,-,-,-,-,960.08145,4401,-,5596.99988,-,-,-,236309.75045,235667.7646,1117.57656,-475.59071,-
27,2359,"АО ""СК УСПЕХ""",Москва,223.517,-,-,-,-,223.517,223.517,-,-,-,223.517,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,2873,"АО ""СМК ""Сахамедстрах""",Якутск,6644.1745,-,-,-,-,6644.1745,6644.1745,-,-,-,6644.1745,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,1587,"АО ""СО ""Талисман""",Казань,101706.09285,-,-,-,-,8906.25275,302.772,302.772,-,-,-,8603.48075,8562.03369,8273.95321,-,-,-,-,-,-,34.575,253.50548,34.395,-,-,-,-,-,-,34.395,-,-,7.05206,-,-,-,92799.8401,92799.8401,-,-,-
30,1208,"АО ""СОГАЗ""",Москва,16814122.30363,-,-,-,-,15763628.92596,4045821.45185,741986.85281,-,-,3303834.59904,11717807.47411,10909839.40522,1892344.40388,43544.34897,867822.37949,73900.8883,72248.05948,11661.94746,6572.05276,7662740.67631,285576.70133,536358.41115,17496.23697,-,229336.57824,8836.92686,3259.0071,20064.93053,254914.95537,2449.77608,203685.92096,67923.73678,-,-,-,1050493.37767,1006020.33619,3259.0071,41214.03438,-
31,3229,"АО ""Страховая бизнес группа""",Воронеж,238863.24977,-,-,-,-,209471.00563,8046.49961,-3326.24684,-,-,11372.74645,201424.50602,194373.02473,192.3399,-,18,1384.74,6964.51729,-,-,185155.30563,658.12191,5563.2979,-,-,158.6,131.182,-,546.7,4147.19686,579.61904,-,1488.18339,-,-,-,29392.24414,20031.71674,2155.77103,7204.75637,-
32,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,7049.065,-,-,-,-,7049.065,7049.065,-,-,-,7049.065,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,0983,"АО ""Страховая группа ""УралСиб""",Москва,366654.79749,-,-,-,-,366654.79749,362316.38185,357841.72473,-,-,4474.65712,4338.41564,2994.46885,-,-,-,-,-,-,-,117.43481,2877.03404,-0.03802,-,-,-,-,-,-,-0.03802,-,-,1343.98481,-,-,-,-,-,-,-,-
34,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,97864.54661,-,-,-,-,76188.61331,26290.3836,692.5931,-,-,25597.7905,49898.22971,45147.52089,38361.15604,-,-,-,975.35568,-,-,4001.94998,1809.05919,3378.56738,994.84428,-,-,-,-,1823.92,507.7,52.1031,-,1372.14144,-,-,-,21675.9333,21675.9333,-,-,-
35,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,7893.094,-,-,-,-,7893.094,5033.7,1594.093,-,-,3439.607,2859.394,2801.816,135.168,-,-,-,29.363,-,-,839.497,1797.788,57.578,-,-,-,-,-,2.594,54.984,-,-,-,-,-,-,-,-,-,-,-
36,2144,"АО ""Страховая компания АСКО-Центр""",Курск,26246.84632,-,-,-,-,26246.84632,9601.97368,7212.54379,-,-,2389.42989,16644.87264,16562.71524,14895.02857,-,-,-,18.93927,13.54225,-,1098.46086,536.74429,73.96,-,-,-,-,-,-,73.96,-,-,8.1974,-,-,-,-,-,-,-,-
37,3987,"АО ""УРАЛСИБ Жизнь""",Москва,627734.66551,627051.77212,626281.03711,10329.8871,770.73501,682.89339,682.89339,682.89339,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,3995,АО ВТБ Страхование жизни,Москва,4207445.92477,4207230.63277,4207230.63277,-,-,215.292,215.292,-,-,-,215.292,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,3300,"АО СГ ""Спасские ворота""",Салехард,160103.58117,-,-,-,-,150322.90882,89336.60007,5769.00536,-,-,83567.59471,60986.30875,35817.42481,1097.98894,-,-,-,32649.63857,-,-,93.16724,1976.63006,25168.88394,8983.94,-,-,-,-,9,16175.94394,-,-,-,-,-,-,9780.67235,9461.39253,179.09,140.18982,-
40,1858,"АО СК "" Армеец""",Москва,115640.56321,-,-,-,-,22627.00572,12401.72497,5271.22578,-,-,7130.49919,10225.28075,7837.68985,3176.08866,-,-,-,32.58002,-,-,2620.45117,2008.57,2375.41289,16.2,-,-,-,-,217.19836,1822.03,319.98453,-,12.17801,-,-,-,93013.55749,93013.55749,-,-,-
41,0290,"АО СК ""Альянс""",Москва,588618.90366,-,-,-,-,587245.83039,26130.6877,13599.4601,-17.10842,-,12531.2276,561115.14269,316098.00824,-121.51343,889.15893,24447.6656,44776.39348,109977.03737,-,-,131064.83369,5064.4326,134650.16167,2.25,-,3920.48304,-,410.075,6499.29985,121181.31601,2636.73777,23136.47934,87230.49344,-,-,-,1373.07327,-,1222.33,150.74327,-
42,0278,"АО СК ""АСКОМЕД""",Самара,1100,-,-,-,-,1100,1100,-,-,-,1100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,0518,"АО СК ""БАСК""",Белово,27498.51226,-,-,-,-,4007.83739,2699.5885,558.9235,-,-,2140.665,1308.24889,1293.74889,1159.13097,-,-,-,-,-,-,-,134.61792,14.5,-,-,-,-,-,-,14.5,-,-,-,-,-,-,23490.67487,23484.97487,5.7,-,-
44,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,165012.09407,-,-,-,-,71227.24475,20116.94404,19407.67004,-,-,709.274,51110.30071,11952.4565,4856.16402,-,-,-,4104.21787,-,-,1823.53752,1168.53709,38966.92784,38330.76625,-,-,-,-,268.09712,368.06447,-,-,190.91637,-,-,-,93784.84932,93784.84932,-,-,-
45,2447,"АО СК ""ЖСФ""",Нижний Новгород,12943.32991,-,-,-,-,12943.32991,3690.58396,3690.58396,-,-,-,9252.74595,9249.15595,49.49,1224.84,-,-,7465.35879,-,-,242.97486,266.4923,3.59,-,-,-,-,-,-,3.59,-,-,-,-,-,-,-,-,-,-,-
46,0425,"АО СК ""Ингвар""",Москва,45216.66322,-,-,-,-,45216.66322,-,-,-,-,-,45216.66322,45216.66322,-,-,-,-,18794.24754,-,-,26422.41568,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,2947,"АО СК ""РСХБ-Страхование""",Москва,765556.92164,-,-,-,-,765504.87164,88036.13923,88036.13923,-,-,-,677468.73241,630934.02082,39274.77524,20.48102,-,-,14320.50837,297988.15542,165078.28664,194898.45009,84431.65068,25537.235,-,-,-,-,-,51,31300.48456,-5814.24956,9185.4,11812.07659,-,-,-,52.05,-,52.05,-,-
48,3983,"АО СК ""Стерх""",Якутск,413331.04647,-,-,-,-,104109.22596,47326.24044,46633.62044,-,-,692.62,56782.98552,51466.03659,9569.72265,-,645.27253,8301.249,3297.86583,1650.54513,1650.54513,24125.32692,3876.05453,3122.78153,-,-,10,946.20268,-,329.7196,1836.85925,-,568.28641,1625.88099,-,-,-,309221.82051,309221.82051,-,-,-
49,1216,"АО СК ""Чулпан""",Альметьевск,199237.21064,-,-,-,-,78147.24555,28653.16531,11526.86968,-,-,17126.29563,49494.08024,47297.68474,18416.68883,-,-,-,16313.45275,294.948,-,2911.88485,9360.71031,1314.74179,28.59,-,-,60.0498,5,-,1202.80199,18.3,-,881.65371,-,-,-,121089.96509,117587.4423,2943.26,559.26279,-
50,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,98750.30148,-,-,-,-,98750.30148,-,-,-,-,-,98750.30148,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,98750.30148,-,-,-,-,-,-,-,-,-
51,2284,"ЗАО ГСАО ""Плато""",Москва,1396.02332,-,-,-,-,1396.02332,413.633,413.633,-,-,-,982.39032,822.39032,-,-,-,-,571.45142,-,-,250.9389,-,160,-,-,-,-,-,-,160,-,-,-,-,-,-,-,-,-,-,-
52,1675,Либерти Страхование (АО),Санкт-Петербург,675778.74837,-,-,-,-,601351.9393,121577.62358,33763.28412,-,-,87814.33946,479774.31572,310100.39141,181547.73598,-,-,6205.27142,25122.83602,-,-,22877.62121,74346.92678,7904.78355,810.12999,-,-,221.52497,4,835.16306,5798.96553,235,2269.10571,159500.03505,-,-,-,74426.80907,73620.22459,451.85,354.73448,-
53,2708,"ОАО ""ЧСК""",Москва,43983.72157,-,-,-,-,31928.80031,20448.41097,20448.41097,-,-,-,11480.38934,1144.53881,-,-,-,-,359.93713,-,-,744.83413,39.76755,3989.08575,7.3,-,620.489,130.46,360.903,-,2869.93375,-,-,6346.76478,-,-,-,12054.92126,-,10368.3102,1686.61106,-
54,1083,"ООО  ""Зетта Страхование""",Москва,948001.40273,-,-,-,-,787671.21899,127351.64264,84485.20437,-,-,42866.43827,660319.57635,597069.78583,403194.05912,76.51045,-,-,3500.56068,2027.01692,-,37952.23267,150319.40599,52318.26224,5875.96287,-,-,-,67.616,535.21775,44822.99116,1016.47446,5,10926.52828,-,-,-,160330.18374,146298.97324,7503.74884,6527.46166,-
55,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,157524.75819,-,-,-,-,157250.09358,23899.05033,22588.40597,-,-,1310.64436,133351.04325,132966.91325,94836.83393,-,-,-,1527.25908,-,-,35362.05634,1240.7639,384.13,257,-,-,-,-,-,127.13,-,-,-,-,-,-,274.66461,274.66461,-,-,-
56,3828,"ООО  СК ""Альянс Жизнь""",Москва,4360460.96485,703283.74968,703229.28184,288110.00723,54.46784,3657177.21517,3657177.21517,31995.55743,-,-,3625181.65774,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,37381302.16792,36023857.05447,36023857.05447,6570664.44877,-,1357445.11345,1357445.11345,1264619.70981,-,-,92825.40364,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
58,2496,"ООО ""Абсолют Страхование""     ",Москва,751250.44933,-,-,-,-,734974.09465,347987.2178,177712.43912,1536.951,-,170274.77868,386986.87685,331617.41126,75855.61893,-,-,36422.99833,60555.9899,-,-,125759.53137,33023.27273,45457.60291,481.43139,-,-,3394.49744,-,16475.0558,25106.61828,-,595.03911,9316.82357,-,-,-,16276.35468,14538.11862,906.69829,831.53777,-
59,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,49246.0197,-,-,-,-,49246.0197,35005.62789,1247.88489,-,-,33757.743,14240.39181,12259.06105,7451.44412,-,-,-,1946.42881,-,-,2314.30797,546.88015,1786.44738,1033.66713,-,-,-,-,-,467.78025,285,-,194.88338,-,-,-,-,-,-,-,-
60,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,129645.80944,-,-,-,-,129645.80944,28649.30128,28417.54196,-,-,231.75932,100996.50816,98462.30104,6125.959,-,2526.19845,-,-,6843.24041,-,5888.23415,77078.66903,2529.2851,-,-,6.206,-,-,118.6,2404.4791,-,-,4.92202,-,-,-,-,-,-,-,-
61,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,10584649.19914,10540192.76983,10540180.7693,6524907.79243,12.00053,44456.42931,44456.42931,27940.96945,-,-,16515.45986,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,0436,"ООО ""АМТ Страхование""",Москва,28586.22296,-,-,-,-,28586.22296,2034.07826,2034.07826,-,-,-,26552.1447,3275.16565,-,-,-,3275.16565,-,-,-,-,-,23276.97905,-,-,-,23276.97905,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,392271.09567,-,-,-,-,392271.09567,-,-,-,-,-,392271.09567,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,392271.09567,-,-,-,-,-,-,-,-,-
64,3487,"ООО ""БИН Страхование""",Москва,1671.96859,-,-,-,-,1671.96859,1536.91957,1536.91957,-,-,-,135.04902,135.04902,-,-,-,-,-,-,-,-,135.04902,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,3799,"ООО ""БСД""",Москва,122425.09707,-,-,-,-,122425.09707,33508.81681,254.75056,-,-,33254.06625,88916.28026,22898.8284,3244.42223,-,-,-,14139.68388,-,-,5078.89938,435.82291,61921.77733,68.20274,-,-,-,-,-,61302.54027,551.03432,4095.67453,-,-,-,-,-,-,-,-,-
66,3826,"ООО ""Вита-страхование""",Сургут,28249.9864,27854.76781,27834.86923,-,19.89858,395.21859,395.21859,395.21859,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,3866,"ООО ""ВСК-Линия жизни""",Москва,3062475.42768,3062475.42768,3062475.42768,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
