Сведения о страховых премиях в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
ИТОГО:,,,,378595415.1596,5835721.48597,85238369.70965,84903854.12018,19050931.77722,334515.58947,236728608.18953,120255119.50992,42376930.70385,28716.31246,19501.64327,77878188.80607,116473488.67961,94052235.55244,35961215.77901,316798.07635,2553787.51568,1510591.03553,5008282.40214,684678.90681,334746.87738,33527903.18117,14488978.65575,8343507.4874,1581417.97361,709268.7348,871732.3525,518.4994,697619.9511,1021922.70406,291730.60602,748572.01451,4107414.07052,-105688.33182,5752600.70271,8325144.93706,9374057.24818,9374057.24818,0,46779911.98411,45118364.23195,1253801.38937,407746.36279,0
1,4192," ОВС ""Народные кассы""",Москва,6171.83857,0,0,0,0,0,6171.83857,0,0,0,0,0,6171.83857,159.05,0,0,0,0,0,0,0,124.75,34.3,4577.58179,0,0,0,0,0,0,0,0,0,4577.58179,0,1435.20678,0,0,0,0,0,0,0,0
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,1459041.52093,18919.04691,1365659.20605,1365659.20605,381329.45574,0,93382.31488,93382.31488,79611.61488,0,0,13770.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0191,"АО  ""Тинькофф  Страхование""",Москва,2498080.62463,0,0,0,0,0,2156832.48809,1602829.54101,1602829.54101,0,0,0,554002.94708,508389.50983,486958.4616,0,0,0,0,0,0,0,21431.04823,5151.31513,3376.7878,3376.7878,0,0,0,0,0,0,1774.52733,0,0,40462.12212,0,0,0,341248.13654,341248.13654,0,0,0
4,0212,"АО  ""Цюрих надежное страхование""",Москва,507824.8073,21167.37717,0,0,0,0,507824.8073,3101.56921,3101.56921,0,0,0,504723.23809,260786.0347,-613.226,0,0,0,83521.60729,0,0,177673.54447,204.10894,139784.1393,2274.03,2274.03,0,0,0,0,0,24127.14428,113382.96502,0,81059.25037,23093.81372,0,0,0,0,0,0,0,0
5,3991,"АО  СК  ""Ренессанс здоровье""",Москва,393772.37595,39094.37358,48366.93913,20808.11028,0,27558.82885,345690.97382,345690.97382,322253.34838,0,0,23437.62544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3947,"АО ""АИГ""",Москва,287672.70067,0,0,0,0,0,286431.84663,2.39863,2.39863,0,0,0,286429.448,149780.34266,153.39109,0,0,0,60457.07269,0,0,89169.87888,0,65506.89064,9467.1953,9467.1953,0,0,0,0,0,0,56039.69534,0,0,71142.2147,0,0,0,1240.85404,0,1240.85404,0,0
7,2239,"АО ""АльфаСтрахование""",Москва,24679288.53275,149100.74551,0,0,0,0,17749017.83962,5486043.63088,1216538.19751,1224.2755,0,4269505.43337,12262974.20874,9723553.18982,3601205.72474,36075.23409,117284.97837,142238.07504,173710.21015,154246.84817,88890.18643,3416640.08579,2082152.03347,924289.09856,265803.73569,29001.34869,236802.387,0,10365.19436,40020.82188,1049.75028,25288.40129,578555.85705,3205.33801,425793.48735,1189338.43301,0,0,0,6930270.69313,6835538.18313,75389.17373,19343.33627,0
8,3064,"АО ""Боровицкое страховое общество""",Москва,103148.58198,36661.05,0,0,0,0,61075.92625,44084.60514,6625.1265,0,0,37459.47864,16991.32111,4290.98514,4170.30592,0,0,0,25.42851,0,0,-40.63821,135.88892,12700.33597,1507,1507,0,0,0,0,0,382.71754,1143.05261,9667.56582,0,0,0,0,0,42072.65573,42072.65573,0,0,0
9,0433,"АО ""ВостСибЖАСО""",Иркутск,15312.2812,0,0,0,0,0,15312.2812,8786.98441,4597.94441,0,0,4189.04,6525.29679,6339.28979,552.46,0,0,0,127.08296,0,0,736.24836,4923.49847,186.007,0,0,0,0,0,0,0,0,186.007,0,0,0,0,0,0,0,0,0,0,0
10,1284,"АО ""Группа Ренессанс Страхование""",Москва,7789273.73256,236401.17724,0,0,0,0,6296490.89239,1973089.6013,285261.17809,0,0,1687828.42321,4323401.29109,3301572.98294,2233250.14987,22.8378,0,47731.62836,619464.041,0,0,223900.47691,177203.849,244366.48462,153853.42133,153853.42133,0,0,0,157.12471,0,2405.08575,87950.85283,0,0,777461.82353,0,0,0,1302716.55474,1287605.87967,11522.06913,3588.60594,0
11,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,296062.8484,0,295617.17053,295617.17053,0,0,445.67787,445.67787,445.67787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,2611764.74577,0,0,0,0,0,1479637.72716,544433.19715,503744.60773,0,0,40688.58942,935204.53001,894573.93045,729284.3371,0,0,0,4496.38067,209.754,0,87420.72051,73162.73817,11008.46382,680.84179,680.84179,0,0,0,70.07644,0.6,28.46212,9988.38824,240.09523,55.18727,29566.94847,0,0,0,1132127.01861,1123978.38658,4363.82374,3784.80829,0
13,2071,"АО ""ГСМК""",Санкт-Петербург,289.39948,47.44,0,0,0,0,289.39948,289.39948,0,0,0,289.39948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1820,"АО ""ГУТА-Страхование""",Москва,14723.68425,0,0,0,0,0,14723.68425,303.73451,-0.93349,0,0,304.668,14419.94974,12914.94974,2987.115,0,0,0,1653.22352,0,0,8247.66804,26.94318,1505,0,0,0,0,0,0,0,0,1505,0,0,0,0,0,0,0,0,0,0,0
15,1412,"АО ""Д2  Страхование""",Новосибирск,164989.59841,11607.5,0,0,0,0,164989.59841,72239.40803,59254.76873,0,0,12984.6393,92750.19038,67717.92473,2996.55689,0,0,0,1148.575,0,0,3394.08799,60178.70485,16707.82003,0,0,0,0,0,0,0,0,16707.82003,0,0,8324.44562,0,0,0,0,0,0,0,0
16,0055,"АО ""ДальЖАСО""",Хабаровск,68427.71226,0,0,0,0,0,68427.71226,50887.41254,4768.61572,0,0,46118.79682,17540.29972,15726.20859,2583.758,0,0,-25.59534,10894.50673,0,0,1644.30284,629.23636,1814.09113,17.77521,17.77521,0,0,0,116.12192,0,0,473.669,1206.525,0,0,0,0,0,0,0,0,0,0
17,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,383531.14982,0,0,0,0,0,383531.14982,362010.91563,362010.91563,0,0,0,21520.23419,0,0,0,0,0,0,0,0,0,0,18668.94523,0,0,0,0,0,0,0,0,0,18668.94523,0,2851.28896,0,0,0,0,0,0,0,0
18,1427,"АО ""МАКС""",Москва,2867049.94636,0,0,0,0,0,1925547.92814,1275161.57201,266561.52079,0,0,1008600.05122,650386.35613,590736.89571,535692.55666,54.51826,0,313.2204,662.74422,0,0,25707.23951,28306.61666,29020.86179,5282.2259,5282.2259,0,0,20.2,81.97719,10578.97963,1154.23672,11650.35235,252.89,111.44337,30517.15526,0,0,0,941502.01822,920712.49501,3339.17209,17450.35112,0
19,3256,"АО ""МетЛайф""",Москва,1518969.0752,0,962838.76803,838290.12655,289373.44594,124548.64148,556130.30717,556130.30717,379214.07934,0,0,176916.22783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3116,"АО ""НАСКО""",Казань,1944078.50875,0,0,0,0,0,520122.44833,196383.28321,131070.88179,0,0,65312.40142,323739.16512,74451.12677,129507.24766,210.6019,0,41.5625,60914.74781,5514.20081,0,-189372.19134,67634.95743,74235.59057,47.36456,41.9768,0,0,38.92,-5.8712,0,1079.57149,44735.89416,28339.71156,140,174912.44778,0,0,0,1423579.8025,1392156.7263,11921.12828,19501.94792,0
21,2346,"АО ""ОСК""",Самара,509287.93981,114.09756,0,0,0,0,255956.20489,38541.29604,11459.52465,0,0,27081.77139,217414.90885,205615.60676,175055.26515,26.676,0,8119.28167,2460.64734,15.82838,0,12399.7783,7538.12992,11106.63684,1278.01646,1278.01646,0,0,67,166.15062,8.1,1671.75323,7180.51653,735.1,190.07129,502.59396,0,0,0,253331.73492,250122.65817,1752.12,1456.95675,0
22,3748,"АО ""Русский Стандарт Страхование""",Москва,1877115.48502,0,1466634.18778,1466634.18778,0,0,410481.29724,410481.29724,306756.60492,0,0,103724.69232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,468.60205,0,0,0,0,0,468.60205,0,0,0,0,0,468.60205,468.60205,468.60205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,201837.28587,85.11435,0,0,0,0,205267.84487,22490.91923,19750.99404,0,0,2739.92519,182776.92564,54871.14728,-22.73424,0,0,0,0,0,0,0,54893.88152,-384.93599,0,0,0,0,0,0,0,0,-384.93599,0,0,128290.71435,0,0,0,0,0,0,0,0
25,2619,"АО ""СК ""Астро-Волга""",Самара,556544.53086,0,0,0,0,0,49181.57502,26861.66063,10523.71063,0,0,16337.95,22319.91439,19183.83234,15011.35677,0,0,561.867,656.59958,6.6,0,705.50098,2241.90801,3136.08205,0,0,0,0,0,0,0,41.40446,3094.67759,0,0,0,0,0,0,507362.95584,507362.95584,0,0,0
26,0507,"АО ""СК ""Колымская""",Хабаровск,153224.97036,493.76953,139941.06423,138693.29912,0,1247.76511,13283.90613,13283.90613,8229.28617,0,0,5054.61996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0915,"АО ""СК ""ПАРИ""",Москва,772428.74671,0,0,0,0,0,706713.51536,162091.56557,110195.00147,0,0,51896.5641,544621.94979,499686.88825,81518.20965,166.24746,982.47751,71.21271,246655.38387,0,0,117238.23004,53055.12701,27428.59804,183.89264,183.89264,0,0,172.20099,970.38836,47.60822,3873.76497,22322.40639,-141.66353,82.54888,17423.91462,0,0,0,53956.06879,50361.57825,3347.88747,246.60307,0
28,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,7604.93,0,0,0,0,0,7604.93,7604.93,0,0,0,7604.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,751396.22592,0,0,0,0,0,362077.9218,135139.23899,44038.2365,0,0,91101.00249,226938.68281,213211.6394,167541.23653,0,0,0,24885.02511,0,0,10868.89718,9916.48058,6692.70931,1043.41365,1043.41365,0,0,0,0,0,5,1079.49566,4564.8,0,7034.3341,0,0,0,389318.30412,388601.63319,1192.26164,-475.59071,0
30,2359,"АО ""СК УСПЕХ""",Москва,2262.61764,0,0,0,0,0,2262.61764,2224.31454,111.20251,0,0,2113.11203,38.3031,13.59142,0,0,0,0,0,0,0,0,13.59142,0,0,0,0,0,0,0,0,0,0,0,0,24.71168,0,0,0,0,0,0,0,0
31,2873,"АО ""СМК ""Сахамедстрах""",Якутск,15134.7475,3634.1755,0,0,0,0,15134.7475,15134.7475,0,0,0,15134.7475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1587,"АО ""СО ""Талисман""",Казань,159175.09782,0,0,0,0,0,13445.66844,497.64207,497.64207,0,0,0,12948.02637,12723.38377,9116.58054,0,225,0,0,0,0,2729.97739,651.82584,206.319,0,0,0,0,0,0,0,22.904,183.415,0,0,18.3236,0,0,0,145729.42938,145729.42938,0,0,0
33,1208,"АО ""СОГАЗ""",Москва,80156186.15295,0,0,0,0,0,69483289.4121,42291748.46182,1797265.85957,0,0,40494482.60225,27191540.95028,21847405.40382,2664357.47905,81539.57827,1726709.70192,212813.15889,420752.15678,12816.59961,6572.05276,16404777.13869,323639.59061,1656635.97074,34779.62997,34779.62997,0,58.66472,392119.44101,232013.27852,158429.42239,164443.86506,661721.2342,13070.43487,3610778.51382,76721.0619,7506877.6901,7506877.6901,0,3166019.05075,2616416.25333,465609.18035,83993.61707,0
34,3229,"АО ""Страховая бизнес группа""",Воронеж,348920.46229,63.88969,0,0,0,0,311835.98843,56069.53416,-3322.99684,0,0,59392.531,255766.45427,245968.03169,192.3399,0,18,1384.74,6964.51729,0,0,236749.01259,659.42191,8260.16419,0,0,0,0,158.6,131.182,0,546.7,6844.06315,579.61904,0,1538.25839,0,0,0,37084.47386,27721.39646,2158.32103,7204.75637,0
35,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,4196.99533,0,0,0,0,0,4196.99533,91.314,91.314,0,0,0,4105.68133,4098.58133,3814.82455,0,0,0,0,0,0,283.75678,0,7.1,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,12301.585,0,0,0,0,0,12301.585,12301.585,0,0,0,12301.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0983,"АО ""Страховая группа ""УралСиб""",Москва,379521.14533,281.69425,0,0,0,0,379521.14533,374942.99317,371836.95762,0,0,3106.03555,4578.15216,3192.75464,0,0,0,0,-2.43554,0,0,318.15614,2877.03404,41.41271,0,0,0,0,0,0,0,0,23.71671,17.696,0,1343.98481,0,0,0,0,0,0,0,0
38,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,104727.75904,0,0,0,0,0,76498.53967,26307.0836,692.5931,0,0,25614.4905,50191.45607,45426.19447,38575.29404,0,0,0,975.35568,0,0,4001.94998,1873.59477,3391.95738,1008.23428,1008.23428,0,0,0,0,0,1823.92,507.7,52.1031,0,1373.30422,0,0,0,28229.21937,28229.21937,0,0,0
39,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,23841.0906,0,0,0,0,0,23841.0906,23841.0906,0,0,0,23841.0906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,22409.354,0,0,0,0,0,22409.354,16257.481,2388.959,0,0,13868.522,6151.873,5289.497,736.019,0,0,0,295.193,0,0,2144.08,2114.205,862.376,0,0,0,0,0,0,0,20.094,842.282,0,0,0,0,0,0,0,0,0,0,0
41,2144,"АО ""Страховая компания АСКО-Центр""",Курск,32468.50291,0,0,0,0,0,32468.50291,11120.26255,7339.07586,0,0,3781.18669,21348.24036,21196.71764,17455.40288,0,0,0,50.77529,13.54225,0,2540.12377,1136.87345,143.32532,0,0,0,0,0,0,0,0,143.32532,0,0,8.1974,0,0,0,0,0,0,0,0
42,3987,"АО ""УРАЛСИБ Жизнь""",Москва,627734.66551,0,627051.77212,626281.03711,10329.8871,770.73501,682.89339,682.89339,682.89339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3995,АО ВТБ Страхование жизни,Москва,4218374.26538,68758.4195,4213658.9026,4213658.9026,0,0,4715.36278,4715.36278,4500.07078,0,0,215.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3300,"АО СГ ""Спасские ворота""",Салехард,241164.81442,7300.99641,0,0,0,0,224947.28261,103178.00074,6898.55704,0,0,96279.4437,121769.28187,79580.16723,1570.50644,0,0,7779.052,65311.43051,0,0,2787.08815,2132.09013,42189.11464,9114.98,0,9114.98,0,0,16479.47218,0,350.002,16244.66046,0,0,0,0,0,0,16217.53181,15667.02058,356.015,194.49623,0
45,1858,"АО СК "" Армеец""",Москва,190009.43624,13325.63998,0,0,0,0,24325.00957,13011.377,5479.84058,0,0,7531.53642,11313.63257,8548.51109,3697.64599,0,0,0,32.58002,0,0,2719.68824,2098.59684,2752.94347,16.2,16.2,0,0,1.7,0,0,217.19836,1831.06,686.78511,0,12.17801,0,0,0,165684.42667,165684.42667,0,0,0
46,0290,"АО СК ""Альянс""",Москва,938638.0022,56113.02955,0,0,0,0,935411.75605,127783.71386,97250.76961,2329.89361,0,30532.94425,807628.04219,433600.21085,7101.41714,4658.89994,24447.6656,44776.39348,150629.11413,0,0,196579.44158,5407.27898,200736.1577,5950.26573,5950.26573,0,0,25509.07316,0,410.075,7600.50407,156194.31746,5071.92228,37881.84145,135409.83219,0,0,0,3226.24615,0,2016.23664,1210.00951,0
47,0278,"АО СК ""АСКОМЕД""",Самара,1238.09666,0,0,0,0,0,1238.09666,1238.09666,0,0,0,1238.09666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0518,"АО СК ""БАСК""",Белово,141731.14806,0,0,0,0,0,70565.19017,59759.52616,2146.01373,0,0,57613.51243,10805.66401,12316.96712,4821.75449,0,0,0,2255.25981,0,0,4857.22198,382.73084,-1550.40311,61.54,61.54,0,0,0,0,0,0,-1611.94311,0,0,39.1,0,0,0,71165.95789,62796.72074,8369.23715,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,245114.91155,48000.52459,0,0,0,0,110137.26453,21791.82424,21073.70924,0,0,718.115,88345.44029,34190.3074,5932.07767,0,0,0,14951.25234,0,0,11801.59734,1505.38005,53397.19485,48858.69,172.1,48686.59,0,0,0,0,892.18343,3646.32142,0,0,757.93804,0,0,0,134977.64702,134977.64702,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,12943.32991,0,0,0,0,0,12943.32991,3690.58396,3690.58396,0,0,0,9252.74595,9249.15595,49.49,1224.84,0,0,7465.35879,0,0,242.97486,266.4923,3.59,0,0,0,0,0,0,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,46366.0438,0,0,0,0,0,46366.0438,-1.21438,-1.21438,0,0,0,46367.25818,46338.45818,0,0,0,0,19184.76441,0,0,27088.02584,65.66793,28.8,0,0,0,0,0,0,0,0,28.8,0,0,0,0,0,0,0,0,0,0,0
52,2947,"АО СК ""РСХБ-Страхование""",Москва,1574178.68999,0,0,0,0,0,1573941.32499,686655.20819,507299.73952,0,0,179355.46867,887286.1168,806426.99691,53508.5945,49.87223,13978.1168,0,22705.14427,369226.87943,216812.96757,243384.90729,103573.48239,41699.15261,120.44369,120.44369,0,0,0,0,0,51,47351.48084,-5823.77192,20607.94459,18552.02269,0,0,0,237.365,0,237.365,0,0
53,3983,"АО СК ""Стерх""",Якутск,823009.69247,0,0,0,0,0,399892.36848,51281.01959,50518.77959,0,0,762.24,348611.34889,341756.56127,12067.82956,0,645.27253,11376.82846,3638.92327,2578.92309,2480.05879,307093.80938,4354.97498,4266.22619,0,0,0,0,13.975,1248.55248,0,880.74668,2116.95203,6,568.28641,2020.27502,0,0,0,423117.32399,423117.32399,0,0,0
54,1216,"АО СК ""Чулпан""",Альметьевск,1104638.94888,0,0,0,0,0,919754.81572,556110.05963,29769.41634,0,0,526340.64329,363644.75609,328577.14617,23074.815,0,0,0,16434.95275,297.3578,0,278570.91477,10199.10585,2978.31367,44.55,44.55,0,0,0,60.0498,104.5517,6.63,2744.23217,18.3,31193.15576,896.14049,0,0,0,184884.13316,168820.28457,15212.60346,851.24513,0
55,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,227540.77003,0,0,0,0,0,227540.77003,0,0,0,0,0,227540.77003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227540.77003,0,0,0,0,0,0,0,0,0
56,2733,"ЗАО ""СК ""Резерв""",Хабаровск,119.82613,0,0,0,0,0,119.82613,111.08613,111.08613,0,0,0,8.74,6.555,0,0,0,0,0,0,0,0,6.555,2.185,0,0,0,0,0,0,0,0,2.185,0,0,0,0,0,0,0,0,0,0,0
57,2284,"ЗАО ГСАО ""Плато""",Москва,1524.99381,0,0,0,0,0,1524.99381,416.183,416.183,0,0,0,1108.81081,890.81081,0,0,0,0,571.45142,0,0,312.95939,6.4,218,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0
58,1675,Либерти Страхование (АО),Санкт-Петербург,1083887.87922,10979.87058,0,0,0,0,958180.57328,306095.25377,46632.69175,0,0,259462.56202,652085.31951,462461.90956,293790.15174,0,0,6418.45109,38397.54603,0,0,36236.65297,87619.10773,17963.44391,1552.3157,1552.3157,0,0,0,221.52497,4,1615.73187,14157.76096,412.11041,4377.52746,167282.43858,0,0,0,126707.30594,125377.7068,561.685,767.91414,0
59,4349,"НКО ""МОВС""",Санкт-Петербург,33970.34728,0,0,0,0,0,33970.34728,0,0,0,0,0,33970.34728,0,0,0,0,0,0,0,0,0,0,18498.7937,0,0,0,0,0,0,0,0,0,18498.7937,15471.55358,0,0,0,0,0,0,0,0,0
60,4314,"НКО ""ПОВС застройщиков""",Москва,47709.72126,0,0,0,0,0,47709.72126,0,0,0,0,0,47709.72126,0,0,0,0,0,0,0,0,0,0,47709.72126,0,0,0,0,0,0,0,0,0,47709.72126,0,0,0,0,0,0,0,0,0,0
61,4301,НКО НОВС,Камышин,1665.01607,0,0,0,0,0,1665.01607,0,0,0,0,0,1665.01607,0,0,0,0,0,0,0,0,0,0,1174.98536,0,0,0,0,0,0,0,0,0,1174.98536,0,490.03071,0,0,0,0,0,0,0,0
62,4202,"НКО ОВС ""Саклау""",Казань,3300,0,0,0,0,0,3300,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0
