"Сведения о страховых премиях по договорам страхования, заключенным при участии посредников",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
,,,,,,,,,,,,,,,,,"средств наземного транспорта 
(кроме средств железнодорожного транспорта)",средств железнодорожного транспорта,средств воздушного транспорта,средств водного транспорта,грузов,сельско-хозяйственное страхование,из него,прочего имущества юридических лиц,прочего имущества граждан,,"владельцев средств наземного транспорта 
(кроме средств железнодорожного транспорта)","владельцев 
средств железнодорожного транспорта","владельцев 
средств 
воздушного транспорта","владельцев 
средств водного транспорта","организаций, эксплуатирующих опасные объекты","за причинение вреда вследствие недостатков товаров, работ, услуг",за причинение вреда третьим лицам,за неисполнение или ненадлежащее исполнение обязательств по договору,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"страхование, осуществляемое с государственной поддержкой",,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
ИТОГО:,,,,949698375,323766527,322934935,41127448,831592,468867792,145055046,80541861,30654,0,64513185,323812746,264757213,142299592,502830,3401970,2501680,11515071,2232173,1353178,48254707,54049190,36184345,5741037,4692,891063,1343486,904992,1571797,11213232,14514046,4199098,18672090,0,0,0,157064056,153451381,1504828,2107847,0
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,2105383,0,0,0,0,2082055,787456,270804,0,0,516652,1294599,1102340,255216,0,0,105965,208896,0,0,422269,109994,177384,2242,0,0,46153,0,80048,48937,4,7056,7819,0,0,0,23328,18627,1760,2941,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,171520,0,0,0,0,171520,101627,9188,0,0,92439,69893,63399,50355,0,0,117,2916,0,0,7777,2234,5125,2771,0,0,32,0,0,2118,204,0,1369,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,657204,0,0,0,0,255508,75317,49608,0,0,25709,180191,178332,68068,0,0,303,2216,1513,0,31745,74487,1257,446,0,0,0,0,0,811,0,0,602,0,0,0,401696,391751,3413,6532,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,729341,0,0,0,0,727604,0,0,0,0,0,727604,304635,0,0,0,0,68143,0,0,236492,0,178974,0,0,0,0,0,0,178974,0,0,243995,0,0,0,1737,0,1737,0,0
6,3867,  АК БАРС СТРАХОВАНИЕ,Казань,354335,0,0,0,0,354335,131532,123895,0,0,7637,222803,216494,21345,0,15441,770,643,13955,0,30824,133516,6200,1,0,3130,0,0,841,2228,0,0,109,0,0,0,0,0,0,0,0
7,3943,  АК БАРС-МЕД,Казань,51372,0,0,0,0,51372,51372,0,0,0,51372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3572,  АКЦЕПТ,Люберцы,569416,0,0,0,0,569416,431610,431610,0,0,0,137806,137806,137806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3859,  АЛЛЕГА,Симферополь,2223,0,0,0,0,2223,2223,1259,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,50079358,0,0,0,0,38545074,9903361,5225134,0,0,4678227,28641713,22113779,13733885,119530,665603,317938,307206,277477,232002,3164972,3527168,2150437,838421,0,278200,88507,63855,39479,825280,16695,585934,3791563,0,0,0,11534284,11331341,131233,71710,0
11,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,51519838,51388076,51388034,0,42,131762,131762,66857,0,0,64905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,290,  АЛЬЯНС,Москва,2703819,0,0,0,0,2687064,212162,195231,-7226,0,16931,2474902,1293132,4442,19193,111272,45124,458137,0,0,624881,30083,694936,-3143,0,60311,4460,45573,118279,459776,9680,25490,461344,0,0,0,16755,0,8413,8342,0
14,3828,  АЛЬЯНС ЖИЗНЬ,Москва,8665144,1914490,1913870,43694,620,6750654,6750654,158919,0,0,6591735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2699,  АЛЬЯНС-МЕД,Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,436,  АМТ СТРАХОВАНИЕ,Москва,89053,0,0,0,0,89053,1159,1159,0,0,0,87894,22843,0,0,0,22843,0,0,0,0,0,65051,0,0,0,64190,0,24,837,0,0,0,0,0,0,0,0,0,0,0
17,66,  АНГАРА,Братск,327188,0,0,0,0,48773,32858,32190,0,0,668,15915,15673,8945,0,0,0,22,0,0,1280,5426,237,1,0,0,0,0,0,236,0,0,5,0,0,0,278415,278415,0,0,0
18,2982,  АНДРОМЕДА,Москва,4528,0,0,0,0,4528,0,0,0,0,0,4528,4528,0,0,0,0,0,0,0,4528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1858,  АРМЕЕЦ,Москва,855016,0,0,0,0,142044,64642,26224,0,0,38418,77402,69073,46950,0,72,105,287,0,0,5022,16637,8298,27,0,7,0,0,5192,3072,0,0,31,0,0,0,712972,712972,0,0,0
20,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3193,  АРСЕНАЛЪ,Москва,1457056,0,0,0,0,1457056,98714,30224,0,0,68490,1358342,99877,0,0,696,6566,12834,0,0,62926,16855,1222400,0,0,214,45429,28,0,983833,192896,0,36065,0,0,0,0,0,0,0,0
22,2489,  АСКО,Набережные Челны,1791866,0,0,0,0,637323,429913,132402,0,0,297511,207410,187984,91450,0,0,52,1575,18087,15390,24632,52188,14116,734,0,0,343,56,3912,8096,975,0,5310,0,0,0,1154543,1132320,4734,17489,0
23,3999,  АСКО-ЖИЗНЬ,Набережные Челны,61415,32248,32248,0,0,29167,29167,27254,0,0,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,278,  АСКОМЕД,Самара,41696,0,0,0,0,41696,41696,0,0,0,41696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3767,  АСКОР,Москва,254453,0,0,0,0,254453,221540,221540,0,0,0,32913,32549,31866,0,0,0,757,0,0,-74,0,364,207,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0
26,2144,  АСКО-ЦЕНТР,Курск,187357,0,0,0,0,187357,113050,80872,0,0,32178,74307,73417,66086,0,0,0,185,90,0,5358,1698,890,0,0,0,0,0,0,890,0,0,0,0,0,0,0,0,0,0,0
27,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,758,  АСТРА-МЕТАЛЛ,Магнитогорск,117811,0,0,0,0,117811,117811,0,0,0,117811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2619,  АСТРО-ВОЛГА,Самара,840668,0,0,0,0,124200,53906,30911,0,0,22995,70294,63694,44477,0,0,1437,5541,55,0,4767,7417,6592,78,0,0,0,0,191,6304,19,0,8,0,0,0,716468,716468,0,0,0
30,2684,  АСТРО-ВОЛГА-МЕД,Самара,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,652439,0,0,0,0,652439,0,0,0,0,0,652439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652439,0,0,0,0,0,0,0,0,0
32,518,  БАСК,Белово,125412,0,0,0,0,11507,8362,4585,0,0,3777,3145,3091,2178,0,0,0,0,0,0,139,774,54,0,0,0,0,0,10,44,0,0,0,0,0,0,113905,113885,20,0,0
33,3487,  БИН СТРАХОВАНИЕ,Москва,20017,0,0,0,0,19701,11825,11514,0,0,311,7876,6776,361,0,0,0,0,0,0,528,5887,236,0,0,0,0,0,-47,274,9,0,864,0,0,0,316,59,0,257,0
34,3991,  БЛАГОСОСТОЯНИЕ,Москва,2724912,604648,600070,0,4578,2120264,2120264,2033865,0,0,86399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,4094307,0,0,0,0,4094307,1526620,1426210,0,0,100410,2567687,697644,7428,0,0,0,0,0,0,0,690216,144144,0,0,0,0,0,0,144144,0,0,1725899,0,0,0,0,0,0,0,0
36,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,43519,0,0,0,0,38366,12059,5408,0,0,6651,26307,12081,10199,0,0,0,357,0,0,1290,235,14226,19,0,0,0,0,656,581,12970,0,0,0,0,0,5153,5153,0,0,0
37,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,998463,0,0,0,0,998463,102782,913,0,0,101869,895681,524962,31639,0,0,0,224529,0,0,264489,4305,347308,355,0,0,0,0,121,322406,24426,23411,0,0,0,0,0,0,0,0,0
38,3245,  ВЕРНА,Краснодар,1248522,0,0,0,0,695053,62834,32544,0,0,30290,632219,83819,18959,0,0,127,3161,3155,-2737,42058,16359,546494,712,0,0,270,0,4664,7423,533425,0,1906,0,0,0,553469,553469,0,0,0
39,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,3561,  ВИТАЛ-ПОЛИС,Москва,62461,0,0,0,0,62461,61785,6139,0,0,55646,676,676,536,0,0,0,0,0,0,13,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,113382,112115,112035,21,80,1267,1267,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,433,  ВОСТСИБЖАСО,Иркутск,95799,0,0,0,0,95799,43173,34927,0,0,8246,52626,51921,6934,0,0,0,1437,0,0,4018,39532,699,0,0,0,0,0,0,699,0,0,6,0,0,0,0,0,0,0,0
44,621,  ВСК,Москва,60138662,0,0,0,0,41455883,11658592,6514346,293,0,5144246,29797291,24912170,16617257,0,990415,55672,831360,130465,29390,2918130,3368871,3735459,1009284,216,43583,4656,135918,237462,537713,1766627,22248,1127414,0,0,0,18682779,18090201,328359,264219,0
45,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,11743356,11743356,11743356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3978,  ВСК-МИЛОСЕРДИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2890,  ВТБ МС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3398,  ВТБ СТРАХОВАНИЕ,Москва,39158246,0,0,0,0,39056987,23749767,20215195,0,0,3534572,15307220,11033565,152406,39150,243832,54030,315711,0,0,1753121,8475315,1072475,170,30,6482,11113,170,150591,902107,1812,429,3200751,0,0,0,101259,2934,59356,38969,0
49,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,20860293,20860293,20860293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,3780,  ВЫРУЧИМ!,Екатеринбург,26252,0,0,0,0,26252,3396,3172,0,0,224,22856,12515,10755,0,0,0,8,0,0,1524,228,8454,0,0,0,0,0,0,454,8000,0,1887,0,0,0,0,0,0,0,0
51,630,  ГАЙДЕ,Санкт-Петербург,2389077,0,0,0,0,1239299,276041,139900,0,0,136141,963258,928933,793008,0,0,1527,62211,34,0,22174,49979,25664,13126,0,0,0,0,24,3130,9384,0,8661,0,0,0,1149778,1104017,1033,44728,0
52,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,397,  ГЕЛИОС,Москва,3210378,0,0,0,0,2218069,985082,720560,0,0,264522,1232987,864053,296270,135,661,22445,28980,0,0,164612,350950,292398,83628,0,363,1078,571,1182,199444,6132,0,76536,0,0,0,992309,987423,4886,0,0
54,448,  ГЕОПОЛИС,Москва,43224,0,0,0,0,43224,43224,282,0,0,42942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2397,  ГЕОПОЛИС,Москва,314293,0,0,0,0,258172,21670,33,0,0,21637,236502,234544,208965,0,0,0,0,0,0,9511,16068,1958,1729,0,0,0,0,0,229,0,0,0,0,0,0,56121,56121,0,0,0
56,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,3296,0,0,0,0,3296,3296,0,0,0,3296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,2384,0,0,0,0,2384,251,251,0,0,0,2133,1994,1986,0,0,0,0,0,0,0,8,139,0,0,0,29,0,0,110,0,0,0,0,0,0,0,0,0,0,0
58,2042,  ГРАНТА,Казань,270436,0,0,0,0,270436,34681,29083,0,0,5598,235755,209443,201513,0,0,176,2273,0,0,3328,2153,18085,0,0,0,153,0,12805,5127,0,0,8227,0,0,0,0,0,0,0,0
59,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,18023178,0,0,0,0,12447092,3654211,328605,0,0,3325606,8792881,7906257,5802918,202,0,75670,1558270,0,0,258155,211042,269941,195637,0,0,368,145,18271,55460,60,0,616683,0,0,0,5576086,5559030,5027,12029,0
60,1820,  ГУТА-СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2214,  ДАЛЬАКФЕС,Владивосток,885400,0,0,0,0,77524,22628,22628,0,0,0,54896,51537,25653,0,0,3318,3422,0,0,11881,7263,2135,0,0,0,774,0,0,1361,0,1224,0,0,0,0,807876,807876,0,0,0
62,55,  ДАЛЬЖАСО,Хабаровск,259317,0,0,0,0,259317,199178,128177,0,0,71001,60139,57414,5882,0,0,403,45392,0,0,3424,2313,2725,32,0,0,22,0,0,1794,877,0,0,0,0,0,0,0,0,0,0
63,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,608606,0,0,0,0,216839,55885,54847,0,0,1038,160954,37959,20517,0,0,0,6461,0,0,6278,4703,122965,122404,0,0,0,0,276,285,0,0,30,0,0,0,391767,391767,0,0,0
64,3870,  ДЕЛО ЖИЗНИ,Москва,332000,294192,294192,0,0,37808,37808,37808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1363,  ДИАМАНТ,Москва,26180,0,0,0,0,13593,395,395,0,0,0,13198,12932,12486,0,0,0,0,0,0,340,106,259,113,0,0,0,0,0,146,0,0,7,0,0,0,12587,12587,0,0,0
66,206,  ДИАНА,Ангарск,46236,0,0,0,0,46236,20591,5984,0,0,14607,25645,24869,5454,0,0,0,234,0,0,2909,16272,776,0,0,0,0,3,164,609,0,0,0,0,0,0,0,0,0,0,0
67,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,627574,0,0,0,0,627574,159178,141733,0,0,17445,468396,335793,0,0,0,0,14135,0,0,10562,311096,108432,0,0,0,0,0,0,108432,0,0,24171,0,0,0,0,0,0,0,0
68,3954,  ЕВРОИНС,Смоленск,1685670,0,0,0,0,986823,281672,70884,0,0,210788,705151,403422,102934,0,0,152,242536,6999,0,31348,19453,63333,275,0,0,187,0,17848,29601,15422,0,238396,0,0,0,698847,698847,0,0,0
69,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,1306115,0,0,0,0,1306115,1301866,1301866,0,0,0,4249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4249,0,0,0,0,0,0,0,0
70,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,67215,0,0,0,0,67215,22983,22544,0,0,439,44232,44018,387,6260,0,0,33555,0,0,2693,1123,214,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0
71,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,5669457,0,0,0,0,4204772,597007,366225,0,0,230782,3607765,3345431,2028520,88,0,0,33396,8395,0,247910,1027122,205082,5764,0,0,0,7368,13713,176715,1522,113,57139,0,0,0,1464685,1404964,22388,37333,0
74,3616,  ИНВЕСТ-ПОЛИС,Королев,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2401,  ИНВЕСТСТРАХ,Москва,172558,0,0,0,0,172558,68222,17390,0,0,50832,104336,28998,1951,0,0,0,208,11802,10796,8033,7004,75272,6,0,0,0,0,1447,24121,49698,0,66,0,0,0,0,0,0,0,0
76,425,  ИНГВАР,Москва,128527,0,0,0,0,128527,0,0,0,0,0,128527,128527,0,0,0,0,67898,0,0,60629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,928,  ИНГОССТРАХ,Москва,57583023,0,0,0,0,39223647,6946707,1279860,23928,0,5666847,32276940,29189815,23382297,28831,87076,654535,665625,27606,0,2912692,1431153,2164496,608252,2729,25916,497930,141622,130899,757607,-459,85136,837493,0,0,0,18359376,17993538,173146,192692,0
78,3823,  ИНГОССТРАХ-ЖИЗНЬ,Москва,10818659,10208634,10088266,0,120368,610025,610025,567355,0,0,42670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,3837,  ИНГОССТРАХ-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2169,  ИНЕРТЕК,Санкт-Петербург,3339,0,0,0,0,3339,38,38,0,0,0,3301,3301,167,0,0,0,3134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2031,  ИНКО-МЕД,Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,870,  ИНТАЧ СТРАХОВАНИЕ,Москва,589432,0,0,0,0,497219,206611,203137,0,0,3474,290608,284207,277357,0,0,0,0,0,0,0,6850,2187,994,0,0,0,0,0,1193,0,0,4214,0,0,0,92213,92213,0,0,0
83,902,  КАЙРОС,Петропавловск-Камчатский,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,3175,  КАПИТАЛ ПЕРЕСТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1298,  КАПИТАЛ СТРАХОВАНИЕ,Когалым,88034,0,0,0,0,85966,0,0,0,0,0,85966,84790,68015,0,0,0,16572,0,0,203,0,1176,18,0,0,0,0,0,1158,0,0,0,0,0,0,2068,2068,0,0,0
86,3645,  КАПИТАЛ-ЛАЙФ,Москва,2025474,2024880,2024880,97,0,594,594,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1336,  КАПИТАЛ-ПОЛИС,Санкт-Петербург,1106497,0,0,0,0,1106497,868206,18749,0,0,849457,238291,236403,118847,0,0,0,112289,0,0,4290,977,1714,589,0,0,0,38,494,593,0,0,174,0,0,0,0,0,0,0,0
88,2875,  КАПИТАЛ-ПОЛИС МЕДИЦИНА,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,507,  КОЛЫМСКАЯ,Хабаровск,279396,252815,250721,0,2094,26581,26581,15825,0,0,10756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1867,  КОМЕСТРА-ТОМЬ,Томск,178248,0,0,0,0,178248,59545,15193,0,0,44352,118703,114185,85480,0,0,0,594,0,0,10279,17832,4518,129,0,0,0,0,394,2870,1125,0,0,0,0,0,0,0,0,0,0
91,3993,  КОМПАНИЯ БАНКОВСКОГО СТРАХОВАН,Москва,299836,0,0,0,0,299836,2429,0,0,0,2429,297407,54055,0,0,0,0,0,0,0,0,54055,8480,0,0,0,0,0,0,8480,0,0,234872,0,0,0,0,0,0,0,0
92,3059,  КОМПАНИЯ ПРОМЫШЛЕННО-ТОРГОВОГО,Новокузнецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4279,  КООПЕРАТИВНОЕ ЕДИНСТВО,Новосибирск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
