"Сведения о страховых премиях по договорам страхования,",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
,,,,,,,,,,,,лекарственного ,органов,страхование,,,(кроме средств ,железнодорожного ,средств воздушного ,средств водного ,грузов,сельскохозяйственное ,осуществляемое с ,прочего имущества ,прочего имущества ,,(кроме средств ,железнодорожного ,владельцев средств ,владельцев средств ,эксплуатирующих ,вследствие недостатков ,за причинение вреда ,ненадлежащее ,рисков,рисков,,обязательном ,федеральными законами,,транспортных средств,на опасном объекте,"здоровью, имуществу ","страхования, "
,,,,,,,,,,,,препарата для ,,,,,железнодорожного ,транспорта,транспорта,транспорта,,страхование,государственной ,юридических лиц,граждан,,железнодорожного ,транспорта,воздушного транспорта,водного транспорта,опасные объекты,"товаров, работ, услуг",третьим лицам,исполнение обязательств ,,,,страховании лиц,,,,,пассажиров,предусмотренные 
,,,,,,,,,,,,медицинского ,,,,,транспорта),,,,,,поддержкой,,,,транспорта),,,,,,,по договору,,,,,,,,,,федеральными законами
,,,,,,,,,,,,применения,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
,,ИТОГО:,,238672894.26843,90406349.96636,90245913.72157,9182639.73126,160436.24479,120236316.57889,40505772.95949,19803319.68838,10799.92912,-,20702453.27111,79730543.6194,65821805.3139501,31643437.7881,156858.15925,1113938.15079,571765.71929,3845281.81346,518213.13067,184683.34763,15354549.56077,12617760.99162,8281229.37786,1202344.18486,4444.96728,255620.6779,304863.41612,101791.22377,431896.92949,2628346.91308,3351921.06536,1543957.38109,4083551.5465,-,-,-,28030227.72318,27188820.83637,568816.38507,272590.50174,-
1,2239,"АО ""АльфаСтрахование""",Москва,12010134.03776,-,-,-,-,9118892.0828,2385403.32799,1257237.59847,1043.5527,-,1128165.72952,6733488.75481,5282793.48152,3112028.42514,35868.6891,84025.76191,66475.10022,48254.23487,148750.71079,69850.03949,1143217.02373,644173.53576,455974.16766,212139.45773,-,2084.79627,16146.04944,14.95017,16188.12353,205931.26426,3469.52626,110431.25147,884289.85416,-,-,-,2891241.95496,2801925.38069,83358.13268,5958.44159,-
2,3064,"АО ""Боровицкое страховое общество""",Москва,35354.47342,-,-,-,-,30418.14865,7572.99473,4273.729,-,-,3299.26573,22845.15392,14708.75321,9456.23448,-,-,-,104.22394,-,-,4843.02753,305.26726,8136.40071,4,-,-,-,-,90.70668,137.42569,7904.26834,-,-,-,-,-,4936.32477,4936.32477,-,-,-
3,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,92688.55168,92239.76914,92239.76914,-,-,448.78254,448.78254,448.78254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,1377687.72377,-,-,-,-,708464.74698,61571.39546,41601.70797,-,-,19969.68749,646893.35152,643088.99996,585652.73606,-,-,-,2670.23696,176.394,-,8691.53354,45898.0994,3217.56868,195.05,-,-,-,-,-,3022.51868,-,32.73308,554.0498,-,-,-,669222.97679,667305.1183,1896.72,21.13849,-
5,2071,"АО ""ГСМК""",Санкт-Петербург,368.43,-,-,-,-,368.43,368.43,-,-,-,368.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,1412,"АО ""Д2 Страхование""",Новосибирск,163934.35291,-,-,-,-,163934.35291,60734.90341,57800.88751,-,-,2934.0159,103199.4495,73288.81914,-,-,-,-,2833.04276,-,-,3093.99561,67361.78077,21952.52393,-,-,-,-,-,-,21952.52393,-,-,7958.10643,-,-,-,-,-,-,-,-
7,0055,"АО ""ДальЖАСО""",Хабаровск,57839.40812,-,-,-,-,57839.40812,45487.19149,9581.25783,-,-,35905.93366,12352.21663,11912.94533,1084.495,-,-,-,9497.99385,-,-,1058.52259,271.93389,439.2713,-,-,-,-,-,-,390.3813,48.89,-,-,-,-,-,-,-,-,-,-
8,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,280669.65188,-,-,-,-,280669.65188,279762.02988,279762.02988,-,-,-,907.622,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,907.622,-,-,-,-,-,-,-,-
9,0870,"АО ""ИНТАЧ СТРАХОВАНИЕ""",Москва,41269.85939,-,-,-,-,34202.37619,20538.70748,20335.20848,-,-,203.499,13663.66871,13213.89896,12734.67569,-,-,-,-,-,-,-,479.22327,150.87537,69.85199,-,-,-,-,-,81.02338,-,-,298.89438,-,-,-,7067.4832,7067.4832,-,-,-
10,4337,"АО ""КСА-КЛУВЕР""",Красноперекопск,26182.586,-,-,-,-,26182.586,2048.615,2001.803,-,-,46.812,24133.971,21270.559,17997.436,-,-,-,3.719,-,-,2370.307,899.097,2678.627,2.7,-,-,-,-,-,2284.13,391.797,-,184.785,-,-,-,-,-,-,-,-
11,3256,"АО ""МетЛайф""",Москва,1347958.3872,886285.1984,848328.48498,338614.41957,37956.71342,461673.1888,461673.1888,354722.75351,-,-,106950.43529,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,3116,"АО ""НАСКО""",Казань,1575444.43561,-,-,-,-,372834.04512,140741.4143,92124.76492,-,-,48616.64938,232092.63082,205002.39993,52709.93246,265.77594,-,-,1622.46497,5883.93564,-,77244.1506,67276.14032,19236.59696,66.99105,-,73.08939,-,3.8,939.01836,6917.05158,11236.64658,3875,3978.63393,-,-,-,1202610.39049,1173996.49751,10536.35734,18077.53564,-
13,2346,"АО ""ОСК",Самара,473380.37639,-,-,-,-,243153.81745,24569.42757,10346.40309,-,-,14223.02448,218584.38988,213491.20235,189802.07825,-,-,4917.7447,1216.68953,-,-,10953.16032,6601.52955,4800.58093,627.07357,-,21,11.23288,12,1562.781,1976.99348,589.5,-,292.6066,-,-,-,230226.55894,228132.98731,1629.20075,464.37088,-
14,3983,"АО ""РСК ""Стерх""",Якутск,322266.897,-,-,-,-,80885.03079,19169.25364,19148.40364,-,-,20.85,61715.77715,46793.89756,10459.8584,-,8399.17609,3502.85782,711.09174,253.4256,98.1,19353.59005,4113.89786,14122.83436,14.5,-,8371.92193,1893.48098,-,532.23863,3304.69282,6,53.94603,745.0992,-,-,-,241381.86621,241381.86621,-,-,-
15,3748,"АО ""Русский Стандарт Страхование""",Москва,1140660.26244,860933.03113,860933.03113,-,-,279727.23131,279727.23131,216200.68831,-,-,63526.543,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,2619,"АО ""СК ""Астро-Волга""",Самара,190385.97811,-,-,-,-,33313.05513,15802.438,10812.358,-,-,4990.08,17510.61713,15473.96344,11065.8699,-,-,551.67345,1323.44413,1.296,-,837.75753,1693.92243,2036.65369,-,-,-,-,-,34.99507,2001.65862,-,-,-,-,-,-,157072.92298,157072.92298,-,-,-
17,3780,"АО ""СК ""Выручим!""",Екатеринбург,-26.74259,-,-,-,-,-26.74259,-12.5477,-12.5477,-,-,-,-14.19489,-14.19489,-14.19489,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,2027,"АО ""СК ""Двадцать первый век""",Санкт-Петербург,186541.48995,-,-,-,-,70979.8716,26724.8527,25855.1697,-,-,869.683,44255.0189,9225.74669,4406.10449,-,-,-,2233.17037,-,-,1376.73073,1209.7411,35029.27221,34573.58,-,-,-,-,201.89192,253.80029,-,-,-,-,-,-,115561.61835,115561.61835,-,-,-
19,0507,"АО ""СК ""Колымская""",Хабаровск,138869.96524,127843.6775,126693.3385,-,1150.339,11026.28774,11026.28774,7412.11774,-,-,3614.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,2349,-,-,-,-,2349,2349,-,-,-,2349,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,1207,"АО ""СК БЛАГОСОСТОЯНИЕ ОС""",Москва,956058.11021,-,-,-,-,956058.11021,325994.42436,302175.00247,-,-,23819.42189,630063.68585,90809.02934,2517.46027,-,-,-,-,-,-,-,88291.56907,37525.10501,-,-,-,-,-,-,37525.10501,-,-,501729.5515,-,-,-,-,-,-,-,-
22,3991,"АО ""СК БЛАГОСОСТОЯНИЕ""",Москва,651555.1681,69060.97073,67864.35419,-,1196.61654,582494.19737,582494.19737,557972.0098,-,-,24522.18757,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,569903.26055,-,-,-,-,369106.88446,119286.37911,39588.28561,-,-,79698.0935,249820.50535,239830.03655,206069.0355,-,-,-,17121.21806,-,-,6041.2108,10598.57219,4660.14216,1566.3794,-,-,-,-,5,524.31276,2564.45,-,5330.32664,-,-,-,200796.37609,195354.5197,145.09185,5296.76454,-
24,3099,"АО ""СК ОПОРА""",Рязань ,85075.14,-,-,-,-,459.39349,-,-,-,-,-,459.39349,454.99374,438.34609,-,-,-,-,-,-,-,16.64765,4.39975,4.39975,-,-,-,-,-,-,-,-,-,-,-,-,84615.74651,86063.99295,-,-1448.24644,-
25,2359,"АО ""СК УСПЕХ""",Москва,1493.13722,-,-,-,-,1493.13722,1493.13722,-,-,-,1493.13722,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,2873,"АО ""СМК ""Сахамедстрах""",Якутск,16541.9175,-,-,-,-,16541.9175,16541.9175,-,-,-,16541.9175,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,1587,"АО ""СО ""Талисман""",Казань,76693.58838,-,-,-,-,9428.01149,430.5773,430.5773,-,-,-,8997.43419,8968.9091,8562.34014,-,-,-,-,-,-,44.82647,361.74249,25.84618,-,-,-,-,-,-,25.84618,-,-,2.67891,-,-,-,67265.57689,67265.57689,-,-,-
28,1208,"АО ""СОГАЗ""",Москва,17544065.51165,-,-,-,-,16007930.41269,3491357.08918,664769.39323,-,-,2826587.69595,12516573.32351,11397335.70497,1342372.85778,41948.34451,810049.2287,74946.72724,1052648.33019,39877.34496,7003.42605,7743412.44939,292080.4222,562977.72798,9336.70329,-,194947.56244,3600.10118,2957.39941,15648.59734,333106.40571,3380.95861,507288.94415,48970.94641,-,-,-,1536135.09896,1468491.65502,2957.39941,64686.04453,-
29,3229,"АО ""Страховая бизнес группа""",Воронеж,531407.18158,-,-,-,-,516687.78058,731.17898,689.99898,-,-,41.18,515956.6016,498462.24978,-,-,-56.55,-,395.303,-,-,497942.57303,180.92375,17494.35182,-,-,186.5,-,-,155.6,17005.03441,147.21741,-,-,-,-,-,14719.401,7300.86168,1597.875,5820.66432,-
30,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,13860.4704,-,-,-,-,13860.4704,13860.4704,-,-,-,13860.4704,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,0206,"АО ""Страховая Компания ""ДИАНА""",Ангарск,11319,-,-,-,-,11319,4449,1495,-,-,2954,6870,6795,3615,-,-,-,18,-,-,2080,1082,75,-,-,-,-,-,19,56,-,-,-,-,-,-,-,-,-,-,-
32,3390,"АО ""Страховая компания ""ПОЛИС-ГАРАНТ""",Москва,118150.55103,-,-,-,-,90924.45544,34765.9182,294.2022,-,-,34471.716,56158.53724,52862.20911,46203.57045,-,-,-,944.70008,-,-,2456.2488,3257.68978,2431.09024,1158.72024,-,-,-,-,330.45,941.92,-,-,865.23789,-,-,-,27226.09559,27226.09559,-,-,-
33,2144,"АО ""Страховая компания АСКО-Центр""",Курск,35389.42112,-,-,-,-,35389.42112,20594.01515,17313.11015,-,-,3280.905,14795.40597,14594.92097,13235.60653,-,-,-,28.60432,22.975,-,847.02948,460.70564,200.485,-,-,-,-,-,-,200.485,-,-,-,-,-,-,-,-,-,-,-
34,0191,"АО ""Тинькофф Страхование""",Москва,470607.13257,-,-,-,-,457979.03854,165876.90393,165876.90393,-,-,-,292102.13461,288072.92885,288026.29085,-,-,-,-,-,-,-,46.638,1083.45977,1083.45977,-,-,-,-,-,-,-,-,2945.74599,-,-,-,12628.09403,12628.09403,-,-,-
35,3987,"АО ""УРАЛСИБ Жизнь""",Москва,1444082.37333,1443062.47345,1442277.03949,60959.33063,785.43396,1019.89988,1019.89988,1019.89988,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,0212,"АО ""Цюрих надежное страхование""",Москва,211331.67969,-,-,-,-,211331.67969,82.2848,82.2848,-,-,-,211249.39489,103480.01477,78.471,-,-,-,21751.22569,-,-,81487.43704,162.88104,59705.54182,24.749,-,-,-,-,14207.69328,45473.09954,-,40297.0373,7766.801,-,-,-,-,-,-,-,-
37,0433,АО ВостСибЖАСО,Иркутск,18132.06332,-,-,-,-,18132.06332,10367.23631,7302.72831,-,-,3064.508,7764.82701,7563.29051,1138.62234,-,-,-,210.77737,-,-,935.47729,5278.41351,201.5365,-,-,-,-,-,-,201.5365,-,-,-,-,-,-,-,-,-,-,-
38,3995,АО ВТБ Страхование жизни,Москва,5052226.20864,5052226.20864,5052226.20864,2612.17039,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,3300,"АО СГ ""Спасские ворота""",Салехард,149899.35699,-,-,-,-,146990.76586,88003.40683,5245.6865,-,-,82757.72033,58987.35903,43074.3672,793.0791,-,-,-,40275.75735,-,-,570.06508,1435.46567,15912.99183,-,-,-,-,-,23,15889.99183,-,-,-,-,-,-,2908.59113,2577.04613,331.545,-,-
40,0983,"АО СГ ""УралСиб""",Москва,32688.70852,-,-,-,-,38487.76108,31264.84171,12620.58627,-,-,18644.25544,7222.91937,6359.73822,-105.92713,-321.63732,-,-,382.25205,-,-,-275.40156,6680.45218,863.09112,-,-,-,-,-,-,863.09112,-,-,0.09003,-,-,-,-5799.05256,-,-450.68107,-5348.37149,-
41,0290,"АО СК ""Альянс""",Москва,776095.3306,-,-,-,-,772821.89539,83937.05351,71620.57899,4464.65758,-,12316.47452,688884.84188,422523.79792,6939.68856,4869.03469,11352.15044,19220.19304,141559.16499,-,-,238132.37487,451.19133,170537.83942,-,-,5722.22766,-,30,25304.11801,132645.79487,6835.69888,8081.9675,87741.23704,-,-,-,3273.43521,-,2405.31226,868.12295,-
42,1858,"АО СК ""Армеец""",Москва,129209.97449,-,-,-,-,25801.65805,8724.35647,5616.25203,-,-,3108.10444,17077.30158,13249.49202,8968.58165,-,-,-,2.22,-,-,1820.77153,2457.91884,3824.64714,30.6,-,61.68,-,-,1410.30946,398.05768,1924,-,3.16242,-,-,-,103408.31644,103408.31644,-,-,-
43,0278,"АО СК ""АСКОМЕД""",Самара,5856.15375,-,-,-,-,5856.15375,5856.15375,-,-,-,5856.15375,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,2447,"АО СК ""ЖСФ""",Нижний Новгород,12532.77215,-,-,-,-,12532.77215,3416.86827,3408.04827,-,-,8.82,9115.90388,9095.42388,55.63325,1265.65,-,-,7074.88421,-,-,423.15392,276.1025,20.48,-,-,-,-,-,-,20.48,-,-,-,-,-,-,-,-,-,-,-
45,0425,"АО СК ""Ингвар""",Москва,37373.50116,-,-,-,-,37373.50116,-,-,-,-,-,37373.50116,37373.50116,-,-,-,-,15756.99898,-,-,21616.50218,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,0915,"АО СК ""ПАРИ""",Москва,549132.67233,-,-,-,-,530294.76203,107750.71358,76464.70135,-,-,31286.01223,422544.04845,379497.09532,73824.06078,81.27346,236,79.97,197911.19346,-,-,72228.27002,35136.3276,32072.76681,1585.58656,-,-,631.96387,36.15405,2529.12348,27289.93885,-,6.64079,10967.54553,-,-,-,18837.9103,17317.3257,1346.4377,174.1469,-
47,2947,"АО СК ""РСХБ-Страхование""",Москва,765762.85643,-,-,-,-,765565.16143,106258.13986,106258.13986,-,-,-,659307.02157,606145.41152,66943.55659,4.14939,-,1953.12436,855.29354,199256.49268,93575.50833,235462.21766,101670.5773,30354.48949,-,-,-,-,-,-,30354.48949,-,4538.8745,18268.24606,-,-,-,197.695,-,197.695,-,-
48,3467,"АО СК ""Сибирский Спас""",Новокузнецк,169621.90096,-,-,-,-,40096.40872,28654.57322,8949.38182,-,-,19705.1914,11441.8355,11424.0155,10886.733,-,-,-,-,-,-,130.082,407.2005,17.82,-,-,-,-,-,17.6,0.22,-,-,-,-,-,-,129525.49224,129525.49224,-,-,-
49,1216,"АО СК ""Чулпан""",Альметьевск,162303.33113,-,-,-,-,61037.76247,25995.75024,12249.46924,-,-,13746.281,35042.01223,32923.41477,21535.23352,-,-,-,-,348.6832,-,2299.9096,8739.58845,1178.84568,38.34,-,-,-,-,100,1022.20568,18.3,-,939.75178,-,-,-,101265.56866,98977.75908,1960.7425,327.06708,-
50,1621,"АО Страховое общество ""Якорь""",Москва,286840.86992,-,-,-,-,201491.28802,168871.5487,70811.4417,-,-,98060.107,32619.73932,16770.02416,2155.83986,-,-,1027.73182,7183.3716,-,-,5991.95366,411.12722,15849.71516,27,-,-,2412.29536,-,-,4435.07035,8975.34945,-,-,-,-,-,85349.5819,85349.5819,-,-,-
51,3947,"АО""АИГ""",Москва,230103,-,-,-,-,229502,-,-,-,-,-,229502,97300,127,-,-,-,22320,-,-,74853,-,63056,871,-,-,-,-,-,62185,-,-,69146,-,-,-,601,-,601,-,-
52,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,78514.95048,-,-,-,-,78514.95048,-,-,-,-,-,78514.95048,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78514.95048,-,-,-,-,-,-,-,-,-
53,1427,"ЗАО ""МАКС""",Москва,1906589.13422,-,-,-,-,776394.77839,171323.39277,90197.99252,-,-,81125.40025,605071.38562,586759.654,566835.2894,-,3062.11698,-,10,1528.81387,-,12090.2354,3233.19835,3637.4076,-,-,-,-,3637.4076,-,-,-,-,14674.32402,-,-,-,1130194.35583,1112310.51712,2171.3624,15712.47631,-
54,2733,"ЗАО ""СК ""Резерв""",Хабаровск,10877.8727,-,-,-,-,10877.8727,7911.2447,7911.2447,-,-,-,2966.628,2057.045,-,-,-,-,-,-,-,-,2057.045,881.585,-,-,-,-,-,-,881.585,-,-,27.998,-,-,-,-,-,-,-,-
55,2284,"ЗАО ГСАО ""Плато""",Москва,44.7,-,-,-,-,44.7,44.7,44.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,1675,Либерти Страхование (АО),Санкт-Петербург,661604.55401,-,-,-,-,560033.61482,161757.37185,33980.81327,-,-,127776.55858,398276.24297,382827.12058,260424.74382,-,-,2164.01595,19922.97127,-,-,17492.5582,82822.83134,12062.16952,531.797,-,-,-,3,1027.09193,10403.28059,97,3224.43387,162.519,-,-,-,101570.93919,100378.91703,394.795,797.22716,-
57,1298,"ОАО ""Капитал Страхование""",Когалым,5776.65083,-,-,-,-,5776.65083,5005.61054,5004.94008,-,-,0.67046,771.04029,771.04029,771.04029,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
58,2708,"ОАО ""ЧСК""",Москва,47709.85454,-,-,-,-,34167.61484,21515.99617,21515.99617,-,-,-,12651.61867,3190.96938,-,-,1400.6,-,413.53939,-,-,1336.76442,40.06557,3394.69429,7.3,-,695.083,134.76,235.83975,-,2321.71154,-,-,6065.955,-,-,-,13542.2397,-,11829.48091,1712.75879,-
59,0518,ОАО СК БАСК,Белово,28975.31966,-,-,-,-,2949.83157,2450.4568,892.3468,-,-,1558.11,499.37477,485.41477,333.30497,-,-,-,-,-,-,-,152.1098,13.96,-,-,-,-,-,-,13.96,-,-,-,-,-,-,26025.48809,26019.78809,5.7,-,-
60,3825,"Общество с ограниченной ответственностью ""Страховая Компания СОГАЗ-ЖИЗНЬ""",Москва,3887266.78427,3867095.36232,3867049.39481,14.34131,45.96751,20171.42195,20171.42195,20171.42195,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,3528,"ООО "" СМО Спасение""",Казань,181017.49,-,-,-,-,181017.49,181017.49,-,-,-,181017.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,2496,"ООО ""Абсолют Страхование""",Москва,632292.18059,-,-,-,-,622547.79088,258681.76767,109491.57848,-,-,149190.18919,363866.02321,316095.84127,74573.53879,-,-,46338.73865,71040.9736,-,-,95988.63351,28153.95672,38493.32729,801.086,-,-,11939.69211,-,14055.97335,11653.57583,43,3582.06995,5694.7847,-,-,-,9744.38971,8234.84425,764.975,744.57046,-
63,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,50975.51344,-,-,-,-,50975.51344,37408.10207,1195.983,-,-,36212.11907,13567.41137,11432.12064,8400.11008,-,-,-,1063.37575,-,-,1526.64999,441.98482,1900.19943,1114.87743,-,-,-,-,-,587.822,197.5,-,235.0913,-,-,-,-,-,-,-,-
64,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,107793.43448,-,-,-,-,107793.43448,39117.21354,36302.96513,-,-,2814.24841,68676.22094,65381.85078,9143.75975,-,-,3.04575,121.70072,2945.735,-,4582.325,48585.28456,3283.983,-,-,-,-,-,257.91,3026.073,-,-,10.38716,-,-,-,-,-,-,-,-
65,3447,"ООО ""АльфаСтрахование - Жизнь""",Москва,13272984.47806,13237038.76474,13237028.38487,-,10.37987,35945.71332,35945.71332,22210.98942,-,-,13734.7239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,0436,"ООО ""АМТ Страхование""",Москва,23436.8505,-,-,-,-,23436.8505,1177.03402,1177.03402,-,-,-,22259.81648,4332.64749,-,-,-,4332.64749,-,-,-,-,-,17927.16899,-,-,-,17927.16899,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,4334,"ООО ""Атрадиус Рус Крединое Страхование""",Москва,265762.66283,-,-,-,-,265762.66283,-,-,-,-,-,265762.66283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,265762.66283,-,-,-,-,-,-,-,-,-
68,3487,"ООО ""БИН Страхование""",Москва,-7405.98617,-,-,-,-,-6738.76682,-897.11222,-415.52757,-,-,-481.58465,-5841.6546,-4586.71869,140.8806,-,-,-326.37,-,-,-,-2072.83904,-2328.39025,-480.5263,60.7496,-,-,-,-,-131.85,-383.9709,-25.455,-,-774.40961,-,-,-,-667.21935,-3.17086,-,-664.04849,-
