Сведения о страховых премиях в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
14,290,  АЛЬЯНС,Москва,727230,49359,0,0,0,0,721746,59893,46917,36,0,12976,661853,345656,4412,5938,22630,26663,126156,0,0,152907,6950,231659,8461,0,0,8461,0,4448,988,0,0,3460,500,12173,200351,5726,14438,70100,0,0,0,5484,0,4848,636,0
15,3828,  АЛЬЯНС ЖИЗНЬ,Москва,3628283,384887,345246,345141,15557,105,3283037,3283037,54255,0,0,3228782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2699,  АЛЬЯНС-МЕД,Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,436,  АМТ СТРАХОВАНИЕ,Москва,48864,23219,0,0,0,0,48864,230,230,0,0,0,48634,20454,0,0,0,20363,91,0,0,0,0,28180,28180,0,0,0,28180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,66,  АНГАРА,Братск,118904,0,0,0,0,0,18469,9191,9020,0,0,171,9278,9175,6044,0,0,0,0,0,0,1640,1491,89,0,0,0,0,0,8,8,0,0,0,0,0,81,0,0,14,0,0,0,100435,100435,0,0,0
19,2982,  АНДРОМЕДА,Москва,729,0,0,0,0,0,729,0,0,0,0,0,729,729,0,0,0,0,0,0,0,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1858,  АРМЕЕЦ,Москва,318832,7531,0,0,0,0,50283,21018,14822,0,0,6196,29265,26588,18818,0,0,0,200,0,0,2078,5492,2671,7,0,0,7,0,28,27,0,1,0,0,1562,1074,0,0,6,0,0,0,268549,268549,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,432144,0,0,0,0,0,432144,87313,27892,0,0,59421,344831,66216,0,0,13534,1909,43569,0,0,5866,1338,273300,0,0,0,0,0,12780,0,0,89,12691,0,0,214012,46508,0,5315,0,0,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,446667,0,0,0,0,0,176702,124314,31749,0,0,92565,52388,48262,27274,0,0,1535,405,107,0,6460,12481,3185,0,0,0,0,0,192,148,0,0,44,6,1765,848,374,0,941,0,0,0,269965,263305,2826,3834,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,26929,0,26868,26868,0,0,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,278,  АСКОМЕД,Самара,7916,0,0,0,0,0,7916,7916,0,0,0,7916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3767,  АСКОР,Москва,101684,0,0,0,0,0,101684,92072,92072,0,0,0,9612,9212,8906,0,0,0,9,0,0,297,0,400,0,0,0,0,0,243,243,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0
28,2144,  АСКО-ЦЕНТР,Курск,48827,0,0,0,0,0,48827,26637,15168,0,0,11469,22190,21605,16892,0,0,0,52,135,0,3593,933,585,0,0,0,0,0,0,0,0,0,0,0,0,585,0,0,0,0,0,0,0,0,0,0,0
29,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,758,  АСТРА-МЕТАЛЛ,Магнитогорск,32883,0,0,0,0,0,32883,32883,0,0,0,32883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2619,  АСТРО-ВОЛГА,Самара,122829,0,0,0,0,0,32723,14203,2473,0,0,11730,18520,16757,12749,0,0,279,1612,1,0,602,1514,1763,0,0,0,0,0,9,9,0,0,0,0,32,1714,8,0,0,0,0,0,90106,90106,0,0,0
32,2684,  АСТРО-ВОЛГА-МЕД,Самара,66,0,0,0,0,0,66,66,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,174746,0,0,0,0,0,174746,0,0,0,0,0,174746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174746,0,0,0,0,0,0,0,0,0
34,518,  БАСК,Белово,126839,0,0,0,0,0,62819,52230,2716,0,0,49514,10589,10142,4370,0,0,0,1587,0,0,3842,343,446,20,20,0,0,0,0,0,0,0,0,0,6,420,0,0,1,0,0,0,64020,44550,19470,0,0
35,3487,  БИН СТРАХОВАНИЕ,Москва,24735,0,0,0,0,0,24386,13427,11864,0,0,1563,10959,9624,1436,0,0,0,6,0,0,4676,3506,471,0,0,0,0,0,61,61,0,0,0,0,56,354,0,0,864,0,0,0,349,92,0,257,0
36,3991,  БЛАГОСОСТОЯНИЕ,Москва,630233,34807,124507,97963,0,26544,505726,505726,477810,0,0,27916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,861206,2082,0,0,0,0,861206,381694,359788,0,0,21906,479512,120269,0,0,0,0,0,0,0,0,120269,27722,0,0,0,0,0,0,0,0,0,0,0,0,27722,0,0,331521,0,0,0,0,0,0,0,0
38,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,4533,0,0,0,0,0,782,317,0,0,0,317,465,185,0,0,0,0,69,0,0,92,24,280,0,0,0,0,0,0,0,0,0,0,0,140,140,0,0,0,0,0,0,3751,3751,0,0,0
39,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,287629,0,0,0,0,0,287629,56930,559,0,0,56371,230699,141467,10631,0,0,0,82546,0,0,46405,1885,89159,0,0,0,0,0,124,124,0,0,0,0,0,89035,0,73,0,0,0,0,0,0,0,0,0
40,3245,  ВЕРНА,Краснодар,244002,0,0,0,0,0,169035,25319,9575,0,0,15744,143716,15840,8003,0,0,0,62,0,0,5476,2299,127621,75,75,0,0,0,10,10,0,0,0,0,911,1409,125216,0,255,0,0,0,74967,74967,0,0,0
41,4170,  ВИС,Махачкала,1270,0,0,0,0,0,1270,0,0,0,0,0,1270,0,0,0,0,0,0,0,0,0,0,1270,0,0,0,0,0,0,0,0,0,0,0,1270,0,0,0,0,0,0,0,0,0,0,0,0
42,3561,  ВИТАЛ-ПОЛИС,Москва,5817,0,0,0,0,0,5817,5437,21,0,0,5416,380,377,341,0,0,0,0,0,0,0,36,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
43,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,189055,0,32725,32705,11,20,156330,156330,473,0,0,155857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,100,0,0,0,0,0,100,43,43,0,0,0,57,53,0,0,0,0,0,0,0,10,43,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
45,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,433,  ВОСТСИБЖАСО,Иркутск,20609,0,0,0,0,0,20609,11554,8700,0,0,2854,9055,8839,2163,0,0,0,480,0,0,761,5435,216,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0
47,621,  ВСК,Москва,12944665,285032,0,0,0,0,8776297,2901237,1193391,0,0,1707846,5875060,4905820,3449555,0,234405,0,119616,16005,1422,651544,434695,799639,7521,7521,0,0,0,183888,169835,0,14053,0,6261,84527,106748,410694,2655,166946,0,0,0,4168368,3944245,165320,58803,0
48,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,2311167,0,630479,630466,0,13,21125,21125,21125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659563,1659563,0,0,0,0,0,0
49,3978,  ВСК-МИЛОСЕРДИЕ,Москва,34293,0,0,0,0,0,34293,34293,0,0,0,34293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,671,0,0,0,0,0,671,671,0,0,0,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3398,  ВТБ СТРАХОВАНИЕ,Москва,14954046,0,0,0,0,0,14806706,9647436,8731267,0,0,916169,5159270,2804537,103021,25343,104187,13601,114487,0,0,739824,1704074,499246,10355,0,0,10355,0,2825,2051,30,13,731,88117,138464,197755,61730,60,1855427,0,0,0,147340,4342,133003,9995,0
52,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,3102388,199408,3102387,3102387,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3780,  ВЫРУЧИМ!,Екатеринбург,5404,0,0,0,0,0,5404,220,203,0,0,17,5184,4207,3968,0,0,0,8,0,0,153,78,334,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,643,0,0,0,0,0,0,0,0
54,630,  ГАЙДЕ,Санкт-Петербург,477788,0,0,0,0,0,339768,89075,20377,0,0,68698,250693,243809,217570,0,0,405,11458,0,0,6578,7798,4524,0,0,0,0,0,1745,1745,0,0,0,0,187,867,1725,0,2360,0,0,0,138020,130439,454,7127,0
55,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,397,  ГЕЛИОС,Москва,702523,0,0,0,0,0,458274,189816,137939,0,0,51877,268458,206520,86055,0,165,1929,6158,0,0,51747,60466,43986,79,0,0,79,0,6938,6938,0,0,0,196,326,33934,2513,0,17952,0,0,0,244249,241515,2734,0,0
57,2397,  ГЕОПОЛИС,Москва,82933,0,0,0,0,0,65007,5001,35,0,0,4966,60006,59559,54224,0,0,0,0,0,0,2955,2380,447,0,0,0,0,0,388,388,0,0,0,0,0,59,0,0,0,0,0,0,17926,17926,0,0,0
58,448,  ГЕОПОЛИС,Москва,25123,0,0,0,0,0,25123,25123,566,0,0,24557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,5727,76,0,0,0,0,5727,5727,0,0,0,5727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,23152,0,0,0,0,0,23152,20860,4337,0,0,16523,2292,2192,1392,0,0,0,0,0,0,717,83,100,0,0,0,0,0,9,9,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0
61,2042,  ГРАНТА,Казань,47043,0,0,0,0,0,47043,7285,7062,0,0,223,39758,31750,30464,0,0,0,48,0,0,655,583,7051,0,0,0,0,0,0,0,0,0,0,5,3328,3718,0,0,957,0,0,0,0,0,0,0,0
62,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,5093321,246893,0,0,0,0,3982058,1536357,128699,0,0,1407658,2445701,2201836,1726677,15,0,39295,266512,0,0,104361,64976,130759,53506,53506,0,0,0,27641,27491,0,0,150,0,4557,45055,0,0,113106,0,0,0,1153860,1145366,8048,446,0
63,1820,  ГУТА-СТРАХОВАНИЕ,Москва,8992,0,0,0,0,0,8994,-24,-24,0,0,0,9018,8168,4133,0,0,0,675,0,0,3360,0,850,0,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,-2,-2,0,0,0
64,2214,  ДАЛЬАКФЕС,Владивосток,181671,0,0,0,0,0,28833,3237,1400,0,0,1837,25596,24184,9124,0,0,3318,542,0,0,9667,1533,630,315,0,0,0,315,0,0,0,0,0,0,0,315,0,782,0,0,0,0,152838,152838,0,0,0
65,55,  ДАЛЬЖАСО,Хабаровск,79486,0,0,0,0,0,79486,61572,23876,0,0,37696,17914,14236,2714,0,0,0,8674,0,0,2143,705,3678,9,9,0,0,0,120,0,0,0,120,0,0,597,2952,0,0,0,0,0,0,0,0,0,0
66,525,  ДАЛЬ-РОСМЕД,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,172811,9963,0,0,0,0,89089,15976,15897,0,0,79,73113,33070,6440,0,0,0,13845,0,0,11243,1542,39529,0,0,0,0,0,33847,33847,0,0,0,0,1853,3829,0,0,514,0,0,0,83722,83722,0,0,0
68,3870,  ДЕЛО ЖИЗНИ,Москва,76291,0,66438,66438,0,0,9853,9853,9853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1363,  ДИАМАНТ,Москва,7518,0,0,0,0,0,7518,42,42,0,0,0,7476,7380,7098,0,0,0,0,0,0,164,118,96,0,0,0,0,0,62,62,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
70,206,  ДИАНА,Ангарск,13387,0,0,0,0,0,13387,8350,2040,0,0,6310,5037,4447,474,0,0,0,74,0,0,1638,2261,590,0,0,0,0,0,0,0,0,0,0,0,77,513,0,0,0,0,0,0,0,0,0,0,0
71,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,100131,0,0,0,0,0,100131,37273,33083,0,0,4190,62858,46772,0,0,0,0,1000,0,0,2908,42864,15433,0,0,0,0,0,0,0,0,0,0,0,0,15433,0,0,653,0,0,0,0,0,0,0,0
72,3954,  ЕВРОИНС,Смоленск,387400,314,0,0,0,0,221664,51914,8593,0,0,43321,169750,77001,14022,0,0,0,47289,1400,0,9017,5273,66340,0,0,0,0,0,12,12,0,0,0,0,8905,50730,6693,0,26409,0,0,0,165736,165736,0,0,0
73,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,272609,0,0,0,0,0,272609,266843,266843,0,0,0,5766,0,0,0,0,0,0,0,0,0,0,4655,0,0,0,0,0,0,0,0,0,0,0,0,0,4655,0,1111,0,0,0,0,0,0,0,0
74,4003,  ЖАСО-ЛАЙФ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,13742,0,0,0,0,0,13742,4503,4492,0,0,11,9239,9193,59,1300,0,0,7171,0,0,369,294,46,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
76,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,1263148,21859,0,0,0,0,871816,138202,74968,0,0,63234,733614,678265,449137,32,0,0,12170,1971,0,37590,177365,46662,0,0,0,0,0,1800,1800,0,0,0,13,937,43842,70,0,8687,0,0,0,391332,372582,11361,7389,0
79,3616,  ИНВЕСТ-ПОЛИС,Королев,18603,0,0,0,0,0,18603,0,0,0,0,0,18603,18013,0,0,0,0,0,0,0,18013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0
80,2401,  ИНВЕСТСТРАХ,Москва,40858,0,0,0,0,0,40858,17587,3543,0,0,14044,23271,3063,325,0,0,0,47,0,0,1624,1067,20208,0,0,0,0,0,0,0,0,0,0,0,429,6355,13424,0,0,0,0,0,0,0,0,0,0
81,425,  ИНГВАР,Москва,31739,0,0,0,0,0,31739,0,0,0,0,0,31739,31725,0,0,0,0,31466,0,0,198,61,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
