Сведения о страховых премиях в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,,,,пенсионного), заемщика,страхование,,,случаев и болезней,исследованиях,работников,медицинское,Всего,,средств наземного,,,,,,,,,, (кроме средств,автотранспортных,автотранспортных,владельцев средств,владельцев средств,владельцев средств,"организаций,",за причинение вреда,за причинение вреда,ненадлежащее,рисков,,,обязательном, федеральными,,,вреда в результате," жизни, здоровью,",предусмотренные,
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,,аварии на опасном, имуществу пассажиров,федеральными,
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,,, объекте,,законами,
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ИТОГО:,,,,739065150.91163,13863395.34251,179177160.97465,178407585.49979,36190569.96507,769575.47486,437596168.86283,204539657.94988,87735376.41622,66303.0996,17175.21129,116804281.53366,233056510.91295,195733501.42955,75544923.616,840912.40336,5503758.72738,3205636.08565,9257721.05886,3381813.38776,2762697.38321,67732147.35045,30266588.80009,17323514.99941,2500096.44077,1205990.81784,1287460.89087,2306.29839,1648488.01568,1743079.96474,1099666.32979,1214549.17351,8724369.8417,390958.93483,9012208.88372,10987285.60027,17011647.57306,17011647.57306,0,106416500.73715,102961116.25387,2000776.83135,1454607.65193,0,81428463.01224
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,2127479.55894,61074.63791,0,0,0,0,1640275.83132,449267.19975,61384.81584,0,0,387882.38391,1191008.63157,955430.38418,585520.78508,170.326,0,38873.03813,84687.67361,0,0,66385.0063,179793.55506,36055.89998,3108.44362,3108.44362,0,0,0,6913.93538,3,3334.49223,21129.00892,1567.01983,5850.14175,193672.20566,0,0,0,475703.72762,472533.93411,1070.07,2099.72351,0,0
2,3947,"АО ""АИГ""",Москва,1483944.10086,0,0,0,0,0,1487541.57259,0,0,0,0,0,1487541.57259,779840.51722,123.8114,0,0,0,135184.3554,0,0,644532.35042,0,494420.31189,1933.8946,1933.8946,0,0,0,0,0,0,492486.41729,0,0,213280.74348,0,0,0,2351.735,0,2351.735,0,0,0
3,2239,"АО ""АльфаСтрахование""",Москва,52692350.67964,380784.76691,0,0,0,0,38228916.44306,11012077.11312,2798928.84517,4309.89527,0,8213148.26795,27216839.32994,22443190.036,9251857.20302,60632.97469,392283.52934,477907.15972,426943.89001,448059.17598,409264.05378,6774446.6638,4611059.43944,1771772.9558,404809.91485,63360.73599,341449.17886,0,59601.97621,107407.04061,1935.02856,50476.33266,1135016.82628,12525.83663,631133.86083,2370742.47731,0,0,0,14463434.23658,14189447.57685,156769.32612,117217.33361,0,0
4,3064,"АО ""Боровицкое страховое общество""",Москва,164829.4015,0,0,0,0,0,87993.33294,45993.78409,13443.76872,0,0,32550.01537,41999.54885,12335.51227,7870.88839,0,0,0,218.46768,0,0,4029.5477,216.6085,29664.03658,1839.4,1839.4,0,0,0,0,0,362.55342,1603.95061,25858.13255,0,0,0,0,0,76836.06856,76836.06856,0,0,0,0
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,16499110.70216,295551.50005,0,0,0,0,13767612.89076,4492092.23317,763003.15392,0,0,3729089.07925,9275520.65759,7543982.00437,5209740.65465,191.3176,0,65360.74,1411839.29892,0,0,430329.63658,426520.35662,285581.21878,132464.6192,132464.6192,0,0,0,146.9118,176.90725,14411.14946,138374.23107,7.4,0,1445957.43444,0,0,0,3192920.98304,3152070.82641,15905.76076,24944.39587,0,0
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,7407713.50796,29941.87726,0,0,0,0,3484321.43448,1129520.95015,860260.74929,0,0,269260.20086,2354800.48433,2165213.21172,1661774.55099,0,59819.4374,10776.71731,13021.27189,2166.17291,0,219557.66163,198097.39959,137997.08545,1300.92001,1300.92001,0,0,98941.41184,7351.56763,0,691.94564,28461.85451,1249.38582,293.859,51296.32816,0,0,0,3923392.07348,3895797.52455,11874.11189,15720.43704,0,0
7,1820,"АО ""ГУТА-Страхование""",Москва,49570.81109,0,0,0,0,0,49570.81109,18087.45,0,0,0,18087.45,31483.36109,28478.36109,3100.67134,0,0,0,2833.71674,0,0,22415.03023,128.94278,3005,0,0,0,0,0,0,0,0,3005,0,0,0,0,0,0,0,0,0,0,0,0
8,1412,"АО ""Д2 Страхование""",Новосибирск,486809.47749,35020.65,0,0,0,0,486809.47749,231965.48732,208471.29578,0,0,23494.19154,254843.99017,129857.42564,30365.24575,0,0,0,1277.61585,0,0,2648.295,95566.26904,27523.97594,0,0,0,0,0,0,0,0,27523.97594,0,0,97462.58859,0,0,0,0,0,0,0,0,0
9,0055,"АО ""ДальЖАСО""",Хабаровск,80308.7129,0,0,0,0,0,80308.7129,44973.32294,4932.97964,0,0,40040.3433,35335.38996,27606.06224,3618.945,291.28,0,3.70235,19095.80034,0,0,2901.89522,1694.43933,7727.4806,0,0,0,0,0,139.34,0,0,1181.2186,6406.922,0,1.84712,0,0,0,0,0,0,0,0,0
10,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,359806.63675,0,0,0,0,0,359806.63675,248969.31365,161.65049,0,0,248807.66316,110837.3231,241.61179,0,0,0,0,0,0,0,0,241.61179,42444.01132,0,0,0,0,0,0,0,0,105.25516,42338.75616,0,68151.69999,0,0,0,0,0,0,0,0,0
11,1427,"АО ""МАКС""",Москва,5082311.53677,0,0,0,0,0,2946533.15378,1300958.99771,700108.19394,0,0,600850.80377,1645574.15607,1127331.12367,997638.52036,6624.50711,-111.2459,440.8218,2817.90426,11620.46299,11486.88395,36824.63431,71475.51874,44050.07976,7351.69832,7351.69832,0,0,47.9648,1119.28381,20400.69048,1375.727,12620.21321,1134.50214,87.14254,474105.8101,105858,105858,0,2029920.38299,1991721.03477,6734.18519,31465.16303,0,0
12,3256,"АО ""МетЛайф""",Москва,3057337.94634,0,2039829.29703,1744751.17849,621923.51521,295078.11854,1017508.64931,1017508.64931,756273.52134,0,0,261235.12797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2346,"АО ""ОСК""",Самара,1289201.11292,1132.66106,0,0,0,0,615320.44042,68739.6688,24026.21763,0,0,44713.45117,546580.77162,511301.11741,397382.631,201.4137,64,64445.24072,6270.04018,13.41271,0,25454.91428,17469.46482,33414.75548,2775.6529,2775.6529,0,0,153.9076,3561.41127,20.1,2544.961,22904.68167,1454.04104,987.75392,877.14481,0,0,0,673880.6725,664142.442,3854.255,5883.9755,0,0
14,3748,"АО ""Русский Стандарт Страхование""",Москва,2258138.96591,0,1666385.09161,1666385.09161,0,0,591753.8743,591753.8743,379289.67701,0,0,212464.19729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845665.68941
15,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,92587.50834,0,0,0,0,0,92587.50834,0,0,0,0,0,92587.50834,0,0,0,0,0,0,0,0,0,0,92587.50834,0,0,0,0,0,0,0,0,92587.50834,0,0,0,0,0,0,0,0,0,0,0,0
16,2619,"АО ""СК ""Астро-Волга""",Самара,1681851.29346,0,0,0,0,0,352502.89115,76500.66388,24841.98542,0,0,51658.67846,276002.22727,268556.1833,237985.34409,0,0,846.6058,1494.65072,19.47,0,6241.8569,21968.25579,7446.04397,1499.05356,1499.05356,0,0,0,0,0,110.58475,5824.78066,11.625,0,0,0,0,0,1329348.40231,1329348.40231,0,0,0,0
17,0507,"АО ""СК ""Колымская""",Хабаровск,331519.00475,471.70406,299788.86144,297260.64015,0,2528.22129,31730.14331,31730.14331,15684.88942,0,0,16045.25389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0915,"АО ""СК ""ПАРИ""",Москва,1596224.37935,0,0,0,0,0,1498356.92056,294091.33666,198390.27535,0,0,95701.06131,1204265.5839,1081795.6375,187305.38096,563.6855,2155.78603,3117.35826,522507.13608,0,0,227144.38947,139001.9012,79192.49454,5755.88345,5755.88345,0,0,237.19961,6723.738,79.90822,5162.93316,60151.4118,1081.4203,354.80123,42922.65063,0,0,0,111480.39896,103873.6438,4415.6697,3191.08546,0,0
19,2733,"АО ""СК ""Резерв""",Хабаровск,-1.537,0,0,0,0,0,-1.537,-1.537,-1.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4014,"АО ""СК ""Югория-Жизнь""",Москва,338901.60949,0,335984.05939,335984.05939,0,0,2917.5501,2917.5501,2917.5501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316426.041
21,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,1934022.5487,0,0,0,0,0,795795.39546,217968.67217,91130.43726,0,0,126838.23491,577826.72329,546464.33176,438137.59783,6466.54229,0,1357.014,52045.47016,0,0,22668.99434,25788.71314,12576.7667,1921.29838,1921.29838,0,0,0,0,0,52.8,1915.91832,8686.75,0,18785.62483,0,0,0,1138227.15324,1114166.79884,4003.37066,20056.98374,0,0
22,2873,"АО ""СМК ""Сахамедстрах""",Якутск,11236.25812,4438.717,0,0,0,0,11236.25812,11236.25812,0,0,0,11236.25812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1587,"АО ""СО ""Талисман""",Казань,466245.63723,0,0,0,0,0,89696.08947,849.19776,849.19776,0,0,0,88846.89171,88661.89884,15152.92126,0,390.625,0,0,71167.46218,71167.46218,1076.7584,874.132,160.07075,0,0,0,0,2,0,0,18,140.07075,0,0,24.92212,0,0,0,376549.54776,376549.54776,0,0,0,0
24,1208,"АО ""СОГАЗ""",Москва,170857388.72488,304292.34128,0,0,0,0,149786667.63039,92177242.165,40520593.35086,0,0,51656648.81414,57609425.46539,49494276.23506,5168368.11944,215039.6654,2987017.51529,393777.1954,765245.0843,66223.61563,52303.59419,38459081.44501,1439523.59459,3386480.11544,45565.7762,45565.7762,0,1888.12628,770043.55923,264091.45412,535594.03375,246224.86852,1505865.59848,17206.69886,4399951.07524,328718.03965,15093971.08985,15093971.08985,0,5976750.00464,4698270.53458,788687.11754,489792.35252,0,0
25,3229,"АО ""Страховая бизнес группа""",Воронеж,559626.37383,32377.363,0,0,0,0,459397.541,88389.77323,-138.16306,0,0,88527.93629,371007.76777,353886.4745,163.2,0,38.72994,0,10676.05676,0,0,342389.17275,619.31505,15529.09803,0,0,0,0,198.904,721.8845,0,1270.68217,10852.25102,2485.37634,0,1592.19524,0,0,0,100228.83283,74434.07552,5905.21318,19889.54413,0,0
26,0983,"АО ""Страховая группа ""УралСиб""",Москва,596537.63721,0,0,0,0,0,596537.63721,598679.78604,596714.62781,0,0,1965.15823,-2142.14883,-2133.94416,0,0,0,0,-0.00064,0,0,-2127.55175,-6.39177,-4.9113,0,0,0,0,0,0,0,0,-4.9113,0,0,-3.29337,0,0,0,0,0,0,0,0,0
27,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,384056.81786,0,0,0,0,0,384056.81786,79.322,79.322,0,0,0,383977.49586,383977.49586,7413.6892,0,0,0,0,376083.58233,338788.36397,480.22433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,270011.22026,0,0,0,0,0,205308.47103,65890.7371,8028.5915,0,0,57862.1456,139417.73393,105103.81757,82232.51062,0,0,8421.01939,3264.54568,0,0,7028.37551,4157.36637,17584.86715,2162.86037,2162.86037,0,0,0,0,0,9454.6075,5966.13789,1.26139,0,16729.04921,0,0,0,64702.74923,64702.74923,0,0,0,0
29,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,12840.83467,0,0,0,0,0,12840.83467,12840.83467,0,0,0,12840.83467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,52921.0298,0,0,0,0,0,52921.0298,24724.8963,9210.69169,0,0,15514.20461,28196.1335,19911.61769,1327.75997,0,2302.25376,0,1193.31139,0,0,7458.16114,7630.13143,8284.51581,0,0,0,0,6830.25561,0,2,4.38972,1447.87048,0,0,0,0,0,0,0,0,0,0,0,0
31,2144,"АО ""Страховая компания АСКО-Центр""",Курск,55724.0593,0,0,0,0,0,55724.0593,18166.24509,7205.19871,0,0,10961.04638,37557.81421,37148.9963,29520.08267,0,0,0,286.3906,14.75,0,5686.89494,1640.87809,398.25102,0,0,0,0,0,0,0,0,398.25102,0,0,10.56689,0,0,0,0,0,0,0,0,0
32,0191,"АО ""Тинькофф Страхование""",Москва,9008289.66493,0,0,0,0,0,7990822.99472,6024129.84405,6024129.84405,0,0,0,1966693.15067,1812500.80393,1316133.58138,0,0,0,0,0,0,1158.778,495208.44455,12581.09899,6752.74524,6752.74524,0,0,0,0,0,0,5828.35375,0,0,141611.24775,0,0,0,1017466.67021,1017466.67021,0,0,0,0
33,3987,"АО ""УРАЛСИБ Жизнь""",Москва,1977617.19394,1754.7492,1963055.6273,1962091.40471,244975.98819,964.22259,1261.83934,1261.83934,583.23934,0,0,678.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540832.67878
34,0212,"АО ""Цюрих надежное страхование""",Москва,986743.23954,26364.19426,0,0,0,0,986743.23954,2842.4458,2842.4458,0,0,0,983900.79374,545773.05173,-1052.42689,0,0,0,118517.55579,0,0,428307.92283,0,195224.01403,2191.181,2191.181,0,0,0,0,0,36801.713,156231.12003,0,194735.69465,48168.03333,0,0,0,0,0,0,0,0,0
35,0177,"АО ""Юнити страхование""",Москва,2432000.70441,30458.46351,0,0,0,0,1146632.12609,47650.17289,29551.38406,0,0,18098.78883,1098981.9532,1034901.37074,913828.21477,0.12965,0,0,17492.94195,0,0,83694.49974,19885.58463,52879.43384,29161.18568,3818.57511,25342.61057,0,0,0,0,11202.64854,12515.59962,0,8593.64207,2607.50655,0,0,0,1291707.99416,1291707.99416,0,0,0,0
36,3300,"АО СГ ""Спасские ворота""",Салехард,414059.40651,12338.10131,0,0,0,0,402257.0295,185299.00983,12983.28977,0,0,172315.72006,216958.01967,150292.6235,4710.00859,0,0,6917.952,126133.36246,0,0,7627.57494,4903.72551,66623.12617,396.15657,396.15657,0,0,0,14768.76395,7.905,545.89547,50904.40518,0,0,42.27,0,0,0,11802.37701,11232.17095,527.375,42.83106,0,0
37,1858,"АО СК "" Армеец""",Москва,833048.10819,8058.4449,0,0,0,0,50295.52999,28320.54133,15929.88238,0,0,12390.65895,21974.98866,13256.58497,4711.41437,0,0,0,181.67636,0,0,3200.07443,5163.41981,8657.32718,16.2,16.2,0,0,51.3555,0,0,0,3403.68971,5186.08197,0,61.07651,0,0,0,782752.5782,782752.5782,0,0,0,0
38,0290,"АО СК ""Альянс""",Москва,2266652.61011,287958.52536,0,0,0,0,2257897.96233,247994.65934,194130.88555,12936.08169,0,53863.77379,2009903.30299,1072218.43807,0,14785.9012,19788.19162,67049.94823,400932.85803,0,0,542172.72517,27488.81382,334361.02555,5614.99206,0,0,0,7227.71145,0,700.84958,12719.14129,302161.394,5936.93717,88989.11373,514334.72564,0,0,0,8754.64778,0,5380.20192,3374.44586,0,0
39,0518,"АО СК ""БАСК""",Белово,341993.05326,0,0,0,0,0,206087.86857,169666.89712,3011.07267,0,0,166655.82445,36420.97145,26268.72417,9640.29815,0,0,0,5588.7548,0,0,10090.68315,948.98807,9730.40068,32,32,0,0,0,0,0,0,9698.40068,0,0,421.8466,0,0,0,135905.18469,121830.49409,14074.6906,0,0,0
40,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,492363.78921,78540.89806,0,0,0,0,152181.05309,27641.92413,26814.36313,0,0,827.561,124539.12896,38303.18043,14535.49764,0,0,64,14154.97622,0,0,6581.04646,2967.66011,85494.81346,79718.62755,329.623,79389.00455,0,0,10,0,2001.65935,3764.52656,0,0,741.13507,0,0,0,340182.73612,340182.73612,0,0,0,0
41,2447,"АО СК ""ЖСФ""",Нижний Новгород,9710.67675,0,0,0,0,0,9710.67675,1427.29379,1427.33681,0,0,-0.04302,8283.38296,8288.98786,-4.39727,1406.906,0,0,7126.51805,0,0,-148.90851,-91.13041,-5.6049,0,0,0,0,0,0,0,0,-5.6049,0,0,0,0,0,0,0,0,0,0,0,0
42,0425,"АО СК ""Ингвар""",Москва,80331.46148,0,0,0,0,0,80331.46148,19.42816,19.42816,0,0,0,80312.03332,79921.29332,0,0,0,0,33277.3357,0,0,46409.96671,233.99091,390.74,0,0,0,0,0,0,0,0,390.74,0,0,0,0,0,0,0,0,0,0,0,0
43,3991,"АО СК ""Ренессанс здоровье""",Москва,612114.09028,41805.74607,94474.85331,43060.52685,0,51414.32646,515088.97897,515088.97897,439802.16043,0,0,75286.81854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2947,"АО СК ""РСХБ-Страхование""",Москва,3884920.30164,0,0,0,0,0,3884613.10726,1574420.93037,1290565.56379,0,0,283855.36658,2310192.17689,2097554.54732,95002.63284,90.99834,0,0,18481.17175,1379070.55025,1107419.13268,397281.20428,207627.98986,87198.71587,1912.32422,1912.32422,0,0,0,37.765,0,990,84258.62665,0,55279.76843,70159.14527,0,0,0,307.19438,0,307.19438,0,0,0
45,1216,"АО СК ""Чулпан""",Альметьевск,1509851.41829,0,0,0,0,0,1111093.58505,554281.79143,19725.65012,0,0,534556.14131,556811.79362,535010.94899,47318.66746,0,0,345.84959,23547.00741,633.21787,0,443822.1306,19344.07606,6110.61733,95.20577,95.20577,0,0,0,439.7618,143.2887,31.68,5155.88106,244.8,14313.94302,1376.28428,0,0,0,398757.83324,359164.42625,19008.22742,20585.17957,0,0
46,2284,"ГСАО ""Плато""",Москва,556.70112,0,0,0,0,0,556.70112,-1.21039,-1.21039,0,0,0,557.91151,535.70747,0,0,0,0,0,0,0,538.62944,-2.92197,22.20404,0,0,0,0,0,0,0,0,22.20404,0,0,0,0,0,0,0,0,0,0,0,0
47,4349,"НКО ""МОВС""",Санкт-Петербург,15522.44945,0,0,0,0,0,15522.44945,0,0,0,0,0,15522.44945,0,0,0,0,0,0,0,0,0,0,7665.95978,0,0,0,0,0,0,0,0,0,7665.95978,6747.3,1109.18967,0,0,0,0,0,0,0,0,0
48,4301,НКО НОВС,Камышин,3712.77534,0,0,0,0,0,3712.77534,0,0,0,0,0,3712.77534,0,0,0,0,0,0,0,0,0,0,3527.091,0,0,0,0,0,0,0,0,0,3527.091,0,185.68434,0,0,0,0,0,0,0,0,0
49,4202,"НКО ОВС ""Саклау""",Казань,2829.81,0,0,0,0,0,2829.81,0,0,0,0,0,2829.81,12.81,0,0,0,0,0,0,0,0,12.81,2817,0,0,0,0,0,0,0,0,2817,0,0,0,0,0,0,0,0,0,0,0,0
50,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,1351.773,0,0,0,0,0,1351.773,0,0,0,0,0,1351.773,1351.773,93.836,0,0,0,0,0,0,1244.869,13.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,19738.39303,0,0,0,0,0,19738.39303,0,0,0,0,0,19738.39303,19403.18443,16786.80424,0,0,0,1697.74369,0,0,918.6365,0,303.1553,0,0,0,0,0,0,0,16.38725,148.59805,138.17,0,32.0533,0,0,0,0,0,0,0,0,0
52,4360,"НКО ПОВС ""Эталон""",Москва,35.9495,0,0,0,0,0,35.9495,0,0,0,0,0,35.9495,35.9495,35.9495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,3145.605,0,0,0,0,0,3145.605,0,0,0,0,0,3145.605,0,0,0,0,0,0,0,0,0,0,2816.605,0,0,0,0,0,0,0,0,0,2816.605,0,329,0,0,0,0,0,0,0,0,0
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,3806.3275,0,0,0,0,0,3806.3275,0,0,0,0,0,3806.3275,3806.3275,1034.999,0,0,0,0,0,0,2722.3985,48.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4362,НКО ПОВС «Содружество»,Москва,2.205,0,0,0,0,0,2.205,0,0,0,0,0,2.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.205,0,0,0,0,0,0,0,0,0
56,2708,"ОАО ""ЧСК""",Москва,479152.00552,0,0,0,0,0,432765.60715,413275.90699,61319.83937,0,0,351956.06762,19489.70016,2000.01898,0,0,99,0,493.58458,0,0,1383.37235,24.06205,9100.35837,0,0,0,0,1091.36422,856.26816,2878.36366,0,4274.36233,0,0,8389.32281,28959.18087,28959.18087,0,17427.2175,0,15158.75296,2268.46454,0,0
57,2496,"ООО ""Абсолют Страхование""",Москва,2724825.55984,126504.8166,0,0,0,0,2458135.66144,1177110.72135,756987.62014,4035.9705,0,420123.10121,1281024.94009,1063759.80271,270033.78371,212.16986,0,133181.71125,198727.28748,26050.80893,26050.80893,313340.10805,122213.93343,169033.89628,2181.75376,2181.75376,0,0,0,49087.15372,0,50412.0754,68764.66131,-1411.74791,11329.02332,36902.21778,0,0,0,251541.84605,241255.27554,3769.10199,6517.46852,0,0
58,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,410236.86364,0,0,0,0,0,392070.93016,127592.91883,126391.043,0,0,1201.87583,264478.01133,248087.71202,10027.24318,0,16716.4951,0,83.54,15630.57102,0,20213.04801,185416.81471,16335.42202,1.2,1.2,0,0,3330.181,0,0,258.4,12745.64102,0,0,54.87729,0,0,0,0,0,0,0,0,0
