"Сведения о доле перестраховщиков в выплатах по договорам, ",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
1,4192," ОВС ""Народные кассы""",Москва,145.72905,-,-,-,-,145.72905,-,-,-,-,-,145.72905,145.72905,-,-,-,-,-,-,-,145.72905,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,25531.2119,22561.21657,22561.21657,20112.86617,-,2969.99533,2969.99533,-,-,-,2969.99533,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,0191,"АО  ""Тинькофф  Страхование""",Москва,4471.777,-,-,-,-,4471.777,-,-,-,-,-,4471.777,4471.777,4471.777,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,0212,"АО  ""Цюрих надежное страхование""",Москва,123224.33076,-,-,-,-,123224.33076,282.33489,282.33489,-,-,-,122941.99587,94490.54238,9678.95171,-,-,-,43261.48504,-,-,41550.10563,-,22258.63704,634.83111,-,-,-,-,-,-,738.77138,20885.03455,-,5539.04921,653.76724,-,-,-,-,-,-,-,-
5,3991,"АО  СК  ""Ренессанс здоровье""",Москва,140239.54438,0,0,0,0,140239.54438,140239.54438,107541.62761,0,0,32697.91677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3947,"АО ""АИГ""",Москва,720768.08794,-,-,-,-,720768.08794,82.11366,82.11366,-,-,-,720685.97428,421478.34089,-,-,-,-,114002.21211,-,-,307476.12878,-,166531.05782,-,-,-,-,-,-,-,-,166531.05782,-,-,132676.57557,-,-,-,-,-,-,-,-
7,2239,"АО ""АльфаСтрахование""",Москва,4091630.01729,-,-,-,-,4062011.89525,182229.66642,157101.94315,-,-,25127.72327,3879782.22883,2536387.69975,226744.32078,-563.33936,1646366.44084,22752.59585,44958.6913,1187.71692,-,594941.27342,-,631842.01699,594.16177,-,594.16177,-,256369.19032,-,-,24903.00056,349975.66434,-,700534.53535,11017.97674,-,-,-,29618.12204,-,3124.96687,26493.15517,-
8,3064,"АО ""Боровицкое страховое общество""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,0433,"АО ""ВостСибЖАСО""",Иркутск,3493.50003,-,-,-,-,3493.50003,-,-,-,-,-,3493.50003,3493.50003,513.69276,-,-,-,-,-,-,127.4,2852.40727,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,1284,"АО ""Группа Ренессанс Страхование""",Москва,574911.81871,-,-,-,-,549608.90476,576.15358,549.40986,-,-,26.74372,549032.75118,164129.55841,102263.15689,-,-,-,915.10622,-,-,30858.4293,30092.866,14408.0854,3735.99055,-,-,-,-,-,-,-,10672.09485,-,-,370495.10737,-,-,-,25302.91395,-,743.172,24559.74195,-
11,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,0.32166,0.32166,0.32166,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,10950.67321,-,-,-,-,10950.67321,-,-,-,-,-,10950.67321,-,-,-,-,-,-,-,-,-,-,10950.67321,-,-,-,-,-,10950.67321,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,1820,"АО ""ГУТА-Страхование""",Москва,1373.395,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1373.395,-,-,1373.395,-
14,1412,"АО ""Д2  Страхование""",Новосибирск,709.68783,-,-,-,-,709.68783,696.6459,696.6459,-,-,-,13.04193,13.04193,-,-,-,-,-,-,-,-,13.04193,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,0055,"АО ""ДальЖАСО""",Хабаровск,2651.00728,-,-,-,-,2651.00728,825.72384,93.5,-,-,732.22384,1825.28344,1825.28344,1430.51244,-,-,-,-,-,-,-,394.771,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,87593.27959,-,-,-,-,87593.27959,-,-,-,-,-,87593.27959,-,-,-,-,-,-,-,-,-,-,87593.27959,-,-,-,-,-,-,-,-,-,87593.27959,-,-,-,-,-,-,-,-,-,-
17,1427,"АО ""МАКС""",Москва,175188.5688,-,-,-,-,130687.19447,5905.4874,5905.4874,-,-,-,124781.70707,124781.70707,604.57706,-,-,-,-,-,-,124177.13001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44501.37433,-,-,44501.37433,-
18,3256,"АО ""МетЛайф""",Москва,291471.19925,37449.57208,37449.57208,-,-,254021.62717,254021.62717,143114.69393,-,-,110906.93324,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,3116,"АО ""НАСКО""",Казань,406844.42397,-,-,-,-,378209.82883,151516.37293,20027.00811,-,-,131489.36482,226693.4559,226693.4559,133145.41694,-,-,-,850,-,-,23893.26923,68804.76973,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28634.59514,-,-,28634.59514,-
20,2346,"АО ""ОСК""",Самара,4529.42119,-,-,-,-,777.43488,-,-,-,-,-,777.43488,777.43488,159.07188,-,-,419.37132,-,-,-,198.99168,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3751.98631,-,-,3751.98631,-
21,3748,"АО ""Русский Стандарт Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,0235,"АО ""Русское перестраховочное общество""",Москва,220449.34368,-,-,-,-,220449.34368,-,-,-,-,-,220449.34368,220449.34368,-,-,-,-,79.07138,-,-,220370.2723,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,7300.50954,-,-,-,-,7300.50954,7300.50954,2324.13924,-,-,4976.3703,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,2619,"АО ""СК ""Астро-Волга""",Самара,12004.64312,-,-,-,-,12004.64312,-,-,-,-,-,12004.64312,9580.2896,8697.18079,-,-,-,-,-,-,883.10881,-,2424.35352,-,-,-,-,-,-,-,-,2424.35352,-,-,-,-,-,-,-,-,-,-,-
25,0915,"АО ""СК ""ПАРИ""",Москва,35556.77694,-,-,-,-,29104.94357,2861.4675,2861.4675,-,-,-,26243.47607,25977.41656,573.30406,-,-,-,-,-,-,25404.1125,-,266.05951,-,-,-,-,-,266.05951,-,-,-,-,-,-,-,-,-,6451.83337,-,-,6451.83337,-
26,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,278047.03984,-,-,-,-,260517.94736,6626.23998,6626.23998,-,-,-,253891.70738,253891.70738,244967.85598,-,-,-,3239.09347,-,-,2648.57726,3036.18067,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17529.09248,-,-,17529.09248,-
27,2359,"АО ""СК УСПЕХ""",Москва,1553.77175,-,-,-,-,1553.77175,-,-,-,-,-,1553.77175,1553.77175,62.59634,-,-,-,-,-,-,-,1491.17541,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,1587,"АО ""СО ""Талисман""",Казань,510.82756,-,-,-,-,510.82756,-,-,-,-,-,510.82756,510.82756,154.2625,-,-,-,-,-,-,287.86556,68.6995,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,1208,"АО ""СОГАЗ""",Москва,25400349.21455,-,-,-,-,25175863.34732,5636.11715,601.98792,-,-,5034.12923,25170227.23017,20202448.23441,23260.10001,53327.6681,1436941.28299,95391.33199,8517.96013,-,-,18585009.89119,-,571836.22988,1553.77698,-,-,-,18728.37152,-,-,3208.0382,548346.04318,-,4395154.0043,788.76158,-,-,-,224485.86723,-,30365.87035,194119.99688,-
30,3229,"АО ""Страховая бизнес группа""",Воронеж,23677.71516,-,-,-,-,5433.25064,-,-,-,-,-,5433.25064,5433.25064,2848.72814,-,2405.781,-,12.802,-,-,51.032,114.9075,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18244.46452,-,-,18244.46452,-
31,0983,"АО ""Страховая группа ""УралСиб""",Москва,944.67903,-,-,-,-,944.67903,362.51672,362.51672,-,-,-,582.16231,578.645,-,-,-,-,-,-,-,578.645,-,3.51731,-,-,-,-,-,-,-,-,3.51731,-,-,-,-,-,-,-,-,-,-,-
32,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,2238.47295,-,-,-,-,2238.47295,401.925,401.925,-,-,-,1836.54795,1836.54795,735.59055,-,-,-,-,-,-,93.85737,1007.10003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,2144,"АО ""Страховая компания АСКО-Центр""",Курск,855.54242,-,-,-,-,855.54242,-,-,-,-,-,855.54242,855.54242,154.90738,-,-,-,-,-,-,700.63504,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
35,3987,"АО ""УРАЛСИБ Жизнь""",Москва,495,495,495,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,3995,АО ВТБ Страхование жизни,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,4351,АО РНПК,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,3300,"АО СГ ""Спасские ворота""",Салехард,84778.57247,-,-,-,-,83623.36327,9407.19878,9407.19878,-,-,-,74216.16449,74216.16449,2664.64455,-,-,-,64458.10601,-,-,7093.41393,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1155.2092,-,-,1155.2092,-
39,1858,"АО СК "" Армеец""",Москва,692.25535,-,-,-,-,692.25535,-,-,-,-,-,692.25535,692.25535,662.25535,-,-,-,-,-,-,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
40,0290,"АО СК ""Альянс""",Москва,1125804.16935,-,-,-,-,1123879.55158,39121.27136,23242.28186,-,-,15878.9895,1084758.28022,371621.30041,11756.59966,-,44113.54131,2613.09687,105889.29362,-,-,203648.43043,3600.33852,195564.72915,290.23838,-,-,-,1425.51633,-,-,-,193848.97444,-,67744.00683,449828.24383,-,-,-,1924.61777,-,-,1924.61777,-
41,0278,"АО СК ""АСКОМЕД""",Самара,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,0518,"АО СК ""БАСК""",Белово,4004.3706,-,-,-,-,1990.64547,-,-,-,-,-,1990.64547,1959.86703,1483.28553,-,-,-,-,-,-,-,476.5815,30.77844,30.77844,30.77844,-,-,-,-,-,-,-,-,-,-,-,-,-,2013.72513,-,2013.72513,-,-
43,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,6048.75885,-,-,-,-,6048.75885,-,-,-,-,-,6048.75885,3796.96288,2731.58643,-,-,-,1065.37645,-,-,-,-,2251.79597,943.84628,-,943.84628,-,-,-,-,-,1307.94969,-,-,-,-,-,-,-,-,-,-,-
44,2447,"АО СК ""ЖСФ""",Нижний Новгород,44.1564,-,-,-,-,44.1564,-,-,-,-,-,44.1564,44.1564,24.2009,-,-,-,19.9555,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,0425,"АО СК ""Ингвар""",Москва,6183.32959,-,-,-,-,6183.32959,-,-,-,-,-,6183.32959,6183.32959,-,-,-,-,6147.99497,-,-,-,35.33462,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,2947,"АО СК ""РСХБ-Страхование""",Москва,1444826.46963,-,-,-,-,1444826.46963,388768.19296,388768.19296,-,-,-,1056058.27667,1055197.34465,42282.72117,-,-,-,-,535918.05259,330648.34636,474039.02201,2957.54888,860.93202,-,-,-,-,-,-,-,-,860.93202,-,-,-,-,-,-,-,-,-,-,-
47,3467,"АО СК ""Сибирский Спас""",Новокузнецк,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,3983,"АО СК ""Стерх""",Якутск,50252.17918,-,-,-,-,42180.42906,1385.95468,1385.95468,-,-,-,40794.47438,40794.47438,12993.09952,-,5194.32712,-,-,588.85589,-,17287.82801,4730.36384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8071.75012,-,-,8071.75012,-
49,1216,"АО СК ""Чулпан""",Альметьевск,1659.29591,-,-,-,-,1659.29591,-,-,-,-,-,1659.29591,1659.29591,455.03279,-,1204.26312,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,33110.4333,-,-,-,-,33110.4333,-,-,-,-,-,33110.4333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33110.4333,-,-,-,-,-,-,-,-,-
51,2284,"ЗАО ГСАО ""Плато""",Москва,19722.96815,-,-,-,-,19722.96815,-,-,-,-,-,19722.96815,19722.96815,16.26086,-,-,-,-,-,-,19706.70729,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,1675,Либерти Страхование (АО),Санкт-Петербург,63375.31697,-,-,-,-,62997.35519,3250,3250,-,-,-,59747.35519,3006.14532,3006.14532,-,-,-,-,-,-,-,-,21.31391,-,-,-,-,-,-,-,9.53719,11.77672,-,-,56719.89596,-,-,-,377.96178,-,-,377.96178,-
53,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
54,2708,"ОАО ""ЧСК""",Москва,98388.89284,-,-,-,-,93747.32754,93541.35687,-,-,-,93541.35687,205.97067,205.97067,-,-,-,-,-,-,-,205.97067,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4641.5653,-,-,4641.5653,-
55,0436,"ООО  ""АМТ Страхование""",Москва,86441.89054,-,-,-,-,86441.89054,-,-,-,-,-,86441.89054,-,-,-,-,-,-,-,-,-,-,86441.89054,-,-,-,-,-,86441.89054,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,1083,"ООО  ""Зетта Страхование""",Москва,415155.12901,-,-,-,-,406252.97645,73038.29645,-,-,-,73038.29645,333214.68,333214.68,-,-,-,-,-,-,-,332718.48,496.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8902.15256,-,833.05107,8069.10149,-
57,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,256803.20513,-,-,-,-,256803.20513,-,-,-,-,-,256803.20513,256711.05,-,-,-,-,-,-,-,256711.05,-,92.15513,-,-,-,-,-,92.15513,-,-,-,-,-,-,-,-,-,-,-,-,-,-
58,3828,"ООО  СК ""Альянс Жизнь""",Москва,550166.5416,8897.30511,8897.30511,136.36364,-,541269.23649,541269.23649,12751.3741,-,-,528517.86239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,35645.27268,25899.82581,25899.82581,-,-,9745.44687,9745.44687,-,-,-,9745.44687,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,2496,"ООО ""Абсолют Страхование""     ",Москва,418093.43425,-,-,-,-,418093.43425,2109.22717,2109.22717,-,-,-,415984.20708,107927.31762,9122.71461,-,-,2502.81717,-,-,-,96301.78584,-,306242.29573,-,-,-,-,-,-,-,305338.29573,904,-,1788.87438,25.71935,-,-,-,-,-,-,-,-
61,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,429.73423,-,-,-,-,429.73423,-,-,-,-,-,429.73423,400.77178,133.01783,-,-,-,153.33488,-,-,-,114.41907,28.96245,-,-,-,-,-,-,-,-,-,28.96245,-,-,-,-,-,-,-,-,-,-
62,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,37390.31972,-,-,-,-,37390.31972,5231.38363,5231.38363,-,-,-,32158.93609,17884.38765,5871.62536,-,-,-,19.47823,-,-,40.5,11952.78406,14274.54844,-,-,-,-,14164.7095,-,-,-,109.83894,-,-,-,-,-,-,-,-,-,-,-
63,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,1037.4686,-,-,-,-,1037.4686,1037.4686,1037.4686,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,307500.26433,-,-,-,-,307500.26433,-,-,-,-,-,307500.26433,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,307500.26433,-,-,-,-,-,-,-,-,-
65,3487,"ООО ""БИН Страхование""",Москва,15436.15918,-,-,-,-,10325.87918,-,-,-,-,-,10325.87918,10325.87918,-,-,-,-,-,-,-,-,10325.87918,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5110.28,-,-,5110.28,-
66,3799,"ООО ""БСД""",Москва,1386.11091,-,-,-,-,1386.11091,-,-,-,-,-,1386.11091,1386.11091,1245.2926,-,-,-,-,-,-,140.81831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,3866,"ООО ""ВСК-Линия жизни""",Москва,1821.65946,1821.65946,1821.65946,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68,3535,"ООО ""ИНКОР Страхование""",Дмитров,7359.04447,-,-,-,-,7359.04447,874.2386,874.2386,-,-,-,6484.80587,6484.80587,-4021.68185,-,-,-,10506.48772,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
69,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,29609.9913,6940.18286,6940.18286,-,-,22669.80844,22669.80844,22669.80844,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
70,3993,"ООО ""Компания Банковского Страхования""",Москва,5935.83944,-,-,-,-,5935.83944,-,-,-,-,-,5935.83944,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5935.83944,-,-,-,-,-,-,-,-
71,4326,"ООО ""КПСК"" ",Симферополь,169270.20507,-,-,-,-,169270.20507,-,-,-,-,-,169270.20507,169270.20507,-,-,-,-,-,-,-,169270.20507,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
72,4189,"ООО ""Кредендо – Ингосстрах  Кредитное Страхование""",Москва,2610346.11098,-,-,-,-,2610346.11098,-,-,-,-,-,2610346.11098,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2610346.11098,-,-,-,-,-,-,-,-,-
73,3781,"ООО ""КРК-Страхование""",Москва,45746.34114,-,-,-,-,45746.34114,-,-,-,-,-,45746.34114,45746.34114,45656.64293,-,-,-,-,-,-,70.9313,18.76691,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
74,4013,"ООО ""МАКС-Жизнь""",Москва,90,90,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
75,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
76,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
