"Сведения о доле перестраховщиков в выплатах по договорам, переданным в перестрахование",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
,,,,,Всего,(кроме пенсионного ,заемщика,страхование,Всего,Всего,от несчастных случаев и ,исследованиях ,работников налоговых ,,Всего,,средств наземного ,,,,,,"страхование, ",,,,владельцев средств ,автотранспортных ,владельцев ,владельцев средств ,,,"организаций, ",за причинение вреда ,,за неисполнение или ,страхование ,страхование финансовых ,Всего,приравненных к ним,предусмотренные ,Всего,владельцев,объекта за причинение ,"причинение вреда жизни, ","страхования, "
,,,,,,страхования)-всего,,,,,болезней,лекарственного,органов,медицинское страхование,,Всего,транспорта ,средств ,средств воздушного ,средств водного ,грузов,сельскохозяйственное,осуществляемое с ,прочего имущества ,прочего имущества ,Всего,наземного транспорта ,средств (кроме ,автотранспортных ,железнодорожного ,владельцев средств ,владельцев средств ,эксплуатирующих ,вследствие недостатков ,за причинение вреда ,ненадлежащее ,предпринимательских ,рисков,,в обязательном ,федеральными законами,, транспортных средств,вреда в результате ,"здоровью, имуществу ",предусмотренные 
,,,,,,,,,,,,препарата для ,,,,,(кроме средств ,железнодорожного ,транспорта,транспорта,,страхование - всего,государственной ,юридических лиц,граждан,,(кроме средств ,"страхования, ","средств (страхование, ",транспорта,воздушного транспорта,водного транспорта,опасные объекты,"товаров, работ, услуг",третьим лицам,по договору,рисков,,,государственном ,,,,аварии на опасном ,пассажиров,федеральными законами
,,,,,,,,,,,,медицинского ,,,,,железнодорожного ,транспорта,,,,,поддержкой,,,,железнодорожного ,осуществляемого в,осуществляемое в ,,,,,,,,,,,страховании лиц,,,,объекте,,
,,,,,,,,,,,,применения,,,,,транспорта),,,,,,,,,,транспорта),рамках международной ,рамках международной ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,системы страхования ,системы страхования ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,«Зеленая карта»),«Зеленая карта»),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
,,ИТОГО:,,45592768.70733,273187.16333,273187.16333,109931.34967,-,44682042.99074,3364200.75894,1312755.50555,3562.5,-,2051445.25339,41317842.2318,36161700.29027,5505537.61358,10370.82954,5623141.14859,143538.07412,5824788.81974,823746.62604,30721.76809,18156410.58444,74166.59422,1590005.64368,52388.11763,15096.72437,26956.68362,58626.75487,509179.00241,57621.33717,-,172682.06892,395809.76324,343698.59944,2365199.49928,1200936.79857,-,-,-,637538.55326,-,120375.38591,517163.16735,-
1,2284," ГСАО ""Плато""",Москва,1323.38767,-,-,-,-,1323.38767,-,-,-,-,-,1323.38767,1323.38767,431.7115,-,-,-,-,-,-,891.67617,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,38452.59045,31497.03514,31497.03514,22103.68578,-,6955.55531,6955.55531,2806.87411,-,-,4148.6812,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,0191,"АО  ""Тинькофф  Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,0212,"АО  ""Цюрих надежное страхование""",Москва,97009.36107,-,-,-,-,97009.36107,7946.25971,7946.25971,-,-,-,89063.10136,82760.73233,333.16866,-,-,-,30399.92293,-,-,52027.64074,-,6143.86888,-,-,-,-,-,-,-,1196.04347,4947.82541,-,158.50015,-,-,-,-,-,-,-,-,-
5,3991,"АО  СК  ""Ренессанс здоровье""",Москва,118586.21433,-,-,-,-,118586.21433,118586.21433,111170.67971,-,-,7415.53462,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,3947,"АО ""АИГ""",Москва,183841.26876,-,-,-,-,183841.26876,70.64173,70.64173,-,-,-,183770.62703,129554.76585,-,-,-,-,43689.26989,-,-,85865.49596,-,2465.57557,960.05888,960.05888,-,-,-,-,-,-,1505.51669,-,-,51750.28561,-,-,-,-,-,-,-,-
7,2239,"АО ""АльфаСтрахование""",Москва,4162419.94569,-,-,-,-,4109109.15637,148749.74354,138254.82518,-,-,10494.91836,3960359.41283,3429525.74724,97150.73903,-,1886168.52921,28959.91506,3543.8482,444396.97041,-,969305.74533,-,244849.95367,-,-,-,-,235157.91193,-,-,-,9692.04174,-,219893.70673,66090.00519,-,-,-,53310.78932,-,8614.79414,44695.99518,-
8,3064,"АО ""Боровицкое страховое общество""",Москва,2217.2956,-,-,-,-,2217.2956,-,-,-,-,-,2217.2956,2217.2956,-,-,-,-,-,-,-,2217.2956,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,0433,"АО ""ВостСибЖАСО""",Иркутск,3020.03608,-,-,-,-,3020.03608,-,-,-,-,-,3020.03608,3020.03608,476.86497,-,-,-,-,-,-,804.26097,1738.91014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,1284,"АО ""Группа Ренессанс Страхование""",Москва,551533.68648,-,-,-,-,546530.78611,924.91805,273.68568,-,-,651.23237,545605.86806,151377.97915,103394.2848,-,-,-,-,-,-,47102.37419,881.32016,2552.69407,2327.27672,-,-,-,-,-,-,-,225.41735,-,-,391675.19484,-,-,-,5002.90037,-,-,5002.90037,-
11,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,273.18752,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,273.18752,-,-,273.18752,-
13,1820,"АО ""ГУТА-Страхование""",Москва,262.74262,-,-,-,-,262.74262,161.27884,161.27884,-,-,-,101.46378,-,-,-,-,-,-,-,-,-,-,101.46378,-,-,-,-,-,-,-,-,101.46378,-,-,-,-,-,-,-,-,-,-,-
14,1412,"АО ""Д2  Страхование""",Новосибирск,405.5596,-,-,-,-,405.5596,299.87342,299.87342,-,-,-,105.68618,39.88818,-,-,-,-,-,-,-,39.88818,-,65.798,-,-,-,-,-,-,-,-,65.798,-,-,-,-,-,-,-,-,-,-,-
15,0055,"АО ""ДальЖАСО""",Хабаровск,2784.91869,-,-,-,-,2784.91869,496.4662,20,-,-,476.4662,2288.45249,2288.45249,406.76334,-,-,-,27.31322,-,-,174.40818,1679.96775,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,406.72041,-,-,-,-,406.72041,-,-,-,-,-,406.72041,-,-,-,-,-,-,-,-,-,-,406.72041,-,-,-,-,-,-,-,-,-,406.72041,-,-,-,-,-,-,-,-,-,-
17,1427,"АО ""МАКС""",Москва,224230.89912,-,-,-,-,194940.65935,-,-,-,-,-,194940.65935,194940.65935,3655.66135,-,-,-,-,-,-,191284.998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29290.23977,-,183.77878,29106.46099,-
18,3256,"АО ""МетЛайф""",Москва,200675.1009,16626.71768,16626.71768,-,-,184048.38322,184048.38322,132891.29552,-,-,51157.0877,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,2346,"АО ""ОСК""",Самара,846.25725,-,-,-,-,541.45936,-,-,-,-,-,541.45936,541.45936,-,-,-,65.05258,-,-,-,423.33301,53.07377,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,304.79789,-,-,304.79789,-
20,3748,"АО ""Русский Стандарт Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,0235,"АО ""Русское перестраховочное общество""",Москва,77022.999,-,-,-,-,77022.999,-,-,-,-,-,77022.999,77022.999,-,-,-,-,20687.16182,6331.90911,-,50003.92807,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,20787.16228,-,-,-,-,20787.16228,-,-,-,-,-,20787.16228,20787.16228,-,-,-,-,-,-,-,20787.16228,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,510.44263,-,-,-,-,510.44263,510.44263,209.81801,-,-,300.62462,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,2619,"АО ""СК ""Астро-Волга""",Самара,127.33658,-,-,-,-,127.33658,-,-,-,-,-,127.33658,127.33658,40.635,-,-,-,-,-,-,86.70158,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,0915,"АО ""СК ""ПАРИ""",Москва,5821.18594,-,-,-,-,868.24976,461.24137,461.24137,-,-,-,407.00839,407.00839,-,-,-,-,86.78568,-,-,299.75468,20.46803,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4952.93618,-,-,4952.93618,-
26,2733,"АО ""СК ""Резерв""",Хабаровск,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,204802.99553,-,-,-,-,188013.64342,6219.17685,6219.17685,-,-,-,181794.46657,181794.46657,177326.79955,-,-,-,37.24698,-,-,2583.55735,1846.86269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16789.35211,-,-,16789.35211,-
28,2359,"АО ""СК УСПЕХ""",Москва,30.37339,-,-,-,-,30.37339,-,-,-,-,-,30.37339,30.37339,-,-,-,-,-,-,-,-,30.37339,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,1587,"АО ""СО ""Талисман""",Казань,234.80977,-,-,-,-,234.80977,-,-,-,-,-,234.80977,234.80977,110.98,-,-,-,-,-,-,22.8305,100.99927,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,1208,"АО ""СОГАЗ""",Москва,4959099.53151,-,-,-,-,4800402.42856,8701.47046,905.46226,-,-,7796.0082,4791700.9581,3291724.82203,321196.15416,10370.82954,1523371.9401,72814.5312,68635.05299,-,-,1295336.31404,-,68360.19699,2143.22756,-,-,-,57332.06078,-,-,-,8884.90865,-,1342257.08522,89358.85386,-,-,-,158697.10295,-,28655.82034,130041.28261,-
31,3229,"АО ""Страховая бизнес группа""",Воронеж,19607.0181,-,-,-,-,4994.22088,-,-,-,-,-,4994.22088,4994.22088,-,-,-,-,-,-,-,4731.65588,262.565,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14612.79722,-,-,14612.79722,-
32,0983,"АО ""Страховая группа ""УралСиб""",Москва,2466.22328,-,-,-,-,2466.22328,256.13492,256.13492,-,-,-,2210.08836,2210.08836,-,-,-,-,-,-,-,2210.08836,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,12057.54593,-,-,-,-,12057.54593,264.35,264.35,-,-,-,11793.19593,11793.19593,4060.95726,-,-,-,-,-,-,7384.6967,347.54197,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
35,2144,"АО ""Страховая компания АСКО-Центр""",Курск,5187.28155,-,-,-,-,5187.28155,-,-,-,-,-,5187.28155,5187.28155,-,-,-,-,-,-,-,5187.28155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,3987,"АО ""УРАЛСИБ Жизнь""",Москва,742.5,742.5,742.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,3995,АО ВТБ Страхование жизни,Москва,5496.94,5496.94,5496.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,4351,АО РНПК,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,3300,"АО СГ ""Спасские ворота""",Салехард,17631.0456,-,-,-,-,17233.59066,16288.92122,16288.92122,-,-,-,944.66944,944.66944,451.66709,-,-,-,308.00452,-,-,184.99783,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,397.45494,-,-,397.45494,-
40,1858,"АО СК "" Армеец""",Москва,1645.55374,-,-,-,-,1645.55374,-,-,-,-,-,1645.55374,1645.55374,1342.32507,-,-,-,-,-,-,5.01095,298.21772,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41,0290,"АО СК ""Альянс""",Москва,481769.78936,-,-,-,-,480792.88966,11951.44915,10446.30289,-,-,1505.14626,468841.44051,251107.0948,3340.08085,-,14237.84884,58.3355,63981.46914,-,-,169489.36047,-,100421.05893,-,-,-,-,42510.69434,-,-,-,57910.36459,-,2778.54866,114534.73812,-,-,-,976.8997,-,-,976.8997,-
42,0518,"АО СК ""БАСК""",Белово,6854.37628,-,-,-,-,2863.32268,-,-,-,-,-,2863.32268,2863.32268,241.0998,-,-,-,-,-,-,2622.22288,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3991.0536,-,3991.0536,-,-
43,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,2448.11215,-,-,-,-,2448.11215,-,-,-,-,-,2448.11215,2209.77898,984.82093,-,-,-,1224.95805,-,-,-,-,238.33317,238.33317,-,238.33317,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,2447,"АО СК ""ЖСФ""",Нижний Новгород,5.6,-,-,-,-,5.6,-,-,-,-,-,5.6,5.6,5.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,0425,"АО СК ""Ингвар""",Москва,3442.45734,-,-,-,-,3442.45734,-,-,-,-,-,3442.45734,3442.45734,-,-,-,-,3442.45734,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,1867,"АО СК ""Коместра - Томь""",Томск,5616.68741,-,-,-,-,5616.68741,-,-,-,-,-,5616.68741,5616.68741,5011.86918,-,-,-,-,-,-,377.98647,226.83176,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,2947,"АО СК ""РСХБ-Страхование""",Москва,924669.57642,-,-,-,-,924669.57642,364273.63559,364273.63559,-,-,-,560395.94083,560330.88976,41463.87024,-,-,-,-,355107.69508,16687.20009,170720.0613,-6960.73686,65.05107,-,-,-,-,-,-,-,229.37745,-164.32638,-,-,-,-,-,-,-,-,-,-,-
48,1216,"АО СК ""Чулпан""",Альметьевск,4522.60803,-,-,-,-,571.54061,-,-,-,-,-,571.54061,571.54061,29.12425,-,-46.9584,-,-,-,-,-,589.37476,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3951.06742,-,3951.06742,-,-
49,1675,Либерти Страхование (АО),Санкт-Петербург,25938.01236,-,-,-,-,25385.3587,1288.62974,1288.62974,-,-,-,24096.72896,12698.31849,753.48865,-,-,-,11198.402,-,-,746.42784,-,3966.11755,-,-,-,-,-,-,-,-,1050.09192,2916.02563,342.6119,7089.68102,-,-,-,552.65366,-,-,552.65366,-
50,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,8085.81687,-,-,-,-,8085.81687,-,-,-,-,-,8085.81687,8085.81687,8085.81687,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,4192,НКО ПОВС «Народные кассы»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,2708,"ОАО ""ЧСК""",Москва,7850.27064,-,-,-,-,22.01293,22.01293,-,-,-,22.01293,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7828.25771,-,1002.87775,6825.37996,-
53,1083,"ООО  ""Зетта Страхование""",Москва,200866.23361,-,-,-,-,187532.35566,74254.22429,-,-,-,74254.22429,113278.13137,113278.13137,-,-,-,-,-,-,-,102880.53707,10397.5943,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13333.87795,-,1406.02594,11927.85201,-
54,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,410583.64227,-,-,-,-,410583.64227,-,-,-,-,-,410583.64227,410583.64227,11212.12226,-,-,-,-,-,-,399371.52001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,3828,"ООО  СК ""Альянс Жизнь""",Москва,541050.63114,11909.48698,11909.48698,2259.40277,-,529141.14416,529141.14416,14046.49058,-,-,515094.65358,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,28256.94522,23799.60375,23799.60375,-,-,4457.34147,4457.34147,-,-,-,4457.34147,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,2496,"ООО ""Абсолют Страхование""     ",Москва,287233.74151,-,-,-,-,286756.60556,10288.57199,10288.57199,-,-,-,276468.03357,120518.16685,12691.90257,-,-,-,-,-,-,107826.26428,-,147095.29397,-,-,-,-,-,-,-,111447.65131,35647.64266,-,8854.57275,-,-,-,-,477.13595,-,-,477.13595,-
58,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,226.88489,-,-,-,-,226.88489,-,-,-,-,-,226.88489,226.88489,41.9017,-,-,-,-,-,-,135.33239,49.6508,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,33118.52033,-,-,-,-,33118.52033,6013.81386,6013.81386,-,-,-,27104.70647,8025.95175,6275.02577,-,-,-,714.51524,-,-,-,1036.41074,19078.75472,-,-,-,-,19036.5321,-,-,-,42.22262,-,-,-,-,-,-,-,-,-,-,-
60,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,11145.5,10470.5,10470.5,-,-,675,675,675,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,0436,"ООО ""АМТ Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,138295.43861,-,-,-,-,138295.43861,-,-,-,-,-,138295.43861,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,138295.43861,-,-,-,-,-,-,-,-,-
63,3487,"ООО ""БИН Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64,3799,"ООО ""БСД""",Москва,26.00014,-,-,-,-,26.00014,-,-,-,-,-,26.00014,26.00014,26.00014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,3866,"ООО ""ВСК-Линия жизни""",Москва,2657.04546,2657.04546,2657.04546,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,3535,"ООО ""ИНКОР Страхование""",Дмитров,1635.00626,-,-,-,-,1635.00626,368.99769,368.99769,-,-,-,1266.00857,1266.00857,1266.00857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,27229.70133,21272.48212,21272.48212,-,-,5957.21921,5957.21921,5957.21921,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68,3993,"ООО ""Компания Банковского Страхования""",Москва,572.67737,-,-,-,-,572.67737,-,-,-,-,-,572.67737,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,572.67737,-,-,-,-,-,-,-,-
69,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,45932.59436,-,-,-,-,45932.59436,-,-,-,-,-,45932.59436,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45932.59436,-,-,-,-,-,-,-,-,-
70,4326,"ООО ""КПСК"" ",Симферополь,61713.05604,-,-,-,-,61713.05604,-,-,-,-,-,61713.05604,61713.05604,-,-,-,-,-,-,-,61245.98837,467.06767,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
71,4189,"ООО ""Кредендо – Ингосстрах  Кредитное Страхование""",Москва,110416.8145,-,-,-,-,110416.8145,-,-,-,-,-,110416.8145,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,110416.8145,-,-,-,-,-,-,-,-,-
72,4013,"ООО ""МАКС-Жизнь""",Москва,124.29,124.29,124.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
73,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
74,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
75,3609,"ООО ""ППФ Страхование жизни""",Москва,38178.78075,12624.62095,12624.62095,-,-,25554.1598,25554.1598,25554.1598,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
76,3438,"ООО ""ПРОМИНСТРАХ""",Москва,53048.77628,-,-,-,-,48953.68758,-,-,-,-,-,48953.68758,-,-,-,-,-,-,-,-,-,-,48953.68758,-,-,-,-,-,-,-,-,-,48953.68758,-,-,-,-,-,4095.0887,-,-,4095.0887,-
77,0473,"ООО ""РИКС""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
