Сведения о страховых премиях в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
№ п/п,Рег №,Наименование,Город,Всего*,из них страхование,,страхование жизни,,,Всего,,,участвующих в,,,,,,,,,,,,,,,владельцев средств,,,,,,,,,,страхование,страхование,,военнослужащих и," страхования,",,владельцев,владельца опасного,перевозчика за,имущественного,страхование
,,,,,нерезидентов,Всего,(кроме,страхование жизни,пенсионное,,Всего,от несчастных,клинических,,,,,,,,,,,,,,Всего,наземного транспорта,владельцев,владельцев,,,,,,,за неисполнение или,предпринимательских,финансовых рисков,,приравненных к ним в, предусмотренные,,транспортных средств,объекта за причинение,причинение вреда,"страхования,",жизни
,,,,,,,пенсионного), заемщика,страхование,,,случаев и болезней,исследованиях,работников,медицинское,Всего,,средств наземного,,,,,,,,,, (кроме средств,автотранспортных,автотранспортных,владельцев средств,владельцев средств,владельцев средств,"организаций,",за причинение вреда,за причинение вреда,ненадлежащее,рисков,,,обязательном, федеральными,,,вреда в результате," жизни, здоровью,",предусмотренные,
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,,аварии на опасном, имуществу пассажиров,федеральными,
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,,, объекте,,законами,
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ИТОГО:,,,,1481177588.45645,27728232.18517,409374105.40273,407257464.79474,91491197.92855,2116640.60799,834102945.076519,368021244.54778,187366457.23306,122958.27841,19396.90182,180654787.31472,466081700.52874,389307510.73527,170546906.19518,1010837.61049,10586575.21098,4680831.70376,21612239.81196,5647228.33325,4374255.82052,103322299.12424,71900592.74541,32283316.75653,7615297.27253,3233651.76417,4374048.06085,2961.91704,3483367.70626,2761628.11705,1937239.48309,2199097.53786,16474285.03328,-2190560.31058,14752014.54079,29738858.49615,15688139.57277,15688139.57277,0,220510010.99817,214948979.87407,2750911.77407,2810119.35003,0,181984854.99116
1,2284," ГСАО ""Плато""",Москва,11165.36206,0,0,0,0,0,11165.36206,788.76764,788.76764,0,0,0,10376.59442,9853.53859,0,0,0,0,1612.98492,0,0,8224.51908,16.03459,523.05583,0,0,0,0,0,0,0,0,523.05583,0,0,0,0,0,0,0,0,0,0,0,0
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,6235333.1133,127266.47132,5806555.0795,5806555.0795,1597224.64701,0,428778.0338,428778.0338,371876.6787,0,0,56901.3551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0191,"АО  ""Тинькофф  Страхование""",Москва,16429012.67101,0,0,0,0,0,13547935.69143,9899965.03423,9899965.03423,0,0,0,3647970.6572,3376972.14967,2989052.22881,0,0,0,0,0,0,1169.391,386750.52986,25186.49918,15983.11177,15983.11177,0,0,0,0,0,0,9203.38741,0,0,245812.00835,0,0,0,2881076.97958,2881076.97958,0,0,0,0
4,0212,"АО  ""Цюрих надежное страхование""",Москва,2018469.11031,74078.10095,0,0,0,0,2018469.11031,8768.56556,8768.56556,0,0,0,2009700.54475,1241524.54762,1535.93303,0,0,0,187996.43121,0,0,1051654.03586,338.14752,285800.9649,2581.54293,2581.54293,0,0,0,0,0,55200.70023,228018.72174,0,356863.2096,125511.82263,0,0,0,0,0,0,0,0,0
5,3991,"АО  СК  ""Ренессанс здоровье""",Москва,1156063.15885,107318.71376,199562.74141,82719.64339,0,116843.09802,958499.71244,958499.71244,852598.6532,0,0,105901.05924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3947,"АО ""АИГ""",Москва,2415402.52557,0,0,0,0,0,2422324.65281,3.77377,3.77377,0,0,0,2422320.87904,1280998.16007,153.39109,0,0,0,298841.31708,0,0,982003.4519,0,701627.04287,13314.22067,13314.22067,0,0,0,0,0,0,688312.8222,0,0,439695.6761,0,0,0,3671.17245,0,3671.17245,0,0,0
7,2239,"АО ""АльфаСтрахование""",Москва,108352589.05269,654513.90055,0,0,0,0,77173684.19076,21429508.60033,6072069.88259,6574.72177,0,15357438.71774,55744175.59043,43332847.04095,19868989.11382,111418.20144,1677356.67363,590290.40225,805178.87908,703322.3455,575720.09619,9498045.48324,10078245.94199,4553150.92252,1422279.1546,141240.03444,1281039.12016,0,888483.7339,159058.9341,80630.16767,78449.42546,1904899.52059,19349.9862,1391920.11359,6466257.51337,0,0,0,31178904.86193,30750909.83678,217143.07838,210851.94677,0,0
8,3064,"АО ""Боровицкое страховое общество""",Москва,410333.5766,0,0,0,0,0,198734.56266,126674.91941,36808.06973,0,0,89866.84968,72059.64325,29999.61556,23358.0035,0,0,0,279.47717,0,0,5491.22499,870.9099,42060.02769,1520.328,1520.328,0,0,0,0,0,1045.3297,2366.28563,37128.08436,0,0,0,0,0,211599.01394,211599.01394,0,0,0,0
9,1284,"АО ""Группа Ренессанс Страхование""",Москва,34837907.57794,733490.01667,0,0,0,0,27795986.62885,8328398.46365,1475654.02662,0,0,6852744.43703,19467588.1652,15758678.42414,10852220.40419,387.0264,0,105837.73371,2969148.8091,0,0,704814.4486,1126270.00214,1367408.98258,981991.49858,981991.49858,0,0,0,1117.87975,168.05055,23544.28253,360579.87117,7.4,0,2341500.75848,0,0,0,6595804.56671,6514644.66603,27742.54742,53417.35326,0,0
10,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,13514758.85919,302155.34144,0,0,0,0,7159752.49549,2870982.57696,2512138.22826,0,0,358844.3487,4288769.91853,4079247.0593,3451043.10427,0,15444.9333,1299.3322,26199.68795,5082.70975,0,184600.29198,395576.99985,64727.29991,3938.80916,0,0,0,215.65626,1120.0434,0.6,2430.25451,58766.6791,-1744.74252,182.71821,144612.84111,0,0,0,6355006.3637,6317904.86816,13297.78394,23803.7116,0,0
11,2071,"АО ""ГСМК""",Санкт-Петербург,4013.27251,69.44,0,0,0,0,4013.27251,4013.27251,0,0,0,4013.27251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1820,"АО ""ГУТА-Страхование""",Москва,101543.78779,0,0,0,0,0,101543.78779,17415.37473,54.23673,0,0,17361.138,84128.41306,76465.25021,6712.84429,0,0,390.85732,9159.929,0,0,59241.47726,960.14234,7663.16285,0,0,0,0,0,48.16285,0,0,7605,10,0,0,0,0,0,0,0,0,0,0,0
13,1412,"АО ""Д2  Страхование""",Новосибирск,898439.86735,0,0,0,0,0,898439.86735,411373.74869,367347.04996,0,0,44026.69873,487066.11866,315693.98089,7861.54663,0,0,0,5068.67248,0,0,4106.35899,298657.40279,88577.96937,0,0,0,0,0,0,0,0,88577.96937,0,0,82794.1684,0,0,0,0,0,0,0,0,0
14,0055,"АО ""ДальЖАСО""",Хабаровск,282797.86446,0,0,0,0,0,282797.86446,202181.07841,14642.62954,0,0,187538.44887,80616.78605,62776.32142,9221.41143,0,0,73.22051,43366.72153,0,0,5927.61307,4187.35488,17819.97695,0,0,0,0,0,141.46192,0,0,2310.2017,15368.31333,0,20.48768,0,0,0,0,0,0,0,0,0
15,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,2145464.12414,0,0,0,0,0,2145464.12414,1694855.53736,654.24962,0,0,1694201.28774,450608.58678,1153.33102,0,0,0,0,0,0,0,0,1153.33102,42431.77934,0,0,0,0,0,0,0,0,492.83411,41938.94523,0,407023.47642,0,0,0,0,0,0,0,0,0
16,1427,"АО ""МАКС""",Москва,10737407.33429,0,0,0,0,0,6471213.85919,2970668.78019,1394029.25291,0,0,1576639.52728,3500545.079,2845897.13674,2564546.28918,8025.20993,468,7451.08341,3713.54215,16143.40722,14807.7787,86407.47839,159142.12646,109245.16894,22781.58984,22781.58984,0,0,81.20986,1082.86794,41512.045,1676.67925,40183.20885,1927.5682,1014.51268,544388.26064,0,0,0,4266193.4751,4184297.90382,11939.50076,69956.07052,0,0
17,3256,"АО ""МетЛайф""",Москва,7271680.8735,0,5061291.97689,4484733.60625,2249600.15066,576558.37064,2210388.89661,2210388.89661,1613806.85415,0,0,596582.04246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2346,"АО ""ОСК""",Самара,2551769.2758,587.33344,0,0,0,0,1231253.11815,164107.73911,56622.98557,0,0,107484.75354,1067145.37904,986206.17408,802274.34897,228.52655,97.852,70683.87925,15425.22071,404.08372,0,54960.72297,42131.53991,72040.92574,7395.95001,7395.95001,0,0,441.8172,4826.34571,20.1,4974.04089,52080.04978,2302.62215,6431.95772,2466.3215,0,0,0,1320516.15765,1306121.78874,5534.81555,8859.55336,0,0
19,3748,"АО ""Русский Стандарт Страхование""",Москва,6468197.54313,0,4723409.70907,4723409.70907,0,0,1744787.83406,1744787.83406,1202291.5038,0,0,542496.33026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029319.39226
20,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,48002.35965,0,0,0,0,0,48002.35965,0.27,0.27,0,0,0,48002.08965,903.22734,902.3962,0,0,0,0,0,0,0,0.83114,47098.86231,208,208,0,0,0,0,0,0,46890.86231,0,0,0,0,0,0,0,0,0,0,0,0
21,2619,"АО ""СК ""Астро-Волга""",Самара,3613672.34838,0,0,0,0,0,265980.86509,92386.02168,52920.28968,0,0,39465.732,173594.84341,168151.60488,126531.4482,0,0,1629.57956,3035.84662,46.81,0,6766.95996,30140.96054,5443.23853,0.84,0.84,0,0,0,0,0,142.12362,5300.27491,0,0,0,0,0,0,3347691.48329,3347691.48329,0,0,0,0
22,0507,"АО ""СК ""Колымская""",Хабаровск,632797.90754,1774.96062,573963.20726,568790.83002,0,5172.37724,58834.70028,58834.70028,39241.82061,0,0,19592.87967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0915,"АО ""СК ""ПАРИ""",Москва,3557363.48241,0,0,0,0,0,3293670.2393,660319.82849,471012.37697,0,0,189307.45152,2633350.41081,2416162.92135,348331.72878,1684.73273,3863.01653,3801.45082,1192929.81584,0,0,582706.54389,282845.63276,125591.38035,7436.78104,7436.78104,0,0,597.3924,8199.20533,164.82723,11270.72138,97740.88379,181.56918,944.40954,90651.69957,0,0,0,237532.14282,223017.80804,9073.68383,5440.65095,0,0
24,2733,"АО ""СК ""Резерв""",Хабаровск,5768.47532,0,0,0,0,0,5768.47532,5740.64532,5740.64532,0,0,0,27.83,20.8725,0,0,0,0,0,0,0,0,20.8725,6.9575,0,0,0,0,0,0,0,0,6.9575,0,0,0,0,0,0,0,0,0,0,0,0
25,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,12101.304,0,0,0,0,0,12101.304,12101.304,0,0,0,12101.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4014,"АО ""СК ""Югория-Жизнь""",Москва,1663936.61029,0,1661492.97401,1661492.97401,0,0,2443.63628,2443.63628,2443.63628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632586.0467
27,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,3641258.28923,0,0,0,0,0,1503589.2649,446597.79352,201930.10758,0,0,244667.68594,1056991.47138,993902.63732,792215.922,1118.05212,0,874.7741,104073.10887,0,0,40769.10634,54851.67389,29951.67261,4476.96939,4476.96939,0,0,0,0,0,42.8,4477.10322,20954.8,0,33137.16145,0,0,0,2137669.02433,2070413.05308,13598.4551,53657.51615,0,0
28,2359,"АО ""СК УСПЕХ""",Москва,17156.80021,0,0,0,0,0,17156.80021,17125.13655,2218.90467,0,0,14906.23188,31.66366,11.72292,0,0,0,0,0,0,0,0,11.72292,0,0,0,0,0,0,0,0,0,0,0,0,19.94074,0,0,0,0,0,0,0,0,0
29,2873,"АО ""СМК ""Сахамедстрах""",Якутск,34408.42223,12567.24267,0,0,0,0,34408.42223,34408.42223,0,0,0,34408.42223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1587,"АО ""СО ""Талисман""",Казань,962493.39688,0,0,0,0,0,271783.64273,3177.73537,3177.73537,0,0,0,268605.90736,267776.84272,40786.37024,0,360.40523,0,8.5,218725.47342,218725.47342,5161.37968,2734.71415,681.26388,0,0,0,0,6,0,0,47.404,627.85988,0,0,147.80076,0,0,0,690709.75415,690709.75415,0,0,0,0
31,1208,"АО ""СОГАЗ""",Москва,194334489.58679,0,0,0,0,0,172882220.71664,86182741.2809,25940616.60643,0,0,60242124.67447,86699479.43574,74407674.76173,11048115.41593,376606.50158,4588208.53159,895482.843,2062156.20797,83184.99419,47073.60683,53428352.44283,1925567.82464,5815633.60729,116443.59626,116443.59626,0,2105.66472,1207434.90196,434834.70691,848868.38203,554186.15721,2630658.93328,21101.26492,6057279.38376,418891.68296,8437677.53794,8437677.53794,0,13014591.33221,11243295.02803,904574.35351,866721.95067,0,0
32,3229,"АО ""Страховая бизнес группа""",Воронеж,1695834.4823,39373.28131,0,0,0,0,1481214.18498,160200.25736,12572.83598,0,0,147627.42138,1321013.92762,1267612.48438,2248.55071,0,40.5,745.01,25486.32285,0,0,1236378.10907,2713.99175,51251.70801,0,0,0,0,376.304,914.4094,0,10500.35431,36316.65426,3143.98604,0,2149.73523,0,0,0,214620.29732,155691.42238,8338.86395,50590.01099,0,0
33,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,591739.91939,0,0,0,0,0,591739.91939,131.23,131.23,0,0,0,591608.68939,591567.18939,15443.66007,0,0,0,0,575353.08317,549286.82588,770.44615,0,41.5,0,0,0,0,0,0,41.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,35405.74972,0,0,0,0,0,35405.74972,35405.74972,0,0,0,35405.74972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0983,"АО ""Страховая группа ""УралСиб""",Москва,1428793.56904,9.11444,0,0,0,0,1428793.56904,1421175.76119,1412084.35352,0,0,9091.40767,7617.80785,4454.12477,0,0,0,0,6.26824,0,0,1443.65211,3004.20442,-880.23518,0,0,0,0,0,0,0,0,-697.36224,-182.87294,0,4043.91826,0,0,0,0,0,0,0,0,0
36,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,483427.77169,0,0,0,0,0,379152.40265,107671.51674,2194.17487,0,0,105477.34187,271480.88591,221362.97341,188685.46032,0,0,0,3608.76644,0,0,16261.64112,12807.10553,26656.38808,4760.47468,4760.47468,0,0,0,0,0,17014.4375,4682.89143,198.58447,0,23461.52442,0,0,0,104275.36904,104275.36904,0,0,0,0
37,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,509878.56045,0,0,0,0,0,509878.56045,509878.56045,0,0,0,509878.56045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,160964.01511,0,0,0,0,0,160964.01511,53706.32544,11875.70261,0,0,41830.62283,107257.68967,69867.49143,4022.73385,0,37818.80182,0,1466.55582,0,0,10640.81736,15918.58258,37390.19824,0,0,0,0,35004.5927,0,26.6315,229.85277,2129.12127,0,0,0,0,0,0,0,0,0,0,0,0
39,2144,"АО ""Страховая компания АСКО-Центр""",Курск,161462.74043,15738.11199,0,0,0,0,161462.74043,57204.25224,17575.11269,0,0,39629.13955,104258.48819,103627.28498,86531.57171,0,0,0,257.42399,166.16461,0,13294.03795,3378.08672,591.60688,0,0,0,0,0,0,0,0,591.60688,0,0,39.59633,0,0,0,0,0,0,0,0,0
40,3987,"АО ""УРАЛСИБ Жизнь""",Москва,2516774.45399,36928.08467,2515023.99711,2512585.4113,81888.04072,2438.58581,1750.45688,1750.45688,1750.45688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305929.23707
41,3995,АО ВТБ Страхование жизни,Москва,15441421.7282,362814.72029,15437897.99356,15436766.25047,0,1131.74309,3523.73464,3523.73464,3308.44264,0,0,215.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8969614.24284
42,3300,"АО СГ ""Спасские ворота""",Салехард,920188.86231,25417.52085,0,0,0,0,888166.93208,422391.69725,41060.82128,0,0,381330.87597,465775.23483,355003.43858,7308.0427,0,8827.95786,7779.052,299446.3061,0,0,17890.7753,13751.30462,110755.79625,9475.53039,274.82039,9200.71,0,5486.0243,16531.07218,7.905,623.90374,78631.36064,0,0,16,0,0,0,32021.93023,30917.02425,806.28884,298.61714,0,0
43,1858,"АО СК "" Армеец""",Москва,1290338.50591,28121.75501,0,0,0,0,133052.1376,81080.80429,29469.03747,0,0,51611.76682,51971.33331,34610.72689,15743.96386,0,0,94.34,578.67759,0,0,4910.93351,13282.81193,17180.77284,18,18,0,0,111.802,0,8.258,227.54905,7131.60225,9683.56154,0,179.83358,0,0,0,1157286.36831,1157286.36831,0,0,0,0
44,0290,"АО СК ""Альянс""",Москва,4140853.90909,374075.49962,0,0,0,0,4126166.6773,517536.47393,394660.42914,13895.22118,0,122876.04479,3608630.20337,1703034.70969,7840.48814,15851.29817,126695.80761,82392.77418,584207.51595,0,0,848200.98877,37845.83687,940686.71011,7205.70688,7205.70688,0,0,128626.32178,0,21078.77262,116233.42233,657133.77714,10408.70936,168774.19325,796134.59032,0,0,0,14687.23179,0,6015.84723,8671.38456,0,0
45,0278,"АО СК ""АСКОМЕД""",Самара,5899.41133,0,0,0,0,0,5899.41133,5899.41133,0,0,0,5899.41133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0518,"АО СК ""БАСК""",Белово,626576.66488,0,0,0,0,0,338430.48212,195663.08402,9044.2468,0,0,186618.83722,142767.3981,51572.31472,19509.54302,0,0,0,11100.52774,0,0,18779.3365,2182.90746,91049.24938,1204.59728,1204.59728,0,0,0,0,0,0,89844.6521,0,0,145.834,0,0,0,288146.18276,273118.78324,15027.39952,0,0,0
47,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,1112337.6901,244989.79132,0,0,0,0,411361.9595,86225.25091,83241.76191,0,0,2983.489,325136.70859,77836.95274,28659.17796,0,0,33.6,22823.55794,0,0,19673.65058,6646.96626,246327.76557,238431.09062,732.97162,237698.119,0,0,57.1,3,2097.58171,5738.99324,0,0,971.99028,0,0,0,700975.7306,700975.7306,0,0,0,0
48,2447,"АО СК ""ЖСФ""",Нижний Новгород,59362.40345,0,0,0,0,0,59362.40345,18302.71294,18222.04294,0,0,80.67,41059.69051,40926.63951,226.264,5279.59798,0,0,32664.83278,0,0,1800.13174,955.81301,133.051,0,0,0,0,0,0,0,0,133.051,0,0,0,0,0,0,0,0,0,0,0,0
49,0425,"АО СК ""Ингвар""",Москва,196255.66664,0,0,0,0,0,196255.66664,68.31682,68.31682,0,0,0,196187.34982,195738.64356,0,0,0,0,78486.53061,0,0,116735.98093,516.13202,448.70626,0,0,0,0,0,0,0,0,448.70626,0,0,0,0,0,0,0,0,0,0,0,0
50,2947,"АО СК ""РСХБ-Страхование""",Москва,7588965.77953,0,0,0,0,0,7588486.10953,3212939.62022,2974624.4221,0,0,238315.19812,4375546.48931,4035416.05725,215434.89312,131.06313,13978.1168,1239.96764,35760.38178,2326519.36717,1677585.20899,975579.51315,466772.75446,154396.09035,316.47554,316.47554,0,0,0,36.63,0,1463.56668,167306.19763,-14726.7795,62538.81349,123195.52822,0,0,0,479.67,0,479.67,0,0,0
51,1216,"АО СК ""Чулпан""",Альметьевск,2244139.72163,0,0,0,0,0,1391342.37441,738036.33801,66338.03652,0,0,671698.30149,653306.0364,608930.68267,106862.22669,0,0,152.6556,64998.23117,1051.98335,0,392763.56225,43102.02361,10195.84548,266.21827,266.21827,0,0,12.71,439.7618,437.6657,106.06,8199.87971,733.55,31213.34575,2966.1625,0,0,0,852797.34722,825231.06455,21527.65914,6038.62353,0,0
52,1675,Либерти Страхование (АО),Санкт-Петербург,5005327.11655,112848.98976,0,0,0,0,4242720.91981,1246592.08613,214644.07465,0,0,1031948.01148,2996128.83368,2169289.5955,1421961.04582,260.4628,0,41776.59466,164438.42595,0,0,163818.70262,377034.36365,76867.22013,7896.10606,7896.10606,0,0,0,6908.12854,10,6416.7454,53001.62972,2634.61041,33504.2465,716467.77155,0,0,0,766606.19674,757410.14453,1909.55554,7286.49667,0,0
53,4349,"НКО ""МОВС""",Санкт-Петербург,46832.16841,0,0,0,0,0,46832.16841,0,0,0,0,0,46832.16841,481.8,481.8,0,0,0,0,0,0,0,0,45006.46321,0,0,0,0,0,0,0,0,0,45006.46321,1343.9052,0,0,0,0,0,0,0,0,0,0
54,4314,"НКО ""ПОВС застройщиков""",Москва,33577.68469,0,0,0,0,0,33577.68469,0,0,0,0,0,33577.68469,0,0,0,0,0,0,0,0,0,0,33577.68469,0,0,0,0,0,0,0,0,0,33577.68469,0,0,0,0,0,0,0,0,0,0,0
55,4301,НКО НОВС,Камышин,7653.86271,0,0,0,0,0,7653.86271,0,0,0,0,0,7653.86271,0,0,0,0,0,0,0,0,0,0,6529.72496,0,0,0,0,0,0,0,0,0,6529.72496,0,1124.13775,0,0,0,0,0,0,0,0,0
56,4202,"НКО ОВС ""Саклау""",Казань,7555.777,0,0,0,0,0,7555.777,0,0,0,0,0,7555.777,50.34,0,0,0,0,0,0,0,0,50.34,7505.437,0,0,0,0,0,0,0,0,7505.437,0,0,0,0,0,0,0,0,0,0,0,0
57,4360,"НКО ПОВС ""P2P страхование""",Москва,208,0,0,0,0,0,208,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4169,"НКО ПОВС ""ГарантИнвест""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,3500.126,0,0,0,0,0,3500.126,0,0,0,0,0,3500.126,3500.126,215.036,0,0,0,0,0,0,3260.001,25.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
