"Сведения о страховых премиях по договорам, переданным в перестрахование",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
,,,,,,страхования)-всего,,,,,болезней,лекарственного,органов,медицинское страхование,,Всего,транспорта ,средств ,средств воздушного ,средств водного ,грузов,сельскохозяйственное,осуществляемое с ,прочего имущества ,прочего имущества ,Всего,наземного транспорта ,средств (кроме ,автотранспортных ,железнодорожного ,владельцев средств ,владельцев средств ,эксплуатирующих ,вследствие недостатков ,за причинение вреда ,ненадлежащее ,предпринимательских ,рисков,,в обязательном ,федеральными законами,, транспортных средств,вреда в результате ,"здоровью, имуществу ",предусмотренные 
,,,,,,,,,,,,препарата для ,,,,,(кроме средств ,железнодорожного ,транспорта,транспорта,,страхование - всего,государственной ,юридических лиц,граждан,,(кроме средств ,"страхования, ","средств (страхование, ",транспорта,воздушного транспорта,водного транспорта,опасные объекты,"товаров, работ, услуг",третьим лицам,по договору,рисков,,,государственном ,,,,аварии на опасном ,пассажиров,федеральными законами
,,,,,,,,,,,,медицинского ,,,,,железнодорожного ,транспорта,,,,,поддержкой,,,,железнодорожного ,осуществляемого в,осуществляемое в ,,,,,,,,,,,страховании лиц,,,,объекте,,
,,,,,,,,,,,,применения,,,,,транспорта),,,,,,,,,,транспорта),рамках международной ,рамках международной ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,системы страхования ,системы страхования ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,«Зеленая карта»),«Зеленая карта»),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
,,ИТОГО:,,122444256.35172,1130586.9467,1130583.27836,405288.25697,3.66834,117861426.47326,6000690.69068,1725515.79982,28526.2944,0,4275174.89086,111860735.78258,80669624.07637,4576215.53371,116724.57708,7343710.48322,1431613.41227,4200140.00127,2970342.81865,2308484.80906,59549771.38911,481105.86106,14828136.65487,124549.95719,53050.17193,96923.66489,0,4062847.27658,1228336.42465,224251.15933,728559.16289,8368178.64673,91414.0275,12500160.80284,3862814.2485,0,0,0,3452242.93176,253780.96938,1825747.19541,1372714.76697,0
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,124185.30777,-,-,-,-,120379.34862,5264.5847,5264.5847,-,-,-,115114.76392,92113.61686,6957.04477,39.79514,-,10673.14288,23865.63717,-,-,41919.53173,8658.46517,7060.25382,-,-,-,-,-,1012.72949,1226.97378,986.57123,3658.86781,175.11151,-72.68544,16013.57868,-,-,-,3805.95915,-,1392.37231,2413.58684,-
2,3947,"АО ""АИГ""",Москва,2861010.28096,-,-,-,-,2858955.90018,-,-,-,-,-,2858955.90018,1100454.00039,-,-,-,-,363535.57872,-,-,736918.42167,-,921340.94334,484.23011,484.23011,-,-,-,-,-,-,920856.71323,-,-,837160.95645,-,-,-,2054.38078,-,2054.38078,-,-
3,2239,"АО ""АльфаСтрахование""",Москва,14810196.91068,-,-,-,-,14535795.83954,466552.0544,348112.76637,-,-,118439.28803,14069243.78514,10641890.21252,139559.0912,7001.66029,1088004.05073,174178.61886,253481.30594,175113.267,140949.39253,8792148.9485,12403.27,2214659.56019,24242.05934,460.8031,23781.25624,-,439902.39584,57147.86763,35352.7605,43864.5774,1611476.78023,2673.11925,911621.96927,301072.04316,-,-,-,274401.07114,-,161305.67467,113095.39647,-
4,3064,"АО ""Боровицкое страховое общество""",Москва,1480.52444,-,-,-,-,1480.52444,-,-,-,-,-,1480.52444,1480.52444,82.3785,-,-,-,481.4696,-,-,868.22897,48.44737,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,1604222.27352,-,-,-,-,1564879.64764,237886.0523,181876.89272,-,-,56009.15958,1326993.59534,659180.7531,206534.30276,-,-,11215.19425,30783.04508,-,-,383480.24897,27167.96204,104243.50091,20240.41811,20240.41811,-,-,-,-,-,14020.29204,69982.79076,-,-,563569.34133,-,-,-,39342.62588,-,13209.91939,26132.70649,-
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,629664.51,-,-,-,-,571952.52577,4715.33751,2792.9,-,-,1922.43751,567237.18826,522778.63081,6.34123,-,54489.98153,4164.39306,15843.50001,-,-,448274.41498,-,39890.6142,11171.80546,-,11171.80546,-,9357.73538,5548.85322,1823.87994,-,11988.3402,-,-,4567.94325,-,-,-,57711.98423,-,31968.92272,25743.06151,-
7,1820,"АО ""ГУТА-Страхование""",Москва,26946.65069,-,-,-,-,26946.65069,13.3634,13.3634,-,-,-,26933.28729,25942.94997,151.78034,-,-,463.10807,969.32188,-,-,24358.73968,-,990.33732,-,-,-,-,-,67.37432,-,-,922.963,-,-,-,-,-,-,-,-,-,-,-
8,1412,"АО ""Д2 Страхование""",Новосибирск,1181.56741,-,-,-,-,1181.56741,43.073,43.073,-,-,-,1138.49441,1104.86126,10.21955,-,-,-,-,-,-,1087.19967,7.44204,33.63315,-,-,-,-,-,-,-,-,33.63315,-,-,-,-,-,-,-,-,-,-,-
9,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,30316.12875,-,-,-,-,30316.12875,2623.01051,95.3216,-,-,2527.68891,27693.11824,-,-,-,-,-,-,-,-,-,-,19331.608,-,-,-,-,-,-,-,-,-,19331.608,-,8361.51024,-,-,-,-,-,-,-,-
10,1427,"АО ""МАКС""",Москва,131776.07901,-,-,-,-,90746.00251,28351.90155,28351.90155,-,-,-,62394.10096,47514.17974,-51.7984,5438.10056,159.3,-,528.58911,-,-,38347.35615,3092.63232,14157.19334,-,-,-,-,-,-,9263.54124,-,4893.6521,-,722.72788,-,-,-,-,41030.0765,-,7606.38947,33423.68703,-
11,2346,"АО ""ОСК""",Самара,35166.23826,-,-,-,-,28322.10329,551.97951,551.97951,-,-,-,27770.12378,26842.16429,896.99416,-,-,15487.9461,-,-,-,7587.56119,2869.66284,811.78549,744.51049,-,-,-,-,-,-,58.5,8.775,-,-,116.174,-,-,-,6844.13497,-,4065.53179,2778.60318,-
12,3748,"АО ""Русский Стандарт Страхование""",Москва,15.82842,-,-,-,-,15.82842,15.82842,15.82842,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,0235,"АО ""Русское перестраховочное общество""",Москва,549690.69763,-,-,-,-,549690.69763,2172.05304,2172.05304,-,-,-,547518.64459,547457.52651,1141.08221,-,-,-,6285.43726,2703.24104,-,536535.0394,792.7266,61.11808,-,-,-,-,-,-,-,-,61.11808,-,-,-,-,-,-,-,-,-,-,-
14,2619,"АО ""СК ""Астро-Волга""",Самара,17859.91954,-,-,-,-,17859.91954,174.676,174.676,-,-,-,17685.24354,17375.5182,6156.32138,-,-,650.55481,1830.74236,-,-,6445.77168,2292.12797,309.72534,-,-,-,-,-,92.358,-,-,128.42066,88.94668,-,-,-,-,-,-,-,-,-,-
15,0915,"АО ""СК ""ПАРИ""",Москва,130659.90632,-,-,-,-,117803.01468,-177.4132,-177.4132,-,-,-,117980.42788,105878.31077,7132.36844,-,-,2393.99155,40631.33661,-,-,50098.23888,5622.37529,11698.069,-,-,-,-,95.68733,1376.45579,2994.26578,21.05771,7210.60239,-,110.68752,293.36059,-,-,-,12856.89164,-,7280.54805,5576.34359,-
16,4014,"АО ""СК ""Югория-Жизнь""",Москва,1754.68126,1711.57072,1711.57072,-,-,43.11054,43.11054,43.11054,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,208558.6968,-,-,-,-,112856.21807,-66.70555,-66.70555,-,-,-,112922.92362,112861.35438,106040.78545,12.4225,-,37.27454,4022.73034,-,-,2745.24178,2.89977,61.56924,-,-,-,-,-,-,-,-,61.56924,-,-,-,-,-,-,95702.47873,48241.79469,12051.50496,35409.17908,-
18,1587,"АО ""СО ""Талисман""",Казань,2072.79524,-,-,-,-,2072.79524,-,-,-,-,-,2072.79524,2063.53497,859.32714,-,456.96781,-,-,-,-,538.3057,208.93432,9.26027,-,-,-,-,-,-,-,7.10274,2.15753,-,-,-,-,-,-,-,-,-,-,-
19,1208,"АО ""СОГАЗ""",Москва,42722376.20779,-,-,-,-,41674784.5873,73148.36794,67021.75306,21739.37391,-,6126.61488,41601636.21936,32521898.25939,2422275.4052,36269.15884,2949679.0442,284290.65744,196703.87491,195588.2934,27401.11463,26306572.74587,130519.07953,3438247.75445,5855.68495,-,-,-,1053178.67826,158172.73924,95270.05651,272809.31184,1852776.19492,185.08873,5626944.82485,14545.38067,-,-,-,1047591.62049,49727.64847,627962.48437,369901.48765,-
20,3229,"АО ""Страховая бизнес группа""",Воронеж,269433.64157,-,-,-,-,240916.81009,-,-,-,-,-,240916.81009,227425.22236,126.07513,-,-,1994.6168,2131.56999,-,-,222689.42242,483.53802,13491.58773,-,-,-,-,0.75,107.08204,-,212.9,13045.76102,125.09467,-,-,-,-,-,28516.83148,-,5390.01,23126.82148,-
21,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,8797.936,-,-,-,-,8797.936,-,-,-,-,-,8797.936,7852.50979,5989.2829,-,-,-,-,-,-,1863.22689,-,945.42621,-,-,-,-,-,-,-,-,945.42621,-,-,-,-,-,-,-,-,-,-,-
22,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Иваново,68380.55175,-,-,-,-,68380.55175,1721.02003,1721.02003,-,-,-,66659.53172,36748.27924,454.0608,-,23113.50753,-,215.5454,-,-,7867.38334,5097.78217,29911.25248,-,-,-,-,29368.53236,-,-,-,542.72012,-,-,-,-,-,-,-,-,-,-,-
23,2144,"АО ""Страховая компания АСКО-Центр""",Курск,5704.44665,-,-,-,-,5704.44665,186.48,186.48,-,-,-,5517.96665,5517.96665,288.06142,-,-,-,-,10.12508,-,4777.30086,442.47929,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,0191,"АО ""Тинькофф Страхование""",Москва,9392.2225,-,-,-,-,9392.2225,-,-,-,-,-,9392.2225,9392.2225,7055.32375,-,-,-,-,-,-,615.25528,1721.64347,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,3987,"АО ""УРАЛСИБ Жизнь""",Москва,6728.95528,6728.95528,6728.95528,94.25254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,2708,"АО ""ЧСК""",Москва,14.96444,-,-,-,-,94.40692,-,-,-,-,-,94.40692,-,-,-,-,-,-,-,-,-,-,94.40692,-,-,-,-,-,-,94.40692,-,-,-,-,-,-,-,-,-79.44248,-,-78.72807,-0.71441,-
27,0177,"АО ""Юнити страхование""",Москва,3579.0665,-,-,-,-,3579.0665,29.36228,29.36228,-,-,-,3549.70422,5629.25271,393.24444,-,-,-,-,-,-,4531.17221,704.83606,-2083.30517,-2491.49564,-,-2491.49564,-,-,-,4.18595,17.29228,386.71224,-,3.75668,-,-,-,-,-,-,-,-,-
28,4351,АО РНПК,Москва,453022.77323,-,-,-,-,453022.77323,-,-,-,-,-,453022.77323,385636.45295,-,-,-,571.05036,-,-,-,385065.40259,-,40196.90128,-,-,-,-,39858.96634,-,-,194.29135,143.64359,-,-,27189.419,-,-,-,-,-,-,-,-
29,3300,"АО СГ ""Спасские ворота""",Москва,57088.72934,-,-,-,-,56666.43774,8120.42071,8120.42071,-,-,-,48546.01703,39061.60817,11333.23506,-,-,2043.85,20460.89721,-,-,4304.2184,919.4075,9484.40886,-,-,-,-,-,7467.64949,-,-,2016.75937,-,-,-,-,-,-,422.2916,-,422.38069,-0.08909,-
30,1858,"АО СК "" Армеец""",Москва,158828.81166,-,-,-,-,3017.28544,735.30057,735.30057,-,-,-,2281.98487,1633.26606,207.70973,-,-,-,-,-,-,876.28693,549.2694,645.63881,-,-,-,-,-,-,-,75,570.63881,-,-,3.08,-,-,-,155811.52622,155811.52622,-,-,-
31,0290,"АО СК ""Альянс""",Москва,2417162.76544,-,-,-,-,2408153.76927,71047.68162,45646.06878,-,-,25401.61284,2337106.08765,943322.862,9361.24063,4710.57805,-15151.10527,25614.46075,271833.10118,-,-,641365.27009,5589.31657,465769.9716,-41887.33223,-,-,-,-14710.36423,-,18987.54992,-,501781.78479,1598.33335,218382.57142,709630.68263,-,-,-,9008.99617,-,5269.93045,3739.06572,-
32,0518,"АО СК ""БАСК""",Белово,35184.40572,-,-,-,-,20501.01164,47.18462,47.18462,-,-,-,20453.82702,16681.46644,1207.43234,-,-,-,3835.09739,-,-,11460.18946,178.74725,3707.72558,-,-,-,-,-,-,-,-,3707.72558,-,-,64.635,-,-,-,14683.39408,-,14683.39408,-,-
33,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,52008.22991,-,-,-,-,52008.22991,824.60401,824.60401,-,-,-,51183.6259,35202.79603,5551.89543,-,-,-,24001.24726,-,-,5603.66678,45.98656,15050.45184,7105.50308,296.496,6809.00708,-,-,-,-,2670.03117,5274.91759,-,-,930.37803,-,-,-,-,-,-,-,-
34,2947,"АО СК ""РСХБ-Страхование""",Москва,1586068.28292,-,-,-,-,1585780.3749,-7514.63697,-7514.63697,-,-,-,1593295.01187,1556805.20548,80831.39317,688.42042,-,2071.11884,8826.47459,1225075.60439,971136.74536,123792.46223,115519.73184,2955.04986,-,-,-,-,-,-,-,221,2734.04986,-,28222.31741,5312.43912,-,-,-,287.90802,-,287.90802,-,-
35,3256,"АО СК ""Совкомбанк Жизнь""",Москва,298309.05556,92687.28053,92683.61219,787.23113,3.66834,205621.77503,205621.77503,170556.27427,-,-,35065.50076,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,0212,"АО СК ""Цюрих""",Москва,1823602.6619,-,-,-,-,1823602.6619,5945.91722,5945.91722,-,-,-,1817656.74468,1038400.2926,-,-,-,-,191627.11899,-,-,846773.17361,-,302873.58292,3116.49236,3116.49236,-,-,-,-,-,58160.39676,241596.6938,-,372806.98693,103575.88223,-,-,-,-,-,-,-,-
37,1216,"АО СК ""Чулпан""",Альметьевск,63913.16163,-,-,-,-,28924.28133,82.41335,82.41335,-,-,-,28841.86798,28712.21497,4634.57888,-,-,-,8194.50806,-,-,15122.99729,760.13074,160.96514,-,-,-,-,-,47.444,-,-,65.30196,48.21918,-39.55103,8.2389,-,-,-,34988.8803,-,16145.44275,18843.43755,-
38,4349,"НКО ""МОВС""",Санкт-Петербург,0.9372,-,-,-,-,0.9372,-,-,-,-,-,0.9372,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.9372,-,-,-,-,-,-,-,-
39,4379,"НКО ""ПОВСТО""",Екатеринбург,1269.23956,-,-,-,-,1269.23956,-,-,-,-,-,1269.23956,1269.23956,-,-,-,-,1269.23956,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
40,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,3253.26664,-,-,-,-,3253.26664,-,-,-,-,-,3253.26664,3253.26664,2935.62445,-,-,-,-,-,-,310.44219,7.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41,4360,"НКО ПОВС ""Эталон""",Москва,6597.16434,-,-,-,-,6597.16434,-,-,-,-,-,6597.16434,6597.16434,6597.16434,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,2496,"ООО ""Абсолют Страхование""",Москва,458609.59969,-,-,-,-,448193.09342,10455.82517,10455.82517,-,-,-,437737.26825,378216.51741,9413.48502,-,-,31040.00561,28261.9716,96801.97711,95368.23779,197962.31727,14736.7608,50748.19577,53.2,53.2,-,-,-,11937.78023,-,2112.78202,36644.43352,-,8772.55507,-,-,-,-,10416.50627,-,5106.28796,5310.21831,-
43,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,58598.02388,-,-,-,-,58598.02388,15598.40002,15598.40002,-,-,-,42999.62386,31657.03184,4018.36664,-,20455.37465,-13.73753,22.67239,-30.41773,-,5835.38933,1369.38409,11328.94338,-,-,-,-,5039.92314,-,-,25.15,6263.87024,-,-,13.64864,-,-,-,-,-,-,-,-
44,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,26637.12157,26592.04968,26592.04968,-13458.93096,-,45.07189,45.07189,45.07189,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,0436,"ООО ""АМТ Страхование""",Москва,59563.26422,-,-,-,-,59563.26422,-,-,-,-,-,59563.26422,26394.9731,-,-,-,25543.52235,851.45075,-,-,-,-,33168.29112,-,-,-,-,-,33168.29112,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,1998726.44742,-,-,-,-,1998726.44742,-,-,-,-,-,1998726.44742,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1998726.44742,-,-,-,-,-,-,-,-,-
47,3799,"ООО ""БСД""",Москва,5974.11547,-,-,-,-,5974.11547,-,-,-,-,-,5974.11547,1507.73189,-,-,-,-,468.98706,-,-,955.00483,83.74,4416.49531,-,-,-,-,-,-,-,-,4416.49531,-,49.88827,-,-,-,-,-,-,-,-,-
48,3866,"ООО ""ВСК-Линия жизни""",Москва,13084.75535,13084.75535,13084.75535,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
49,4375,"ООО ""ДжиАйСи Перестрахование""",Москва,711870.73784,-,-,-,-,711870.73784,-,-,-,-,-,711870.73784,558736.23807,-,9939.61394,38044.75189,11368.97298,7466.97348,5414.0129,-,468417.39341,18084.51947,73951.13153,-,-,-,-,28888.60709,4131.13397,-,-,31198.96787,9732.4226,62378.25683,16805.11141,-,-,-,-,-,-,-,-
50,1083,"ООО ""Зетта Страхование""",Москва,201227.50599,-,-,-,-,154852.54101,126076.03329,465.73937,-,-,125610.29392,28776.50772,14605.66333,8234.32398,34.07964,-,-,422.92774,60.04955,-,4307.70175,1546.58067,13581.65352,7832.35897,63.29497,7769.064,-,-,-,3360.82439,280.41622,2069.86152,38.19242,4.55546,584.63541,-,-,-,46374.96498,-,18310.45505,28064.50993,-
51,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,22452.37491,14128.31523,14128.31523,1780.36479,-,8324.05968,8324.05968,5497.87533,-,-,2826.18435,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,326736.24072,-,-,-,-,326736.24072,-,-,-,-,-,326736.24072,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,326736.24072,-,-,-,-,-,-,-,-,-
53,4326,"ООО ""КПСК""",Симферополь,198944.30397,-,-,-,-,198944.30397,-,-,-,-,-,198944.30397,166292.50631,2732.31856,4691.77724,576,14662.43997,4820.6542,-,-,138791.67342,17.64292,32651.79766,-,-,-,-,-,25678.07062,-,-,6973.72704,-,-,-,-,-,-,-,-,-,-,-
54,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,944877.44704,-,-,-,-,944877.44704,-,-,-,-,-,944877.44704,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,942851.27939,2026.16765,-,-,-,-,-,-,-,-
55,4013,"ООО ""МАКС-Жизнь""",Москва,16877.99943,16877.99943,16877.99943,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,-17.7533,-,-,-,-,-17.7533,-17.7533,-17.7533,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,3609,"ООО ""ППФ Страхование жизни""",Москва,50959.44395,43879.98623,43879.98623,-,-,7079.45772,7079.45772,7079.45772,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
58,2042,"ООО ""СК ""Гранта""",Казань,12472.91767,-,-,-,-,12472.91767,9462.77298,9462.77298,-,-,-,3010.14469,3005.053,1506.42854,-,-,-,49.06818,-,-,1020.88905,428.66723,-,-,-,-,-,-,-,-,-,-,-,-,5.09169,-,-,-,-,-,-,-,-
59,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,250426.48212,1740.86856,1740.86856,-,-,248685.61356,248685.61356,229011.19916,-,-,19674.4144,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,219.25,-,-,-,-,219.25,-,-,-,-,-,219.25,219.25,65,-,-,-,-,-,-,154.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,2682,"ООО ""СК ""ИНСАЙТ""",Красногорск,2942.23631,-,-,-,-,2942.23631,-,-,-,-,-,2942.23631,2942.23631,2942.23631,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,33346.97439,-,-,-,-,33346.97439,-,-,-,-,-,33346.97439,33346.97439,55.89,-,-,-,32603.19638,-,-,687.88801,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,2877,"ООО ""СК ""Мегарусс-Д""",Москва,77095.32962,-,-,-,-,77095.32962,-3804.78034,-3804.78034,-,-,-,80900.10996,80883.23496,-201.78643,-,-,-,6119.42195,-,-,74890.23082,75.36862,16.875,-,-,-,-,-,-,-,-,16.875,-,-,-,-,-,-,-,-,-,-,-
64,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,841898.86968,-,-,-,-,841898.86968,-,-,-,-,-,841898.86968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,841898.86968,-,-,-,-,-,-,-,-,-
65,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,475103.58422,389013.30194,389013.30194,228664.20773,-,86090.28228,86090.28228,43773.18249,-,-,42317.09979,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,1307,"ООО ""СК ""Согласие""",Москва,1397197.85582,-,-,-,-,1299898.3385,5915.0768,5915.0768,-,-,-,1293983.2617,968340.84219,12201.96126,28598.3615,20916.60028,60725.81198,211107.72519,82220.14235,66519.34234,552381.17701,189.06262,79852.77116,8104.94728,-,7832.78062,-,1107.23497,51211.7209,2949.32906,5966.80307,10497.16917,15.56671,243844.09472,1945.55363,-,-,-,97299.51732,-,46085.62679,51213.89053,-
