"Сведения о доле перестраховщиков в выплатах по договорам, ",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
1,4179," ООО ""СК"" Райффайзен Лайф""",Москва,21168.02704,18193.60502,18193.60502,9809.95477,-,2974.42202,2974.42202,-,-,-,2974.42202,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,0191,"АО  ""Тинькофф  Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,0212,"АО  ""Цюрих надежное страхование""",Москва,73169.27306,-,-,-,-,73169.27306,-,-,-,-,-,73169.27306,68420.44821,333.16866,-,-,-,20508.43,-,-,47578.84955,-,4590.3247,-,-,-,-,-,-,-,462.26549,4128.05921,-,158.50015,-,-,-,-,-,-,-,-,-
4,3991,"АО  СК  ""Ренессанс здоровье""",Москва,77907.33726,-,-,-,-,77907.33726,77907.33726,70760.87083,-,-,7146.46643,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,3947,"АО ""АИГ""",Москва,158334.95614,-,-,-,-,158334.95614,12.01034,12.01034,-,-,-,158322.9458,116458.71948,-,-,-,-,35016.7881,-,-,81441.93138,-,1490.6843,960.05888,960.05888,-,-,-,-,-,-,530.62542,-,-,40373.54202,-,-,-,-,-,-,-,-
6,2239,"АО ""АльфаСтрахование""",Москва,2228212.27969,-,-,-,-,2199323.75488,34212.07826,27465.68867,-,-,6746.38959,2165111.67662,1947487.62216,73426.30196,-,510302.10212,28959.91506,2223.74048,444396.9704,-,888178.59214,-,134259.47434,-,-,-,-,129744.07608,-,-,-,4515.39826,-,45772.23652,37592.3436,-,-,-,28888.52481,-,4336.53333,24551.99148,-
7,3064,"АО ""Боровицкое страховое общество""",Москва,2217.2956,-,-,-,-,2217.2956,-,-,-,-,-,2217.2956,2217.2956,-,-,-,-,-,-,-,2217.2956,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,0433,"АО ""ВостСибЖАСО""",Иркутск,705.07427,-,-,-,-,705.07427,-,-,-,-,-,705.07427,705.07427,353.82147,-,-,-,-,-,-,-,351.2528,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,1284,"АО ""Группа Ренессанс Страхование""",Москва,456884.67182,-,-,-,-,454385.23569,660.23237,85.04648,-,-,575.18589,453725.00332,92764.73966,55316.1635,-,-,-,-,-,-,37448.57616,-,-2247.10716,-2370.04369,-2370.04369,-,-,-,-,-,-,122.93653,-,-,363207.37082,-,-,-,2499.43613,-,-,2499.43613,-
10,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,1820,"АО ""ГУТА-Страхование""",Москва,249.61162,-,-,-,-,249.61162,161.27884,161.27884,-,-,-,88.33278,-,-,-,-,-,-,-,-,-,-,88.33278,-,-,-,-,-,-,-,-,88.33278,-,-,-,-,-,-,-,-,-,-,-
13,1412,"АО ""Д2  Страхование""",Новосибирск,365.67142,-,-,-,-,365.67142,299.87342,299.87342,-,-,-,65.798,-,-,-,-,-,-,-,-,-,-,65.798,-,-,-,-,-,-,-,-,65.798,-,-,-,-,-,-,-,-,-,-,-
14,0055,"АО ""ДальЖАСО""",Хабаровск,2554.77366,-,-,-,-,2554.77366,391.04944,10,-,-,381.04944,2163.72422,2163.72422,345.68756,-,-,-,27.31322,-,-,110.75569,1679.96775,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,406.72041,-,-,-,-,406.72041,-,-,-,-,-,406.72041,-,-,-,-,-,-,-,-,-,-,406.72041,-,-,-,-,-,-,-,-,-,406.72041,-,-,-,-,-,-,-,-,-,-
16,1427,"АО ""МАКС""",Москва,209395.12946,-,-,-,-,191284.998,-,-,-,-,-,191284.998,191284.998,-,-,-,-,-,-,-,191284.998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18110.13146,-,-,18110.13146,-
17,3256,"АО ""МетЛайф""",Москва,136580.68468,13652.62196,13652.62196,-,-,122928.06272,122928.06272,89445.98094,-,-,33482.08178,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,2346,"АО ""ОСК""",Самара,1615.94424,-,-,-,-,1533.53955,-,-,-,-,-,1533.53955,1533.53955,-,-,-,1165.14932,-,-,-,315.31646,53.07377,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,82.40469,-,-,82.40469,-
19,3748,"АО ""Русский Стандарт Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,0235,"АО ""Русское перестраховочное общество""",Москва,77022.999,-,-,-,-,77022.999,-,-,-,-,-,77022.999,77022.999,-,-,-,-,20687.16182,6331.90911,-,50003.92807,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,7703.21142,-,-,-,-,7703.21142,-,-,-,-,-,7703.21142,7703.21142,-,-,-,-,-,-,-,7703.21142,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,438.3228,-,-,-,-,438.3228,438.3228,205.50623,-,-,232.81657,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,2619,"АО ""СК ""Астро-Волга""",Самара,127.33658,-,-,-,-,127.33658,-,-,-,-,-,127.33658,127.33658,40.635,-,-,-,-,-,-,86.70158,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,0915,"АО ""СК ""ПАРИ""",Москва,5420.52436,-,-,-,-,755.45697,378.58859,378.58859,-,-,-,376.86838,376.86838,-,-,-,-,86.78568,-,-,280.52003,9.56267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4665.06739,-,-,4665.06739,-
25,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,129443.67871,-,-,-,-,122894.37516,2421.98792,2421.98792,-,-,-,120472.38724,120472.38724,116586.20677,-,-,-,29.53818,-,-,2298.93071,1557.71158,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6549.30355,-,-,6549.30355,-
26,2359,"АО ""СК УСПЕХ""",Москва,30.37339,-,-,-,-,30.37339,-,-,-,-,-,30.37339,30.37339,-,-,-,-,-,-,-,-,30.37339,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,1587,"АО ""СО ""Талисман""",Казань,133.8105,-,-,-,-,133.8105,-,-,-,-,-,133.8105,133.8105,110.98,-,-,-,-,-,-,22.8305,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,1208,"АО ""СОГАЗ""",Москва,3250145.19362,-,-,-,-,3156600.82069,6886.56008,686.36538,-,-,6200.1947,3149714.26061,1664514.25364,186982.42767,5901.96978,276022.67401,56450.30719,62794.49323,-,-,1076362.38176,-,54521.59169,2143.22756,-,-,-,52202.19421,-,-,-,176.16992,-,1341532.24085,89146.17443,-,-,-,93544.37293,-,18821.98105,74722.39188,-
29,3229,"АО ""Страховая бизнес группа""",Воронеж,13007.21246,-,-,-,-,481.26811,-,-,-,-,-,481.26811,481.26811,-,-,-,-,-,-,-,481.26811,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12525.94435,-,-,12525.94435,-
30,0983,"АО ""Страховая группа ""УралСиб""",Москва,2466.22328,-,-,-,-,2466.22328,256.13492,256.13492,-,-,-,2210.08836,2210.08836,-,-,-,-,-,-,-,2210.08836,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,11560.555,-,-,-,-,11560.555,129.85,129.85,-,-,-,11430.705,11430.705,3762.552,-,-,-,-,-,-,7381.395,286.758,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,2144,"АО ""Страховая компания АСКО-Центр""",Курск,4394.17127,-,-,-,-,4394.17127,-,-,-,-,-,4394.17127,4394.17127,-,-,-,-,-,-,-,4394.17127,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,3987,"АО ""УРАЛСИБ Жизнь""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
35,3995,АО ВТБ Страхование жизни,Москва,5496.94,5496.94,5496.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,4351,АО РНПК,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,3300,"АО СГ ""Спасские ворота""",Салехард,936.92673,-,-,-,-,539.47179,-,-,-,-,-,539.47179,539.47179,203.31389,-,-,-,308.00452,-,-,28.15338,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,397.45494,-,-,397.45494,-
38,1858,"АО СК "" Армеец""",Москва,1028.93823,-,-,-,-,1028.93823,-,-,-,-,-,1028.93823,1028.93823,846.20951,-,-,-,-,-,-,-,182.72872,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,0290,"АО СК ""Альянс""",Москва,145793.79167,-,-,-,-,144816.89197,6477.06791,5051.04658,-,-,1426.02133,138339.82406,52009.3327,870.87818,-,5639.38957,58.3355,35227.54911,-,-,10213.18034,-,8077.66179,-,-,-,-,3921.27057,-,-,-,4156.39122,-,-,78252.82957,-,-,-,976.8997,-,-,976.8997,-
40,0518,"АО СК ""БАСК""",Белово,4858.84948,-,-,-,-,2863.32268,-,-,-,-,-,2863.32268,2863.32268,241.0998,-,-,-,-,-,-,2622.22288,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1995.5268,-,1995.5268,-,-
41,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,2180.34551,-,-,-,-,2180.34551,-,-,-,-,-,2180.34551,2116.32164,891.36359,-,-,-,1224.95805,-,-,-,-,64.02387,64.02387,-,64.02387,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,2447,"АО СК ""ЖСФ""",Нижний Новгород,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,0425,"АО СК ""Ингвар""",Москва,3129.99436,-,-,-,-,3129.99436,-,-,-,-,-,3129.99436,3129.99436,-,-,-,-,3129.99436,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,2947,"АО СК ""РСХБ-Страхование""",Москва,665893.49151,-,-,-,-,665893.49151,220323.9902,220323.9902,-,-,-,445569.50131,445552.23531,22930.91641,-,-,-,-,300239.36519,3859.58522,122381.95371,-,17.266,-,-,-,-,-,-,-,-,17.266,-,-,-,-,-,-,-,-,-,-,-
45,3983,"АО СК ""Стерх""",Якутск,1280952.59447,-,-,-,-,1280952.59447,1116.56065,1116.56065,-,-,-,1279836.03382,1279423.97258,8638.48748,-,1262225.3196,7475.31193,-,-,-,928.9717,155.88187,412.06124,-,-,-,-,400,-,-,-,12.06124,-,-,-,-,-,-,-,-,-,-,-
46,1216,"АО СК ""Чулпан""",Альметьевск,4522.60803,-,-,-,-,571.54061,-,-,-,-,-,571.54061,571.54061,29.12425,-,-46.9584,-,-,-,-,-,589.37476,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3951.06742,-,3951.06742,-,-
47,2284,"ЗАО ГСАО ""Плато""",Москва,795.67644,-,-,-,-,795.67644,-,-,-,-,-,795.67644,795.67644,-,-,-,-,-,-,-,795.67644,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,1675,Либерти Страхование (АО),Санкт-Петербург,19238.7964,-,-,-,-,18823.49114,421.12544,421.12544,-,-,-,18402.3657,12570.80197,625.97213,-,-,-,11198.402,-,-,746.42784,-,1050.09192,-,-,-,-,-,-,-,-,1050.09192,-,3192.6119,1588.85991,-,-,-,415.30526,-,-,415.30526,-
49,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,3747.19387,-,-,-,-,3747.19387,-,-,-,-,-,3747.19387,3747.19387,3747.19387,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,4192,НКО ПОВС «Народные кассы»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,2708,"ОАО ""ЧСК""",Москва,4219.95117,-,-,-,-,15.47265,15.47265,-,-,-,15.47265,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4204.47852,-,1002.87775,3201.60077,-
52,1083,"ООО  ""Зетта Страхование""",Москва,171305.90699,-,-,-,-,160259.25864,52291.12727,-,-,-,52291.12727,107968.13137,107968.13137,-,-,-,-,-,-,-,102880.53707,5087.5943,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11046.64835,-,1351.24013,9695.40822,-
53,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,401083.38272,-,-,-,-,401083.38272,-,-,-,-,-,401083.38272,401083.38272,1711.86271,-,-,-,-,-,-,399371.52001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
54,3828,"ООО  СК ""Альянс Жизнь""",Москва,398925.18398,7819.91544,7819.91544,1467.40811,-,391105.26854,391105.26854,8205.16416,-,-,382900.10438,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,18567.87469,16720.56778,16720.56778,-,-,1847.30691,1847.30691,-,-,-,1847.30691,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,2496,"ООО ""Абсолют Страхование""     ",Москва,189837.02728,-,-,-,-,189415.66499,10234.87199,10234.87199,-,-,-,179180.793,32006.75921,9721.4762,-,-,-,-,-,-,22285.28301,-,147092.29945,-,-,-,-,-,-,-,111369.91045,35722.389,-,81.73434,-,-,-,-,421.36229,-,-,421.36229,-
57,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,87.89051,-,-,-,-,87.89051,-,-,-,-,-,87.89051,87.89051,17.7151,-,-,-,-,-,-,20.52461,49.6508,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
58,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,29662.38669,-,-,-,-,29662.38669,5103.6147,5103.6147,-,-,-,24558.77199,5480.01727,3742.26433,-,-,-,711.62204,-,-,-,1026.1309,19078.75472,-,-,-,-,19036.5321,-,-,-,42.22262,-,-,-,-,-,-,-,-,-,-,-
59,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,11145.5,10470.5,10470.5,-,-,675,675,675,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,0436,"ООО ""АМТ Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,64504.86643,-,-,-,-,64504.86643,-,-,-,-,-,64504.86643,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64504.86643,-,-,-,-,-,-,-,-,-
62,3487,"ООО ""БИН Страхование""",Москва,-1098.0072,-,-,-,-,-1098.0072,-,-,-,-,-,-1098.0072,-1098.0072,-,-,-,-,-,-,-,-,-1098.0072,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,3799,"ООО ""БСД""",Москва,26.00014,-,-,-,-,26.00014,-,-,-,-,-,26.00014,26.00014,26.00014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64,3866,"ООО ""ВСК-Линия жизни""",Москва,1784.23507,1784.23507,1784.23507,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,3535,"ООО ""ИНКОР Страхование""",Дмитров,1635.00626,-,-,-,-,1635.00626,368.99769,368.99769,-,-,-,1266.00857,1266.00857,1266.00857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,14744.48763,11187.26842,11187.26842,-,-,3557.21921,3557.21921,3557.21921,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,3993,"ООО ""Компания Банковского Страхования""",Москва,467.17111,-,-,-,-,467.17111,-,-,-,-,-,467.17111,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,467.17111,-,-,-,-,-,-,-,-
68,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,38534.0641,-,-,-,-,38534.0641,-,-,-,-,-,38534.0641,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38534.0641,-,-,-,-,-,-,-,-,-
69,4326,"ООО ""КПСК"" ",Симферополь,61675.05504,-,-,-,-,61675.05504,-,-,-,-,-,61675.05504,61675.05504,-,-,-,-,-,-,-,61245.98837,429.06667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
70,4189,"ООО ""Кредендо – Ингосстрах  Кредитное Страхование""",Москва,48117.8171,-,-,-,-,48117.8171,-,-,-,-,-,48117.8171,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48117.8171,-,-,-,-,-,-,-,-,-
71,3781,"ООО ""КРК-Страхование""",Москва,34549.83895,-,-,-,-,34549.83895,-,-,-,-,-,34549.83895,34549.83895,34523.59036,-,-,-,-,-,-,17.49638,8.75221,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
72,4013,"ООО ""МАКС-Жизнь""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
73,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
74,3609,"ООО ""ППФ Страхование жизни""",Москва,24405.35191,4124.28845,4124.28845,-,-,20281.06346,20281.06346,20281.06346,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
75,3438,"ООО ""ПРОМИНСТРАХ""",Москва,52806.60294,-,-,-,-,48953.68758,-,-,-,-,-,48953.68758,-,-,-,-,-,-,-,-,-,-,48953.68758,-,-,-,-,-,-,-,-,-,48953.68758,-,-,-,-,-,3852.91536,-,-,3852.91536,-
76,0473,"ООО ""РИКС""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
77,2042,"ООО ""СК ""Гранта""",Казань,17298.67358,-,-,-,-,17298.67358,-,-,-,-,-,17298.67358,16422.46805,16410.80804,-,-,-,-,-,-,11.66001,-,876.20553,-,-,-,-,-,-,-,876.20553,-,-,-,-,-,-,-,-,-,-,-,-
