"Сведения о страховых премиях по договорам,",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
1,4192," ОВС ""Народные кассы""",Москва,23.826,-,-,-,-,23.826,-,-,-,-,-,23.826,23.826,-,-,-,-,-,-,-,23.826,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,222938.66484,65277.33786,65277.33786,57815.99856,-,157661.32698,157661.32698,13090.09634,-,-,144571.23064,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1207,"АО  ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,91442.76925,-,-,-,-,91442.76925,90467.52148,8025.75961,-,-,82441.76187,975.24777,524.96517,-,-,-,-,-,-,-,-,524.96517,-,-,-,-,-,-,-,-,-,-,-,-,450.2826,-,-,-,-,-,-,-,-
4,3991,"АО  ""СК  БЛАГОСОСТОЯНИЕ""",Москва,247281.52157,-,-,-,-,247281.52157,247281.52157,207807.05614,-,-,39474.46543,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,0206,"АО  ""Страховая Компания ""ДИАНА""",Ангарск,6717.732,-,-,-,-,6717.732,542.861,542.861,-,-,-,6174.871,6002.746,2024.929,-,-,-,19.706,-,-,1669.186,2288.925,172.125,-,-,-,-,-,-,-,-,172.125,-,-,-,-,-,-,-,-,-,-,-
6,0191,"АО  ""Тинькофф  Страхование""",Москва,6033.41927,-,-,-,-,6033.41927,-,-,-,-,-,6033.41927,6033.41927,5284.77509,-,-,-,-,-,-,748.64418,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,0212,"АО  ""Цюрих надежное страхование""",Москва,1441740.61737,-,-,-,-,1441740.61737,4086.39045,4086.39045,-,-,-,1437654.22692,924453.28692,78.39253,-,-,-,127408.0967,-,-,796966.79769,-,172666.23568,1376.66511,-,-,-,-,-,-,38197.23228,133092.33829,-,275508.25559,65026.44873,-,-,-,-,-,-,-,-
8,3947,"АО ""АИГ""",Москва,2444931.93069,-,-,-,-,2442858.71768,-11.00133,-11.00133,-,-,-,2442869.71901,1209399.94967,95.38593,-,-,-,192402.2919,-,-,1016902.27184,-,711310.38925,8770.63872,8770.63872,-,-,-,-,-,-,702539.75053,-,-,522159.38009,-,-,-,2073.21301,-,2073.21301,-,-
9,2239,"АО ""АльфаСтрахование""",Москва,6787465.26394,-,-,-,-,6558624.0172,205911.16136,160532.61584,-,-,45378.54552,6352712.85584,4686252.96481,157475.83748,11141.64091,1059149.82283,58349.47281,195552.52593,84787.8822,56993.64216,3099495.132,20300.65065,1113216.96799,70372.11257,-,70372.11257,-,499376.28424,20096.9644,15580.16694,9723.20922,491690.51434,6377.71628,482511.76607,70731.15697,-,-,-,228841.24674,-,127961.44264,100879.8041,-
10,3064,"АО ""Боровицкое страховое общество""",Москва,3080.53441,-,-,-,-,3080.53441,-,-,-,-,-,3080.53441,1965.3353,213.4,-,-,-,14.86945,-,-,1681.75638,55.30947,1115.19911,-,-,-,-,-,-,-,-,-,1115.19911,-,-,-,-,-,-,-,-,-,-
11,0433,"АО ""ВостСибЖАСО""",Иркутск,4033.05002,-,-,-,-,4033.05002,23.55677,23.55677,-,-,-,4009.49325,3999.42825,1352.67219,-,-,-,12.56135,-,-,867.03375,1767.16096,6.93,-,-,-,-,-,-,-,-,6.93,-,-,3.135,-,-,-,-,-,-,-,-
12,1284,"АО ""Группа Ренессанс Страхование""",Москва,873731.25963,-,-,-,-,827291.89981,11749.7967,10013.63107,-,-,1736.16563,815542.10311,414383.69581,133422.26321,-,-,5913.08623,20775.72728,-,-,236645.77609,17626.843,35682.73896,1112.38105,-,-,-,-,-,186.32026,5255.70905,29128.3286,-,-,365475.66834,-,-,-,46439.35982,-,17718.5711,28720.78872,-
13,4014,"АО ""ГСК ""Югория-Жизнь""",.Ханты-Мансийск,390.2176,253.54995,253.54995,-,-,136.66765,136.66765,136.66765,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,46751.25217,-,-,-,-,36692.2289,91.75904,91.75904,-,-,-,36600.46986,32711.33706,-,-,-,-8136.67566,-,-,-,40848.01272,-,3889.1328,-,-,-,-,-,3358.47525,-,-,355.65755,175,-,-,-,-,-,10059.02327,-,6052.9003,4006.12297,-
15,1820,"АО ""ГУТА-Страхование""",Москва,22797.15323,-,-,-,-,22797.15323,392,392,-,-,-,22405.15323,21791.94967,-,-,-,498.71453,1067.31809,-,-,20225.91705,-,613.20356,-,-,-,-,-,-,-,-,613.20356,-,-,-,-,-,-,-,-,-,-,-
16,1412,"АО ""Д2  Страхование""",Новосибирск,4097.03344,-,-,-,-,4097.03344,1058.74267,1058.74267,-,-,-,3038.29077,2885.34728,1059.13245,-,-,-,36.74273,-,-,1301.58709,487.88501,146.29878,-,-,-,-,-,-,-,-,146.29878,-,-,6.64471,-,-,-,-,-,-,-,-
17,0055,"АО ""ДальЖАСО""",Хабаровск,39372.05849,-,-,-,-,39372.05849,35954.78028,36.15,-,-,35918.63028,3417.27821,3085.52821,1382.95489,-,-,25.2,298.55704,-,-,1114.57026,264.24602,331.75,-,-,-,-,-,-,-,-,1.75,330,-,-,-,-,-,-,-,-,-,-
18,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,43441.51778,-,-,-,-,43441.51778,13789.27801,13789.27801,-,-,-,29652.23977,-,-,-,-,-,-,-,-,-,-,29652.23977,-,-,-,-,-,-,-,-,-,29652.23977,-,-,-,-,-,-,-,-,-,-
19,4337,"АО ""КСА - КЛУВЕР""",Красноперекопск,37341.246,-,-,-,-,37341.246,353.464,353.464,-,-,-,36987.782,35492.57,34981.233,-,-,-,-,-,-,485.402,25.935,1102.881,-,-,-,-,-,-,-,-,1102.5,0.381,-,392.331,-,-,-,-,-,-,-,-
20,1427,"АО ""МАКС""",Москва,202638.35356,-,-,-,-,134414.38417,519.08214,519.08214,-,-,-,133895.30203,122522.96848,97.071,-,9333.61105,-,796.56285,-,-,112295.72358,-,11372.33355,-,-,-,-,-,-,11372.33355,-,-,-,-,-,-,-,-,68223.96939,-,9733.10754,58490.86185,-
21,3256,"АО ""МетЛайф""",Москва,279866.22266,56254.20538,56222.63253,0.00734,31.57285,223612.01728,223612.01728,127006.62594,-,-,96605.39134,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,3116,"АО ""НАСКО""",Казань,1056445.49345,-,-,-,-,938009.71074,480331.93357,325977.88697,-,-,154354.0466,457677.77717,438561.28712,204256.51834,148.86904,-,-,4690.9138,-,-,76376.82613,153088.15981,15845.63734,0.92297,-,-,-,-,-,-,-,15802.91437,41.8,-,3270.85271,-,-,-,118435.78271,-,21126.00743,97309.77528,-
23,2346,"АО ""ОСК""",Самара,22745.96172,-,-,-,-,11049.49331,419.03939,419.03939,-,-,-,10630.45392,9888.95525,1609.5509,-,-,665.22646,8.0098,-,-,7559.22315,46.94494,741.49867,-,-,-,-,31.57847,479.78182,-,108.6363,121.50208,-,-,-,-,-,-,11696.46841,-,4122.7731,7573.69531,-
24,0235,"АО ""Русское перестраховочное общество""",Москва,181008.81827,-,-,-,-,181008.81827,1621.36564,1621.36564,-,-,-,179387.45263,179198.57292,1269.8625,209.43032,-,-,5920.0702,921.54035,-,168885.54682,1992.12273,188.87971,-,-,-,-,-,-,-,-,188.87971,-,-,-,-,-,-,-,-,-,-,-
25,2619,"АО ""СК ""Астро-Волга""",Самара,4778.12533,-,-,-,-,4778.12533,-,-,-,-,-,4778.12533,4155.68037,-48.7763,-,-,342.32,2767.52635,-,-,1028.3351,66.27522,622.44496,-,-,-,-,-,-,-,-,622.44496,-,-,-,-,-,-,-,-,-,-,-
26,3780,"АО ""СК ""Выручим!""",Екатеринбург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,0915,"АО ""СК ""ПАРИ""",Москва,191474.73128,-,-,-,-,179081.18701,5173.1721,5173.1721,-,-,-,173908.01491,157719.5962,5360.04823,-,-415.64758,323.83031,29079.33786,-,-,89012.97893,34359.04845,14946.70024,37.96631,-,-,-,28.56771,951.4628,-,490.88618,13437.81724,-,65.73955,1175.97892,-,-,-,12393.54427,-,9057.05515,3336.48912,-
28,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,456654.10322,-,-,-,-,410397.1409,24037.49637,24037.49637,-,-,-,386359.64453,386287.42453,315551.64568,-,-,-,31742.25961,-,-,16256.76361,22736.75563,72.22,-,-,-,-,-,-,-,39,-,33.22,-,-,-,-,-,46256.96232,-,3282.19354,42974.76878,-
29,2359,"АО ""СК УСПЕХ""",Москва,37.775,-,-,-,-,37.775,25.125,25.125,-,-,-,12.65,12.65,-,-,-,-,-,-,-,-,12.65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,1587,"АО ""СО ""Талисман""",Казань,1719.54493,-,-,-,-,1719.54493,-,-,-,-,-,1719.54493,1706.96,1103.39145,-,55.53199,-,-,-,-,362.64127,185.39529,12.58493,-,-,-,-,-,-,-,7.38493,5.2,-,-,-,-,-,-,-,-,-,-,-
31,1208,"АО ""СОГАЗ""",Москва,24800968.32129,-,-,-,-,23417002.12273,3063.1655,291.31485,-,-,2771.85065,23413938.95723,18621464.43583,490460.99575,44824.92129,2406404.29779,191117.64803,111118.86295,9449.90552,4724.95277,15367828.70732,259.09718,1603284.8971,4899.90857,4899.90857,-,-,415745.55074,52567.43987,178738.93683,139809.33734,811523.72375,-,2747026.10576,442163.51854,-,-,-,1383966.19856,-,703661.23889,680304.95967,-
32,3229,"АО ""Страховая бизнес группа""",Воронеж,155375.29687,-,-,-,-,117706.1182,-,-,-,-,-,117706.1182,112491.66403,664.07447,-,-20.94246,101.83334,-2297.57604,-,-,113625.45943,418.81529,5214.45417,-,-,-,-,8.5,107.11514,-,-,5069.43246,29.40657,-,-,-,-,-,37669.17867,-,4749.2097,32919.96897,-
33,0983,"АО ""Страховая группа ""УралСиб""",Москва,45852.3974,-,-,-,-,45852.3974,1134.75073,1134.75073,-,-,-,44717.64667,40852.48997,341.47901,295.53638,-,-,4433.04562,-,-,33935.99155,1846.43741,3153.69097,-,-,-,-,-,-,-,46.81622,3101.14826,5.72649,-,711.46573,-,-,-,-,-,-,-,-
34,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,10986.70471,-,-,-,-,10986.70471,-,-,-,-,-,10986.70471,9528.73388,3538.01163,-,-,-,-,-,-,3444.25144,2546.47081,1457.97083,-,-,-,-,-,-,-,-,1457.97083,-,-,-,-,-,-,-,-,-,-,-
35,2144,"АО ""Страховая компания АСКО-Центр""",Курск,6848.50527,-,-,-,-,6848.50527,-,-,-,-,-,6848.50527,6325.20527,-,-,-,-,-,44,-,5842.0253,439.17997,523.3,523.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,3987,"АО ""УРАЛСИБ Жизнь""",Москва,3534.28423,3534.28423,3534.28423,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,3995,АО ВТБ Страхование жизни,Москва,54933.85602,54933.85602,54933.85602,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,4351,АО РНПК,Москва,4302.07269,-,-,-,-,4302.07269,-,-,-,-,-,4302.07269,4302.07269,-,794.19141,-,-,462.33727,727.96673,-,2317.57728,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,3300,"АО СГ ""Спасские ворота""",Салехард,46771.41172,-,-,-,-,44915.72232,7722.58609,7722.58609,-,-,-,37193.13623,23077.71796,3004.13172,-,-,3478.5959,11706.24568,-,-,4749.68715,139.05751,14115.41827,2505.82199,-,2505.82199,-,-,6120.57967,-,9,5480.01661,-,-,-,-,-,-,1855.6894,-,1113.13577,742.55363,-
40,1858,"АО СК "" Армеец""",Москва,2411.97982,-,-,-,-,2411.97982,-,-,-,-,-,2411.97982,2354.68716,570.19541,-,-,-,-,-,-,941.93175,842.56,57.29266,-,-,-,-,-,-,-,57.29266,-,-,-,-,-,-,-,-,-,-,-,-
41,0290,"АО СК ""Альянс""",Москва,2281765.75758,-,-,-,-,2269172.80498,108777.76156,93801.5506,-,-,14976.21096,2160395.04342,1207043.07879,5596.87935,1763.63196,91741.01712,14940.74668,382251.9812,-,-,707534.89568,3213.9268,703029.17196,5045.59084,-,-,-,84779.46534,2848.94512,169518.09178,-,429150.09737,11686.98151,75443.04001,174879.75266,-,-,-,12592.9526,-,6111.20732,6481.74528,-
42,0518,"АО СК ""БАСК""",Белово,30842.55915,-,-,-,-,16710.25718,27.05142,27.05142,-,-,-,16683.20576,14431.36776,2880.06222,-,-,-,1937.4001,-,-,9404.03631,209.86913,2251.838,-,-,-,-,-,-,-,-,2251.838,-,-,-,-,-,-,14132.30197,-,14132.30197,-,-
43,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,71309.27005,-,-,-,-,71309.27005,1648.58474,1648.58474,-,-,-,69660.68531,39620.23325,2723.18391,-,-,-,23223.73003,-,-,13614.44522,58.87409,29451.88097,22335.11585,255.42047,22079.69538,-,-,-,-,2586.69158,4530.07354,-,-,588.57109,-,-,-,-,-,-,-,-
44,2447,"АО СК ""ЖСФ""",Нижний Новгород,127.254,-,-,-,-,127.254,-,-,-,-,-,127.254,118.254,52.837,-,-,-,2.747,-,-,23.7,38.97,9,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-
45,0425,"АО СК ""Ингвар""",Москва,11091.4009,-,-,-,-,11091.4009,-,-,-,-,-,11091.4009,11042.3109,-,-,-,-,10405.74081,-,-,554.506,82.06409,49.09,-,-,-,-,-,-,-,-,49.09,-,-,-,-,-,-,-,-,-,-,-
46,2947,"АО СК ""РСХБ-Страхование""",Москва,1693017.85897,-,-,-,-,1692279.76044,797151.5823,797151.5823,-,-,-,895128.17814,873731.13475,112567.55354,-,-,1429.31071,6673.59123,419229.54371,185612.73616,185958.65761,147872.47795,11800.22394,-,-,-,-,-,-,-,377.4,11422.82394,-,6603.84845,2992.971,-,-,-,738.09853,-,738.09853,-,-
47,3467,"АО СК ""Сибирский Спас""",Новокузнецк,147.825,-,-,-,-,147.825,-,-,-,-,-,147.825,147.825,147.825,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,3983,"АО СК ""Стерх""",Якутск,165263.69638,-,-,-,-,165736.71139,2378.89874,2378.89874,-,-,-,163357.81265,115475.2554,23119.4624,-,51054.46555,8596.82497,287.91302,3088.72736,3088.72736,23034.46821,6293.39389,47882.55725,-,-,-,-,41774.98251,4767.34928,-,-,1340.22546,-,-,-,-,-,-,-473.01501,-,-85.91695,-387.09806,-
49,1216,"АО СК ""Чулпан""",Альметьевск,280843.82641,-,-,-,-,258262.47044,621.62889,621.62889,-,-,-,257640.84155,227080.60222,2898.78048,-,-,-,35.856,-,-,223767.45917,378.50657,348.64564,-,-,-,-,-,-,-,-,348.64564,-,30149.16925,62.42444,-,-,-,22581.35597,-,19922.7941,2658.56187,-
50,1621,"АО Страховое общество ""ЯКОРЬ""",Москва,2486.28983,-,-,-,-,2486.28983,-,-,-,-,-,2486.28983,2391.42078,48.59912,-,-,623.63438,1597.32416,-,-,121.86312,-,94.86905,-,-,-,-,-,94.86905,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,3175,"ЗАО ""Капитал  Ре""",Москва,1146.22491,-,-,-,-,1146.22491,-,-,-,-,-,1146.22491,906.3248,-,-,-,-,-,-,-,906.3248,-,239.90011,-,-,-,-,-,-,-,239.90011,-,-,-,-,-,-,-,-,-,-,-,-
52,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,207915.07755,-,-,-,-,207915.07755,-,-,-,-,-,207915.07755,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,207915.07755,-,-,-,-,-,-,-,-,-
53,2284,"ЗАО ГСАО ""Плато""",Москва,3722.26545,-,-,-,-,3722.26545,54.96,54.96,-,-,-,3667.30545,3477.74016,131.325,-,-,-,152.88345,-,-,3178.09671,15.435,189.56529,8.625,8.625,-,-,-,-,-,-,180.94029,-,-,-,-,-,-,-,-,-,-,-
54,1675,Либерти Страхование (АО),Санкт-Петербург,80709.7951,-,-,-,-,71319.96916,1984.86521,1936,-,-,48.86521,69335.10395,43967.71104,2995.118,-,-,1049.60336,20246.33894,-,-,15421.41156,4255.23918,16495.96716,-,-,-,-,-,1306.17478,-,2957.11964,12225.47274,7.2,4266.29322,4605.13253,-,-,-,9389.82594,-,1640.59331,7749.23263,-
55,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,968.18,-,-,-,-,968.18,-,-,-,-,-,968.18,364.58,364.58,-,-,-,-,-,-,-,-,603.6,-,-,-,-,-,-,-,-,-,603.6,-,-,-,-,-,-,-,-,-,-
56,1298,"ОАО ""Капитал Страхование""",Когалым,3105145.95982,-,-,-,-,3049052.71893,10061.54186,10061.54186,-,-,-,3038991.17707,2730964.42808,-,72.94673,9657.90021,68018.09581,2877.8368,-,-,2647020.75485,3316.89368,306785.69605,-,-,-,-,873.58196,33205.27729,24654.78062,-,247846.49218,205.564,-,1241.05294,-,-,-,56093.24089,-,50075.51394,6017.72695,-
57,2708,"ОАО ""ЧСК""",Москва,42358.05161,-,-,-,-,5146.93152,-,-,-,-,-,5146.93152,3232.63699,-,-,2690.5896,-,95.15899,-,-,446.8884,-,1914.29453,-,-,-,-,43.24075,-,1809.67378,-,61.38,-,-,-,-,-,-,37211.12009,-,26593.66768,10617.45241,-
58,0436,"ООО  ""АМТ Страхование""",Москва,61428.72878,-,-,-,-,61428.72878,-,-,-,-,-,61428.72878,24286.55126,-,-,-,24286.55126,-,-,-,-,-,37142.17752,-,-,-,-,-,37142.17752,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,1083,"ООО  ""Зетта Страхование""",Москва,151558.11568,-,-,-,-,93815.30868,83287.49824,150.88325,-,-,83136.61499,10527.81044,6098.07465,917.389,-,-,-,507.82507,-,-,4871.21974,-198.35916,4424.00521,-,-,-,-,-,-,189.75111,3588.63532,645.61878,-,-,5.73058,-,-,-,57742.807,-,24012.76259,33730.04441,-
60,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,69007.68531,-,-,-,-,69007.68531,719.29269,719.29269,-,-,-,68288.39262,68269.64262,567.40761,-,-,-,2893.50135,-,-,64524.81429,283.91937,18.75,-,-,-,-,-,-,-,-,18.75,-,-,-,-,-,-,-,-,-,-,-
61,3828,"ООО  СК ""Альянс Жизнь""",Москва,793983.33649,65367.68475,65367.68475,2436.66384,-,728615.65174,728615.65174,10846.83205,-,-,717768.81969,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,176992.87908,159477.18443,159477.18443,8738.19113,-,17515.69465,17515.69465,2318.79309,-,-,15196.90156,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,2496,"ООО ""Абсолют Страхование""     ",Москва,246266.56316,-,-,-,-,234623.03219,7922.32793,7922.32793,-,-,-,226700.70426,209028.24537,11870.80155,-,-,23464.29344,48438.32313,-,-,123353.39162,1901.43563,10632.47924,-,-,-,-,-,281.06928,-,167.5,10538.61362,-354.70366,7039.97965,-,-,-,-,11643.53097,-,3031.67047,8611.8605,-
64,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,3432.92517,-,-,-,-,3432.92517,6.578,6.578,-,-,-,3426.34717,2997.60407,671.11883,-,-,-,1344.6206,-,-,718.26678,263.59786,428.7431,-,-,-,-,-,-,-,-,428.7431,-,-,-,-,-,-,-,-,-,-,-
65,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,40109.67191,-,-,-,-,40109.67191,7573.31789,7573.31789,-,-,-,32536.35402,31042.72182,10203.44764,-,8077.39236,-77.77035,757.16875,802.33118,-,5151.7215,6128.43074,1493.6322,-,-,-,-,1073.38296,20.16,-,133.12356,266.96568,-,-,-,-,-,-,-,-,-,-,-
66,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,24117.68972,17449.20769,17449.20769,-,-,6668.48203,6668.48203,1840.78613,-,-,4827.6959,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
