Сведения о вознаграждении посредникам,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
,,,,,Всего,(кроме пенсионного ,страхование жизни ,страхование,,Всего,от несчастных случаев и ,клинических,,,Всего,,средств наземного ,,,,,,,,,,владельцев средств ,,,,,,,,страхование ,страхование ,,военнослужащих и ,"страхования,",Всего,ответственности ,объекта за причинение ,перевозчика за , обязательного 
,,,,,,страхования)-всего,заемщика,,,,болезней,исследованиях ,работников налоговых ,медицинское ,,Всего,транспорта ,средств ,,,,,"страхование, ",,,Всего,наземного транспорта ,владельцев средств ,,,"организаций, ",за причинение вреда ,,за неисполнение или ,предпринимательских ,финансовых ,,приравненных к ним в ,предусмотренные ,,владельцев ,вреда в результате аварии,"причинение вреда жизни, ",имущественного 
,,,,,,,,,,,,лекарственного ,органов,страхование,,,(кроме средств ,железнодорожного ,средств воздушного ,средств водного ,грузов,сельскохозяйственное ,осуществляемое с ,прочего имущества ,прочего имущества ,,(кроме средств ,железнодорожного ,владельцев средств ,владельцев средств ,эксплуатирующих ,вследствие недостатков ,за причинение вреда ,ненадлежащее ,рисков,рисков,,обязательном ,федеральными законами,,транспортных средств,на опасном объекте,"здоровью, имуществу ","страхования, "
,,,,,,,,,,,,препарата для ,,,,,железнодорожного ,транспорта,транспорта,транспорта,,страхование,государственной ,юридических лиц,граждан,,железнодорожного ,транспорта,воздушного транспорта,водного транспорта,опасные объекты,"товаров, работ, услуг",третьим лицам,исполнение обязательств ,,,,страховании лиц,,,,,пассажиров,предусмотренные 
,,,,,,,,,,,,медицинского ,,,,,транспорта),,,,,,поддержкой,,,,транспорта),,,,,,,по договору,,,,,,,,,,федеральными законами
,,,,,,,,,,,,применения,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
,,ИТОГО:,,145038764.09705,31938561.04429,31895524.26998,18359595.58452,43036.77431,107915895.9789,62154409.29707,54486113.79232,3703.34389,-,7668295.50475,45761486.68183,37220580.03591,18797565.86969,60690.74459,268191.22046,237341.61052,1295860.69117,226534.86524,165892.96759,4165671.95085,12168723.08339,2278664.59943,469087.45071,3.03957,58731.81193,136608.86176,66304.38968,133054.76996,1351996.11393,62878.16189,494398.11414,5767843.93235,-,-,-,5184307.07386,5024461.68526,86087.4216,73757.967,-
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,510398.6878,-,-,-,-,485073.94668,72249.79174,20974.29589,-,-,51275.49585,412824.15494,225661.85643,123048.2473,7.41694,-,1751.053,20135.97948,-,-,13420.53582,67298.62389,9722.17673,441.16134,-,-,1574.30313,0.54,526.0961,6892.69116,287.385,460.43012,176979.69166,-,-,-,25324.74112,25088.57678,95.10253,141.06181,-
2,3947,"АО ""АИГ""",Москва,27227.10239,-,-,-,-,27166.75519,-,-,-,-,-,27166.75519,13044.75131,28.47662,-,-,-,9011.56821,-,-,4004.70648,-,8821.29599,331.13129,-,-,-,-,-,8490.1647,-,-,5300.70789,-,-,-,60.3472,-,60.3472,-,-
3,2239,"АО ""АльфаСтрахование""",Москва,9531695.38412,-,-,-,-,8844796.61242,1418186.69773,1034263.54695,1584.32711,-,383923.15078,7426609.91469,5927397.72507,2559228.81207,5067.25009,61748.17042,30217.27639,55511.08523,24559.09449,22891.42862,336804.15251,2854261.88387,246171.14899,88888.1604,-,12983.38764,10427.06777,1461.55656,4907.92638,124323.01497,3180.03527,10356.54506,1242684.49557,-,-,-,686898.7717,676183.27758,7118.65191,3596.84221,-
4,3064,"АО ""Боровицкое страховое общество""",Москва,33524.36403,-,-,-,-,28200.92295,14868.39816,6644.28765,-,-,8224.11051,13332.52479,5091.83874,3173.87546,-,-,-,100.91576,-,-,1750.35352,66.694,8240.68605,1.2,-,-,-,-,162.81158,690.59402,7386.08045,-,-,-,-,-,5323.44108,5323.44108,-,-,-
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,2389044.34634,-,-,-,-,2276692.64842,449947.16675,226097.54883,-,-,223849.61792,1826745.48167,1058322.08051,785833.75077,1.80317,-,9467.48388,3403.42786,-,-,14971.72982,244643.88501,29933.64072,8562.96578,-,-,39.6936,-,885.75069,20443.59325,1.6374,-,738489.76044,-,-,-,112351.69792,110634.06671,266.81413,1450.81708,-
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,1292808.43723,-,-,-,-,1101522.48744,558797.12135,541461.92288,-,-,17335.19847,542725.36609,498199.64102,408910.24218,-,476.60025,1157.14001,3825.12003,589.76679,-,14540.09555,68700.67621,10023.71285,184.2059,-,-,759.35557,-,69.89,9010.26138,-,80.06809,34421.94413,-,-,-,191285.94979,189041.18069,797.17697,1447.59213,-
8,1412,"АО ""Д2 Страхование""",Новосибирск,309035.58139,-,-,-,-,309035.58139,143699.42286,138621.66713,-,-,5077.75573,165336.15853,93154.09249,27973.46979,-,-,-,398.21096,-,-,80.33,64702.08174,19178.76279,-,-,-,-,-,-,19178.76279,-,-,53003.30325,-,-,-,-,-,-,-,-
9,0055,"АО ""ДальЖАСО""",Хабаровск,14093.98201,-,-,-,-,14093.98201,7815.2201,1422.50399,-,-,6392.71611,6278.76191,6193.5395,154.4083,69.7305,-,0.92559,5421.0521,-,-,269.66387,277.75914,85.22241,-,-,-,-,-,-,41.42241,43.8,-,-,-,-,-,-,-,-,-,-
10,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,32746.93916,-,-,-,-,32746.93916,27055.95317,6.66206,-,-,27049.29111,5690.98599,17.83651,-,-,-,-,-,-,-,-,17.83651,9.40498,-,-,-,-,-,-,9.40498,-,-,5663.7445,-,-,-,-,-,-,-,-
11,1427,"АО ""МАКС""",Москва,1236770.24421,-,-,-,-,1184765.4013,368217.26087,334625.59952,-,-,33591.66135,816548.14043,345855.02074,303196.32576,1335.84742,-,171.6082,341.99826,1406.02317,1406.02317,3092.44959,36310.76834,9246.01005,1995.67803,-,-,211.66836,2185.0121,218.68085,4121.64465,513.32606,9.3,461437.80964,-,-,-,52004.84291,49576.73567,338.68904,2089.4182,-
12,3256,"АО ""МетЛайф""",Москва,658437.53354,489216.34501,477113.69831,418961.98505,12102.6467,169221.18853,169221.18853,154288.07333,-,-,14933.1152,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2346,"АО ""ОСК""",Самара,218700.61801,-,-,-,-,167103.96477,12240.42453,8588.06419,-,-,3652.36034,154863.54024,144239.887,114222.00699,51.78958,16,15561.63723,1617.3023,1.13745,-,7188.97753,5581.03592,10065.73796,429.37633,-,37.08712,918.37768,4.02,832.7311,7480.56302,363.58271,256.92723,300.98805,-,-,-,51596.65324,50622.30428,382.31303,592.03593,-
14,3748,"АО ""Русский Стандарт Страхование""",Москва,616993.27461,352808.33251,352808.33251,-,-,264184.9421,264184.9421,164324.41655,-,-,99860.52555,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,2619,"АО ""СК ""Астро-Волга""",Самара,162516.55987,-,-,-,-,130087.30609,26003.78476,9768.65807,-,-,16235.12669,104083.52133,103333.59578,92465.8348,-,-,101.71707,355.54769,2.718,-,2164.09192,8243.6863,749.92555,-,-,-,-,-,18.8,629.0192,102.10635,-,-,-,-,-,32429.25378,32429.25378,-,-,-
17,0507,"АО ""СК ""Колымская""",Хабаровск,44914.62959,36889.27178,36679.46152,-,209.81026,8025.35781,8025.35781,3296.44598,-,-,4728.91183,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,0915,"АО ""СК ""ПАРИ""",Москва,506399.61359,-,-,-,-,504199.0204,104231.0342,97149.33971,-,-,7081.69449,399967.9862,361785.68837,22276.39408,155.4411,551.81651,516.04987,205826.45609,-,-,63308.73987,69150.79085,21484.72776,784.35859,-,12.85971,1530.68478,3.26623,866.74093,18172.28897,114.52855,51.18656,16646.38351,-,-,-,2200.59319,1930.39497,135.93807,134.26015,-
20,4014,"АО ""СК ""Югория-Жизнь""",Москва,22304.71964,21890.216,21890.216,-,-,414.50364,414.50364,414.50364,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,251409.78538,-,-,-,-,188664.1243,41416.55421,29948.72007,-,-,11467.83414,147247.57009,138911.88408,110653.13365,819.77973,-,151.8035,13484.77957,-,-,5334.78327,8467.60436,2510.4385,356.99683,-,-,-,-,9.56,338.02667,1805.855,-,5825.24751,-,-,-,62745.66108,60846.1209,330.108,1569.43218,-
22,2873,"АО ""СМК ""Сахамедстрах""",Якутск,264.24477,-,-,-,-,264.24477,264.24477,-,-,-,264.24477,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,1587,"АО ""СО ""Талисман""",Казань,26273.81067,-,-,-,-,4307.70347,85.80058,85.80058,-,-,-,4221.90289,4207.59568,3992.60713,-,-,-,-,-,-,72.10242,142.88613,11.64171,-,-,-,-,-,-,11.64171,-,-,2.6655,-,-,-,21966.1072,21966.1072,-,-,-
24,1208,"АО ""СОГАЗ""",Москва,36870299.56907,-,-,-,-,36712656.6042,33738639.40374,33533428.27159,-,-,205211.13215,2974017.20046,2662369.60536,966637.35118,29216.97762,149017.52496,19817.05493,52555.09656,7334.38219,5501.20176,873367.04089,564424.17703,117752.05194,6590.23384,2.9,31047.20093,7841.5703,18173.98747,16120.24434,37611.15697,364.75809,94943.1651,98952.37806,-,-,-,157642.96487,119410.76134,18659.48084,19572.72269,-
25,3229,"АО ""Страховая бизнес группа""",Воронеж,170222.48262,-,-,-,-,163478.69726,14693.8124,1015.76711,-,-,13678.04529,148784.88486,143886.70338,32.64,-,7.74599,-,4270.42271,-,-,139361.2762,214.61848,4750.09146,-,-,19.8904,269.55322,-,246.1724,3418.84023,795.63521,-,148.09002,-,-,-,6743.78536,4096.94658,592.15624,2054.68254,-
26,0983,"АО ""Страховая группа ""УралСиб""",Москва,153606.60295,-,-,-,-,153606.60295,153604.96621,153118.79561,-,-,486.1706,1.63674,0.65412,-,-,-,-,-,-,-,0.06846,0.58566,-,-,-,-,-,-,-,-,-,-,0.98262,-,-,-,-,-,-,-,-
28,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,94625.19161,-,-,-,-,90928.02418,30612.06717,4758.01872,-,-,25854.04845,60315.95701,39316.98405,31000.82351,-,-,3124.89866,1845.34451,-,-,1839.32961,1506.58776,8884.23703,833.54022,-,-,-,-,4881.043,3169.65381,-,-,12114.73593,-,-,-,3697.16743,3697.16743,-,-,-
30,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,7035.71213,-,-,-,-,7035.71213,4181.9821,2228.57377,-,-,1953.40833,2853.73003,2640.47414,91.68041,-,-,-,178.76338,-,-,577.96725,1792.0631,213.25589,-,-,-,-,-,-,213.25589,-,-,-,-,-,-,-,-,-,-,-
31,2144,"АО ""Страховая компания АСКО-Центр""",Курск,6479.66762,-,-,-,-,6479.66762,2386.80907,2092.25266,-,-,294.55641,4092.85855,4056.67499,3679.46289,-,-,-,5.45701,3.245,-,174.98786,193.52223,31.9568,-,-,-,-,-,-,31.9568,-,-,4.22676,-,-,-,-,-,-,-,-
32,0191,"АО ""Тинькофф Страхование""",Москва,388746.73984,-,-,-,-,388607.72917,117989.23553,117989.23553,-,-,-,270618.49364,264245.48007,227027.92367,-,-,-,-,-,-,-,37217.5564,724.18114,692.56329,-,-,-,-,-,31.61785,-,-,5648.83243,-,-,-,139.01067,139.01067,-,-,-
33,3987,"АО ""УРАЛСИБ Жизнь""",Москва,185274.3661,185104.6039,185104.6039,73563.80221,-,169.7622,169.7622,-,-,-,169.7622,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,0212,"АО ""Цюрих надежное страхование""",Москва,27735.98693,-,-,-,-,27735.98693,7.24544,7.24544,-,-,-,27728.74149,16558.22534,-,-,-,-,9651.88439,-,-,6906.34095,-,6847.7454,-,-,-,-,-,1270.29072,5577.45468,-,2034.77362,2287.99713,-,-,-,-,-,-,-,-
35,0177,"АО ""Юнити страхование""",Москва,412306.42809,-,-,-,-,307048.60699,7836.11768,4963.34095,-,-,2872.77673,299212.48931,296173.7112,279803.53175,-4.2,-,-,2247.02184,-,-,9150.57854,4976.77907,2798.45878,1869.96427,-,-,-,-,114.06293,814.43158,-,226.27266,14.04667,-,-,-,105257.8211,105257.8211,-,-,-
36,3300,"АО СГ ""Спасские ворота""",Салехард,78067.83297,-,-,-,-,77646.45666,33125.6773,4673.48067,-,-,28452.19663,44520.77936,26061.29563,925.82836,-,-,-,22790.4834,-,-,283.27753,2061.70634,18450.33773,12.598,-,-,-,-,2.46,18435.27973,-,-,9.146,-,-,-,421.37631,389.44325,26.7525,5.18056,-
37,1858,"АО СК "" Армеец""",Москва,78864.88158,-,-,-,-,19305.53812,13058.08735,5914.62849,-,-,7143.45886,6247.45077,3733.99468,961.92678,-,-,-,54.50291,-,-,940.81234,1776.75265,2479.07765,5.67,-,13.713,-,-,-,1312.29465,1147.4,-,34.37844,-,-,-,59559.34346,59559.34346,-,-,-
38,0290,"АО СК ""Альянс""",Москва,299293.14778,-,-,-,-,298687.02007,23091.50843,15873.73899,339.9078,-,7217.76944,275595.51164,147142.66029,-,765.81284,4502.80428,8378.7744,78282.22433,-,-,44042.36393,11170.68051,46456.64258,-,-,3765.67464,-,-1188.2945,2168.39302,41277.08974,433.77968,3453.29168,78542.91709,-,-,-,606.12771,-,313.635,292.49271,-
39,0518,"АО СК ""БАСК""",Белово,4589.2139,-,-,-,-,1503.16435,820.62785,265.75676,-,-,554.87109,682.5365,678.7845,499.09367,-,-,-,-,-,-,7.61531,172.07552,3.752,-,-,-,-,-,-,3.752,-,-,-,-,-,-,3086.04955,3080.75355,5.296,-,-
40,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,62965.59292,-,-,-,-,33187.1084,14055.36554,13716.28229,-,-,339.08325,19131.74286,5506.32075,3418.65057,-,-,-,1048.21707,-,-,434.04391,605.4092,13593.58456,13446.464,-,-,-,-,52.91021,94.21035,-,-,31.83755,-,-,-,29778.48452,29778.48452,-,-,-
41,2447,"АО СК ""ЖСФ""",Нижний Новгород,2572.83189,-,-,-,-,2572.83189,607.56584,607.56584,-,-,-,1965.26605,1964.34805,-,322.2845,-,-,1646.99486,-,-,-23.8812,18.94989,0.918,-,-,-,-,-,-,0.918,-,-,-,-,-,-,-,-,-,-,-
42,0425,"АО СК ""Ингвар""",Москва,28038.62031,-,-,-,-,28038.62031,-,-,-,-,-,28038.62031,28038.62031,-,-,-,-,10898.74237,-,-,17139.87794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,3991,"АО СК ""Ренессанс здоровье""",Москва,46906.99778,218.33944,176.01938,-,42.32006,46688.65834,46688.65834,38011.00908,-,-,8677.64926,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,2947,"АО СК ""РСХБ-Страхование""",Москва,456891.58266,-,-,-,-,456882.64966,234309.88885,234309.88885,-,-,-,222572.76081,154388.10886,5047.61532,11.62558,-,-,42.17175,75242.21768,57648.2831,15700.70023,58343.7783,31033.83571,432.65,-,-,-,-,220,30381.18571,-,6194.97,30955.84624,-,-,-,8.933,-,8.933,-,-
45,1216,"АО СК ""Чулпан""",Альметьевск,53730.50158,-,-,-,-,29939.49246,6227.00305,1777.02841,-,-,4449.97464,23712.48941,22835.54912,6537.68756,-,-,-,10109.46335,94.68276,-,1812.44455,4281.2709,625.86938,7.9398,-,-,52.77142,0.25,4.9875,556.26066,3.66,-,251.07091,-,-,-,23791.00912,21453.26733,423.84359,1913.8982,-
46,2284,"ГСАО ""Плато""",Москва,20.39062,-,-,-,-,20.39062,-,-,-,-,-,20.39062,20.39062,-,-,-,-,-,-,-,20.39062,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,2708,"ОАО ""ЧСК""",Москва,11676.17267,-,-,-,-,10057.31988,5457.52972,5457.52972,-,-,-,4599.79016,383.1318,-,-,2.97,-,88.78094,-,-,285.36535,6.01551,1554.43374,-,-,255.69106,97.66918,315.21449,-,885.85901,-,-,2662.22462,-,-,-,1618.85279,-,1504.06868,114.78411,-
49,2496,"ООО ""Абсолют Страхование""",Москва,993102.85154,-,-,-,-,986526.08616,580205.93244,538096.68969,1614.3882,-,42109.24275,406320.15372,325648.71723,53678.00976,62.208,-,17913.27796,112299.35085,5133.27612,5133.27612,95516.25699,41046.33755,48288.51327,233.01078,-,-,7110.82013,-,25300.0963,15486.38552,158.20054,2165.45495,30217.46827,-,-,-,6576.76538,1041.25803,4952.75728,582.75007,-
50,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,107464.62406,-,-,-,-,107464.62406,30655.29032,30425.6645,-,-,229.62582,76809.33374,71196.41315,1152.73422,-,1043.5399,-,5.5,2773.4577,-,4194.98846,62026.19287,5601.32394,-,-,636.59313,-,-,7.05043,4957.68038,-,-,11.59665,-,-,-,-,-,-,-,-
51,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,11075609.91954,11064383.73506,11064383.73506,9893231.76411,-,11226.18448,11226.18448,6001.07243,-,-,5225.11205,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,0436,"ООО ""АМТ Страхование""",Москва,8652.33351,-,-,-,-,8652.33351,482.99769,482.99769,-,-,-,8169.33582,2652.06393,-,-,-,2294.87138,36.56755,-,-,320.625,-,5517.27189,-,-,-,5368.71997,-,-,148.55192,-,-,-,-,-,-,-,-,-,-,-
53,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,162458.41992,-,-,-,-,162458.41992,-,-,-,-,-,162458.41992,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,162458.41992,-,-,-,-,-,-,-,-,-
54,3487,"ООО ""БИН Страхование""",Москва,47.80689,-,-,-,-,47.80689,37.56721,37.56721,-,-,-,10.23968,7.23378,-,-,-,-,-,-,-,-,7.23378,-,-,-,-,-,-,-,-,-,-,3.0059,-,-,-,-,-,-,-,-
55,3799,"ООО ""БСД""",Москва,102543.13655,-,-,-,-,102543.13655,12021.90567,167.32582,-,-,11854.57985,90521.23088,4851.7891,1300.85232,-,-,-,696.49776,-,-,2535.78422,318.6548,81491.39848,31.76395,-,-,-,-,1.2,81111.65159,346.78294,4178.0433,-,-,-,-,-,-,-,-,-
56,3826,"ООО ""Вита-страхование""",Сургут,2957.72516,2766.11337,2765.31741,1.90212,0.79596,191.61179,191.61179,191.61179,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,3866,"ООО ""ВСК-Линия жизни""",Москва,136841.68188,135867.28188,135867.28188,-,-,974.4,974.4,-,-,-,974.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,1083,"ООО ""Зетта Страхование""",Москва,655461.1899,-,-,-,-,612131.21105,114800.33146,91409.21159,-,-,23391.11987,497330.87959,408731.81525,279765.51176,97.81104,-,-,4410.70918,1191.13172,-,30099.02733,93167.62422,56456.95038,19676.87691,-,-,-,444.69009,1961.84283,34085.42872,288.11183,6.13906,32135.9749,-,-,-,43329.97885,40264.69725,1131.59616,1933.68544,-
60,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,1486363.77889,824946.03608,817156.0292,333854.93506,7790.00688,661417.74281,661417.74281,601773.26373,-,-,59644.47908,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,27411.2382,-,-,-,-,27411.2382,-,-,-,-,-,27411.2382,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27411.2382,-,-,-,-,-,-,-,-,-
62,4326,"ООО ""КПСК""",Симферополь,33739.41496,-,-,-,-,33739.41496,21937.25578,951.52821,-,-,20985.72757,11802.15918,10451.71599,880.41265,-,-,161.88787,-,19.33687,-,6224.41583,3165.66277,870.04319,-,-,31.68,40.0299,1.5,-,796.83329,-,480.4,-,-,-,-,-,-,-,-,-
63,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,76315.87487,-,-,-,-,76315.87487,-,-,-,-,-,76315.87487,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,76315.87487,-,-,-,-,-,-,-,-,-
64,4013,"ООО ""МАКС-Жизнь""",Москва,301176.99635,301176.99635,301176.99635,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,3594,"ООО ""МСГ""",Москва,27313.162,-,-,-,-,27313.162,27313.162,9152.25,-,-,18160.912,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,3128,"ООО ""МСК ""АйАйСи""",Москва,37994.07841,-,-,-,-,37994.07841,28315.96482,-,-,-,28315.96482,9678.11359,9658.30794,55.94,-,-,-,-,-,-,-,9602.36794,19.80565,-,-,-,-,-,-,-,19.80565,-,-,-,-,-,-,-,-,-,-
67,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,323286.42063,-,-,-,-,120687.86128,37789.52846,32433.64889,-,-,5355.87957,82898.33282,82717.41682,81207.445,-,-,-,176.1718,-,-,128.04966,1205.75036,180.916,-,-,-,-,-,15.981,164.935,-,-,-,-,-,-,202598.55935,202598.55935,-,-,-
68,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,30756.80987,30283.08773,30283.08773,-,-,473.72214,473.72214,473.72214,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
69,3609,"ООО ""ППФ Страхование жизни""",Москва,459807.42328,446986.36709,424739.90026,-,22246.46683,12821.05619,12821.05619,12242.211,-,-,578.84519,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
71,0473,"ООО ""РИКС""",Москва,22932.77932,-,-,-,-,22932.77932,66.1236,18.6036,-,-,47.52,22866.65572,706.2619,-,-,-,75.58368,506.9635,-,-,39.984,83.73072,21871.87069,-,-,-,-,-,-,17529.06569,4342.805,-,288.52313,-,-,-,-,-,-,-,-
72,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,3896.47519,-,-,-,-,3896.47519,3896.47519,-,-,-,3896.47519,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
73,2042,"ООО ""СК ""Гранта""",Казань,64814.87178,-,-,-,-,64814.87178,19405.44413,18260.72318,-,-,1144.72095,45409.42765,40912.63793,31804.15901,-,-,64.65757,51.53199,-,-,1622.0301,7370.25926,3480.23125,23.475,-,-,51.16568,-,1719.14438,1443.02619,243.42,-,1016.55847,-,-,-,-,-,-,-,-
74,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,237706.79188,164207.59779,163608.90209,299.07389,598.6957,73499.19409,73499.19409,72985.08937,-,-,514.10472,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
77,2682,"ООО ""СК ""ИНСАЙТ""",Красногорск,10008.86016,-,-,-,-,10008.86016,0.48,0.48,-,-,-,10008.38016,5671.43493,5671.43493,-,-,-,-,-,-,-,-,21.428,21.428,-,-,-,-,-,-,-,-,4315.51723,-,-,-,-,-,-,-,-
