Сведения о количестве урегулированных страховых случаев,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
2,796,  АВАНГАРД-ГАРАНТ,Москва,46,0,0,0,0,0,46,0,0,0,0,0,46,46,44,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,3528,139,0,0,0,0,3528,3431,45,0,0,3386,97,96,77,0,0,1,1,0,0,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,3580,0,0,0,0,0,2037,1766,681,0,0,1085,271,263,207,0,0,0,0,11,0,9,36,8,0,0,0,0,0,7,7,0,0,0,0,0,1,0,0,0,0,0,0,1543,1535,2,6,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,73,0,0,0,0,0,73,5,5,0,0,0,68,53,7,0,0,0,27,0,0,19,0,13,0,0,0,0,0,2,2,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0
6,4210,  АИЖК,Москва,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,3714,1,0,0,0,0,3714,2724,2722,0,0,2,990,971,74,0,0,0,1,219,0,6,671,18,0,0,0,0,0,2,0,0,2,0,0,2,14,0,0,1,0,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,16356,840,0,0,0,0,16356,16356,0,0,0,16356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3572,  АКЦЕПТ,Люберцы,186,0,0,0,0,0,186,4,4,0,0,0,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3859,  АЛЛЕГА,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,2146882,93,0,0,0,0,2073305,2006796,4530,0,0,2002266,66509,56245,35288,17,16,25,180,16,2,462,20241,1207,118,3,0,111,4,764,762,0,0,2,0,27,297,1,12,9045,1,1,0,73576,73477,8,91,0
12,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,4342,42,4044,3996,0,48,298,298,68,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,290,  АЛЬЯНС,Москва,7960,63,0,0,0,0,7945,1193,921,13,0,272,6752,1523,619,41,0,10,597,67,0,179,10,212,13,0,0,3,10,128,76,0,0,52,0,1,70,0,12,5005,0,0,0,15,0,0,15,0
15,3828,  АЛЬЯНС ЖИЗНЬ,Москва,140083,13712,966,966,108,0,139117,139117,993,0,0,138124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2699,  АЛЬЯНС-МЕД,Сызрань,2,2,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,436,  АМТ СТРАХОВАНИЕ,Москва,8,4,0,0,0,0,8,0,0,0,0,0,8,2,0,0,0,2,0,0,0,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,66,  АНГАРА,Братск,3529,0,0,0,0,0,417,348,297,0,0,51,69,68,51,0,0,0,0,0,0,5,12,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3112,3112,0,0,0
19,2982,  АНДРОМЕДА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1858,  АРМЕЕЦ,Москва,11160,179,0,0,0,0,931,424,133,0,0,291,507,496,439,0,0,1,0,0,0,2,54,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,10229,10229,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,14842,0,0,0,0,0,2513,2354,196,0,0,2158,159,11,0,0,0,0,1,0,0,3,7,52,0,0,0,0,0,0,0,0,0,0,0,0,33,19,0,96,12329,12329,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,11443,83,0,0,0,0,3897,3171,915,0,0,2256,726,710,595,0,0,0,3,10,5,15,87,15,0,0,0,0,0,11,11,0,0,0,0,1,3,0,0,1,0,0,0,7546,7540,0,6,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,33807,0,33772,33772,0,0,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,278,  АСКОМЕД,Самара,3266,0,0,0,0,0,3266,3266,0,0,0,3266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3767,  АСКОР,Москва,48,0,0,0,0,0,48,10,10,0,0,0,38,37,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,2144,  АСКО-ЦЕНТР,Курск,369,0,0,0,0,0,369,298,25,0,0,273,71,70,62,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,758,  АСТРА-МЕТАЛЛ,Магнитогорск,12561,0,0,0,0,0,12561,12561,0,0,0,12561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2619,  АСТРО-ВОЛГА,Самара,3562,0,0,0,0,0,1199,911,145,0,0,766,288,264,221,0,0,0,0,0,0,23,20,24,0,0,0,0,0,13,13,0,0,0,0,0,11,0,0,0,0,0,0,2363,2363,0,0,0
31,2684,  АСТРО-ВОЛГА-МЕД,Самара,1318,0,0,0,0,0,1318,1318,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
33,518,  БАСК,Белово,30463,0,0,0,0,0,29256,29218,154,0,0,29064,38,38,32,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,1206,1,0,0
34,3487,  БИН СТРАХОВАНИЕ,Москва,9493,0,0,0,0,0,5592,2775,549,0,0,2226,2817,1333,1067,1,0,3,3,0,0,31,228,171,5,5,0,0,0,92,92,0,0,0,1,7,63,3,0,1313,0,0,0,3901,3871,2,28,0
35,3991,  БЛАГОСОСТОЯНИЕ,Москва,4157,51,168,90,0,78,3989,3989,3655,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,2818,1,0,0,0,0,2815,525,191,0,0,334,2290,2171,0,0,0,0,0,0,0,0,2171,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,111,0,0,0,3,3,0,0,0
37,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,52,0,0,0,0,0,33,28,0,0,0,28,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0
38,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,4896,0,0,0,0,0,4896,4641,9,0,0,4632,255,244,210,0,0,0,1,0,0,31,2,11,0,0,0,0,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
39,3245,  ВЕРНА,Краснодар,3180,0,0,0,0,0,1298,1184,159,0,0,1025,114,109,100,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1882,1882,0,0,0
40,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3561,  ВИТАЛ-ПОЛИС,Москва,3095,0,0,0,0,0,3095,3091,2,0,0,3089,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,1363,0,659,641,0,18,704,704,32,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,109,0,0,0,0,0,109,77,47,0,0,30,32,31,28,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,273,0,0,0,0,0,273,273,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,433,  ВОСТСИБЖАСО,Иркутск,1160,0,0,0,0,0,1160,984,749,0,0,235,176,173,24,0,0,0,0,0,0,1,148,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
46,621,  ВСК,Москва,247538,4819,0,0,0,0,125128,85237,18489,0,0,66748,39891,38429,35303,0,4,0,506,28,0,578,2010,1330,30,30,0,0,0,786,786,0,0,0,0,28,333,153,2,130,0,0,0,122410,121849,24,537,0
47,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,3235,0,484,185,0,299,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702,2702,0,0,0,0,0,0
48,3978,  ВСК-МИЛОСЕРДИЕ,Москва,904,0,0,0,0,0,904,904,0,0,0,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,4072,0,0,0,0,0,4072,4072,0,0,0,4072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2890,  ВТБ МС,Москва,67,21,0,0,0,0,67,67,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3398,  ВТБ СТРАХОВАНИЕ,Москва,112697,0,0,0,0,0,110252,63017,11559,0,0,51458,47235,41420,3735,6,0,16,54,0,0,153,37456,493,2,0,0,2,0,124,124,0,0,0,0,85,280,2,0,5322,1164,1164,0,1281,1246,7,28,0
52,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,125,0,125,101,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3780,  ВЫРУЧИМ!,Екатеринбург,530,0,0,0,0,0,530,11,11,0,0,0,519,517,513,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,630,  ГАЙДЕ,Санкт-Петербург,22485,1,0,0,0,0,17543,14917,199,0,0,14718,2626,2594,2569,0,0,0,0,0,0,8,17,25,0,0,0,0,0,23,23,0,0,0,0,0,2,0,0,7,0,0,0,4942,4925,0,17,0
55,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,397,  ГЕЛИОС,Москва,9466,0,0,0,0,0,3749,2251,637,0,0,1614,1498,1367,1237,0,0,0,0,0,0,29,101,35,0,0,0,0,0,11,11,0,0,0,0,0,18,6,0,96,0,0,0,5717,5716,1,0,0
57,448,  ГЕОПОЛИС,Москва,268335,0,229081,0,0,229081,39254,39254,0,0,0,39254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2397,  ГЕОПОЛИС,Москва,4282,0,0,0,0,0,4020,2288,0,0,0,2288,1732,1729,1710,0,0,0,0,0,0,0,19,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,262,262,0,0,0
59,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,12700,22,0,0,0,0,12700,12700,0,0,0,12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,208,0,0,0,0,0,208,174,0,0,0,174,34,34,23,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2042,  ГРАНТА,Казань,773,0,0,0,0,0,773,82,25,0,0,57,691,673,663,0,0,0,0,0,0,4,6,13,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,5,0,0,0,0,0,0,0,0
62,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,202683,941,0,0,0,0,177659,126187,853,0,0,125334,51472,49480,33457,0,0,8,15038,0,0,417,560,644,114,114,0,0,0,365,361,0,0,4,0,10,155,0,0,1348,0,0,0,25024,25018,1,5,0
63,1820,  ГУТА-СТРАХОВАНИЕ,Москва,2408,0,0,0,0,0,1113,147,21,0,0,126,966,938,922,0,0,0,0,2,2,10,4,26,4,0,0,4,0,13,13,0,0,0,0,0,8,1,0,2,0,0,0,1295,1294,0,1,0
64,2214,  ДАЛЬАКФЕС,Владивосток,4867,0,0,0,0,0,287,89,68,0,0,21,198,196,179,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4580,4580,0,0,0
65,55,  ДАЛЬЖАСО,Хабаровск,933,0,0,0,0,0,933,875,239,0,0,636,58,52,37,0,0,0,5,0,0,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
66,525,  ДАЛЬ-РОСМЕД,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,2291,53,0,0,0,0,394,163,163,0,0,0,231,169,160,0,0,0,3,0,0,3,3,62,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,1897,1897,0,0,0
68,3870,  ДЕЛО ЖИЗНИ,Москва,348,0,213,213,0,0,135,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1363,  ДИАМАНТ,Москва,42,0,0,0,0,0,42,0,0,0,0,0,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,206,  ДИАНА,Ангарск,1336,0,0,0,0,0,1336,1306,182,0,0,1124,30,28,10,0,0,0,1,0,0,5,12,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
71,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,1407,0,0,0,0,0,1399,1212,127,0,0,1085,187,158,1,0,0,0,0,0,0,17,140,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,13,0,0,0,8,8,0,0,0
72,3954,  ЕВРОИНС,Смоленск,8643,29,0,0,0,0,4307,3444,83,0,0,3361,863,296,253,0,0,0,0,23,0,4,16,54,0,0,0,0,0,0,0,0,0,0,0,41,12,1,0,513,0,0,0,4336,4336,0,0,0
73,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,13779,0,0,0,0,0,13779,13765,13765,0,0,0,14,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0
74,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,106,0,0,0,0,0,106,84,52,0,0,32,22,21,3,11,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,21429,350,0,0,0,0,12601,4100,1433,0,0,2667,8501,8025,7041,0,0,0,21,25,0,361,577,84,0,0,0,0,0,29,29,0,0,0,0,2,53,0,0,392,0,0,0,8828,8813,0,15,0
78,3616,  ИНВЕСТ-ПОЛИС,Королев,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
79,2401,  ИНВЕСТСТРАХ,Москва,520,0,0,0,0,0,520,510,99,0,0,411,10,8,2,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
80,425,  ИНГВАР,Москва,373,0,0,0,0,0,373,0,0,0,0,0,373,373,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,928,  ИНГОССТРАХ,Москва,2435884,95252,0,0,0,0,2272762,2158752,317,0,0,2158435,114010,110214,105214,104,21,145,1472,3,0,1075,2180,3330,256,243,13,0,0,1543,1200,0,17,326,6,475,1045,5,3,463,0,0,0,163122,162757,92,273,0
82,4189,  ИНГОССТРАХ ОНДД КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,50,3,0,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
83,3823,  ИНГОССТРАХ-ЖИЗНЬ,Москва,2564,0,348,185,0,163,2216,2216,2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,3837,  ИНГОССТРАХ-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2169,  ИНЕРТЕК,Санкт-Петербург,6,0,0,0,0,0,6,1,1,0,0,0,5,2,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
86,2031,  ИНКО-МЕД,Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
