Сведения о количестве действовавших на конец отчетного периода договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,121017,671,74969,74969,49396,0,46048,46048,31218,0,0,14830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1207,"АО  ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,1439239,139,0,0,0,0,1439239,352191,295598,0,0,56593,1087048,500561,522,0,0,0,0,0,0,0,500039,303315,0,0,0,0,0,0,0,0,303315,0,0,283172,0,0,0,0,0,0,0,0
4,3991,"АО  ""СК  БЛАГОСОСТОЯНИЕ""",Москва,488011,8667,8281,5040,0,3241,479730,479730,476276,0,0,3454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0206,"АО  ""Страховая Компания ""ДИАНА""",Ангарск,30813,0,0,0,0,0,30813,25977,4990,0,0,20987,4836,4324,67,0,0,0,2,0,0,348,3907,512,0,0,0,0,0,0,10,23,479,0,0,0,0,0,0,0,0,0,0,0
6,0191,"АО  ""Тинькофф  Страхование""",Москва,453898,0,0,0,0,0,356510,273865,273865,0,0,0,82645,63583,44998,0,0,0,0,0,0,1,18584,7495,4003,4003,0,0,0,0,0,0,3492,0,0,11567,0,0,0,97388,97388,0,0,0
7,0212,"АО  ""Цюрих надежное страхование""",Москва,1663,102,0,0,0,0,1663,20,20,0,0,0,1643,474,1,0,0,0,138,0,0,327,8,775,2,2,0,0,0,0,0,276,497,0,151,243,0,0,0,0,0,0,0,0
8,3947,"АО ""АИГ""",Москва,1801,0,0,0,0,0,1571,1,1,0,0,0,1570,352,1,0,0,0,122,0,0,229,0,661,36,36,0,0,0,0,0,0,625,0,0,557,0,0,0,230,0,230,0,0
9,2239,"АО ""АльфаСтрахование""",Москва,14574079,2552,0,0,0,0,10342477,3952278,3775035,7,0,177243,6390199,4852999,278895,658,154,380,388,258,33,18044,4554222,822127,63808,34937,28871,0,141,509,109,625,754461,2474,943,714130,0,0,0,4231602,4212147,17581,1874,0
10,3064,"АО ""Боровицкое страховое общество""",Москва,46102,10745,0,0,0,0,28531,26245,11395,0,0,14850,2286,1470,533,0,0,0,3,0,0,296,638,816,7,7,0,0,0,0,0,106,329,374,0,0,0,0,0,17571,17571,0,0,0
11,0433,"АО ""ВостСибЖАСО""",Иркутск,57380,0,0,0,0,0,57380,45152,26038,0,0,19114,12228,11164,103,0,0,0,70,0,0,353,10638,1058,0,0,0,0,0,0,0,0,1058,0,0,6,0,0,0,0,0,0,0,0
12,4014,"АО ""ГСК ""Югория-Жизнь""",.Ханты-Мансийск,3413,0,2625,2625,0,0,788,788,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,1734046,0,0,0,0,0,783873,349223,235760,5,0,113463,434650,385218,163595,0,0,5,538,149,0,2097,218834,48706,240,240,0,0,0,103,1,24,48081,257,11,715,0,0,0,950173,949169,947,57,0
14,2071,"АО ""ГСМК""",Санкт-Петербург,363,337,0,0,0,0,363,363,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1820,"АО ""ГУТА-Страхование""",Москва,4862,0,0,0,0,0,4862,2249,2225,0,0,24,2613,1411,88,0,0,1,0,0,0,123,1199,104,0,0,0,0,0,1,1,0,16,86,0,1098,0,0,0,0,0,0,0,0
16,1412,"АО ""Д2  Страхование""",Новосибирск,274331,2255,0,0,0,0,274331,100290,75565,0,0,24725,174041,85493,0,0,0,0,180,0,0,1450,83863,57327,0,0,0,0,0,0,0,0,57327,0,0,31221,0,0,0,0,0,0,0,0
17,0055,"АО ""ДальЖАСО""",Хабаровск,32823,0,0,0,0,0,32823,29704,9040,0,0,20664,3119,2462,161,0,0,3,841,0,0,444,1013,657,8,8,0,0,0,8,0,0,421,220,0,0,0,0,0,0,0,0,0,0
18,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,41980,0,0,0,0,0,41980,40984,40984,0,0,0,996,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,102,0,894,0,0,0,0,0,0,0,0
19,4337,"АО ""КСА - КЛУВЕР""",Красноперекопск,8149,0,0,0,0,0,8149,4279,4180,0,0,99,3870,2884,1310,0,0,0,0,0,0,471,1103,730,1,1,0,0,0,0,0,0,443,286,0,256,0,0,0,0,0,0,0,0
20,1427,"АО ""МАКС""",Москва,2113411,0,0,0,0,0,638243,461221,417133,0,0,44088,177022,146162,72974,6,0,18,13,36,0,2476,70639,18016,11791,11791,0,0,20,81,80,240,5550,254,106,12738,0,0,0,1475168,1473398,1770,0,0
21,3256,"АО ""МетЛайф""",Москва,982870,0,194873,192728,141646,2145,787997,787997,490034,0,0,297963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3116,"АО ""НАСКО""",Казань,1444981,0,0,0,0,0,577217,357976,269035,0,0,88941,219241,158361,4244,9,2,29,35,6651,0,3061,144330,27561,145,145,0,0,49,131,18,626,25874,718,16,33303,0,0,0,867764,862545,2709,2510,0
23,2346,"АО ""ОСК""",Самара,365017,7,0,0,0,0,97005,43924,31128,0,0,12796,53081,43927,17880,1,3,104,211,3,0,3985,21740,9046,1257,1257,0,0,54,114,4,305,7210,102,0,108,0,0,0,268012,267261,629,122,0
24,3748,"АО ""Русский Стандарт Страхование""",Москва,579149,0,213863,213863,0,0,365286,365286,306857,0,0,58429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,2619,"АО ""СК ""Астро-Волга""",Самара,375555,0,0,0,0,0,84235,66616,64037,0,0,2579,17619,14533,10292,0,0,11,111,16,0,163,3940,3084,7,7,0,0,0,0,0,9,3064,4,0,2,0,0,0,291320,291320,0,0,0
27,3780,"АО ""СК ""Выручим!""",Екатеринбург,347,0,0,0,0,0,347,212,140,0,0,72,135,103,88,0,0,0,0,0,0,2,13,32,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0
28,0507,"АО ""СК ""Колымская""",Хабаровск,171947,3048,97438,97106,0,332,74509,74509,37315,0,0,37194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0915,"АО ""СК ""ПАРИ""",Москва,304696,0,0,0,0,0,266268,87059,53751,0,0,33308,179209,152401,4870,13,1,32,80128,0,0,9041,58316,14150,4469,4469,0,0,14,171,15,679,8022,780,37,12621,0,0,0,38428,36872,1448,108,0
30,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,833,0,0,0,0,0,833,833,0,0,0,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,523848,0,0,0,0,0,181099,143905,92075,0,0,51830,37194,29738,15045,0,0,13,751,0,0,5306,8623,4058,1883,1883,0,0,0,0,0,3,1242,930,0,3398,0,0,0,342749,340822,349,1578,0
32,2359,"АО ""СК УСПЕХ""",Москва,130,0,0,0,0,0,130,116,23,0,0,93,14,11,2,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
33,2873,"АО ""СМК ""Сахамедстрах""",Якутск,1218,702,0,0,0,0,1218,1218,0,0,0,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1587,"АО ""СО ""Талисман""",Казань,128059,0,0,0,0,0,8456,6328,6328,0,0,0,2128,1667,1271,0,3,0,0,62,21,52,279,455,0,0,0,0,2,0,0,4,449,0,0,6,0,0,0,119603,119603,0,0,0
35,1208,"АО ""СОГАЗ""",Москва,5741895,0,0,0,0,0,2743221,1379891,938584,0,0,441307,1363330,1028892,148300,901,386,316,2395,322,12,51014,825258,193324,23298,23298,0,3,709,576,591,5904,161667,576,854,140260,4,4,0,2998670,2939757,52023,6890,0
36,3229,"АО ""Страховая бизнес группа""",Воронеж,41772,28,0,0,0,0,17604,16300,14853,0,0,1447,1304,567,32,0,4,1,22,0,0,273,235,659,0,0,0,0,25,3,0,256,333,42,0,78,0,0,0,24168,23009,694,465,0
37,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,376,0,0,0,0,0,376,5,5,0,0,0,371,366,301,0,0,0,0,18,18,47,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,3395,0,0,0,0,0,3395,3395,0,0,0,3395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0983,"АО ""Страховая группа ""УралСиб""",Москва,156858,83,0,0,0,0,156858,111346,68228,0,0,43118,45512,29554,7,15,0,0,41,0,0,2199,27292,15677,2,2,0,0,0,0,0,1,14622,1052,0,281,0,0,0,0,0,0,0,0
40,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,38471,0,0,0,0,0,13481,4040,1781,0,0,2259,9441,4962,2871,0,0,0,1,0,0,101,1989,2429,2279,2279,0,0,0,0,0,9,141,0,0,2050,0,0,0,24990,24990,0,0,0
41,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2144,"АО ""Страховая компания АСКО-Центр""",Курск,141305,2,0,0,0,0,141305,95543,90029,0,0,5514,45762,45662,44393,0,0,0,3,26,0,610,630,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
43,3987,"АО ""УРАЛСИБ Жизнь""",Москва,103963,0,90244,89994,65977,250,13719,13719,13719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3995,АО ВТБ Страхование жизни,Москва,93859,238,93801,93797,1216,4,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3300,"АО СГ ""Спасские ворота""",Салехард,91055,1749,0,0,0,0,82983,9262,3079,0,0,6183,73721,72862,194,0,0,8,70131,0,0,202,2327,859,176,0,176,0,0,18,1,32,632,0,0,0,0,0,0,8072,7942,117,13,0
46,1858,"АО СК "" Армеец""",Москва,158153,9221,0,0,0,0,51746,44043,27365,0,0,16678,7703,6126,1207,0,1,3,8,0,0,290,4617,1561,9,9,0,0,21,0,2,407,1063,59,0,16,0,0,0,106407,106407,0,0,0
47,0290,"АО СК ""Альянс""",Москва,276982,1667,0,0,0,0,275790,222316,192199,208,0,30117,53474,6985,159,157,46,41,214,0,0,1914,4454,2034,2,2,0,0,70,1,15,77,1848,21,22,44433,0,0,0,1192,0,869,323,0
48,0278,"АО СК ""АСКОМЕД""",Самара,127,0,0,0,0,0,127,127,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,247985,17623,0,0,0,0,104226,93283,91840,0,0,1443,10943,2921,391,0,0,1,297,0,0,240,1992,8013,7751,208,7543,0,0,1,0,23,238,0,0,9,0,0,0,143759,143759,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,64304,0,0,0,0,0,64304,56730,55675,0,0,1055,7574,7516,24,379,0,0,6728,0,0,82,303,58,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,328,0,0,0,0,0,328,4,4,0,0,0,324,294,1,0,0,0,133,0,0,134,26,29,0,0,0,0,0,0,0,0,29,0,0,1,0,0,0,0,0,0,0,0
52,2947,"АО СК ""РСХБ-Страхование""",Москва,731603,0,0,0,0,0,731475,178670,178667,0,0,3,552805,279004,2479,12,0,5,7,2292,220,21273,252936,227453,121,121,0,0,0,0,0,7,227321,4,1341,45007,0,0,0,128,0,128,0,0
53,3467,"АО СК ""Сибирский Спас""",Новокузнецк,308471,0,0,0,0,0,137292,70828,31730,0,0,39098,66464,64976,62802,0,0,0,0,0,0,58,2116,1488,0,0,0,0,0,0,0,5,1483,0,0,0,0,0,0,171179,171179,0,0,0
54,3983,"АО СК ""Стерх""",Якутск,390174,0,0,0,0,0,58804,45692,45512,0,0,180,13112,9370,601,0,71,61,9,24,7,1887,6717,3217,26,26,0,0,48,76,0,191,2837,39,65,460,0,0,0,331370,331370,0,0,0
55,1216,"АО СК ""Чулпан""",Альметьевск,212328,0,0,0,0,0,74227,51602,51207,0,0,395,22625,15105,1946,0,0,5,5,475,0,397,12277,7474,139,139,0,0,0,2,26,9,7297,1,1,45,0,0,0,138101,136300,1745,56,0
56,1621,"АО Страховое общество ""ЯКОРЬ""",Москва,126168,0,0,0,0,0,80919,77499,17342,0,0,60157,3420,1728,179,0,0,7,66,0,0,867,609,1676,123,123,0,0,0,14,0,5,999,535,0,16,0,0,0,45249,45249,0,0,0
57,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,239,0,0,0,0,0,239,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0
58,2733,"ЗАО ""СК ""Резерв""",Хабаровск,398177,0,0,0,0,0,398177,384657,384657,0,0,0,13520,1849,0,0,0,0,0,0,0,0,1849,1849,0,0,0,0,0,0,0,0,1849,0,0,9822,0,0,0,0,0,0,0,0
59,2284,"ЗАО ГСАО ""Плато""",Москва,210,0,0,0,0,0,210,177,176,0,0,1,33,25,1,0,0,0,8,0,0,13,3,8,1,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
60,1675,Либерти Страхование (АО),Санкт-Петербург,657192,351,0,0,0,0,506525,350398,76765,0,0,273633,156127,137886,31179,1,0,17,418,0,0,1832,104439,16599,5410,5410,0,0,0,19,15,62,10688,405,66,1576,0,0,0,150667,150285,266,116,0
61,4349,"НКО ""МОВС""",Санкт-Петербург,52,0,0,0,0,0,52,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0
62,4314,"НКО ""ПОВС застройщиков""",Москва,50251,0,0,0,0,0,50251,0,0,0,0,0,50251,0,0,0,0,0,0,0,0,0,0,50251,0,0,0,0,0,0,0,0,0,50251,0,0,0,0,0,0,0,0,0,0
63,4301,НКО НОВС,Камышин,7337,0,0,0,0,0,7337,0,0,0,0,0,7337,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22,0,7315,0,0,0,0,0,0,0,0
64,4202,"НКО ОВС ""Саклау""",Казань,29,0,0,0,0,0,29,0,0,0,0,0,29,2,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
65,4170,"НКО ПОВС ""ВиС""",Махачкала,226,0,0,0,0,0,226,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0
66,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,86,0,0,0,0,0,86,0,0,0,0,0,86,86,12,0,0,0,0,0,0,58,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,7,0,0,0,0,0,7,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
68,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,608,0,0,0,0,0,608,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,606,0,0,0,0,0,0,0,0,0,606,0,2,0,0,0,0,0,0,0,0
69,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,202,0,0,0,0,0,202,0,0,0,0,0,202,202,46,0,0,0,0,0,0,123,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1298,"ОАО ""Капитал Страхование""",Когалым,48700,6,0,0,0,0,12137,3032,280,0,0,2752,9105,6139,3488,19,6,28,15,0,0,923,1660,2742,1584,1584,0,0,17,58,84,1,998,0,70,154,0,0,0,36563,31664,4859,40,0
71,2708,"ОАО ""ЧСК""",Москва,9556,0,0,0,0,0,5917,2151,2140,0,0,11,3766,248,18,0,2,3,7,0,0,201,17,1270,20,20,0,0,269,35,72,1,873,0,0,2248,3,3,0,3636,0,3219,417,0
72,0518,"ОАО СК ""БАСК""",Белово,95941,0,0,0,0,0,25141,21150,15517,0,0,5633,3991,3766,2851,0,0,0,35,0,0,101,779,200,4,4,0,0,0,0,0,1,195,0,0,25,0,0,0,70800,70439,361,0,0
73,0436,"ООО  ""АМТ Страхование""",Москва,551,81,0,0,0,0,551,82,82,0,0,0,469,106,0,0,0,99,7,0,0,0,0,363,0,0,0,0,0,360,0,2,1,0,0,0,0,0,0,0,0,0,0,0
74,1083,"ООО  ""Зетта Страхование""",Москва,1279412,29467,0,0,0,0,946229,263967,180933,0,0,83034,682262,393066,71213,5,0,0,672,2297,0,44796,274083,149930,2114,2114,0,0,0,0,24,81,147397,314,6,139260,0,0,0,333183,328429,3274,1480,0
75,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,41760,0,0,0,0,0,37200,13128,13123,0,0,5,24072,24013,21859,0,0,0,75,0,0,230,1849,54,9,9,0,0,4,0,0,14,27,0,0,5,0,0,0,4560,4560,0,0,0
76,3828,"ООО  СК ""Альянс Жизнь""",Москва,49275,1038,25954,25935,2365,19,23321,23321,18110,0,0,5211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,2536232,0,1606851,1606851,1211820,0,929381,929381,929051,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2496,"ООО ""Абсолют Страхование""     ",Москва,296150,55950,0,0,0,0,278451,166233,87559,10,0,78674,112218,63762,5375,0,0,199,1060,0,0,5813,51315,30270,1473,1473,0,1,0,224,0,3876,7649,17047,160,18026,0,0,0,17699,16967,514,218,0
79,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,46260,1088,0,0,0,0,46260,43053,6638,0,0,36415,3207,1507,841,0,0,1,96,0,0,241,328,1599,1145,1145,0,0,0,2,0,2,307,143,0,101,0,0,0,0,0,0,0,0
80,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,321162,0,0,0,0,0,321162,131023,120352,0,0,10671,190139,137286,219,0,11,2,0,7047,0,2039,127968,52351,5,5,0,0,14,2,1,66,52263,0,0,502,0,0,0,0,0,0,0,0
81,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,1539726,847,1510797,1510789,0,8,28929,28929,22987,0,0,5942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,115,0,0,0,0,0,115,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0
83,3487,"ООО ""БИН Страхование""",Москва,21270,0,0,0,0,0,21270,13413,13286,0,0,127,7857,5934,40,0,0,0,1,0,0,668,5225,1377,24,24,0,0,0,0,0,0,80,1273,1,545,0,0,0,0,0,0,0,0
84,3799,"ООО ""БСД""",Москва,23630,0,0,0,0,0,23630,5975,1781,0,0,4194,17655,1601,488,0,0,0,193,0,0,537,383,15102,270,270,0,0,0,0,0,4,13807,1021,952,0,0,0,0,0,0,0,0,0
85,3826,"ООО ""Вита-страхование""",Сургут,4436,0,3074,3070,11,4,1362,1362,1357,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,3866,"ООО ""ВСК-Линия жизни""",Москва,65695,89,65690,65636,0,54,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
