Сведения о количестве урегулированных страховых случаев,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
15,3828,  АЛЬЯНС ЖИЗНЬ,Москва,68850,7091,184,184,48,0,68666,68666,616,0,0,68050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2699,  АЛЬЯНС-МЕД,Сызрань,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,436,  АМТ СТРАХОВАНИЕ,Москва,2,2,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,66,  АНГАРА,Братск,1925,0,0,0,0,0,162,131,131,0,0,0,31,30,26,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1763,1763,0,0,0
19,2982,  АНДРОМЕДА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1858,  АРМЕЕЦ,Москва,5105,68,0,0,0,0,449,213,64,0,0,149,236,229,197,0,0,1,0,0,0,2,29,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4656,4656,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,8472,0,0,0,0,0,522,455,101,0,0,354,67,4,0,0,0,0,1,0,0,1,2,30,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,33,7950,7950,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,5709,0,0,0,0,0,1880,1545,459,0,0,1086,335,326,273,0,0,0,2,5,3,7,39,9,0,0,0,0,0,8,8,0,0,0,0,0,1,0,0,0,0,0,0,3829,3826,0,3,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,33502,0,33483,33483,0,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,278,  АСКОМЕД,Самара,1676,0,0,0,0,0,1676,1676,0,0,0,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3767,  АСКОР,Москва,24,0,0,0,0,0,24,6,6,0,0,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2144,  АСКО-ЦЕНТР,Курск,166,0,0,0,0,0,166,137,9,0,0,128,29,29,25,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,758,  АСТРА-МЕТАЛЛ,Магнитогорск,5047,0,0,0,0,0,5047,5047,0,0,0,5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2619,  АСТРО-ВОЛГА,Самара,1880,0,0,0,0,0,560,413,78,0,0,335,147,131,124,0,0,0,0,0,0,0,7,16,0,0,0,0,0,11,11,0,0,0,0,0,5,0,0,0,0,0,0,1320,1320,0,0,0
32,2684,  АСТРО-ВОЛГА-МЕД,Самара,902,0,0,0,0,0,902,902,0,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,518,  БАСК,Белово,14477,0,0,0,0,0,13784,13766,73,0,0,13693,18,18,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,692,1,0,0
35,3487,  БИН СТРАХОВАНИЕ,Москва,5908,0,0,0,0,0,3263,1936,307,0,0,1629,1327,1059,853,1,0,2,3,0,0,29,171,135,0,0,0,0,0,92,92,0,0,0,0,7,34,2,0,133,0,0,0,2645,2628,2,15,0
36,3991,  БЛАГОСОСТОЯНИЕ,Москва,1990,21,94,50,0,44,1896,1896,1835,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,1169,0,0,0,0,0,1169,248,82,0,0,166,921,873,0,0,0,0,0,0,0,0,873,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,45,0,0,0,0,0,0,0,0
38,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,16,0,0,0,0,0,13,8,0,0,0,8,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
39,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,2593,0,0,0,0,0,2593,2470,5,0,0,2465,123,119,100,0,0,0,0,0,0,18,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
40,3245,  ВЕРНА,Краснодар,2048,0,0,0,0,0,697,648,55,0,0,593,49,46,42,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1351,1351,0,0,0
41,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3561,  ВИТАЛ-ПОЛИС,Москва,108,0,0,0,0,0,108,106,1,0,0,105,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,586,0,287,278,0,9,299,299,14,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,35,0,0,0,0,0,35,18,18,0,0,0,17,16,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,273,0,0,0,0,0,273,273,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,433,  ВОСТСИБЖАСО,Иркутск,378,0,0,0,0,0,378,343,343,0,0,0,35,34,11,0,0,0,0,0,0,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47,621,  ВСК,Москва,114630,1952,0,0,0,0,53767,35416,6645,0,0,28771,18351,17648,16235,0,3,0,92,12,0,304,1002,648,17,17,0,0,0,375,375,0,0,0,0,8,157,91,2,53,0,0,0,60863,60741,18,104,0
48,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,1485,0,243,87,0,156,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,1235,0,0,0,0,0,0
49,3978,  ВСК-МИЛОСЕРДИЕ,Москва,453,0,0,0,0,0,453,453,0,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,1864,0,0,0,0,0,1864,1864,0,0,0,1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3398,  ВТБ СТРАХОВАНИЕ,Москва,58429,0,0,0,0,0,56421,30580,6947,0,0,23633,25841,24979,4841,4,0,6,27,0,0,60,20041,255,0,0,0,0,0,54,54,0,0,0,0,67,133,1,0,607,749,749,0,1259,1246,6,7,0
52,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,38,0,38,26,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3780,  ВЫРУЧИМ!,Екатеринбург,360,0,0,0,0,0,360,5,5,0,0,0,355,353,351,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,630,  ГАЙДЕ,Санкт-Петербург,8305,0,0,0,0,0,6026,5014,86,0,0,4928,1012,1002,991,0,0,0,0,0,0,4,7,9,0,0,0,0,0,7,7,0,0,0,0,0,2,0,0,1,0,0,0,2279,2275,0,4,0
55,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,397,  ГЕЛИОС,Москва,4650,0,0,0,0,0,1821,1087,311,0,0,776,734,666,589,0,0,0,0,0,0,17,60,19,0,0,0,0,0,4,4,0,0,0,0,0,11,4,0,49,0,0,0,2829,2829,0,0,0
57,2397,  ГЕОПОЛИС,Москва,1599,0,0,0,0,0,1483,680,0,0,0,680,803,802,797,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,116,116,0,0,0
58,448,  ГЕОПОЛИС,Москва,135417,0,116600,0,0,116600,18817,18817,0,0,0,18817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,7913,19,0,0,0,0,7913,7913,0,0,0,7913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,83,0,0,0,0,0,83,64,0,0,0,64,19,19,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2042,  ГРАНТА,Казань,324,0,0,0,0,0,324,57,8,0,0,49,267,260,255,0,0,0,0,0,0,2,3,7,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
62,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,97372,471,0,0,0,0,86110,60325,503,0,0,59822,25785,24621,16758,0,0,7,7533,0,0,134,189,372,10,10,0,0,0,308,304,0,0,4,0,3,51,0,0,792,0,0,0,11262,11259,1,2,0
63,1820,  ГУТА-СТРАХОВАНИЕ,Москва,350,0,0,0,0,0,180,10,8,0,0,2,170,164,160,0,0,0,0,0,0,2,2,4,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,2,0,0,0,170,170,0,0,0
64,2214,  ДАЛЬАКФЕС,Владивосток,1726,0,0,0,0,0,132,66,53,0,0,13,66,65,56,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1594,1594,0,0,0
65,55,  ДАЛЬЖАСО,Хабаровск,384,0,0,0,0,0,384,356,101,0,0,255,28,26,18,0,0,0,4,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
66,525,  ДАЛЬ-РОСМЕД,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,1083,25,0,0,0,0,173,70,70,0,0,0,103,70,65,0,0,0,1,0,0,2,2,33,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,910,910,0,0,0
68,3870,  ДЕЛО ЖИЗНИ,Москва,159,0,103,103,0,0,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1363,  ДИАМАНТ,Москва,16,0,0,0,0,0,16,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,206,  ДИАНА,Ангарск,425,0,0,0,0,0,425,411,75,0,0,336,14,13,3,0,0,0,1,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,418,0,0,0,0,0,417,302,64,0,0,238,115,96,0,0,0,0,0,0,0,9,87,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,1,1,0,0,0
72,3954,  ЕВРОИНС,Смоленск,3796,29,0,0,0,0,1639,1310,41,0,0,1269,329,115,96,0,0,0,0,13,0,3,3,23,0,0,0,0,0,0,0,0,0,0,0,15,7,1,0,191,0,0,0,2157,2157,0,0,0
73,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,5550,0,0,0,0,0,5550,5541,5541,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0
74,4003,  ЖАСО-ЛАЙФ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,51,0,0,0,0,0,51,39,31,0,0,8,12,11,3,5,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
76,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,10351,70,0,0,0,0,5736,1710,703,0,0,1007,4026,3787,3332,0,0,0,9,10,0,163,273,39,0,0,0,0,0,11,11,0,0,0,0,0,28,0,0,200,0,0,0,4615,4606,0,9,0
79,3616,  ИНВЕСТ-ПОЛИС,Королев,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
80,2401,  ИНВЕСТСТРАХ,Москва,333,0,0,0,0,0,333,327,59,0,0,268,6,6,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,425,  ИНГВАР,Москва,149,0,0,0,0,0,149,0,0,0,0,0,149,149,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,928,  ИНГОССТРАХ,Москва,1094197,42142,0,0,0,0,1015630,962753,131,0,0,962622,52877,51469,49635,41,5,63,334,3,0,397,991,1143,63,59,4,0,0,664,511,0,2,151,1,124,288,3,0,265,0,0,0,78567,78425,19,123,0
83,4189,  ИНГОССТРАХ ОНДД КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,25,2,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
84,3823,  ИНГОССТРАХ-ЖИЗНЬ,Москва,1207,0,183,109,0,74,1024,1024,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,3837,  ИНГОССТРАХ-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2169,  ИНЕРТЕК,Санкт-Петербург,2,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
