Сведения о вознаграждении посредникам,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,226568,0,0,0,0,226081,76094,38648,313,0,37446,149987,113401,27057,43,13,4800,30504,0,0,37014,13970,33474,270,1,0,2315,0,26964,3918,6,720,2392,0,0,0,487,278,62,147,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,12733,0,0,0,0,12733,7267,1207,0,0,6060,5466,4571,4011,0,0,14,45,0,0,410,91,148,34,0,0,8,0,5,101,0,0,747,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,25781,0,0,0,0,18271,3282,2555,0,0,727,14989,14911,5235,0,0,33,99,156,0,3352,6036,71,60,0,0,0,0,0,11,0,0,7,0,0,0,7510,7020,106,384,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,37037,0,0,0,0,36913,71,71,0,0,0,36842,10646,0,0,0,0,6070,0,0,4576,0,17226,0,0,0,0,0,853,16373,0,0,8970,0,0,0,124,0,124,0,0
6,4210,  АИЖК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,40618,0,0,0,0,40618,12688,12635,0,0,53,27930,27206,2147,0,1889,28,6,1765,0,2744,18627,723,0,0,225,0,0,141,357,0,0,1,0,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,6482,0,0,0,0,6482,6482,0,0,0,6482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,455,  АКОМС,Холмск,853,0,0,0,0,853,70,12,0,0,58,783,778,165,0,0,392,179,0,0,1,41,5,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10,3572,  АКЦЕПТ,Люберцы,566603,0,0,0,0,566603,38982,38982,0,0,0,527621,527621,527621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3859,  АЛЛЕГА,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,5028462,0,0,0,0,4589056,1694980,1538905,0,0,156075,2894076,2046605,945846,7291,55311,19314,27071,42933,40365,282265,666574,211218,73861,0,46913,5631,215,5091,75417,4090,43321,592932,0,0,0,439406,429570,8072,1764,0
13,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,2948955,2944889,2944889,0,0,4066,4066,1942,0,0,2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,290,  АЛЬЯНС,Москва,134197,0,0,0,0,133819,17137,14500,236,0,2637,116682,61717,8921,1389,5747,4196,19284,0,0,17107,5073,18603,153,0,3029,1546,30,439,13406,0,6047,30315,0,0,0,378,28,281,69,0
16,3828,  АЛЬЯНС ЖИЗНЬ,Москва,106219,65220,65209,20,11,40999,40999,13360,0,0,27639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2699,  АЛЬЯНС-МЕД,Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,436,  АМТ СТРАХОВАНИЕ,Москва,16634,0,0,0,0,16634,6,6,0,0,0,16628,7653,0,0,0,7618,35,0,0,0,0,8975,0,0,0,8971,0,4,0,0,0,0,0,0,0,0,0,0,0,0
19,66,  АНГАРА,Братск,15468,0,0,0,0,7192,4279,4133,0,0,146,2913,2873,1362,0,0,0,1,0,0,583,927,29,6,0,0,0,0,0,23,0,0,11,0,0,0,8276,8276,0,0,0
20,2982,  АНДРОМЕДА,Москва,13318,0,0,0,0,13318,0,0,0,0,0,13318,12757,0,0,0,0,0,0,0,12757,0,561,0,0,0,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,118553,0,0,0,0,118553,9250,1808,0,0,7442,109303,10370,0,0,0,890,2583,0,0,5525,1372,97069,0,0,50,10360,2,0,76401,10256,0,1864,0,0,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,213591,0,0,0,0,160941,108380,42407,0,0,65973,52561,49398,25635,0,0,0,345,4739,4669,3119,15560,2676,141,0,0,56,0,1866,578,35,0,487,0,0,0,52650,50808,625,1217,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,1832,1698,1698,0,0,134,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,278,  АСКОМЕД,Самара,2958,0,0,0,0,2958,2958,0,0,0,2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3767,  АСКОР,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2144,  АСКО-ЦЕНТР,Курск,8507,0,0,0,0,8507,5295,2189,0,0,3106,3212,3150,2352,0,0,0,19,20,0,447,312,62,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0
29,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,758,  АСТРА-МЕТАЛЛ,Магнитогорск,9268,0,0,0,0,9268,9268,0,0,0,9268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2619,  АСТРО-ВОЛГА,Самара,9806,0,0,0,0,4785,1201,851,0,0,350,3584,3207,1642,0,0,142,494,0,0,331,598,377,0,0,0,0,0,6,369,2,0,0,0,0,0,5021,5021,0,0,0
32,2684,  АСТРО-ВОЛГА-МЕД,Самара,415,0,0,0,0,415,415,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,17717,0,0,0,0,17717,0,0,0,0,0,17717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17717,0,0,0,0,0,0,0,0,0
34,518,  БАСК,Белово,4144,0,0,0,0,1688,1244,735,0,0,509,444,434,273,0,0,0,0,0,0,0,161,10,0,0,0,0,0,0,10,0,0,0,0,0,0,2456,2453,3,0,0
35,3673,  БЕЛОКАМЕННАЯ,Москва,771,0,0,0,0,771,0,0,0,0,0,771,755,0,0,0,0,627,0,0,128,0,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
36,3487,  БИН СТРАХОВАНИЕ,Москва,268817,0,0,0,0,261304,164768,134400,0,0,30368,96536,56623,5140,16,142,68,8154,0,0,16607,26496,30502,10,0,50,0,1,8750,20038,1653,14,9397,0,0,0,7513,1893,1038,4582,0
37,3991,  БЛАГОСОСТОЯНИЕ,Москва,354737,1244,1210,0,34,353493,353493,339233,0,0,14260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,685205,0,0,0,0,685205,331250,285523,0,0,45727,353955,99906,0,0,0,0,0,0,0,0,99906,28073,0,0,0,0,0,0,28073,0,0,225976,0,0,0,0,0,0,0,0
39,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,5451,0,0,0,0,5381,213,83,0,0,130,5168,5082,25,0,0,0,4713,0,0,323,21,74,0,0,0,0,0,14,60,0,0,12,0,0,0,70,70,0,0,0
40,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,228542,0,0,0,0,228542,6515,639,0,0,5876,222027,169439,3751,0,0,0,18072,0,0,147032,584,52380,38,0,0,0,0,0,52342,0,59,149,0,0,0,0,0,0,0,0
41,2664,  ВЕКТОР,Симферополь,43839,0,0,0,0,30709,10817,4443,0,0,6374,19892,10161,2551,0,0,593,23,0,0,6490,504,9731,0,0,17,0,0,26,9688,0,0,0,0,0,0,13130,13130,0,0,0
42,3245,  ВЕРНА,Краснодар,21325,0,0,0,0,21289,1115,628,0,0,487,20174,5368,1337,0,0,4,4,2459,1333,1116,448,14800,8,0,0,0,0,742,203,13847,0,6,0,0,0,36,36,0,0,0
43,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3561,  ВИТАЛ-ПОЛИС,Москва,2270,0,0,0,0,2270,2091,69,0,0,2022,179,179,162,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,2399,2283,2282,8,1,116,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,3102,0,0,0,0,3102,1993,1993,0,0,0,1109,1084,824,0,0,0,0,0,0,22,238,25,8,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
47,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,33,0,0,0,0,33,33,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,433,  ВОСТСИБЖАСО,Иркутск,12715,0,0,0,0,12715,7525,3976,0,0,3549,5190,5120,953,0,0,0,135,0,0,155,3877,69,4,0,0,0,0,0,65,0,0,1,0,0,0,0,0,0,0,0
49,621,  ВСК,Москва,3682276,0,0,0,0,3040029,903765,617520,0,0,286245,2136264,1867285,1193709,959,29149,0,49315,3145,563,287573,303435,166562,74124,10,3414,270,1362,14994,63127,9261,1315,101102,0,0,0,642247,610019,19309,12919,0
50,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,354,354,271,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3978,  ВСК-МИЛОСЕРДИЕ,Москва,8,0,0,0,0,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3398,  ВТБ СТРАХОВАНИЕ,Москва,5033071,0,0,0,0,5018820,2484053,2334587,0,0,149466,2534767,1702327,12174,615,12050,11164,28375,0,0,132123,1505826,83124,131,0,359,47,39,12769,69219,560,39,749277,0,0,0,14251,9867,2751,1633,0
54,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,308489,308487,308487,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3780,  ВЫРУЧИМ!,Екатеринбург,13644,0,0,0,0,13644,873,795,0,0,78,12771,11969,10808,0,0,0,50,0,0,827,284,311,4,0,0,0,0,16,291,0,0,491,0,0,0,0,0,0,0,0
56,630,  ГАЙДЕ,Санкт-Петербург,145666,0,0,0,0,120155,18727,12388,0,0,6339,101428,98827,86966,0,0,119,5305,10,0,2320,4107,2068,489,0,0,0,0,23,249,1307,0,533,0,0,0,25511,24228,23,1260,0
57,3908,  ГАЛАКТИКА,Москва,39268,0,0,0,0,39268,5813,3539,0,0,2274,33455,33455,2152,0,0,0,15473,0,0,15830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,473,  ГЕВОРСТРАХ,Ярославль,633,0,0,0,0,633,0,0,0,0,0,633,624,0,0,0,0,624,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
60,397,  ГЕЛИОС,Москва,443905,0,0,0,0,417913,289600,271117,0,0,18483,128313,84022,34641,15,44,1067,2724,0,0,10687,34844,26309,1168,0,21,147,60,29,23829,1055,0,17982,0,0,0,25992,25683,309,0,0
61,2397,  ГЕОПОЛИС,Москва,41252,0,0,0,0,39638,1,1,0,0,0,39637,39400,36522,0,0,0,0,0,0,437,2441,237,229,0,0,0,0,0,8,0,0,0,0,0,0,1614,1614,0,0,0
62,448,  ГЕОПОЛИС,Москва,543,0,0,0,0,543,543,46,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,4855,0,0,0,0,4855,4855,0,0,0,4855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,788,0,0,0,0,788,21,21,0,0,0,767,717,695,0,0,0,18,0,0,4,0,50,0,0,0,13,0,0,37,0,0,0,0,0,0,0,0,0,0,0
65,2042,  ГРАНТА,Казань,26387,0,0,0,0,26387,4529,4263,0,0,266,21858,17181,16201,0,0,0,55,0,0,740,185,3291,0,0,0,0,1,1693,1597,0,0,1386,0,0,0,0,0,0,0,0
66,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,1291805,0,0,0,0,1117629,368444,40167,0,0,328277,749185,703341,608140,65,0,12882,43745,0,0,15441,23068,17638,8203,0,0,281,13,1089,8052,0,0,28206,0,0,0,174176,172681,636,859,0
67,1820,  ГУТА-СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2214,  ДАЛЬАКФЕС,Владивосток,28001,0,0,0,0,12329,1217,1217,0,0,0,11112,10822,4881,0,0,185,375,0,0,4056,1325,253,0,0,0,114,0,0,139,0,37,0,0,0,0,15672,15672,0,0,0
69,55,  ДАЛЬЖАСО,Хабаровск,36170,0,0,0,0,36170,26117,22173,0,0,3944,10053,8432,640,0,0,15,7281,0,0,222,274,1621,0,0,0,2,0,0,127,1492,0,0,0,0,0,0,0,0,0,0
70,525,  ДАЛЬ-РОСМЕД,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,32166,0,0,0,0,17261,3775,3775,0,0,0,13486,3025,1886,0,0,0,562,0,0,158,419,10461,10364,0,0,0,0,50,47,0,0,0,0,0,0,14905,14905,0,0,0
72,2842,  ДЕЛЬТА,Челябинск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1363,  ДИАМАНТ,Москва,769,0,0,0,0,769,27,27,0,0,0,742,691,688,0,0,0,0,0,0,0,3,51,8,0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0
74,206,  ДИАНА,Ангарск,5484,0,0,0,0,5484,3272,819,0,0,2453,2212,2155,24,0,0,0,6,0,0,109,2016,57,0,0,0,0,1,0,56,0,0,0,0,0,0,0,0,0,0,0
75,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,113525,0,0,0,0,113525,30720,16237,0,0,14483,82805,56045,0,0,0,0,851,0,0,11411,43783,21980,0,0,0,0,0,0,21980,0,0,4780,0,0,0,0,0,0,0,0
76,3954,  ЕВРОИНС,Смоленск,130111,0,0,0,0,99766,19598,5093,0,0,14505,80168,39098,5116,0,0,0,17593,1265,0,13065,2059,13734,2,0,0,0,0,1305,7554,4873,0,27336,0,0,0,30345,30345,0,0,0
77,990,  ЕВРОПА,Лобня,196557,0,0,0,0,196557,5805,5515,0,0,290,190752,127986,1107,0,0,0,6667,44077,43451,75952,183,14858,5,0,0,0,36,20,14742,55,0,47908,0,0,0,0,0,0,0,0
78,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,32029,0,0,0,0,32029,31033,31033,0,0,0,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996,0,0,0,0,0,0,0,0
79,4307,  ЕСЕЯ,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1595,  ЖАСКО,Вологда,373,0,0,0,0,373,0,0,0,0,0,373,373,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,263,  ЖАСО,Москва,179449,0,0,0,0,177710,144035,136513,0,0,7522,33675,28500,6592,362,0,8,9167,0,0,2465,9906,3191,162,0,0,0,0,1704,1325,0,1,1983,0,0,0,1739,1298,161,280,0
82,4003,  ЖАСО-ЛАЙФ,Москва,14350,13704,13704,8031,0,646,646,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,8278,0,0,0,0,8278,3454,3374,0,0,80,4824,4793,72,627,0,0,3560,0,0,441,93,31,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
84,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,478941,0,0,0,0,441241,76516,38719,0,0,37797,364725,331705,183018,2,0,0,2976,738,0,14682,130289,27410,624,0,0,0,0,57,26715,14,0,5610,0,0,0,37700,35176,1368,1156,0
87,3616,  ИНВЕСТ-ПОЛИС,Королев,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2401,  ИНВЕСТСТРАХ,Москва,14069,0,0,0,0,14069,7150,1793,0,0,5357,6919,1443,54,0,0,0,7,34,0,662,686,5049,0,0,0,0,0,1403,3646,0,0,427,0,0,0,0,0,0,0,0
89,425,  ИНГВАР,Москва,17650,0,0,0,0,17650,0,0,0,0,0,17650,17650,0,0,0,0,17650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,928,  ИНГОССТРАХ,Москва,4794409,0,0,0,0,3756547,349859,117361,0,0,232498,3406688,3046225,2487739,3383,15330,46424,59822,1602,0,282815,149110,255848,56744,0,2325,43691,32682,6513,113838,55,2196,102419,0,0,0,1037862,1019204,10338,8320,0
91,4189,  ИНГОССТРАХ ОНДД КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,27756,0,0,0,0,27756,0,0,0,0,0,27756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27756,0,0,0,0,0,0,0,0,0
92,3823,  ИНГОССТРАХ-ЖИЗНЬ,Москва,232845,160153,158312,0,1841,72692,72692,72692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,3837,  ИНГОССТРАХ-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2169,  ИНЕРТЕК,Санкт-Петербург,410,0,0,0,0,410,1,1,0,0,0,409,409,26,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2031,  ИНКО-МЕД,Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,870,  ИНТАЧ СТРАХОВАНИЕ,Москва,196457,0,0,0,0,194499,160765,160382,0,0,383,33734,31467,29216,0,0,0,0,0,0,0,2251,541,147,0,0,0,0,0,394,0,0,1726,0,0,0,1958,1958,0,0,0
97,1858,  ИТИЛЬ АРМЕЕЦ,Москва,95527,0,0,0,0,38801,14977,12159,0,0,2818,23824,21738,12107,0,0,15,133,0,0,2857,6626,2085,10,0,0,0,0,493,1582,0,0,1,0,0,0,56726,56726,0,0,0
