"Сведения о страховых суммах по договорам страхования, действовавшим на конец отчетного периода, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
ИТОГО:,,,,33727635774367.4,11791839014.5923,11046485193.398,11030773142.3825,5448612729.15398,15712051.01545,1176863622135.28,768166958423.474,683165741363.771,495887813.01594,126260261.61,85001217059.7031,408696663711.804,274549741524.749,5795866708.75581,3335310328.80237,5145561722.77543,1211435183.58211,41457108022.376,327842160.21931,112951778.69962,192989886784.618,24286730613.6203,106591470302.835,1771526772.39328,1751094424.39328,0,9759896.86,69992781220.9746,18281409697.2134,1359846657.44054,1562194766.8086,11799662296.8189,1814288994.3255,15305541729.8683,12249910154.3519,15402840103.3417,15402840103.3417,0,32524322826935.4,3212955000,32521109871935.4,0
1,4192," ОВС ""Народные кассы""",Москва,5393215.66263,0,0,0,0,0,5393215.66263,0,0,0,0,0,5393215.66263,81869.776,0,0,0,0,0,0,0,32300,49569.776,3654347.5678,0,0,0,0,0,0,0,0,0,3654347.5678,0,1656998.31883,0,0,0,0,0,0,0
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,1993307089.03092,1733901.72535,399083188.69095,399083188.69095,363229183.87206,0,1594223900.33997,1594223900.33997,106451966.62197,0,0,1487771933.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0191,"АО  ""Тинькофф  Страхование""",Москва,712988126.4758,0,0,0,0,0,712988126.4758,524571374.68087,524571374.68087,0,0,0,188416751.79493,78128297.38595,63987808.19759,0,0,0,0,0,0,419652.613,13720836.57536,5177267,3934900,3934900,0,0,0,0,0,0,1242367,0,0,105111187.40898,0,0,0,0,0,0,0
4,0212,"АО  ""Цюрих надежное страхование""",Москва,3048028543.72269,89448188.05105,0,0,0,0,3048028543.72269,7744610.03997,7744610.03997,0,0,0,3040283933.68272,2200936773.70709,1369272.143,0,0,0,790909528.69282,0,0,1408332894.4599,325078.41137,219827117.70908,22587300,22587300,0,0,0,0,0,33889527.69076,163350290.01832,0,495098596.00139,124421446.26516,0,0,0,0,0,0,0
5,3991,"АО  СК  ""Ренессанс здоровье""",Москва,1067319763.1284,41066033.66562,4977496.69143,2670306.48751,0,2307190.20392,1062342266.43697,1062342266.43697,732275876.21697,0,0,330066390.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3947,"АО ""АИГ""",Москва,1127567093.179,0,0,0,0,0,1122897093.179,224559.984,224559.984,0,0,0,1122672533.195,814589868.924,120000,0,0,0,55632636.731,0,0,758837232.193,0,81734691.153,1648063.45,1648063.45,0,0,0,0,0,0,80086627.703,0,0,226347973.118,0,0,0,4670000,4670000,0,0
7,2239,"АО ""АльфаСтрахование""",Москва,3544621357448.52,723751712.97,0,0,0,0,693882187688.52,639973362721.2,626969462794.85,4166000,0,13003899926.35,53908824967.32,16660694352.42,626888375.37,302983220.6,2451741712.4,142138602.49,282583504.26,81055803.99,31625056.43,11922244788.82,851058344.49,32293393184.25,588788421.25,588788421.25,0,0,30252498160.64,458040947.24,15005205.83,52560050.09,919318301.85,7182097.35,1274237393.37,3680500037.28,0,0,0,2850739169760,244460000,2850494709760,0
8,3064,"АО ""Боровицкое страховое общество""",Москва,28449985.69767,13547300,0,0,0,0,28449985.69767,16716710.12803,1511937.47603,0,0,15204772.652,11733275.56964,4093650.50324,545902.97923,0,0,0,0,0,0,3256850.19929,290897.32472,7639625.0664,341000,341000,0,0,0,0,0,28448.32557,244107.60033,7026069.1405,0,0,0,0,0,0,0,0,0
9,0433,"АО ""ВостСибЖАСО""",Иркутск,10585049.80231,0,0,0,0,0,10585049.80231,5639217.09222,1523036.83222,0,0,4116180.26,4945832.71009,4821765.76192,91162.4,0,0,0,12278.762,0,0,659687.55985,4058637.04007,120641.8,0,0,0,0,0,0,0,0,120641.8,0,0,3425.14817,0,0,0,0,0,0,0
10,1284,"АО ""Группа Ренессанс Страхование""",Москва,280608328905.061,81897864.90772,0,0,0,0,5527895561.06104,2604930428.45246,160397653.47872,0,0,2444532774.97374,2922965132.60858,2190058569.65355,276861800.01773,315769.12,0,14262573.65976,819157054.14702,0,0,883427769.75627,196033602.95277,232160574.28898,140529174.416,140529174.416,0,0,0,323240.7595,81628.1,7060164.24,84156366.77348,10000,0,500745988.66605,0,0,0,275080433344,26040000,275054393344,0
11,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,5341707.89266,0,4602252.98913,4602252.98913,0,0,739454.90353,739454.90353,628080.85353,0,0,111374.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,172445326020.759,0,0,0,0,0,609125661.35915,210361883.84803,123709562.32167,3430000,0,86652321.52636,398763777.51112,384350306.36578,107331122.72971,0,0,10900,4526052.5827,290551.72,0,194678524.67907,77513154.6543,13173026.78029,533182.72082,533182.72082,0,0,0,61096.6262,20000,169310.73366,10818030.18371,1571406.5159,70102.95531,1170341.40974,0,0,0,171836200359.4,18665000,171817535359.4,0
13,2071,"АО ""ГСМК""",Санкт-Петербург,4431089.482,26930,0,0,0,0,4431089.482,4431089.482,0,0,0,4431089.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1820,"АО ""ГУТА-Страхование""",Москва,56021480.39639,0,0,0,0,0,56021480.39639,3247358.04026,2945858.04026,0,0,301500,52774122.35613,50851475.43518,589699.47575,0,0,105347.99226,0,0,0,46872514.95499,3283913.01218,1767824.8404,0,0,0,0,0,77888.6,200,0,1639000,50736.2404,0,154822.08055,0,0,0,0,0,0,0
15,1412,"АО ""Д2  Страхование""",Новосибирск,83921492.56316,675600,0,0,0,0,83921492.56316,36769016.94505,32881855.89005,0,0,3887161.055,47152475.61811,32462791.77415,221952.987,0,0,0,2120,0,0,6409452.78979,25829265.99736,8552058.44,0,0,0,0,0,0,0,0,8552058.44,0,0,6137625.40396,0,0,0,0,0,0,0
16,0055,"АО ""ДальЖАСО""",Хабаровск,24597894.33827,0,0,0,0,0,24597894.33827,16836687.0405,6890478.63393,0,0,9946208.40657,7761207.29777,5592339.58049,258737.64,0,0,0,1468468.03771,0,0,3132450.64111,732683.26167,2168867.71728,7500,7500,0,0,0,20000,0,0,804867.71728,1336500,0,0,0,0,0,0,0,0,0
17,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,323001019.2286,0,0,0,0,0,323001019.2286,319840932.3936,319840932.3936,0,0,0,3160086.835,0,0,0,0,0,0,0,0,0,0,3121000,0,0,0,0,0,0,0,0,0,3121000,0,39086.835,0,0,0,0,0,0,0
18,1427,"АО ""МАКС""",Москва,664597671828.805,0,0,0,0,0,1154370948.80547,296172110.56668,168264525.81718,0,0,127907584.7495,858198838.23879,810372465.3397,75353480.14175,1009992.55325,2498806.341,150011.5,105170.5519,68584.21557,0,649629264.98445,81557155.05178,27112911.93244,3738475.0822,3738475.0822,0,0,4108.12146,391569.5,5973236.83332,11172635.48046,4440365.175,1392521.74,11567042.09829,9146418.86836,0,0,0,663443300880,20970000,663422330880,0
19,3256,"АО ""МетЛайф""",Москва,2053570274.98401,0,417260275.88696,414950649.02353,176010129.20813,2309626.86343,1636309999.09705,1636309999.09705,1146176530.95569,0,0,490133468.14136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3116,"АО ""НАСКО""",Казань,632220819226.311,0,0,0,0,0,487885170.31062,69942108.94822,52970628.14474,0,0,16971480.80348,417943061.3624,308284602.26882,19831558.8084,35998.86,0,159809,4199601.461,270196.64478,0,204924448.54744,78862988.9472,90366191.48481,163000,156000,0,0,43758,345198.8,6000,2371266.93703,60091219.58279,27345748.16499,3840000,15452267.60877,0,0,0,631732934056,41625000,631691309056,0
21,2346,"АО ""ОСК""",Самара,47577404784.7184,13050,0,0,0,0,113432864.71839,25728098.16819,12934202.09968,0,0,12793896.06851,87704766.5502,73186223.10224,22843132.8695,13523.52,2550,4386330.2822,1769130.94824,54594.59305,0,30132539.77614,13984421.11311,12770641.09051,1187282.251,1187282.251,0,0,46270.4,1536666.93,4000,1990331.24183,7930040.26768,76050,464018.3296,1283884.02785,0,0,0,47463971920,7860000,47456111920,0
22,3748,"АО ""Русский Стандарт Страхование""",Москва,298993107.23698,0,48568181.83476,48568181.83476,0,0,250424925.40222,250424925.40222,163588022.40222,0,0,86836903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,12343.295,0,0,0,0,0,12343.295,0,0,0,0,0,12343.295,12343.295,12343.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,591744745.13709,2325253.08349,0,0,0,0,591744745.13709,325105719.04536,158898330.26211,0,0,166207388.78325,266639026.09173,151290572.75497,1800,0,0,0,0,0,0,0,151288772.75497,32151140.55625,0,0,0,0,0,0,0,0,32151140.55625,0,0,83197312.78051,0,0,0,0,0,0,0
25,2619,"АО ""СК ""Астро-Волга""",Самара,43965755.25987,0,0,0,0,0,43965755.25987,23995531.95065,21185782.82916,0,0,2809749.12149,19970223.30922,18208410.69028,11816787.0475,0,0,249600,1077772.09834,335,0,3266379.31873,1797537.22571,1760142.79694,100,100,0,0,0,0,0,42880.37234,1717162.4246,0,0,1669.822,0,0,0,0,0,0,0
26,0507,"АО ""СК ""Колымская""",Хабаровск,28180552.96731,473882.9,6561107.90256,6550487.31086,0,10620.5917,21619445.06475,21619445.06475,6143652.96775,0,0,15475792.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0915,"АО ""СК ""ПАРИ""",Москва,33423336312.2992,0,0,0,0,0,1134731208.29917,139370799.35547,127098277.87567,0,0,12272521.4798,995360408.9437,902762950.73257,10352969.51524,579939.11346,28172.264,153363.2706,67239126.05837,0,0,677951054.04681,146458326.46409,58444280.58148,4784095.37215,4784095.37215,0,0,167611.7,894798.05675,102200,5108013.70558,46771914.1653,615647.5817,861227.25046,33291950.37919,0,0,0,32288605104,17710000,32270895104,0
28,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,60735,0,0,0,0,0,60735,60735,0,0,0,60735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,68254490732.0399,0,0,0,0,0,658909244.03994,473919485.56954,122638108.5034,0,0,351281377.06614,184989758.4704,159045739.34978,44746578.99184,0,0,0,19106517.44276,0,0,52555009.6528,42637633.26238,3826900,3312400,3312400,0,0,0,0,0,6000,0,508500,0,22117119.12062,0,0,0,67595581488,8190000,67587391488,0
30,2359,"АО ""СК УСПЕХ""",Москва,2011199.7984,0,0,0,0,0,2011199.7984,167695.7176,19692.4896,0,0,148003.228,1843504.0808,759555.5912,0,0,0,0,0,0,0,733063.1016,26492.4896,20500,0,0,0,0,0,0,0,0,20500,0,931904.5,131543.9896,0,0,0,0,0,0,0
31,2873,"АО ""СМК ""Сахамедстрах""",Якутск,37709.39794,13328.56943,0,0,0,0,37709.39794,37709.39794,0,0,0,37709.39794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1587,"АО ""СО ""Талисман""",Казань,8771447.40185,0,0,0,0,0,8771447.40185,307496.96677,307496.96677,0,0,0,8463950.43508,8265179.23508,881278.8183,0,24012.668,0,0,2966510.19884,1853127.44103,3648242.16921,745135.38073,194360,0,0,0,0,3000,0,0,25480,165880,0,0,4411.2,0,0,0,0,0,0,0
33,1208,"АО ""СОГАЗ""",Москва,17519691612450.1,0,0,0,0,0,260332968689.421,51752688433.0692,19203257913.3982,0,0,32549430519.671,208580280256.352,159885562426.78,724737411.1259,1051761183.51503,1318058859.51387,323683989.30284,25396861204.6014,17152154.69731,5942707.55081,129110164375.965,1943143248.05777,38000134729.203,65087373.246,65087373.246,0,260000,20108976108.759,11032595208.7345,859840574.47099,593291485.57504,5330008466.78968,10075511.62777,9975737420.64225,718845679.727,13377041944.7153,13377041944.7153,0,17245981601816,817965000,17245163636816,0
34,3229,"АО ""Страховая бизнес группа""",Воронеж,241650246526.338,76805.8,0,0,0,0,397967982.33836,26540870.31908,8700723.98068,0,0,17840146.3384,371427112.01928,344040526.75679,96430.644,0,3450,251425,448668.1434,0,0,342618621.67913,621931.29026,24409909.35994,0,0,0,0,50600,31710.4,0,3408615.41994,20315305.78296,603677.75704,0,2976675.90255,0,0,0,241252278544,10570000,241241708544,0
35,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,1953569.91467,0,0,0,0,0,1953569.91467,3890,3890,0,0,0,1949679.91467,1926679.91467,312576.1231,0,0,0,0,1548031.653,1548031.653,66072.13857,0,23000,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0
36,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,207276.206,0,0,0,0,0,207276.206,207276.206,0,0,0,207276.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0983,"АО ""Страховая группа ""УралСиб""",Москва,140981839.29323,1195.27228,0,0,0,0,140981839.29323,122328238.09693,52905803.64285,0,0,69422434.45408,18653601.1963,17417793.24012,0,224294.4,0,0,0,0,0,4220422.07746,12973076.76266,891809.91864,0,0,0,0,0,0,0,0,565682.4571,326127.46154,0,343998.03754,0,0,0,0,0,0,0
38,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,36408500.39125,0,0,0,0,0,36408500.39125,8329560.02707,927774.5,0,0,7401785.52707,28078940.36418,20290017.69329,4506644.60042,0,0,0,73520.11706,0,0,12512137.54913,3197715.42668,4823009.5274,2400500,2400500,0,0,0,0,0,1358700,1036360.7288,27448.7986,0,2965913.14349,0,0,0,0,0,0,0
39,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,31998500,0,0,0,0,0,31998500,31998500,0,0,0,31998500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,28945004.812,0,0,0,0,0,28945004.812,19685699.826,924436.449,0,0,18761263.377,9259304.986,8598001.303,102073.381,0,0,0,1304.091,0,0,5841675.828,2652948.003,661303.683,0,0,0,0,0,0,3600,4286.907,653416.776,0,0,0,0,0,0,0,0,0,0
41,2144,"АО ""Страховая компания АСКО-Центр""",Курск,50788242.47346,355873.781,0,0,0,0,50788242.47346,18787074.95678,17060857.27688,0,0,1726217.6799,32001167.51668,31911375.73168,22070378.41928,0,0,0,534.98816,18467.316,0,8901249.31831,920745.68993,84685,0,0,0,0,0,0,0,0,84685,0,0,5106.785,0,0,0,0,0,0,0
42,3987,"АО ""УРАЛСИБ Жизнь""",Москва,55541370.4144,0,54673201.9744,54662453.65301,28019147.77418,10748.32139,868168.44,868168.44,868168.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3995,АО ВТБ Страхование жизни,Москва,116711210.55407,925847.20395,112446927.29182,112445336.09182,0,1591.2,4264283.26225,4264283.26225,4226783.26225,0,0,37500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3300,"АО СГ ""Спасские ворота""",Салехард,3129577834.31945,2041126.213,0,0,0,0,369507527.31945,43313281.1496,8689921.1024,0,0,34623360.0472,326194246.16985,48463680.43715,264793.06,0,691942.02275,1589500,30220936.992,0,0,10037473.70518,5659034.65722,277730565.7327,64734.7,64734.7,0,0,9710205,258961550,2000,390952.4,8601123.6327,0,0,0,0,0,0,2760070307,1435000,2758635307,0
45,1858,"АО СК "" Армеец""",Москва,31328153.82181,1349314.07374,0,0,0,0,31328153.82181,17288693.41022,4093547.61402,0,0,13195145.7962,14039460.41159,9235769.84279,818232.59359,0,0,6500,113000,0,0,5609104.06692,2688933.18228,4777649.53764,9000,9000,0,0,6508.6,0,2628.995,2418050,1310028.68884,1031433.2538,0,26041.03116,0,0,0,0,0,0,0
46,0290,"АО СК ""Альянс""",Москва,22121487405.2805,389386531.86157,0,0,0,0,4512505021.28046,1074111614.515,220498567.5446,189856000,0,853613046.9704,3438393406.76546,2695945809.09922,195334.32944,56054087.55161,106313502.36632,42941828.27397,1071689915.58068,0,0,1388746529.73018,30004611.26702,555632694.40299,72723,72723,0,0,347480036.9,26650,0,29079507.33295,175073109.70386,3900667.46618,131820593.40688,54994309.85637,0,0,0,17608982384,11270000,17597712384,0
47,0278,"АО СК ""АСКОМЕД""",Самара,2645011.933,0,0,0,0,0,2645011.933,2645011.933,0,0,0,2645011.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0518,"АО СК ""БАСК""",Белово,59381382.16502,0,0,0,0,0,55181382.16502,3769266.26515,1011594.14209,0,0,2757672.12306,51412115.89987,36305760.01987,1173957.2934,0,0,0,467668.87357,0,0,34146953.55378,517180.29912,15071044.88,25194.88,25194.88,0,0,0,0,0,500,15045350,0,0,35311,0,0,0,4200000,4200000,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,242639770.28877,972287.2406,0,0,0,0,242639770.28877,83038865.23767,82910375.23767,0,0,128490,159600905.0511,151518933.5157,456991.061,0,0,1940,126571006.37529,0,0,22682857.66728,1806138.41213,7113741.29101,425000,425000,0,0,0,1000,4924.2,1899826.265,4782990.82601,0,0,968230.24439,0,0,0,0,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,25733297.42093,0,0,0,0,0,25733297.42093,22688281.23717,22632581.23717,0,0,55700,3045016.18376,3019661.18376,20748.5,309519.787,0,0,2084054.18193,0,0,417221.67665,188117.03818,25355,0,0,0,0,0,0,0,0,25355,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,55037981.10292,0,0,0,0,0,55037981.10292,4850,4850,0,0,0,55033131.10292,55014411.10292,0,0,0,0,25869873.70097,0,0,28966583.19738,177954.20457,18720,0,0,0,0,0,0,0,0,18720,0,0,0,0,0,0,0,0,0,0
52,2947,"АО СК ""РСХБ-Страхование""",Москва,2115057506.46236,0,0,0,0,0,2113877506.46236,677060709.02062,612066909.02062,0,0,64993800,1436816797.44174,1337253750.80233,7942345.00466,104424.59128,2836600,57484.99641,1880456.94231,142824542.30775,46349432.05422,946049539.16546,235558357.79446,56334238.366,260800,260800,0,0,0,0,0,390500,49813450.536,5869487.83,12853497.46635,30375310.80706,0,0,0,1180000,1180000,0,0
53,3983,"АО СК ""Стерх""",Якутск,360195423.88836,0,0,0,0,0,360195423.88836,11666782.55361,11568343.15361,0,0,98439.4,348528641.33475,213434283.83823,2968041.16319,0,6147714.48315,10472717.58399,3494488.16619,780097.67954,709977.49054,184434118.22794,5137106.53423,126682919.63359,0,0,0,0,65193208.2,10688262.0631,0,1226591.9888,49184637.73865,390219.64304,7795124.13894,616313.72399,0,0,0,0,0,0,0
54,1216,"АО СК ""Чулпан""",Альметьевск,10067268220.8261,0,0,0,0,0,409603348.82609,12125682.89662,10954553.94885,0,0,1171128.94777,397477665.92947,381832138.38579,3075175.50071,0,0,350,283000,17507.5,0,360094250.2543,18361855.13078,4420599.12387,96883.333,96883.333,0,0,4100,13710,93624.014,14887.667,4196894.10987,500,10357552,867376.41981,0,0,0,9657664872,23025000,9634639872,0
55,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,550203079.01529,0,0,0,0,0,550203079.01529,0,0,0,0,0,550203079.01529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550203079.01529,0,0,0,0,0,0,0,0
56,2733,"ЗАО ""СК ""Резерв""",Хабаровск,21928527.43528,0,0,0,0,0,21928527.43528,21572403.29528,21572403.29528,0,0,0,356124.14,63400,0,0,0,0,0,0,0,0,63400,30125,0,0,0,0,0,0,0,0,30125,0,0,262599.14,0,0,0,0,0,0,0
57,2284,"ЗАО ГСАО ""Плато""",Москва,5612951.8229,0,0,0,0,0,5612951.8229,188668.39347,187468.39347,0,0,1200,5424283.42943,5023083.42943,6465,0,0,0,140047.59668,0,0,4754344.39928,122226.43347,401200,6000,6000,0,0,0,0,0,0,365200,30000,0,0,0,0,0,0,0,0,0
58,1675,Либерти Страхование (АО),Санкт-Петербург,8132939087.24732,5341327.18573,0,0,0,0,1518855175.24732,988667691.95603,172004318.79959,0,0,816663373.15644,530187483.29129,470114338.45495,48873786.83661,62540,0,3424444.27563,2769719.63012,0,0,157619840.60963,257364007.10296,37151754.13863,4018834.19556,4018834.19556,0,0,0,9046531.02734,2600,2452975.05,21066226.4791,564587.38663,3122725.31161,19798665.3861,0,0,0,6614083912,4125000,6609958912,0
59,4349,"НКО ""МОВС""",Санкт-Петербург,8436755.27496,0,0,0,0,0,8436755.27496,0,0,0,0,0,8436755.27496,0,0,0,0,0,0,0,0,0,0,6241624.91729,0,0,0,0,0,0,0,0,0,6241624.91729,2195130.35767,0,0,0,0,0,0,0,0
60,4314,"НКО ""ПОВС застройщиков""",Москва,127354311.37929,0,0,0,0,0,127354311.37929,0,0,0,0,0,127354311.37929,0,0,0,0,0,0,0,0,0,0,127354311.37929,0,0,0,0,0,0,0,0,0,127354311.37929,0,0,0,0,0,0,0,0,0
