Сведения о количестве заключенных договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
15,3828,  АЛЬЯНС ЖИЗНЬ,Москва,3671,206,508,508,0,0,3163,3163,1344,0,0,1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2699,  АЛЬЯНС-МЕД,Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,436,  АМТ СТРАХОВАНИЕ,Москва,128,29,0,0,0,0,128,1,1,0,0,0,127,30,0,0,0,21,9,0,0,0,0,97,97,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,66,  АНГАРА,Братск,32253,0,0,0,0,0,11087,10006,9511,0,0,495,1081,1024,372,0,0,0,0,0,0,73,579,53,0,0,0,0,0,12,12,0,0,0,0,0,41,0,0,4,0,0,0,21166,21166,0,0,0
19,2982,  АНДРОМЕДА,Москва,4,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1858,  АРМЕЕЦ,Москва,51138,4266,0,0,0,0,15076,11313,6527,0,0,4786,3763,2989,498,0,0,0,13,0,0,109,2369,771,3,0,0,3,0,9,8,0,1,0,0,116,643,0,0,3,0,0,0,36062,36062,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,109229,0,0,0,0,0,109229,10904,7893,0,0,3011,98325,1065,0,0,38,7,82,0,0,278,660,81704,0,0,0,0,0,57,0,0,11,46,0,0,80391,1256,0,15556,0,0,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,184914,0,0,0,0,0,131500,120118,37460,0,0,82658,11382,9563,612,0,0,6,89,49,0,323,8484,1658,0,0,0,0,0,84,55,0,0,29,2,142,1378,52,0,161,0,0,0,53414,52895,321,198,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,15203,0,15083,15083,0,0,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,278,  АСКОМЕД,Самара,24,0,0,0,0,0,24,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3767,  АСКОР,Москва,591,0,0,0,0,0,591,283,283,0,0,0,308,178,175,0,0,0,1,0,0,2,0,130,0,0,0,0,0,128,128,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
28,2144,  АСКО-ЦЕНТР,Курск,26242,0,0,0,0,0,26242,15659,15227,0,0,432,10583,10542,10007,0,0,0,48,11,0,294,182,41,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0
29,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,758,  АСТРА-МЕТАЛЛ,Магнитогорск,11125,0,0,0,0,0,11125,11125,0,0,0,11125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2619,  АСТРО-ВОЛГА,Самара,24512,0,0,0,0,0,5799,4128,4115,0,0,13,1671,1192,232,0,0,1,116,1,0,20,822,479,0,0,0,0,0,4,4,0,0,0,0,2,472,1,0,0,0,0,0,18713,18713,0,0,0
32,2684,  АСТРО-ВОЛГА-МЕД,Самара,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,36,0,0,0,0,0,36,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
34,518,  БАСК,Белово,12159,0,0,0,0,0,3275,2927,2550,0,0,377,348,304,55,0,0,0,75,0,0,17,157,39,1,1,0,0,0,0,0,0,0,0,0,1,37,0,0,5,0,0,0,8884,8774,110,0,0
35,3487,  БИН СТРАХОВАНИЕ,Москва,411,0,0,0,0,0,411,378,1,0,0,377,33,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,3991,  БЛАГОСОСТОЯНИЕ,Москва,444803,35571,255,231,0,24,444548,444548,443232,0,0,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,348753,75,0,0,0,0,348753,172905,162838,0,0,10067,175848,80959,0,0,0,0,0,0,0,0,80959,50466,0,0,0,0,0,0,0,0,0,0,0,0,50466,0,0,44423,0,0,0,0,0,0,0,0
38,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,949,0,0,0,0,0,72,2,0,0,0,2,70,10,0,0,0,0,2,0,0,2,6,60,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,877,877,0,0,0
39,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,6607,0,0,0,0,0,6607,325,61,0,0,264,6282,2805,148,0,0,0,2139,0,0,420,98,3440,0,0,0,0,0,69,69,0,0,0,0,0,3371,0,37,0,0,0,0,0,0,0,0,0
40,3245,  ВЕРНА,Краснодар,27113,0,0,0,0,0,15733,9616,4529,0,0,5087,6117,1385,116,0,0,0,65,0,0,132,1072,4539,4,4,0,0,0,5,5,0,0,0,0,124,1085,3321,0,193,0,0,0,11380,11380,0,0,0
41,4170,  ВИС,Махачкала,77,0,0,0,0,0,77,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
42,3561,  ВИТАЛ-ПОЛИС,Москва,19,0,0,0,0,0,19,9,1,0,0,8,10,9,5,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,503,0,328,328,2,0,175,175,171,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,21,0,0,0,0,0,21,15,15,0,0,0,6,5,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,433,  ВОСТСИБЖАСО,Иркутск,14559,0,0,0,0,0,14559,12361,6211,0,0,6150,2198,1871,24,0,0,0,122,0,0,76,1649,327,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0
47,621,  ВСК,Москва,2327830,80772,0,0,0,0,1607209,776730,620363,0,0,156367,830479,483373,66027,0,45,0,1779,230,6,5311,409981,334193,85,85,0,0,0,51083,50930,0,153,0,63,64,272938,9960,14,12899,0,0,0,720621,704561,14382,1678,0
48,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,1553,0,1549,1549,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
49,3978,  ВСК-МИЛОСЕРДИЕ,Москва,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3398,  ВТБ СТРАХОВАНИЕ,Москва,1940914,0,0,0,0,0,1937533,689974,554893,0,0,135081,1247559,881291,1383,210,2,8,22554,0,0,3673,853461,157381,24,0,0,24,0,771,766,1,1,3,9,1064,155417,96,16,208871,0,0,0,3381,932,2197,252,0
52,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,5365,25,5365,5365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3780,  ВЫРУЧИМ!,Екатеринбург,3633,0,0,0,0,0,3633,192,122,0,0,70,3441,221,91,0,0,0,4,0,0,7,119,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3215,0,0,0,0,0,0,0,0
54,630,  ГАЙДЕ,Санкт-Петербург,58183,0,0,0,0,0,38190,23220,9049,0,0,14171,14970,8028,3310,0,0,1,1980,0,0,828,1909,1190,0,0,0,0,0,887,887,0,0,0,0,11,10,282,0,5752,0,0,0,19993,19668,85,240,0
55,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,397,  ГЕЛИОС,Москва,242643,0,0,0,0,0,193476,90738,77700,0,0,13038,102738,56545,1197,0,2,2,1384,0,0,3429,50531,30091,5,0,0,5,0,8509,8509,0,0,0,4,118,21373,82,0,16102,0,0,0,49167,48837,330,0,0
57,2397,  ГЕОПОЛИС,Москва,4607,0,0,0,0,0,2132,691,9,0,0,682,1441,1262,877,0,0,0,0,0,0,32,353,179,0,0,0,0,0,163,163,0,0,0,0,0,16,0,0,0,0,0,0,2475,2475,0,0,0
58,448,  ГЕОПОЛИС,Москва,10169,0,0,0,0,0,10169,10169,13,0,0,10156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,43,30,0,0,0,0,43,43,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,68,0,0,0,0,0,68,16,10,0,0,6,52,30,17,0,0,0,0,0,0,5,8,22,0,0,0,0,0,8,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
61,2042,  ГРАНТА,Казань,2246,0,0,0,0,0,2246,838,650,0,0,188,1408,972,803,0,0,0,6,0,0,18,145,273,0,0,0,0,0,0,0,0,0,0,1,166,106,0,0,163,0,0,0,0,0,0,0,0
62,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,803569,69584,0,0,0,0,642368,571793,383042,0,0,188751,70575,43203,32423,5,0,25,834,0,0,1131,8785,16139,45,45,0,0,0,9787,9785,0,0,2,0,54,6253,0,0,11233,0,0,0,161201,160411,776,14,0
63,1820,  ГУТА-СТРАХОВАНИЕ,Москва,76,0,0,0,0,0,76,0,0,0,0,0,76,74,40,0,0,0,23,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
64,2214,  ДАЛЬАКФЕС,Владивосток,26931,0,0,0,0,0,1753,958,948,0,0,10,795,600,87,0,0,1,128,0,0,110,274,189,11,0,0,0,11,0,0,0,0,0,0,0,178,0,6,0,0,0,0,25178,25178,0,0,0
65,55,  ДАЛЬЖАСО,Хабаровск,23642,0,0,0,0,0,23642,18697,13756,0,0,4941,4945,4778,29,0,0,0,4466,0,0,144,139,167,1,1,0,0,0,2,0,0,0,2,0,0,139,25,0,0,0,0,0,0,0,0,0,0
66,525,  ДАЛЬ-РОСМЕД,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,55093,1950,0,0,0,0,35130,22071,22005,0,0,66,13059,803,97,0,0,0,179,0,0,46,481,12253,0,0,0,0,0,12186,12186,0,0,0,0,11,56,0,0,3,0,0,0,19963,19963,0,0,0
68,3870,  ДЕЛО ЖИЗНИ,Москва,3925,0,411,411,0,0,3514,3514,3514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1363,  ДИАМАНТ,Москва,123,0,0,0,0,0,123,12,12,0,0,0,111,77,65,0,0,0,0,0,0,4,8,34,0,0,0,0,0,24,24,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
70,206,  ДИАНА,Ангарск,7001,0,0,0,0,0,7001,6147,946,0,0,5201,854,737,14,0,0,0,57,0,0,46,620,117,0,0,0,0,0,0,0,0,0,0,0,5,112,0,0,0,0,0,0,0,0,0,0,0
71,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,36738,0,0,0,0,0,36738,8892,2510,0,0,6382,27846,14396,0,0,0,0,696,0,0,150,13550,11482,0,0,0,0,0,0,0,0,0,0,0,0,11482,0,0,1968,0,0,0,0,0,0,0,0
72,3954,  ЕВРОИНС,Смоленск,71261,155,0,0,0,0,31512,9904,9154,0,0,750,21608,2582,361,0,0,0,67,499,0,45,1610,1100,0,0,0,0,0,7,7,0,0,0,0,31,1038,24,0,17926,0,0,0,39749,39749,0,0,0
73,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,255169,0,0,0,0,0,255169,253814,253814,0,0,0,1355,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1334,0,0,0,0,0,0,0,0
74,4003,  ЖАСО-ЛАЙФ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,39751,0,0,0,0,0,39751,32023,31973,0,0,50,7728,7716,5,1160,0,0,6431,0,0,51,69,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
76,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,300407,14732,0,0,0,0,235731,104944,66239,0,0,38705,130787,71446,13027,1,0,0,2729,614,0,2955,52120,32859,0,0,0,0,0,531,531,0,0,0,3,20,32286,19,0,26482,0,0,0,64676,63113,1218,345,0
79,3616,  ИНВЕСТ-ПОЛИС,Королев,45,0,0,0,0,0,45,0,0,0,0,0,45,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
80,2401,  ИНВЕСТСТРАХ,Москва,16812,0,0,0,0,0,16812,15498,5733,0,0,9765,1314,816,6,0,0,0,2,0,0,339,469,498,0,0,0,0,0,0,0,0,0,0,0,11,349,138,0,0,0,0,0,0,0,0,0,0
81,425,  ИНГВАР,Москва,475,0,0,0,0,0,475,0,0,0,0,0,475,472,0,0,0,0,467,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
82,928,  ИНГОССТРАХ,Москва,1340156,6593,0,0,0,0,551229,267620,153853,0,0,113767,283609,165492,87426,38,54,127,14175,35,0,4485,59152,101148,140,140,0,0,0,48754,48512,0,71,171,53,272,51876,53,20,16949,0,0,0,788927,780437,7407,1083,0
83,4189,  ИНГОССТРАХ ОНДД КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,11,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
84,3823,  ИНГОССТРАХ-ЖИЗНЬ,Москва,13331,0,2094,2042,0,52,11237,11237,11152,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
