Сведения о количестве заключенных договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,174300,37041,0,0,0,0,169598,101420,38845,1,0,62575,68178,51695,2128,1,0,81,29673,0,0,2410,17402,15560,1,0,1,0,0,742,604,0,0,138,0,2664,4926,7227,59,864,0,0,0,4702,4368,252,82,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,216,0,0,0,0,0,216,3,3,0,0,0,213,208,157,0,0,0,0,24,24,27,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,28854,3821,0,0,0,0,28854,27584,6758,0,0,20826,1270,870,392,0,0,2,191,0,0,136,149,291,0,0,0,0,0,151,149,0,0,2,0,0,97,43,0,109,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,78106,0,0,0,0,0,36437,18356,10913,0,0,7443,18081,17289,3728,0,0,1,88,337,0,439,12696,468,0,0,0,0,0,259,259,0,0,0,1,0,208,0,0,324,0,0,0,41669,41120,391,158,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,1322,0,0,0,0,0,1149,0,0,0,0,0,1149,285,0,0,0,0,99,0,0,186,0,504,0,0,0,0,0,23,23,0,0,0,0,0,481,0,0,360,0,0,0,173,0,173,0,0
6,4210,  АИЖК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,105081,29,0,0,0,0,105081,44468,43179,0,0,1289,60613,49206,141,0,8,2,3,4364,0,610,44078,10429,0,0,0,0,0,14,2,0,12,0,0,67,10348,0,0,978,0,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,11222,10809,0,0,0,0,11222,11222,0,0,0,11222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3572,  АКЦЕПТ,Люберцы,6164,0,0,0,0,0,6164,4777,4777,0,0,0,1387,1387,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3859,  АЛЛЕГА,Симферополь,165,0,0,0,0,0,165,165,163,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,19895632,213,0,0,0,0,18804697,5970472,5875364,0,0,95108,12834225,5272047,87053,164,54,193,3417,141,24,7451,5173574,1582657,429,136,0,100,193,136260,136112,0,0,148,57,424,1445469,18,293,5979228,0,0,0,1090935,1079553,10638,744,0
12,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,374348,172,371966,371966,0,0,2382,2382,2229,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,290,  АЛЬЯНС,Москва,342715,178,0,0,0,0,341942,165405,149876,11,0,15529,176537,8897,880,76,22,39,1594,0,0,727,5559,1684,30,0,0,30,0,623,597,0,0,26,12,41,963,15,24,165932,0,0,0,773,0,688,85,0
15,3828,  АЛЬЯНС ЖИЗНЬ,Москва,6307,335,1018,1017,0,1,5289,5289,2549,0,0,2740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2699,  АЛЬЯНС-МЕД,Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,436,  АМТ СТРАХОВАНИЕ,Москва,446,114,0,0,0,0,446,21,21,0,0,0,425,108,0,0,0,91,17,0,0,0,0,317,302,0,0,0,302,9,0,0,0,9,0,2,4,0,0,0,0,0,0,0,0,0,0,0
18,66,  АНГАРА,Братск,85679,0,0,0,0,0,31698,29108,25346,0,0,3762,2590,2450,691,0,0,0,1,0,0,133,1625,121,0,0,0,0,0,15,15,0,0,0,0,0,106,0,0,19,0,0,0,53981,53981,0,0,0
19,2982,  АНДРОМЕДА,Москва,8,0,0,0,0,0,8,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1858,  АРМЕЕЦ,Москва,105265,12866,0,0,0,0,31538,25126,11164,0,0,13962,6412,5014,802,0,2,3,22,0,0,166,4019,1388,10,0,0,10,0,9,8,0,1,0,1,193,1175,0,0,10,0,0,0,73727,73727,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,264954,0,0,0,0,0,264954,30649,24791,0,0,5858,234305,4322,0,0,54,10,544,0,0,632,3082,180369,0,0,0,0,0,101,0,0,43,58,1,0,177894,2373,0,49614,0,0,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,391456,12210,0,0,0,0,259515,234298,80508,0,0,153790,25217,21189,1236,0,0,8,210,110,7,646,18979,3671,0,0,0,0,0,202,150,0,0,52,5,250,3134,80,0,357,0,0,0,131941,131110,448,383,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,15203,0,15083,15083,0,0,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,278,  АСКОМЕД,Самара,66,0,0,0,0,0,66,66,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3767,  АСКОР,Москва,1584,0,0,0,0,0,1584,437,437,0,0,0,1147,687,665,0,0,0,10,0,0,12,0,460,0,0,0,0,0,458,458,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
27,2144,  АСКО-ЦЕНТР,Курск,55298,0,0,0,0,0,55298,33016,31993,0,0,1023,22282,22216,21303,0,0,0,94,21,0,460,338,66,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0
28,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,758,  АСТРА-МЕТАЛЛ,Магнитогорск,119626,0,0,0,0,0,119626,119626,0,0,0,119626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2619,  АСТРО-ВОЛГА,Самара,79705,0,0,0,0,0,16484,13077,13061,0,0,16,3407,2538,498,0,0,9,208,3,0,68,1752,868,0,0,0,0,0,5,5,0,0,0,0,3,859,1,0,1,0,0,0,63221,63221,0,0,0
31,2684,  АСТРО-ВОЛГА-МЕД,Самара,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,74,0,0,0,0,0,74,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0
33,518,  БАСК,Белово,34648,0,0,0,0,0,10529,9740,5764,0,0,3976,789,685,94,0,0,0,183,0,0,46,362,88,3,3,0,0,0,0,0,0,0,0,0,2,83,0,0,16,0,0,0,24119,23823,296,0,0
34,3487,  БИН СТРАХОВАНИЕ,Москва,6526,0,0,0,0,0,6526,2948,2181,0,0,767,3578,2443,0,0,0,0,0,0,0,0,2443,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1123,0,0,0,0,0,0,0,0
35,3991,  БЛАГОСОСТОЯНИЕ,Москва,1207583,90023,610,551,0,59,1206973,1206973,1203958,0,0,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,790137,162,0,0,0,0,790137,389580,357410,0,0,32170,400557,178205,0,0,0,0,0,0,0,0,178205,119601,0,0,0,0,0,0,0,0,0,0,0,0,119601,0,0,102751,0,0,0,0,0,0,0,0
37,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,1666,0,0,0,0,0,146,2,0,0,0,2,144,18,2,0,0,0,5,0,0,2,9,126,0,0,0,0,0,0,0,0,0,0,0,59,59,8,0,0,0,0,0,1520,1520,0,0,0
38,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,13233,0,0,0,0,0,13233,611,92,0,0,519,12622,5560,277,0,0,0,4249,0,0,845,189,7003,0,0,0,0,0,129,129,0,0,0,0,0,6874,0,59,0,0,0,0,0,0,0,0,0
39,3245,  ВЕРНА,Краснодар,73104,0,0,0,0,0,42360,27022,12448,0,0,14574,15338,3318,283,0,0,4,150,2,0,306,2573,11544,11,11,0,0,0,25,15,0,0,10,0,267,3014,8227,0,476,0,0,0,30744,30744,0,0,0
40,4170,  ВИС,Махачкала,155,0,0,0,0,0,155,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0
41,3561,  ВИТАЛ-ПОЛИС,Москва,32,0,0,0,0,0,32,13,1,0,0,12,19,17,9,0,0,0,0,0,0,0,8,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,1133,0,762,762,6,0,371,371,367,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,21,0,0,0,0,0,21,15,15,0,0,0,6,5,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,433,  ВОСТСИБЖАСО,Иркутск,36796,0,0,0,0,0,36796,30927,12834,0,0,18093,5869,5305,48,0,0,0,230,0,0,157,4870,562,0,0,0,0,0,0,0,0,0,0,0,0,562,0,0,2,0,0,0,0,0,0,0,0
46,621,  ВСК,Москва,6837684,317643,0,0,0,0,4985840,2582250,1811415,0,0,770835,2403590,1379162,142341,0,232,0,12517,980,30,13116,1209976,987676,170,170,0,0,0,135684,135123,0,491,70,163,207,827536,23916,45,36707,0,0,0,1851844,1825350,22039,4455,0
47,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,13175,0,13171,13171,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
48,3978,  ВСК-МИЛОСЕРДИЕ,Москва,5,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2890,  ВТБ МС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3398,  ВТБ СТРАХОВАНИЕ,Москва,3970317,0,0,0,0,0,3965223,1550799,1202031,0,0,348768,2414424,1702221,2387,188,45,29,42902,0,0,5402,1651268,339176,37,0,0,37,0,1340,1323,2,4,11,10,1828,335783,178,19,373008,0,0,0,5094,932,3467,695,0
52,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,15794,52,15794,15794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3780,  ВЫРУЧИМ!,Екатеринбург,6440,0,0,0,0,0,6440,600,237,0,0,363,5840,353,208,0,0,0,4,0,0,11,130,9,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,5478,0,0,0,0,0,0,0,0
54,630,  ГАЙДЕ,Санкт-Петербург,168301,1,0,0,0,0,95056,65893,30143,0,0,35750,29163,18887,7812,0,0,13,4321,2,0,1757,4982,4176,0,0,0,0,0,3313,3313,0,0,0,0,29,491,343,0,6100,0,0,0,73245,72340,118,787,0
55,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,397,  ГЕЛИОС,Москва,623161,0,0,0,0,0,504531,243998,196927,0,0,47071,260533,134576,2165,0,4,11,3851,0,0,6740,121805,90281,85,0,0,23,62,38329,38327,0,0,2,9,174,51524,160,0,35676,0,0,0,118630,118073,557,0,0
57,448,  ГЕОПОЛИС,Москва,20291,0,1,0,0,1,20290,20290,32,0,0,20258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2397,  ГЕОПОЛИС,Москва,10013,0,0,0,0,0,5363,1827,18,0,0,1809,3536,3081,2091,0,0,0,0,0,0,73,917,455,0,0,0,0,0,413,413,0,0,0,0,0,42,0,0,0,0,0,0,4650,4650,0,0,0
59,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,95,72,0,0,0,0,95,95,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,125,0,0,0,0,0,125,35,25,0,0,10,90,57,39,0,0,0,0,0,0,7,11,33,1,0,0,0,1,17,17,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
61,2042,  ГРАНТА,Казань,6300,19,0,0,0,0,6300,2577,1826,0,0,751,3723,2612,2166,0,0,4,21,0,0,48,373,703,0,0,0,0,0,7,0,0,0,7,1,413,282,0,0,408,0,0,0,0,0,0,0,0
62,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,1915096,162617,0,0,0,0,1489889,1337435,883828,0,0,453607,152454,95184,69810,7,0,39,1652,0,0,2638,21038,32076,98,98,0,0,0,18599,18593,0,0,6,2,133,13244,0,0,25194,0,0,0,425207,423869,1229,109,0
63,1820,  ГУТА-СТРАХОВАНИЕ,Москва,306,0,0,0,0,0,306,30,0,0,0,30,276,269,54,0,0,0,176,0,0,38,1,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
64,2214,  ДАЛЬАКФЕС,Владивосток,73049,0,0,0,0,0,6704,5017,5006,0,0,11,1687,1103,138,0,0,1,260,0,0,159,545,576,14,0,0,0,14,0,0,0,0,0,0,0,562,0,8,0,0,0,0,66345,66345,0,0,0
65,55,  ДАЛЬЖАСО,Хабаровск,53920,0,0,0,0,0,53920,42105,32041,0,0,10064,11815,11436,71,0,0,2,10645,0,0,267,451,379,3,3,0,0,0,4,0,0,0,4,0,0,240,132,0,0,0,0,0,0,0,0,0,0
66,525,  ДАЛЬ-РОСМЕД,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,119823,6338,0,0,0,0,71964,41758,41268,0,0,490,30206,1634,249,0,0,0,347,0,0,94,944,28569,0,0,0,0,0,28449,28449,0,0,0,0,16,104,0,0,3,0,0,0,47859,47859,0,0,0
68,3870,  ДЕЛО ЖИЗНИ,Москва,7208,0,844,844,0,0,6364,6364,6364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1363,  ДИАМАНТ,Москва,286,0,0,0,0,0,263,71,71,0,0,0,192,142,122,0,0,0,0,0,0,12,8,47,0,0,0,0,0,35,35,0,0,0,0,0,12,0,0,3,0,0,0,23,23,0,0,0
70,206,  ДИАНА,Ангарск,28455,0,0,0,0,0,28455,25990,2991,0,0,22999,2465,2231,30,0,0,0,89,0,0,92,2020,234,0,0,0,0,0,0,0,0,0,0,3,8,223,0,0,0,0,0,0,0,0,0,0,0
71,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,109302,253,0,0,0,0,109302,26507,6072,0,0,20435,82795,48291,0,0,0,0,1441,0,0,289,46561,24941,0,0,0,0,0,0,0,0,0,0,0,0,24941,0,0,9563,0,0,0,0,0,0,0,0
72,3954,  ЕВРОИНС,Смоленск,165582,201,0,0,0,0,70974,22491,20444,0,0,2047,48483,4876,846,0,0,0,124,921,0,99,2886,1976,0,0,0,0,0,13,13,0,0,0,0,76,1808,79,0,41631,0,0,0,94608,94608,0,0,0
73,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,540787,0,0,0,0,0,540787,538072,538072,0,0,0,2715,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,2672,0,0,0,0,0,0,0,0
74,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,99210,0,0,0,0,0,99210,82913,81450,0,0,1463,16297,16259,21,2459,0,0,13511,0,0,122,146,38,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
75,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,813698,61844,0,0,0,0,669046,370097,232017,0,0,138080,298949,162899,30918,2,0,0,6093,1348,0,9424,115114,72355,0,0,0,0,0,1183,1183,0,0,0,15,42,71076,39,1,63694,0,0,0,144652,141561,2126,965,0
78,3616,  ИНВЕСТ-ПОЛИС,Королев,77,0,0,0,0,0,77,0,0,0,0,0,77,37,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
79,2401,  ИНВЕСТСТРАХ,Москва,30391,0,0,0,0,0,30391,27856,11264,0,0,16592,2535,1550,7,0,0,0,5,10,8,636,892,985,0,0,0,0,0,0,0,0,0,0,0,48,643,294,0,0,0,0,0,0,0,0,0,0
80,425,  ИНГВАР,Москва,1133,0,0,0,0,0,1133,2,2,0,0,0,1131,1125,0,0,0,0,980,0,0,138,7,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
81,928,  ИНГОССТРАХ,Москва,3347002,196476,0,0,0,0,1525627,767846,368868,0,0,398978,757781,468938,202619,95,145,363,33075,92,0,11142,221407,236063,260,259,1,0,0,113178,112441,0,228,509,136,688,121605,196,65,52715,0,0,0,1821375,1803354,14403,3618,0
82,4189,  ИНГОССТРАХ ОНДД КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,41,0,0,0,0,0,41,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
83,3823,  ИНГОССТРАХ-ЖИЗНЬ,Москва,32659,0,4586,4515,0,71,28073,28073,27872,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
