"Сведения о страховых суммах по договорам страхования, заключенным в отчетном периоде, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,4904190167,16313537,0,0,0,0,508893467,107436811,62864818,200000,0,44571993,401456656,304449768,4374588,239509,0,6316503,94032461,0,0,163381777,36104930,91577278,13954,0,13954,0,0,24085210,1150596,0,0,22934614,0,26391808,17527690,23558616,5281102,148508,0,0,0,4395296700,3015000,4392281700,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,7985047,0,0,0,0,0,7985047,2910,2910,0,0,0,7982137,7945137,192389,0,0,0,0,7637883,7637883,114865,0,37000,0,0,0,0,0,0,0,0,0,0,37000,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,58434101,404330,0,0,0,0,58434101,50204263,3142956,0,0,47061307,8229838,6819304,611900,0,0,89,1061356,0,0,4863531,282428,844651,0,0,0,0,0,105700,102200,0,0,3500,0,0,717451,21500,0,565883,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,17765198367,0,0,0,0,0,32120416,4771322,3348550,0,0,1422772,27349094,25603387,2059744,0,0,12500,855775,25565,0,13087098,9562705,225347,0,0,0,0,0,137300,137300,0,0,0,10000,0,78047,0,0,1520360,0,0,0,17733077951,4440000,17728637951,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,2139592869,0,0,0,0,0,2134012869,0,0,0,0,0,2134012869,1033919808,0,0,0,0,140082213,0,0,893837595,0,331579330,0,0,0,0,0,11569775,11569775,0,0,0,0,0,320009555,0,0,768513731,0,0,0,5580000,5580000,0,0
6,4210,  АИЖК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,91995888,16590,0,0,0,0,91995888,12920656,12872586,0,0,48070,79075232,51688047,472557,0,3573045,272733,456125,379061,0,10892861,35641665,27204037,0,0,0,0,0,25916780,950,0,25915830,0,0,625950,661307,0,0,183148,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,1859536,1366070,0,0,0,0,1859536,1859536,0,0,0,1859536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3572,  АКЦЕПТ,Люберцы,2444279,0,0,0,0,0,2444279,1549977,1549977,0,0,0,894302,894302,894302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3859,  АЛЛЕГА,Симферополь,147420,0,0,0,0,0,147420,147420,142600,0,0,4820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,2382596514445,370596916,0,0,0,0,16095486521,5014889434,1601374346,0,0,3413515088,11080597087,6020547813,163005816,90216668,34841934,71875625,858124755,27734064,22895129,3479513428,1295235523,1299856908,675829109,342900,0,476300566,199185643,308962592,48662060,0,0,260300532,5098432,18125421,290397942,1443412,477936415,3282255951,0,0,0,2366501027924,148310100,2366352717824,0
12,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,81958660,212819,75943634,75943634,0,0,6015026,6015026,4186953,0,0,1828073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,290,  АЛЬЯНС,Москва,8121891183,127136055,0,0,0,0,3688517735,552446566,333208645,1396000,0,219237921,3136071169,2729475535,4346818,40523015,12372966,57212195,710033464,0,0,1888588165,16398912,304442743,76696072,0,0,76696072,0,37662111,26467226,0,0,11194885,3130696,25727779,157121875,4104210,55479503,46673388,0,0,0,4433373448,8565000,4424808448,0
15,3828,  АЛЬЯНС ЖИЗНЬ,Москва,696747282,53566742,14119253,14117121,0,2132,682628029,682628029,34342544,0,0,648285485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2699,  АЛЬЯНС-МЕД,Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,436,  АМТ СТРАХОВАНИЕ,Москва,98517058,21538859,0,0,0,0,98517058,105487,105487,0,0,0,98411571,5618270,0,0,0,5484542,133728,0,0,0,0,92793301,91753330,0,0,0,91753330,145574,0,0,0,145574,0,2000,892397,0,0,0,0,0,0,0,0,0,0
18,66,  АНГАРА,Братск,5702232,0,0,0,0,0,5702232,4003137,1930736,0,0,2072401,1699095,1653807,507419,0,0,0,500,0,0,718762,427126,26190,0,0,0,0,0,3300,3300,0,0,0,0,0,22890,0,0,19098,0,0,0,0,0,0,0
19,2982,  АНДРОМЕДА,Москва,762716,0,0,0,0,0,762716,0,0,0,0,0,762716,762716,0,0,0,0,0,0,0,762716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1858,  АРМЕЕЦ,Москва,16110137,1339098,0,0,0,0,16110137,7123204,1161781,0,0,5961423,8986933,7056929,545308,0,2000,6500,43620,0,0,4621205,1838296,1922769,4820,0,0,4820,0,8227,8000,0,227,0,500,1507200,402022,0,0,7235,0,0,0,0,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,310970101,0,0,0,0,0,310970101,21311813,7016739,0,0,14295074,289658288,43781471,0,0,12304131,656164,14855901,0,0,12916727,3048548,217422995,0,0,0,0,0,21337247,0,0,134836,21202411,4000,0,170154480,25927268,0,28453822,0,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,161721460662,189191,0,0,0,0,62075806,28440928,8957781,0,0,19483147,33634878,28217296,2707425,0,0,156485,847757,784072,547422,18950203,4771354,5253525,0,0,0,0,0,1116185,115250,0,0,1000935,7100,2836040,1254200,40000,0,164057,0,0,0,161659384856,6565000,161652819856,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,167902,0,150719,150719,0,0,17183,17183,17183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,278,  АСКОМЕД,Самара,2350894,0,0,0,0,0,2350894,2350894,0,0,0,2350894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3767,  АСКОР,Москва,1987541,0,0,0,0,0,1987541,872513,872513,0,0,0,1115028,892625,450151,0,0,0,434081,0,0,8393,0,222403,0,0,0,0,0,200000,200000,0,0,0,0,0,22403,0,0,0,0,0,0,0,0,0,0
27,2144,  АСКО-ЦЕНТР,Курск,22810504,0,0,0,0,0,22810504,8488533,8191642,0,0,296891,14321971,14144017,8999710,0,0,0,52370,12828,0,4695262,383847,177954,0,0,0,0,0,0,0,0,0,0,0,0,177954,0,0,0,0,0,0,0,0,0,0
28,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,758,  АСТРА-МЕТАЛЛ,Магнитогорск,22658612,0,0,0,0,0,22658612,22658612,0,0,0,22658612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2619,  АСТРО-ВОЛГА,Самара,13152428,0,0,0,0,0,13152428,4110568,4047088,0,0,63480,9041860,7777097,528524,0,0,86088,4947440,100,0,1536464,678481,1263193,0,0,0,0,0,6000,6000,0,0,0,0,3070,1249123,5000,0,1570,0,0,0,0,0,0,0
31,2684,  АСТРО-ВОЛГА-МЕД,Самара,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,300904296,0,0,0,0,0,300904296,0,0,0,0,0,300904296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300904296,0,0,0,0,0,0,0,0
33,518,  БАСК,Белово,26128161,0,0,0,0,0,22078161,2446856,598278,0,0,1848578,19631305,17994651,142136,0,0,0,2231476,0,0,15508445,112594,1625617,16276,16276,0,0,0,0,0,0,0,0,0,200,1609141,0,0,11037,0,0,0,4050000,4050000,0,0
34,3487,  БИН СТРАХОВАНИЕ,Москва,66444303,0,0,0,0,0,66444303,54621330,33215738,0,0,21405592,11822973,5875621,0,0,0,0,0,0,0,0,5875621,13441,0,0,0,0,0,0,0,0,0,0,0,0,13441,0,0,5933911,0,0,0,0,0,0,0
35,3991,  БЛАГОСОСТОЯНИЕ,Москва,1516678961,123048738,373300,299862,0,73438,1516305661,1516305661,1396373438,0,0,119932223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,377874869,4284761,0,0,0,0,377874869,249648186,87202645,0,0,162445541,128226683,66749587,0,0,0,0,0,0,0,0,66749587,34054212,0,0,0,0,0,0,0,0,0,0,0,0,34054212,0,0,27422884,0,0,0,0,0,0,0
37,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,166587,0,0,0,0,0,166587,760,0,0,0,760,165827,49191,2360,0,0,0,10175,0,0,17206,19450,116636,0,0,0,0,0,0,0,0,0,0,0,14299,14372,87965,0,0,0,0,0,0,0,0,0
38,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,218805789,0,0,0,0,0,218805789,5510795,396452,0,0,5114343,213294994,138739029,396154,0,0,0,83246978,0,0,54309677,786220,69664064,0,0,0,0,0,168500,168500,0,0,0,0,0,69495564,0,4891901,0,0,0,0,0,0,0,0
39,3245,  ВЕРНА,Краснодар,57500078,0,0,0,0,0,57500078,19764479,15754800,0,0,4009679,37735599,10845374,362553,0,0,36047,197624,47420,0,8457396,1744334,25828872,23500,23500,0,0,0,99645,31500,0,0,68145,0,1380980,877693,23447054,0,1061353,0,0,0,0,0,0,0
40,4170,  ВИС,Махачкала,1654000,0,0,0,0,0,1654000,0,0,0,0,0,1654000,0,0,0,0,0,0,0,0,0,0,1654000,0,0,0,0,0,0,0,0,0,0,0,1654000,0,0,0,0,0,0,0,0,0,0,0
41,3561,  ВИТАЛ-ПОЛИС,Москва,127094,0,0,0,0,0,127094,94644,8000,0,0,86644,32450,31150,15850,0,0,0,0,0,0,0,15300,1300,0,0,0,0,0,1000,1000,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0
42,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,1355530,0,148828,148828,11488,0,1206702,1206702,167952,0,0,1038750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,61229,0,0,0,0,0,61229,2530,2530,0,0,0,58699,58631,0,0,0,0,0,0,0,676,57955,68,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0
44,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,433,  ВОСТСИБЖАСО,Иркутск,12763058,0,0,0,0,0,12763058,10161650,1187440,0,0,8974210,2601408,2527026,62165,0,0,0,454617,0,0,236893,1773351,73113,0,0,0,0,0,0,0,0,0,0,0,0,73113,0,0,1269,0,0,0,0,0,0,0
46,621,  ВСК,Москва,1395814435100,204969271,0,0,0,0,9528890826,4210034002,1856445246,0,0,2353588756,5318856824,4863560723,180646720,0,503061085,0,2064200620,23563701,2395323,1643236087,448852510,424291339,629581,629581,0,0,0,98267770,27212418,0,70436177,619175,40880918,26269607,155387729,102855734,17412888,13591874,0,0,0,1386285544274,306690000,1385978854274,0
47,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,155943229,0,10701914,10701914,0,0,145241315,145241315,145241315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3978,  ВСК-МИЛОСЕРДИЕ,Москва,31241000,0,0,0,0,0,31241000,31241000,0,0,0,31241000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,30229251,0,0,0,0,0,30229251,30229251,0,0,0,30229251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2890,  ВТБ МС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3398,  ВТБ СТРАХОВАНИЕ,Москва,457924984256,0,0,0,0,0,10158392416,4033834504,3570462996,0,0,463371508,6124557912,4638987765,4743389,32126238,73430017,5799399,875172572,0,0,2165071789,1482644361,919740533,298777384,0,0,298777384,0,3327386,2091000,42116,42630,1151640,17855500,89928274,502715961,7136028,22300,565807314,0,0,0,447766591840,98460000,447668131840,0
52,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,15823856,310869,15823856,15823856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3780,  ВЫРУЧИМ!,Екатеринбург,1287232,0,0,0,0,0,1287232,667169,619619,0,0,47550,620063,255047,185206,0,0,0,6431,0,0,26360,37050,197676,0,0,0,0,0,0,0,0,0,0,0,0,27676,170000,0,167340,0,0,0,0,0,0,0
54,630,  ГАЙДЕ,Санкт-Петербург,114791715086,834,0,0,0,0,228936022,144381463,18578167,0,0,125803296,84554559,80230033,13554411,0,0,75240,31736055,7443,0,26389188,8467696,3935200,0,0,0,0,0,2567400,2567400,0,0,0,0,158400,1006900,202500,0,389326,0,0,0,114562779064,1155000,114561624064,0
55,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,397,  ГЕЛИОС,Москва,276614250,0,0,0,0,0,270449250,161423879,123735561,0,0,37688318,109025371,81501960,3515682,0,14600,1707815,16063122,0,0,24885518,35315223,24246821,312087,0,0,45323,266764,7305459,7298543,0,0,6916,21500,107630,16301645,198500,0,3276590,0,0,0,6165000,6165000,0,0
57,448,  ГЕОПОЛИС,Москва,131964,0,3094,0,0,3094,128870,128870,42709,0,0,86161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2397,  ГЕОПОЛИС,Москва,6725523,0,0,0,0,0,6725523,44732,9827,0,0,34905,6680791,6168079,1907756,0,0,0,0,0,0,3219004,1041319,512712,0,0,0,0,0,379350,379350,0,0,0,0,0,133362,0,0,0,0,0,0,0,0,0,0
59,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,3141587,7200,0,0,0,0,3141587,3141587,0,0,0,3141587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,2659655,0,0,0,0,0,2659655,1928183,964033,0,0,964150,731472,686672,85382,0,0,0,0,0,0,572268,29022,44800,7300,0,0,0,7300,21000,21000,0,0,0,0,0,16500,0,0,0,0,0,0,0,0,0,0
61,2042,  ГРАНТА,Казань,11625480,24000,0,0,0,0,11625480,5947559,3698723,0,0,2248836,5677921,3016110,1732170,0,0,12300,88595,0,0,679948,503097,2552020,0,0,0,0,0,17410,0,0,0,17410,5000,2225680,303930,0,0,109791,0,0,0,0,0,0,0
62,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,72773665079,58694666,0,0,0,0,7150124391,1747778495,577458305,0,0,1170320190,5402345896,4562189327,86877253,481496,0,9174465,4117734507,0,0,301128119,46793487,764131621,674977946,674977946,0,0,0,26946674,26789125,0,0,157549,84950,15859187,46262864,0,0,76024948,0,0,0,65623540688,16770000,65606770688,0
63,1820,  ГУТА-СТРАХОВАНИЕ,Москва,20209686,0,0,0,0,0,20209686,316200,0,0,0,316200,19893486,19170486,206711,0,0,0,2117760,0,0,16784507,61508,723000,0,0,0,0,0,0,0,0,0,0,0,0,723000,0,0,0,0,0,0,0,0,0,0
64,2214,  ДАЛЬАКФЕС,Владивосток,9140161,0,0,0,0,0,9140161,478627,476561,0,0,2066,8661534,8518113,262308,0,0,726085,1628175,0,0,5492498,409047,100621,30103,0,0,0,30103,0,0,0,0,0,0,0,70518,0,42800,0,0,0,0,0,0,0,0
65,55,  ДАЛЬЖАСО,Хабаровск,257367184,0,0,0,0,0,257367184,245074799,244044244,0,0,1030555,12292385,10987920,131089,0,0,38075,8962248,0,0,1545122,311386,1304465,3900,3900,0,0,0,28044,0,0,0,28044,0,0,410521,862000,0,0,0,0,0,0,0,0,0
66,525,  ДАЛЬ-РОСМЕД,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,200982055,2941006,0,0,0,0,200982055,56780891,56756251,0,0,24640,144201164,137479349,272113,0,0,0,119697032,0,0,16332868,1177336,6100246,0,0,0,0,0,229200,229200,0,0,0,0,2507584,3363462,0,0,621569,0,0,0,0,0,0,0
68,3870,  ДЕЛО ЖИЗНИ,Москва,2681738,0,394704,394704,0,0,2287034,2287034,2287034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1363,  ДИАМАНТ,Москва,333466,0,0,0,0,0,333466,36233,36233,0,0,0,297233,261988,181937,0,0,0,0,0,0,58227,21824,35200,0,0,0,0,0,28500,28500,0,0,0,0,0,6700,0,0,45,0,0,0,0,0,0,0
70,206,  ДИАНА,Ангарск,17229176,0,0,0,0,0,17229176,14183308,391606,0,0,13791702,3045868,2616131,18240,0,0,0,76734,0,0,1427388,1093769,429737,0,0,0,0,0,0,0,0,0,0,300,2630,426807,0,0,0,0,0,0,0,0,0,0
71,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,27020545,25300,0,0,0,0,27020545,10700536,1082172,0,0,9618364,16320009,12769869,0,0,0,0,1023637,0,0,2669112,9077120,3391240,0,0,0,0,0,0,0,0,0,0,0,0,3391240,0,0,158900,0,0,0,0,0,0,0
72,3954,  ЕВРОИНС,Смоленск,257195705,21238,0,0,0,0,257195705,4508290,2729218,0,0,1779072,252687415,65425579,748696,0,0,0,58240091,33724,0,4578595,1824473,26532509,0,0,0,0,0,8300,8300,0,0,0,0,1112637,24522385,889187,0,160729327,0,0,0,0,0,0,0
73,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,6697823325,0,0,0,0,0,6697823325,6697039873,6697039873,0,0,0,783452,0,0,0,0,0,0,0,0,0,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,0,33452,0,0,0,0,0,0,0
74,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,90834622,0,0,0,0,0,90834622,83061311,82914777,0,0,146534,7773311,7742336,15299,2904440,0,0,4347828,0,0,376088,98681,30975,0,0,0,0,0,0,0,0,0,0,0,0,30975,0,0,0,0,0,0,0,0,0,0
75,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
