Сведения о количестве заключенных договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
,,ИТОГО:,,71719179,1231309,2162000,2159727,1034007,2273,50810295,28259412,21948619,95,1,6310793,22550883,15089518,1667352,4215,1041,2523,915194,53017,1073,616745,11829431,4458359,9350,6155,4,927,2264,1026347,1022688,3,839,2817,1520,26351,3216909,177882,11678,2991328,9,9,0,18746875,18546178,167793,32904,0
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,112656,4464,0,0,0,0,109661,63037,12737,1,0,50300,46624,32451,2220,2,1,69,20036,0,0,1757,8366,13123,0,0,0,0,0,759,701,0,0,58,0,2075,1426,8863,55,995,0,0,0,2995,2800,156,39,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,247,0,0,0,0,0,247,2,2,0,0,0,245,241,159,0,0,0,0,58,30,24,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,20467,1579,0,0,0,0,20467,19619,4999,0,0,14620,848,489,255,0,0,3,44,0,0,67,120,223,0,0,0,0,0,61,59,0,0,2,0,1,161,0,0,136,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,57447,0,0,0,0,0,27884,14530,8697,0,0,5833,13354,12896,549,0,0,1,33,346,0,377,11590,450,0,0,0,0,0,368,368,0,0,0,0,0,82,0,0,8,0,0,0,29563,29175,255,133,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,1584,0,0,0,0,0,1389,1,1,0,0,0,1388,400,0,0,0,0,130,0,0,270,0,468,0,0,0,0,0,0,0,0,0,0,0,46,422,0,0,520,0,0,0,195,0,195,0,0
6,4210,  АИЖК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,88619,200,0,0,0,0,88619,40716,39874,0,0,842,47903,41764,181,0,8,2,5,4089,0,559,36920,6101,0,0,0,0,0,24,3,0,11,10,0,105,5972,0,0,38,0,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,12550,11941,0,0,0,0,12550,12550,0,0,0,12550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,455,  АКОМС,Холмск,704,0,0,0,0,0,704,27,24,0,0,3,677,671,10,0,0,2,648,0,0,1,10,6,0,0,0,0,0,2,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0
10,3572,  АКЦЕПТ,Люберцы,9754,0,0,0,0,0,9754,1682,1682,0,0,0,8072,8072,8072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3859,  АЛЛЕГА,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,8301797,244,0,0,0,0,7375289,2373498,2280639,0,0,92859,5001791,3878849,75640,205,94,156,2613,221,32,440684,3359236,443442,546,279,0,127,140,124570,124443,0,0,127,67,506,317606,147,331,679169,0,0,0,926508,916234,9691,583,0
13,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,425886,113,424674,424674,0,0,1212,1212,1092,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,290,  АЛЬЯНС,Москва,538155,224,0,0,0,0,536796,267334,255802,17,0,11532,269462,13844,2312,97,17,44,1668,0,0,816,8890,2287,0,0,0,0,0,1140,1080,0,26,34,8,45,1094,0,87,253244,0,0,0,1359,361,862,136,0
16,3828,  АЛЬЯНС ЖИЗНЬ,Москва,6581,287,1225,1225,0,0,5356,5356,2421,0,0,2935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2699,  АЛЬЯНС-МЕД,Сызрань,611,565,0,0,0,0,611,611,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,436,  АМТ СТРАХОВАНИЕ,Москва,235,159,0,0,0,0,235,6,6,0,0,0,229,63,0,0,0,56,7,0,0,0,0,166,160,0,0,0,160,5,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,66,  АНГАРА,Братск,77032,0,0,0,0,0,24886,23101,19252,0,0,3849,1785,1647,111,0,0,0,1,0,0,152,1383,120,0,0,0,0,0,52,52,0,0,0,0,0,68,0,0,18,0,0,0,52146,52146,0,0,0
20,2982,  АНДРОМЕДА,Москва,292,0,0,0,0,0,292,0,0,0,0,0,292,197,0,0,0,0,0,0,0,197,0,95,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,167267,0,0,0,0,0,167267,10990,1715,0,0,9275,156277,1716,0,0,62,9,475,0,0,524,646,151706,0,0,0,0,0,150,0,0,51,99,1,0,149747,1808,0,2855,0,0,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,532255,0,0,0,0,0,378236,344923,115036,0,0,229887,33313,28516,1666,0,0,0,185,188,59,709,25768,4688,0,0,0,0,0,312,286,0,0,26,4,329,4024,19,0,109,0,0,0,154019,153164,535,320,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,2070,0,830,830,0,0,1240,1240,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,278,  АСКОМЕД,Самара,80,0,0,0,0,0,80,80,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3767,  АСКОР,Москва,117,0,0,0,0,0,117,106,106,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2144,  АСКО-ЦЕНТР,Курск,30651,0,0,0,0,0,30651,18994,17974,0,0,1020,11657,11578,10540,0,0,0,165,34,0,454,385,79,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0
29,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,758,  АСТРА-МЕТАЛЛ,Магнитогорск,111565,0,0,0,0,0,111565,111565,0,0,0,111565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2619,  АСТРО-ВОЛГА,Самара,41304,0,0,0,0,0,10565,7358,7349,0,0,9,3207,2500,607,0,0,8,199,2,0,87,1597,707,0,0,0,0,0,6,6,0,0,0,0,3,697,1,0,0,0,0,0,30739,30739,0,0,0
32,2684,  АСТРО-ВОЛГА-МЕД,Самара,392,383,0,0,0,0,392,392,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,33,0,0,0,0,0,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
34,518,  БАСК,Белово,36805,0,0,0,0,0,12352,11564,6850,0,0,4714,788,654,81,0,0,0,84,0,0,51,438,119,3,3,0,0,0,0,0,0,0,0,0,3,113,0,0,15,0,0,0,24453,24143,310,0,0
35,3673,  БЕЛОКАМЕННАЯ,Москва,26,0,0,0,0,0,26,0,0,0,0,0,26,24,0,0,0,0,11,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
36,3487,  БИН СТРАХОВАНИЕ,Москва,336593,46387,0,0,0,0,312685,212823,106948,0,0,105875,99862,41567,351,1,3,5,3288,3,0,1452,36464,37571,0,0,0,0,0,119,111,0,8,0,1,1728,32810,2913,5,20719,0,0,0,23908,20999,1250,1659,0
37,3991,  БЛАГОСОСТОЯНИЕ,Москва,716623,0,1110,615,0,495,715513,715513,712974,0,0,2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,377775,0,0,0,0,0,377773,168089,145920,0,0,22169,209684,103543,0,0,0,0,0,0,0,0,103543,78417,0,0,0,0,0,0,0,0,0,0,0,0,78417,0,0,27724,0,0,0,2,2,0,0,0
39,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,419,0,0,0,0,0,312,164,5,0,0,159,148,79,3,0,0,0,36,0,0,23,17,68,0,0,0,0,0,1,1,0,0,0,0,20,47,0,0,1,0,0,0,107,107,0,0,0
40,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,12470,0,0,0,0,0,12470,804,154,0,0,650,11666,4431,337,0,0,0,3038,0,0,871,185,7183,0,0,0,0,0,149,149,0,0,0,0,0,7034,0,42,10,0,0,0,0,0,0,0,0
41,2664,  ВЕКТОР,Симферополь,30475,0,0,0,0,0,11185,9038,7289,0,0,1749,2147,1093,111,0,0,1,28,0,0,71,882,1054,0,0,0,0,0,23,0,0,23,0,0,9,1022,0,0,0,0,0,0,19290,19290,0,0,0
42,3245,  ВЕРНА,Краснодар,10959,0,0,0,0,0,10691,3815,2625,0,0,1190,6876,938,180,0,0,3,29,8,5,237,481,5750,7,7,0,0,0,3,3,0,0,0,0,118,1218,4404,0,188,0,0,0,268,268,0,0,0
43,4170,  ВИС,Махачкала,152,0,0,0,0,0,152,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0
44,3561,  ВИТАЛ-ПОЛИС,Москва,76,0,0,0,0,0,76,47,1,0,0,46,29,25,17,0,0,0,0,0,0,0,8,4,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,1093,0,750,750,8,0,343,343,339,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,9389,0,0,0,0,0,9389,8628,8618,0,0,10,761,651,79,0,0,0,0,0,0,33,539,110,1,1,0,0,0,12,11,0,1,0,0,0,96,1,0,0,0,0,0,0,0,0,0,0
47,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,364,0,0,0,0,0,364,364,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,433,  ВОСТСИБЖАСО,Иркутск,44986,0,0,0,0,0,44986,38598,12167,0,0,26431,6388,5841,100,0,0,0,262,0,0,187,5292,544,0,0,0,0,0,3,3,0,0,0,0,0,541,0,0,3,0,0,0,0,0,0,0,0
49,621,  ВСК,Москва,3313600,125607,0,0,0,0,1701190,1063424,527427,0,0,535997,637766,433918,110755,36,65,0,2837,1079,34,12650,306496,191828,148,148,0,0,0,120185,119809,2,241,133,179,202,63674,7440,33,11987,0,0,0,1612410,1586399,21994,4017,0
50,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,53,0,50,49,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
51,3978,  ВСК-МИЛОСЕРДИЕ,Москва,28,0,0,0,0,0,28,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3398,  ВТБ СТРАХОВАНИЕ,Москва,4130143,0,0,0,0,0,4099888,1155647,828678,0,0,326969,2944241,1836508,4389,98,64,35,34678,0,0,5857,1791387,260882,33,0,0,33,0,2986,2966,0,14,6,11,1787,255854,211,12,846839,1,1,0,30254,26542,3276,436,0
54,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,5675,39,5675,5675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3780,  ВЫРУЧИМ!,Екатеринбург,8802,0,0,0,0,0,8802,7510,7302,0,0,208,1292,1168,907,0,0,0,23,0,0,26,212,113,0,0,0,0,0,4,4,0,0,0,0,5,104,0,0,11,0,0,0,0,0,0,0,0
56,630,  ГАЙДЕ,Санкт-Петербург,93423,0,0,0,0,0,46113,30493,18155,0,0,12338,15620,12962,6578,0,0,10,1511,1,0,1603,3259,2301,0,0,0,0,0,1564,1564,0,0,0,0,8,375,354,0,357,0,0,0,47310,46770,35,505,0
57,3908,  ГАЛАКТИКА,Москва,456,0,0,0,0,0,456,68,64,0,0,4,388,388,7,0,0,0,191,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,473,  ГЕВОРСТРАХ,Ярославль,779,0,0,0,0,0,779,0,0,0,0,0,779,759,2,0,0,0,757,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
60,397,  ГЕЛИОС,Москва,434751,0,0,0,0,0,354114,193023,166136,0,0,26887,161091,86130,2398,0,5,9,2480,0,0,4960,76278,46963,76,0,0,11,65,5360,5359,0,0,1,6,33,41320,168,0,27998,0,0,0,80637,80118,519,0,0
61,2397,  ГЕОПОЛИС,Москва,6567,0,0,0,0,0,4316,22,22,0,0,0,4294,3789,2694,0,0,0,0,0,0,76,1019,505,0,0,0,0,0,459,459,0,0,0,0,0,46,0,0,0,0,0,0,2251,2251,0,0,0
62,448,  ГЕОПОЛИС,Москва,77,0,0,0,0,0,77,77,19,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,184,135,0,0,0,0,184,184,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,193,0,0,0,0,0,193,84,84,0,0,0,109,66,50,0,0,0,2,0,0,9,5,43,5,0,0,0,5,25,25,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
65,2042,  ГРАНТА,Казань,4543,0,0,0,0,0,4543,1723,1652,0,0,71,2820,2159,1867,0,0,1,11,0,0,57,223,459,0,0,0,0,0,2,1,0,0,1,1,288,168,0,0,202,0,0,0,0,0,0,0,0
66,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,1762806,1070,0,0,0,0,1442878,1244308,872235,0,0,372073,198570,127294,73969,6,0,37,34750,0,0,2425,16107,42471,1542,1542,0,0,0,28709,28691,0,0,18,7,99,12114,0,0,28805,0,0,0,319928,318102,1772,54,0
67,1820,  ГУТА-СТРАХОВАНИЕ,Москва,247,0,0,0,0,0,247,34,3,0,0,31,213,205,55,0,0,0,115,3,3,30,2,8,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0
68,2214,  ДАЛЬАКФЕС,Владивосток,34746,0,0,0,0,0,4166,2190,2179,0,0,11,1976,1623,306,0,0,5,337,0,0,388,587,346,18,0,0,0,18,0,0,0,0,0,0,1,327,0,7,0,0,0,0,30580,30580,0,0,0
69,55,  ДАЛЬЖАСО,Хабаровск,54157,0,0,0,0,0,54157,42273,30868,0,0,11405,11884,11514,84,0,0,2,10651,0,0,252,525,370,5,5,0,0,0,2,0,0,0,2,0,0,212,151,0,0,0,0,0,0,0,0,0,0
70,525,  ДАЛЬ-РОСМЕД,Хабаровск,8,0,0,0,0,0,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,98193,4761,0,0,0,0,56494,25809,25809,0,0,0,30685,1447,230,0,0,1,191,0,0,105,920,29237,0,0,0,0,0,29064,29064,0,0,0,2,34,137,0,0,1,0,0,0,41699,41699,0,0,0
72,2842,  ДЕЛЬТА,Челябинск,37,0,0,0,0,0,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1363,  ДИАМАНТ,Москва,396,0,0,0,0,0,396,180,180,0,0,0,216,35,33,0,0,0,0,0,0,0,2,181,0,0,0,0,0,12,12,0,0,0,0,1,4,164,0,0,0,0,0,0,0,0,0,0
74,206,  ДИАНА,Ангарск,27374,0,0,0,0,0,27374,24951,2725,0,0,22226,2423,2188,33,0,0,0,55,0,0,62,2038,235,0,0,0,0,0,0,0,0,0,0,5,9,221,0,0,0,0,0,0,0,0,0,0,0
75,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,97760,0,0,0,0,0,97758,31696,3525,0,0,28171,66062,35431,0,0,0,0,4274,0,0,280,30877,29300,0,0,0,0,0,0,0,0,0,0,0,0,29300,0,0,1331,0,0,0,2,2,0,0,0
76,3954,  ЕВРОИНС,Смоленск,134186,813,0,0,0,0,61429,8925,6475,0,0,2450,52504,4364,581,0,0,0,196,1648,0,140,1799,2021,0,0,0,0,0,8,8,0,0,0,0,84,1745,184,0,46119,0,0,0,72757,72757,0,0,0
77,990,  ЕВРОПА,Лобня,207228,0,0,0,0,0,207228,205273,205267,0,0,6,1955,1031,241,0,0,0,418,119,98,118,135,866,0,0,0,0,0,82,82,0,0,0,12,10,743,19,0,58,0,0,0,0,0,0,0,0
78,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,60274,0,0,0,0,0,60274,54996,54996,0,0,0,5278,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,5237,0,0,0,0,0,0,0,0
79,4307,  ЕСЕЯ,Казань,3,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1595,  ЖАСКО,Вологда,1832,0,0,0,0,0,1832,0,0,0,0,0,1832,1825,0,3,0,0,1822,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
81,263,  ЖАСО,Москва,2889746,5368,0,0,0,0,2850051,2820729,2793269,0,0,27460,29322,18837,841,29,0,1,9684,0,0,298,7984,3384,0,0,0,0,0,500,500,0,0,0,1,242,2641,0,1,7100,0,0,0,39695,38921,716,58,0
82,4003,  ЖАСО-ЛАЙФ,Москва,1579,0,1255,1255,391,0,324,324,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,115786,0,0,0,0,0,115786,97691,95494,0,0,2197,18095,18061,29,2377,0,0,15409,0,0,97,149,34,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
84,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
