"Сведения о страховых суммах по договорам страхования, действовавшим на конец отчетного периода, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
ИТОГО:,,,,31821221377504.3,8358916350.70509,5507198774.44608,5494698851.72736,3304039553.34153,12499922.71872,489678863947.154,130175190449.017,53791891942.5217,519139400,140538473.16,76383298506.4952,359503673498.137,246740014998.466,5567397096.51283,3087481123.51776,4196022470.70202,1101056547.17552,47866161564.5385,316672291.8116,117329022.28465,165011168937.788,19594054966.42,89736782667.279,1810897894.10457,1807004044.10457,0,10805903.86,56323423479.9329,16339253845.4204,939406971.23887,1363457102.48103,10550038821.7453,2399498648.49595,11851624910.5533,11175250921.8386,8014243175.60771,8014243175.60771,0,31318021071607.1,3310637698.35897,31314710433908.7,0
1,4192," ОВС ""Народные кассы""",Москва,5164651.29673,0,0,0,0,0,5164651.29673,0,0,0,0,0,5164651.29673,104803.95764,0,0,0,0,0,0,0,43761.16964,61042.788,3403804.5325,0,0,0,0,0,0,0,0,0,3403804.5325,0,1656042.80659,0,0,0,0,0,0,0
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,2627144704.785,1716687.82,328649639.594,328649639.594,294866560.421,0,2298495065.191,2298495065.191,87385318.37,0,0,2211109746.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1207,"АО  ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,876511707.30183,7699613.87006,0,0,0,0,876511707.30183,500028746.57238,236261388.6306,0,0,263767357.94178,376482960.72945,211603484.75391,107400,0,0,0,0,0,0,0,211496084.75391,61150079.42825,0,0,0,0,0,0,0,0,61150079.42825,0,0,103729396.54729,0,0,0,0,0,0,0
4,3991,"АО  ""СК  БЛАГОСОСТОЯНИЕ""",Москва,1222100432.57649,47892185.50156,5587079.00801,3222401.58904,0,2364677.41897,1216513353.56848,1216513353.56848,922240967.10848,0,0,294272386.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0206,"АО  ""Страховая Компания ""ДИАНА""",Ангарск,24293609.824,0,0,0,0,0,24293609.824,16592838.701,752147.092,0,0,15840691.609,7700771.123,7088668.574,231138.594,0,0,0,2319.147,0,0,4163550.869,2691659.964,612102.549,0,0,0,0,0,0,3300,35969.339,572833.21,0,0,0,0,0,0,0,0,0,0
6,0191,"АО  ""Тинькофф  Страхование""",Москва,502296450.97865,0,0,0,0,0,502296450.97865,349028089.74397,349028089.74397,0,0,0,153268361.23468,57437033.8528,49084840.1301,0,0,0,0,0,0,419652.613,7932541.1097,4993584.5,3880600,3880600,0,0,0,0,0,0,1112984.5,0,0,90837742.88188,0,0,0,0,0,0,0
7,0212,"АО  ""Цюрих надежное страхование""",Москва,2267438946.04117,64310922.92947,0,0,0,0,2267438946.04117,27060877.28809,27060877.28809,0,0,0,2240378068.75308,1647549745.6512,1653.43,0,0,0,411812182.14633,0,0,1235477351.37867,258558.6962,142680522.48363,9109490,9109490,0,0,0,0,0,19767303.18688,113803729.29675,0,389606703.9271,60541096.69115,0,0,0,0,0,0,0
8,3947,"АО ""АИГ""",Москва,1605366790.65178,0,0,0,0,0,1601823592.29281,163826,163826,0,0,0,1601659766.29281,695236184.39953,11520,0,0,0,56217228.36923,0,0,639007436.0303,0,247800963.46333,11485707.3,11485707.3,0,0,0,0,0,0,236315256.16333,0,0,658622618.42995,0,0,0,3543198.35897,3543198.35897,0,0
9,2239,"АО ""АльфаСтрахование""",Москва,2578994986292.87,464136934.475,0,0,0,0,62208857860.87,12227187608.914,1891795983.643,1896000,0,10335391625.271,49981670251.956,18859352423.329,525791660.19,291059392.685,2103906497.667,107998825.547,5759369361.934,80088117.168,32686748.722,9288930028.038,702208540.1,26826358460.929,506830235.367,506830235.367,0,0,24961833197.826,443146662.015,12510025.774,50700878.747,847663280.209,3674180.991,1305474099.477,2990485268.221,0,0,0,2516786128432,245950000,2516540178432,0
10,3064,"АО ""Боровицкое страховое общество""",Москва,11416824.32898,3028510,0,0,0,0,11416824.32898,4183856.29,829769.668,0,0,3354086.622,7232968.03898,2484759.89668,666524.609,0,0,0,9575.67005,0,0,1461960.56763,346699.05,4748208.1423,7000,7000,0,0,0,0,0,18925.54975,104340.12455,4617942.468,0,0,0,0,0,0,0,0,0
11,0433,"АО ""ВостСибЖАСО""",Иркутск,17915156.43287,0,0,0,0,0,17915156.43287,12769501.54539,3110280.19939,0,0,9659221.346,5145654.88748,5030075.5665,126014.653,0,0,0,15811.86778,0,0,748160.22768,4140088.81804,111099.69,0,0,0,0,0,0,0,0,111099.69,0,0,4479.63098,0,0,0,0,0,0,0
12,4014,"АО ""ГСК ""Югория-Жизнь""",.Ханты-Мансийск,2617859.50875,0,1982075.55252,1982075.55252,0,0,635783.95623,635783.95623,635783.95623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,26261872374.1368,0,0,0,0,0,526123311.13685,177592118.41859,97455087.38774,3630000,0,80137031.03085,348531192.71826,337613114.6228,90644995.56178,0,0,649807.29224,3772689.78432,276237.72,0,162462642.89269,79806741.37177,10766628.98141,248658.4552,248658.4552,0,0,0,1137033.4,10000,181097.2906,8179254.20131,1010585.6343,99840.24131,51608.87274,0,0,0,25735749063,13040000,25722709063,0
14,2071,"АО ""ГСМК""",Санкт-Петербург,4898203,33110,0,0,0,0,4898203,4898203,0,0,0,4898203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1820,"АО ""ГУТА-Страхование""",Москва,50855121.59114,0,0,0,0,0,50855121.59114,7271654.09515,6986154.09515,0,0,285500,43583467.49599,40011092.6294,329872.443,0,0,93497.246,0,0,0,36303913.46113,3283809.47927,1766687.0884,0,0,0,0,0,69126.8,200,0,1639000,58360.2884,0,1805687.77819,0,0,0,0,0,0,0
16,1412,"АО ""Д2  Страхование""",Новосибирск,98959517.95232,225500,0,0,0,0,98959517.95232,45716978.35563,35176362.95463,0,0,10540615.401,53242539.59669,35843175.78026,0,0,0,0,67161.4,0,0,8061936.83173,27714077.54853,10577838.184,0,0,0,0,0,0,0,0,10577838.184,0,0,6821525.63243,0,0,0,0,0,0,0
17,0055,"АО ""ДальЖАСО""",Хабаровск,28703731.81907,0,0,0,0,0,28703731.81907,21348584.6651,9108363.49333,0,0,12240221.17177,7355147.15397,5240038.73178,289388.776,0,0,51574.885,1521051.21109,0,0,2682630.70468,695393.15501,2115108.42219,11600,11600,0,0,0,36388,0,0,850120.42219,1217000,0,0,0,0,0,0,0,0,0
18,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,1212770192.77146,0,0,0,0,0,1212770192.77146,1210174856.44846,1210174856.44846,0,0,0,2595336.323,0,0,0,0,0,0,0,0,0,0,2590000,0,0,0,0,0,0,0,0,0,2590000,0,5336.323,0,0,0,0,0,0,0
19,4337,"АО ""КСА - КЛУВЕР""",Красноперекопск,10788572.197,0,0,0,0,0,10788572.197,1148420.811,1132508.5,0,0,15912.311,9640151.386,5240894.963,2762040.144,0,0,0,0,0,0,2177669.999,301184.82,4367021.068,54,54,0,0,0,0,0,0,3961150,405817.068,0,32235.355,0,0,0,0,0,0,0
20,1427,"АО ""МАКС""",Москва,2552713689.51449,0,0,0,0,0,2528793689.51449,528926973.53255,434781563.63655,0,0,94145409.896,1999866715.98194,1948229325.97818,62633341.32448,594259.82105,0,72945.031,136730.08015,367594.52947,0,1801361994.27358,83062460.91845,34460359.17597,6072469.03657,6072469.03657,0,0,6269.002,607253.3,7076773.60486,13933815.76932,5122919.62322,1640858.84,10492716.45466,6684314.37313,0,0,0,23920000,23920000,0,0
21,3256,"АО ""МетЛайф""",Москва,1959236786.51554,0,390592087.51388,388614594.36428,182312891.82256,1977493.1496,1568644699.00166,1568644699.00166,1226335889.84554,0,0,342308809.15612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3116,"АО ""НАСКО""",Казань,590398924548.271,0,0,0,0,0,628104036.27076,308649924.02977,52173740.76752,0,0,256476183.26225,319454112.24099,206898621.01792,16935667.1065,105708.317,72728.33,208594.005,701885.67845,408473.17732,0,83833760.40958,104631803.99407,95090601.44077,715932.69541,715932.69541,0,0,45370,621920.66,136100,6011831.34771,75708013.50365,11851433.234,3905000,13559889.7823,0,0,0,589770820512,35460000,589735360512,0
23,2346,"АО ""ОСК""",Самара,53448469269.3899,8100,0,0,0,0,91116565.38987,19002842.90244,10700232.69676,0,0,8302610.20568,72113722.48743,64625594.92696,21038263.67605,3280.4,6400,3553466.9828,1150355.468,25262.825,0,28595949.13004,10252616.44507,7213551.42087,1039000,1039000,0,0,95285.4,1154905.33,4000,1810120.92823,3057189.76264,53050,0,274576.1396,0,0,0,53357352704,8330000,53349022704,0
24,3748,"АО ""Русский Стандарт Страхование""",Москва,193061946.78651,0,31182251.89387,31182251.89387,0,0,161879694.89264,161879694.89264,121750717.89264,0,0,40128977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,2619,"АО ""СК ""Астро-Волга""",Самара,34758282.0369,0,0,0,0,0,34758282.0369,19882750.76466,18233219.33767,0,0,1649531.42699,14875531.27224,12807861.87066,5203403.84721,0,0,262681.375,2502368.68661,825,0,3276125.60337,1562457.35847,2065999.57958,1900,1900,0,0,0,0,0,51278.15498,1992821.4246,20000,0,1669.822,0,0,0,0,0,0,0
27,3780,"АО ""СК ""Выручим!""",Екатеринбург,466278.419,0,0,0,0,0,466278.419,125079.424,116399.424,0,0,8680,341198.995,143970.347,107246.844,0,0,0,0,0,0,976.203,35747.3,197228.648,0,0,0,0,0,0,0,20000,7228.648,170000,0,0,0,0,0,0,0,0,0
28,0507,"АО ""СК ""Колымская""",Хабаровск,34169152.98467,306474.865,6347282.59999,6338034.65801,0,9247.94198,27821870.38468,27821870.38468,5916870.38468,0,0,21905000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0915,"АО ""СК ""ПАРИ""",Москва,15906193440.6779,0,0,0,0,0,690904960.67788,111909998.47805,108281798.17405,0,0,3628200.304,578994962.19983,488126931.97336,10169864.95448,112707.08151,78944.91654,425070.79772,35406364.2781,0,0,311913616.90988,130020363.03513,51672393.34019,3858108.869,3858108.869,0,0,22022,2375976.61051,112700,14912758.96049,29420173.69695,970653.20324,564233.81619,38631403.07009,0,0,0,15215288480,18340000,15196948480,0
30,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,92936,0,0,0,0,0,92936,92936,0,0,0,92936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,211279283419.453,0,0,0,0,0,878026325.53803,683081249.42527,109282306.83013,0,0,573798942.59514,194945076.11276,165636747.39476,51949772.7232,0,0,46926.51,18433659.8397,0,0,59068630.43403,36137757.88783,14024233.41922,8593918.228,8593918.228,0,0,0,0,0,2000,4854815.19122,573500,0,15284095.29878,0,0,0,210401257093.915,4500000,210396757093.915,0
32,2359,"АО ""СК УСПЕХ""",Москва,417945.99235,0,0,0,0,0,417945.99235,366228.12745,15908.43245,0,0,350319.695,51717.8649,36459.43245,2100,0,0,0,0,0,0,0,34359.43245,500,0,0,0,0,0,0,0,0,500,0,0,14758.43245,0,0,0,0,0,0,0
33,2873,"АО ""СМК ""Сахамедстрах""",Якутск,66232.14489,11730.1422,0,0,0,0,66232.14489,66232.14489,0,0,0,66232.14489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1587,"АО ""СО ""Талисман""",Казань,5946724.47451,0,0,0,0,0,5946724.47451,397513.89203,397513.89203,0,0,0,5549210.58248,5330467.14248,900621.8803,0,8261.17139,0,0,2322334.00275,1065289.8184,1828400.98303,270849.10501,201649.84,0,0,0,0,2000,0,0,15480,184169.84,0,0,17093.6,0,0,0,0,0,0,0
35,1208,"АО ""СОГАЗ""",Москва,16707105731081.3,0,0,0,0,0,237070784936.035,57149448756.5128,23515381292.9837,0,0,33634067463.5291,179921336179.522,141994990581.017,621154634.50133,2008852977.41287,1042188383.47762,296759242.2861,27061193937.5309,13268592.16733,4348164.18479,109218845995.625,1732726818.01583,30092295488.5987,79422389.96026,79422389.96026,0,260000,17194522286.0498,7469144757.98347,639982046.92299,508948402.50877,4190789309.85233,9226295.32113,6676857302.66346,1157192807.24316,7297788769.23923,7297788769.23923,0,16462737157376,840180000,16461896977376,0
36,3229,"АО ""Страховая бизнес группа""",Воронеж,520344962872.314,1700,0,0,0,0,403339832.31368,21283315.82342,3936335.25008,0,0,17346980.57334,382056516.49026,352339995.09091,91626.649,0,19250,25000,437550.13636,0,0,351396804.72144,369763.58411,25686336.60542,0,0,0,0,107840,138526.4,0,3291765.41994,21586399.5375,561805.24798,0,4030184.79393,0,0,0,519941623040,9500000,519932123040,0
37,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,4115330.37662,0,0,0,0,0,4115330.37662,3800,3800,0,0,0,4111530.37662,4085530.37662,297608.091,0,0,0,0,3626511.005,3626511.005,161411.28062,0,26000,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0
38,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,195336.14686,0,0,0,0,0,195336.14686,195336.14686,0,0,0,195336.14686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0983,"АО ""Страховая группа ""УралСиб""",Москва,378147487.72463,191010.42241,0,0,0,0,378147487.72463,322331975.78542,185150033.82677,0,0,137181941.95865,55815511.93921,50894334.74872,50078.02614,1105494.4,0,0,2887304.99313,0,0,27519399.56408,19332057.76537,2443542.96611,2000,2000,0,0,0,0,0,9000,1999547.56737,432995.39874,0,2477634.22438,0,0,0,0,0,0,0
40,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,37909762.74568,0,0,0,0,0,37909762.74568,11028001.44908,682067,0,0,10345934.44908,26881761.2966,20109236.7213,4454995.602,0,0,0,1991.494,0,0,11783513.05462,3868736.57068,3937909.7188,2643750,2643750,0,0,0,0,0,358700,935459.7188,0,0,2834614.8565,0,0,0,0,0,0,0
41,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,30523300,0,0,0,0,0,30523300,30523300,0,0,0,30523300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2144,"АО ""Страховая компания АСКО-Центр""",Курск,51995812.71887,298581.54,0,0,0,0,51995812.71887,23889080.3572,21775388.63603,0,0,2113691.72117,28106732.36167,28009847.36167,18622553.4252,0,0,0,1930.36445,18467.316,0,8634610.81652,732285.4395,96885,0,0,0,0,0,0,0,0,96885,0,0,0,0,0,0,0,0,0,0
43,3987,"АО ""УРАЛСИБ Жизнь""",Москва,64933121.71769,0,43891934.81769,43880081.13105,29457663.22695,11853.68664,21041186.9,21041186.9,21041186.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3995,АО ВТБ Страхование жизни,Москва,67707673.4152,822832.33002,63788066.42771,63786475.22771,100021.21449,1591.2,3919606.98749,3919606.98749,3919606.98749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3300,"АО СГ ""Спасские ворота""",Салехард,387851732.20946,2598540.967,0,0,0,0,331639382.20946,22132445.5076,8525325.807,0,0,13607119.7006,309506936.70186,48597313.11626,472298.1888,0,0,1869101.151,33039222.41146,0,0,7794640.925,5422050.44,260909623.5856,0,0,0,0,0,251048750,2000,455949.3,9402924.2856,0,0,0,0,0,0,56212350,1505000,54707350,0
46,1858,"АО СК "" Армеец""",Москва,20903173.93967,822582.82387,0,0,0,0,20903173.93967,8115570.98972,3051239.88585,0,0,5064331.10387,12787602.94995,9136700.10377,943254.32401,0,2000,6500,125085,0,0,5176391.0348,2883469.74496,3621747.266,9000,9000,0,0,11536.2,0,2628.995,2529350,402732.071,666500,0,29155.58018,0,0,0,0,0,0,0
47,0290,"АО СК ""Альянс""",Москва,21119095675.9677,559805163.92065,0,0,0,0,4133054715.96772,892552016.40024,276667918.13204,204800000,0,615884098.2682,3240502699.56748,2574666631.44284,777436.3351,56499522.40472,88406426.21512,27952253.67827,623163421.33129,0,0,1756635282.18218,21232289.29616,593766869.25956,78992.1,78992.1,0,0,364379576.28,18000,6155726.47501,34314073.45925,184722036.2953,4098464.65,2761679.31153,69307519.55355,0,0,0,16986040960,10640000,16975400960,0
48,0278,"АО СК ""АСКОМЕД""",Самара,4517410.455,0,0,0,0,0,4517410.455,4517410.455,0,0,0,4517410.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,219582095.67871,466063.85,0,0,0,0,219582095.67871,85903068.54884,85787398.54884,0,0,115670,133679027.12987,128310525.97961,742007.09966,0,0,840,106043626.60104,0,0,19776209.41928,1747842.85963,4684737.53,412400,412400,0,0,0,1000,0,964358.4,3306979.13,0,0,683763.62026,0,0,0,0,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,106774716.49018,0,0,0,0,0,106774716.49018,103705287.04009,103599787.04009,0,0,105500,3069429.45009,3040174.45009,23578.507,243650,0,0,1994519.83584,0,0,543006.02225,235420.085,29255,0,0,0,0,0,0,0,0,29255,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,50561449.74512,0,0,0,0,0,50561449.74512,5225,5225,0,0,0,50556224.74512,50375084.74512,1085,0,0,0,23602398.45646,0,0,26570381.6896,201219.59906,172140,0,0,0,0,0,0,0,0,172140,0,0,9000,0,0,0,0,0,0,0
52,2947,"АО СК ""РСХБ-Страхование""",Москва,1644300930.83747,0,0,0,0,0,1642405930.83747,409063582.05132,370924282.05132,0,0,38139300,1233342348.78615,1163878604.33181,9855190.84412,97992.12608,0,102365.70428,1208738.78558,134550974.12697,46023094.03154,889023089.95348,129040252.7913,50326722.7159,250700,250700,0,0,0,0,0,366500,41575682.8059,8133839.91,10765969.99857,8371051.73987,0,0,0,1895000,1895000,0,0
53,3467,"АО СК ""Сибирский Спас""",Новокузнецк,49411526.365,0,0,0,0,0,49411526.365,23551715.043,10171344.346,0,0,13380370.697,25859811.322,25723406.322,25166160.889,0,0,0,0,0,0,32453.2,524792.233,136405,0,0,0,0,0,0,0,18950,117455,0,0,0,0,0,0,0,0,0,0
54,3983,"АО СК ""Стерх""",Якутск,1593914428.84492,0,0,0,0,0,1593914428.84492,17985575.54951,17962776.54951,0,0,22799,1575928853.29541,1120066554.35529,2682118.21695,0,16541748.55436,7433135.22509,243729.27967,271183.97044,234963.44494,1085965101.35735,6929537.75143,449858913.80419,32100,32100,0,0,417712790.235,15284431.02328,0,1537291.9888,14701664.13054,590636.42657,5580671.95993,422713.176,0,0,0,0,0,0,0
55,1216,"АО СК ""Чулпан""",Альметьевск,10355837750.4814,0,0,0,0,0,327162302.48144,10342680.82208,9113306.84004,0,0,1229373.98204,316819621.65936,302777674.67666,2906377.93612,0,0,116460.65,58250,20231.01497,0,284349846.15425,15326508.92132,4241761.75183,113000,113000,0,0,0,73040,91870.01,64887.667,3898464.07483,500,9019872,780313.23087,0,0,0,10028675448,22555000,10006120448,0
56,1621,"АО Страховое общество ""ЯКОРЬ""",Москва,124820487.04318,0,0,0,0,0,124820487.04318,86055770.83401,25425456.3672,0,0,60630314.46681,38764716.20917,22048657.88946,254191.57394,0,0,470564.21538,447024.31564,0,0,19522808.79812,1354068.98638,16679522.11641,167350,167350,0,0,0,530164.814,0,18810,12726697.30241,3236500,0,36536.2033,0,0,0,0,0,0,0
57,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,373629538.88358,0,0,0,0,0,373629538.88358,0,0,0,0,0,373629538.88358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373629538.88358,0,0,0,0,0,0,0,0
58,2733,"ЗАО ""СК ""Резерв""",Хабаровск,44385853.54267,0,0,0,0,0,44385853.54267,42690995.54495,42690995.54495,0,0,0,1694857.99772,534787.5,0,0,0,0,0,0,0,0,534787.5,266875,0,0,0,0,0,0,0,0,266875,0,0,893195.49772,0,0,0,0,0,0,0
59,2284,"ЗАО ГСАО ""Плато""",Москва,4012173.92447,0,0,0,0,0,4012173.92447,220879.39447,219879.39447,0,0,1000,3791294.53,3479294.53,1650,0,0,0,78862.11944,0,0,3392902.74209,5879.66847,312000,3000,3000,0,0,0,0,0,0,279000,30000,0,0,0,0,0,0,0,0,0
60,1675,Либерти Страхование (АО),Санкт-Петербург,12366254233.5907,2657019.08897,0,0,0,0,1251160433.59071,852914325.85621,107777295.88441,0,0,745137029.9718,398246107.7345,361399326.80144,44330090.49332,17640,0,1135582.42793,3781431.54316,0,0,111603454.03715,200531128.29988,33481733.75342,4678827.19014,4678827.19014,0,0,0,5673325.10734,1500,1663832.53,21100332.63231,363916.29363,1918004.60229,1447042.57735,0,0,0,11115093800,3465000,11111628800,0
