"Сведения о страховых суммах по договорам страхования, действовавшим на конец отчетного периода, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,аварии на опасном, имуществу пассажиров,федеральными,
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,, объекте,,законами,
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
ИТОГО:,,,,33318587124273.6,45713302894.9916,8525014674.01071,8504519371.67063,5238615427.15598,20495302.34008,558755916242.11,166310106756.014,42526538930.419,538037771.13053,145442283,123783567825.595,392445809486.096,248357412644.498,7221998794.37083,4887309327.1916,6249402106.73509,1567069082.59375,24519641419.7639,497516969.33334,243247729.0704,183905573697.695,19508901246.8149,119779909997.279,2146729891.23183,2142834991.23183,0,1162673,81948581015.3169,21442661000.9933,1003111141.82027,1278658075.85153,11772322322.2579,186683876.80701,12403627232.4341,11904859611.8844,16150412185.2537,15981323576.1052,169088609.14848,32735155781172.2,3325910415.78947,32731829870756.4,0,1198661938.61027
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,7734074674.73365,167266392.16766,0,0,0,0,1626271778.73365,1014689946.8869,99941781.28118,0,0,914748165.60572,611581831.84675,529543737.19318,49240025.01951,566600,0,16528721.01162,5195218.75653,0,0,145311373.74201,312701798.66351,39990515.85185,3311107,3311107,0,0,0,13920464.29,800,2901769.569,19386148.65022,470226.34263,4536902.17739,37510676.62433,0,0,0,6107802896,3530000,6104272896,0,0
2,3947,"АО ""АИГ""",Москва,323665398.19348,0,0,0,0,0,319719982.40401,509563.984,509563.984,0,0,0,319210418.42001,170684320.56442,13660,0,0,0,27576359.29028,0,0,143094301.27414,0,41188221.05362,61401.66665,61401.66665,0,0,0,0,0,0,41126819.38697,0,0,107337876.80197,0,0,0,3945415.78947,3945415.78947,0,0,0
3,2239,"АО ""АльфаСтрахование""",Москва,3003457466242.98,892579956.89,0,0,0,0,84649194298.98,14756328378.14,2262801192.97,9004000,0,12493527185.17,69892865920.84,27759491881.67,860930851.78,422333745.05,3236778394.97,282329314.68,6253141839.36,117872573.53,57643710.28,15435791965.86,1150313196.44,36890707388.86,1032539783.71,1032539783.71,0,0,33627545540.78,612419663.4,8431152.04,90863645.09,1498666181.66,20241422.18,1097815943.31,4144850707,0,0,0,2918808271944,300285000,2918507986944,0,0
4,3064,"АО ""Боровицкое страховое общество""",Москва,20727910.7931,0,0,0,0,0,20727910.7931,11119086.826,1762752.197,0,0,9356334.629,9608823.9671,2668044.36298,407715.15049,0,0,0,6572.91936,0,0,2101804.16113,151952.132,6940779.60412,486000,486000,0,0,0,0,0,24745.03321,931249.44391,5498785.127,0,0,0,0,0,0,0,0,0,0
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,352154297906.189,96337874.62608,0,0,0,0,8229297330.18914,2438168717.27473,432602991.51741,0,0,2005565725.75732,5791128612.91441,4413110423.58496,386268659.11327,397667.7722,0,16663284.84861,2595776160.15957,0,0,1199789554.83606,214215096.85525,187982896.25647,103985072.2,103985072.2,0,0,0,154269.54,79697.86,6734933.81063,77028422.84584,500,0,1190035293.07298,0,0,0,343925000576,38640000,343886360576,0,0
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,354194232599.074,33541027.54914,0,0,0,0,5640007110.33126,476265043.63448,238242796.57907,240000,0,238022247.05541,5163742066.69678,1084021829.61729,154149621.6074,0,67337587.7599,3545690.65354,7952969.55631,197535.4,0,710768744.8784,140069679.76174,4070566183.1059,1141612.2174,1141612.2174,0,0,3966923891.43231,68900026.61846,1202206.10161,353172.52942,31286584.9189,758689.2878,187575.08447,8966478.88912,0,0,0,348554225488.743,38425000,348515800488.743,0,0
7,1820,"АО ""ГУТА-Страхование""",Москва,50276176.20722,0,0,0,0,0,50276176.20722,392016.46915,35016.46915,0,0,357000,49884159.73807,48116069.0965,572658.73772,0,0,118892.93894,0,0,0,46815907.93421,608609.48563,1766851.0404,0,0,0,0,0,87903,0,0,1639000,39948.0404,0,1239.60117,0,0,0,0,0,0,0,0
8,1412,"АО ""Д2 Страхование""",Новосибирск,87374386.2655,4567100,0,0,0,0,87374386.2655,54390412.89111,34773850.39111,0,0,19616562.5,32983973.37439,18298808.73335,394753.814,0,0,0,0,0,0,2996504.23,14907550.68935,5487675,0,0,0,0,0,0,0,0,5487675,0,0,9197489.64104,0,0,0,0,0,0,0,0
9,0055,"АО ""ДальЖАСО""",Хабаровск,25411938.74106,0,0,0,0,0,25411938.74106,18296457.20414,16335017.94628,0,0,1961439.25786,7115481.53692,5297877.95225,289466.39135,90000,0,370.235,1915768.63396,0,0,2346551.88967,655720.80227,1814467.67454,0,0,0,0,0,27894,0,0,785563.67454,1001010,0,3135.91013,0,0,0,0,0,0,0,0
10,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,311072297.62172,0,0,0,0,0,311072297.62172,274348197.1984,4000101.93466,0,0,270348095.26374,36724100.42332,767889.92507,0,0,0,0,0,0,0,0,767889.92507,22746868.50181,0,0,0,0,0,0,0,0,19748368.50181,2998500,0,13209341.99644,0,0,0,0,0,0,0,0
11,1427,"АО ""МАКС""",Москва,554012504221.801,0,0,0,0,0,2775922189.80133,531317702.09725,263694775.58275,0,0,267622926.5145,2244604487.70408,2158617908.87717,66712815.12789,29320751.74817,0,1279412.18796,1231200.35247,1528402.4548,1528402.3934,1990782625.6396,67762701.36628,38054591.09308,4237660.58356,4237660.58356,0,0,4675.35169,653272.4,6657328.76894,452048,25041617.02334,1007988.96555,4917533.4562,43014454.27763,0,0,0,551236582032,21050000,551215532032,0,0
12,3256,"АО ""МетЛайф""",Москва,1868250177.83735,0,444510878.39617,441447324.27916,155396314.73902,3063554.11701,1423739299.44118,1423739299.44118,1244845395.81518,0,0,178893903.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2346,"АО ""ОСК""",Самара,44849931303.9118,99032.67,0,0,0,0,147875035.91182,34437632.27024,14292962.34079,0,0,20144669.92945,113437403.64158,93928607.7214,28127084.4587,16763.52,4378.4,15876048.51051,2808255.84616,55285.96411,0,33413589.43782,13627201.5841,18762685.16389,1220750,1220750,0,0,47846.6,5560650.75,4000,2171423.24744,9674759.32325,83255.2432,326810.03985,419300.71644,0,0,0,44702056268,9265000,44692791268,0,0
14,3748,"АО ""Русский Стандарт Страхование""",Москва,324534767.66233,0,102734494.65549,102734494.65549,0,0,221800273.00684,221800273.00684,136632512.55384,0,0,85167760.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13430461.09139
15,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,11195382.67571,0,0,0,0,0,11195382.67571,0,0,0,0,0,11195382.67571,0,0,0,0,0,0,0,0,0,0,11195382.67571,0,0,0,0,0,0,0,0,11195382.67571,0,0,0,0,0,0,0,0,0,0,0
16,2619,"АО ""СК ""Астро-Волга""",Самара,655356409.61324,0,0,0,0,0,655356409.61324,157525008.50263,11142497.6808,0,0,146382510.82183,497831401.11061,495658467.5865,250488369.11655,0,0,294864,995664.85348,330,0,6295770.97696,237583468.63951,2172933.52411,604530,604530,0,0,0,0,0,30253.04561,1442627.14,95523.3385,0,0,0,0,0,0,0,0,0,0
17,0507,"АО ""СК ""Колымская""",Хабаровск,32905197.17742,102680.4,6659223.0543,6648877.4626,0,10345.5917,26245974.12312,26245974.12312,6293074.12312,0,0,19952900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0915,"АО ""СК ""ПАРИ""",Москва,73369474864.1155,0,0,0,0,0,1170947480.1155,129610902.49637,111972674.79537,0,0,17638227.701,1041336577.61913,900880432.38548,13879715.16757,667817.07408,149994.492,650662.93117,117467839.58788,0,0,622573444.69639,145490958.43639,60300339.08065,4952103.91296,4952103.91296,0,0,503993.14493,2976246.70621,1019853.8,5501733.07284,45002411.12611,343997.3176,1706412.35495,78449393.79805,0,0,0,72198527384,16315000,72182212384,0,0
19,2733,"АО ""СК ""Резерв""",Хабаровск,6657947.19055,0,0,0,0,0,6657947.19055,6657547.19055,6657547.19055,0,0,0,400,300,0,0,0,0,0,0,0,0,300,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
20,4014,"АО ""СК ""Югория-Жизнь""",Москва,14051009.61129,0,12088849.70365,12088849.70365,0,0,1962159.90764,1962159.90764,1902159.90764,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9110171.49718
21,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,4316739233.99962,0,0,0,0,0,335594693.32662,194322339.29099,86390178.56189,0,0,107932160.7291,141272354.03563,129258608.57121,32942463.98238,12930255.57546,0,116073.2895,13539838.6748,0,0,32837183.97132,36892793.07775,3151994.2124,1455800,1455800,0,0,0,0,0,3250,1220894.2124,472050,0,8861751.25202,0,0,0,3981144540.673,15810000,3965334540.673,0,0
22,2873,"АО ""СМК ""Сахамедстрах""",Якутск,21303.58659,4585.62314,0,0,0,0,21303.58659,21303.58659,0,0,0,21303.58659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1587,"АО ""СО ""Талисман""",Казань,8078722.47603,0,0,0,0,0,8078722.47603,253316.48848,253316.48848,0,0,0,7825405.98755,7699620.98755,903698.594,0,15625,0,0,3261250.52852,2255551.61158,2926490.85839,592556.00664,125785,0,0,0,0,2000,0,0,15000,108785,0,0,0,0,0,0,0,0,0,0,0
24,1208,"АО ""СОГАЗ""",Москва,16106603313141.5,28283807156.8165,0,0,0,0,195987865089.598,41040758374.5823,11317776033.9263,0,0,29722982340.656,154947106715.015,113087604127.216,679455936.68805,845484850.18222,1296498932.21914,319945225.52594,2751107493.5557,20071597.00953,8538509.48946,105393636081.957,1781404010.0786,35920460825.6041,71293101.04352,71293101.04352,0,396000,20702521345.721,9671244735.09363,686809053.13087,437946881.4575,4340268799.61793,9980909.53969,5453556727.89102,485485034.30411,15918656355.8855,15918656355.8855,0,15894696791696,865200000,15893831591696,0,0
25,3229,"АО ""Страховая бизнес группа""",Воронеж,300314722704.498,3375310,0,0,0,0,669691520.49808,120398318.166,1781460.48066,0,0,118616857.68534,549293202.33208,511350239.99081,181670.3701,0,4136.66,0,615260.66985,0,0,510000224.75538,548947.53548,35070896.70662,0,0,0,0,42000,162459.9,0,2953435.41994,30949489.34668,963512.04,0,2872065.63465,0,0,0,299645031184,13450000,299631581184,0,0
26,0983,"АО ""Страховая группа ""УралСиб""",Москва,7048042.64898,0,0,0,0,0,7048042.64898,5878122.21535,5221689.94035,0,0,656432.275,1169920.43363,1141190.44863,0,0,0,0,0,0,0,1141064.44863,126,10000,0,0,0,0,0,0,0,0,10000,0,0,18729.985,0,0,0,0,0,0,0,0
27,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,22434479.06284,0,0,0,0,0,22434479.06284,3620,3620,0,0,0,22430859.06284,22421859.06284,270701.461,0,0,0,0,21973998.46172,13322013.483,177159.14012,0,9000,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,47773868.97311,0,0,0,0,0,47773868.97311,14319285.63662,1071394.50662,0,0,13247891.13,33454583.33649,13312993.72489,4756718.246,0,0,4000,33448.53288,0,0,5563271.93193,2955555.01408,12279549.81015,2108250,2108250,0,0,0,0,0,8900984.64337,1214810.44346,55504.72332,0,7862039.80145,0,0,0,0,0,0,0,0
29,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,110479660,0,0,0,0,0,110479660,110479660,0,0,0,110479660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,28937652.41914,0,0,0,0,0,28937652.41914,18268477.35932,2567651.49332,0,0,15700825.866,10669175.05982,9803943.42903,116973.89246,0,0,0,12763.42898,0,0,6422450.01713,3251756.09046,865231.63079,0,0,0,0,0,0,2100,23989.8648,839141.76599,0,0,0,0,0,0,0,0,0,0,0
31,2144,"АО ""Страховая компания АСКО-Центр""",Курск,52150681.57786,376399.89,0,0,0,0,52150681.57786,2355721.04081,1903861.11355,0,0,451859.92726,49794960.53705,49624414.87805,39201076.04393,0,0,0,0,465,0,9002450.15253,1420423.68159,163955,0,0,0,0,0,0,0,0,163955,0,0,6590.659,0,0,0,0,0,0,0,0
32,0191,"АО ""Тинькофф Страхование""",Москва,1129841035.96149,0,0,0,0,0,1129841035.96149,697156645.13763,697156645.13763,0,0,0,432684390.82386,286163357.98783,124484545.30645,0,0,0,0,0,0,363790.55,161315022.13138,15223638.2243,7666620,7666620,0,0,0,0,0,0,7557018.2243,0,0,131297394.61173,0,0,0,0,0,0,0,0
33,3987,"АО ""УРАЛСИБ Жизнь""",Москва,45038524.30854,68856.79274,44011301.65354,44001302.16284,0,9999.4907,1027222.655,1027222.655,696072.655,0,0,331150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23791601.7839
34,0212,"АО ""Цюрих надежное страхование""",Москва,3581133947.94226,103432568.82826,0,0,0,0,3581133947.94226,5798055.03348,5798055.03348,0,0,0,3575335892.90878,2717346621.40385,0,0,0,0,969705302.35587,0,0,1747641319.04798,0,209877872.2306,19193980,19193980,0,0,0,0,0,32803024.66214,157880867.56846,0,564471224.31171,83640174.96262,0,0,0,0,0,0,0,0
35,0177,"АО ""Юнити страхование""",Москва,755585144.02411,21703997.26866,0,0,0,0,755585144.02411,293562110.01536,291438208.93536,0,0,2123901.08,462023034.00875,384518944.35093,83055568.01859,66124.88662,0,2909.85,10222918.64599,0,0,264896017.08175,26275405.86798,37332899.30154,2005400,2005400,0,0,0,0,9000,4529868.629,30788630.67254,0,38400790.50774,1770399.84854,0,0,0,0,0,0,0,0
36,3300,"АО СГ ""Спасские ворота""",Салехард,1784125353.13003,2222665.80186,0,0,0,0,410254217.13003,22726363.91497,10336130.25855,0,0,12390233.65642,387527853.21506,65324982.77737,304151.9566,0,4334084.1799,1422500,35591101.98133,0,0,15959035.35872,7714109.30082,322202230.43769,413267.45,413267.45,0,0,31873800,278914050,2000,465511.87389,10533601.1138,0,0,640,0,0,0,1373871136,660000,1373211136,0,0
37,1858,"АО СК "" Армеец""",Москва,19797166.57863,1502774.19969,0,0,0,0,19797166.57863,7154769.5814,3531862.01939,0,0,3622907.56201,12642396.99723,8966475.02915,398485.95411,0,0,0,28770,0,0,5426412.98408,3112806.09096,3640658.40024,10000,10000,0,0,16179.6,0,2628.995,0,3263949.80524,347900,0,35263.56784,0,0,0,0,0,0,0,0
38,0290,"АО СК ""Альянс""",Москва,28253318613.4178,402177615.63768,0,0,0,0,6213307973.41782,1392098634.70009,225331261.21999,195350000,0,1166767373.4801,4821209338.71773,3764010894.67204,30,107677816.54335,51118414.64044,52170889.57689,1283129842.16466,0,0,2213271828.9649,56642072.7818,508001393.605,38839721.7,38839721.7,0,0,216405749.3,0,1638010.40465,11109220.20925,232953723.35826,7054968.63284,293450387.09411,255746663.34658,0,0,0,22040010640,11610000,22028400640,0,0
39,0518,"АО СК ""БАСК""",Белово,51178207.30491,0,0,0,0,0,46643207.30491,5554567.84024,1387269.98912,0,0,4167297.85112,41088639.46467,36968682.43367,1354758.84355,0,0,0,708528.27399,0,0,34583400.62601,321994.69012,4045967.38,20526.48,20526.48,0,0,0,0,0,0,4025440.9,0,0,73989.651,0,0,0,4535000,4535000,0,0,0
40,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,513418272.15695,743179.421,0,0,0,0,513418272.15695,52636474.25619,51650044.25619,0,0,986430,460781797.90076,452199862.79727,2117417.9435,0,0,1600,435217284.15519,0,0,12898837.39125,1964723.30733,7592770.00679,433000,433000,0,0,0,1000,0,2437042.17,4721727.83679,0,0,989165.0967,0,0,0,0,0,0,0,0
41,0425,"АО СК ""Ингвар""",Москва,49590777.73204,0,0,0,0,0,49590777.73204,6230,6230,0,0,0,49584547.73204,49415067.73204,0,0,0,0,46395160.33618,0,0,2774704.75033,245202.64553,167180,0,0,0,0,0,0,0,0,167180,0,0,2300,0,0,0,0,0,0,0,0
42,3991,"АО СК ""Ренессанс здоровье""",Москва,735954814.33984,28704868.33176,4769160.41385,1927912.46634,0,2841247.94751,731185653.92599,731185653.92599,527675625.80299,0,0,203510028.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392756.83488
43,2947,"АО СК ""РСХБ-Страхование""",Москва,1954352221.44461,0,0,0,0,0,1953432221.44461,463344968.31288,345576805.92648,0,0,117768162.3864,1490087253.13173,1390202644.30087,7260929.50735,46869.22071,0,73801.2937,4212645.4328,198279823.00235,87886029.19029,1033656410.49463,146672165.34933,41012570.83938,531600,531600,0,0,0,32060,0,531000,39917910.83938,0,15447459.96948,43424578.022,0,0,0,920000,920000,0,0,0
44,1216,"АО СК ""Чулпан""",Альметьевск,202059152055.79,0,0,0,0,0,479990895.79032,6076602.39351,5071570.42756,0,0,1005031.96595,473914293.39681,456134978.66432,3658761.84011,0,0,47183.27526,85671.22555,16466.6,0,437174170.07562,15152725.64778,4870124.94862,86053.48572,86053.48572,0,0,16400,75040,90924.014,10250,4580457.4489,11000,12225184,684005.78387,0,0,0,201579161160,23915000,201555246160,0,0
45,4376,"НКО ""ВОВС""",Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4349,"НКО ""МОВС""",Санкт-Петербург,1756309.66192,0,0,0,0,0,1756309.66192,0,0,0,0,0,1756309.66192,6600,6600,0,0,0,0,0,0,0,0,1516911.63728,0,0,0,0,0,0,0,0,0,1516911.63728,105500,127298.02464,0,0,0,0,0,0,0,0
47,4301,НКО НОВС,Камышин,687301.91887,0,0,0,0,0,687301.91887,0,0,0,0,0,687301.91887,0,0,0,0,0,0,0,0,0,0,622815,0,0,0,0,0,0,0,0,0,622815,0,64486.91887,0,0,0,0,0,0,0,0
48,4202,"НКО ОВС ""Саклау""",Казань,21570,0,0,0,0,0,21570,0,0,0,0,0,21570,4270,0,0,0,0,0,0,0,0,4270,17300,0,0,0,0,0,0,0,0,17300,0,0,0,0,0,0,0,0,0,0,0
49,4169,"НКО ПОВС ""ГарантИнвест""",Москва,500,0,0,0,0,0,500,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,402022.044,0,0,0,0,0,402022.044,0,0,0,0,0,402022.044,402022.044,4725.9,0,0,0,0,0,0,390160.784,7135.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,23144931.28302,0,0,0,0,0,23144931.28302,0,0,0,0,0,23144931.28302,20583046.32786,2719989.349,0,0,0,0,0,0,17863056.97886,0,2428184.95516,0,0,0,0,0,0,0,100000,2313184.95516,15000,0,133700,0,0,0,0,0,0,0,0
52,4360,"НКО ПОВС ""Эталон""",Москва,64899.764,0,0,0,0,0,64899.764,0,0,0,0,0,64899.764,64899.764,64899.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,827725,0,0,0,0,0,827725,0,0,0,0,0,827725,0,0,0,0,0,0,0,0,0,0,702325,0,0,0,0,0,0,0,0,0,702325,0,125400,0,0,0,0,0,0,0,0
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,950341.43,0,0,0,0,0,950341.43,0,0,0,0,0,950341.43,950341.43,61667.156,0,0,0,0,0,0,860364.274,28310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4362,НКО ПОВС «Содружество»,Москва,450,0,0,0,0,0,450,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0
56,2708,"ОАО ""ЧСК""",Москва,66836603367.2245,0,0,0,0,0,157482554.59439,151393106.62364,75557198.17364,0,0,75835908.45,6089447.97075,2409941.20364,3130,0,20000,0,38843.03586,0,0,2339150.75778,8817.41,2731210.40411,2000,2000,0,0,345016.6,330649,1099157.50347,0,954387.30064,0,0,948296.363,176467492.63008,7378883.4816,169088609.14848,66502653320,31045000,66471608320,0,0
57,2496,"ООО ""Абсолют Страхование""",Москва,118984612931.258,80921178.83111,0,0,0,0,3144033851.25804,1685058446.39252,354728187.99353,4578000,0,1330330258.39899,1458975404.86552,1150159455.05761,26076989.72495,497052.82784,0,46867427.06976,72771299.92193,853210.058,853210.058,832027167.03741,171066308.41772,236898445.57501,3686097.0954,3686097.0954,0,0,0,92330947.92025,0,71734357.2335,69139120.32586,7923,67575875.12041,4341629.11249,0,0,0,115840579080,9365000,115831214080,0,0
58,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,225417784.321,0,0,0,0,0,225417784.321,62840586.39387,61895431.89472,0,0,945154.49915,162577197.92713,138510540.34112,560848.224,0,3209313.39444,5540,0,652488.91294,0,40033689.83762,94048659.97212,24042792.92964,3500,3500,0,0,18656315.4,0,0,238000,5144977.52964,0,0,23864.65637,0,0,0,0,0,0,0,0
