Сведения о выплатах в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
,,ИТОГО:,,244823399,3761176,13097555,12517722,2041855,579833,147648929,55397840,7226412,1535,1676,48171428,92251089,81205860,52330911,218993,1635716,2067266,1265500,1595064,1180907,17890998,4201412,4128321,333437,101699,76407,128565,26766,2725437,1917485,0,336929,471023,26271,47251,838837,157088,6274714,642194,6123507,6123507,0,77953408,77464499,108813,380096,0
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,393533,40456,0,0,0,0,378252,222437,11630,0,0,210807,155815,140344,85001,0,0,26547,4945,0,0,18337,5514,5382,0,0,0,0,0,388,284,0,0,104,0,731,3917,346,7,10082,0,0,0,15281,15027,0,254,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,169103,0,0,0,0,0,169103,0,0,0,0,0,169103,169103,4173,0,0,0,0,164930,73078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,22856,585,0,0,0,0,22856,15058,493,0,0,14565,7798,6757,6482,0,0,0,0,0,0,273,2,1036,0,0,0,0,0,10,10,0,0,0,0,0,1,1025,0,5,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,107575,0,0,0,0,0,60250,11561,3962,0,0,7599,48689,47953,42741,0,0,0,0,61,0,395,4756,736,0,0,0,0,0,736,736,0,0,0,0,0,0,0,0,0,0,0,0,47325,46811,2,512,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,64532,0,0,0,0,0,62583,13820,13820,0,0,0,48763,34249,5385,0,0,0,19617,0,0,8494,753,4874,0,0,0,0,0,2041,2041,0,0,0,0,0,2833,0,0,9640,0,0,0,1949,1949,0,0,0
6,4210,  АИЖК,Москва,3029,0,0,0,0,0,3029,0,0,0,0,0,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3029,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,91272,6,0,0,0,0,91272,13824,13824,0,0,0,77448,33364,8618,0,3378,0,0,6898,0,1369,13101,43864,0,0,0,0,0,43339,0,0,43339,0,0,0,525,0,0,220,0,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,67772,625,0,0,0,0,67772,67772,0,0,0,67772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,455,  АКОМС,Холмск,7638,0,0,0,0,0,7638,2881,383,0,0,2498,4757,4735,774,0,0,3388,0,0,0,532,41,22,0,0,0,0,0,14,0,0,0,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0
10,3572,  АКЦЕПТ,Люберцы,62695,0,0,0,0,0,62695,2069,2069,0,0,0,60626,60626,60626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3859,  АЛЛЕГА,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,13179010,184032,0,0,0,0,9807672,3325139,531812,0,0,2793327,6482533,5986177,3991724,3641,172393,73621,84910,9691,117,1337263,312934,224928,60765,547,0,56986,3232,121427,120565,0,0,862,1,7578,31085,4072,92407,179021,0,0,0,3371338,3337568,10189,23581,0
13,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,1352751,8634,1338209,1337550,0,659,14542,14542,6005,0,0,8537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,290,  АЛЬЯНС,Москва,1666048,144161,6544,6544,0,0,1512601,344462,301084,0,0,43378,1168139,711146,297073,5454,16281,9304,187306,0,0,154268,41460,269307,0,0,0,0,0,148364,140612,0,3,7749,0,1,120942,0,100661,87025,0,0,0,146903,139850,1000,6053,0
16,3828,  АЛЬЯНС ЖИЗНЬ,Москва,3251042,116563,787854,787706,11109,148,2463188,2463188,24652,0,0,2438536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2699,  АЛЬЯНС-МЕД,Сызрань,23,23,0,0,0,0,23,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,436,  АМТ СТРАХОВАНИЕ,Москва,27931,27861,0,0,0,0,27931,0,0,0,0,0,27931,27861,0,0,0,27861,0,0,0,0,0,70,70,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,66,  АНГАРА,Братск,194564,0,0,0,0,0,18225,4262,4119,0,0,143,13963,13963,12611,0,0,0,0,0,0,268,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176339,176339,0,0,0
20,2982,  АНДРОМЕДА,Москва,276,0,0,0,0,0,276,0,0,0,0,0,276,276,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,126082,0,0,0,0,0,126082,80929,16161,0,0,64768,45153,11078,0,0,6132,1743,0,0,0,3133,70,33254,0,0,0,0,0,28639,0,0,8068,20571,0,0,656,3959,0,821,0,0,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,873176,0,0,0,0,0,359536,175737,12447,0,0,163290,183799,178077,164632,0,0,0,0,52,0,4774,8619,5719,0,0,0,0,0,2280,2280,0,0,0,0,298,3141,0,0,3,0,0,0,513640,512260,8,1372,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,103783,0,103633,103633,0,0,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,278,  АСКОМЕД,Самара,21213,0,0,0,0,0,21213,21213,0,0,0,21213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3767,  АСКОР,Москва,1988,0,0,0,0,0,1988,1988,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2144,  АСКО-ЦЕНТР,Курск,21289,0,0,0,0,0,21289,12005,227,0,0,11778,9284,9283,8777,0,0,0,0,35,0,415,56,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,1372,  АСТРАМЕД-МС,Екатеринбург,70,0,0,0,0,0,70,70,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,758,  АСТРА-МЕТАЛЛ,Магнитогорск,49251,0,0,0,0,0,49251,49251,0,0,0,49251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2619,  АСТРО-ВОЛГА,Самара,123499,0,0,0,0,0,28896,4641,640,0,0,4001,24255,20665,20102,0,0,0,116,0,0,95,352,3590,0,0,0,0,0,0,0,0,0,0,0,292,3298,0,0,0,0,0,0,94603,94603,0,0,0
32,2684,  АСТРО-ВОЛГА-МЕД,Самара,6318,3,0,0,0,0,6318,6318,0,0,0,6318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,518,  БАСК,Белово,156139,0,0,0,0,0,87874,70922,840,0,0,70082,16952,16011,8285,0,0,0,7614,0,0,35,77,941,123,123,0,0,0,818,818,0,0,0,0,0,0,0,0,0,0,0,0,68265,64083,4182,0,0
35,3673,  БЕЛОКАМЕННАЯ,Москва,15582,0,0,0,0,0,15582,289,33,0,0,256,15293,15239,0,0,0,0,1398,0,0,13835,6,54,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0
36,3487,  БИН СТРАХОВАНИЕ,Москва,456613,4719,0,0,0,0,269927,83059,27031,0,0,56028,186868,165439,104736,0,0,0,228,0,0,8775,51700,14096,0,0,0,0,0,11028,11028,0,0,0,0,167,2165,736,2,7331,0,0,0,186686,181991,207,4488,0
37,3991,  БЛАГОСОСТОЯНИЕ,Москва,473815,0,187641,31286,0,156355,286174,286174,285137,0,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,55010,0,0,0,0,0,54858,34629,28781,0,0,5848,20229,7831,0,0,0,0,0,0,0,0,7831,920,0,0,0,0,0,0,0,0,0,0,0,0,920,0,0,11478,0,0,0,152,152,0,0,0
39,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,2056,0,0,0,0,0,1700,1075,76,0,0,999,625,625,433,0,0,0,0,0,0,19,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,356,0,0,0
40,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,100972,0,0,0,0,0,100972,65774,278,0,0,65496,35198,34238,22720,0,0,0,289,0,0,11184,45,946,0,0,0,0,0,362,362,0,0,0,0,0,584,0,0,14,0,0,0,0,0,0,0,0
41,2664,  ВЕКТОР,Симферополь,109827,0,0,0,0,0,25661,23671,404,0,0,23267,1990,1990,1853,0,0,0,0,0,0,135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84166,84166,0,0,0
42,3245,  ВЕРНА,Краснодар,11245,0,0,0,0,0,11245,5106,1206,0,0,3900,6139,4634,4552,0,0,4,0,0,0,30,48,1381,0,0,0,0,0,0,0,0,0,0,0,0,266,1115,0,124,0,0,0,0,0,0,0,0
43,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3561,  ВИТАЛ-ПОЛИС,Москва,23219,0,0,0,0,0,23219,20730,5,0,0,20725,2489,2489,2488,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,129618,0,59899,59773,0,126,69719,69719,3548,0,0,66171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,15764,0,0,0,0,0,15764,6194,162,0,0,6032,9570,9507,3285,0,0,0,0,0,0,3854,2368,63,0,0,0,0,0,4,4,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0
47,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,1182,0,0,0,0,0,1182,1182,0,0,0,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,433,  ВОСТСИБЖАСО,Иркутск,41051,0,0,0,0,0,41051,27958,9086,0,0,18872,13093,13078,7553,0,0,0,0,0,0,1993,3532,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
49,621,  ВСК,Москва,12399096,164209,0,0,0,0,6284796,1516945,575052,0,0,941893,4767851,4453167,3611581,19,57435,108508,63862,9579,0,355479,246704,308686,8117,8117,0,0,0,191335,182152,0,3819,5364,0,1042,97114,11078,0,5998,2277,2277,0,6112023,6071833,5769,34421,0
50,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,627863,0,31723,29667,0,2056,14510,14510,14510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581630,581630,0,0,0,0,0,0
51,3978,  ВСК-МИЛОСЕРДИЕ,Москва,17276,0,0,0,0,0,17276,17276,0,0,0,17276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,27269,0,0,0,0,0,27269,27269,0,0,0,27269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3398,  ВТБ СТРАХОВАНИЕ,Москва,8188302,0,0,0,0,0,5604561,1847231,733070,0,0,1114161,3757330,3539912,445264,3548,58,14092,30954,0,0,2731751,314245,167574,0,0,0,0,0,23178,23178,0,0,0,0,3752,140235,409,0,49844,2441515,2441515,0,142226,137638,816,3772,0
54,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,65845,0,65845,65121,2239,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3780,  ВЫРУЧИМ!,Екатеринбург,88755,0,0,0,0,0,88755,3867,2367,0,0,1500,84888,83885,79085,0,0,0,0,0,0,4186,614,1003,0,0,0,0,0,983,983,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
56,630,  ГАЙДЕ,Санкт-Петербург,480497,0,0,0,0,0,320338,71681,4781,0,0,66900,248657,246546,238782,0,0,0,77,0,0,2191,5496,2025,0,0,0,0,0,1975,1975,0,0,0,0,0,50,0,0,86,0,0,0,160159,158133,0,2026,0
57,3908,  ГАЛАКТИКА,Москва,1198,0,0,0,0,0,1198,1192,6,0,0,1186,6,4,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
58,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,473,  ГЕВОРСТРАХ,Ярославль,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0
60,397,  ГЕЛИОС,Москва,461029,0,0,0,0,0,267163,82463,37040,0,0,45423,184700,175439,154775,0,0,0,0,0,0,9422,11242,5709,0,0,0,0,0,3460,3460,0,0,0,0,31,2218,0,0,3552,0,0,0,193866,193864,2,0,0
61,2397,  ГЕОПОЛИС,Москва,188020,0,0,0,0,0,178069,0,0,0,0,0,178069,176749,173913,0,0,0,0,0,0,760,2076,1320,0,0,0,0,0,1320,1320,0,0,0,0,0,0,0,0,0,0,0,0,9951,9951,0,0,0
62,448,  ГЕОПОЛИС,Москва,160353,0,156413,0,0,156413,3940,3940,0,0,0,3940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,23416,0,0,0,0,0,23416,23416,0,0,0,23416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,4827,0,0,0,0,0,4827,7,7,0,0,0,4820,4818,4818,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2042,  ГРАНТА,Казань,15327,0,0,0,0,0,15327,972,54,0,0,918,14355,13938,13640,0,0,0,0,0,0,267,31,417,0,0,0,0,0,2,2,0,0,0,0,21,394,0,0,0,0,0,0,0,0,0,0,0
66,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,6034526,1881,0,0,0,0,4816820,1639030,71428,0,0,1567602,3177790,3043674,2821038,230,0,12044,138491,0,0,25686,46185,118729,10745,10745,0,0,0,89518,89248,0,0,270,15,497,17954,0,0,15387,0,0,0,1217706,1216259,28,1419,0
67,1820,  ГУТА-СТРАХОВАНИЕ,Москва,242303,0,0,0,0,0,140655,10190,3058,0,0,7132,130465,127659,96785,0,0,0,0,27500,27500,2727,647,2714,0,0,0,0,0,2039,2039,0,0,0,0,0,675,0,0,92,0,0,0,101648,100786,0,862,0
68,2214,  ДАЛЬАКФЕС,Владивосток,157751,0,0,0,0,0,46070,2617,1440,0,0,1177,43453,43038,15705,0,0,117,35,0,0,16972,10209,109,8,0,0,0,8,0,0,0,0,0,0,0,101,0,306,0,0,0,0,111681,111681,0,0,0
69,55,  ДАЛЬЖАСО,Хабаровск,61563,0,0,0,0,0,61563,55605,15469,0,0,40136,5958,5945,5003,0,0,0,63,0,0,152,727,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
70,525,  ДАЛЬ-РОСМЕД,Хабаровск,11442,0,0,0,0,0,11442,11442,0,0,0,11442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,99210,4229,0,0,0,0,26406,8339,8339,0,0,0,18067,13020,10799,0,0,0,992,0,0,497,732,5047,0,0,0,0,0,5047,5047,0,0,0,0,0,0,0,0,0,0,0,0,72804,72804,0,0,0
72,2842,  ДЕЛЬТА,Челябинск,806,0,0,0,0,0,806,805,805,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1363,  ДИАМАНТ,Москва,12679,0,0,0,0,0,12679,3,3,0,0,0,12676,12557,12557,0,0,0,0,0,0,0,0,119,0,0,0,0,0,3,3,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0
74,206,  ДИАНА,Ангарск,18001,0,0,0,0,0,18001,13922,698,0,0,13224,4079,4079,2402,0,0,0,0,0,0,47,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,28075,0,0,0,0,0,25193,23050,4352,0,0,18698,2143,1778,77,0,0,0,0,0,0,1021,680,120,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,245,0,0,0,2882,2882,0,0,0
76,3954,  ЕВРОИНС,Смоленск,191659,34,0,0,0,0,78752,59423,164,0,0,59259,19329,12639,11420,0,0,0,60,274,0,2,883,1960,0,0,0,0,0,0,0,0,0,0,0,1326,530,104,0,4730,0,0,0,112907,112907,0,0,0
77,990,  ЕВРОПА,Лобня,3552,0,0,0,0,0,3552,880,0,0,0,880,2672,2567,2271,0,0,0,0,0,0,0,296,105,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,180040,0,0,0,0,0,180040,178427,178427,0,0,0,1613,0,0,0,0,0,0,0,0,0,0,1577,0,0,0,0,0,0,0,0,0,0,0,0,0,1577,0,36,0,0,0,0,0,0,0,0
79,4307,  ЕСЕЯ,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1595,  ЖАСКО,Вологда,3823,0,0,0,0,0,192,9,9,0,0,0,183,114,113,0,0,0,1,0,0,0,0,69,0,0,0,0,0,55,55,0,0,0,0,14,0,0,0,0,0,0,0,3631,3631,0,0,0
81,263,  ЖАСО,Москва,5512330,1894,0,0,0,0,4617998,3983547,70718,0,0,3912829,634451,517210,319429,129768,0,0,281,0,0,42354,25378,109752,43617,0,43617,0,0,7723,7723,0,0,0,0,8,58396,8,0,7489,0,0,0,894332,874986,33,19313,0
82,4003,  ЖАСО-ЛАЙФ,Москва,17704,0,17437,17437,8235,0,267,267,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
