Сведения о вознаграждении посредникам,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,76630,0,0,0,0,76464,71,71,0,0,0,76393,23009,0,0,0,0,10636,0,0,12373,0,33766,0,0,0,0,0,1458,32308,0,0,19618,0,0,0,166,0,166,0,0
6,4210,  АИЖК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,86846,0,0,0,0,86846,29626,29541,0,0,85,57220,55717,4174,0,4288,50,69,2829,0,6123,38184,1499,0,0,518,0,0,242,739,0,0,4,0,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,11852,0,0,0,0,11852,11852,0,0,0,11852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3572,  АКЦЕПТ,Люберцы,1182905,0,0,0,0,1182905,262795,262795,0,0,0,920110,920110,920110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3859,  АЛЛЕГА,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,11503630,0,0,0,0,10557325,3975672,3610775,0,0,364897,6581653,4577468,2188820,16530,115135,42873,60647,147802,143238,487113,1518548,488914,160708,0,96314,12816,9860,9501,195076,4639,127026,1388245,0,0,0,946305,928137,13422,4746,0
12,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,6970495,6959321,6959321,0,0,11174,11174,6260,0,0,4914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,290,  АЛЬЯНС,Москва,307719,0,0,0,0,307209,37603,32977,2487,0,4626,269606,149292,18123,3232,7828,9019,59425,0,0,41711,9954,67036,226,0,4504,2361,678,25995,33272,0,13812,39466,0,0,0,510,102,303,105,0
15,3828,  АЛЬЯНС ЖИЗНЬ,Москва,274481,122647,122628,20,19,151834,151834,36353,0,0,115481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2699,  АЛЬЯНС-МЕД,Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,436,  АМТ СТРАХОВАНИЕ,Москва,23650,0,0,0,0,23650,16,16,0,0,0,23634,10016,0,0,0,9970,46,0,0,0,0,13618,0,0,0,13614,0,4,0,0,0,0,0,0,0,0,0,0,0,0
18,66,  АНГАРА,Братск,32418,0,0,0,0,17076,10443,10265,0,0,178,6633,6531,3187,0,0,0,1,0,0,1074,2269,78,11,0,0,0,0,0,67,0,0,24,0,0,0,15342,15342,0,0,0
19,2982,  АНДРОМЕДА,Москва,28086,0,0,0,0,28086,0,0,0,0,0,28086,27360,0,0,0,0,0,0,0,27360,0,726,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0
20,1858,  АРМЕЕЦ,Москва,222780,0,0,0,0,98845,37376,30563,0,0,6813,61469,52727,25186,0,0,15,319,0,0,11607,15600,8726,10,0,0,0,1,971,7744,0,0,16,0,0,0,123935,123935,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,262520,0,0,0,0,262520,18663,4512,0,0,14151,243857,28448,0,0,6,3247,5903,0,0,14854,4438,210935,0,0,57,17219,2,0,162350,31307,0,4474,0,0,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,496729,0,0,0,0,307845,202512,94044,0,0,108468,105333,98393,44550,0,0,4,644,13563,12965,7850,31782,4945,266,0,0,65,3,2860,1626,125,0,1995,0,0,0,188884,185488,1080,2316,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,3700,3399,3399,0,0,301,301,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,278,  АСКОМЕД,Самара,7424,0,0,0,0,7424,7424,0,0,0,7424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3767,  АСКОР,Москва,7178,0,0,0,0,7178,0,0,0,0,0,7178,6966,6966,0,0,0,0,0,0,0,0,212,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2144,  АСКО-ЦЕНТР,Курск,19412,0,0,0,0,19412,11772,4412,0,0,7360,7640,7506,5579,0,0,0,44,31,0,1295,557,134,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0
29,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,758,  АСТРА-МЕТАЛЛ,Магнитогорск,15179,0,0,0,0,15179,15179,0,0,0,15179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2619,  АСТРО-ВОЛГА,Самара,25858,0,0,0,0,12198,3310,2439,0,0,871,8888,8100,4492,0,0,219,1053,1,0,735,1600,788,1,0,0,0,0,6,779,2,0,0,0,0,0,13660,13660,0,0,0
32,2684,  АСТРО-ВОЛГА-МЕД,Самара,708,0,0,0,0,708,708,0,0,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,28659,0,0,0,0,28659,0,0,0,0,0,28659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28659,0,0,0,0,0,0,0,0,0
34,518,  БАСК,Белово,7545,0,0,0,0,3095,2231,1661,0,0,570,864,851,478,0,0,0,8,0,0,13,352,13,0,0,0,0,0,0,13,0,0,0,0,0,0,4450,4446,4,0,0
35,3487,  БИН СТРАХОВАНИЕ,Москва,380467,0,0,0,0,371830,248940,216517,0,0,32423,122890,72478,6090,16,142,68,8634,0,0,22923,34605,33087,13,0,50,0,1,8966,22072,1985,14,17311,0,0,0,8637,2673,1110,4854,0
36,3991,  БЛАГОСОСТОЯНИЕ,Москва,787515,2515,2443,0,72,785000,785000,736133,0,0,48867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,2226316,0,0,0,0,2226316,1098514,1028407,0,0,70107,1127802,294818,0,0,0,0,0,0,0,0,294818,67573,0,0,0,0,0,0,67573,0,0,765411,0,0,0,0,0,0,0,0
38,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,6157,0,0,0,0,6086,213,83,0,0,130,5873,5779,716,0,0,0,4713,0,0,329,21,82,0,0,0,0,0,17,65,0,0,12,0,0,0,71,71,0,0,0
39,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,357205,0,0,0,0,357205,12035,841,0,0,11194,345170,245451,7738,0,0,0,44094,0,0,192324,1295,99314,77,0,0,0,0,25,99212,0,256,149,0,0,0,0,0,0,0,0
40,3245,  ВЕРНА,Краснодар,90646,0,0,0,0,76475,11596,6744,0,0,4852,64879,23440,3290,0,0,75,19,9303,5770,7504,3249,41358,43,0,0,0,0,1248,863,39204,0,81,0,0,0,14171,14171,0,0,0
41,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3561,  ВИТАЛ-ПОЛИС,Москва,17754,0,0,0,0,17754,17476,132,0,0,17344,278,278,225,0,0,0,0,0,0,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,4808,4606,4604,11,2,202,202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,4263,0,0,0,0,4263,2117,2117,0,0,0,2146,2081,1336,0,0,0,0,0,0,35,710,65,8,0,1,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0
45,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,33,0,0,0,0,33,33,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,433,  ВОСТСИБЖАСО,Иркутск,21984,0,0,0,0,21984,10060,5503,0,0,4557,11924,11799,2473,0,0,0,288,0,0,664,8374,123,4,0,0,0,0,0,119,0,0,2,0,0,0,0,0,0,0,0
47,621,  ВСК,Москва,9347572,0,0,0,0,7920622,2766835,1933834,0,0,833001,5153787,4335542,2780737,2604,65111,0,131408,12646,1738,581776,761260,476783,180284,10,4998,360,12467,28423,145787,104454,2597,338865,0,0,0,1426950,1366816,31817,28317,0
48,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,3746,3746,3579,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,3978,  ВСК-МИЛОСЕРДИЕ,Москва,8,0,0,0,0,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3398,  ВТБ СТРАХОВАНИЕ,Москва,12480326,0,0,0,0,12452997,6861136,6522761,0,0,338375,5591861,3779463,23922,892,23358,12503,64819,0,0,321286,3332683,227126,324,0,1119,53,718,35173,188903,836,43,1585229,0,0,0,27329,18951,4480,3898,0
52,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,1010608,1010606,1010606,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3780,  ВЫРУЧИМ!,Екатеринбург,19484,0,0,0,0,19484,1131,1016,0,0,115,18353,16272,14225,0,0,0,91,0,0,1550,406,990,5,0,0,0,0,41,944,0,0,1091,0,0,0,0,0,0,0,0
54,630,  ГАЙДЕ,Санкт-Петербург,314617,0,0,0,0,260496,45693,28509,0,0,17184,214803,207949,179376,0,0,193,10121,39,0,6629,11591,5440,1598,0,0,0,0,98,477,3267,0,1414,0,0,0,54121,50334,35,3752,0
55,3908,  ГАЛАКТИКА,Москва,64555,0,0,0,0,64555,13000,10726,0,0,2274,51555,51555,3228,0,0,0,25295,0,0,23032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,397,  ГЕЛИОС,Москва,921122,0,0,0,0,869813,554539,518433,0,0,36106,315274,202397,70882,15,121,2358,6762,0,0,35299,86960,74475,3410,0,30,169,118,131,68650,1967,0,38402,0,0,0,51309,50870,439,0,0
58,2397,  ГЕОПОЛИС,Москва,79908,0,0,0,0,76456,464,1,0,0,463,75992,75572,68401,0,0,0,0,0,0,867,6304,420,412,0,0,0,0,0,8,0,0,0,0,0,0,3452,3452,0,0,0
59,448,  ГЕОПОЛИС,Москва,1375,0,0,0,0,1375,1375,168,0,0,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,5445,0,0,0,0,5445,5445,0,0,0,5445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,1007,0,0,0,0,1007,21,21,0,0,0,986,922,834,0,0,2,82,0,0,4,0,64,0,0,0,15,0,0,49,0,0,0,0,0,0,0,0,0,0,0
62,2042,  ГРАНТА,Казань,58405,0,0,0,0,58405,9952,9429,0,0,523,48453,40631,38774,0,0,3,58,0,0,1328,468,5070,0,0,0,0,1,3239,1830,0,0,2752,0,0,0,0,0,0,0,0
63,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,2691141,0,0,0,0,2331197,672211,104983,0,0,567228,1658986,1543869,1312664,98,0,26062,114493,0,0,28911,61641,33463,16274,0,0,370,37,1823,14959,0,0,81654,0,0,0,359944,358018,796,1130,0
64,1820,  ГУТА-СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2214,  ДАЛЬАКФЕС,Владивосток,62173,0,0,0,0,26435,2386,2386,0,0,0,24049,23467,10441,0,0,279,762,0,0,10188,1797,511,0,0,0,196,0,0,315,0,71,0,0,0,0,35738,35738,0,0,0
66,55,  ДАЛЬЖАСО,Хабаровск,76179,0,0,0,0,76179,53784,44729,0,0,9055,22395,20465,1206,0,0,15,18072,0,0,527,645,1930,0,0,0,3,0,0,357,1570,0,0,0,0,0,0,0,0,0,0
67,525,  ДАЛЬ-РОСМЕД,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,69068,0,0,0,0,34702,9017,8979,0,0,38,25685,6151,3851,0,0,0,821,0,0,446,1033,19534,19363,0,0,0,0,86,85,0,0,0,0,0,0,34366,34366,0,0,0
69,3870,  ДЕЛО ЖИЗНИ,Москва,61689,48359,48359,0,0,13330,13330,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1363,  ДИАМАНТ,Москва,2728,0,0,0,0,2728,37,37,0,0,0,2691,2589,2461,0,0,0,10,0,0,36,82,102,33,0,0,0,0,0,68,1,0,0,0,0,0,0,0,0,0,0
71,206,  ДИАНА,Ангарск,9247,0,0,0,0,9247,4178,1531,0,0,2647,5069,4976,67,0,0,0,14,0,0,322,4573,93,0,0,0,0,1,0,92,0,0,0,0,0,0,0,0,0,0,0
72,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,231561,0,0,0,0,231561,55569,31193,0,0,24376,175992,120841,0,0,0,0,2049,0,0,2198,116594,45755,0,0,0,0,0,0,45755,0,0,9396,0,0,0,0,0,0,0,0
73,3954,  ЕВРОИНС,Смоленск,340817,0,0,0,0,277824,49162,13522,0,0,35640,228662,130486,19809,0,0,0,82754,1956,0,21176,4791,30644,48,0,0,0,0,5599,16402,8595,0,67532,0,0,0,62993,62993,0,0,0
74,990,  ЕВРОПА,Лобня,258549,0,0,0,0,258549,14129,13714,0,0,415,244420,161367,1161,0,0,0,13751,63078,61871,83185,192,25115,5,0,0,0,73,28,24954,55,0,57938,0,0,0,0,0,0,0,0
75,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,74326,0,0,0,0,74326,72675,72675,0,0,0,1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651,0,0,0,0,0,0,0,0
76,4307,  ЕСЕЯ,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,263,  ЖАСО,Москва,301250,0,0,0,0,299407,261931,253014,0,0,8917,37476,31693,6862,561,0,8,11526,0,0,2593,10143,3412,164,0,0,0,0,1706,1542,0,1,2370,0,0,0,1843,1298,161,384,0
78,4003,  ЖАСО-ЛАЙФ,Москва,17368,16673,16673,8031,0,695,695,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,16547,0,0,0,0,16547,7153,7073,0,0,80,9394,9353,81,1383,0,0,6935,0,0,737,217,41,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0
80,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,1266593,0,0,0,0,1180399,191557,101178,0,0,90379,988842,891125,420992,2,0,0,7947,1983,0,58492,401709,82997,1160,0,0,0,0,369,81422,46,13,14707,0,0,0,86194,80963,2121,3110,0
83,3616,  ИНВЕСТ-ПОЛИС,Королев,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2401,  ИНВЕСТСТРАХ,Москва,38252,0,0,0,0,38252,17823,4052,0,0,13771,20429,4097,140,0,0,0,26,37,0,1639,2255,15125,0,0,0,0,0,2001,13018,106,0,1207,0,0,0,0,0,0,0,0
85,425,  ИНГВАР,Москва,40198,0,0,0,0,40198,0,0,0,0,0,40198,40198,0,0,0,0,40198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,928,  ИНГОССТРАХ,Москва,10043919,0,0,0,0,7800835,707645,284128,0,0,423517,7093190,6347004,5162491,5051,33486,92436,113630,3482,0,562089,374339,524209,116417,0,6299,83664,44461,16605,256629,134,6313,215664,0,0,0,2243084,2204083,17474,21527,0
87,4189,  ИНГОССТРАХ ОНДД КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,94701,0,0,0,0,94701,0,0,0,0,0,94701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94701,0,0,0,0,0,0,0,0,0
88,3823,  ИНГОССТРАХ-ЖИЗНЬ,Москва,738082,587659,581179,0,6480,150423,150423,149524,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3837,  ИНГОССТРАХ-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2169,  ИНЕРТЕК,Санкт-Петербург,873,0,0,0,0,873,3,3,0,0,0,870,870,26,0,0,0,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2031,  ИНКО-МЕД,Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,870,  ИНТАЧ СТРАХОВАНИЕ,Москва,405745,0,0,0,0,400391,328845,327465,0,0,1380,71546,66768,61051,0,0,0,0,0,0,0,5717,1286,291,0,0,0,0,0,995,0,0,3492,0,0,0,5354,5354,0,0,0
93,902,  КАЙРОС,Петропавловск-Камчатский,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3175,  КАПИТАЛ ПЕРЕСТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1298,  КАПИТАЛ СТРАХОВАНИЕ,Когалым,24756,0,0,0,0,20980,201,145,0,0,56,20779,20463,15797,0,0,0,812,0,0,3854,0,315,261,0,0,0,0,0,54,0,1,0,0,0,0,3776,2513,1163,100,0
96,1336,  КАПИТАЛ-ПОЛИС,Санкт-Петербург,192558,0,0,0,0,192558,90701,4536,0,0,86165,101857,99887,56258,0,0,0,42096,0,0,1353,180,960,209,0,0,0,20,426,305,0,0,1010,0,0,0,0,0,0,0,0
