"Сведения о страховых суммах по договорам страхования, заключенным в отчетном периоде, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
,,,,,,,,,,,,,,,,,,средств наземного транспорта (кроме средств железнодорожного транспорта),средств железнодорожного транспорта,средств воздушного транспорта,средств водного транспорта,грузов,сельскохозяйствен-ное страхование - всего,из него,прочего имущества юридических лиц,прочего имущества граждан,,владельцев средств наземного транспорта (кроме средств железнодорожного транспорта),      из него:,,владельцев средств железнодорожного транспорта,владельцев средств воздушного транспорта,владельцев средств водного транспорта,"организаций, эксплуатирующих опасные объекты","за причинение вреда вследствие недостатков товаров, работ, услуг",за причинение вреда третьим лицам,за неисполнение или ненадлежащее исполнение обязательств по договору,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,"страхование, осуществляемое с государственной поддержкой",,,,,"владельцев автотранспортных средств (кроме страхования, осуществляемого в рамках международной системы страхования «Зеленая карта»)","владельцев автотранспортных средств (страхование, осуществляемое в рамках международной системы страхования «Зеленая карта»)",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
ИТОГО:,,,,40223382854927,16602072384,2982938651,2981285329,1887211531,1653322,826945115096,460787456581,390725398608,249358000,0,70062057973,366157658515,249439088267,5489284691,2182479478,4533481496,1021002792,75795128451,340360696,128650978,132749916338,27327434325,91066056012,3355584053,3351242390,0,1825011,55155427050,15889624182,1037933930,1493705066,11843274508,2288682212,7965227843,17687286393,6443974503,6443974503,0,39387010826677,4879526620,39382131300057,0
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,15664178775,40352760,0,0,0,0,1249250600,280510359,196449126,1590000,0,84061233,968740241,749547475,11611297,239509,0,17205661,219200215,0,0,411217121,90073672,198108521,2412330,2412330,0,13954,0,43971763,0,50563213,42245195,58902066,20544575,539670,0,0,0,14414928175,5095000,14409833175,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,9968892,0,0,0,0,0,9968892,3740,3740,0,0,0,9965152,9914152,333973,0,0,0,0,9417767,9417767,162412,0,51000,0,0,0,0,0,0,51000,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,125955614,782380,0,0,0,0,125955614,110818523,5004526,0,0,105813997,15137091,10703043,991770,0,0,5289,2705597,0,0,6240166,760221,3827642,1560000,1560000,0,0,0,3500,0,2455,2204687,57000,0,606406,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,26103536356,0,0,0,0,0,73572805,30523998,9787528,0,0,20736470,43048807,41144575,5418245,0,0,30500,1828707,46338,0,16997217,16823568,359612,204800,204800,0,0,0,0,10000,0,144812,0,0,1544620,0,0,0,26029963551,7040000,26022923551,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,2366806779,0,0,0,0,0,2360716779,0,0,0,0,0,2360716779,1160221868,0,0,0,0,162973951,0,0,997247917,0,368518109,3456980,3456980,0,0,0,0,0,0,365061129,0,0,831976802,0,0,0,6090000,6090000,0,0
6,3867,  АК БАРС СТРАХОВАНИЕ,Казань,189036424,16590,0,0,0,0,189036424,34797121,27738099,0,0,7059022,154239303,116548286,749261,0,5007187,337845,2459110,599928,0,28924030,78470925,37124942,3150,3150,0,0,34619545,0,1000,801650,1699597,0,0,566075,0,0,0,0,0,0,0
7,3943,  АК БАРС-МЕД,Казань,9629658,2694910,0,0,0,0,9629658,9629658,0,0,0,9629658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3572,  АКЦЕПТ,Люберцы,5734743,0,0,0,0,0,5734743,4154338,4154338,0,0,0,1580405,1580405,1580405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3859,  АЛЛЕГА,Симферополь,249420,0,0,0,0,0,249420,249420,244600,0,0,4820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,2568428814622,953152048,0,0,0,0,71710256186,10454013212,4412630069,0,0,6041383143,61256242974,21989401827,457743407,351471381,1834196940,140263446,6861020917,80151275,28412201,9561840424,2702714037,28392764945,526984101,526984101,0,0,26564749818,561201216,14431793,35827644,685600426,3969947,1129472279,9744603923,0,0,0,2496718558436,226000100,2496492558336,0
11,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,203321152,472222,190789417,190789417,0,0,12531735,12531735,6704186,0,0,5827549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,290,  АЛЬЯНС,Москва,55742753012,1067913709,0,0,0,0,10252745940,1309045362,756977910,173632000,0,552067452,8943700578,7961699688,4825184,56704768,82971156,73681810,2596298832,0,0,5119442696,27775242,819443539,27014286,27014286,0,0,472500477,13704127,9159262,34641188,256486453,5937746,59493889,103063462,0,0,0,45490007072,11220000,45478787072,0
14,3828,  АЛЬЯНС ЖИЗНЬ,Москва,1179230263,148310472,29380493,29378361,0,2132,1149849770,1149849770,160331869,0,0,989517901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2699,  АЛЬЯНС-МЕД,Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,436,  АМТ СТРАХОВАНИЕ,Москва,138592723,122575514,0,0,0,0,138592723,537090,537090,0,0,0,138055633,9714047,0,0,0,9534508,179539,0,0,0,0,128341586,0,0,0,0,0,127446189,0,3000,892397,0,0,0,0,0,0,0,0,0,0
17,66,  АНГАРА,Братск,10467420,0,0,0,0,0,10467420,6850665,4668195,0,0,2182470,3616755,3523400,1072632,0,0,0,5187,0,0,1291669,1153912,55434,7800,7800,0,0,0,0,0,0,47634,0,0,37921,0,0,0,0,0,0,0
18,2982,  АНДРОМЕДА,Москва,762816,0,0,0,0,0,762816,0,0,0,0,0,762816,762716,0,0,0,0,0,0,0,762716,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1858,  АРМЕЕЦ,Москва,24104858,2097109,0,0,0,0,24104858,11072078,1930051,0,0,9142027,13032780,9585030,939874,0,4000,6500,92560,0,0,5153978,3388118,3433140,8000,8000,0,0,125953,0,2629,2699750,596808,0,0,14610,0,0,0,0,0,0,0
20,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3193,  АРСЕНАЛЪ,Москва,727482460,0,0,0,0,0,727482460,36690233,15715866,0,0,20974367,690792227,137338563,0,0,27717328,1732575,68215010,0,0,32038378,7635272,468769084,0,0,0,0,391648,56805600,14000,0,360307785,51250051,0,84684580,0,0,0,0,0,0,0
22,2489,  АСКО,Набережные Челны,244580308663,21031270,0,0,0,0,122460431,45035992,19146679,0,0,25889313,77424439,69186875,4829822,0,23176,188754,1750331,819544,547422,51458617,10116631,7632096,242400,242400,0,0,0,1003415,20335,3467020,2828926,70000,0,605468,0,0,0,244457848232,10325000,244447523232,0
23,3999,  АСКО-ЖИЗНЬ,Набережные Челны,4889238,0,150719,150719,0,0,4738519,4738519,4725724,0,0,12795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,278,  АСКОМЕД,Самара,5174779,0,0,0,0,0,5174779,5174779,0,0,0,5174779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3767,  АСКОР,Москва,6774958,0,0,0,0,0,6774958,2439032,2439032,0,0,0,4335926,4113523,867800,0,0,0,3237330,0,0,8393,0,222403,200000,200000,0,0,0,0,0,0,22403,0,0,0,0,0,0,0,0,0,0
26,2144,  АСКО-ЦЕНТР,Курск,51101347,298581,0,0,0,0,51101347,22590820,20994448,0,0,1596372,28510527,28296693,19642016,0,0,0,94158,13165,0,7862621,684733,213834,0,0,0,0,0,0,0,0,213834,0,0,0,0,0,0,0,0,0,0
27,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,758,  АСТРА-МЕТАЛЛ,Магнитогорск,24392752,0,0,0,0,0,24392752,24392752,0,0,0,24392752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2619,  АСТРО-ВОЛГА,Самара,31310021,0,0,0,0,0,31310021,11496669,11373574,0,0,123095,19813352,17508562,1216193,0,0,216478,10699365,875,0,3767737,1607914,2303120,8600,8600,0,0,0,0,0,35560,2238960,20000,0,1670,0,0,0,0,0,0,0
30,2684,  АСТРО-ВОЛГА-МЕД,Самара,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,476665618,0,0,0,0,0,476665618,0,0,0,0,0,476665618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476665618,0,0,0,0,0,0,0,0
32,518,  БАСК,Белово,61839765,0,0,0,0,0,57154765,3610470,1259627,0,0,2350843,53544295,40059111,250889,0,0,0,5842409,0,0,33474494,491319,13459557,23276,23276,0,0,0,0,0,700,13435581,0,0,25627,0,0,0,4685000,4685000,0,0
33,3487,  БИН СТРАХОВАНИЕ,Москва,82116336,0,0,0,0,0,82116336,66530288,52639991,0,0,13890297,15586048,8384149,0,0,0,0,0,0,0,26279,8357870,100,0,0,0,0,0,0,0,0,100,0,0,7201799,0,0,0,0,0,0,0
34,3991,  БЛАГОСОСТОЯНИЕ,Москва,2926717316,283492621,794736,697469,0,97267,2925922580,2925922580,2652337406,0,0,273585174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,755501551,56124717,0,0,0,0,755501551,456781712,195022269,0,0,261759443,298719839,172419796,82100,0,0,0,0,0,0,0,172337696,61614534,0,0,0,0,0,0,0,0,61614534,0,0,64685509,0,0,0,0,0,0,0
36,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,5206720,265570,0,0,0,0,5206720,757466,451326,0,0,306140,4449254,747828,251309,0,0,0,231184,0,0,183669,81666,3701426,5000,5000,0,0,0,0,0,23865,31085,3641476,0,0,0,0,0,0,0,0,0
37,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,391299930,0,0,0,0,0,391299930,9935068,636323,0,0,9298745,381364862,220276292,747409,0,0,0,141098750,0,0,76712728,1717405,147527000,347500,347500,0,0,0,0,0,5000,132696422,14478078,13561570,0,0,0,0,0,0,0,0
38,3245,  ВЕРНА,Краснодар,109063135,0,0,0,0,0,109063135,29416052,23714359,0,0,5701693,79647083,21642928,2253001,0,0,37907,562271,151512,0,13004685,5633552,51757795,127600,127600,0,0,0,68145,0,2470872,1943071,47148107,0,6246360,0,0,0,0,0,0,0
39,4170,  ВИС,Махачкала,3353800,0,0,0,0,0,3353800,0,0,0,0,0,3353800,0,0,0,0,0,0,0,0,0,0,3353800,0,0,0,0,0,0,0,3353800,0,0,0,0,0,0,0,0,0,0,0
40,3561,  ВИТАЛ-ПОЛИС,Москва,18209150,0,0,0,0,0,18209150,18114102,7119590,0,0,10994512,95048,79748,42870,0,0,0,0,0,0,5009,31869,15300,13000,13000,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0
41,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,2355234,0,259661,259661,24513,0,2095573,2095573,303407,0,0,1792166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,433,  ВОСТСИБЖАСО,Иркутск,16952305,0,0,0,0,0,16952305,11227427,2024427,0,0,9203000,5724878,5596255,129666,0,0,0,545789,0,0,708216,4212584,126066,0,0,0,0,0,0,0,0,126066,0,0,2557,0,0,0,0,0,0,0
44,621,  ВСК,Москва,2260844039014,230109319,0,0,0,0,20982960931,10442546873,7300944104,60000,0,3141602769,10540414058,9059311911,441060391,0,411236509,17622937,3424745553,36046758,12015370,3658820951,1069778812,1404357066,67329964,67329964,0,52000,641375428,894821,73863761,47912968,389341450,183586674,36569254,40175827,0,0,0,2239861078083,448975000,2239412103083,0
45,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,198230198,0,28683483,28683483,0,0,169546715,169546715,169546715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3978,  ВСК-МИЛОСЕРДИЕ,Москва,31971500,0,0,0,0,0,31971500,31971500,0,0,0,31971500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2890,  ВТБ МС,Москва,8200,0,0,0,0,0,8200,8200,0,0,0,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3398,  ВТБ СТРАХОВАНИЕ,Москва,897429008167,0,0,0,0,0,318911795183,299344612735,298008330818,0,0,1336281917,19567182448,13346692270,10545609,63896159,184548890,10898646,2646310741,0,0,6278263608,4152228617,4757720920,20948127,20948127,0,81057,1847312351,1214354,18100500,129647588,2729337643,11079300,446550,1462322708,0,0,0,578517212984,128563000,578388649984,0
49,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,42361558,440336,42361558,42361558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,3780,  ВЫРУЧИМ!,Екатеринбург,1797122,0,0,0,0,0,1797122,821184,756754,0,0,64430,975938,483823,295303,0,0,0,18431,0,0,95292,74797,209095,0,0,0,0,0,0,0,0,39095,170000,0,283020,0,0,0,0,0,0,0
51,630,  ГАЙДЕ,Санкт-Петербург,232071495068,834,0,0,0,0,548925044,370885696,45892829,0,0,324992867,178039348,165578247,24213559,0,0,412549,63206133,40499,0,52563112,25142395,8644362,5811700,5811700,0,0,0,0,0,158400,2266762,407500,0,3816739,0,0,0,231522570024,2175000,231520395024,0
52,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,397,  ГЕЛИОС,Москва,628992212,0,0,0,0,0,620137212,383769496,335667394,0,0,48102102,236367716,180510634,6104583,101709,34900,2362674,37434425,0,0,58232246,76240097,47630054,14387721,14387721,0,0,74579,360626,27500,226770,32276858,276000,0,8227028,0,0,0,8855000,8855000,0,0
54,448,  ГЕОПОЛИС,Москва,214251,0,8564,0,0,8564,205687,205687,46547,0,0,159140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2397,  ГЕОПОЛИС,Москва,11734373,0,0,0,0,0,11734373,130373,14131,0,0,116242,11604000,10584923,4274578,0,0,0,0,0,0,3256108,3054237,1019077,854300,854300,0,0,0,0,0,0,164777,0,0,0,0,0,0,0,0,0,0
56,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,3194321,26350,0,0,0,0,3194321,3194321,0,0,0,3194321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,4632277,0,0,0,0,0,4632277,3169328,1033122,0,0,2136206,1462949,1361499,133089,0,0,0,2500,0,0,1177138,48772,101450,32800,32800,0,0,0,7300,0,0,61350,0,0,0,0,0,0,0,0,0,0
58,2042,  ГРАНТА,Казань,26798488,251500,0,0,0,0,26798488,12262961,6083845,0,0,6179116,14535527,8595835,4657490,0,0,20100,660829,0,0,2105171,1152245,5672297,0,0,0,0,0,30910,5000,5064906,571481,0,0,267395,0,0,0,0,0,0,0
59,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,110261856068,94211435,0,0,0,0,18886522780,3506563318,1421714267,0,0,2084849051,15379959462,13475335890,198571357,590322,0,16199348,12413613444,0,0,728494686,117866733,1404234636,1302513003,1302513003,0,0,0,298617,387100,22707323,78318593,10000,0,500388936,0,0,0,91375333288,22745000,91352588288,0
60,1820,  ГУТА-СТРАХОВАНИЕ,Москва,42474004,0,0,0,0,0,42474004,319495,3295,0,0,316200,42154509,40361882,232714,0,0,93497,4820834,0,0,34721730,493107,1792627,0,0,0,0,0,69127,0,0,1723000,500,0,0,0,0,0,0,0,0,0
61,2214,  ДАЛЬАКФЕС,Владивосток,13303737,0,0,0,0,0,13303737,1357763,1354320,0,0,3443,11945974,11663812,626562,0,0,726085,3355606,0,0,6015388,940171,223762,0,0,0,0,0,56842,0,0,166920,0,58400,0,0,0,0,0,0,0,0
62,55,  ДАЛЬЖАСО,Хабаровск,668987631,0,0,0,0,0,668987631,644992564,642585226,0,0,2407338,23995067,21845179,330547,0,0,57575,17730461,0,0,3022113,704483,2149888,11200,11200,0,0,0,30044,0,0,962644,1146000,0,0,0,0,0,0,0,0,0
63,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,294124009,4280822,0,0,0,0,294124009,110682544,110561434,0,0,121110,183441465,173806209,694257,0,0,0,148513956,0,0,22798192,1799804,8835524,435900,435900,0,0,0,0,22750,3149465,5227409,0,0,799732,0,0,0,0,0,0,0
64,3870,  ДЕЛО ЖИЗНИ,Москва,5214613,0,738439,738439,0,0,4476174,4476174,4476174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1363,  ДИАМАНТ,Москва,498744,0,0,0,0,0,498744,41542,41542,0,0,0,457202,364572,261972,0,0,0,0,0,0,80776,21824,92450,37750,37750,0,0,0,0,0,0,54700,0,0,180,0,0,0,0,0,0,0
66,206,  ДИАНА,Ангарск,21199914,0,0,0,0,0,21199914,15133497,703109,0,0,14430388,6066417,5420441,135849,0,0,0,156030,0,0,2653438,2475124,645976,0,0,0,0,0,0,2600,35977,607399,0,0,0,0,0,0,0,0,0,0
67,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,40990209,58400,0,0,0,0,40990209,13553488,3789629,0,0,9763859,27436721,21083246,0,0,0,0,1437854,0,0,3855421,15789971,5917125,0,0,0,0,0,0,0,0,5917125,0,0,436350,0,0,0,0,0,0,0
68,3954,  ЕВРОИНС,Смоленск,768915801,2999532,0,0,0,0,768915801,120331322,115454999,0,0,4876323,648584479,173119739,2302089,0,0,60600,149805821,418583,0,16599696,3932950,65083834,53350,53350,0,0,0,8500,0,2070493,60650129,2301362,0,410380906,0,0,0,0,0,0,0
69,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,9750216012,0,0,0,0,0,9750216012,9748263347,9748263347,0,0,0,1952665,0,0,0,0,0,0,0,0,0,0,1884000,0,0,0,0,0,0,0,0,0,1884000,0,68665,0,0,0,0,0,0,0
70,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,171442449,0,0,0,0,0,171442449,154726841,154579807,0,0,147034,16715608,16674473,24283,6199260,0,0,9550721,0,0,668621,231588,41135,0,0,0,0,0,0,0,0,41135,0,0,0,0,0,0,0,0,0,0
71,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,363740730675,321609291,0,0,0,0,1648859403,877777828,144502179,0,0,733275649,771081575,629259811,66729938,269481,0,0,122477199,239172,0,169777620,269766401,108876482,1985405,1985405,0,0,0,0,1500596,4832456,99295537,1262488,149767,32795515,0,0,0,362091871272,45225000,362046646272,0
74,3616,  ИНВЕСТ-ПОЛИС,Королев,4971251,0,0,0,0,0,4971251,0,0,0,0,0,4971251,3796353,0,0,0,0,0,0,0,3796353,0,0,0,0,0,0,0,0,0,0,0,0,1174898,0,0,0,0,0,0,0,0
75,2401,  ИНВЕСТСТРАХ,Москва,82620948,0,0,0,0,0,82620948,63942409,52241113,0,0,11701296,18678539,4214550,41379,0,0,0,38960,778628,498357,2205962,1149621,14455122,600,600,0,0,0,0,0,65621,10506901,3882000,0,8867,0,0,0,0,0,0,0
76,425,  ИНГВАР,Москва,242288461,0,0,0,0,0,242288461,6750,6750,0,0,0,242281711,242100831,0,0,0,0,133716231,0,0,108167992,216608,180880,0,0,0,0,0,0,0,0,180880,0,0,0,0,0,0,0,0,0,0
77,928,  ИНГОССТРАХ,Москва,4806671319337,4258730944,0,0,0,0,27243922312,5615263395,519130754,48650000,0,5096132641,21628658917,12357652971,654434359,114825540,296376618,321535202,4394626083,2755560,0,5938453143,634646466,9000841701,621026049,621026049,0,1006000,4417540492,3032676047,34564848,154951627,737185193,1891445,9048592,261115653,0,0,0,4779427397025,330600000,4779096797025,0
78,3823,  ИНГОССТРАХ-ЖИЗНЬ,Москва,354593367,0,75682386,75653157,0,29229,278910981,278910981,226575031,0,0,52335950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,3837,  ИНГОССТРАХ-М,Москва,3000,0,0,0,0,0,3000,3000,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2169,  ИНЕРТЕК,Санкт-Петербург,383133,0,0,0,0,0,383133,10067,10067,0,0,0,373066,372566,10735,0,0,0,331750,0,0,19572,10509,500,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0
81,2031,  ИНКО-МЕД,Воронеж,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
