"Сведения о страховых премиях по договорам, переданным в перестрахование",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50
,,,,,,,,,,,,"пациентов, участвующих в клинических исследованиях лекарственного препарата для медицинского применения",работников налоговых органов,,,Всего,в том числе,,,,,,,,,Всего,в том числе,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,средств наземного транспорта (кроме средств железнодорожного транспорта),средств железнодорожного транспорта,средств воздушного транспорта,средств водного транспорта,грузов,сельскохозяйственное страхование,из него,прочего имущества юридических лиц,прочего имущества граждан,,Перевозчиков,,,,,Иных владельцев (кроме перевозчиков),,,,,"организаций, эксплуатирующих опасные объекты","за причинение вреда вследствие недостатков товаров, работ, услуг",за причинение вреда третьим лицам,за неисполнение или ненадлежащее исполнение обязательств по договору,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"страхование, осуществляемое с государственной поддержкой",,,,Всего,в том числе,,,,Всего,в том числе,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"владельцев средств наземного транспорта 
(кроме средств железнодорожного транспорта)",владельцев средств железнодорожного транспорта,владельцев средств воздушного транспорта,владельцев средств водного транспорта,,средств наземного транспорта (кроме средств железнодорожного транспорта),средств железнодорожного транспорта,владельцев средств воздушного транспорта,владельцев средств водного транспорта,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
ИТОГО:,,,,100732231,569442,569425,188873,17,96897768,7096980,3716442,11210,0,3380538,89800788,70458701,10616917,102891,5236745,958872,4420052,955220,680919,47002787,1165217,11556324,1770665,68652,0,1512705,189308,1237683,209458,0,697915,330310,816992,728395,4550988,2451601,6054045,1731718,0,0,0,3265021,0,624405,2640616,0
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,693824,0,0,0,0,688997,5917,5917,0,0,0,683080,458801,11552,0,2624,18057,165307,0,0,258322,2939,214986,0,0,0,0,0,5411,0,0,0,5411,0,11468,19700,178407,1091,8202,0,0,0,4827,0,688,4139,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,4486,0,0,0,0,4486,49,49,0,0,0,4437,3603,1915,0,0,14,601,0,0,884,189,145,0,0,0,0,0,42,42,0,0,0,0,0,103,0,0,689,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,44964,0,0,0,0,38442,1516,1516,0,0,0,36926,36834,9159,0,0,115,532,64,0,19580,7384,84,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,8,0,0,0,6522,0,855,5667,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,2370198,0,0,0,0,2365205,1891,1891,0,0,0,2363314,1244838,0,0,0,0,151382,0,0,1061876,31580,486734,0,0,0,0,0,0,0,0,0,0,0,32627,454107,0,0,631742,0,0,0,4993,0,4993,0,0
6,4210,  АИЖК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,33331,0,0,0,0,33331,5964,5964,0,0,0,27367,25991,10584,0,7617,78,6,948,0,2990,3768,1376,0,0,0,0,0,1230,0,0,1230,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,455,  АКОМС,Холмск,5036,0,0,0,0,5036,0,0,0,0,0,5036,970,194,0,0,758,0,0,0,0,18,4066,0,0,0,0,0,4066,0,0,0,4066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3572,  АКЦЕПТ,Люберцы,43409,0,0,0,0,43409,0,0,0,0,0,43409,43409,43219,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3859,  АЛЛЕГА,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,7009533,0,0,0,0,6812790,172548,144812,0,0,27736,6640242,4551738,71933,8067,729703,61519,120332,93176,80581,3442761,24247,1183534,568248,0,0,546275,21973,54718,54146,0,0,572,47196,13858,496305,3209,818741,86229,0,0,0,196743,0,87168,109575,0
13,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,13266,8545,8545,0,0,4721,4721,1287,0,0,3434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,290,  АЛЬЯНС,Москва,2363259,0,0,0,0,2351997,102908,94481,0,0,8427,2249089,1190658,8607,3609,59024,55558,470877,0,0,590557,2426,662297,43661,0,0,43661,0,26158,7940,0,17681,537,22097,79895,490486,0,182395,213739,0,0,0,11262,0,2210,9052,0
16,3828,  АЛЬЯНС ЖИЗНЬ,Москва,542637,45866,45866,6070,0,496771,496771,23364,0,0,473407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2699,  АЛЬЯНС-МЕД,Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,436,  АМТ СТРАХОВАНИЕ,Москва,31482,0,0,0,0,31482,0,0,0,0,0,31482,11911,0,0,0,11911,0,0,0,0,0,19571,19571,0,0,0,19571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,66,  АНГАРА,Братск,5704,0,0,0,0,5704,27,27,0,0,0,5677,5677,4105,0,0,0,0,0,0,1178,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2982,  АНДРОМЕДА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1858,  АРМЕЕЦ,Москва,8263,0,0,0,0,8263,19,19,0,0,0,8244,7744,4270,0,0,0,1,0,0,1774,1699,500,0,0,0,0,0,0,0,0,0,0,0,174,326,0,0,0,0,0,0,0,0,0,0,0
22,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3193,  АРСЕНАЛЪ,Москва,110049,0,0,0,0,110049,743,743,0,0,0,109306,88083,0,0,32259,4193,30811,0,0,20820,0,21204,0,0,0,0,0,17142,0,0,4561,12581,0,0,508,3554,0,19,0,0,0,0,0,0,0,0
24,2489,  АСКО,Набережные Челны,32863,0,0,0,0,12685,79,79,0,0,0,12606,12169,6431,0,44,0,422,0,0,4854,418,427,0,0,0,0,0,84,0,0,0,84,0,251,92,0,0,10,0,0,0,20178,0,2060,18118,0
25,3999,  АСКО-ЖИЗНЬ,Набережные Челны,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,278,  АСКОМЕД,Самара,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3767,  АСКОР,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2144,  АСКО-ЦЕНТР,Курск,6681,0,0,0,0,6681,0,0,0,0,0,6681,6681,780,0,0,0,0,65,0,5417,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,758,  АСТРА-МЕТАЛЛ,Магнитогорск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2619,  АСТРО-ВОЛГА,Самара,12374,0,0,0,0,12374,0,0,0,0,0,12374,11485,8091,0,0,145,1934,0,0,1132,183,889,0,0,0,0,0,0,0,0,0,0,0,0,889,0,0,0,0,0,0,0,0,0,0,0
33,2684,  АСТРО-ВОЛГА-МЕД,Самара,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,148450,0,0,0,0,148450,0,0,0,0,0,148450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148450,0,0,0,0,0,0,0,0,0
35,518,  БАСК,Белово,15668,0,0,0,0,12728,92,92,0,0,0,12636,9396,2339,0,0,0,1096,0,0,5812,149,3240,326,326,0,0,0,0,0,0,0,0,0,30,2884,0,0,0,0,0,0,2940,0,2940,0,0
36,4312,  БАШКОРТОСТАН МЕДИЦИНА,Уфа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3487,  БИН СТРАХОВАНИЕ,Москва,200560,0,0,0,0,139451,664,664,0,0,0,138787,28097,2334,0,7715,0,3286,0,0,13975,787,110690,0,0,0,0,0,3869,0,0,3869,0,0,2568,2474,101779,0,0,0,0,0,61109,0,2817,58292,0
38,3991,  БЛАГОСОСТОЯНИЕ,Москва,180324,0,0,0,0,180324,180324,154249,0,0,26075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,12382,0,0,0,0,12382,11724,11724,0,0,0,658,421,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0
40,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,25228,0,0,0,0,25228,0,0,0,0,0,25228,25228,402,0,0,0,24826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,441404,0,0,0,0,441404,0,0,0,0,0,441404,357972,3189,0,0,0,74975,0,0,279246,562,83406,0,0,0,0,0,0,0,0,0,0,0,0,83406,0,26,0,0,0,0,0,0,0,0,0
42,3245,  ВЕРНА,Краснодар,4814,0,0,0,0,4814,1,0,0,0,1,4813,4790,3428,0,0,0,0,0,0,1362,0,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
43,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3561,  ВИТАЛ-ПОЛИС,Москва,108,0,0,0,0,108,0,0,0,0,0,108,108,105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,1967,0,0,0,0,1967,15,15,0,0,0,1952,1882,1627,0,0,0,0,0,0,58,197,70,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0
47,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,433,  ВОСТСИБЖАСО,Иркутск,6645,0,0,0,0,6645,132,132,0,0,0,6513,6481,3938,0,0,0,91,0,0,577,1875,31,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,0,0
49,621,  ВСК,Москва,1221437,0,0,0,0,965986,100629,18714,0,0,81915,865357,581136,25388,0,132021,0,48074,17435,9555,340756,17462,283069,0,0,0,0,0,22763,19931,0,2832,0,91415,34206,46546,88139,1152,0,0,0,0,255451,0,33479,221972,0
50,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,222,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3978,  ВСК-МИЛОСЕРДИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3398,  ВТБ СТРАХОВАНИЕ,Москва,4439567,0,0,0,0,4393451,51880,42395,0,0,9485,4341571,3474017,838,69,347957,56069,154510,0,0,2902727,11847,499850,96191,0,0,96191,0,6,0,0,0,6,0,74105,329548,0,490,367214,0,0,0,46116,0,13490,32626,0
54,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3780,  ВЫРУЧИМ!,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,630,  ГАЙДЕ,Санкт-Петербург,113518,0,0,0,0,76139,1827,1827,0,0,0,74312,74312,44808,0,0,1384,10670,0,0,14593,2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37379,0,692,36687,0
57,3908,  ГАЛАКТИКА,Москва,831905,0,0,0,0,831905,116529,104738,0,0,11791,715376,715376,25768,0,0,0,367132,0,0,322476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,397,  ГЕЛИОС,Москва,335211,0,0,0,0,335211,102849,102849,0,0,0,232362,226483,4015,0,429,3081,4570,0,0,213730,658,4919,0,0,0,0,0,0,0,0,0,0,0,0,4919,0,0,960,0,0,0,0,0,0,0,0
60,448,  ГЕОПОЛИС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2397,  ГЕОПОЛИС,Москва,7484,0,0,0,0,7484,9,9,0,0,0,7475,7469,4354,0,0,0,0,0,0,1736,1379,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
62,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,42110,0,0,0,0,42110,0,0,0,0,0,42110,42080,772,0,0,0,261,0,0,41034,13,30,6,0,0,0,6,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
64,2042,  ГРАНТА,Казань,29935,0,0,0,0,29935,63,63,0,0,0,29872,29212,28512,0,0,0,81,0,0,429,190,652,0,0,0,0,0,0,0,0,0,0,0,584,68,0,0,8,0,0,0,0,0,0,0,0
65,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,549335,0,0,0,0,537598,19512,16780,0,0,2732,518086,315123,35720,0,0,11357,21560,0,0,228071,18415,50624,5479,5479,0,0,0,2117,2117,0,0,0,0,805,42223,0,0,152339,0,0,0,11737,0,4349,7388,0
66,1820,  ГУТА-СТРАХОВАНИЕ,Москва,36732,0,0,0,0,36732,491,491,0,0,0,36241,36241,243,0,0,0,1396,11475,11475,23127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2214,  ДАЛЬАКФЕС,Владивосток,53118,0,0,0,0,53118,798,798,0,0,0,52320,51543,27616,0,0,3569,1766,0,0,15795,2797,174,63,0,0,0,63,0,0,0,0,0,0,0,111,0,603,0,0,0,0,0,0,0,0,0
68,55,  ДАЛЬЖАСО,Хабаровск,12473,0,0,0,0,12473,9223,9223,0,0,0,3250,3250,2322,0,0,0,6,0,0,778,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,525,  ДАЛЬ-РОСМЕД,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,106060,0,0,0,0,106060,68,68,0,0,0,105992,65533,12329,0,0,3,33064,0,0,19641,496,39858,0,0,0,0,0,29676,29676,0,0,0,0,3434,6748,0,0,601,0,0,0,0,0,0,0,0
71,1363,  ДИАМАНТ,Москва,2716,0,0,0,0,2716,12,12,0,0,0,2704,2689,2679,0,0,0,0,0,0,0,10,15,0,0,0,0,0,7,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
72,206,  ДИАНА,Ангарск,4580,0,0,0,0,4580,436,436,0,0,0,4144,3886,1019,0,0,0,11,0,0,424,2432,258,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0
73,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,2573,0,0,0,0,2573,865,865,0,0,0,1708,1570,0,0,0,0,188,0,0,1058,324,138,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0
74,3954,  ЕВРОИНС,Смоленск,82868,0,0,0,0,82868,5038,5038,0,0,0,77830,34957,2845,0,0,0,10862,0,0,19587,1663,10392,0,0,0,0,0,3,3,0,0,0,0,970,8924,495,0,32481,0,0,0,0,0,0,0,0
75,990,  ЕВРОПА,Лобня,13717,0,0,0,0,13717,138,138,0,0,0,13579,10119,5023,0,0,0,682,0,0,4234,180,3460,0,0,0,0,0,0,0,0,0,0,0,0,224,3236,0,0,0,0,0,0,0,0,0,0
76,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,27093,0,0,0,0,27093,7078,7078,0,0,0,20015,0,0,0,0,0,0,0,0,0,0,20015,0,0,0,0,0,0,0,0,0,0,0,0,0,20015,0,0,0,0,0,0,0,0,0,0
77,1595,  ЖАСКО,Вологда,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,263,  ЖАСО,Москва,52853,0,0,0,0,46007,0,0,0,0,0,46007,45682,0,37764,0,37,7881,0,0,0,0,325,0,0,0,0,0,325,325,0,0,0,0,0,0,0,0,0,0,0,0,6846,0,1114,5732,0
79,4003,  ЖАСО-ЛАЙФ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,5150,0,0,0,0,5150,1154,1154,0,0,0,3996,3983,119,0,0,0,3804,0,0,43,17,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
81,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,115242,0,0,0,0,96866,74310,0,0,0,74310,22556,22303,573,0,0,0,2662,0,0,16055,3013,245,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,8,0,0,0,18376,0,1293,17083,0
84,3616,  ИНВЕСТ-ПОЛИС,Королев,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2401,  ИНВЕСТСТРАХ,Москва,368,0,0,0,0,368,0,0,0,0,0,368,204,44,0,0,0,0,0,0,127,33,164,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0
86,425,  ИНГВАР,Москва,5014,0,0,0,0,5014,0,0,0,0,0,5014,4906,0,0,0,0,3035,0,0,1791,80,108,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0
