Сведения о вознаграждении посредникам,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
,,,,,,,,,,,,,,,,,"средств наземного транспорта 
(кроме средств железнодорожного транспорта)",средств железнодорожного транспорта,средств воздушного транспорта,средств водного транспорта,грузов,сельскохозяйственное страхование,из него,прочего имущества юридических лиц,прочего имущества граждан,,владельцев средств наземного транспорта (кроме средств железнодорожного транспорта),владельцев средств железнодорожного транспорта,владельцев средств воздушного транспорта,владельцев средств водного транспорта,"организаций, эксплуатирующих опасные объекты","за причинение вреда вследствие недостатков товаров, работ, услуг",за причинение вреда третьим лицам,за неисполнение или ненадлежащее исполнение обязательств по договору,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"страхование, осуществляемое с государственной поддержкой",,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
ИТОГО:,,,,204280584,55756934,55686939,18742325,69995,135942548,48952720,40596904,10885,0,8355816,86989828,65897007,31393520,138729,463980,493372,2875326,363580,237477,8201351,21967149,11173128,1060453,692,182152,241187,102349,396823,3128063,6061409,621578,9298115,0,0,0,12581102,12237993,137448,205661,0
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,804509,0,0,0,0,801273,255745,132703,0,0,123042,545528,461915,68934,0,0,35434,139135,0,0,165459,52953,74004,897,0,0,10283,0,46820,16004,0,2295,7314,0,0,0,3236,1557,1366,313,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,43045,0,0,0,0,43045,24976,2714,0,0,22262,18069,16406,12556,0,0,31,721,0,0,2537,561,1302,619,0,0,8,0,1,623,51,0,361,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,59252,0,0,0,0,42837,10619,8964,0,0,1655,32218,32041,9846,0,0,3,413,272,0,4707,16800,139,61,0,0,0,0,0,78,0,0,38,0,0,0,16415,15605,251,559,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,299492,0,0,0,0,299255,0,0,0,0,0,299255,138077,0,0,0,0,28045,0,0,110032,0,93276,0,0,0,0,0,0,93276,0,0,67902,0,0,0,237,0,237,0,0
6,3867,  АК БАРС СТРАХОВАНИЕ,Казань,109659,0,0,0,0,109659,46759,43127,0,0,3632,62900,61544,5051,0,2606,395,154,3137,0,8733,41468,1339,1,0,639,0,0,215,484,0,0,17,0,0,0,0,0,0,0,0
7,3943,  АК БАРС-МЕД,Казань,12797,0,0,0,0,12797,12797,0,0,0,12797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3572,  АКЦЕПТ,Люберцы,455234,0,0,0,0,455234,370486,370486,0,0,0,84748,84748,84748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3859,  АЛЛЕГА,Симферополь,373,0,0,0,0,373,373,6,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,11599495,0,0,0,0,10572588,3262277,2853436,0,0,408841,7310311,5078604,2667045,32333,107707,45845,56797,86444,71210,480925,1601508,509786,164633,0,65331,14065,8751,9878,243713,3415,97155,1624766,0,0,0,1026907,1007098,13245,6564,0
11,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,11707196,11696409,11696409,0,0,10787,10787,5911,0,0,4876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,290,  АЛЬЯНС,Москва,370820,0,0,0,0,370476,44790,44662,719,0,128,325686,153995,3982,3460,24515,4892,19936,0,0,82337,14873,125665,209,0,13032,1390,10280,46472,53721,561,1346,44680,0,0,0,344,0,274,70,0
14,3828,  АЛЬЯНС ЖИЗНЬ,Москва,420441,241794,241788,0,6,178647,178647,23422,0,0,155225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2699,  АЛЬЯНС-МЕД,Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,436,  АМТ СТРАХОВАНИЕ,Москва,13898,0,0,0,0,13898,233,233,0,0,0,13665,4229,0,0,0,4229,0,0,0,0,0,9436,0,0,0,9264,0,5,167,0,0,0,0,0,0,0,0,0,0,0
17,66,  АНГАРА,Братск,36157,0,0,0,0,21025,13785,13562,0,0,223,7240,7124,3404,0,0,0,4,0,0,1114,2602,91,5,0,0,0,0,0,86,0,0,25,0,0,0,15132,15132,0,0,0
18,2982,  АНДРОМЕДА,Москва,1358,0,0,0,0,1358,0,0,0,0,0,1358,1358,0,0,0,0,0,0,0,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1858,  АРМЕЕЦ,Москва,109794,0,0,0,0,40080,19237,8340,0,0,10897,20843,18468,10941,0,12,21,84,0,0,1591,5819,2365,6,0,1,0,0,1335,1023,0,0,10,0,0,0,69714,69714,0,0,0
20,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3193,  АРСЕНАЛЪ,Москва,269019,0,0,0,0,269019,19624,10168,0,0,9456,249395,35684,0,0,421,2654,5046,0,0,21487,6076,203623,0,0,60,13711,11,0,151605,38236,0,10088,0,0,0,0,0,0,0,0
22,2489,  АСКО,Набережные Челны,252537,0,0,0,0,141792,63549,49282,0,0,14267,78243,71272,29036,0,0,13,361,15599,15036,8405,17858,5015,256,0,0,70,15,1093,3270,311,0,1956,0,0,0,110745,107318,1058,2369,0
23,3999,  АСКО-ЖИЗНЬ,Набережные Челны,12676,1093,1093,0,0,11583,11583,10913,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,278,  АСКОМЕД,Самара,7936,0,0,0,0,7936,7936,0,0,0,7936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3767,  АСКОР,Москва,284000,0,0,0,0,284000,269245,269245,0,0,0,14755,14540,14109,0,0,0,303,0,0,128,0,215,152,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0
26,2144,  АСКО-ЦЕНТР,Курск,23913,0,0,0,0,23913,14407,8545,0,0,5862,9506,9341,7978,0,0,0,27,20,0,877,439,165,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0
27,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,758,  АСТРА-МЕТАЛЛ,Магнитогорск,19009,0,0,0,0,19009,19009,0,0,0,19009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2619,  АСТРО-ВОЛГА,Самара,53722,0,0,0,0,16815,7298,6147,0,0,1151,9517,8203,4365,0,0,159,1171,1,0,862,1645,1313,1,0,0,0,0,38,1271,3,0,1,0,0,0,36907,36907,0,0,0
30,2684,  АСТРО-ВОЛГА-МЕД,Самара,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,94435,0,0,0,0,94435,0,0,0,0,0,94435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94435,0,0,0,0,0,0,0,0,0
32,518,  БАСК,Белово,7335,0,0,0,0,2594,1763,1241,0,0,522,831,822,414,0,0,0,0,0,0,34,374,9,0,0,0,0,0,2,7,0,0,0,0,0,0,4741,4739,2,0,0
33,3487,  БИН СТРАХОВАНИЕ,Москва,2947,0,0,0,0,2947,1569,978,0,0,591,1378,1171,0,0,0,0,0,0,0,0,1171,207,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0
34,3991,  БЛАГОСОСТОЯНИЕ,Москва,1570185,53101,53026,0,75,1517084,1517084,1486157,0,0,30927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,3367839,0,0,0,0,3367839,1281165,1236731,0,0,44434,2086674,489433,5200,0,0,0,0,0,0,0,484233,99548,0,0,0,0,0,0,99548,0,0,1497693,0,0,0,0,0,0,0,0
36,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,15107,0,0,0,0,15072,6188,2658,0,0,3530,8884,3959,3315,0,0,0,125,0,0,437,82,4925,6,0,0,0,0,199,209,4511,0,0,0,0,0,35,35,0,0,0
37,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,248729,0,0,0,0,248729,11649,228,0,0,11421,237080,131267,6299,0,0,0,40012,0,0,83771,1185,96785,74,0,0,0,0,24,88599,8088,9028,0,0,0,0,0,0,0,0,0
38,3245,  ВЕРНА,Краснодар,204163,0,0,0,0,153585,21271,11333,0,0,9938,132314,30145,3985,0,0,45,1390,2047,0,16962,5716,101697,192,0,0,82,0,1647,2652,97124,0,472,0,0,0,50578,50578,0,0,0
39,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,3561,  ВИТАЛ-ПОЛИС,Москва,17488,0,0,0,0,17488,17299,1719,0,0,15580,189,189,150,0,0,0,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,5089,4859,4857,4,2,230,230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,433,  ВОСТСИБЖАСО,Иркутск,25456,0,0,0,0,25456,13458,11667,0,0,1791,11998,11829,504,0,0,0,249,0,0,565,10511,168,0,0,0,0,0,0,168,0,0,1,0,0,0,0,0,0,0,0
44,621,  ВСК,Москва,13150815,0,0,0,0,11818190,4465717,3388494,29,0,1077223,7352473,6015673,3597821,0,155370,1984,185551,15318,2346,687738,1371891,549374,194858,28,7994,295,17053,63110,159228,106808,3381,784045,0,0,0,1332625,1283952,27728,20945,0
45,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,1217920,1217920,1217920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3978,  ВСК-МИЛОСЕРДИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2890,  ВТБ МС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3398,  ВТБ СТРАХОВАНИЕ,Москва,15847165,0,0,0,0,15837408,9234879,8517804,0,0,717075,6602529,5514562,27614,11502,13560,6847,78988,0,0,383361,4992690,325996,49,7,1659,4017,1981,34912,282610,761,56,761915,0,0,0,9757,238,5499,4020,0
49,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,2406109,2406109,2406109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,3780,  ВЫРУЧИМ!,Екатеринбург,7804,0,0,0,0,7804,1254,1175,0,0,79,6550,3496,2942,0,0,0,2,0,0,492,60,2582,0,0,0,0,0,0,182,2400,0,472,0,0,0,0,0,0,0,0
51,630,  ГАЙДЕ,Санкт-Петербург,406973,0,0,0,0,310823,75203,50268,0,0,24935,235620,226407,182693,0,0,470,17261,7,0,6883,19093,7268,3551,0,0,0,0,8,851,2858,0,1945,0,0,0,96150,91893,82,4175,0
52,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,397,  ГЕЛИОС,Москва,1178391,0,0,0,0,1105958,588531,486784,0,0,101747,517427,334391,61519,43,165,12562,8276,0,0,67443,184383,137881,21190,0,88,239,12,294,114341,1717,0,45155,0,0,0,72433,71093,1340,0,0
54,448,  ГЕОПОЛИС,Москва,1532,0,0,0,0,1532,1532,121,0,0,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2397,  ГЕОПОЛИС,Москва,76350,0,0,0,0,71582,3497,8,0,0,3489,68085,67519,60749,0,0,0,0,0,0,1430,5340,566,502,0,0,0,0,0,64,0,0,0,0,0,0,4768,4768,0,0,0
56,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,357,0,0,0,0,357,357,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,417,0,0,0,0,417,25,25,0,0,0,392,371,369,0,0,0,0,0,0,0,2,21,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0
58,2042,  ГРАНТА,Казань,80870,0,0,0,0,80870,13591,11647,0,0,1944,67279,58488,55583,0,0,51,1003,0,0,1195,656,6399,0,0,0,39,0,4470,1890,0,0,2392,0,0,0,0,0,0,0,0
59,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,3048381,0,0,0,0,2619856,746258,130989,0,0,615269,1873598,1603487,1111928,65,0,16377,371692,0,0,30860,72565,48573,34197,0,0,75,41,1674,12574,12,0,221538,0,0,0,428525,426716,550,1259,0
60,1820,  ГУТА-СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2214,  ДАЛЬАКФЕС,Владивосток,58001,0,0,0,0,9222,2194,2194,0,0,0,7028,6635,3184,0,0,166,296,0,0,1786,1203,247,0,0,0,142,0,0,105,0,146,0,0,0,0,48779,48779,0,0,0
62,55,  ДАЛЬЖАСО,Хабаровск,91006,0,0,0,0,91006,68710,57725,0,0,10985,22296,21774,727,0,0,45,19712,0,0,610,680,522,5,0,0,2,0,0,328,187,0,0,0,0,0,0,0,0,0,0
63,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,87496,0,0,0,0,48901,18855,18280,0,0,575,30046,8803,4784,0,0,0,1216,0,0,1673,1130,21237,21149,0,0,0,0,43,45,0,0,6,0,0,0,38595,38595,0,0,0
64,3870,  ДЕЛО ЖИЗНИ,Москва,47235,37992,37992,0,0,9243,9243,9243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1363,  ДИАМАНТ,Москва,4686,0,0,0,0,3455,70,70,0,0,0,3385,3321,3194,0,0,0,0,0,0,95,32,63,25,0,0,0,0,0,38,0,0,1,0,0,0,1231,1231,0,0,0
66,206,  ДИАНА,Ангарск,11531,0,0,0,0,11531,5120,1665,0,0,3455,6411,6275,954,0,0,0,22,0,0,822,4477,136,0,0,0,0,1,23,112,0,0,0,0,0,0,0,0,0,0,0
67,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,279172,0,0,0,0,279172,64319,59534,0,0,4785,214853,153193,0,0,0,0,2203,0,0,1446,149544,52761,0,0,0,0,0,0,52761,0,0,8899,0,0,0,0,0,0,0,0
68,3954,  ЕВРОИНС,Смоленск,454010,0,0,0,0,391541,78966,26549,0,0,52417,312575,183695,25342,0,0,45,136763,2073,0,13032,6440,26380,91,0,0,47,0,7208,14405,4629,0,102500,0,0,0,62469,62469,0,0,0
69,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,148755,0,0,0,0,148755,147268,147268,0,0,0,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487,0,0,0,0,0,0,0,0
70,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,15023,0,0,0,0,15023,5934,5877,0,0,57,9089,9046,74,1363,0,0,6880,0,0,532,197,43,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
71,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,1638686,0,0,0,0,1543947,217526,144104,0,0,73422,1326421,1196311,466537,26,0,0,8207,1913,0,115484,604144,98979,1258,0,0,0,999,3325,92913,484,26,31105,0,0,0,94739,88718,2184,3837,0
74,3616,  ИНВЕСТ-ПОЛИС,Королев,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2401,  ИНВЕСТСТРАХ,Москва,47309,0,0,0,0,47309,19529,5026,0,0,14503,27780,7460,580,0,0,0,39,2038,1943,2644,2159,20294,1,0,0,0,0,392,7351,12550,0,26,0,0,0,0,0,0,0,0
76,425,  ИНГВАР,Москва,39257,0,0,0,0,39257,0,0,0,0,0,39257,39257,0,0,0,0,21128,0,0,18129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,928,  ИНГОССТРАХ,Москва,9358067,0,0,0,0,7889060,891080,385618,9067,0,505462,6997980,6254732,4928390,6597,8282,93972,116046,6080,0,582418,512947,402664,92411,53,5797,70167,19166,24473,190681,-84,13786,326798,0,0,0,1469007,1435786,15696,17525,0
78,3823,  ИНГОССТРАХ-ЖИЗНЬ,Москва,1168502,957091,948685,0,8406,211411,211411,207609,0,0,3802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,3837,  ИНГОССТРАХ-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2169,  ИНЕРТЕК,Санкт-Петербург,793,0,0,0,0,793,1,1,0,0,0,792,792,25,0,0,0,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2031,  ИНКО-МЕД,Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,870,  ИНТАЧ СТРАХОВАНИЕ,Москва,349015,0,0,0,0,337054,224937,222906,0,0,2031,112117,107879,103318,0,0,0,0,0,0,0,4561,1117,316,0,0,0,0,0,801,0,0,3121,0,0,0,11961,11961,0,0,0
83,902,  КАЙРОС,Петропавловск-Камчатский,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,3175,  КАПИТАЛ ПЕРЕСТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1298,  КАПИТАЛ СТРАХОВАНИЕ,Когалым,17500,0,0,0,0,17416,0,0,0,0,0,17416,17416,17374,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0
86,3645,  КАПИТАЛ-ЛАЙФ,Москва,258989,258728,258728,151,0,261,261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1336,  КАПИТАЛ-ПОЛИС,Санкт-Петербург,242472,0,0,0,0,242472,143804,5299,0,0,138505,98668,97871,38393,0,0,0,57723,0,0,1420,335,730,196,0,0,0,18,271,245,0,0,67,0,0,0,0,0,0,0,0
88,2875,  КАПИТАЛ-ПОЛИС МЕДИЦИНА,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,507,  КОЛЫМСКАЯ,Хабаровск,63540,57141,56844,0,297,6399,6399,3205,0,0,3194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1867,  КОМЕСТРА-ТОМЬ,Томск,36840,0,0,0,0,36840,11792,3196,0,0,8596,25048,23920,17498,0,0,0,124,0,0,2429,3869,1128,22,0,0,0,0,71,697,338,0,0,0,0,0,0,0,0,0,0
91,3993,  КОМПАНИЯ БАНКОВСКОГО СТРАХОВАН,Москва,124503,0,0,0,0,124503,131,0,0,0,131,124372,19551,0,0,0,0,0,0,0,0,19551,3207,0,0,0,0,0,0,3207,0,0,101614,0,0,0,0,0,0,0,0
92,3059,  КОМПАНИЯ ПРОМЫШЛЕННО-ТОРГОВОГО,Новокузнецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4279,  КООПЕРАТИВНОЕ ЕДИНСТВО,Новосибирск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4296,  КООП-РЕСУРС,Вологда,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,4209,  КОФАС РУС СТРАХОВАЯ КОМПАНИЯ,Москва,74524,0,0,0,0,74524,0,0,0,0,0,74524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74524,0,0,0,0,0,0,0,0,0
