"Сведения о страховых премиях по договорам, переданным в перестрахование",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50
2,796,  АВАНГАРД-ГАРАНТ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,6020,0,0,0,0,6020,52,52,0,0,0,5968,4995,2549,0,0,14,920,0,0,1240,272,191,0,0,0,0,0,50,50,0,0,0,0,0,141,0,0,782,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,57983,0,0,0,0,50572,2360,2360,0,0,0,48212,48120,13182,0,0,115,811,119,0,25834,8059,84,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,8,0,0,0,7411,0,1011,6400,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,2784137,0,0,0,0,2778255,1901,1901,0,0,0,2776354,1440804,0,0,0,0,202450,0,0,1206774,31580,572981,0,0,0,0,0,0,0,0,0,0,0,35817,537164,0,0,762569,0,0,0,5882,0,5882,0,0
6,4210,  АИЖК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,50018,0,0,0,0,50018,8402,8402,0,0,0,41616,39516,13494,0,13849,290,14,948,0,6143,4778,2100,0,0,0,0,0,1858,0,0,1858,0,0,75,167,0,0,0,0,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3572,  АКЦЕПТ,Люберцы,43409,0,0,0,0,43409,0,0,0,0,0,43409,43409,43219,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3859,  АЛЛЕГА,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,8598040,0,0,0,0,8377055,239840,212104,0,0,27736,8137215,5529501,113546,8090,968886,66512,140264,93180,80582,4114173,24850,1477314,750010,0,0,727724,22286,60781,59339,0,0,1442,70839,15103,577372,3209,994474,135926,0,0,0,220985,0,91051,129934,0
12,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,18928,12073,12073,0,0,6855,6855,1943,0,0,4912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,290,  АЛЬЯНС,Москва,3258218,0,0,0,0,3244211,155581,137451,0,0,18130,3088630,1593095,8607,3609,198936,62418,574169,0,0,742930,2426,891604,97456,0,0,97456,0,48707,7940,0,40230,537,40278,97523,607640,0,247073,356858,0,0,0,14007,0,2417,11590,0
15,3828,  АЛЬЯНС ЖИЗНЬ,Москва,617002,63936,63936,8486,0,553066,553066,33841,0,0,519225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2699,  АЛЬЯНС-МЕД,Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,436,  АМТ СТРАХОВАНИЕ,Москва,31482,0,0,0,0,31482,0,0,0,0,0,31482,11911,0,0,0,11911,0,0,0,0,0,19571,19571,0,0,0,19571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,66,  АНГАРА,Братск,9354,0,0,0,0,9354,27,27,0,0,0,9327,9327,7157,0,0,0,0,0,0,1533,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2982,  АНДРОМЕДА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1858,  АРМЕЕЦ,Москва,11410,0,0,0,0,11410,23,23,0,0,0,11387,10722,5938,0,0,0,1,0,0,2304,2479,665,0,0,0,0,0,0,0,0,0,0,0,323,342,0,0,0,0,0,0,0,0,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,156448,0,0,0,0,156448,1043,1043,0,0,0,155405,133121,0,0,71658,2688,37508,0,0,21267,0,22247,0,0,0,0,0,16643,0,0,4709,11934,0,0,611,4993,0,37,0,0,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,36651,0,0,0,0,15898,122,122,0,0,0,15776,15169,8580,0,44,0,535,41,0,5325,644,594,0,0,0,0,0,84,0,0,0,84,0,418,92,0,0,13,0,0,0,20753,0,2076,18677,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,278,  АСКОМЕД,Самара,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3767,  АСКОР,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2144,  АСКО-ЦЕНТР,Курск,9356,0,0,0,0,9356,0,0,0,0,0,9356,9356,1146,0,0,0,0,105,0,7657,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,758,  АСТРА-МЕТАЛЛ,Магнитогорск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2619,  АСТРО-ВОЛГА,Самара,17184,0,0,0,0,17184,0,0,0,0,0,17184,16059,11420,0,0,215,2532,0,0,1628,264,1125,0,0,0,0,0,0,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,0,0,0
32,2684,  АСТРО-ВОЛГА-МЕД,Самара,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,244622,0,0,0,0,244622,0,0,0,0,0,244622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244622,0,0,0,0,0,0,0,0,0
34,518,  БАСК,Белово,70447,0,0,0,0,67383,112,112,0,0,0,67271,13450,3116,0,0,0,2876,0,0,6925,533,53806,326,326,0,0,0,0,0,0,0,0,0,30,53450,0,0,15,0,0,0,3064,0,3064,0,0
35,3487,  БИН СТРАХОВАНИЕ,Москва,223313,0,0,0,0,158860,664,664,0,0,0,158196,47506,2439,0,7715,0,3286,0,0,33279,787,110690,0,0,0,0,0,3869,0,0,3869,0,0,2568,2474,101779,0,0,0,0,0,64453,0,2864,61589,0
36,3991,  БЛАГОСОСТОЯНИЕ,Москва,180324,0,0,0,0,180324,180324,154249,0,0,26075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,12382,0,0,0,0,12382,11724,11724,0,0,0,658,421,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0
38,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,25228,0,0,0,0,25228,0,0,0,0,0,25228,25228,402,0,0,0,24826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,531316,0,0,0,0,531316,109,109,0,0,0,531207,412212,4085,0,0,0,96226,0,0,311239,662,118949,0,0,0,0,0,0,0,0,0,0,0,0,118949,0,46,0,0,0,0,0,0,0,0,0
40,3245,  ВЕРНА,Краснодар,7414,0,0,0,0,7414,0,0,0,0,0,7414,7391,4220,0,0,0,0,1406,1406,1677,88,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
41,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3561,  ВИТАЛ-ПОЛИС,Москва,108,0,0,0,0,108,0,0,0,0,0,108,107,102,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,2339,0,0,0,0,2339,15,15,0,0,0,2324,2251,1768,0,0,0,0,0,0,58,425,73,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0
45,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,433,  ВОСТСИБЖАСО,Иркутск,8981,0,0,0,0,8981,274,274,0,0,0,8707,8670,4642,0,0,0,268,0,0,999,2761,36,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1,0,0,0,0,0,0,0,0
47,621,  ВСК,Москва,1587864,0,0,0,0,1218340,102746,20831,0,0,81915,1115594,652771,25388,0,191076,0,49464,22799,14919,345603,18441,461566,0,0,0,0,0,102641,25651,0,76990,0,93108,31632,47685,186500,1257,0,0,0,0,369524,0,60867,308657,0
48,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,244,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,3978,  ВСК-МИЛОСЕРДИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3398,  ВТБ СТРАХОВАНИЕ,Москва,5937859,0,0,0,0,5884343,232429,118772,0,0,113657,5651914,4508317,838,69,632590,61156,209833,0,0,3587501,16330,731629,122877,0,0,122877,0,27,0,0,0,27,0,170431,438294,0,1423,410545,0,0,0,53516,0,14153,39363,0
52,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,5997,5997,5997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3780,  ВЫРУЧИМ!,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,630,  ГАЙДЕ,Санкт-Петербург,247918,0,0,0,0,197900,7268,7268,0,0,0,190632,190375,142914,0,0,1479,15573,0,0,22997,7412,257,0,0,0,0,0,0,0,0,0,0,0,90,167,0,0,0,0,0,0,50018,0,765,49253,0
55,3908,  ГАЛАКТИКА,Москва,853645,0,0,0,0,853645,116529,104738,0,0,11791,737116,737116,25768,0,0,0,381335,0,0,330013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,397,  ГЕЛИОС,Москва,364840,0,0,0,0,364835,122310,122310,0,0,0,242525,230543,4128,0,429,5650,4832,0,0,214846,658,11018,0,0,0,0,0,0,0,0,0,0,0,0,11018,0,0,964,0,0,0,5,0,5,0,0
58,2397,  ГЕОПОЛИС,Москва,13581,0,0,0,0,13581,9,9,0,0,0,13572,13566,5632,0,0,0,0,0,0,6070,1864,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
59,448,  ГЕОПОЛИС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,45187,0,0,0,0,45187,0,0,0,0,0,45187,45157,1060,0,0,0,261,0,0,43791,45,30,6,0,0,0,6,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
62,2042,  ГРАНТА,Казань,39839,0,0,0,0,39839,83,83,0,0,0,39756,38938,37995,0,0,0,81,0,0,657,205,810,0,0,0,0,0,0,0,0,0,0,0,742,68,0,0,8,0,0,0,0,0,0,0,0
63,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,767163,0,0,0,0,751179,24972,22240,0,0,2732,726207,483652,97726,0,0,11357,25574,0,0,328946,20049,63631,5479,5479,0,0,0,4156,4156,0,0,0,0,1506,52490,0,0,178924,0,0,0,15984,0,5931,10053,0
64,1820,  ГУТА-СТРАХОВАНИЕ,Москва,37237,0,0,0,0,37237,491,491,0,0,0,36746,36746,243,0,0,492,1409,11475,11475,23127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2214,  ДАЛЬАКФЕС,Владивосток,53118,0,0,0,0,53118,798,798,0,0,0,52320,51543,27616,0,0,3569,1766,0,0,15795,2797,174,63,0,0,0,63,0,0,0,0,0,0,0,111,0,603,0,0,0,0,0,0,0,0,0
66,55,  ДАЛЬЖАСО,Хабаровск,21741,0,0,0,0,21741,17397,17397,0,0,0,4344,4344,3146,0,0,0,42,0,0,955,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,525,  ДАЛЬ-РОСМЕД,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,130863,0,0,0,0,130863,74,74,0,0,0,130789,81446,14906,0,0,3,38390,0,0,27651,496,48729,0,0,0,0,0,37370,37370,0,0,0,0,3734,7625,0,0,614,0,0,0,0,0,0,0,0
69,3870,  ДЕЛО ЖИЗНИ,Москва,8618,8469,8469,0,0,149,149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1363,  ДИАМАНТ,Москва,5875,0,0,0,0,5875,50,50,0,0,0,5825,5728,5534,0,0,0,25,0,0,65,104,97,0,0,0,0,0,67,67,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
71,206,  ДИАНА,Ангарск,7645,0,0,0,0,7645,572,572,0,0,0,7073,6780,2375,0,0,0,31,0,0,819,3555,293,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0
72,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,4572,0,0,0,0,4572,1847,1847,0,0,0,2725,2441,0,0,0,0,225,0,0,1467,749,284,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0
73,3954,  ЕВРОИНС,Смоленск,133898,0,0,0,0,133898,5166,5166,0,0,0,128732,67922,3597,0,0,0,42496,0,0,19942,1887,10771,0,0,0,0,0,5,5,0,0,0,0,982,9136,648,0,50039,0,0,0,0,0,0,0,0
74,990,  ЕВРОПА,Лобня,13884,0,0,0,0,13884,138,138,0,0,0,13746,10283,5025,0,0,0,774,0,0,4283,201,3463,0,0,0,0,0,0,0,0,0,0,0,0,227,3236,0,0,0,0,0,0,0,0,0,0
75,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,47262,0,0,0,0,47262,9603,9603,0,0,0,37659,0,0,0,0,0,0,0,0,0,0,37659,0,0,0,0,0,0,0,0,0,0,0,0,0,37659,0,0,0,0,0,0,0,0,0,0
76,4307,  ЕСЕЯ,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,263,  ЖАСО,Москва,52750,0,0,0,0,45904,0,0,0,0,0,45904,45682,0,37764,0,37,7881,0,0,0,0,222,0,0,0,0,0,222,222,0,0,0,0,0,0,0,0,0,0,0,0,6846,0,1114,5732,0
78,4003,  ЖАСО-ЛАЙФ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,6655,0,0,0,0,6655,1652,1652,0,0,0,5003,4985,119,73,0,0,4688,0,0,77,28,18,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
80,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,293634,0,0,0,0,248736,189844,1385,0,0,188459,58892,54493,573,0,0,0,5878,0,0,39457,8585,4391,0,0,0,0,0,0,0,0,0,0,0,0,4391,0,0,8,0,0,0,44898,0,1392,43506,0
83,3616,  ИНВЕСТ-ПОЛИС,Королев,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2401,  ИНВЕСТСТРАХ,Москва,2789,0,0,0,0,2789,0,0,0,0,0,2789,1031,181,0,0,0,0,0,0,298,552,1758,0,0,0,0,0,0,0,0,0,0,0,2,1243,513,0,0,0,0,0,0,0,0,0,0
85,425,  ИНГВАР,Москва,7326,0,0,0,0,7326,0,0,0,0,0,7326,7164,0,0,0,0,4236,0,0,2742,186,162,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0
