"Сведения о страховых премиях по договорам, принятым в перестрахование",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
,,,,,Всего,(кроме пенсионного ,заемщика,страхование,Всего,Всего,от несчастных случаев и ,исследованиях ,работников налоговых ,,Всего,,средств наземного ,,,,,,"страхование, ",,,,владельцев средств ,автотранспортных ,владельцев ,владельцев средств ,,,"организаций, ",за причинение вреда ,,за неисполнение или ,страхование ,страхование финансовых ,Всего,приравненных к ним,предусмотренные ,Всего,владельцев,объекта за причинение ,"причинение вреда жизни, ","страхования, "
,,,,,,страхования)-всего,,,,,болезней,лекарственного,органов,медицинское страхование,,Всего,транспорта ,средств ,средств воздушного ,средств водного ,грузов,сельскохозяйственное,осуществляемое с ,прочего имущества ,прочего имущества ,Всего,наземного транспорта ,средств (кроме ,автотранспортных ,железнодорожного ,владельцев средств ,владельцев средств ,эксплуатирующих ,вследствие недостатков ,за причинение вреда ,ненадлежащее ,предпринимательских ,рисков,,в обязательном ,федеральными законами,, транспортных средств,вреда в результате ,"здоровью, имуществу ",предусмотренные 
,,,,,,,,,,,,препарата для ,,,,,(кроме средств ,железнодорожного ,транспорта,транспорта,,страхование - всего,государственной ,юридических лиц,граждан,,(кроме средств ,"страхования, ","средств (страхование, ",транспорта,воздушного транспорта,водного транспорта,опасные объекты,"товаров, работ, услуг",третьим лицам,по договору,рисков,,,государственном ,,,,аварии на опасном ,пассажиров,федеральными законами
,,,,,,,,,,,,медицинского ,,,,,железнодорожного ,транспорта,,,,,поддержкой,,,,железнодорожного ,осуществляемого в,осуществляемое в ,,,,,,,,,,,страховании лиц,,,,объекте,,
,,,,,,,,,,,,применения,,,,,транспорта),,,,,,,,,,транспорта),рамках международной ,рамках международной ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,системы страхования ,системы страхования ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,«Зеленая карта»),«Зеленая карта»),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
,,ИТОГО:,,41700476.92046,-,-,-,-,37358349.35372,951650.33673,501467.88343,0,0,450182.4533,36406699.01699,30185605.15262,1472954.71922,18401.93027,3410855.92463,739956.76663,1846380.69257,1126284.22496,22031.58632,21484314.03958,86456.85476,3738617.37027,98912.9376,65860.19137,17348.06105,3.29364,1605439.95452,109367.91381,76128.13251,392257.59921,1459160.01882,-2652.47984,1184863.61119,1297612.88291,-,-,-,4342127.56674,5.4,2144269.65003,2197852.51671,0
1,2284," ГСАО ""Плато""",Москва,2025.37921,-,-,-,-,2025.37921,24.25,24.25,-,-,-,2001.12921,1123.80818,0.63606,-,-,-,15,-,-,1108.17212,-,875.67603,-,-,-,-,-,-,-,-,875.67603,-,-,1.645,-,-,-,-,-,-,-,-
2,0212,"АО  ""Цюрих надежное страхование""",Москва,13532.95718,-,-,-,-,13532.95718,-,-,-,-,-,13532.95718,6323.54162,-,-,-,-,-,-,-,6323.54162,-,5679.16925,-,-,-,-,-,-,-,-,5679.16925,-,1367.24209,163.00422,-,-,-,-,-,-,-,-
3,3947,"АО ""АИГ""",Москва,812301.64604,-,-,-,-,803319.77343,-,-,-,-,-,803319.77343,287191.88419,-,-,-,-,94422.61447,-,-,192769.26972,-,329696.9717,460.98266,460.98266,-,-,-,-,-,-,329235.98904,-,-,186430.91754,-,-,-,8981.87261,-,8981.87261,-,-
4,2239,"АО ""АльфаСтрахование""",Москва,1674920.75487,-,-,-,-,1406721.63172,4815.09057,4815.09057,0,0,0,1401906.54115,1039811.10548,0,160.26697,249042.36072,7246.59897,592.68474,-,-,782769.19408,0,215504.94191,442.84589,0,442.84589,0,79653.67216,293.59529,9397.21679,1671.25438,122853.67258,1192.68482,146592.65183,-2.15807,-,-,-,268199.12315,0,131800.87591,136398.24724,0
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,308992.66045,-,-,-,-,2403.0363,-13.76236,-13.76236,-,-,-,2416.79866,1610.50993,-,-,-,66.25633,1008.25592,-,-,535.76718,0.2305,161.98289,-,-,-,-,-,-,-,-,161.98289,-,-,644.30584,-,-,-,306589.62415,-,152641.16915,153948.455,-
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,48113.03397,-,-,-,-,425.11055,457.54774,457.54774,-,-,-,-32.43719,-32.43719,-10.15266,-,-,-,-,-,-,-22.28453,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47687.92342,-,23261.3713,24426.55212,-
7,1820,"АО ""ГУТА-Страхование""",Москва,12886.60041,-,-,-,-,12886.60041,-,-,-,-,-,12886.60041,12886.60041,-,-,-,-,-,-,-,12886.60041,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,1427,"АО ""МАКС""",Москва,155027.36244,-,-,-,-,62129.1096,15216.38813,15216.38813,-,-,-,46912.72147,43572.12748,240.43149,-,2980.5601,506.52164,12477.91032,-,-,27366.70393,-,3340.59399,23.094,23.094,-,-,205.87676,10.5,2667.78604,433.33719,-,-,-,-,-,-,-,92898.25284,-,46136.67225,46761.58059,-
9,2346,"АО ""ОСК""",Самара,70578.87945,-,-,-,-,55235.35859,7181.6031,7181.6031,-,-,-,48053.75549,44505.5362,18458.30786,13.6,4350.42861,6530.36677,1713.73671,362.78188,-,10904.38077,2171.9336,3054.76331,54.8485,-,-,-,11.48816,415.62788,-,144.78879,2428.00998,-,-,493.45598,-,-,-,15343.52086,-,7380.25977,7963.26109,-
10,0235,"АО ""Русское перестраховочное общество""",Москва,1173224.11354,-,-,-,-,1173224.11354,9138.1848,9138.1848,-,-,-,1164085.92874,1160441.40277,36814.35258,463.27878,-,0.10457,12578.8582,4258.11002,-,1088553.97878,17772.71984,3644.52597,874.82685,874.82685,-,-,-,-,264.10676,70.43641,2435.15595,-,-,-,-,-,-,-,-,-,-,-
11,0915,"АО ""СК ""ПАРИ""",Москва,85572.84424,-,-,-,-,47418.02661,10842.39559,10842.39559,-,-,-,36575.63102,35025.5813,8783.76749,8,1065.28588,-,11199.08006,-,-,8904.14655,5065.30132,1463.58639,353.62294,-,-,-,-,-,-,26.43402,983.52943,100,-,86.46333,-,-,-,38154.81763,-,18605.5344,19549.28323,-
12,1208,"АО ""СОГАЗ""",Москва,8823441.02569,-,-,-,-,8358565.04928,113702.31617,113702.31617,-,-,-,8244862.73311,7683333.87302,13689.64362,-,535988.92154,264202.6835,146397.58447,688317.49723,-,6034375.54028,362.00238,252644.0381,651.50475,-,-,0.79082,102123.23608,916.21122,12256.69432,5445.24156,123719.57716,7530.78219,292812.35109,16072.4709,-,-,-,464875.97641,-,240893.31035,223982.66606,-
13,3229,"АО ""Страховая бизнес группа""",Воронеж,18660.07907,-,-,-,-,5933.19505,31.06698,31.06698,-,-,-,5902.12807,3054.09245,506.95023,-,241.75022,166.48693,1667.71127,-,-,471.1938,-,2371.2984,-,-,-,-,-,5.085,-,111.95382,97.80829,2156.45129,476.73722,-,-,-,-,12726.88402,-,6129.51516,6597.36886,-
14,4351,АО РНПК,Москва,11348494.04709,-,-,-,-,11304327.9269,388736.40747,268282.6724,-,-,120453.73507,10915591.51943,9133754.33599,1080210.10811,12081.55388,1359947.7238,203012.38916,1141407.66721,313109.59211,5983.42736,4998704.46313,25280.83859,1099753.08292,2612.91808,-,-,0.32962,412056.88127,81825.43624,-,291892.9813,317218.6137,-5854.07729,58668.92239,623415.17813,-,-,-,44166.12019,-,44166.12019,-,-
15,3300,"АО СГ ""Спасские ворота""",Салехард,22698.75391,-,-,-,-,1901.48713,5.64873,-,-,-,5.64873,1895.8384,161.45983,-,-,-,-,59.00416,-,-,102.45394,0.00173,1734.37857,-,-,-,-,-,-,-,19.23893,1715.13964,-,-,-,-,-,-,20797.26678,-,10314.4377,10482.82908,-
16,0290,"АО СК ""Альянс""",Москва,640310.06034,-,-,-,-,570490.1453,221.46586,221.46586,-,-,-,570268.67944,292497.35286,-,375.42044,124967.89682,379.00516,36013.86733,-,-,130245.7743,515.38881,184137.96724,-,-,-,-,81144.37411,-,6385.39162,-,96608.20151,-,-10188.68205,103822.04139,-,-,-,69819.91504,-,34443.65903,35376.25601,-
17,2947,"АО СК ""РСХБ-Страхование""",Москва,50328.99107,-,-,-,-,14670.20549,5089.36973,-,-,-,5089.36973,9580.83576,9315.96352,-,-,-,14.32632,4456.77599,103.00537,-4.91327,4739.93744,1.9184,264.87224,-,-,-,-,-,-,-,-,264.87224,-,-,-,-,-,-,35658.78558,-,17544.46385,18114.32173,-
18,1216,"АО СК ""Чулпан""",Альметьевск,76137.9469,-,-,-,-,1216.71169,4.8,4.8,-,-,-,1211.91169,1051.88617,152.57826,-,190,155.7409,-,-,-,553.56701,-,160.02552,1.93509,1.93509,-,-,-,115.60557,-,15.31781,27.16705,-,-,-,-,-,-,74921.23521,-,37289.8204,37631.41481,-
19,1675,Либерти Страхование (АО),Санкт-Петербург,159240.83748,-,-,-,-,139371.29944,123094.99065,184.61083,-,-,122910.37982,16276.30879,4050.04281,-,436.97437,-,8.4,-,-,-,3321.11877,283.54967,11797.80734,11511.12206,4.1394,11506.98266,-,-,-,-,6.48751,280.19777,-,410.45864,18,-,-,-,19869.53804,-,9429.01772,10440.52032,-
20,2708,"ОАО ""ЧСК""",Москва,23151.85237,-,-,-,-,1109.16636,-,-,-,-,-,1109.16636,695.72863,-,-,-,-,-,-,-,689.97343,5.7552,413.40081,-,-,-,-,-,-,412.43727,-,0.96354,-,-,0.03692,-,-,-,22042.68601,-,10884.61719,11158.06882,-
21,1083,"ООО  ""Зетта Страхование""",Москва,51068.3409,-,-,-,-,15274.9285,44.99226,44.99226,-,-,-,15229.93624,13967.54627,334.9035,-,-,113.8165,285.28077,190.47273,-,12505.10622,537.96655,1062.98085,-,-,-,-,-,-,431.69473,43.2,412.84809,175.23803,-,199.40912,-,-,-,35793.4124,-,17740.03091,18053.38149,-
22,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,95271.67777,-,-,-,-,95271.67777,-,-,-,-,-,95271.67777,94891.67777,-,-,-,-,124.33137,-,-,94767.10246,0.24394,380,-,-,-,-,-,-,-,-,380,-,-,-,-,-,-,-,-,-,-,-
23,2496,"ООО ""Абсолют Страхование""     ",Москва,111000.00052,-,-,-,-,92624.36531,831.68323,831.68323,-,-,-,91792.68208,66529.48177,34077.45259,26.06251,6879.87709,7308.00719,1947.07812,-,-,15117.77758,1173.22669,24387.32955,-15.82926,-15.82926,-,-,648.15277,11930.8905,-,37.91069,11779.41681,6.78804,597.76432,278.10644,-,-,-,18375.63521,-,12210.65275,6164.98246,-
24,3487,"ООО ""БИН Страхование""",Москва,11829.20148,-,-,-,-,-9184.70657,-,-,-,-,-,-9184.70657,19.56426,-,-,-,-,-,-,-,19.56426,-,-9204.27083,-,-,-,-,-,-,-,-,-9204.27083,-,-,-,-,-,-,21013.90805,-,9178.41904,11835.48901,-
25,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,410.14182,-,-,-,-,410.14182,410.14182,-,-,-,410.14182,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,4189,"ООО ""Кредендо – Ингосстрах  Кредитное Страхование""",Москва,6174.88518,-,-,-,-,6174.88518,-,-,-,-,-,6174.88518,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6174.88518,-,-,-,-,-,-,-,-,-
27,3438,"ООО ""ПРОМИНСТРАХ""",Москва,11730.09352,-,-,-,-,-772.01812,0.29842,0.29842,-,-,-,-772.31654,-953.96503,-1,-,99.75104,-405,-,-,-,-649.62127,1.9052,181.64849,-,-,-,-,-,-,195.22043,-1.33,-12.24194,-,-,-,-,-,-,12502.11164,-,6101.72633,6400.38531,-
28,1307,"ООО ""СК ""Согласие""",Москва,432216.28721,-,-,-,-,331812.88422,1116.24944,1116.24944,-,-,-,330696.63478,299098.99228,11875.88314,307.91595,14843.56344,18787.1427,25028.15678,15620.92114,15605.90012,211364.17656,1271.23257,5943.40869,-,-,-,-,7.51051,290.28539,604.10959,3795.85488,1243.8481,1.80022,10926.70784,14727.52597,-,-,-,100403.40299,-,49925.71617,50477.68682,-
29,1182,"ООО ""СК ""ТИТ""",Москва,223865.3601,-,-,-,-,223865.3601,6725.19875,6725.19875,-,-,-,217140.16135,137071.01904,10404.56091,-,52869.47315,176.41381,35896.25325,-,-,33075.06945,4649.24847,77204.8152,320.49768,320.49768,-,-,65158.29222,-,1.6632,1488.02348,10236.33862,-,-,2864.32711,-,-,-,-,-,-,-,-
30,3969,"ООО ""СК Чабб""",Москва,2607057.00512,-,-,-,-,2607057.00512,34472.97736,34472.97736,-,-,-,2572584.02776,1803482.76593,-,-,-,-,71098.88032,-,-,1732383.88561,-,246097.76784,-,-,-,-,-,-,-,3226.7722,242870.99564,-,519920.03396,3083.46003,-,-,-,-,-,-,-,-
31,4174,"ООО ""СКОР П.О.""",Москва,1249663.16444,-,-,-,-,1251163.39951,-56198.93024,-62529.65885,-,-,6330.72861,1307362.32975,1253437.27392,114144.92793,3385.26,33230.71062,7006.57178,56921.09073,67375.56735,-,971373.14551,-,52364.26594,14834.55664,2805.13107,-,-,12232.2523,-,-,-,25073.39792,224.05908,-,1560.78989,-,-,-,-1500.23507,-,-1500.23507,-,-
32,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,38056.71092,-,-,-,-,38056.71092,30.54575,30.54575,-,-,-,38026.16517,20521.56339,1145.94398,-,1566.80149,30,964.59164,-,-,16746.38229,67.84399,17265.68726,-,-,-,-,-,-,-,-,17230.35911,35.32815,-,238.91452,-,-,-,-,-,-,-,-
33,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,3653.77872,-,-,-,-,3635.92283,20.24303,20.24303,-,-,-,3615.6798,3430.98646,-,-,-,136.51503,1634.304,-,-,1650.85043,9.317,184.69334,-,-,-,-,-,-,0.90135,-,104.41949,79.3725,-,-,-,-,-,17.85589,-,17.85589,-,-
34,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,69059.79959,-,-,-,-,9600.12148,49.99645,49.99645,-,-,-,9550.12503,7469.53232,1.14237,-,1.42864,-,3867.05131,-,-,3168.89846,431.01154,1986.63679,-,-,-,-,41.92783,-,1918.32103,-,26.38793,-,-,93.95592,-,-,-,59459.67811,-,29178.46325,30281.21486,-
35,0585,"ООО ""СФ ""Адонис""",Пермь,15817.80565,-,-,-,-,2465.25839,18.52563,18.52563,-,-,-,2446.73276,2406.61121,23.86266,-,-,126.90116,-,-,-,2254.50397,1.34342,40.12155,-,-,-,-,-,-,17.9775,-,11.14605,10.998,-,-,-,-,-,13352.54726,-,6557.96648,6794.58078,-
36,3398,"ООО СК ""ВТБ Страхование""",Москва,456642.30012,-,-,-,-,178888.73684,528.92043,528.92043,-,-,-,178359.81641,132983.84752,-,-88.3249,13767.18782,-,12403.43778,-,-,106015.04844,886.49838,43941.08968,-,-,-,-,35726.68875,-,-,-132.3212,8288.88264,57.83949,-0.95723,1435.83644,-,-,-,277753.56328,-,117505.67285,160247.89043,-
37,3847,"ООО СК ""Независимая страховая группа""",Москва,35578.44623,-,-,-,-,3748.76062,-,-,-,-,-,3748.76062,3748.1581,-,-,-,-,2478.96561,-,-,1269.19249,-,0.60252,-,-,-,-,-,-,-,-,0.60252,-,-,-,-,-,-,31829.68561,-,31829.68561,-,-
38,3268,"ООО СК ""Паритет-СК""",Москва,34913.88558,-,-,-,-,17926.19344,424.99892,424.99892,-,-,-,17501.19452,16587.57351,47.20182,-,1555.57989,83.33802,1983.82303,-,-,12910.84175,6.789,891.56238,2.36534,-,-,-,-,43.25386,-,-,845.94318,-,-,22.05863,-,-,-,16987.69214,-,8381.7155,8605.97664,-
39,4331,"ООО СК ""Сбербанк страхование""",Москва,173331.28363,-,-,-,-,173331.28363,180.75572,180.75572,-,-,-,173150.52791,67525.91033,158.99477,16.75904,-,-,2754.56316,12.25031,-,63568.0436,1015.29945,61993.70707,-,-,-,-,-,-,-,15217.93468,46582.92007,192.85232,29944.88074,13686.02977,-,-,-,-,-,-,-,-
40,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,1370.14931,-,-,-,-,1370.14931,-,-,-,-,-,1370.14931,963.17721,-,-,-,-,9.7095,-,-,953.46771,-,406.9721,-,-,-,-,-,-,406.9721,-,-,-,-,-,-,-,-,-,-,-,-,-
41,1643,"ООО СПК ""Юнити Ре""",Москва,1588.03185,-,-,-,-,1588.03185,24.91761,24.91761,-,-,-,1563.11424,929.30503,-1036.97865,-,-,601.88569,-,-,-,1322.08589,42.3121,633.93492,-,-,-,-,693.92488,-,-,-,-59.98996,-,-,-0.12571,-,-,-,-,-,-,-,-
42,0397,"ООО Страховая Компания  ""Гелиос""",Москва,7384.6777,-,-,-,-,2969.20257,2969.19581,2969.19581,-,-,-,0.00676,0.00676,-,-,-,-,-,-,-,0.00676,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4415.47513,-,4415.47513,-,-
43,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,266246.10026,-,-,-,-,191982.202,7298.35038,7298.35038,-,-,-,184683.85162,152502.39932,24577.57332,21.60421,4078.10959,654.11431,16585.54997,2868.90862,-,100075.92785,3640.61145,5212.94482,87.62926,87.62926,-,1.3172,-,100.36538,1139.34975,25.40242,3858.88081,-,26731.07607,237.43141,-,-,-,74263.89826,5.4,36861.3886,37397.10966,-
44,0001,"ПАО СК ""Росгосстрах""",Люберцы,1700621.90947,-,-,-,-,1095882.36766,81.87772,81.87772,-,-,-,1095800.48994,990543.01868,116.55446,-,18670.99767,687.70689,11861.41364,723.33,-,958434.20374,48.81228,48619.27937,5553.65761,155.42511,5398.2325,-,37.25176,118.8,1497.07985,17552.78148,23859.70867,-,53020.32618,3617.86571,-,-,-,604739.54181,-,291781.31741,312958.2244,-
45,0621,"САО ""ВСК""",Москва,1449689.84829,-,-,-,-,1205408.96651,70713.73123,65356.24641,-,-,5357.48482,1134695.23528,1016340.01292,17930.80881,7.34266,139425.71181,35026.6826,23616.02131,6177.70999,447.17211,792908.267,1247.46874,86752.7866,225.01808,225.01808,-,0.856,38186.70721,11977.41779,10601.14951,7496.80068,26827.43401,-8562.59668,8997.61783,22604.81793,-,-,-,244280.88178,-,118158.0657,126122.81608,-
46,0348,"САО ""ЛЕКСГАРАНТ""",Москва,250428.70157,-,-,-,-,250428.70157,703.27537,703.27537,-,-,-,249725.4262,114873.30724,-,-,114873.30724,-,-,-,-,-,-,134852.11896,-,-,-,-,134852.11896,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,0177,САО ЭРГО,Москва,228.04056,-,-,-,-,228.04056,-,-,-,-,-,228.04056,228.04056,-,-,-,-,-,-,-,228.04056,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,0928,"СПАО ""Ингосстрах""",Москва,5866721.1067,-,-,-,-,5237632.23833,85630.83828,10373.23239,-,-,75257.60589,5152001.40005,4042669.99718,68666.30498,334.95561,727084.47347,184478.44432,85562.51113,26566.2317,-,2949977.07597,-,810367.03703,60441.70446,60441.70446,-,-,642659.59879,1324.83969,23283.86983,43607.95103,39049.07323,-,721.41822,298242.94762,-,-,-,629088.86837,-,317224.43434,311864.43403,-
49,1209,"СПАО ""РЕСО-Гарантия""",Москва,1009218.36053,-,-,-,-,352602.25859,117023.7902,2656.43139,-,-,114367.35881,235578.46839,183962.95302,31639.95959,851.26075,3134.02398,2855.34638,27346.9283,597.84651,-,97571.50356,19966.08395,10351.16757,475.63697,475.63697,-,-,-,-,4646.19084,61.14715,5168.19261,-,37690.17687,3574.17093,-,-,-,656616.10194,-,288798.58216,367817.51978,-
в том числе,,,,25365082.92292,-,-,-,-,21022955.35618,525127.94661,279544.019,0,0,245583.92761,20497827.40957,17556562.97658,1291761.74823,13815.66084,2327901.2403,423557.78196,1515980.45245,222882.57369,22031.58632,11675480.84105,85182.67806,1759821.84012,39732.83605,16728.84548,11506.98266,3.29364,543033.05303,108043.07412,35103.05564,333112.98144,717546.60875,-16753.06255,376068.96621,805373.62666,-,-,-,4342127.56674,5.4,2144269.65003,2197852.51671,0
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из-за пределов территории Российской Федерации,,,,16335393.99754,-,-,-,-,16335393.99754,426522.39012,221923.86443,0,0,204598.52569,15908871.60742,12629042.17604,181192.97099,4586.26943,1082954.68433,316398.98467,330400.24012,903401.65127,-,9808833.19853,1274.1767,1978795.53015,59180.10155,49131.34589,5841.07839,0,1062406.90149,1324.83969,41025.07687,59144.61777,741613.41007,14100.58271,808794.64498,492239.25625,-,-,-,0,0,0,0,0
