Сведения о количестве заключенных договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,46376,76,30129,30129,26687,0,16247,16247,9384,0,0,6863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1207,"АО  ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,1090065,97,0,0,0,0,1090065,342071,272607,0,0,69464,747994,332354,188,0,0,0,0,0,0,0,332166,234715,0,0,0,0,0,0,0,0,234715,0,0,180925,0,0,0,0,0,0,0,0
4,3991,"АО  ""СК  БЛАГОСОСТОЯНИЕ""",Москва,1650563,97899,927,871,0,56,1649636,1649636,1647063,0,0,2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0206,"АО  ""Страховая Компания ""ДИАНА""",Ангарск,25457,0,0,0,0,0,25457,23242,3325,0,0,19917,2215,1967,27,0,0,0,45,0,0,258,1637,248,0,0,0,0,0,0,5,10,233,0,0,0,0,0,0,0,0,0,0,0
6,0191,"АО  ""Тинькофф  Страхование""",Москва,1881964,0,0,0,0,0,1836116,1701198,1701198,0,0,0,134918,105176,43790,0,0,0,0,0,0,1,61385,13953,3895,3895,0,0,0,0,0,0,10058,0,0,15789,0,0,0,45848,45848,0,0,0
7,0212,"АО  ""Цюрих надежное страхование""",Москва,1267,65,0,0,0,0,1267,13,13,0,0,0,1254,364,1,0,0,0,139,0,0,221,3,619,2,2,0,0,0,0,0,231,386,0,109,162,0,0,0,0,0,0,0,0
8,3947,"АО ""АИГ""",Москва,1258,0,0,0,0,0,1076,0,0,0,0,0,1076,252,1,0,0,0,89,0,0,162,0,462,22,22,0,0,0,0,0,0,440,0,0,362,0,0,0,182,0,182,0,0
9,2239,"АО ""АльфаСтрахование""",Москва,21945777,8847,0,0,0,0,19361201,5703317,5556060,6,0,147257,13657884,6013498,141502,152,57,149,3945,131,12,7544,5860018,539807,166383,14515,151868,0,56,359,52,310,372372,275,503,7104076,0,0,0,2584576,2571911,11342,1323,0
10,3064,"АО ""Боровицкое страховое общество""",Москва,32092,12135,0,0,0,0,21557,20031,7751,0,0,12280,1526,933,365,0,0,0,16,0,0,276,276,593,2,2,0,0,0,0,0,43,225,323,0,0,0,0,0,10535,10535,0,0,0
11,0433,"АО ""ВостСибЖАСО""",Иркутск,37183,0,0,0,0,0,37183,31700,12577,0,0,19123,5483,4911,41,0,0,0,154,0,0,173,4543,569,0,0,0,0,0,0,0,0,569,0,0,3,0,0,0,0,0,0,0,0
12,4014,"АО ""ГСК ""Югория-Жизнь""",.Ханты-Мансийск,640,0,601,601,0,0,39,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,904100,0,0,0,0,0,471012,240625,134284,0,0,106341,230387,209208,86534,0,0,2,1611,82,0,965,120014,20725,144,144,0,0,0,100,1,14,20356,110,5,449,0,0,0,433088,432409,626,53,0
14,2071,"АО ""ГСМК""",Санкт-Петербург,166,148,0,0,0,0,166,166,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1820,"АО ""ГУТА-Страхование""",Москва,295,0,0,0,0,0,295,24,0,0,0,24,271,264,44,0,0,0,176,0,0,43,1,7,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
16,1412,"АО ""Д2  Страхование""",Новосибирск,103951,3105,0,0,0,0,103951,47321,23829,0,0,23492,56630,27332,0,0,0,0,1322,0,0,226,25784,15420,0,0,0,0,0,0,0,0,15420,0,0,13878,0,0,0,0,0,0,0,0
17,0055,"АО ""ДальЖАСО""",Хабаровск,51736,0,0,0,0,0,51736,40983,13998,0,0,26985,10753,10345,67,0,0,2,9625,0,0,236,415,408,4,4,0,0,0,7,0,0,238,159,0,0,0,0,0,0,0,0,0,0
18,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,453946,0,0,0,0,0,453946,450068,450068,0,0,0,3878,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,36,0,3842,0,0,0,0,0,0,0,0
19,4337,"АО ""КСА - КЛУВЕР""",Красноперекопск,9350,0,0,0,0,0,9350,5164,4989,0,0,175,4186,3196,1612,0,0,0,2,0,0,478,1104,734,1,1,0,0,0,0,0,0,443,290,0,256,0,0,0,0,0,0,0,0
20,1427,"АО ""МАКС""",Москва,976283,0,0,0,0,0,277785,182320,160177,0,0,22143,95465,90392,26016,0,1,12,175,26,0,1600,62562,3385,1104,1104,0,0,15,38,39,89,2038,62,19,1669,0,0,0,698498,696022,1000,1476,0
21,3256,"АО ""МетЛайф""",Москва,394650,0,30394,30170,26608,224,364256,364256,223380,0,0,140876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3116,"АО ""НАСКО""",Казань,972053,0,0,0,0,0,391021,271686,245750,0,0,25936,119335,71404,3884,5,0,16,719,3493,0,1388,61899,9181,75,75,0,0,41,106,11,156,8115,677,7,38743,0,0,0,581032,577475,1671,1886,0
23,2346,"АО ""ОСК""",Самара,191434,7,0,0,0,0,56743,29820,17363,0,0,12457,26923,22331,8871,1,3,42,1739,3,0,1900,9772,4273,621,621,0,0,58,107,4,193,3216,74,0,319,0,0,0,134691,134189,414,88,0
24,3748,"АО ""Русский Стандарт Страхование""",Москва,351981,0,135500,135500,0,0,216481,216481,184479,0,0,32002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,2619,"АО ""СК ""Астро-Волга""",Самара,240151,0,0,0,0,0,52911,38419,35993,0,0,2426,14492,12265,9672,0,0,7,276,2,0,84,2224,2227,1,1,0,0,0,0,0,4,2221,1,0,0,0,0,0,187240,187240,0,0,0
27,3780,"АО ""СК ""Выручим!""",Екатеринбург,4,0,0,0,0,0,4,1,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
28,0507,"АО ""СК ""Колымская""",Хабаровск,59506,3048,12594,12580,0,14,46912,46912,13900,0,0,33012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0915,"АО ""СК ""ПАРИ""",Москва,1078361,0,0,0,0,0,1058645,41914,25080,0,0,16834,1016731,1001744,2550,10,1,18,968153,0,0,4934,26078,7109,2527,2527,0,0,9,152,11,385,3999,26,17,7861,0,0,0,19716,18724,923,69,0
30,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,1501,0,0,0,0,0,1501,1501,0,0,0,1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,262535,0,0,0,0,0,106190,80208,54872,0,0,25336,25982,20596,8176,0,0,13,2999,0,0,2261,7147,2527,1157,1157,0,0,0,0,0,3,707,660,0,2859,0,0,0,156345,155297,272,776,0
32,2359,"АО ""СК УСПЕХ""",Москва,68,0,0,0,0,0,68,60,17,0,0,43,8,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
33,2873,"АО ""СМК ""Сахамедстрах""",Якутск,2383,1291,0,0,0,0,2383,2383,0,0,0,2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1587,"АО ""СО ""Талисман""",Казань,54396,0,0,0,0,0,4103,2904,2904,0,0,0,1199,956,619,0,1,0,0,22,12,44,270,211,0,0,0,0,2,0,0,3,206,0,0,32,0,0,0,50293,50293,0,0,0
35,1208,"АО ""СОГАЗ""",Москва,2726850,0,0,0,0,0,1156588,623590,312604,0,0,310986,532998,380500,48665,368,171,288,11513,183,5,19262,300050,90328,6620,6620,0,3,428,382,270,2740,79741,144,477,61693,4,4,0,1570258,1526775,39216,4267,0
36,3229,"АО ""Страховая бизнес группа""",Воронеж,29310,13,0,0,0,0,16739,15871,14471,0,0,1400,868,485,15,0,2,1,195,0,0,149,123,347,0,0,0,0,23,5,0,92,195,32,0,36,0,0,0,12571,11830,421,320,0
37,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,195,0,0,0,0,0,195,3,3,0,0,0,192,189,145,0,0,0,0,13,13,31,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,4513,0,0,0,0,0,4513,4513,0,0,0,4513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0983,"АО ""Страховая группа ""УралСиб""",Москва,63907,15,0,0,0,0,63907,49559,3964,0,0,45595,14348,9414,2,0,0,0,193,0,0,48,9171,4876,0,0,0,0,0,0,0,0,4875,1,0,58,0,0,0,0,0,0,0,0
40,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,18489,0,0,0,0,0,6116,841,326,0,0,515,5275,2175,1309,0,0,0,60,0,0,62,744,1133,1068,1068,0,0,0,0,0,5,60,0,0,1967,0,0,0,12373,12373,0,0,0
41,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2144,"АО ""Страховая компания АСКО-Центр""",Курск,62040,0,0,0,0,0,62040,42471,39895,0,0,2576,19569,19511,18850,0,0,0,91,14,0,270,286,58,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0
43,3987,"АО ""УРАЛСИБ Жизнь""",Москва,11935,0,11523,11522,5191,1,412,412,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3995,АО ВТБ Страхование жизни,Москва,36751,55,36750,36750,584,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3300,"АО СГ ""Спасские ворота""",Салехард,129153,1123,0,0,0,0,125396,3717,1180,0,0,2537,121679,120207,77,0,0,0,118906,0,0,274,950,1472,897,0,897,0,0,9,1,17,548,0,0,0,0,0,0,3757,3654,89,14,0
46,1858,"АО СК "" Армеец""",Москва,98000,8903,0,0,0,0,35764,32090,18749,0,0,13341,3674,2872,703,0,0,3,10,0,0,155,2001,797,9,9,0,0,7,0,0,224,489,68,0,5,0,0,0,62236,62236,0,0,0
47,0290,"АО СК ""Альянс""",Москва,234404,1667,0,0,0,0,233708,126919,99358,5,0,27561,106789,7975,566,68,23,22,1667,0,0,1097,4532,1023,2,2,0,0,35,1,4,43,918,20,11,97780,0,0,0,696,0,497,199,0
48,0278,"АО СК ""АСКОМЕД""",Самара,56,0,0,0,0,0,56,56,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,199058,26483,0,0,0,0,104179,70664,62749,0,0,7915,33515,1625,193,0,0,1,326,0,0,115,990,31885,31708,101,31607,0,0,1,0,18,158,0,0,5,0,0,0,94879,94879,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,94184,0,0,0,0,0,94184,79170,78120,0,0,1050,15014,14981,15,2548,0,0,12161,0,0,127,130,33,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,1386,0,0,0,0,0,1386,1,1,0,0,0,1385,1375,1,0,0,0,1059,0,0,309,6,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
52,2947,"АО СК ""РСХБ-Страхование""",Москва,372842,0,0,0,0,0,372754,84366,84364,0,0,2,288388,144818,1325,6,0,5,32,1448,118,11683,130319,118059,59,59,0,0,0,0,0,6,117994,0,1323,24188,0,0,0,88,0,88,0,0
53,3467,"АО СК ""Сибирский Спас""",Новокузнецк,159970,0,0,0,0,0,83949,56157,17842,0,0,38315,27792,27118,26297,0,0,0,0,0,0,50,771,674,0,0,0,0,0,0,0,3,671,0,0,0,0,0,0,76021,76021,0,0,0
54,3983,"АО СК ""Стерх""",Якутск,249269,0,0,0,0,0,53804,48474,48451,0,0,23,5330,3779,347,0,13,67,58,14,5,697,2583,1355,10,10,0,0,40,79,0,79,1145,2,15,181,0,0,0,195465,195465,0,0,0
55,1216,"АО СК ""Чулпан""",Альметьевск,105704,0,0,0,0,0,34763,22164,21731,0,0,433,12599,8505,963,0,0,5,1,265,0,222,7049,4051,66,66,0,0,0,2,17,4,3961,1,0,43,0,0,0,70941,69347,1572,22,0
56,1621,"АО Страховое общество ""ЯКОРЬ""",Москва,82216,0,0,0,0,0,68603,66159,15764,0,0,50395,2444,1630,83,0,0,4,722,0,0,610,211,800,61,61,0,0,0,11,0,1,413,314,0,14,0,0,0,13613,13613,0,0,0
57,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,101,0,0,0,0,0,101,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0
58,2733,"ЗАО ""СК ""Резерв""",Хабаровск,47908,0,0,0,0,0,47908,45855,45855,0,0,0,2053,993,0,0,0,0,0,0,0,0,993,993,0,0,0,0,0,0,0,0,993,0,0,67,0,0,0,0,0,0,0,0
59,2284,"ЗАО ГСАО ""Плато""",Москва,349,0,0,0,0,0,349,278,278,0,0,0,71,63,1,0,0,0,46,0,0,13,3,8,1,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
60,1675,Либерти Страхование (АО),Санкт-Петербург,413456,180,0,0,0,0,335026,253158,58032,0,0,195126,81868,69970,15118,0,0,15,1331,0,0,1087,52419,9558,1757,1757,0,0,0,12,9,33,7710,37,75,2265,0,0,0,78430,78187,159,84,0
61,4349,"НКО ""МОВС""",Санкт-Петербург,85,0,0,0,0,0,85,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0
62,4314,"НКО ""ПОВС застройщиков""",Москва,15697,0,0,0,0,0,15697,0,0,0,0,0,15697,0,0,0,0,0,0,0,0,0,0,15697,0,0,0,0,0,0,0,0,0,15697,0,0,0,0,0,0,0,0,0,0
63,4301,НКО НОВС,Камышин,2841,0,0,0,0,0,2841,0,0,0,0,0,2841,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,2821,0,0,0,0,0,0,0,0
64,4202,"НКО ОВС ""Саклау""",Казань,8,0,0,0,0,0,8,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
65,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,42,0,0,0,0,0,42,0,0,0,0,0,42,42,5,0,0,0,0,0,0,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,7,0,0,0,0,0,7,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
67,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,616,0,0,0,0,0,616,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0
68,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,95,0,0,0,0,0,95,0,0,0,0,0,95,95,24,0,0,0,0,0,0,62,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1298,"ОАО ""Капитал Страхование""",Когалым,30283,1,0,0,0,0,7498,2337,203,0,0,2134,5161,3456,1945,0,5,39,51,0,0,684,732,1616,925,925,0,0,11,92,43,1,544,0,4,85,0,0,0,22785,18277,4474,34,0
70,2708,"ОАО ""ЧСК""",Москва,7203,0,0,0,0,0,4791,2803,2798,0,0,5,1988,168,7,0,2,2,16,0,0,132,9,660,8,8,0,0,229,30,24,0,369,0,0,1160,3,3,0,2409,0,2154,255,0
71,0518,"ОАО СК ""БАСК""",Белово,56281,0,0,0,0,0,15669,12248,6874,0,0,5374,3421,3319,2778,0,0,0,163,0,0,45,333,96,2,2,0,0,0,0,0,0,94,0,0,6,0,0,0,40612,40298,314,0,0
72,0436,"ООО  ""АМТ Страхование""",Москва,415,95,0,0,0,0,415,82,82,0,0,0,333,97,0,0,0,74,23,0,0,0,0,236,0,0,0,0,0,234,0,1,1,0,0,0,0,0,0,0,0,0,0,0
73,1083,"ООО  ""Зетта Страхование""",Москва,1092341,100503,0,0,0,0,931285,586847,404885,0,0,181962,344438,196477,32515,2,0,0,3831,1270,0,17211,141648,81448,1052,1052,0,0,0,0,13,35,80149,199,2,66511,0,0,0,161056,157999,2135,922,0
74,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,20629,0,0,0,0,0,18888,7196,7193,0,0,3,11692,11657,10500,0,0,0,125,0,0,163,869,31,6,6,0,0,4,0,0,5,16,0,0,4,0,0,0,1741,1741,0,0,0
75,3828,"ООО  СК ""Альянс Жизнь""",Москва,11685,402,3648,3644,0,4,8037,8037,5495,0,0,2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,1297811,0,550988,550988,442054,0,746823,746823,746809,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2496,"ООО ""Абсолют Страхование""     ",Москва,361004,31063,0,0,0,0,350037,276361,224617,2,0,51744,73676,38102,2682,0,0,182,4239,0,0,3182,27817,18944,790,790,0,0,0,219,0,2355,9731,5849,106,16524,0,0,0,10967,10469,330,168,0
78,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,30940,1121,0,0,0,0,30940,28727,6330,0,0,22397,2213,1163,428,0,0,1,529,0,0,64,141,928,704,704,0,0,0,2,0,1,147,74,0,122,0,0,0,0,0,0,0,0
79,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,193138,0,0,0,0,0,193138,79004,65229,0,0,13775,114134,78642,112,0,7,1,6,3980,0,1307,73229,34257,2,2,0,0,11,2,0,44,34198,0,0,1235,0,0,0,0,0,0,0,0
80,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,513008,176,506252,506252,0,0,6756,6756,1574,0,0,5182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,91,0,0,0,0,0,91,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0
82,3487,"ООО ""БИН Страхование""",Москва,98,0,0,0,0,0,98,39,38,0,0,1,59,39,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
83,3799,"ООО ""БСД""",Москва,13832,0,0,0,0,0,13832,2596,735,0,0,1861,11236,2501,199,0,0,0,1588,0,0,563,151,8236,117,117,0,0,0,0,0,0,7723,396,499,0,0,0,0,0,0,0,0,0
84,3826,"ООО ""Вита-страхование""",Сургут,1125,0,719,719,4,0,406,406,403,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,3866,"ООО ""ВСК-Линия жизни""",Москва,28903,90,28898,28898,0,0,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
86,3978,"ООО ""ВСК-Милосердие""",Москва,6,0,0,0,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1284,"ООО ""Группа Ренессанс Страхование""",Москва,1932751,126166,0,0,0,0,1457079,1229211,826347,0,0,402864,227868,132916,86935,6,0,22,1448,0,0,2196,42309,51353,28940,28940,0,0,0,6,1,76,22330,0,0,43599,0,0,0,475672,474413,1074,185,0
