Сведения о количестве урегулированных страховых случаев,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
,,ИТОГО:,,10393677,291039,309118,56629,12246,252489,8724872,7871966,161398,11,37,7710568,852906,813657,697948,860,106,467,14497,2034,130,10450,87295,14181,895,522,241,87,45,7932,7554,0,13,365,28,459,4506,361,379,24689,27135,27135,0,1332552,1330410,287,1855,0
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,20055,492,0,0,0,0,19584,17112,259,0,0,16853,2472,2004,1389,0,0,16,68,0,0,111,420,83,0,0,0,0,0,39,38,0,0,1,0,3,41,0,1,384,0,0,0,471,468,0,3,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,44,0,0,0,0,0,44,0,0,0,0,0,44,44,39,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,2857,142,0,0,0,0,2857,2699,79,0,0,2620,158,138,98,0,0,0,0,0,0,40,0,20,0,0,0,0,0,1,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,3295,0,0,0,0,0,2278,1636,668,0,0,968,642,639,570,0,0,0,0,3,0,10,56,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1017,1011,0,6,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,507,0,0,0,0,0,472,282,282,0,0,0,190,164,106,0,0,0,26,0,0,19,13,20,0,0,0,0,0,10,10,0,0,0,0,0,10,0,0,6,0,0,0,35,35,0,0,0
6,4210,  АИЖК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,3874,6,0,0,0,0,3874,2645,2645,0,0,0,1229,1204,139,0,1,0,0,198,0,13,853,24,0,0,0,0,0,4,0,0,4,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,5750,61,0,0,0,0,5750,5750,0,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,455,  АКОМС,Холмск,83,0,0,0,0,0,83,64,16,0,0,48,19,19,13,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3572,  АКЦЕПТ,Люберцы,244,0,0,0,0,0,244,0,0,0,0,0,244,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3859,  АЛЛЕГА,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,1818725,78,0,0,0,0,1758930,1690619,3898,0,0,1686721,68311,61323,43762,151,14,19,166,61,1,448,16702,530,46,2,0,44,0,298,298,0,0,0,0,12,173,1,19,6439,0,0,0,59795,59701,21,73,0
13,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,2343,39,2047,1999,0,48,296,296,54,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,290,  АЛЬЯНС,Москва,11720,57,16,16,0,0,10048,4087,2555,10,0,1532,5961,3774,2588,60,2,9,659,12,1,380,64,377,0,0,0,0,0,300,280,0,1,19,0,5,72,0,53,1757,0,0,0,1656,1640,2,14,0
16,3828,  АЛЬЯНС ЖИЗНЬ,Москва,128895,6632,624,624,35,0,128271,128271,578,0,0,127693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2699,  АЛЬЯНС-МЕД,Сызрань,9,9,0,0,0,0,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,436,  АМТ СТРАХОВАНИЕ,Москва,3,2,0,0,0,0,3,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,66,  АНГАРА,Братск,3242,0,0,0,0,0,457,362,322,0,0,40,95,95,77,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2785,2785,0,0,0
20,2982,  АНДРОМЕДА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,2192,0,0,0,0,0,2192,2141,313,0,0,1828,51,7,0,0,0,0,0,0,0,4,3,19,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,25,0,0,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,12480,0,0,0,0,0,4624,3188,918,0,0,2270,1436,1409,1317,0,0,0,1,4,0,16,71,27,0,0,0,0,0,20,20,0,0,0,0,2,5,0,0,0,0,0,0,7856,7847,0,9,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,892,0,842,842,0,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,278,  АСКОМЕД,Самара,3526,0,0,0,0,0,3526,3526,0,0,0,3526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3767,  АСКОР,Москва,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2144,  АСКО-ЦЕНТР,Курск,612,0,0,0,0,0,612,493,24,0,0,469,119,119,106,0,0,0,0,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1372,  АСТРАМЕД-МС,Екатеринбург,27,0,0,0,0,0,27,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,758,  АСТРА-МЕТАЛЛ,Магнитогорск,9165,0,0,0,0,0,9165,9165,0,0,0,9165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2619,  АСТРО-ВОЛГА,Самара,3114,0,0,0,0,0,1079,627,214,0,0,413,452,411,388,0,0,0,1,0,0,1,21,41,0,0,0,0,0,4,4,0,0,0,0,9,28,0,0,0,0,0,0,2035,2035,0,0,0
32,2684,  АСТРО-ВОЛГА-МЕД,Самара,1461,3,0,0,0,0,1461,1461,0,0,0,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,518,  БАСК,Белово,58841,0,0,0,0,0,57856,57791,144,0,0,57647,65,63,53,0,0,0,1,0,0,1,8,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,985,979,6,0,0
35,3673,  БЕЛОКАМЕННАЯ,Москва,28,0,0,0,0,0,28,20,0,0,0,20,8,8,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3487,  БИН СТРАХОВАНИЕ,Москва,14449,621,0,0,0,0,9376,5195,1761,0,0,3434,4181,3732,3070,0,0,0,7,0,0,74,581,205,0,0,0,0,0,120,120,0,0,0,0,11,72,2,0,244,0,0,0,5073,5041,1,31,0
37,3991,  БЛАГОСОСТОЯНИЕ,Москва,4211,0,232,162,0,70,3979,3979,3976,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,665,0,0,0,0,0,664,311,76,0,0,235,353,338,0,0,0,0,0,0,0,0,338,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,1,1,0,0,0
39,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,85,0,0,0,0,0,69,55,1,0,0,54,14,14,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0
40,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,7738,0,0,0,0,0,7738,7217,11,0,0,7206,521,507,481,0,0,0,3,0,0,19,4,13,0,0,0,0,0,6,6,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0
41,2664,  ВЕКТОР,Симферополь,93257,0,0,0,0,0,91945,91915,16,0,0,91899,30,30,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,1312,0,0,0
42,3245,  ВЕРНА,Краснодар,808,0,0,0,0,0,808,760,68,0,0,692,48,45,42,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
43,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3561,  ВИТАЛ-ПОЛИС,Москва,354,0,0,0,0,0,354,338,2,0,0,336,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,1563,0,677,659,0,18,886,886,33,0,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,259,0,0,0,0,0,259,188,76,0,0,112,71,65,56,0,0,0,0,0,0,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
47,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,97,0,0,0,0,0,97,97,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,433,  ВОСТСИБЖАСО,Иркутск,9074,0,0,0,0,0,9074,8913,880,0,0,8033,161,156,69,0,0,0,0,0,0,10,77,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
49,621,  ВСК,Москва,215498,944,0,0,0,0,102702,60357,15223,0,0,45134,42345,41131,38332,0,4,5,50,47,0,648,2045,1143,16,16,0,0,0,640,634,0,2,4,0,11,329,147,0,71,35,35,0,112761,112590,18,153,0
50,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,3320,0,429,228,0,201,139,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2752,2752,0,0,0,0,0,0
51,3978,  ВСК-МИЛОСЕРДИЕ,Москва,886,0,0,0,0,0,886,886,0,0,0,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,4003,0,0,0,0,0,4003,4003,0,0,0,4003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3398,  ВТБ СТРАХОВАНИЕ,Москва,88091,0,0,0,0,0,74491,49182,8511,0,0,40671,25309,24055,4502,20,0,9,51,0,0,157,19316,276,0,0,0,0,0,75,75,0,0,0,0,5,196,0,0,978,10823,10823,0,2777,2753,2,22,0
54,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,69,0,69,45,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3780,  ВЫРУЧИМ!,Екатеринбург,1008,0,0,0,0,0,1008,23,20,0,0,3,985,983,979,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,630,  ГАЙДЕ,Санкт-Петербург,22256,0,0,0,0,0,19306,16055,115,0,0,15940,3251,3233,3200,0,0,0,3,0,0,6,24,17,0,0,0,0,0,16,16,0,0,0,0,0,1,0,0,1,0,0,0,2950,2938,0,12,0
57,3908,  ГАЛАКТИКА,Москва,7,0,0,0,0,0,7,6,0,0,0,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,473,  ГЕВОРСТРАХ,Ярославль,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
60,397,  ГЕЛИОС,Москва,7948,0,0,0,0,0,4614,2723,710,0,0,2013,1891,1649,1544,0,0,0,0,0,0,24,81,35,0,0,0,0,0,16,16,0,0,0,0,1,18,0,0,207,0,0,0,3334,3334,0,0,0
61,2397,  ГЕОПОЛИС,Москва,3576,0,0,0,0,0,3491,0,0,0,0,0,3491,3486,3470,0,0,0,0,0,0,2,14,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0
62,448,  ГЕОПОЛИС,Москва,243775,0,243341,0,0,243341,434,434,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,6275,0,0,0,0,0,6275,6275,0,0,0,6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,63,0,0,0,0,0,63,0,0,0,0,0,63,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2042,  ГРАНТА,Казань,1673,0,0,0,0,0,1673,1520,7,0,0,1513,153,146,143,0,0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0
66,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,195172,19,0,0,0,0,177419,132684,1215,0,0,131469,44735,44197,35374,1,0,11,8447,0,0,151,213,399,56,56,0,0,0,274,269,0,0,5,0,7,62,0,0,139,0,0,0,17753,17749,1,3,0
67,1820,  ГУТА-СТРАХОВАНИЕ,Москва,3220,0,0,0,0,0,1255,210,21,0,0,189,1045,1021,1008,0,0,0,0,1,1,8,4,21,0,0,0,0,0,14,14,0,0,0,0,1,6,0,0,3,0,0,0,1965,1964,0,1,0
68,2214,  ДАЛЬАКФЕС,Владивосток,3658,0,0,0,0,0,396,163,106,0,0,57,233,228,164,0,0,1,1,0,0,45,17,4,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3262,3262,0,0,0
69,55,  ДАЛЬЖАСО,Хабаровск,2997,0,0,0,0,0,2997,2915,369,0,0,2546,82,82,47,0,0,0,7,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,525,  ДАЛЬ-РОСМЕД,Хабаровск,6901,0,0,0,0,0,6901,6901,0,0,0,6901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,1673,66,0,0,0,0,418,154,154,0,0,0,264,220,192,0,0,0,18,0,0,4,6,44,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,1255,1255,0,0,0
72,2842,  ДЕЛЬТА,Челябинск,565,0,0,0,0,0,565,564,564,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1363,  ДИАМАНТ,Москва,150,0,0,0,0,0,150,0,0,0,0,0,150,149,149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74,206,  ДИАНА,Ангарск,1048,0,0,0,0,0,1048,996,210,0,0,786,52,49,19,0,0,0,0,0,0,5,25,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
75,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,3817,0,0,0,0,0,3752,3691,193,0,0,3498,61,55,3,0,0,0,0,0,0,14,38,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,65,65,0,0,0
76,3954,  ЕВРОИНС,Смоленск,5988,8,0,0,0,0,4031,3605,44,0,0,3561,426,94,68,0,0,0,1,11,0,2,12,40,0,0,0,0,0,0,0,0,0,0,0,28,12,0,0,292,0,0,0,1957,1957,0,0,0
77,990,  ЕВРОПА,Лобня,61,0,0,0,0,0,61,13,0,0,0,13,48,47,27,0,0,0,0,0,0,0,20,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,7486,0,0,0,0,0,7486,7454,7454,0,0,0,32,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,0,0,0,0,0,0,0,0
79,4307,  ЕСЕЯ,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1595,  ЖАСКО,Вологда,96,0,0,0,0,0,6,1,1,0,0,0,5,4,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0
81,263,  ЖАСО,Москва,44572,287,0,0,0,0,28598,21967,2562,0,0,19405,6631,5883,5267,378,0,0,6,0,0,80,152,515,33,0,33,0,0,38,38,0,0,0,0,0,444,0,0,233,0,0,0,15974,15886,0,88,0
82,4003,  ЖАСО-ЛАЙФ,Москва,65,0,60,60,36,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,131,0,0,0,0,0,131,99,58,0,0,41,32,31,4,17,0,0,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,22350,42,0,0,0,0,12411,3527,1650,0,0,1877,8884,8537,8011,0,0,0,9,12,0,37,468,114,0,0,0,0,0,65,65,0,0,0,0,3,43,3,0,233,0,0,0,9939,9929,1,9,0
