"Сведения о доле перестраховщиков в выплатах по договорам, ",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,14088.5699,13974.03566,13974.03566,13635.7102,-,114.53424,114.53424,-,-,-,114.53424,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1207,"АО  ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,1539.40471,-,-,-,-,1539.40471,1539.40471,59.4,-,-,1480.00471,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,3991,"АО  ""СК  БЛАГОСОСТОЯНИЕ""",Москва,106550.38932,-,-,-,-,106550.38932,106550.38932,81119.5206,-,-,25430.86872,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,0206,"АО  ""Страховая Компания ""ДИАНА""",Ангарск,1884.482,-,-,-,-,1884.482,296.675,296.675,-,-,-,1587.807,1587.807,650.099,-,-,-,-,-,-,27.227,910.481,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,0191,"АО  ""Тинькофф  Страхование""",Москва,2473.6375,-,-,-,-,2473.6375,-,-,-,-,-,2473.6375,2473.6375,2473.6375,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,0212,"АО  ""Цюрих надежное страхование""",Москва,96245.6179,-,-,-,-,96245.6179,48.50186,48.50186,-,-,-,96197.11604,69511.42462,9678.95171,-,-,-,32224.28196,-,-,27608.19095,-,20492.87497,634.83111,-,-,-,-,-,-,502.39156,19355.6523,-,5539.04921,653.76724,-,-,-,-,-,-,-,-
8,3947,"АО ""АИГ""",Москва,324386.80619,-,-,-,-,324386.80619,82.11366,82.11366,-,-,-,324304.69253,306405.06801,-,-,-,-,93810.8877,-,-,212594.18031,-,4909.04831,-,-,-,-,-,-,-,-,4909.04831,-,-,12990.57621,-,-,-,-,-,-,-,-
9,2239,"АО ""АльфаСтрахование""",Москва,2870096.45883,-,-,-,-,2852737.37082,117254.17575,96929.35505,-,-,20324.8207,2735483.19507,1813892.80823,191203.57476,-563.33936,1263526.77137,22752.59585,44958.6913,-,-,292014.51431,-,242083.14066,527.29785,-,527.29785,-,190310.58755,-,-,24903.00056,26342.2547,-,670558.5786,8948.66758,-,-,-,17359.08801,-,131.2867,17227.80131,-
10,3064,"АО ""Боровицкое страховое общество""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,0433,"АО ""ВостСибЖАСО""",Иркутск,3063.0967,-,-,-,-,3063.0967,-,-,-,-,-,3063.0967,3063.0967,513.69276,-,-,-,-,-,-,127.4,2422.00394,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,1284,"АО ""Группа Ренессанс Страхование""",Москва,493425.91268,-,-,-,-,483865.73414,547.36865,520.62493,-,-,26.74372,483318.36549,114533.66063,55853.73501,-,-,-,1203.46651,-,-,27383.59311,30092.866,13748.74415,3076.62483,-,-,-,-,-,-,-,10672.11932,-,-,355035.96071,-,-,-,9560.17854,-,743.172,8817.00654,-
13,4014,"АО ""ГСК ""Югория-Жизнь""",.Ханты-Мансийск,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,10950.67321,-,-,-,-,10950.67321,-,-,-,-,-,10950.67321,-,-,-,-,-,-,-,-,-,-,10950.67321,-,-,-,-,-,10950.67321,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,1820,"АО ""ГУТА-Страхование""",Москва,1373.395,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1373.395,-,-,1373.395,-
16,1412,"АО ""Д2  Страхование""",Новосибирск,589.68783,-,-,-,-,589.68783,576.6459,576.6459,-,-,-,13.04193,13.04193,-,-,-,-,-,-,-,-,13.04193,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,0055,"АО ""ДальЖАСО""",Хабаровск,1913.13273,-,-,-,-,1913.13273,447.24239,109.5,-,-,337.74239,1465.89034,1465.89034,1102.11934,-,-,-,-,-,-,-,363.771,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,4337,"АО ""КСА - КЛУВЕР""",Красноперекопск,12568.808,-,-,-,-,12568.808,-,-,-,-,-,12568.808,12568.808,12568.808,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,1427,"АО ""МАКС""",Москва,33253.66857,-,-,-,-,6510.06446,5905.4874,5905.4874,-,-,-,604.57706,604.57706,604.57706,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26743.60411,-,-,26743.60411,-
21,3256,"АО ""МетЛайф""",Москва,149607.77417,15816.32547,15816.32547,-,-,133791.4487,133791.4487,64545.41543,-,-,69246.03327,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,3116,"АО ""НАСКО""",Казань,264894.33914,-,-,-,-,261465.41224,100457.31183,12407.72498,-,-,88049.58685,161008.10041,161008.10041,78901.31288,-,-,-,-,-,-,8495.24112,73611.54641,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3428.9269,-,-,3428.9269,-
23,2346,"АО ""ОСК""",Самара,1716.22663,-,-,-,-,719.38222,-,-,-,-,-,719.38222,719.38222,159.07188,-,-,361.527,-,-,-,198.78334,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,996.84441,-,-,996.84441,-
24,0235,"АО ""Русское перестраховочное общество""",Москва,215967.29062,-,-,-,-,215967.29062,-,-,-,-,-,215967.29062,215967.29062,-,-,-,-,39.21558,-,-,215928.07504,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,2619,"АО ""СК ""Астро-Волга""",Самара,10666.52414,-,-,-,-,10666.52414,-,-,-,-,-,10666.52414,8362.80917,8362.80917,-,-,-,-,-,-,-,-,2303.71497,-,-,-,-,-,-,-,-,2303.71497,-,-,-,-,-,-,-,-,-,-,-
26,3780,"АО ""СК ""Выручим!""",Екатеринбург,1.696,-,-,-,-,1.696,-,-,-,-,-,1.696,1.696,1.696,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,0915,"АО ""СК ""ПАРИ""",Москва,30775.41996,-,-,-,-,26622.39826,420.14473,420.14473,-,-,-,26202.25353,25948.77205,544.65955,-,-,-,-,-,-,25404.1125,-,253.48148,-,-,-,-,-,253.48148,-,-,-,-,-,-,-,-,-,4153.0217,-,-,4153.0217,-
28,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,186741.67164,-,-,-,-,177762.17287,3567.54699,3567.54699,-,-,-,174194.62588,174194.62588,166442.76406,-,-,-,3181.71228,-,-,1748.19422,2821.95532,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8979.49877,-,-,8979.49877,-
29,2359,"АО ""СК УСПЕХ""",Москва,1553.77175,-,-,-,-,1553.77175,-,-,-,-,-,1553.77175,1553.77175,62.59634,-,-,-,-,-,-,-,1491.17541,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,1587,"АО ""СО ""Талисман""",Казань,68.95267,-,-,-,-,68.95267,-,-,-,-,-,68.95267,68.95267,68.95267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,1208,"АО ""СОГАЗ""",Москва,13015877.78653,-,-,-,-,12895837.97801,4286.06971,561.46069,-,-,3724.60902,12891551.9083,11353007.48813,5007.49078,45765.30768,1028303.36261,74475.43735,7656.35637,-,-,10191799.53334,-,20459.44579,269.27804,269.27804,-,-,10784.79217,-,-,3055.83486,6349.54072,-,1517516.37293,568.60145,-,-,-,120039.80852,-,16166.03313,103873.77539,-
32,3229,"АО ""Страховая бизнес группа""",Воронеж,18370.3167,-,-,-,-,5433.25064,-,-,-,-,-,5433.25064,5433.25064,2848.72814,-,2405.781,-,12.802,-,-,51.032,114.9075,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12937.06606,-,-,12937.06606,-
33,0983,"АО ""Страховая группа ""УралСиб""",Москва,366.03403,-,-,-,-,366.03403,362.51672,362.51672,-,-,-,3.51731,-,-,-,-,-,-,-,-,-,-,3.51731,-,-,-,-,-,-,-,-,3.51731,-,-,-,-,-,-,-,-,-,-,-
34,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
35,2144,"АО ""Страховая компания АСКО-Центр""",Курск,154.90738,-,-,-,-,154.90738,-,-,-,-,-,154.90738,154.90738,154.90738,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,3987,"АО ""УРАЛСИБ Жизнь""",Москва,495,495,495,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,3995,АО ВТБ Страхование жизни,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,4351,АО РНПК,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,3300,"АО СГ ""Спасские ворота""",Салехард,18055.38153,-,-,-,-,18055.38153,9407.19878,9407.19878,-,-,-,8648.18275,8648.18275,2257.96286,-,-,-,2717.68018,-,-,3672.53971,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
40,1858,"АО СК "" Армеец""",Москва,634.8678,-,-,-,-,634.8678,-,-,-,-,-,634.8678,634.8678,604.8678,-,-,-,-,-,-,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41,0290,"АО СК ""Альянс""",Москва,834583.62181,-,-,-,-,833050.36489,22757.77104,17148.7562,-,-,5609.01484,810292.59385,271099.45929,7786.2852,-,1117.46094,2181.48975,77912.51094,-,-,182101.71246,-,117690.94,290.23838,-,-,-,691.26278,-,-,-,116709.43884,-,46534.67136,374967.5232,-,-,-,1533.25692,-,-,1533.25692,-
42,0518,"АО СК ""БАСК""",Белово,1899.82427,-,-,-,-,1881.62594,-,-,-,-,-,1881.62594,1850.8475,1374.266,-,-,-,-,-,-,-,476.5815,30.77844,-,-,-,-,-,-,-,-,30.77844,-,-,-,-,-,-,18.19833,-,18.19833,-,-
43,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,4493.47052,-,-,-,-,4493.47052,-,-,-,-,-,4493.47052,3640.14705,2574.7706,-,-,-,1065.37645,-,-,-,-,853.32347,755.81678,-,755.81678,-,-,-,-,-,97.50669,-,-,-,-,-,-,-,-,-,-,-
44,2447,"АО СК ""ЖСФ""",Нижний Новгород,24.2009,-,-,-,-,24.2009,-,-,-,-,-,24.2009,24.2009,24.2009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,0425,"АО СК ""Ингвар""",Москва,4292.71831,-,-,-,-,4292.71831,-,-,-,-,-,4292.71831,4292.71831,-,-,-,-,4257.37369,-,-,-,35.34462,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,2947,"АО СК ""РСХБ-Страхование""",Москва,1007295.71806,-,-,-,-,1007295.71806,285145.09012,285145.09012,-,-,-,722150.62794,721381.08967,32823.75347,-,-,-,-,501066.7665,316038.22331,184533.02082,2957.54888,769.53827,-,-,-,-,-,-,-,-,769.53827,-,-,-,-,-,-,-,-,-,-,-
47,3467,"АО СК ""Сибирский Спас""",Новокузнецк,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,3983,"АО СК ""Стерх""",Якутск,37915.57513,-,-,-,-,29843.82501,1385.95468,1385.95468,-,-,-,28457.87033,28457.87033,7059.03111,-,5479.35037,-,-,588.85589,-,15330.63296,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8071.75012,-,-,8071.75012,-
49,1216,"АО СК ""Чулпан""",Альметьевск,12.28335,-,-,-,-,12.28335,-,-,-,-,-,12.28335,12.28335,12.28335,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,1621,"АО Страховое общество ""ЯКОРЬ""",Москва,2876.17772,-,-,-,-,2876.17772,-,-,-,-,-,2876.17772,2876.17772,-,-,-,-,2876.17772,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,3175,"ЗАО ""Капитал  Ре""",Москва,282.18294,-,-,-,-,282.18294,-,-,-,-,-,282.18294,282.18294,282.18294,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,2634.02628,-,-,-,-,2634.02628,-,-,-,-,-,2634.02628,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2634.02628,-,-,-,-,-,-,-,-,-
53,2284,"ЗАО ГСАО ""Плато""",Москва,116.47839,-,-,-,-,116.47839,-,-,-,-,-,116.47839,116.47839,-,-,-,-,-,-,-,116.47839,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
54,1675,Либерти Страхование (АО),Санкт-Петербург,59442.18576,-,-,-,-,59064.22398,-,-,-,-,-,59064.22398,2581.75113,2581.75113,-,-,-,-,-,-,-,-,9.53719,-,-,-,-,-,-,-,9.53719,-,-,-,56472.93566,-,-,-,377.96178,-,-,377.96178,-
55,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,1298,"ОАО ""Капитал Страхование""",Когалым,262659.26108,-,-,-,-,262659.26108,98995.485,98995.485,-,-,-,163663.77608,158429.46367,-,-,-,-,-,-,-,158429.46367,-,-,-,-,-,-,-,-,-,-,-,-,-,5234.31241,-,-,-,-,-,-,-,-
57,2708,"ОАО ""ЧСК""",Москва,98067.48572,-,-,-,-,93706.87194,93508.69967,-,-,-,93508.69967,198.17227,198.17227,-,-,-,-,-,-,-,198.17227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4360.61378,-,-,4360.61378,-
58,0436,"ООО  ""АМТ Страхование""",Москва,86441.89054,-,-,-,-,86441.89054,-,-,-,-,-,86441.89054,-,-,-,-,-,-,-,-,-,-,86441.89054,-,-,-,-,-,86441.89054,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,1083,"ООО  ""Зетта Страхование""",Москва,56627.78167,-,-,-,-,49465.55971,49465.55971,-,-,-,49465.55971,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7162.22196,-,135.80336,7026.4186,-
60,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,92.15513,-,-,-,-,92.15513,-,-,-,-,-,92.15513,-,-,-,-,-,-,-,-,-,-,92.15513,-,-,-,-,-,92.15513,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,3828,"ООО  СК ""Альянс Жизнь""",Москва,408992.16044,7040.29085,7040.29085,136.36364,-,401951.86959,401951.86959,9405.58423,-,-,392546.28536,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,22860.61812,17707.29672,17707.29672,-,-,5153.3214,5153.3214,-,-,-,5153.3214,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,2496,"ООО ""Абсолют Страхование""     ",Москва,101288.65729,-,-,-,-,101288.65729,1585.12717,1585.12717,-,-,-,99703.53012,97888.93639,3212.78513,-,-,-,-,-,-,94676.15126,-,-,-,-,-,-,-,-,-,-,-,-,1788.87438,25.71935,-,-,-,-,-,-,-,-
64,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,429.73423,-,-,-,-,429.73423,-,-,-,-,-,429.73423,400.77178,133.01783,-,-,-,153.33488,-,-,-,114.41907,28.96245,-,-,-,-,-,-,-,-,-,28.96245,-,-,-,-,-,-,-,-,-,-
65,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,28079.75175,-,-,-,-,28079.75175,2428.77416,2428.77416,-,-,-,25650.97759,11380.22435,4554.55033,-,-,-,19.47823,-,-,-,6806.19579,14270.75324,-,-,-,-,14164.7095,-,-,-,106.04374,-,-,-,-,-,-,-,-,-,-,-
66,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,1037.4686,-,-,-,-,1037.4686,1037.4686,1037.4686,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,201161.52553,-,-,-,-,201161.52553,-,-,-,-,-,201161.52553,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,201161.52553,-,-,-,-,-,-,-,-,-
68,3487,"ООО ""БИН Страхование""",Москва,5110.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5110.28,-,-,5110.28,-
69,3799,"ООО ""БСД""",Москва,1251.06782,-,-,-,-,1251.06782,-,-,-,-,-,1251.06782,1251.06782,1110.24951,-,-,-,-,-,-,140.81831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
70,3866,"ООО ""ВСК-Линия жизни""",Москва,842.32099,842.32099,842.32099,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
71,3535,"ООО ""ИНКОР Страхование""",Дмитров,848.32511,-,-,-,-,848.32511,817.62132,817.62132,-,-,-,30.70379,30.70379,30.70379,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
72,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,27830.45341,6060.64497,6060.64497,-,-,21769.80844,21769.80844,21769.80844,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
73,3993,"ООО ""Компания Банковского Страхования""",Москва,4625.35719,-,-,-,-,4625.35719,-,-,-,-,-,4625.35719,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4625.35719,-,-,-,-,-,-,-,-
74,4326,"ООО ""КПСК"" ",Симферополь,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
75,4189,"ООО ""Кредендо - Ингосстрах  Кредитное Страхование""",Москва,2572025.82028,-,-,-,-,2572025.82028,-,-,-,-,-,2572025.82028,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2572025.82028,-,-,-,-,-,-,-,-,-
76,3781,"ООО ""КРК-Страхование""",Москва,37736.37115,-,-,-,-,37736.37115,-,-,-,-,-,37736.37115,37736.37115,37657.54784,-,-,-,-,-,-,62.11526,16.70805,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
77,4013,"ООО ""МАКС-Жизнь""",Москва,902.38462,902.38462,902.38462,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
