Сведения о вознаграждении посредникам,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
3,0212,"АО  ""Цюрих надежное страхование""",Москва,17069.53776,-,-,-,-,17069.53776,4.16824,4.16824,-,-,-,17065.36952,9894.42817,15.6942,-,-,-,3016.93095,-,-,6824.80785,36.99517,3898.99339,-,-,-,-,-,929.89077,2969.10262,-,2225.28581,1046.66215,-,-,-,-,-,-,-,-
4,3991,"АО  СК  ""Ренессанс здоровье""",Москва,33285.17816,138.7581,138.7581,-,-,33146.42006,33146.42006,29919.94593,-,-,3226.47413,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,3947,"АО ""АИГ""",Москва,12273.10847,-,-,-,-,12184.48027,-,-,-,-,-,12184.48027,7335.61637,35.27995,-,-,-,3984.02043,-,-,3316.31599,-,4355.17296,226.64219,-,-,-,-,-,4128.53077,-,-,493.69094,-,-,-,88.6282,-,88.6282,-,-
6,2239,"АО ""АльфаСтрахование""",Москва,2669248.68812,-,-,-,-,2332918.63337,417034.57534,289980.17415,154.1679,-,127054.40119,1915884.05803,1413570.29314,736476.99314,1829.42441,23485.10774,15205.68398,15447.45445,17330.6187,7976.04129,93722.06438,510072.94634,122380.43096,46655.92479,-,11681.49246,3870.7324,355.99709,3291.42239,56116.13185,408.72998,5881.73258,374051.60135,-,-,-,336330.05475,331987.08252,3540.24512,802.72711,-
7,3064,"АО ""Боровицкое страховое общество""",Москва,21170.65993,-,-,-,-,18917.14496,13345.96178,3269.732,-,-,10076.22978,5571.18318,1649.22767,1385.76609,-,-,-,11.21426,-,-,219.25911,32.98821,3921.95551,2.775,-,-,-,-,136.24692,443.49239,3339.4412,-,-,-,-,-,2253.51497,2253.51497,-,-,-
8,0433,"АО ""ВостСибЖАСО""",Иркутск,3750.63839,-,-,-,-,3750.63839,2166.14012,1255.29982,-,-,910.8403,1584.49827,1535.47654,24.5114,-,-,-,24.9688,-,-,140.77168,1345.22466,49.02173,-,-,-,-,-,-,49.02173,-,-,-,-,-,-,-,-,-,-,-
9,1284,"АО ""Группа Ренессанс Страхование""",Москва,1159142.59111,-,-,-,-,1114163.12182,161365.96594,26756.4327,-,-,134609.53324,952797.15588,427535.76818,329282.16274,5.78269,-,6977.15788,1485.92113,-,-,7683.11157,82101.63217,33778.51139,4774.39584,-,-,41.37092,-,125.82558,28836.91905,-,-,491482.87631,-,-,-,44979.46929,43698.50054,838.31203,442.65672,-
10,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,13427.81164,13365.84883,13365.84883,-,-,61.96281,61.96281,61.96281,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,620216.40806,-,-,-,-,537046.75253,314909.60621,309882.26604,-,-,5027.34017,222137.14632,198576.74046,173202.06,-,-,-,1584.7157,48.81345,-,2097.77592,21643.37539,3875.51139,77.02656,-,-,19.67294,-,-,3778.81189,-,11.63488,19673.25959,-,-,-,83169.65553,82494.81805,287.2325,387.60498,-
12,2071,"АО ""ГСМК""",Санкт-Петербург,31.1332,-,-,-,-,31.1332,31.1332,-,-,-,31.1332,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,1412,"АО ""Д2  Страхование""",Новосибирск,78823.22167,-,-,-,-,78823.22167,24313.61546,21991.88551,-,-,2321.72995,54509.60621,40088.14185,1122.77253,-,-,-,235.347,-,-,297.64285,38432.37947,10647.89421,-,-,-,-,-,-,10647.89421,-,-,3773.57015,-,-,-,-,-,-,-,-
14,0055,"АО ""ДальЖАСО""",Хабаровск,16209.418,-,-,-,-,16209.418,10818.83302,2644.70442,-,-,8174.1286,5390.58498,5279.24715,173.2,-,-,-,4733.05812,-,-,238.29213,134.6969,111.33783,-,-,-,-,-,-,97.63783,13.7,-,-,-,-,-,-,-,-,-,-
15,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,40076.64029,-,-,-,-,40076.64029,39078.68915,39078.68915,-,-,-,997.95114,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,997.95114,-,-,-,-,-,-,-,-
16,1427,"АО ""МАКС""",Москва,375007.35017,-,-,-,-,363363.43402,183913.55836,169768.64359,-,-,14144.91477,179449.87566,163387.75907,143382.12725,-,-,21.69525,122.95708,-,-,1646.3977,18214.58179,850.28636,-,-,-,-,850.28636,-,-,-,-,15211.83023,-,-,-,11643.91615,11089.26265,91.21482,463.43868,-
17,3256,"АО ""МетЛайф""",Москва,337536.70452,239452.91997,232949.35128,203434.64926,6503.56869,98083.78455,98083.78455,55811.81828,-,-,42271.96627,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,3116,"АО ""НАСКО""",Казань,319893.60837,-,-,-,-,255980.07935,78155.78414,71002.78812,-,-,7152.99602,177824.29521,32105.34972,46447.15311,60.9152,-,8.3125,24326.14414,1424.7835,-,-60003.92658,19841.96785,42249.46044,16.75478,-,8.498,-2.13068,-,394.3947,28675.46734,13156.4763,25,103444.48505,-,-,-,63913.52902,60818.22851,1172.27481,1923.0257,-
19,2346,"АО ""ОСК""",Самара,80938.55399,-,-,-,-,62712.51911,5456.7098,3605.38293,-,-,1851.32687,57255.80931,53765.8047,45311.88854,6.93576,-,2030.90642,666.82055,4.27365,-,3417.64756,2327.33222,3246.23332,208.84366,-,16.75,39.36048,1.74,471.57433,2303.37485,204.59,-,243.77129,-,-,-,18226.03488,17902.87734,175.212,147.94554,-
20,3748,"АО ""Русский Стандарт Страхование""",Москва,483831.16668,311941.65458,311941.65458,-,-,171889.5121,171889.5121,135779.16325,-,-,36110.34885,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,160960.50406,-,-,-,-,160960.50406,4799.98902,4700.31075,-,-,99.67827,156160.51504,41398.27453,-15.91396,-,-,-,-,-,-,-,41414.18849,154.2529,-,-,-,-,-,-,154.2529,-,-,114607.98761,-,-,-,-,-,-,-,-
22,2619,"АО ""СК ""Астро-Волга""",Самара,25131.47495,-,-,-,-,8630.9362,4552.71629,3944.73239,-,-,607.9839,4078.21991,3676.36652,2686.09191,-,-,98.8248,185.60012,1.0305,-,167.81036,537.00883,401.85339,-,-,-,-,-,7.25689,394.5965,-,-,-,-,-,-,16500.53875,16500.53875,-,-,-
23,0507,"АО ""СК ""Колымская""",Хабаровск,23429.67589,20127.02776,19977.19954,-,149.82822,3302.64813,3302.64813,1973.81413,-,-,1328.834,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,0915,"АО ""СК ""ПАРИ""",Москва,212892.97948,-,-,-,-,211736.62272,44548.80014,38417.24432,-,-,6131.55582,167187.82258,158547.65025,16762.25725,21.89014,73.67441,12.43818,92219.7297,-,-,30958.20831,18499.45226,4721.47253,30.5122,-,41.78751,249.16746,3.26623,618.89587,3777.84326,-,2.09185,3916.60795,-,-,-,1156.35676,1099.76864,51.84868,4.73944,-
25,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,208.70357,-,-,-,-,208.70357,208.70357,-,-,-,208.70357,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,94952.25458,-,-,-,-,71409.9289,19274.60014,13857.97821,-,-,5416.62193,52135.32876,48710.83244,36837.46635,-,-,-,6446.22935,-,-,2837.90807,2589.22867,1185.69637,112.48008,-,-,-,-,-,193.01629,880.2,-,2238.79995,-,-,-,23542.32568,23566.77646,100.58189,-125.03267,-
27,2359,"АО ""СК УСПЕХ""",Москва,30.83055,-,-,-,-,30.83055,30.83055,-,-,-,30.83055,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,2873,"АО ""СМК ""Сахамедстрах""",Якутск,205.96949,-,-,-,-,205.96949,205.96949,-,-,-,205.96949,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,1587,"АО ""СО ""Талисман""",Казань,9519.59197,-,-,-,-,1780.21977,96.0786,96.0786,-,-,-,1684.14117,1670.13251,1549.76884,-,-,-,-,-,-,21.20517,99.1585,12.59825,-,-,-,-,-,-,12.59825,-,-,1.41041,-,-,-,7739.3722,7739.3722,-,-,-
30,1208,"АО ""СОГАЗ""",Москва,1997944.12562,-,-,-,-,1932901.60253,392842.65305,253622.87039,-,-,139219.78266,1540058.94948,1436010.83402,481558.66824,16468.42587,76470.42216,8008.86932,24281.0832,2073.59958,260.009,734630.04872,92519.71693,63476.60593,4288.09148,-,15160.10177,2108.18425,648.69038,5492.57536,35203.82336,575.13933,21378.27462,19193.23491,-,-,-,65042.52309,60228.15035,648.69038,4165.68236,-
31,3229,"АО ""Страховая бизнес группа""",Воронеж,94688.61013,-,-,-,-,92367.54281,-1119.22646,-1324.60926,-,-,205.3828,93486.76927,91146.0058,29.23398,-,3.6,251.311,2785.40691,-,-,87834.33772,242.11619,2163.18594,-,-,15.86,52.4728,-,121.635,1770.37263,202.84551,-,177.57753,-,-,-,2321.06732,1371.7791,216.5571,732.73112,-
32,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,774.864,-,-,-,-,774.864,774.864,-,-,-,774.864,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,0983,"АО ""Страховая группа ""УралСиб""",Москва,180092.48363,-,-,-,-,180092.48363,178996.27153,178491.29367,-,-,504.97786,1096.2121,353.07602,-,-,-,-,-3.00821,-,-,71.50624,284.57799,7.94421,-,-,-,-,-,-,7.94421,-,-,735.19187,-,-,-,-,-,-,-,-
34,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,27984.68518,-,-,-,-,25898.02337,6995.26149,242.98256,-,-,6752.27893,18902.76188,16981.70934,14945.80906,-,-,-,224.33182,-,-,1245.67893,565.88953,1371.77627,397.47597,-,-,-,-,830.5005,117.0555,26.7443,-,549.27627,-,-,-,2086.66181,2086.66181,-,-,-
35,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,1831.206,-,-,-,-,1831.206,1152.451,387.356,-,-,765.095,678.755,665.444,13.517,-,-,-,2.936,-,-,186.515,462.476,13.311,-,-,-,-,-,0.519,12.792,-,-,-,-,-,-,-,-,-,-,-
36,2144,"АО ""Страховая компания АСКО-Центр""",Курск,3927.45743,-,-,-,-,3927.45743,1469.34214,1269.54595,-,-,199.79619,2458.11529,2438.31889,2182.10621,-,-,-,2.84091,3.388,-,100.28378,149.69999,16.2234,-,-,-,-,-,-,16.2234,-,-,3.573,-,-,-,-,-,-,-,-
37,3987,"АО ""УРАЛСИБ Жизнь""",Москва,55553.06517,55464.68064,55463.24561,8502.36355,1.43503,88.38453,88.38453,88.38453,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,3995,АО ВТБ Страхование жизни,Москва,503564.93786,503521.87946,503521.87946,-,-,43.0584,43.0584,-,-,-,43.0584,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,3300,"АО СГ ""Спасские ворота""",Салехард,45364.06629,-,-,-,-,44376.06831,22116.47121,2144.84658,-,-,19971.62463,22259.5971,13894.68053,347.63706,-,-,-,12775.22381,-,-,30.88528,740.93438,8364.91657,1796.788,-,-,-,-,0.9,6567.22857,-,-,-,-,-,-,987.99798,966.73911,17.759,3.49987,-
40,1858,"АО СК "" Армеец""",Москва,18322.47391,-,-,-,-,8812.50147,5518.53676,1894.81117,-,-,3623.72559,3293.96471,2377.09172,791.69083,-,-,-,9.774,-,-,875.46686,700.16003,909.60459,4.86,-,-,-,-,88.16943,708.988,107.58716,-,7.2684,-,-,-,9509.97244,9509.97244,-,-,-
41,0290,"АО СК ""Альянс""",Москва,86333.96554,-,-,-,-,86196.36421,9606.74145,5129.3675,-,-,4477.37395,76589.62276,46057.20598,0.0256,234.53593,5048.34029,5168.54708,16757.49643,-,-,16989.47162,1858.78903,19415.19424,1e-05,-,1010.52659,-,71.76313,1394.48063,16560.99048,377.4334,1214.44195,9902.78059,-,-,-,137.60133,-,122.527,15.07433,-
42,0518,"АО СК ""БАСК""",Белово,1621.06664,-,-,-,-,624.46612,310.17154,182.08471,-,-,128.08683,314.29458,312.36158,241.95398,-,-,-,-,-,-,-,70.4076,1.933,-,-,-,-,-,-,1.933,-,-,-,-,-,-,996.60052,996.03052,0.57,-,-
43,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,27259.26281,-,-,-,-,17909.05969,8355.37969,7972.06109,-,-,383.3186,9553.68,2323.46999,1119.0326,-,-,-,542.27303,-,-,393.04618,269.11818,7201.57255,7109.403,-,-,-,-,37.28009,54.88946,-,-,28.63746,-,-,-,9350.20312,9350.20312,-,-,-
44,2447,"АО СК ""ЖСФ""",Нижний Новгород,2735.58178,-,-,-,-,2735.58178,873.69555,873.69555,-,-,-,1861.88623,1861.16823,9.898,265.106,-,-,1498.6952,-,-,45.59497,41.87406,0.718,-,-,-,-,-,-,0.718,-,-,-,-,-,-,-,-,-,-,-
45,0425,"АО СК ""Ингвар""",Москва,16771.06796,-,-,-,-,16771.06796,-,-,-,-,-,16771.06796,16771.06796,-,-,-,-,6202.1017,-,-,10568.96626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,2947,"АО СК ""РСХБ-Страхование""",Москва,134945.1621,-,-,-,-,134944.4721,32563.33699,32563.33699,-,-,-,102381.13511,74916.47596,1905.56815,-,-,-,6389.57119,28596.71197,15165.17472,11659.18757,26365.43708,14097.33721,-,-,-,-,-,15.3,14082.03721,-,4141.06194,9226.26,-,-,-,0.69,-,0.69,-,-
47,3983,"АО СК ""Стерх""",Якутск,65243.77965,-,-,-,-,34825.9548,15648.14966,15553.89166,-,-,94.258,19177.80514,16978.26026,2950.91841,-,36.45791,2792.93145,822.07488,360.65782,360.65782,8856.66524,1158.55455,832.89455,-,-,10.28,261.47636,-,54.30126,506.83693,-,173.16396,1193.48637,-,-,-,30417.82485,30417.82485,-,-,-
48,1216,"АО СК ""Чулпан""",Альметьевск,21506.56462,-,-,-,-,16050.53077,2837.5241,2321.65379,-,-,515.87031,13213.00667,12703.38743,3124.44984,-,-,-,6530.7511,44.24228,-,535.37134,2468.57287,271.08601,3.2408,-,-,7.20598,0.25,-,256.72923,3.66,-,238.53323,-,-,-,5456.03385,5100.65157,299.456,55.92628,-
49,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,14742.75312,-,-,-,-,14742.75312,-,-,-,-,-,14742.75312,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14742.75312,-,-,-,-,-,-,-,-,-
50,2284,"ЗАО ГСАО ""Плато""",Москва,383.72843,-,-,-,-,383.72843,109.55825,109.55825,-,-,-,274.17018,234.17018,-,-,-,-,171.43545,-,-,62.73473,-,40,-,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-
51,1675,Либерти Страхование (АО),Санкт-Петербург,307985.75661,-,-,-,-,303291.88789,44518.21439,13312.59119,-,-,31205.6232,258773.6735,104407.24464,56095.26665,-,-,182.15152,9062.88958,-,-,7956.75758,31110.17931,3220.04867,231.83539,-,-,91.37413,0.6,227.18932,2586.54983,82.5,639.1204,150507.25979,-,-,-,4693.86872,4629.01058,44.42363,20.43451,-
52,2708,"ОАО ""ЧСК""",Москва,11116.75329,-,-,-,-,9897.79635,6788.12462,6788.12462,-,-,-,3109.67173,248.15116,-,-,-,-,59.67805,-,-,178.53122,9.94189,733.91439,1.533,-,155.12225,26.092,45.8153,-,505.35184,-,-,2127.60618,-,-,-,1218.95694,-,1036.83101,182.12593,-
53,1083,"ООО  ""Зетта Страхование""",Москва,278586.98722,-,-,-,-,264682.94678,48202.43098,33992.40479,-,-,14210.02619,216480.5158,186479.4414,105050.37316,26.77865,-,-,954.45173,429.67238,-,11984.11824,68034.04724,22664.09128,1159.70208,-,-,-,30.22123,129.68492,20890.88048,453.60257,1.5,7335.48312,-,-,-,13904.04044,12585.42933,711.31996,607.29115,-
54,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,58520.2469,-,-,-,-,58517.14849,7567.13471,7269.77576,-,-,297.35895,50950.01378,50830.07378,26097.76908,-,-,-,675.32123,-,-,23767.9827,289.00077,119.94,64.29,-,-,-,-,-,55.65,-,-,-,-,-,-,3.09841,3.09841,-,-,-
55,3828,"ООО  СК ""Альянс Жизнь""",Москва,205879.53063,51458.38072,51458.38072,-,-,154421.14991,154421.14991,97489.14507,-,-,56932.00484,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,5703500.76075,5208972.13538,5208972.13538,1757953.54742,-,494528.62537,494528.62537,489550.07902,-,-,4978.54635,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,2496,"ООО ""Абсолют Страхование""     ",Москва,322873.35444,-,-,-,-,321262.23056,158570.96099,115149.06648,534.1185,-,43421.89451,162691.26957,132856.88671,19590.36397,-,-,15505.47361,34202.23899,-,-,48838.60082,14720.20932,22609.40946,121.35326,-,-,684.95631,-,9468.58287,12334.55396,-0.03694,183.65151,7041.32189,-,-,-,1611.12388,1439.9191,96.53846,74.66632,-
58,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,10974.49729,-,-,-,-,10974.49729,7469.46314,367.74417,-,-,7101.71897,3505.03415,3032.67423,1833.32661,-,-,-,478.83521,-,-,557.41809,163.09432,433.36825,250.42,-,-,-,-,-,137.42325,45.525,-,38.99167,-,-,-,-,-,-,-,-
59,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,43033.24976,-,-,-,-,43033.24976,11707.14001,11635.57035,-,-,71.56966,31326.10975,30433.19638,1766.52839,-,431.244,-,-,1375.489,-,1773.18357,25086.75142,891.60283,-,-,1.2412,-,-,21.8538,868.50783,-,-,1.31054,-,-,-,-,-,-,-,-
60,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,4921092.92083,4919930.22267,4919930.22267,4634204.92771,-,1162.69816,1162.69816,863.77817,-,-,298.91999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,0436,"ООО ""АМТ Страхование""",Москва,4521.69776,-,-,-,-,4521.69776,297.00729,297.00729,-,-,-,4224.69047,668.76606,-,-,-,668.76606,-,-,-,-,-,3555.92441,-,-,-,3555.92441,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,54904.98703,-,-,-,-,54904.98703,-,-,-,-,-,54904.98703,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54904.98703,-,-,-,-,-,-,-,-,-
63,3487,"ООО ""БИН Страхование""",Москва,19.39911,-,-,-,-,19.39911,13.82039,13.82039,-,-,-,5.57872,5.57872,-,-,-,-,-,-,-,-,5.57872,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64,3799,"ООО ""БСД""",Москва,44905.56127,-,-,-,-,44905.56127,6972.20253,89.32417,-,-,6882.87836,37933.35874,5781.88838,693.49019,-,-,-,3534.93592,-,-,1413.50824,139.95403,30420.84519,14.88919,-,-,-,-,-,30165.92668,240.02932,1730.62517,-,-,-,-,-,-,-,-,-
65,3826,"ООО ""Вита-страхование""",Сургут,1337.32176,1258.65838,1258.65838,-,-,78.66338,78.66338,78.66338,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,3866,"ООО ""ВСК-Линия жизни""",Москва,404152.56801,404152.56801,404152.56801,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,3535,"ООО ""ИНКОР Страхование""",Дмитров,106166.18029,-,-,-,-,106166.18029,30279.66577,28207.10994,-,-,2072.55583,75886.51452,69178.23918,14947.67439,4.96,22.08,-,8699.41004,-,-,44944.07803,560.03672,6620.06774,12.7475,-,-,-,-,2377.7045,4223.61574,6,-,88.2076,-,-,-,-,-,-,-,-
68,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,879281.65621,494171.75277,494054.98138,299049.86916,116.77139,385109.90344,385109.90344,370690.41361,-,-,14419.48983,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
69,3993,"ООО ""Компания Банковского Страхования""",Москва,13768.05415,-,-,-,-,13768.05415,-,-,-,-,-,13768.05415,7338.16078,-,-,-,-,-,-,-,-,7338.16078,1364.13916,-,-,-,-,-,-,1364.13916,-,-,5065.75421,-,-,-,-,-,-,-,-
