"Сведения о страховых суммах по договорам страхования, заключенным в отчетном периоде, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
,,ИТОГО:,,26890167218115,5731801872,1032170080,1030885141,534288765,1284939,204012927078,77545161486,34478478620,16016000,123915744,43066682866,126467765592,92786686484,1894236390,1906772399,793754689,792183467,20047677042,198755129,113619569,56510342728,10642964640,24471863665,10445051916,51168716,359000,7945590876,2447933324,7220285951,1608247814,42000,1216390677,4395605460,453655938,828007401,4780770647,744091812,3295785177,5913430266,6637579861,6637579861,0,26678484541096,2461864016,26676022677080,0
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,10959112407,9982084,0,0,0,0,480100857,70313608,19199468,168000,0,51114140,409787249,314510913,4620874,993135,23756,8437379,112713583,0,0,166493190,21228996,74734641,0,0,0,0,0,10016246,2097666,0,0,7918580,0,12276765,22761034,29680596,19566715,974980,0,0,0,10479011550,1860000,10477151550,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,14852798,0,0,0,0,0,14852798,2140,2140,0,0,0,14850658,14833658,185776,0,0,0,0,14535734,7327979,112148,0,17000,0,0,0,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,42354416,175240,0,0,0,0,42354416,37407235,1870527,0,0,35536708,4947181,1603541,291682,0,0,1689,166348,0,0,924662,219160,1772450,0,0,0,0,0,76500,73000,0,0,3500,0,10000,1685950,0,0,1571190,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,16761982701,0,0,0,0,0,17140293,3280305,2174145,0,0,1106160,13859988,13637748,796321,0,0,18502,469603,23161,0,3908321,8421840,220640,0,0,0,0,0,195200,195200,0,0,0,0,0,25440,0,0,1600,0,0,0,16744842408,3065000,16741777408,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,1916730727,0,0,0,0,0,1910726711,95360000,95360000,0,0,0,1815366711,822591107,0,0,0,0,59903605,0,0,762687502,0,258476419,0,0,0,0,0,0,0,0,0,0,0,13086657,245389762,0,0,734299185,0,0,0,6004016,6004016,0,0
6,4210,  АИЖК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,78583868,21190,0,0,0,0,78583868,11961482,11914902,0,0,46580,66622386,45448928,694070,0,4091866,11272,1230686,838890,0,9090329,29491815,21161018,0,0,0,0,0,19732133,1650,0,19587965,142518,0,933300,495585,0,0,12440,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,11505422,2170929,0,0,0,0,11505422,11505422,0,0,0,11505422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,455,  АКОМС,Холмск,674747,0,0,0,0,0,674747,48823,47400,0,0,1423,625924,623334,12954,0,0,196000,363241,0,0,132,51007,2590,0,0,0,0,0,1240,0,0,0,1240,0,0,1350,0,0,0,0,0,0,0,0,0,0
10,3572,  АКЦЕПТ,Люберцы,4706592,0,0,0,0,0,4706592,358059,358059,0,0,0,4348533,4348533,4348533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3859,  АЛЛЕГА,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,2205553608694,766211208,0,0,0,0,21368472358,3903845861,1841007138,0,0,2062838723,17464626497,10729490376,157116607,63077399,168401875,98460401,3381287130,37399480,17350923,5502748212,1320999272,3299454671,2386252699,412720,0,2010699290,375140689,581203253,488647221,0,0,92556032,3815616,26033766,288031369,14117968,526452340,2909229110,0,0,0,2184185136336,181630000,2184003506336,0
13,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,51565116,137285,47369082,47369082,0,0,4196034,4196034,2093927,0,0,2102107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,290,  АЛЬЯНС,Москва,12265946276,98272705,0,0,0,0,2294707788,329463087,174899983,1950000,0,154563104,1965244701,1463082600,2163939,37303107,15014811,28297956,684934840,0,0,674841351,20526596,273251607,0,0,0,0,0,162294598,21255016,0,123105109,17934473,5322830,5409291,100224888,0,193408979,35501515,0,0,0,9971238488,10215000,9961023488,0
16,3828,  АЛЬЯНС ЖИЗНЬ,Москва,1785025979,54882413,8068343,8068343,0,0,1776957636,1776957636,14788471,0,0,1762169165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2699,  АЛЬЯНС-МЕД,Сызрань,6326,5643,0,0,0,0,6326,6326,0,0,0,6326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,436,  АМТ СТРАХОВАНИЕ,Москва,170314491,120813850,0,0,0,0,170314491,74431,74431,0,0,0,170240060,72156483,0,0,0,72003720,152763,0,0,0,0,98083577,97874237,0,0,0,97874237,208340,0,0,0,208340,0,1000,0,0,0,0,0,0,0,0,0,0,0
19,66,  АНГАРА,Братск,3559645,0,0,0,0,0,3559645,2156488,1404178,0,0,752310,1403157,1357736,210976,0,0,0,800,0,0,754925,391035,23872,0,0,0,0,0,7500,7500,0,0,0,0,0,16372,0,0,21549,0,0,0,0,0,0,0
20,2982,  АНДРОМЕДА,Москва,12194431,0,0,0,0,0,12194431,0,0,0,0,0,12194431,11732624,0,0,0,0,0,0,0,11732624,0,461807,0,0,0,0,0,0,0,0,0,0,0,0,461807,0,0,0,0,0,0,0,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,371362096,0,0,0,0,0,371362096,31901335,19655997,0,0,12245338,339460761,102262518,0,0,9983110,358578,64862379,0,0,25119471,1938980,232069282,0,0,0,0,0,40490641,0,0,1481095,39009546,4000,0,179054175,12520466,0,5128961,0,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,163050869431,0,0,0,0,0,83701815,42464827,20935443,0,0,21529384,41236988,36395532,2828160,0,0,0,1117054,3084130,2803130,21610869,7755319,4679077,0,0,0,0,0,349178,234600,0,0,114578,10000,3354641,955258,10000,0,162379,0,0,0,162967167616,6885000,162960282616,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,1121329,0,956410,956410,0,0,164919,164919,164919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,278,  АСКОМЕД,Самара,2515839,0,0,0,0,0,2515839,2515839,0,0,0,2515839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3767,  АСКОР,Москва,777183,0,0,0,0,0,777183,771893,771893,0,0,0,5290,5290,5290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2144,  АСКО-ЦЕНТР,Курск,13291444,0,0,0,0,0,13291444,3573429,3353578,0,0,219851,9718015,9611185,4768710,0,0,0,72240,29664,0,4364231,376340,106830,0,0,0,0,0,0,0,0,0,0,0,0,106830,0,0,0,0,0,0,0,0,0,0
29,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,758,  АСТРА-МЕТАЛЛ,Магнитогорск,16397401,0,0,0,0,0,16397401,16397401,0,0,0,16397401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2619,  АСТРО-ВОЛГА,Самара,10310755,0,0,0,0,0,10310755,1710975,1662600,0,0,48375,8599780,7531250,622522,0,0,57760,5078401,50,0,1052330,720187,1068530,0,0,0,0,0,6800,6800,0,0,0,0,24500,1032230,5000,0,0,0,0,0,0,0,0,0
32,2684,  АСТРО-ВОЛГА-МЕД,Самара,39663,38300,0,0,0,0,39663,39663,0,0,0,39663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,57099050,0,0,0,0,0,57099050,0,0,0,0,0,57099050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57099050,0,0,0,0,0,0,0,0
34,518,  БАСК,Белово,14054398,0,0,0,0,0,10224398,2664259,675219,0,0,1989040,7560139,5599854,120193,0,0,0,2649777,0,0,2711656,118228,1958335,16376,16376,0,0,0,0,0,0,0,0,0,20100,1921859,0,0,1950,0,0,0,3830000,3830000,0,0
35,3673,  БЕЛОКАМЕННАЯ,Москва,2433503,0,0,0,0,0,2433503,0,0,0,0,0,2433503,2391503,0,0,0,0,1143861,0,0,1247642,0,42000,0,0,0,0,0,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0,0,0,0
36,3487,  БИН СТРАХОВАНИЕ,Москва,323424348243,26837016,0,0,0,0,250995093,118528775,14968665,0,0,103560110,132466318,69926805,835890,21000,258654,5875,13321665,3023,0,43849389,11631309,59561470,0,0,0,0,0,20440609,95700,0,20344909,0,10000,10533341,20704271,7873249,42583,2935460,0,0,0,323173353150,14850000,323158503150,0
37,3991,  БЛАГОСОСТОЯНИЕ,Москва,2232817447,0,700661,109395,0,591266,2232116786,2232116786,2197970037,0,0,34146749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,194938969,0,0,0,0,0,194938969,139962667,46007803,0,0,93954864,54976302,18901064,0,0,0,0,0,0,0,0,18901064,16737043,0,0,0,0,0,0,0,0,0,0,0,0,16737043,0,0,19338195,0,0,0,0,0,0,0
39,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,15197922,0,0,0,0,0,15197922,54290,25130,0,0,29160,15143632,15086098,2300,0,0,0,14930674,0,0,114030,39094,39864,0,0,0,0,0,1500,1500,0,0,0,0,3542,34822,0,0,17670,0,0,0,0,0,0,0
40,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,203175756,0,0,0,0,0,203175756,6139176,568735,0,0,5570441,197036580,127967382,392845,0,0,0,92158155,0,0,34557931,858451,69016514,0,0,0,0,0,189500,189500,0,0,0,0,0,68827014,0,51968,716,0,0,0,0,0,0,0
41,2664,  ВЕКТОР,Симферополь,12342309,0,0,0,0,0,12342309,5965567,2841948,0,0,3123619,6376742,4288339,250668,0,0,80720,48375,0,0,3014611,893965,2088403,0,0,0,0,0,8250,0,0,8250,0,0,78700,2001453,0,0,0,0,0,0,0,0,0,0
42,3245,  ВЕРНА,Краснодар,17278689,0,0,0,0,0,17278689,2620712,2296342,0,0,324370,14657977,4113070,199144,0,0,13100,26663,196278,151327,3328927,348958,9977636,11550,11550,0,0,0,5000,5000,0,0,0,0,843880,404021,8713185,0,567271,0,0,0,0,0,0,0
43,4170,  ВИС,Махачкала,1483000,0,0,0,0,0,1483000,0,0,0,0,0,1483000,0,0,0,0,0,0,0,0,0,0,1483000,0,0,0,0,0,0,0,0,0,0,0,1483000,0,0,0,0,0,0,0,0,0,0,0
44,3561,  ВИТАЛ-ПОЛИС,Москва,118701,0,0,0,0,0,118701,61951,10000,0,0,51951,56750,49450,36150,0,0,0,0,0,0,0,13300,7300,0,0,0,0,0,7000,7000,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0
45,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,316662,0,152273,152273,15057,0,164389,164389,161834,0,0,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,13444293,0,0,0,0,0,13444293,12904415,12682082,0,0,222333,539878,357073,106905,0,0,0,0,0,0,100338,149830,182805,24600,24600,0,0,0,22100,21000,0,1100,0,0,0,121105,15000,0,0,0,0,0,0,0,0,0
47,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,9321,0,0,0,0,0,9321,9321,0,0,0,9321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,433,  ВОСТСИБЖАСО,Иркутск,10186632,0,0,0,0,0,10186632,7205996,1163509,0,0,6042487,2980636,2899150,113433,0,0,0,684677,0,0,250309,1850731,79599,0,0,0,0,0,3000,3000,0,0,0,0,0,76599,0,0,1887,0,0,0,0,0,0,0
49,621,  ВСК,Москва,3758869230359,50636949,0,0,0,0,3613027666,1694026212,976539370,0,0,717486842,1919001454,1499287756,153136336,2694785,25097701,0,145550280,5731453,1693724,920909831,246167370,397529418,637053,637053,0,0,0,217265905,30948621,12000,185454645,850639,8639562,17476799,120093969,33416130,18120239,4064041,0,0,0,3755256202693,310345000,3754945857693,0
50,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,1258188015,0,4523,4451,0,72,1258183492,1258183492,1258183492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3978,  ВСК-МИЛОСЕРДИЕ,Москва,26156842,0,0,0,0,0,26156842,26156842,0,0,0,26156842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,26879439,0,0,0,0,0,26879439,26879439,0,0,0,26879439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3398,  ВТБ СТРАХОВАНИЕ,Москва,372056630619,0,0,0,0,0,8417469584,4378540060,4073056951,0,0,305483109,4038929524,3296832937,7299572,13969699,44689711,8057165,507121326,0,0,2264248914,451446550,305430470,5182391,0,0,5182391,0,6662910,6316533,0,201250,145127,107700,73499770,218486237,1491462,12200,436653917,61942179,61942179,0,363577218856,48265000,363528953856,0
54,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,8440682,108212,8440682,8440682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3780,  ВЫРУЧИМ!,Екатеринбург,3583206,0,0,0,0,0,3583206,787819,762119,0,0,25700,2795387,1640804,804948,0,0,0,99277,0,0,281956,454623,572813,0,0,0,0,0,3700,3700,0,0,0,0,10750,558363,0,0,581770,0,0,0,0,0,0,0
56,630,  ГАЙДЕ,Санкт-Петербург,210368265613,0,0,0,0,0,160094749,108858361,16017235,0,0,92841126,51236388,48102898,9266755,0,0,215778,15059081,7443,0,18172696,5381145,1970619,0,0,0,0,0,1342560,1342560,0,0,0,0,71500,353559,203000,0,1162871,0,0,0,210208170864,390000,210207780864,0
57,3908,  ГАЛАКТИКА,Москва,152386771,0,0,0,0,0,152386771,28782675,28687251,0,0,95424,123604096,123604096,739212,0,0,0,28037516,0,0,94827368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,473,  ГЕВОРСТРАХ,Ярославль,4915187,0,0,0,0,0,4915187,0,0,0,0,0,4915187,4908887,2600,0,0,0,4906287,0,0,0,0,6300,0,0,0,0,0,0,0,0,0,0,0,0,6300,0,0,0,0,0,0,0,0,0,0
60,397,  ГЕЛИОС,Москва,195975062,0,0,0,0,0,189885062,89281848,72683474,0,0,16598374,100603214,85155833,3645310,0,47700,362833,10611136,0,0,46124103,24364751,12492301,247757,0,0,15741,232016,2390292,2385292,0,0,5000,6000,11200,9694052,143000,0,2955080,0,0,0,6090000,6090000,0,0
61,2397,  ГЕОПОЛИС,Москва,9736436,0,0,0,0,0,9736436,1304825,1304825,0,0,0,8431611,7949083,2295893,0,0,0,0,0,0,4506311,1146879,482528,0,0,0,0,0,434228,434228,0,0,0,0,0,48300,0,0,0,0,0,0,0,0,0,0
62,448,  ГЕОПОЛИС,Москва,48616,0,0,0,0,0,48616,48616,38166,0,0,10450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,4249321,13450,0,0,0,0,4249321,4249321,0,0,0,4249321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,2094058,0,0,0,0,0,2094058,96660,96660,0,0,0,1997398,1891261,118672,0,0,0,39380,0,0,1716555,16654,106137,23637,0,0,0,23637,29000,29000,0,0,0,0,0,53500,0,0,0,0,0,0,0,0,0,0
65,2042,  ГРАНТА,Казань,9408787,0,0,0,0,0,9408787,2337409,2166940,0,0,170469,7071378,2877880,1295971,0,0,1000,210126,0,0,948366,422417,4059236,0,0,0,0,0,2500,1000,0,0,1500,5000,2964920,1086816,0,0,134262,0,0,0,0,0,0,0
66,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,40576434918,1245514,0,0,0,0,3669153518,1516512219,589878757,0,0,926633462,2152641299,2015364029,78852068,309765,0,9398249,1584796857,0,0,305774051,36233039,82221987,3634915,3634915,0,0,0,41295440,40867896,0,0,427544,534734,5939902,30816996,0,0,55055283,0,0,0,36907281400,24235000,36883046400,0
67,1820,  ГУТА-СТРАХОВАНИЕ,Москва,20563670,0,0,0,0,0,20563670,299150,10950,0,0,288200,20264520,19789020,214996,0,0,0,2272363,1723703,1723703,15571305,6653,475500,0,0,0,0,0,0,0,0,0,0,0,0,475000,500,0,0,0,0,0,0,0,0,0
68,2214,  ДАЛЬАКФЕС,Владивосток,10554573,0,0,0,0,0,10554573,1219366,1216541,0,0,2825,9335207,9186853,540435,0,0,830664,1726459,0,0,5632777,456518,96324,37531,0,0,0,37531,0,0,0,0,0,0,1000,57793,0,52030,0,0,0,0,0,0,0,0
69,55,  ДАЛЬЖАСО,Хабаровск,171716511,0,0,0,0,0,171716511,161010581,160419175,0,0,591406,10705930,8631051,140546,0,0,46935,7031476,0,0,1160815,251279,2074879,6500,6500,0,0,0,8044,0,0,0,8044,0,0,362335,1698000,0,0,0,0,0,0,0,0,0
70,525,  ДАЛЬ-РОСМЕД,Хабаровск,55,0,0,0,0,0,55,55,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,331398296,2898049,0,0,0,0,331398296,50282401,50282401,0,0,0,281115895,271435838,236320,0,0,1700,244322793,0,0,25756920,1118105,9311257,0,0,0,0,0,218870,218870,0,0,0,30000,4027205,5035182,0,0,368800,0,0,0,0,0,0,0
72,2842,  ДЕЛЬТА,Челябинск,1350,0,0,0,0,0,1350,1350,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1363,  ДИАМАНТ,Москва,2580981,0,0,0,0,0,2580981,18686,18686,0,0,0,2562295,45996,43539,0,0,0,0,0,0,0,2457,2516299,0,0,0,0,0,8500,8500,0,0,0,0,300,23000,2484499,0,0,0,0,0,0,0,0,0
74,206,  ДИАНА,Ангарск,7979917,0,0,0,0,0,7979917,5794271,321750,0,0,5472521,2185646,1559734,26653,0,0,0,54369,0,0,465816,1012896,625912,0,0,0,0,0,0,0,0,0,0,500,3388,622024,0,0,0,0,0,0,0,0,0,0
75,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,32949863,0,0,0,0,0,32949863,13418211,1377370,0,0,12040841,19531652,16262972,0,0,0,0,1152213,0,0,7437664,7673095,3183315,0,0,0,0,0,0,0,0,0,0,0,0,3183315,0,0,85365,0,0,0,0,0,0,0
76,3954,  ЕВРОИНС,Смоленск,193980278,29325,0,0,0,0,193980278,2520247,2123753,0,0,396494,191460031,39012671,485487,0,0,0,25793817,54139,0,11308490,1370738,57398095,0,0,0,0,0,4400,4400,0,0,0,0,343384,54873996,2176315,0,95049265,0,0,0,0,0,0,0
