"Сведения о доле перестраховщиков в выплатах по договорам, переданным в перестрахование",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
5,3991,"АО  СК  ""Ренессанс здоровье""",Москва,144879.08194,-,-,-,-,144879.08194,144879.08194,137463.54732,-,-,7415.53462,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,3947,"АО ""АИГ""",Москва,472784.53122,-,-,-,-,472784.53122,157.45962,157.45962,-,-,-,472627.0716,416113.22595,-,-,-,-,49077.18607,-,-,367036.03988,-,4763.56004,960.05888,960.05888,-,-,-,-,-,-,3803.50116,-,-,51750.28561,-,-,-,-,-,-,-,-
7,2239,"АО ""АльфаСтрахование""",Москва,7836417.1808,-,-,-,-,7751743.51763,165384.71648,154007.83124,-,-,11376.88524,7586358.80115,6636946.62123,129709.581,-,5053862.03723,30101.92966,3543.8482,444396.97041,-,975332.25473,-,408422.58298,851.13977,-,851.13977,-,354115.86831,-,-,-,53455.5749,-,436909.14317,104080.45377,-,-,-,84673.66317,-,21703.44635,62970.21682,-
8,3064,"АО ""Боровицкое страховое общество""",Москва,1456.76417,-,-,-,-,1456.76417,-,-,-,-,-,1456.76417,1456.76417,-,-,-,-,-,-,-,1456.76417,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,1284,"АО ""Группа Ренессанс Страхование""",Москва,641133.73716,-,-,-,-,625269.74099,9811.92748,1059.2268,-,-,8752.70068,615457.81351,204624.32756,149827.62773,-,-,-,-,-,-,53657.92332,1138.77651,1950.7435,1724.18636,1724.18636,-,-,-,-,-,-,226.55714,-,-,408882.74245,-,-,-,15863.99617,-,-,15863.99617,-
10,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,623.58891,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,623.58891,-,-,623.58891,-
11,1820,"АО ""ГУТА-Страхование""",Москва,2033.00762,-,-,-,-,2033.00762,161.27884,161.27884,-,-,-,1871.72878,-,-,-,-,-,-,-,-,-,-,1871.72878,-,-,-,-,-,-,-,1770.265,101.46378,-,-,-,-,-,-,-,-,-,-,-
12,1412,"АО ""Д2  Страхование""",Новосибирск,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,0055,"АО ""ДальЖАСО""",Хабаровск,2889.99296,-,-,-,-,2889.99296,538.71862,35,-,-,503.71862,2351.27434,2351.27434,436.07566,-,-,-,27.31322,-,-,177.96518,1709.92028,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,406.72041,-,-,-,-,406.72041,-,-,-,-,-,406.72041,-,-,-,-,-,-,-,-,-,-,406.72041,-,-,-,-,-,-,-,-,-,406.72041,-,-,-,-,-,-,-,-,-,-
15,1427,"АО ""МАКС""",Москва,236528.97805,-,-,-,-,200751.13172,531.21321,531.21321,-,-,-,200219.91851,200155.28901,8870.29101,-,-,-,-,-,-,191284.998,-,64.6295,-,-,-,-,-,-,58.16655,-,6.46295,-,-,-,-,-,-,35777.84633,-,183.77878,35594.06755,-
16,2346,"АО ""ОСК""",Самара,11892.98484,-,-,-,-,11369.04034,-,-,-,-,-,11369.04034,11369.04034,-,-,-,10700.09674,-,-,-,615.86983,53.07377,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,523.9445,-,-,523.9445,-
17,3748,"АО ""Русский Стандарт Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,0235,"АО ""Русское перестраховочное общество""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,20787.16228,-,-,-,-,20787.16228,-,-,-,-,-,20787.16228,20787.16228,-,-,-,-,-,-,-,20787.16228,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,2619,"АО ""СК ""Астро-Волга""",Самара,1072.85198,-,-,-,-,1072.85198,-,-,-,-,-,1072.85198,1063.77718,966.21543,-,-,-,-,-,-,97.56175,-,9.0748,-,-,-,-,-,-,-,-,9.0748,-,-,-,-,-,-,-,-,-,-,-
21,0915,"АО ""СК ""ПАРИ""",Москва,7620.70944,-,-,-,-,1325.3832,461.24137,461.24137,-,-,-,864.14183,853.98062,160.69969,-,-,-,86.78568,-,-,586.02722,20.46803,10.16121,-,-,-,-,-,10.16121,-,-,-,-,-,-,-,-,-,6295.32624,-,-,6295.32624,-
22,2733,"АО ""СК ""Резерв""",Хабаровск,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,4014,"АО ""СК ""Югория-Жизнь""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,269527.47375,-,-,-,-,250600.53199,10187.91359,10187.91359,-,-,-,240412.6184,240403.8184,233935.49704,-,-,-,54.90841,-,-,3739.92082,2673.49213,8.8,-,-,-,-,-,-,-,-,8.8,-,-,-,-,-,-,18926.94176,-,-,18926.94176,-
25,2359,"АО ""СК УСПЕХ""",Москва,30.37339,-,-,-,-,30.37339,-,-,-,-,-,30.37339,30.37339,-,-,-,-,-,-,-,-,30.37339,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,1587,"АО ""СО ""Талисман""",Казань,308.29977,-,-,-,-,308.29977,-,-,-,-,-,308.29977,308.29977,194.47,-,-,-,-,-,-,22.8305,90.99927,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,1208,"АО ""СОГАЗ""",Москва,6382922.5794,-,-,-,-,6105794.37424,8732.33853,917.96226,-,-,7814.37627,6097062.03571,4538346.04922,488469.93689,11498.11192,1926949.71092,104060.7883,74616.89036,-,-,1932750.61083,-,126651.67397,-1085.61695,-1085.61695,-,-,104233.29652,-,-,-,23503.9944,-,1342464.05608,89600.25644,-,-,-,277128.20516,-,74693.8628,202434.34236,-
28,3229,"АО ""Страховая бизнес группа""",Воронеж,23942.43814,-,-,-,-,5823.66832,-,-,-,-,-,5823.66832,5823.66832,-,-,-,-,-,-,-,5561.10332,262.565,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18118.76982,-,-,18118.76982,-
29,0983,"АО ""Страховая группа ""УралСиб""",Москва,4969.4231,-,-,-,-,4969.4231,2617.94462,2617.94462,-,-,-,2351.47848,2351.47848,-,-,-,-,-,-,-,2351.47848,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,14131.968,-,-,-,-,14131.968,338.4,338.4,-,-,-,13793.568,13793.568,4969.1834,-,-,-,-,-,-,8254.7162,569.6684,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,2144,"АО ""Страховая компания АСКО-Центр""",Курск,8655.67194,-,-,-,-,8655.67194,-,-,-,-,-,8655.67194,8655.67194,-,-,-,-,-,-,-,8655.67194,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,3987,"АО ""УРАЛСИБ Жизнь""",Москва,438.09454,438.09454,438.09454,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,3995,АО ВТБ Страхование жизни,Москва,55148.535,55148.535,55148.535,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
35,4351,АО РНПК,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,3300,"АО СГ ""Спасские ворота""",Салехард,19195.99511,-,-,-,-,18146.64525,16353.54393,16353.54393,-,-,-,1793.10132,1673.91462,1180.91227,-,-,-,308.00452,-,-,184.99783,-,119.1867,-,-,-,-,-,-,-,-,119.1867,-,-,-,-,-,-,1049.34986,-,-,1049.34986,-
37,1858,"АО СК "" Армеец""",Москва,3560.5781,-,-,-,-,3560.5781,-,-,-,-,-,3560.5781,1913.74971,1615.53199,-,-,-,-,-,-,-,298.21772,1646.82839,-,-,-,-,-,-,-,-,1646.82839,-,-,-,-,-,-,-,-,-,-,-
38,0290,"АО СК ""Альянс""",Москва,703315.41304,-,-,-,-,702338.51334,20693.83714,12308.43229,-,-,8385.40485,681644.6762,375593.13104,5942.53472,-,20948.19766,103.48051,90337.95012,-,-,258260.96803,-,133782.26129,-,-,-,-,42883.4064,-,-,-,90898.85489,-,2778.54866,169490.73521,-,-,-,976.8997,-,-,976.8997,-
39,0518,"АО СК ""БАСК""",Белово,6854.37628,-,-,-,-,2863.32268,-,-,-,-,-,2863.32268,2863.32268,241.0998,-,-,-,-,-,-,2622.22288,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3991.0536,-,3991.0536,-,-
40,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,2619.76575,-,-,-,-,2619.76575,-,-,-,-,-,2619.76575,2619.76575,1394.8077,-,-,-,1224.95805,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41,2447,"АО СК ""ЖСФ""",Нижний Новгород,5.6,-,-,-,-,5.6,-,-,-,-,-,5.6,5.6,5.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,0425,"АО СК ""Ингвар""",Москва,4231.56256,-,-,-,-,4231.56256,-,-,-,-,-,4231.56256,4112.1167,-,-,-,-,4093.24325,-,-,-,18.87345,119.44586,-,-,-,-,-,-,-,-,119.44586,-,-,-,-,-,-,-,-,-,-,-
43,2947,"АО СК ""РСХБ-Страхование""",Москва,1426297.724,-,-,-,-,1426297.724,479891.2858,479891.2858,-,-,-,946406.4382,946310.59933,50180.62042,-,-,-,-,618154.55337,179825.53799,284364.01308,-6388.58754,95.83887,-,-,-,-,-,-,-,229.37745,-133.53858,-,-,-,-,-,-,-,-,-,-,-
44,1216,"АО СК ""Чулпан""",Альметьевск,4554.89803,-,-,-,-,603.83061,-,-,-,-,-,603.83061,603.83061,61.41425,-,-46.9584,-,-,-,-,-,589.37476,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3951.06742,-,3951.06742,-,-
45,1675,Либерти Страхование (АО),Санкт-Петербург,63384.70565,-,-,-,-,62662.15751,1288.62974,1288.62974,-,-,-,61373.52777,32277.22667,869.88718,-,-,2189.14059,11244.24414,-,-,17973.95476,-,3966.11755,-,-,-,-,-,-,-,-,1050.09192,2916.02563,16026.04524,9104.13831,-,-,-,722.54814,-,-,722.54814,-
46,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,11056.62929,-,-,-,-,11056.62929,-,-,-,-,-,11056.62929,11056.62929,11056.62929,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,4192,НКО ПОВС «Народные кассы»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,2708,"ОАО ""ЧСК""",Москва,10544.63836,-,-,-,-,22.01293,22.01293,-,-,-,22.01293,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10522.62543,-,1002.87775,9519.74768,-
49,1083,"ООО  ""Зетта Страхование""",Москва,224103.21627,-,-,-,-,203784.30097,88156.80174,-,-,-,88156.80174,115627.49923,114129.87163,851.74026,-,-,-,-,-,-,102880.53707,10397.5943,1497.6276,1218.14,1218.14,-,-,-,-,-,-,279.4876,-,-,-,-,-,-,20318.9153,-,1697.94263,18620.97267,-
50,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,443085.80054,-,-,-,-,443085.80054,-,-,-,-,-,443085.80054,443085.80054,43714.28053,-,-,-,-,-,-,399371.52001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,3828,"ООО  СК ""Альянс Жизнь""",Москва,677114.22591,16463.41822,16463.41822,4108.789,-,660650.80769,660650.80769,18831.47527,-,-,641819.33242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,35625.20876,31167.86729,31167.86729,-,-,4457.34147,4457.34147,-,-,-,4457.34147,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
53,2496,"ООО ""Абсолют Страхование""     ",Москва,356209.8803,-,-,-,-,354837.27945,11267.88419,11267.88419,-,-,-,343569.39526,160778.05513,12350.77789,-,-,-,-,-,-,148427.27724,-,147095.29386,-,-,-,-,-,-,-,111447.6512,35647.64266,-,35696.04627,-,-,-,-,1372.60085,-,-,1372.60085,-
54,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,47292.94939,-,-,-,-,47292.94939,11310.50269,11310.50269,-,-,-,35982.4467,16903.69198,6538.84034,-,367.87856,-,714.51524,-,-,8212.18649,1070.27135,19078.75472,-,-,-,-,19036.5321,-,-,-,42.22262,-,-,-,-,-,-,-,-,-,-,-
55,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,11145.5,10470.5,10470.5,-,-,675,675,675,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,0436,"ООО ""АМТ Страхование""",Москва,5453.43778,-,-,-,-,5453.43778,-,-,-,-,-,5453.43778,5453.43778,-,-,-,5453.43778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,196449.73942,-,-,-,-,196449.73942,-,-,-,-,-,196449.73942,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,196449.73942,-,-,-,-,-,-,-,-,-
58,3487,"ООО ""БИН Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,3799,"ООО ""БСД""",Москва,26.00014,-,-,-,-,26.00014,-,-,-,-,-,26.00014,26.00014,26.00014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,3866,"ООО ""ВСК-Линия жизни""",Москва,2931.4168,2931.4168,2931.4168,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,3535,"ООО ""ИНКОР Страхование""",Дмитров,1635.00626,-,-,-,-,1635.00626,368.99769,368.99769,-,-,-,1266.00857,1266.00857,1266.00857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,29009.36026,23052.14105,23052.14105,-,-,5957.21921,5957.21921,5957.21921,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,3993,"ООО ""Компания Банковского Страхования""",Москва,604.15508,-,-,-,-,604.15508,-,-,-,-,-,604.15508,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,604.15508,-,-,-,-,-,-,-,-
64,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,74614.50582,-,-,-,-,74614.50582,-,-,-,-,-,74614.50582,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74614.50582,-,-,-,-,-,-,-,-,-
65,4326,"ООО ""КПСК"" ",Симферополь,61731.42404,-,-,-,-,61731.42404,-,-,-,-,-,61731.42404,61731.42404,-,-,-,-,-,-,-,61245.98837,485.43567,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,4189,"ООО ""Кредендо – Ингосстрах  Кредитное Страхование""",Москва,128815.35122,-,-,-,-,128815.35122,-,-,-,-,-,128815.35122,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128815.35122,-,-,-,-,-,-,-,-,-
67,4013,"ООО ""МАКС-Жизнь""",Москва,124.29,124.29,124.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
69,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
70,3609,"ООО ""ППФ Страхование жизни""",Москва,50127.56569,21642.45709,21642.45709,-,-,28485.1086,28485.1086,28485.1086,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
71,3438,"ООО ""ПРОМИНСТРАХ""",Москва,187602.38459,-,-,-,-,183496.42104,-,-,-,-,-,183496.42104,-62.55937,-,-,-,-,-,-,-,-62.55937,-,183558.98041,-,-,-,-,-,-,-,-,-,183558.98041,-,-,-,-,-,4105.96355,-,-,4105.96355,-
72,0473,"ООО ""РИКС""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
73,2042,"ООО ""СК ""Гранта""",Казань,34250.42395,-,-,-,-,34250.42395,-,-,-,-,-,34250.42395,33374.21842,33340.61638,-,-,-,-,-,-,7.87369,25.72835,876.20553,-,-,-,-,-,-,-,876.20553,-,-,-,-,-,-,-,-,-,-,-,-
74,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
75,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,21669.15315,-,-,-,-,21669.15315,-,-,-,-,-,21669.15315,21669.15315,24.71994,-,-,-,21232.83402,-,-,-,411.59919,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
76,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,126350.6407,-,-,-,-,126350.6407,-,-,-,-,-,126350.6407,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,126350.6407,-,-,-,-,-,-,-,-,-
