Сведения о выплатах в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
,,,,,,,,,,,,,"пациентов, участвующих в клинических исследованиях лекарственного препарата для медицинского применения",работников налоговых органов,,,Всего,в том числе,,,,,,,,,Всего,в том числе,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"средств наземного транспорта 
(кроме средств железнодорожного транспорта)",средств железнодорожного транспорта,средств воздушного транспорта,средств водного транспорта,грузов,сельскохозяйственное страхование - всего,из него,прочего имущества юридических лиц,прочего имущества граждан,,Перевозчиков,,,,,Иных владельцев (кроме перевозчиков),,,,,"организаций, эксплуатирующих опасные объекты","за причинение вреда вследствие недостатков товаров, работ, услуг",за причинение вреда третьим лицам,за неисполнение или ненадлежащее исполнение обязательств по договору,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,"страхование, осуществляемое с государственной поддержкой",,,,Всего,в том числе,,,,Всего,в том числе,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"владельцев средств наземного транспорта 
(кроме средств железнодорожного транспорта)",владельцев средств железнодорожного транспорта,владельцев средств воздушного транспорта,владельцев средств водного транспорта,,"средств наземного транспорта 
(кроме средств железнодорожного транспорта)",средств железнодорожного транспорта,владельцев средств воздушного транспорта,владельцев средств водного транспорта,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
ИТОГО:,,,,363 422 353*,4841357,21580433,20780454,3253538,799979,212287466,85177014,11063896,1562,4505,74113118,127110452,111931783,76140915,405854,2088355,2874847,2030216,2331523,1592669,19583406,6476667,6986277,539751,171577,158683,159252,50239,4856061,2857568,0,1284740,713753,104455,94789,1136086,255135,7195936,996456,8734932,8734932,0,120819521,120142868,157809,518844,0
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,593330,48728,0,0,0,0,572703,317129,28171,0,0,288958,255574,227321,135417,0,0,29762,16853,0,0,37703,7586,13434,0,0,0,0,0,2240,964,0,0,1276,0,731,9653,810,7,14812,0,0,0,20627,20062,0,565,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,270225,0,0,0,0,0,270225,0,0,0,0,0,270225,270225,5235,0,0,0,0,264990,73078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,34712,818,0,0,0,0,34712,21456,667,0,0,20789,13256,12215,11823,0,0,0,0,0,0,390,2,1036,0,0,0,0,0,10,10,0,0,0,0,0,1,1025,0,5,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,167656,0,0,0,0,0,94042,17224,5463,0,0,11761,76818,75472,62643,0,0,0,0,251,0,4150,8428,1346,0,0,0,0,0,1346,1346,0,0,0,0,0,0,0,0,0,0,0,0,73614,73065,22,527,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,81903,0,0,0,0,0,79800,15112,15112,0,0,0,64688,49747,7404,0,0,0,31586,0,0,9790,967,6993,0,0,0,0,0,2859,2859,0,0,0,0,0,4134,0,0,7948,0,0,0,2103,2103,0,0,0
6,4210,  АИЖК,Москва,5709,0,0,0,0,0,5709,0,0,0,0,0,5709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5709,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,125932,6,0,0,0,0,125932,21208,21208,0,0,0,104724,59062,11646,0,4244,0,8,11098,0,3596,28470,45442,0,0,0,0,0,44640,1,0,44639,0,0,0,802,0,0,220,0,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,94672,814,0,0,0,0,94672,94672,0,0,0,94672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,455,  АКОМС,Холмск,7638,0,0,0,0,0,7638,2881,383,0,0,2498,4757,4735,774,0,0,3388,0,0,0,532,41,22,0,0,0,0,0,14,0,0,0,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0
10,3572,  АКЦЕПТ,Люберцы,134917,0,0,0,0,0,134917,6955,6955,0,0,0,127962,127962,127962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3859,  АЛЛЕГА,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,19893401,200346,0,0,0,0,14687270,5018870,800514,0,0,4218356,9668400,8936800,5981073,6172,274608,89557,93629,42335,130,1845535,603891,367138,66718,549,0,62383,3786,217458,216397,0,0,1061,1,24384,54288,4289,111900,252562,0,0,0,5206131,5167549,11443,27139,0
13,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,2675969,38236,2654458,2653492,0,966,21511,21511,8662,0,0,12849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,290,  АЛЬЯНС,Москва,2795261,148068,6544,6544,0,0,2601436,450129,401830,0,0,48299,2151307,906950,370715,9369,16281,19163,258626,1806,0,188288,42702,309514,0,0,0,0,0,183188,171442,0,3,11743,0,14,126312,0,800767,134076,0,0,0,187281,178116,1002,8163,0
16,3828,  АЛЬЯНС ЖИЗНЬ,Москва,4593351,192486,1107465,1107225,23593,240,3485886,3485886,34331,0,0,3451555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2699,  АЛЬЯНС-МЕД,Сызрань,30,30,0,0,0,0,30,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,436,  АМТ СТРАХОВАНИЕ,Москва,28821,28650,0,0,0,0,28821,101,101,0,0,0,28720,28352,0,0,0,28352,0,0,0,0,0,368,368,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,66,  АНГАРА,Братск,290288,0,0,0,0,0,25146,5762,5331,0,0,431,19384,19383,17645,0,0,0,0,0,0,297,1441,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,265142,265142,0,0,0
20,2982,  АНДРОМЕДА,Москва,276,0,0,0,0,0,276,0,0,0,0,0,276,276,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1858,  АРМЕЕЦ,Москва,850116,4204,0,0,0,0,136758,12628,1324,0,0,11304,124130,121110,92694,0,0,0,0,0,0,14833,13583,3020,0,0,0,0,0,1283,1283,0,0,0,0,0,1737,0,0,0,0,0,0,713358,713358,0,0,0
22,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3193,  АРСЕНАЛЪ,Москва,378557,0,0,0,0,0,172461,113024,26073,0,0,86951,59437,18566,0,0,6517,4352,0,0,0,3789,3908,39363,0,0,0,0,0,31277,0,0,8497,22780,0,0,1182,6904,0,1508,206096,206096,0,0,0,0,0,0
24,2489,  АСКО,Набережные Челны,1347203,0,0,0,0,0,574688,264376,19139,0,0,245237,310312,302173,211168,0,0,0,0,74327,74243,5380,11298,8056,0,0,0,0,0,4539,4539,0,0,0,0,298,3219,0,0,83,0,0,0,772515,770775,9,1731,0
25,3999,  АСКО-ЖИЗНЬ,Набережные Челны,157698,0,157456,157456,0,0,242,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,278,  АСКОМЕД,Самара,32409,0,0,0,0,0,32409,32409,0,0,0,32409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3767,  АСКОР,Москва,2177,0,0,0,0,0,2177,2177,2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2144,  АСКО-ЦЕНТР,Курск,42046,0,0,0,0,0,42046,16333,400,0,0,15933,25713,25693,11555,0,0,0,0,35,0,13832,271,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
30,1372,  АСТРАМЕД-МС,Екатеринбург,90,0,0,0,0,0,90,90,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,758,  АСТРА-МЕТАЛЛ,Магнитогорск,74378,0,0,0,0,0,74378,74378,0,0,0,74378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2619,  АСТРО-ВОЛГА,Самара,188160,0,0,0,0,0,40494,8609,2568,0,0,6041,31885,27264,24936,0,0,0,212,0,0,1358,758,4621,0,0,0,0,0,0,0,0,0,0,0,292,4329,0,0,0,0,0,0,147666,147666,0,0,0
33,2684,  АСТРО-ВОЛГА-МЕД,Самара,9951,3,0,0,0,0,9951,9951,0,0,0,9951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,518,  БАСК,Белово,230231,0,0,0,0,0,117689,99195,1217,0,0,97978,18494,17553,9818,0,0,0,7614,0,0,39,82,941,123,123,0,0,0,818,818,0,0,0,0,0,0,0,0,0,0,0,0,112542,108360,4182,0,0
36,4312,  БАШКОРТОСТАН МЕДИЦИНА,Уфа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3487,  БИН СТРАХОВАНИЕ,Москва,654483,15163,0,0,0,0,404059,125949,51355,0,0,74594,278110,237201,150680,0,2100,148,298,0,0,17882,66093,25430,0,0,0,0,0,20252,15468,0,4784,0,0,291,3224,1663,2,15477,0,0,0,250424,243757,207,6460,0
38,3991,  БЛАГОСОСТОЯНИЕ,Москва,624129,0,206527,38224,0,168303,417602,417602,415694,0,0,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,116051,0,0,0,0,0,115891,71884,61725,0,0,10159,44007,16360,0,0,0,0,0,0,0,0,16360,1771,0,0,0,0,0,0,0,0,0,0,0,0,1771,0,0,25876,0,0,0,160,160,0,0,0
40,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,2880,0,0,0,0,0,1952,1160,76,0,0,1084,792,792,600,0,0,0,0,0,0,19,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,928,0,0,0
41,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,136239,0,0,0,0,0,136239,87695,362,0,0,87333,48544,47508,34873,0,0,0,331,0,0,12252,52,1011,0,0,0,0,0,425,425,0,0,0,0,0,586,0,0,25,0,0,0,0,0,0,0,0
42,3245,  ВЕРНА,Краснодар,21173,0,0,0,0,0,18587,9585,1427,0,0,8158,9002,6788,6334,0,0,4,0,0,0,274,176,2085,0,0,0,0,0,0,0,0,0,0,0,0,741,1344,0,129,0,0,0,2586,2586,0,0,0
43,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3561,  ВИТАЛ-ПОЛИС,Москва,31168,0,0,0,0,0,31168,28406,1155,0,0,27251,2762,2762,2761,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,187779,0,113002,112813,0,189,74777,74777,3708,0,0,71069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,21624,0,0,0,0,0,21624,11386,2429,0,0,8957,10238,10175,3854,0,0,0,0,0,0,3854,2467,63,0,0,0,0,0,4,4,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0
47,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,2500,0,0,0,0,0,2500,2500,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,433,  ВОСТСИБЖАСО,Иркутск,57573,0,0,0,0,0,57573,42735,12944,0,0,29791,14838,14810,8747,0,0,0,0,0,0,2015,4048,28,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
49,621,  ВСК,Москва,18576649,211350,0,0,0,0,9362245,2380007,876270,0,0,1503737,6982238,6493705,5316812,135,80253,140533,73920,28430,0,477013,376609,479198,20016,20016,0,0,0,311061,301876,0,3821,5364,0,1334,132791,13996,0,9335,2470,2470,0,9211934,9153260,13619,45055,0
50,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,1026904,0,118937,115672,0,3265,21575,21575,21575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886392,886392,0,0,0,0,0,0
51,3978,  ВСК-МИЛОСЕРДИЕ,Москва,24647,0,0,0,0,0,24647,24647,0,0,0,24647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,37489,0,0,0,0,0,37489,37489,0,0,0,37489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3398,  ВТБ СТРАХОВАНИЕ,Москва,10365034,0,0,0,0,0,7448443,2945249,1090429,0,0,1854820,4503194,4238354,607139,4847,106175,100908,39089,0,0,2833749,546447,200669,4781,0,0,4781,0,36454,36454,0,0,0,788,4473,153318,855,0,64171,2712992,2712992,0,203599,195882,1662,6055,0
54,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,100416,0,100416,99331,2496,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3780,  ВЫРУЧИМ!,Екатеринбург,122382,0,0,0,0,0,122382,5472,3972,0,0,1500,116910,115197,109872,0,0,0,0,0,0,4676,649,1713,0,0,0,0,0,1693,1693,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
56,630,  ГАЙДЕ,Санкт-Петербург,729663,0,0,0,0,0,469853,106088,7084,0,0,99004,363765,359463,348420,0,0,90,77,0,0,5059,5817,4166,0,0,0,0,0,4003,4003,0,0,0,0,0,163,0,0,136,0,0,0,259810,256957,0,2853,0
57,3908,  ГАЛАКТИКА,Москва,1198,0,0,0,0,0,1198,1192,6,0,0,1186,6,4,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
58,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,397,  ГЕЛИОС,Москва,746394,0,0,0,0,0,427935,144896,69380,0,0,75516,283039,267696,212156,0,0,7,246,0,0,11703,43584,9950,0,0,0,0,0,5966,5966,0,0,0,0,31,3928,25,0,5393,0,0,0,318459,318457,2,0,0
60,448,  ГЕОПОЛИС,Москва,250455,0,231517,0,0,231517,18938,18938,0,0,0,18938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2397,  ГЕОПОЛИС,Москва,265375,0,0,0,0,0,251175,0,0,0,0,0,251175,249850,246769,0,0,0,0,0,0,760,2321,1325,0,0,0,0,0,1325,1325,0,0,0,0,0,0,0,0,0,0,0,0,14200,14200,0,0,0
62,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,35723,6,0,0,0,0,35723,35723,0,0,0,35723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,6830,0,0,0,0,0,6830,36,36,0,0,0,6794,6681,6681,0,0,0,0,0,0,0,0,113,0,0,0,0,0,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2042,  ГРАНТА,Казань,23191,0,0,0,0,0,23191,1073,85,0,0,988,22118,21694,21291,0,0,0,12,0,0,351,40,421,0,0,0,0,0,2,2,0,0,0,0,24,395,0,0,3,0,0,0,0,0,0,0,0
65,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,8998530,2007,0,0,0,0,7089295,2434298,92885,0,0,2341413,4654997,4438045,4091895,230,0,26549,228076,0,0,32244,59051,190414,12938,12938,0,0,0,157818,157548,0,0,270,15,590,19053,0,0,26538,0,0,0,1909235,1906762,31,2442,0
66,1820,  ГУТА-СТРАХОВАНИЕ,Москва,401649,0,0,0,0,0,241999,17914,8457,0,0,9457,224085,216787,162247,0,4725,0,0,32277,27500,12141,5397,7052,0,0,0,0,0,4364,4364,0,0,0,0,28,2660,0,0,246,0,0,0,159650,158788,0,862,0
67,2214,  ДАЛЬАКФЕС,Владивосток,260960,0,0,0,0,0,66206,3752,1811,0,0,1941,62454,61143,24145,0,0,432,35,0,0,21482,15049,116,15,0,0,0,15,0,0,0,0,0,0,0,101,0,1195,0,0,0,0,194754,194754,0,0,0
68,55,  ДАЛЬЖАСО,Хабаровск,86617,0,0,0,0,0,86617,78979,20658,0,0,58321,7638,7615,6362,0,0,0,71,0,0,190,992,23,4,4,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0
69,525,  ДАЛЬ-РОСМЕД,Хабаровск,13829,0,0,0,0,0,13829,13829,0,0,0,13829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,153611,6264,0,0,0,0,37492,11981,11981,0,0,0,25511,17864,15641,0,0,0,992,0,0,499,732,7647,0,0,0,0,0,7647,7647,0,0,0,0,0,0,0,0,0,0,0,0,116119,116119,0,0,0
71,1363,  ДИАМАНТ,Москва,19655,0,0,0,0,0,19655,3,3,0,0,0,19652,19533,19533,0,0,0,0,0,0,0,0,119,0,0,0,0,0,3,3,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0
72,206,  ДИАНА,Ангарск,26401,0,0,0,0,0,26401,21141,1063,0,0,20078,5260,5252,2678,0,0,0,0,0,0,49,2525,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
73,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,43800,0,0,0,0,0,40397,35856,7137,0,0,28719,4541,3651,77,0,0,0,0,0,0,1372,2202,471,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,419,0,0,0,3403,3403,0,0,0
74,3954,  ЕВРОИНС,Смоленск,320167,63,0,0,0,0,124765,87199,341,0,0,86858,37566,19493,16531,0,0,0,60,851,0,204,1847,8084,0,0,0,0,0,158,158,0,0,0,0,1749,1002,5175,0,9989,0,0,0,195402,195402,0,0,0
75,990,  ЕВРОПА,Лобня,41734,0,0,0,0,0,41734,4124,20,0,0,4104,37610,33453,5354,0,0,0,0,27626,0,0,473,4157,0,0,0,0,0,105,105,0,0,0,0,0,6,4046,0,0,0,0,0,0,0,0,0,0
76,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,282182,0,0,0,0,0,282182,279654,279654,0,0,0,2528,0,0,0,0,0,0,0,0,0,0,2492,0,0,0,0,0,0,0,0,0,0,0,0,0,2492,0,36,0,0,0,0,0,0,0,0
77,1595,  ЖАСКО,Вологда,4306,0,0,0,0,0,238,9,9,0,0,0,229,160,159,0,0,0,1,0,0,0,0,69,0,0,0,0,0,55,55,0,0,0,0,14,0,0,0,0,0,0,0,4068,4068,0,0,0
78,263,  ЖАСО,Москва,7573085,1894,0,0,0,0,6674856,5638775,105893,0,0,5532882,1036081,815026,441431,266269,0,0,357,0,0,67507,39462,209667,111914,0,111914,0,0,8941,8941,0,0,0,0,8,88796,8,0,11388,0,0,0,898228,874986,48,23194,0
79,4003,  ЖАСО-ЛАЙФ,Москва,32231,0,31508,31508,13200,0,723,723,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,2905,0,0,0,0,0,2905,1985,1317,0,0,668,920,882,389,102,0,0,6,0,0,321,64,38,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
81,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
