"Сведения о страховых премиях по договорам, переданным в перестрахование",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
,,ИТОГО:,,67221178,338554,338542,115141,12,65631744,5276510,2809553,6076,0,2466957,60355234,48068088,4574039,74116,2860619,765130,2963674,750972,525183,35129225,950313,7441991,761497,44796,0,535478,181223,887812,174292,0,473927,239593,444466,518885,2963488,1865843,4154627,690528,0,0,0,1250880,0,531260,719620,0
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,382394,0,0,0,0,380484,5323,5323,0,0,0,375161,241297,8553,0,2624,11888,37642,0,0,178702,1888,124931,0,0,0,0,0,4438,0,0,0,4438,0,2079,19700,98714,731,8202,0,0,0,1910,0,668,1242,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,2203,0,0,0,0,2203,49,49,0,0,0,2154,1688,995,0,0,0,58,0,0,525,110,65,0,0,0,0,0,8,8,0,0,0,0,0,57,0,0,401,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,28993,0,0,0,0,25738,1198,1198,0,0,0,24540,24456,5973,0,0,68,296,64,0,11472,6583,84,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,3255,0,640,2615,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,1556634,0,0,0,0,1552534,1440,1440,0,0,0,1551094,898893,0,0,0,0,92817,0,0,785029,21047,382825,0,0,0,0,0,0,0,0,0,0,0,19406,363419,0,0,269376,0,0,0,4100,0,4100,0,0
6,4210,  АИЖК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,22930,0,0,0,0,22930,4014,4014,0,0,0,18916,17788,6981,0,6678,33,0,0,0,1166,2930,1128,0,0,0,0,0,1061,0,0,1061,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,455,  АКОМС,Холмск,5036,0,0,0,0,5036,0,0,0,0,0,5036,970,194,0,0,758,0,0,0,0,18,4066,0,0,0,0,0,4066,0,0,0,4066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3572,  АКЦЕПТ,Люберцы,43219,0,0,0,0,43219,0,0,0,0,0,43219,43219,43219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3859,  АЛЛЕГА,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,4577298,0,0,0,0,4466155,141260,113524,0,0,27736,4324895,3136071,50629,7818,280013,58530,98824,32382,26583,2598910,8965,608079,172008,0,0,150965,21043,53269,52697,0,0,572,47196,10256,322141,3209,556392,24353,0,0,0,111143,0,83872,27271,0
13,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,6867,2956,2956,0,0,3911,3911,477,0,0,3434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,290,  АЛЬЯНС,Москва,1301115,0,0,0,0,1296766,63797,63797,0,0,0,1232969,765868,8607,3609,6375,53894,346748,0,0,344209,2426,319711,4540,0,0,4540,0,26158,7940,0,17681,537,452,11132,277429,0,109673,37717,0,0,0,4349,0,106,4243,0
16,3828,  АЛЬЯНС ЖИЗНЬ,Москва,481786,17131,17131,3114,0,464655,464655,2659,0,0,461996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2699,  АЛЬЯНС-МЕД,Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,436,  АМТ СТРАХОВАНИЕ,Москва,31482,0,0,0,0,31482,0,0,0,0,0,31482,11911,0,0,0,11911,0,0,0,0,0,19571,19571,0,0,0,19571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,66,  АНГАРА,Братск,4141,0,0,0,0,4141,19,19,0,0,0,4122,4122,3076,0,0,0,0,0,0,827,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2982,  АНДРОМЕДА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,59773,0,0,0,0,59773,321,321,0,0,0,59452,56088,0,0,19228,0,21173,0,0,15687,0,3345,0,0,0,0,0,924,0,0,924,0,0,0,291,2130,0,19,0,0,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,23624,0,0,0,0,5881,51,51,0,0,0,5830,5515,3929,0,0,0,324,0,0,976,286,305,0,0,0,0,0,84,0,0,0,84,0,129,92,0,0,10,0,0,0,17743,0,1723,16020,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,278,  АСКОМЕД,Самара,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3767,  АСКОР,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2144,  АСКО-ЦЕНТР,Курск,4124,0,0,0,0,4124,0,0,0,0,0,4124,4124,391,0,0,0,0,65,0,3348,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,758,  АСТРА-МЕТАЛЛ,Магнитогорск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2619,  АСТРО-ВОЛГА,Самара,9085,0,0,0,0,9085,0,0,0,0,0,9085,8200,5878,0,0,111,1371,0,0,725,115,885,0,0,0,0,0,0,0,0,0,0,0,0,885,0,0,0,0,0,0,0,0,0,0,0
32,2684,  АСТРО-ВОЛГА-МЕД,Самара,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,90806,0,0,0,0,90806,0,0,0,0,0,90806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90806,0,0,0,0,0,0,0,0,0
34,518,  БАСК,Белово,7866,0,0,0,0,6693,48,48,0,0,0,6645,3486,1665,0,0,0,639,0,0,1094,88,3159,326,326,0,0,0,0,0,0,0,0,0,30,2803,0,0,0,0,0,0,1173,0,1173,0,0
35,3673,  БЕЛОКАМЕННАЯ,Москва,11,0,0,0,0,11,0,0,0,0,0,11,2,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
36,3487,  БИН СТРАХОВАНИЕ,Москва,146793,0,0,0,0,126079,644,644,0,0,0,125435,22224,2334,0,7715,0,3286,0,0,8325,564,103211,0,0,0,0,0,3869,0,0,3869,0,0,2568,2197,94577,0,0,0,0,0,20714,0,1767,18947,0
37,3991,  БЛАГОСОСТОЯНИЕ,Москва,118733,0,0,0,0,118733,118733,110844,0,0,7889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,10395,0,0,0,0,10395,9984,9984,0,0,0,411,260,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0
39,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,25228,0,0,0,0,25228,0,0,0,0,0,25228,25228,402,0,0,0,24826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,361021,0,0,0,0,361021,0,0,0,0,0,361021,300662,1677,0,0,0,55788,0,0,242741,456,60355,0,0,0,0,0,0,0,0,0,0,0,0,60355,0,4,0,0,0,0,0,0,0,0,0
41,2664,  ВЕКТОР,Симферополь,23727,0,0,0,0,23727,1336,1336,0,0,0,22391,10789,862,0,0,1004,8,0,0,8887,28,11602,0,0,0,0,0,0,0,0,0,0,0,16,11586,0,0,0,0,0,0,0,0,0,0,0
42,3245,  ВЕРНА,Краснодар,977,0,0,0,0,977,0,0,0,0,0,977,954,391,0,0,0,0,0,0,542,21,23,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
43,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3561,  ВИТАЛ-ПОЛИС,Москва,105,0,0,0,0,105,0,0,0,0,0,105,105,102,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,991,0,0,0,0,991,7,7,0,0,0,984,914,821,0,0,0,0,0,0,8,85,70,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0
47,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,433,  ВОСТСИБЖАСО,Иркутск,3434,0,0,0,0,3434,73,73,0,0,0,3361,3337,1896,0,0,0,35,0,0,265,1141,23,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0
49,621,  ВСК,Москва,576225,0,0,0,0,481950,99593,17678,0,0,81915,382357,250852,500,0,36978,0,45445,17435,9555,142767,7727,131316,0,0,0,0,0,17040,14208,0,2832,0,1791,16236,36148,60101,189,0,0,0,0,94275,0,25825,68450,0
50,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,185,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3978,  ВСК-МИЛОСЕРДИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3398,  ВТБ СТРАХОВАНИЕ,Москва,2626913,0,0,0,0,2603522,42352,32878,0,0,9474,2561170,2219598,825,69,178508,49123,80438,0,0,1902737,7898,223010,32658,0,0,32658,0,6,0,0,0,6,0,70817,119529,0,0,118562,0,0,0,23391,0,12572,10819,0
54,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3780,  ВЫРУЧИМ!,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,630,  ГАЙДЕ,Санкт-Петербург,85878,0,0,0,0,63399,1827,1827,0,0,0,61572,61572,43114,0,0,1158,7886,0,0,8080,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22479,0,471,22008,0
57,3908,  ГАЛАКТИКА,Москва,560561,0,0,0,0,560561,76902,65111,0,0,11791,483659,483659,17542,0,0,0,221434,0,0,244683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,473,  ГЕВОРСТРАХ,Ярославль,77,0,0,0,0,77,0,0,0,0,0,77,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,397,  ГЕЛИОС,Москва,261471,0,0,0,0,261471,56352,56352,0,0,0,205119,204649,3260,0,429,3081,501,0,0,196769,609,440,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,30,0,0,0,0,0,0,0,0
61,2397,  ГЕОПОЛИС,Москва,5945,0,0,0,0,5945,9,9,0,0,0,5936,5930,3512,0,0,0,0,0,0,1589,829,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
62,448,  ГЕОПОЛИС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,41878,0,0,0,0,41878,0,0,0,0,0,41878,41848,772,0,0,0,29,0,0,41034,13,30,6,0,0,0,6,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
65,2042,  ГРАНТА,Казань,17154,0,0,0,0,17154,48,48,0,0,0,17106,16659,16138,0,0,0,81,0,0,295,145,444,0,0,0,0,0,0,0,0,0,0,0,376,68,0,0,3,0,0,0,0,0,0,0,0
66,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,365325,0,0,0,0,357402,16851,14354,0,0,2497,340551,268470,26466,0,0,11357,21454,0,0,191432,17761,35365,5479,5479,0,0,0,1223,1223,0,0,0,0,0,28663,0,0,36716,0,0,0,7923,0,1441,6482,0
67,1820,  ГУТА-СТРАХОВАНИЕ,Москва,33047,0,0,0,0,33047,0,0,0,0,0,33047,33047,243,0,0,0,1396,8492,8492,22916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2214,  ДАЛЬАКФЕС,Владивосток,32171,0,0,0,0,32171,550,550,0,0,0,31621,31280,16941,0,0,3273,1036,0,0,8450,1580,97,63,0,0,0,63,0,0,0,0,0,0,0,34,0,244,0,0,0,0,0,0,0,0,0
69,55,  ДАЛЬЖАСО,Хабаровск,6252,0,0,0,0,6252,4023,4023,0,0,0,2229,2229,1653,0,0,0,6,0,0,471,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,525,  ДАЛЬ-РОСМЕД,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,84463,0,0,0,0,84463,5,5,0,0,0,84458,54968,8100,0,0,3,28335,0,0,18034,496,29114,0,0,0,0,0,20675,20675,0,0,0,0,3348,5091,0,0,376,0,0,0,0,0,0,0,0
72,2842,  ДЕЛЬТА,Челябинск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1363,  ДИАМАНТ,Москва,2707,0,0,0,0,2707,12,12,0,0,0,2695,2680,2670,0,0,0,0,0,0,0,10,15,0,0,0,0,0,7,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
74,206,  ДИАНА,Ангарск,2982,0,0,0,0,2982,301,301,0,0,0,2681,2486,726,0,0,0,8,0,0,278,1474,195,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0
75,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,1193,0,0,0,0,1193,377,377,0,0,0,816,759,0,0,0,0,109,0,0,529,121,57,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0
76,3954,  ЕВРОИНС,Смоленск,55553,0,0,0,0,55553,4276,4276,0,0,0,51277,28808,1733,0,0,0,7193,0,0,18543,1339,8082,0,0,0,0,0,2,2,0,0,0,0,858,7093,129,0,14387,0,0,0,0,0,0,0,0
77,990,  ЕВРОПА,Лобня,12993,0,0,0,0,12993,126,126,0,0,0,12867,9407,4669,0,0,0,423,0,0,4135,180,3460,0,0,0,0,0,0,0,0,0,0,0,0,224,3236,0,0,0,0,0,0,0,0,0,0
78,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,20723,0,0,0,0,20723,4839,4839,0,0,0,15884,0,0,0,0,0,0,0,0,0,0,15884,0,0,0,0,0,0,0,0,0,0,0,0,0,15884,0,0,0,0,0,0,0,0,0,0
79,4307,  ЕСЕЯ,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1595,  ЖАСКО,Вологда,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,263,  ЖАСО,Москва,49281,0,0,0,0,45932,0,0,0,0,0,45932,45607,0,37689,0,37,7881,0,0,0,0,325,0,0,0,0,0,325,325,0,0,0,0,0,0,0,0,0,0,0,0,3349,0,1015,2334,0
82,4003,  ЖАСО-ЛАЙФ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,4289,0,0,0,0,4289,851,851,0,0,0,3438,3430,78,0,0,0,3307,0,0,31,14,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
84,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,89812,0,0,0,0,85584,65694,0,0,0,65694,19890,19808,573,0,0,0,2250,0,0,14406,2579,74,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,8,0,0,0,4228,0,1119,3109,0
