"Сведения о страховых премиях по договорам, принятым в перестрахование",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
,,,,,,страхования)-всего,,,,,болезней,лекарственного,органов,медицинское страхование,,Всего,транспорта ,средств ,средств воздушного ,средств водного ,грузов,сельскохозяйственное,осуществляемое с ,прочего имущества ,прочего имущества ,Всего,наземного транспорта ,средств (кроме ,автотранспортных ,железнодорожного ,владельцев средств ,владельцев средств ,эксплуатирующих ,вследствие недостатков ,за причинение вреда ,ненадлежащее ,предпринимательских ,рисков,,в обязательном ,федеральными законами,, транспортных средств,вреда в результате ,"здоровью, имуществу ",предусмотренные 
,,,,,,,,,,,,препарата для ,,,,,(кроме средств ,железнодорожного ,транспорта,транспорта,,страхование - всего,государственной ,юридических лиц,граждан,,(кроме средств ,"страхования, ","средств (страхование, ",транспорта,воздушного транспорта,водного транспорта,опасные объекты,"товаров, работ, услуг",третьим лицам,по договору,рисков,,,государственном ,,,,аварии на опасном ,пассажиров,федеральными законами
,,,,,,,,,,,,медицинского ,,,,,железнодорожного ,транспорта,,,,,поддержкой,,,,железнодорожного ,осуществляемого в,осуществляемое в ,,,,,,,,,,,страховании лиц,,,,объекте,,
,,,,,,,,,,,,применения,,,,,транспорта),,,,,,,,,,транспорта),рамках международной ,рамках международной ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,системы страхования ,системы страхования ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,«Зеленая карта»),«Зеленая карта»),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
,,ИТОГО:,,52338545.86257,7634.30395,7634.30395,0,0,49084726.4469,887797.92328,569876.8917,20348.2935,0,317921.03158,48196928.52362,39288251.32707,1086265.70615,32186.17398,3906727.28844,939846.35164,2305795.33983,1159013.21112,50495.40523,29752994.18781,105423.0681,5880346.64065,44317.41891,20700.53404,3404.82963,0,1998302.64473,139698.17371,103274.98656,220843.35284,3349780.66756,24129.39634,1451518.29457,1576812.26133,0,0,0,3246185.11172,51859.30141,1845406.75989,1348919.05042,0
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,32391.6734,-,-,-,-,19996.60786,339.34756,339.34756,-,-,-,19657.2603,16383.92915,25.2322,-,-,-,103.99567,-,-,15831.99884,422.70244,3256.08007,778.28765,-,778.28765,-,-,-,-,7.5,2470.29242,-,17.25108,-,-,-,-,12395.06554,-,6816.96932,5578.09622,-
2,3947,"АО ""АИГ""",Москва,1059043.62985,-,-,-,-,1045874.31911,-,-,-,-,-,1045874.31911,265816.38019,-,-,-,-,197380.76539,-,-,68435.6148,-,390208.13309,-,-,-,-,-,-,-,-,390208.13309,-,-,389849.80583,-,-,-,13169.31074,-,13169.31074,-,-
3,2239,"АО ""АльфаСтрахование""",Москва,2364276.67393,-,-,-,-,2126625.95965,3251.69591,3251.69591,-,-,-,2123374.26374,1557383.49983,5087.51302,102.56974,192400.79445,31876.38849,4123.25044,100,-,1323659.98369,33,332280.25084,1528.45908,-,1528.45908,-,62693.62044,410.36502,9505.43521,1079.58338,256030.75216,1032.03555,233623.96969,86.54338,-,-,-,237650.71428,30576.17445,117308.25416,89766.28567,-
4,1284,"АО ""Группа Ренессанс Страхование""",Москва,223522.9441,-,-,-,-,1169.8293,-,-,-,-,-,1169.8293,1003.96789,-,-,-,24.7246,573.99209,-,-,405.2512,-,134.18323,-,-,-,-,-,-,-,-,134.18323,-,-,31.67818,-,-,-,222353.1148,-,128991.82877,93361.28603,-
5,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,178425.55799,-,-,-,-,149962.19493,1385.08889,1385.08889,-,-,-,148577.10604,46364.16912,186.56243,-,5056.68637,-,350.2177,-,-,40770.70262,-,5308.1632,-,-,-,-,25.44434,-,48.29887,-,5234.41999,-,92823.58452,4081.1892,-,-,-,28463.36306,-,16178.94829,12284.41477,-
6,1820,"АО ""ГУТА-Страхование""",Москва,17987.87236,-,-,-,-,17987.87236,-,-,-,-,-,17987.87236,16219.52415,-,-,-,-,-,-,-,16219.52415,-,1768.34821,-,-,-,-,-,-,-,-,1768.34821,-,-,-,-,-,-,-,-,-,-,-
7,1427,"АО ""МАКС""",Москва,205717.2015,-,-,-,-,158786.06754,12095.35042,12095.35042,-,-,-,146690.71712,142137.53639,310.44644,211.66666,8887.42402,773.65753,21010.40686,194.22835,-,110600.8825,148.82403,4114.03833,5.463,-,5.463,-,289.93897,50.67801,2087.4247,529.31518,1151.21847,-,439.1424,-,-,-,-,46931.13396,-,26946.00414,19985.12982,-
8,2346,"АО ""ОСК""",Самара,50607.65375,-,-,-,-,41905.11459,2420.47429,2420.47429,-,-,-,39484.6403,37321.21672,17545.92436,1.41666,4476.96456,568.27421,4039.06345,178.43998,-,9369.75484,1141.37866,2163.42358,202.91222,-,-,-,803.94649,742.73744,-,4,409.82743,-,-,-,-,-,-,8702.53916,-,4855.2457,3847.29346,-
9,0235,"АО ""Русское перестраховочное общество""",Москва,1708274.2876,-,-,-,-,1708274.2876,11932.29621,11932.29621,-,-,-,1696341.99139,1689038.05812,23520.65284,19.53397,-,-,13340.57776,6634.56526,-,1638445.06817,7077.66012,7303.93327,984.17954,984.17954,-,-,-,-,494.60166,78.70421,5788.70286,-42.255,-,-,-,-,-,-,-,-,-,-
10,0915,"АО ""СК ""ПАРИ""",Москва,78271.4955,-,-,-,-,55818.44186,4903.19077,4903.19077,-,-,-,50915.25109,47401.75789,7539.44043,-22.73815,2448.60326,-,17120.10136,-,-,17063.95648,3252.39451,3435.15391,458.62291,-,-,-,13,13.13,1305.69178,225.17885,1371.31119,48.21918,-,78.33929,-,-,-,22453.05364,-,12485.33592,9967.71772,-
11,1208,"АО ""СОГАЗ""",Москва,7306574.12747,-,-,-,-,6949743.6187,15760.04605,15760.04605,-,-,-,6933983.57265,6412824.61694,1319.72412,4222.74859,80790.56923,80982.94927,123079.51174,347268.00185,-,5775020.56203,140.55011,373110.57072,180.32006,-,-,-,37873.85369,3382.66723,15623.93368,-108.34777,316155.23461,2.90922,147746.06445,302.32054,-,-,-,356830.50877,-,195265.13617,161565.3726,-
12,3229,"АО ""Страховая бизнес группа""",Воронеж,23477.13359,-,-,-,-,14439.38189,-,-,-,-,-,14439.38189,11570.58732,950.82783,-,-,572.33619,6967.40162,-,-,3067.03606,12.98562,2891.0312,-,-,-,-,-,5.085,-,36.84996,22.77,2826.32624,-22.23663,-,-,-,-,9037.7517,-,5119.91324,3917.83846,-
13,2708,"АО ""ЧСК""",Москва,8675.11855,-,-,-,-,407.93084,-,-,-,-,-,407.93084,110.57841,-,-,-,-,-,-,-,110.57841,-,297.35243,-,-,-,-,-,-,290.06969,-,7.28274,-,-,-,-,-,-,8267.18771,-,4741.14707,3526.04064,-
14,0177,"АО ""Юнити страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,4351,АО РНПК,Москва,11573011.09018,-,-,-,-,11551727.9377,557426.25788,443105.87736,-,-,114320.38052,10994301.67982,9290493.43557,488029.24833,10021.6918,941663.74982,330559.44001,1345163.65831,498181.2718,37471.6478,5632892.20225,43982.17325,1026948.95437,5751.27853,-,-,-,375833.32079,115465.18151,-,173889.12616,353533.13421,2476.91317,16918.84161,659940.44827,-,-,-,21283.15248,21283.12696,0.02552,-,-
16,3300,"АО СГ ""Спасские ворота""",Москва,16190.32584,-,-,-,-,9153.24679,-,-,-,-,-,9153.24679,3195.11321,-,4.1496,-,42.18582,2927.73386,-,-,221.04393,-,5958.13358,-,-,-,-,743.46383,11.19137,-,60.625,5142.85338,-,-,-,-,-,-,7037.07905,-,4036.97459,3000.10446,-
17,0290,"АО СК ""Альянс""",Москва,319964.86915,-,-,-,-,267426.88539,-2.4953,-2.4953,-,-,-,267429.38069,94538.2892,-,-,7597.29735,-,-,-,-,85587.86751,1353.12434,52077.52921,-,-,-,-,-1029.26211,-,1784.95217,-,51321.83915,-,115183.43702,5630.12526,-,-,-,52537.98376,-,29640.44567,22897.53809,-
18,2947,"АО СК ""РСХБ-Страхование""",Москва,50451.04393,-,-,-,-,32311.97078,6069.53703,35.97831,-,-,6033.55872,26242.43375,26168.32946,45,16.181,103.26796,-,9241.72276,-,-,16762.15774,-,74.10429,-,-,-,-,-,-,-,-,74.10429,-,-,-,-,-,-,18139.07315,-,10093.40394,8045.66921,-
19,3256,"АО СК ""Совкомбанк Жизнь""",Москва,204.56488,-,-,-,-,204.56488,204.56488,204.56488,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,0212,"АО СК ""Цюрих""",Москва,23634.57226,-,-,-,-,23634.57226,-,-,-,-,-,23634.57226,4893.10581,-,-,-,-,-,-,-,4893.10581,-,3666.6772,-,-,-,-,-,-,-,-,3666.6772,-,573.25532,14501.53393,-,-,-,-,-,-,-,-
21,1216,"АО СК ""Чулпан""",Альметьевск,37506.81642,-,-,-,-,920.35501,-,-,-,-,-,920.35501,860.5129,370.0614,-,-,237.61361,-,-,-,252.83789,-,59.84211,-,-,-,-,-,50.84211,-,-,9,-,-,-,-,-,-,36586.46141,-,21161.34184,15425.11957,-
22,2496,"ООО ""Абсолют Страхование""",Москва,315888.78224,-,-,-,-,303846.06861,990.73483,990.73483,-,-,-,302855.33378,268122.57209,152868.94977,4.85472,7754.65823,9468.1364,689.73456,-,-,96761.10122,575.13719,34759.74156,165.52501,165.52501,-,-,1061.64545,9754.78125,-,451.88713,23325.90272,-,-11.75996,-15.21991,-,-,-,12042.71363,-,6566.46852,5476.24511,-
23,4375,"ООО ""ДжиАйСи Перестрахование""",Москва,878414.92999,-,-,-,-,878414.92999,-,-,-,-,-,878414.92999,685724.17222,-,11583.04623,45468.29244,12956.09525,8672.68394,6438.07097,-,579704.48796,20901.49543,89354.3664,-,-,-,-,35079.16778,4707.84488,-,-,37238.92214,12328.4316,82475.14149,20861.24988,-,-,-,-,-,-,-,-
24,1083,"ООО ""Зетта Страхование""",Москва,45884.70683,-,-,-,-,19882.04442,65.42034,65.42034,-,-,-,19816.62408,17278.83127,3745.92762,12.36265,-,-,639.23361,68.86656,-,12740.09325,72.34758,2394.67273,-,-,-,-,-,-,1079.16911,253.43837,1032.58403,29.48122,132.10008,11.02,-,-,-,26002.66241,-,14989.23005,11013.43236,-
25,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,-22901.80644,-,-,-,-,-22901.80644,-,-,-,-,-,-22901.80644,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-26150.90204,3249.0956,-,-,-,-,-,-,-,-
26,1307,"ООО ""СК ""Согласие""",Москва,1530360.76947,-,-,-,-,1475079.34903,939.01197,939.01197,-,-,-,1474140.33706,1257257.07582,2111.83299,194.05483,265339.56969,89057.38232,36865.29261,8930.80598,8033.30965,854053.27586,704.86154,29957.84713,-,-,-,-,2422.24974,400.74176,111.41625,7934.18434,18818.47888,270.77616,165947.25696,20978.15715,-,-,-,55281.42044,-,31952.77929,23328.64115,-
27,1182,"ООО ""СК ""ТИТ""",Москва,222736.74734,-,-,-,-,222736.74734,1999.14853,1999.14853,-,-,-,220737.59881,124623.34985,3952.85386,-,84081.25124,17.86198,20772.47495,-,-,12037.73582,3761.172,96079.89776,198.48492,-,-,-,93397.50313,-,-,338.16258,2145.74713,-,-,34.3512,-,-,-,-,-,-,-,-
28,3969,"ООО ""СК Чабб""",Москва,3286738.5536,-,-,-,-,3286738.5536,10247.62217,10247.62217,-,-,-,3276490.93143,2233171.47501,-,-,-,-,74643.65777,-,-,2158527.81724,-,605826.12753,-,-,-,-,-,-,-,5325.80572,600500.32181,-,437493.32889,-,-,-,-,-,-,-,-,-
29,4174,"ООО ""СКОР П.О.""",Москва,2542727.22305,-,-,-,-,2542727.22305,-4229.62297,2068.38578,-,-,-6298.00875,2546956.84602,2395642.73673,276593.62691,-1768.90938,59728.74254,5948.83687,72869.74093,204616.78986,-,1777653.909,-,149893.84735,15531.77136,2111.33476,-,-,30206.1916,-,-,-,101598.22045,2557.66394,-,1420.26194,-,-,-,-,-,-,-,-
30,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,28421.6322,-,-,-,-,28421.6322,39.64692,39.64692,-,-,-,28381.98528,20693.72399,1705.62967,-,2553.89043,-,3550.17027,-,-,12815.32165,68.71197,7772.06446,-,-,-,-,-,-,-,-,5899.10919,1872.95527,-,-83.80317,-,-,-,-,-,-,-,-
31,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,14.75804,-,-,-,-,14.75804,-,-,-,-,-,14.75804,14.75804,-,-,-,-,14.75804,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,0585,"ООО ""СФ ""Адонис""",Пермь,-12448.56483,-,-,-,-,-10150.47785,-3630.19322,-3630.19322,-,-,-,-6520.28463,-6512.35832,-144.17708,-,-,-4.12356,-,-,-,-3086.63196,-3277.42572,-7.92631,-,-,-,-,-,-,-,-,-4.1173,-3.80901,-,-,-,-,-,-2298.08698,-,-1098.54367,-1199.54331,-
33,4358,ООО «РСХБ-Страхование жизни»,Москва,7638.03472,7634.30395,7634.30395,-,-,3.73077,3.73077,3.73077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,3398,"ООО СК ""ВТБ Страхование""",Москва,428930.03309,0,0,0,0,16602.16326,-213.83107,-213.83107,0,0,0,16815.99433,5052.18207,0,0,0,-459.052,-13.83622,0,0,5618.40358,-93.33329,11986.53381,0,0,0,0,0,0,0,0,11986.53381,0,0,-222.72155,0,0,0,412327.86983,0,233767.95928,178559.91055,0
35,3847,"ООО СК ""НСГ""",Москва,33165.61427,-,-,-,-,5681.94803,-,-,-,-,-,5681.94803,5681.94803,-,-,-,-,4490.54297,-,-,1191.40506,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27483.66624,-,27483.66624,-,-
36,3268,"ООО СК ""Паритет-СК""",Москва,11896.00853,-,-,-,-,4440.25057,79.50301,79.50301,-,-,-,4360.74756,3932.7869,22.78356,-,1645.1112,31.65345,1394.50941,-,-,821.93329,16.79599,425.70786,-,-,-,-,-,9.24734,-,2.69824,413.76228,-,-,2.2528,-,-,-,7455.75796,-,4250.55963,3205.19833,-
37,4331,"ООО СК ""Сбербанк страхование""",Москва,2983503.52437,-,-,-,-,2935651.82538,678.68796,678.68796,-,-,-,2934973.13742,2552622.05068,403.861,691.28991,202165.07256,200,9585.39577,30,-,2339535.75967,10.67177,308635.31789,-,-,-,-,18969.52942,-,1258.21428,2670.87526,285736.69893,-,39400.99955,34314.7693,-,-,-,47851.69899,-,26871.53128,20980.16771,-
38,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,863.93935,-,-,-,-,863.93935,-933.42519,-933.42519,-,-,-,1797.36454,1014.27944,7.00578,2.22727,-,-,3.10227,-,-,1001.94412,-,783.0851,-,-,-,-,-,-,749.25108,-,33.83402,-,-,-,-,-,-,-,-,-,-,-
39,1643,"ООО СПК ""Юнити Ре""",Москва,140.69093,-,-,-,-,140.69093,-9.8992,-9.8992,-,-,-,150.59013,150.18155,-304.00453,-,-,-,28.04055,-,-,437.43908,-11.29355,0.40858,-,-,-,-,0.40858,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
40,0397,"ООО Страховая Компания ""Гелиос""",Москва,1182.36447,-,-,-,-,1900.05705,1900.05556,1900.05556,-,-,-,0.00149,0.00149,-,-,-,-,-,-,-,0.00149,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-717.69258,-,-717.69258,-,-
41,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,302032.98605,-,-,-,-,260620.99917,2623.62626,2623.62626,-,-,-,257997.37291,235803.55232,21362.43547,662.02101,6290.37279,528.35765,21609.72682,2438.94971,-,177848.69234,5062.99653,6007.76166,5.4,5.4,-,-,-,156.09633,3078.37632,242.69202,2525.19699,-,16117.36981,68.68912,-,-,-,41411.98688,-,23724.42419,17687.56269,-
42,0001,"ПАО СК ""Росгосстрах""",Люберцы,2848205.01968,-,-,-,-,2450218.89582,638.64375,430.03305,-,-,208.6107,2449580.25207,2101366.18664,-,36.93221,129465.10965,34987.22027,32865.30524,1337.77504,-,1902639.10875,34.73548,278768.30938,253.16067,253.16067,-,-,61029.84512,1223.65518,15331.3186,10419.79099,189780.79002,729.7488,69445.75605,-,-,-,-,397986.12386,-,222920.05007,175066.07379,-
43,0621,"САО ""ВСК""",Москва,2720301.0646,-,-,-,-,2541996.37745,6986.47788,6733.24623,-,-,253.23165,2535009.89957,2082153.24815,8876.39821,530.42237,503323.29774,113439.60599,59969.59646,13864.16223,4990.44778,1385271.26301,-3121.49786,352900.97674,1415.09487,322.47497,1092.6199,-,99755.65373,3313.92928,13788.71249,3290.08867,231337.4977,-,32431.66054,67524.01414,-,-,-,178304.68715,-,99503.69033,78800.99682,-
44,0348,"САО ""ЛЕКСГАРАНТ""",Москва,745091.76419,-,-,-,-,745091.76419,10721.9114,10721.9114,-,-,-,734369.85279,347472.44996,-,-,347472.44996,-,-,-,-,-,-,386897.40283,-,-,-,-,385146.57674,-,-,-,1750.82609,-,-,-,-,-,-,-,-,-,-,-
45,1209,"САО ""РЕСО-Гарантия""",Москва,898341.70212,-,-,-,-,405542.17024,142723.38965,3628.64094,-,-,139094.74871,262818.78059,201306.47988,7429.66408,1047.18056,4722.01601,3153.7389,2688.38754,1227.89415,-,157884.69868,23152.89996,26548.01637,699.06587,699.06587,-,-,-,-,14866.81291,293.93784,10688.19975,-,25003.53404,9960.7503,-,-,-,492799.53188,-,287966.32646,204833.20542,-
46,0928,"СПАО ""Ингосстрах""",Москва,7263206.73246,-,-,-,-,6814791.45366,100391.92934,36083.41931,20348.2935,-,64308.51003,6714399.52432,5091955.03499,62702.28544,4613.47173,1003292.09694,224883.06839,209034.42333,67503.38938,-,3519926.29978,-,1276306.57898,16159.39322,16159.39322,-,-,793986.547,-,21871.30776,13817.25671,430472.07429,-,1930.4997,344207.41065,-,-,-,448415.2788,-,270416.02572,177999.25308,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в том числе,,,,31790308.37588,7634.30395,7634.30395,0,0,28536506.90257,785077.3001,522030.69034,20348.2935,0,263046.60976,27751429.60247,23390096.78552,800761.89527,23516.1639,2774079.00832,598393.61082,1825249.95151,352002.2631,50039.03647,16931750.2225,84343.6701,2830095.43832,23171.79799,5220.22908,783.75065,0,645206.5622,137034.89354,28504.54298,205943.2292,1769925.44876,20308.96365,530158.16781,1001079.21082,0,0,0,3246167.16936,51859.30141,1845388.81753,1348919.05042,0
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из-за пределов территории Российской Федерации,,,,20548237.48669,0,0,0,0,20548219.54433,102720.62318,47846.20136,0,0,54874.42182,20445498.92115,15898154.54155,285503.81088,8670.01008,1132648.28012,341452.74082,480545.38832,807010.94802,456.36876,12821243.96531,21079.398,3050251.20233,21145.62092,15480.30496,2621.07898,0,1353096.08253,2663.28017,74770.44358,14900.12364,1579855.2188,3820.43269,921360.12676,575733.05051,0,0,0,17.94236,0,17.94236,0,0
