Сведения о количестве заявленных страховых случаев,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
15,3828,  АЛЬЯНС ЖИЗНЬ,Москва,62037,6304,332,332,34,0,61705,61705,541,0,0,61164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2699,  АЛЬЯНС-МЕД,Сызрань,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,436,  АМТ СТРАХОВАНИЕ,Москва,2,2,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,66,  АНГАРА,Братск,1918,0,0,0,0,0,173,135,135,0,0,0,38,37,30,0,0,0,0,0,0,4,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1745,1745,0,0,0
19,2982,  АНДРОМЕДА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1858,  АРМЕЕЦ,Москва,6431,77,0,0,0,0,437,209,96,0,0,113,228,225,196,0,0,1,0,0,0,1,27,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5994,5994,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,8887,0,0,0,0,0,631,517,143,0,0,374,114,23,0,0,1,0,2,0,0,11,9,39,0,0,0,0,0,0,0,0,0,0,0,0,24,15,0,52,8256,8256,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,6146,0,0,0,0,0,1926,1545,477,0,0,1068,381,376,324,0,0,0,1,5,3,9,37,5,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,4220,4216,0,4,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,29751,0,29732,29732,0,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,278,  АСКОМЕД,Самара,1688,0,0,0,0,0,1688,1688,0,0,0,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3767,  АСКОР,Москва,26,0,0,0,0,0,26,4,4,0,0,0,22,22,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2144,  АСКО-ЦЕНТР,Курск,183,0,0,0,0,0,183,142,13,0,0,129,41,41,37,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,758,  АСТРА-МЕТАЛЛ,Магнитогорск,4483,0,0,0,0,0,4483,4483,0,0,0,4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2619,  АСТРО-ВОЛГА,Самара,1867,0,0,0,0,0,477,362,70,0,0,292,115,107,96,0,0,0,0,0,0,4,7,8,0,0,0,0,0,5,5,0,0,0,0,0,3,0,0,0,0,0,0,1390,1390,0,0,0
32,2684,  АСТРО-ВОЛГА-МЕД,Самара,754,0,0,0,0,0,754,754,0,0,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
34,518,  БАСК,Белово,14787,0,0,0,0,0,14011,13991,75,0,0,13916,20,20,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,774,2,0,0
35,3487,  БИН СТРАХОВАНИЕ,Москва,1840,0,0,0,0,0,999,640,234,0,0,406,359,198,102,0,0,0,0,0,0,9,87,46,0,0,0,0,0,10,10,0,0,0,0,1,34,1,0,115,0,0,0,841,829,0,12,0
36,3991,  БЛАГОСОСТОЯНИЕ,Москва,1837,21,97,53,0,44,1740,1740,1665,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,1456,0,0,0,0,0,1456,286,116,0,0,170,1170,1123,0,0,0,0,0,0,0,0,1123,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,41,0,0,0,0,0,0,0,0
38,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,22,0,0,0,0,0,18,13,0,0,0,13,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
39,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,2560,0,0,0,0,0,2560,2468,5,0,0,2463,92,90,74,0,0,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
40,3245,  ВЕРНА,Краснодар,2085,0,0,0,0,0,435,349,70,0,0,279,86,84,77,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1650,1650,0,0,0
41,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3561,  ВИТАЛ-ПОЛИС,Москва,125,0,0,0,0,0,125,114,2,0,0,112,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,583,0,282,273,0,9,301,301,14,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,45,0,0,0,0,0,45,20,20,0,0,0,25,24,23,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,271,0,0,0,0,0,271,271,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,433,  ВОСТСИБЖАСО,Иркутск,399,0,0,0,0,0,399,357,357,0,0,0,42,41,16,0,0,0,0,0,0,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47,621,  ВСК,Москва,124397,2548,0,0,0,0,61035,40029,9817,0,0,30212,21006,20328,18824,0,0,1,120,12,0,330,1041,630,18,18,0,0,0,283,281,0,2,0,0,18,208,103,2,46,0,0,0,63362,63252,17,93,0
48,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,1506,0,264,108,0,156,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,1235,0,0,0,0,0,0
49,3978,  ВСК-МИЛОСЕРДИЕ,Москва,481,0,0,0,0,0,481,481,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,1864,0,0,0,0,0,1864,1864,0,0,0,1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3398,  ВТБ СТРАХОВАНИЕ,Москва,63111,0,0,0,0,0,61143,34872,9181,0,0,25691,26271,25169,1433,3,0,5,24,0,0,65,23639,279,0,0,0,0,0,46,46,0,0,0,0,55,177,1,0,823,686,686,0,1282,1265,6,11,0
52,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,56,0,56,44,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3780,  ВЫРУЧИМ!,Екатеринбург,341,0,0,0,0,0,341,9,9,0,0,0,332,331,328,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,630,  ГАЙДЕ,Санкт-Петербург,12130,0,0,0,0,0,8794,6960,110,0,0,6850,1834,1823,1803,0,0,0,0,0,0,10,10,10,0,0,0,0,0,8,8,0,0,0,0,0,2,0,0,1,0,0,0,3336,3328,0,8,0
55,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,397,  ГЕЛИОС,Москва,4968,0,0,0,0,0,1739,1028,333,0,0,695,711,643,585,0,0,0,3,0,0,16,39,19,0,0,0,0,0,5,5,0,0,0,0,0,10,4,0,49,0,0,0,3229,3229,0,0,0
57,2397,  ГЕОПОЛИС,Москва,1675,0,0,0,0,0,1577,758,0,0,0,758,819,818,810,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,98,98,0,0,0
58,448,  ГЕОПОЛИС,Москва,135419,0,116600,0,0,116600,18819,18819,0,0,0,18819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,5591,7,0,0,0,0,5591,5591,0,0,0,5591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,87,0,0,0,0,0,87,80,0,0,0,80,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2042,  ГРАНТА,Казань,410,0,0,0,0,0,410,61,9,0,0,52,349,339,331,0,0,0,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0
62,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,100588,490,0,0,0,0,87682,63891,364,0,0,63527,23791,22897,15135,0,0,5,7404,0,0,118,235,247,37,37,0,0,0,129,127,0,0,2,0,4,77,0,0,647,0,0,0,12906,12903,0,3,0
63,1820,  ГУТА-СТРАХОВАНИЕ,Москва,205,0,0,0,0,0,91,6,6,0,0,0,85,81,79,0,0,0,0,0,0,0,2,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,114,113,0,1,0
64,2214,  ДАЛЬАКФЕС,Владивосток,4200,0,0,0,0,0,349,107,90,0,0,17,242,240,184,0,0,0,1,0,0,47,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3851,3851,0,0,0
65,55,  ДАЛЬЖАСО,Хабаровск,631,0,0,0,0,0,631,591,115,0,0,476,40,38,29,0,0,0,4,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
66,525,  ДАЛЬ-РОСМЕД,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,1203,21,0,0,0,0,179,73,73,0,0,0,106,85,78,0,0,0,1,0,0,3,3,21,0,0,0,0,0,20,20,0,0,0,0,0,1,0,0,0,0,0,0,1024,1024,0,0,0
68,3870,  ДЕЛО ЖИЗНИ,Москва,195,0,115,115,0,0,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1363,  ДИАМАНТ,Москва,23,0,0,0,0,0,23,0,0,0,0,0,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,206,  ДИАНА,Ангарск,484,0,0,0,0,0,484,469,83,0,0,386,15,15,5,0,0,0,1,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,395,0,0,0,0,0,394,311,52,0,0,259,83,71,0,0,0,0,0,0,0,8,63,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,1,1,0,0,0
72,3954,  ЕВРОИНС,Смоленск,4031,32,0,0,0,0,1796,1338,40,0,0,1298,458,214,191,0,0,0,0,14,0,3,6,39,0,0,0,0,0,0,0,0,0,0,0,25,13,1,0,205,0,0,0,2235,2235,0,0,0
73,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,9125,0,0,0,0,0,9125,9111,9111,0,0,0,14,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0
74,4003,  ЖАСО-ЛАЙФ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,44,0,0,0,0,0,44,33,27,0,0,6,11,10,3,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
76,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,10198,85,0,0,0,0,5832,1748,647,0,0,1101,4084,3837,3281,0,0,0,31,11,0,210,304,24,0,0,0,0,0,5,5,0,0,0,0,0,19,0,0,223,0,0,0,4366,4355,0,11,0
79,3616,  ИНВЕСТ-ПОЛИС,Королев,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
80,2401,  ИНВЕСТСТРАХ,Москва,336,0,0,0,0,0,336,330,61,0,0,269,6,6,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,425,  ИНГВАР,Москва,328,0,0,0,0,0,328,0,0,0,0,0,328,328,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,928,  ИНГОССТРАХ,Москва,1090575,49163,0,0,0,0,1021488,965315,116,0,0,965199,56173,54228,51838,47,12,53,762,4,0,419,1093,1745,539,100,439,0,0,425,332,0,5,88,0,296,484,1,0,200,0,0,0,69087,68994,69,24,0
83,4189,  ИНГОССТРАХ ОНДД КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
84,3823,  ИНГОССТРАХ-ЖИЗНЬ,Москва,1134,0,167,36,0,131,967,967,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,3837,  ИНГОССТРАХ-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2169,  ИНЕРТЕК,Санкт-Петербург,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87,2031,  ИНКО-МЕД,Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
