Сведения о выплатах в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,372226,20966,0,0,0,0,358229,143699,5248,0,0,138451,214530,207038,82939,0,0,3196,19975,0,0,91982,8946,5607,0,0,0,0,0,2663,2078,0,0,585,0,468,2476,0,0,1885,0,0,0,13997,13988,0,9,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,268812,0,0,0,0,0,268812,0,0,0,0,0,268812,268812,7365,0,0,0,0,261447,261447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,31079,973,0,0,0,0,31079,20825,483,0,0,20342,10254,10176,9318,0,0,0,165,0,0,365,328,78,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,137095,0,0,0,0,0,44765,15276,5210,0,0,10066,29489,27041,20186,0,0,0,0,211,0,4472,2172,2448,0,0,0,0,0,2448,2448,0,0,0,0,0,0,0,0,0,0,0,0,92330,92059,0,271,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,72175,0,0,0,0,0,72175,289,289,0,0,0,71886,44755,304,0,0,0,25752,0,0,18699,0,1413,0,0,0,0,0,720,720,0,0,0,0,0,693,0,0,25718,0,0,0,0,0,0,0,0
6,4210,  АИЖК,Москва,1382,0,0,0,0,0,1382,0,0,0,0,0,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,66494,35,0,0,0,0,66494,13623,13619,0,0,4,52871,38128,6900,0,0,0,271,7749,0,978,22230,14740,0,0,0,0,0,14048,0,0,14048,0,0,273,419,0,0,3,0,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,94233,2458,0,0,0,0,94233,94233,0,0,0,94233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3572,  АКЦЕПТ,Люберцы,41047,0,0,0,0,0,41047,480,480,0,0,0,40567,40567,40567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3859,  АЛЛЕГА,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,13253886,170587,0,0,0,0,9146442,4022153,436159,0,0,3585994,5124289,4511147,3566434,10007,147339,89050,12713,2033,1879,335084,348487,346925,50568,210,0,48287,2071,250175,235340,0,0,14835,0,16292,29758,132,78979,187238,941,941,0,4106503,4074645,1809,30049,0
12,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,2337444,31882,2323835,2323268,0,567,13609,13609,5673,0,0,7936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,290,  АЛЬЯНС,Москва,669224,30125,0,0,0,0,663570,130622,123947,0,0,6675,532948,269059,94803,4049,0,27219,109024,0,0,28844,5120,39441,1033,0,0,955,78,25883,24024,0,0,1859,0,4440,8085,0,19911,204537,0,0,0,5654,0,0,5654,0
15,3828,  АЛЬЯНС ЖИЗНЬ,Москва,3265925,290799,944943,944929,20450,14,2320982,2320982,38924,0,0,2282058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2699,  АЛЬЯНС-МЕД,Сызрань,2,2,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,436,  АМТ СТРАХОВАНИЕ,Москва,3256,1009,0,0,0,0,3256,0,0,0,0,0,3256,791,0,0,0,791,0,0,0,0,0,2465,2465,0,0,0,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,66,  АНГАРА,Братск,263262,0,0,0,0,0,28383,2984,2868,0,0,116,25399,25334,16568,0,0,0,0,0,0,8435,331,65,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,234879,234879,0,0,0
19,2982,  АНДРОМЕДА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1858,  АРМЕЕЦ,Москва,831717,9104,0,0,0,0,60366,9685,738,0,0,8947,50681,50406,40607,0,0,26,0,0,0,154,9619,275,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,731675,731675,0,0,0
21,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3193,  АРСЕНАЛЪ,Москва,3010087,0,0,0,0,0,281415,54480,9320,0,0,45160,226935,4018,0,0,0,0,56,0,0,1065,2897,220695,0,0,0,0,0,0,0,0,0,0,0,0,213394,7301,0,2222,2728672,2728672,0,0,0,0,0,0
23,2489,  АСКО,Набережные Челны,886049,8072,0,0,0,0,282996,166176,9240,0,0,156936,116820,111534,67253,0,0,0,80,33308,33215,5488,5405,5283,0,0,0,0,0,5217,5217,0,0,0,0,0,66,0,0,3,0,0,0,603053,601469,0,1584,0
24,3999,  АСКО-ЖИЗНЬ,Набережные Челны,55384,0,55314,55314,0,0,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,278,  АСКОМЕД,Самара,17827,0,0,0,0,0,17827,17827,0,0,0,17827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3767,  АСКОР,Москва,20690,0,0,0,0,0,20690,4373,4373,0,0,0,16317,16284,16284,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
27,2144,  АСКО-ЦЕНТР,Курск,20076,0,0,0,0,0,20076,10517,64,0,0,10453,9559,9551,7378,0,0,0,0,0,0,209,1964,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
28,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,758,  АСТРА-МЕТАЛЛ,Магнитогорск,64495,0,0,0,0,0,64495,64495,0,0,0,64495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2619,  АСТРО-ВОЛГА,Самара,186506,0,0,0,0,0,35861,7164,376,0,0,6788,28697,24855,16269,0,0,0,0,0,0,8215,371,3842,0,0,0,0,0,172,172,0,0,0,0,0,3670,0,0,0,0,0,0,150645,150645,0,0,0
31,2684,  АСТРО-ВОЛГА-МЕД,Самара,4523,0,0,0,0,0,4523,4523,0,0,0,4523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,3810,0,0,0,0,0,3810,0,0,0,0,0,3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3810,0,0,0,0,0,0,0,0,0
33,518,  БАСК,Белово,145169,0,0,0,0,0,60354,58426,1238,0,0,57188,1928,1928,1811,0,0,0,0,0,0,86,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84815,84715,100,0,0
34,3487,  БИН СТРАХОВАНИЕ,Москва,252094,0,0,0,0,0,180469,46560,31703,0,0,14857,133909,111705,36584,0,0,45,0,0,0,2601,72475,11662,1695,1695,0,0,0,1025,1025,0,0,0,0,321,8221,400,0,10542,0,0,0,71625,69895,0,1730,0
35,3991,  БЛАГОСОСТОЯНИЕ,Москва,291370,6652,64463,31855,0,32608,226907,226907,207489,0,0,19418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,60945,14,0,0,0,0,60867,26044,16465,0,0,9579,34823,27997,0,0,0,0,0,0,0,0,27997,385,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,6441,0,0,0,78,78,0,0,0
37,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,710,0,0,0,0,0,199,127,0,0,0,127,72,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0
38,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,65030,0,0,0,0,0,65030,46802,79,0,0,46723,18228,18220,10366,0,0,0,355,0,0,7365,134,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
39,3245,  ВЕРНА,Краснодар,162238,0,0,0,0,0,18909,10481,4542,0,0,5939,8428,8192,7517,0,0,0,0,0,0,55,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,143329,143329,0,0,0
40,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3561,  ВИТАЛ-ПОЛИС,Москва,17167,0,0,0,0,0,17167,16993,13,0,0,16980,174,174,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,87519,0,67049,66923,0,126,20470,20470,273,0,0,20197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,4821,0,0,0,0,0,4821,1917,289,0,0,1628,2904,2887,2847,0,0,0,0,0,0,0,40,17,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
44,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,425,0,0,0,0,0,425,425,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,433,  ВОСТСИБЖАСО,Иркутск,17993,0,0,0,0,0,17993,6964,6290,0,0,674,11029,11005,1872,0,0,0,0,0,0,20,9113,24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
46,621,  ВСК,Москва,14494489,159677,0,0,0,0,6847180,1734041,555784,0,0,1178257,5113139,4783078,3587552,0,122188,0,290194,4436,0,510377,268331,322189,10895,10895,0,0,0,189208,189208,0,0,0,0,5136,105444,11506,7,7865,0,0,0,7625746,7569832,15974,39940,0
47,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,665132,0,19355,16095,0,3260,10669,10669,10669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635108,635108,0,0,0,0,0,0
48,3978,  ВСК-МИЛОСЕРДИЕ,Москва,20066,0,0,0,0,0,20066,20066,0,0,0,20066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,26280,0,0,0,0,0,26280,26280,0,0,0,26280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2890,  ВТБ МС,Москва,138,14,0,0,0,0,138,138,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3398,  ВТБ СТРАХОВАНИЕ,Москва,6036384,0,0,0,0,0,5707087,2248626,871902,0,0,1376724,3458461,3288385,279655,190,0,20238,18489,0,0,2479091,490722,63441,2025,0,0,2025,0,27078,27078,0,0,0,0,12603,21669,66,0,106635,236406,236406,0,92891,86046,788,6057,0
52,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,93500,0,93500,92776,61,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3780,  ВЫРУЧИМ!,Екатеринбург,41166,0,0,0,0,0,41166,971,971,0,0,0,40195,40041,39809,0,0,0,176,0,0,0,56,54,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
54,630,  ГАЙДЕ,Санкт-Петербург,657505,358,0,0,0,0,340157,90702,5008,0,0,85694,249455,244960,242136,0,0,0,0,0,0,702,2122,4137,0,0,0,0,0,4047,4047,0,0,0,0,0,90,0,0,358,0,0,0,317348,308192,0,9156,0
55,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,397,  ГЕЛИОС,Москва,609370,0,0,0,0,0,218913,63832,18643,0,0,45189,155081,150773,105598,0,0,0,0,0,0,17646,27529,3807,0,0,0,0,0,2665,2665,0,0,0,0,0,679,463,0,501,0,0,0,414108,413967,141,0,0
57,448,  ГЕОПОЛИС,Москва,187480,0,147196,0,0,147196,40284,40284,0,0,0,40284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2397,  ГЕОПОЛИС,Москва,131311,0,0,0,0,0,113073,7779,0,0,0,7779,105294,104654,100156,0,0,0,0,0,0,0,4498,640,0,0,0,0,0,640,640,0,0,0,0,0,0,0,0,0,0,0,0,18238,18238,0,0,0
59,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,23110,56,0,0,0,0,23110,23110,0,0,0,23110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,23779,0,0,0,0,0,23779,9409,0,0,0,9409,14370,14370,1932,0,0,0,0,0,0,12438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2042,  ГРАНТА,Казань,37209,0,0,0,0,0,37209,768,454,0,0,314,36441,35946,33071,0,0,0,0,0,0,1941,934,388,0,0,0,0,0,0,0,0,0,0,0,286,102,0,0,107,0,0,0,0,0,0,0,0
62,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,6163699,74547,0,0,0,0,4477696,1588635,48386,0,0,1540249,2889061,2689937,2410161,0,0,9257,206249,0,0,18398,45872,142900,6362,6362,0,0,0,131633,130128,0,0,1505,0,132,4773,0,0,56224,0,0,0,1686003,1685570,0,433,0
63,1820,  ГУТА-СТРАХОВАНИЕ,Москва,344569,0,0,0,0,0,221349,17327,9898,0,0,7429,204022,192625,163399,0,0,0,0,4131,4131,23135,1960,11183,0,0,0,0,0,5083,5083,0,0,0,0,0,5823,277,0,214,0,0,0,76016,75016,0,1000,0
64,2214,  ДАЛЬАКФЕС,Владивосток,264610,0,0,0,0,0,15454,2171,1367,0,0,804,13283,11842,10686,0,0,0,0,0,0,948,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,0,0,0,0,249156,249156,0,0,0
65,55,  ДАЛЬЖАСО,Хабаровск,41235,0,0,0,0,0,41235,37504,2687,0,0,34817,3731,2496,890,0,0,0,228,0,0,132,1246,1235,0,0,0,0,0,0,0,0,0,0,0,0,100,1135,0,0,0,0,0,0,0,0,0,0
66,525,  ДАЛЬ-РОСМЕД,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,144856,4314,0,0,0,0,14837,3144,3144,0,0,0,11693,7158,6808,0,0,0,0,0,0,157,193,4535,0,0,0,0,0,4535,4535,0,0,0,0,0,0,0,0,0,0,0,0,130019,130019,0,0,0
68,3870,  ДЕЛО ЖИЗНИ,Москва,83848,0,82074,82074,0,0,1774,1774,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1363,  ДИАМАНТ,Москва,4533,0,0,0,0,0,4533,0,0,0,0,0,4533,4533,4533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,206,  ДИАНА,Ангарск,11786,0,0,0,0,0,11786,9718,695,0,0,9023,2068,2047,688,0,0,0,2,0,0,193,1164,21,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
71,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,11682,0,0,0,0,0,9167,6275,2348,0,0,3927,2892,2473,560,0,0,0,0,0,0,776,1137,347,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,72,0,0,0,283,283,0,0,0
72,3954,  ЕВРОИНС,Смоленск,371941,116,0,0,0,0,84389,58009,656,0,0,57353,26380,16133,14449,0,0,0,0,620,0,197,867,2732,0,0,0,0,0,0,0,0,0,0,0,1708,1024,0,0,7515,0,0,0,287552,287552,0,0,0
73,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,290915,0,0,0,0,0,290915,289660,289660,0,0,0,1255,0,0,0,0,0,0,0,0,0,0,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,1248,0,7,0,0,0,0,0,0,0,0
74,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,2529,0,0,0,0,0,2529,1865,706,0,0,1159,664,662,389,110,0,0,26,0,0,137,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
75,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,1242115,17769,0,0,0,0,740691,112739,25055,0,0,87684,627952,609775,532033,0,0,0,7606,565,0,22351,47220,17003,0,0,0,0,0,8823,8823,0,0,0,0,960,7220,0,0,1174,0,0,0,502224,497912,0,4312,0
78,3616,  ИНВЕСТ-ПОЛИС,Королев,12711,0,0,0,0,0,12711,0,0,0,0,0,12711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12711,0,0,0,0,0,0,0,0,0
79,2401,  ИНВЕСТСТРАХ,Москва,10514,0,0,0,0,0,10514,9862,533,0,0,9329,652,585,458,0,0,0,0,0,0,0,127,67,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0
80,425,  ИНГВАР,Москва,4862,0,0,0,0,0,4862,0,0,0,0,0,4862,4862,0,0,0,0,4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,928,  ИНГОССТРАХ,Москва,21059497,642444,0,0,0,0,11918564,3161607,39797,0,0,3121810,8756957,7923974,6463891,15962,27713,278475,104071,1423,0,726346,306093,790210,24305,22668,1637,0,0,704151,297422,0,176501,230228,6347,15766,39494,147,24332,18441,0,0,0,8931994,8876697,7786,47511,0
82,4189,  ИНГОССТРАХ ОНДД КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,845176,42165,0,0,0,0,845176,0,0,0,0,0,845176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845176,0,0,0,0,0,0,0,0,0
