Сведения о количестве заключенных договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
,,,,,,,,,,,,,"пациентов, участвующих в клинических исследованиях лекарственного препарата для медицинского применения",работников налоговых органов,,,Всего,в том числе,,,,,,,,,Всего,в том числе,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,средств наземного транспорта (кроме средств железнодорожного транспорта),средств железнодорожного транспорта,средств воздушного транспорта,средств водного транспорта,грузов,сельскохозяйственное страхование - всего,из него,прочего имущества юридических лиц,прочего имущества граждан,,Перевозчиков,,,,,Иных владельцев (кроме перевозчиков),,,,,"организаций, эксплуатирующих опасные объекты","за причинение вреда вследствие недостатков товаров, работ, услуг",за причинение вреда третьим лицам,за неисполнение или ненадлежащее исполнение обязательств по договору,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,"страхование, осуществляемое с государственной поддержкой",,,,Всего,в том числе,,,,Всего,в том числе,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,владельцев средств наземного транспорта (кроме средств железнодорожного транспорта),владельцев средств железнодорожного транспорта,владельцев средств воздушного транспорта,владельцев средств водного транспорта,,средств наземного транспорта (кроме средств железнодорожного транспорта),средств железнодорожного транспорта,владельцев средств воздушного транспорта,владельцев средств водного транспорта,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
ИТОГО:,,,,122511064,2390423,3180719,3177524,1642757,3195,90932306,46445115,37706042,135,1,8739073,44487191,27699882,2614562,6608,1613,3682,1466351,69076,1441,304175,23233815,6851703,15318,11196,5,1276,2841,1660190,1655222,4,1242,3722,2115,37471,4807528,329081,22359,9913247,10,10,0,28398029,28154927,196836,46266,0
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,165512,9822,0,0,0,0,160773,86693,24416,4,0,62277,74080,52477,3170,2,1,125,32001,0,0,2708,14470,19976,0,0,0,0,0,1081,999,0,0,82,0,3294,2154,13447,97,1530,0,0,0,4739,4472,210,57,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,350,0,0,0,0,0,350,3,3,0,0,0,347,343,241,0,0,0,0,68,35,34,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,32325,2587,0,0,0,0,32325,30970,7792,0,0,23178,1355,813,402,0,0,10,107,0,0,88,206,373,0,0,0,0,0,98,96,0,0,2,0,2,273,0,0,169,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,88677,0,0,0,0,0,42051,21207,14270,0,0,6937,20844,19976,910,0,0,1,53,421,0,640,17951,854,0,0,0,0,0,714,714,0,0,0,0,0,140,0,0,14,0,0,0,46626,46119,338,169,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,2166,0,0,0,0,0,1931,1,1,0,0,0,1930,513,0,0,0,0,160,0,0,353,0,774,0,0,0,0,0,0,0,0,0,0,0,59,715,0,0,643,0,0,0,235,0,235,0,0
6,4210,  АИЖК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,137279,224,0,0,0,0,137279,63551,62407,0,0,1144,73728,64315,270,0,12,5,5,5679,0,967,57377,9080,0,0,0,0,0,30,5,0,15,10,1,130,8919,0,0,333,0,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,20035,19140,0,0,0,0,20035,20035,0,0,0,20035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,455,  АКОМС,Холмск,704,0,0,0,0,0,704,27,24,0,0,3,677,671,10,0,0,2,648,0,0,1,10,6,0,0,0,0,0,2,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0
10,3572,  АКЦЕПТ,Люберцы,16114,0,0,0,0,0,16114,4440,4440,0,0,0,11674,11674,11671,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3859,  АЛЛЕГА,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,26485087,690,0,0,0,0,25042809,8670799,8526156,0,0,144643,16372010,9279941,123135,299,163,252,4174,309,49,17744,9133865,495340,848,473,0,210,165,215854,215654,0,0,200,100,703,277664,171,456,6596273,0,0,0,1442278,1429513,11966,799,0
13,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,593165,211,590581,590581,0,0,2584,2584,2395,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,290,  АЛЬЯНС,Москва,818038,365,0,0,0,0,816277,419679,402614,27,0,17065,396598,19182,2616,152,43,54,2787,0,0,1095,12435,3113,26,0,0,26,0,1458,1395,0,26,37,24,65,1540,0,133,374170,0,0,0,1761,503,1078,180,0
16,3828,  АЛЬЯНС ЖИЗНЬ,Москва,10476,889,1764,1764,0,0,8712,8712,4462,0,0,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2699,  АЛЬЯНС-МЕД,Сызрань,612,566,0,0,0,0,612,612,0,0,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,436,  АМТ СТРАХОВАНИЕ,Москва,344,210,0,0,0,0,344,7,7,0,0,0,337,98,0,0,0,83,15,0,0,0,0,239,233,0,0,0,233,5,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,66,  АНГАРА,Братск,117293,0,0,0,0,0,39999,37022,32842,0,0,4180,2977,2762,173,0,0,0,1,0,0,228,2360,183,0,0,0,0,0,68,68,0,0,0,0,0,115,0,0,32,0,0,0,77294,77294,0,0,0
20,2982,  АНДРОМЕДА,Москва,443,0,0,0,0,0,443,0,0,0,0,0,443,298,0,0,0,0,0,0,0,298,0,145,0,0,0,0,0,0,0,0,0,0,0,1,144,0,0,0,0,0,0,0,0,0,0,0
21,1858,  АРМЕЕЦ,Москва,222511,6747,0,0,0,0,84727,59418,46557,0,0,12861,25309,21398,2583,0,3,2,36,0,0,246,18528,3901,8,0,0,8,0,10,10,0,0,0,1,225,3657,0,0,10,0,0,0,137784,137784,0,0,0
22,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3193,  АРСЕНАЛЪ,Москва,266421,0,0,0,0,0,266420,14273,4142,0,0,10131,252147,3698,0,0,126,34,774,0,0,848,1916,238024,0,0,0,0,0,348,0,0,87,261,1,0,234675,3000,0,10425,1,1,0,0,0,0,0,0
24,2489,  АСКО,Набережные Челны,791449,0,0,0,0,0,558887,509176,197384,0,0,311792,49711,42441,2509,0,1,1,290,272,101,1114,38254,7103,0,0,0,0,0,403,373,0,0,30,5,418,6235,42,0,167,0,0,0,232562,231452,640,470,0
25,3999,  АСКО-ЖИЗНЬ,Набережные Челны,3105,0,1302,1302,0,0,1803,1803,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,278,  АСКОМЕД,Самара,176,0,0,0,0,0,176,176,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3767,  АСКОР,Москва,563,0,0,0,0,0,563,111,111,0,0,0,452,247,247,0,0,0,0,0,0,0,0,205,0,0,0,0,0,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2144,  АСКО-ЦЕНТР,Курск,61242,0,0,0,0,0,61242,38232,36551,0,0,1681,23010,22918,21405,0,0,0,236,45,0,695,537,92,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0
30,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,758,  АСТРА-МЕТАЛЛ,Магнитогорск,123836,0,0,0,0,0,123836,123836,0,0,0,123836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2619,  АСТРО-ВОЛГА,Самара,67808,0,0,0,0,0,17222,12375,12363,0,0,12,4847,3768,857,0,0,10,299,2,0,126,2474,1079,0,0,0,0,0,7,7,0,0,0,0,4,1067,1,0,0,0,0,0,50586,50586,0,0,0
33,2684,  АСТРО-ВОЛГА-МЕД,Самара,411,394,0,0,0,0,411,411,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,49,0,0,0,0,0,49,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
35,518,  БАСК,Белово,53336,0,0,0,0,0,16911,15788,10751,0,0,5037,1123,945,119,0,0,0,154,0,0,81,591,149,3,3,0,0,0,0,0,0,0,0,0,4,142,0,0,29,0,0,0,36425,36079,346,0,0
36,4312,  БАШКОРТОСТАН МЕДИЦИНА,Уфа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3487,  БИН СТРАХОВАНИЕ,Москва,385284,46723,0,0,0,0,360443,246066,132108,0,0,113958,114377,48006,362,1,3,5,3289,3,0,1521,42822,40297,0,0,0,0,0,121,113,0,8,0,1,1730,35233,3212,6,26068,0,0,0,24841,21912,1251,1678,0
38,3991,  БЛАГОСОСТОЯНИЕ,Москва,1222012,0,1455,935,0,520,1220557,1220557,1215051,0,0,5506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,921897,0,0,0,0,0,921895,535160,504303,0,0,30857,386735,193342,0,0,0,0,0,0,0,0,193342,137587,0,0,0,0,0,0,0,0,0,0,0,0,137587,0,0,55806,0,0,0,2,2,0,0,0
40,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,419,0,0,0,0,0,312,164,5,0,0,159,148,79,3,0,0,0,36,0,0,23,17,68,0,0,0,0,0,1,1,0,0,0,0,20,47,0,0,1,0,0,0,107,107,0,0,0
41,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,18185,0,0,0,0,0,18185,1093,204,0,0,889,17092,6820,531,0,0,0,4652,0,0,1344,293,10191,0,0,0,0,0,230,230,0,0,0,0,1,9960,0,71,10,0,0,0,0,0,0,0,0
42,3245,  ВЕРНА,Краснодар,51973,0,0,0,0,0,32147,13406,9587,0,0,3819,18741,6013,430,0,0,6,42,18,10,390,5127,12479,12,12,0,0,0,6,6,0,0,0,0,171,4431,7859,0,249,0,0,0,19826,19826,0,0,0
43,4170,  ВИС,Махачкала,209,0,0,0,0,0,209,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0
44,3561,  ВИТАЛ-ПОЛИС,Москва,109,0,0,0,0,0,109,50,1,0,0,49,59,49,37,0,0,0,0,0,0,0,12,10,0,0,0,0,0,8,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
45,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,1630,0,1116,1116,14,0,514,514,510,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,10631,0,0,0,0,0,10631,9520,9508,0,0,12,1111,958,125,0,0,0,0,0,0,47,786,153,1,1,0,0,0,13,12,0,1,0,0,0,138,1,0,0,0,0,0,0,0,0,0,0
47,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,364,0,0,0,0,0,364,364,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,433,  ВОСТСИБЖАСО,Иркутск,55927,0,0,0,0,0,55927,46032,16039,0,0,29993,9895,9155,140,0,0,0,430,0,0,274,8311,733,0,0,0,0,0,3,3,0,0,0,0,0,730,0,0,7,0,0,0,0,0,0,0,0
49,621,  ВСК,Москва,5263567,311404,0,0,0,0,2735529,1673828,977886,0,0,695942,1061701,717936,166385,56,104,0,4454,1401,36,19936,525600,321890,276,276,0,0,0,198794,198258,2,378,156,229,394,105969,16228,48,21827,0,0,0,2528038,2496504,25894,5640,0
50,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,63,0,60,59,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
51,3978,  ВСК-МИЛОСЕРДИЕ,Москва,28,0,0,0,0,0,28,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3398,  ВТБ СТРАХОВАНИЕ,Москва,6217742,0,0,0,0,0,6172152,1891485,1435439,0,0,456046,4280667,2929987,6068,199,86,68,54461,0,0,9102,2860003,412293,51,0,0,51,0,4208,4181,0,16,11,15,2375,405270,374,29,938358,1,1,0,45589,40990,4033,566,0
54,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,9708,66,9708,9708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3780,  ВЫРУЧИМ!,Екатеринбург,10918,0,0,0,0,0,10918,9063,8770,0,0,293,1855,1710,1109,0,0,0,32,0,0,33,536,131,0,0,0,0,0,5,5,0,0,0,0,6,120,0,0,14,0,0,0,0,0,0,0,0
56,630,  ГАЙДЕ,Санкт-Петербург,150652,0,0,0,0,0,78154,53534,27567,0,0,25967,24620,20266,9489,0,0,15,2454,2,0,2518,5788,3782,0,0,0,0,0,2516,2516,0,0,0,0,12,703,551,0,572,0,0,0,72498,71678,49,771,0
57,3908,  ГАЛАКТИКА,Москва,670,0,0,0,0,0,670,105,101,0,0,4,565,565,11,0,0,0,300,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,397,  ГЕЛИОС,Москва,730667,0,0,0,0,0,607220,310860,277415,0,0,33445,296360,170059,3511,2,5,14,4192,0,0,19589,142746,78988,82,0,0,15,67,10420,10419,0,0,1,9,91,68159,227,0,47313,0,0,0,123447,122844,603,0,0
60,448,  ГЕОПОЛИС,Москва,9835,0,1,0,0,1,9834,9834,45,0,0,9789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2397,  ГЕОПОЛИС,Москва,10194,0,0,0,0,0,6671,30,30,0,0,0,6641,5919,4070,0,0,0,0,0,0,103,1746,722,0,0,0,0,0,641,641,0,0,0,0,0,81,0,0,0,0,0,0,3523,3523,0,0,0
62,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,250,195,0,0,0,0,250,250,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,293,0,0,0,0,0,293,135,135,0,0,0,158,94,70,0,0,1,4,0,0,13,6,64,6,0,0,0,6,38,38,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0
64,2042,  ГРАНТА,Казань,9227,0,0,0,0,0,9227,4559,4383,0,0,176,4668,3512,2983,0,0,2,17,0,0,106,404,767,0,0,0,0,0,2,1,0,0,1,1,505,259,0,0,389,0,0,0,0,0,0,0,0
65,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,2927529,1258,0,0,0,0,2432881,2126124,1558140,0,0,567984,306757,194441,108167,11,0,90,53959,0,0,3845,28369,66465,2497,2497,0,0,0,44824,44804,0,0,20,11,151,18982,0,0,45851,0,0,0,494648,492483,2102,63,0
66,1820,  ГУТА-СТРАХОВАНИЕ,Москва,372,0,0,0,0,0,372,34,3,0,0,31,338,330,67,0,0,0,209,3,3,47,4,8,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0
67,2214,  ДАЛЬАКФЕС,Владивосток,53258,0,0,0,0,0,6626,3410,3397,0,0,13,3216,2650,466,0,0,6,523,0,0,738,917,557,24,0,0,0,24,0,0,0,0,0,0,1,532,0,9,0,0,0,0,46632,46632,0,0,0
68,55,  ДАЛЬЖАСО,Хабаровск,85567,0,0,0,0,0,85567,66220,50960,0,0,15260,19347,18857,135,0,0,3,17500,0,0,374,845,490,6,6,0,0,0,4,0,0,0,4,0,0,291,189,0,0,0,0,0,0,0,0,0,0
69,525,  ДАЛЬ-РОСМЕД,Хабаровск,8,0,0,0,0,0,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,162070,8946,0,0,0,0,92574,42713,42573,0,0,140,49861,2122,336,0,0,1,225,0,0,167,1393,47737,0,0,0,0,0,47515,47515,0,0,0,2,37,183,0,0,2,0,0,0,69496,69496,0,0,0
71,1363,  ДИАМАНТ,Москва,396,0,0,0,0,0,396,180,180,0,0,0,216,35,33,0,0,0,0,0,0,0,2,181,0,0,0,0,0,12,12,0,0,0,0,1,4,164,0,0,0,0,0,0,0,0,0,0
72,206,  ДИАНА,Ангарск,30217,0,0,0,0,0,30217,26490,3504,0,0,22986,3727,3399,48,0,0,0,104,0,0,131,3116,328,0,0,0,0,0,0,0,0,0,0,8,17,303,0,0,0,0,0,0,0,0,0,0,0
73,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,134469,0,0,0,0,0,134467,36306,5070,0,0,31236,98161,53570,0,0,0,0,6549,0,0,681,46340,42720,0,0,0,0,0,0,0,0,0,0,0,0,42720,0,0,1871,0,0,0,2,2,0,0,0
74,3954,  ЕВРОИНС,Смоленск,214629,951,0,0,0,0,104838,16075,12421,0,0,3654,88763,6825,1634,0,0,0,304,2020,0,215,2652,3021,0,0,0,0,0,32,32,0,0,0,0,127,2555,307,0,78917,0,0,0,109791,109791,0,0,0
75,990,  ЕВРОПА,Лобня,372664,0,0,0,0,0,372664,370478,370471,0,0,7,2186,1200,246,0,0,0,554,131,106,131,138,917,0,0,0,0,0,84,84,0,0,0,20,12,782,19,0,69,0,0,0,0,0,0,0,0
76,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,96744,0,0,0,0,0,96744,89114,89114,0,0,0,7630,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,7577,0,0,0,0,0,0,0,0
77,1595,  ЖАСКО,Вологда,2322,0,0,0,0,0,2322,0,0,0,0,0,2322,2313,0,3,0,0,2310,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
78,263,  ЖАСО,Москва,4386678,5368,0,0,0,0,4346983,4313292,4282596,0,0,30696,33691,21842,1059,60,0,1,11905,0,0,299,8518,3880,0,0,0,0,0,522,522,0,0,0,1,242,3115,0,1,7968,0,0,0,39695,38921,716,58,0
79,4003,  ЖАСО-ЛАЙФ,Москва,1639,0,1306,1306,391,0,333,333,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,192933,0,0,0,0,0,192933,165745,163538,0,0,2207,27188,27138,36,3862,0,0,22831,0,0,145,264,50,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
81,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,960746,108335,0,0,0,0,747425,334241,113578,0,0,220663,413184,223959,49929,3,0,0,6411,1403,0,5553,160660,109807,0,0,0,0,0,1740,1740,0,0,0,1,50,107973,43,4,79414,0,0,0,213321,209821,2519,981,0
