"Сведения о страховых суммах по договорам страхования, действовавшим на конец отчетного периода, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
№ п/п,Рег №,Наименование,Город,Всего,из них страхование,,страхование жизни,,,Всего,,,участвующих в,,,,,,,,,,,,,,,владельцев средств,,,,,,,,,,страхование,страхование,,военнослужащих и," страхования,",,владельца опасного,перевозчика за,имущественного
,,,,,нерезидентов,Всего,(кроме,страхование жизни,пенсионное страхование,,Всего,от несчастных,клинических,,,,,,,,,,,,,,Всего,наземного транспорта,владельцев,владельцев,,,,,,,за неисполнение или,предпринимательских,финансовых рисков,,приравненных к ним в, предусмотренные,,объекта за причинение,причинение вреда,"страхования,"
,,,,,,,пенсионного), заемщика,,,,случаев и болезней,исследованиях,работников,медицинское,Всего,,средств наземного,,,,,,,,,, (кроме средств,автотранспортных,автотранспортных,владельцев средств,владельцев средств,владельцев средств,"организаций,",за причинение вреда,за причинение вреда,ненадлежащее,рисков,,,обязательном, федеральными,,вреда в результате," жизни, здоровью,",предусмотренные
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,аварии на опасном, имуществу пассажиров,федеральными
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,, объекте,,законами
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
ИТОГО:,,,,23445175481933,8171362109.34092,4546945946.87149,4534649867.19144,2832307127.72988,12296079.68005,486019119671.231,119079650620.891,47375461546.1318,403849400,126260261.61,71704189074.759,366939469050.341,246616755547.994,5529377768.40603,2989624629.02767,4834439983.47171,800997067.44701,45255315407.6544,324319470.65244,109735822.76545,168732903283.081,18149777938.2541,94826898846.0802,1834279514.45819,1830195979.92421,0,9943483.86,62127443766.089,15086964718.5103,1023204716.27114,1424359292.70554,11010482353.5503,2310221000.63573,11429328309.2812,14066486346.9844,7729414773.84434,7729414773.84434,0,22946880001541,3294335036.00002,22943585666505,0
1,4192," ОВС ""Народные кассы""",Москва,4545034.28536,0,0,0,0,0,4545034.28536,0,0,0,0,0,4545034.28536,96248.00394,0,0,0,0,0,0,0,43761.16964,52486.8343,2789340.20349,0,0,0,0,0,0,0,0,0,2789340.20349,0,1659446.07793,0,0,0,0,0,0,0
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,2248633617.083,1540189.447,275679962.02,275679962.02,243591319.358,0,1972953655.063,1972953655.063,81508055.051,0,0,1891445600.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1207,"АО  ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,906216183.09368,57700237.67961,0,0,0,0,906216183.09368,548219042.10298,275765889.41541,0,0,272453152.68757,357997140.9907,205341425.62508,106000,0,0,0,0,0,0,0,205235425.62508,59157546.55575,0,0,0,0,0,0,0,0,59157546.55575,0,0,93498168.80987,0,0,0,0,0,0,0
4,3991,"АО  ""СК  БЛАГОСОСТОЯНИЕ""",Москва,1184745387.35815,44901649.01171,6893682.68135,4669805.11738,0,2223877.56397,1177851704.6768,1177851704.6768,842760675.4568,0,0,335091029.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0206,"АО  ""Страховая Компания ""ДИАНА""",Ангарск,23601663,0,0,0,0,0,23601663,16358319,726876,0,0,15631443,7243344,6660377,233694,0,0,0,1301,0,0,3870569,2554813,582967,0,0,0,0,0,0,2600,35848,544519,0,0,0,0,0,0,0,0,0,0
6,0191,"АО  ""Тинькофф  Страхование""",Москва,492226196.44129,0,0,0,0,0,492226196.44129,354888380.67995,354888380.67995,0,0,0,137337815.76134,47125531.29148,38881070.84648,0,0,0,0,0,0,0,8244460.445,4556134.5,3487000,3487000,0,0,0,0,0,0,1069134.5,0,0,85656149.96986,0,0,0,0,0,0,0
7,0212,"АО  ""Цюрих надежное страхование""",Москва,2317095854.5932,61199.58855,0,0,0,0,2317095854.5932,25749917.77488,25749917.77488,0,0,0,2291345936.81832,1711461859.59579,353520.592,0,0,0,607637883.29752,0,0,1103274118.19434,196337.51193,130758267.2619,2407700,2407700,0,0,0,0,0,19588671.09326,108761896.16864,0,396960319.28835,52165490.67228,0,0,0,0,0,0,0
8,3947,"АО ""АИГ""",Москва,1792206138,0,0,0,0,0,1789202122,163826,163826,0,0,0,1789038296,796587452,11520,0,0,0,59903604,0,0,736672328,0,258151659,12761897,12761897,0,0,0,0,0,0,245389762,0,0,734299185,0,0,0,3004016,3004016,0,0
9,2239,"АО ""АльфаСтрахование""",Москва,2649572423167.88,945410648.517,0,0,0,0,81091016655.88,11310790072.539,2908606281.084,350000,0,8402183791.455,69780226583.341,29120110067.453,733047332.012,287041806.456,2639448255.986,137979749.826,10248961021.724,110764904.344,39607740.417,13862126173.717,1100740823.388,32928100591.106,491220296.788,491220296.788,0,0,30582828300.622,690979713.888,18074085.488,68934224.902,1072613275.684,3450693.734,1220490035.491,6511525889.291,0,0,0,2568481406512,320190000,2568161216512,0
10,3064,"АО ""Боровицкое страховое общество""",Москва,7111000.66599,0,0,0,0,0,7111000.66599,889405,487690,0,0,401715,6221595.66599,1917852.30564,438489.589,0,0,0,1072.05845,0,0,1165414.85429,312875.8039,4303743.36035,6000,6000,0,0,0,0,0,19078.83138,32267.35618,4246397.17279,0,0,0,0,0,0,0,0,0
11,0433,"АО ""ВостСибЖАСО""",Иркутск,11674146.38435,0,0,0,0,0,11674146.38435,6361342.33261,3273368.21661,0,0,3087974.116,5312804.05174,5196832.27662,114323.653,0,0,0,160204.1195,0,0,727661.13766,4194643.36646,113415.19,0,0,0,0,0,0,0,0,113415.19,0,0,2556.58512,0,0,0,0,0,0,0
12,4014,"АО ""ГСК ""Югория-Жизнь""",.Ханты-Мансийск,2081020.19597,0,1395706.62963,1395706.62963,0,0,685313.56634,685313.56634,685313.56634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,991049735.22789,0,0,0,0,0,488303160.22789,149871003.29971,88498948.04777,3630000,0,61372055.25194,338432156.92818,329045374.82574,82026126.03099,0,0,649807.29224,3354485.08748,181101.193,0,163037722.49032,79796132.73171,9228186.34389,276173.73438,276173.73438,0,0,52000,50381.5,0,150499.07341,7929984.1698,769147.8663,121880.62873,36715.12982,0,0,0,502746575,12865000,489881575,0
14,2071,"АО ""ГСМК""",Санкт-Петербург,4161223,28060,0,0,0,0,4161223,4161223,0,0,0,4161223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1820,"АО ""ГУТА-Страхование""",Москва,62214648.39828,0,0,0,0,0,62214648.39828,7360059.26384,7360059.26384,0,0,0,54854589.13444,51372576.89623,349160,0,0,93497.246,0,0,0,47357368.68191,3572550.96832,1638857.0884,0,0,0,0,0,69126.8,700,0,1507000,62030.2884,0,1843155.14981,0,0,0,0,0,0,0
16,1412,"АО ""Д2  Страхование""",Новосибирск,97899030.36953,0,0,0,0,0,97899030.36953,40484559.51744,36745070.80144,0,0,3739488.716,57414470.85209,38602648.5687,0,0,0,0,74839.87666,0,0,8211442.35676,30316366.33528,11789675,0,0,0,0,0,0,0,0,11789675,0,0,7022147.28339,0,0,0,0,0,0,0
17,0055,"АО ""ДальЖАСО""",Хабаровск,21185139.87422,0,0,0,0,0,21185139.87422,14400849.67179,8158427.92325,0,0,6242421.74854,6784290.20243,4794979.28024,279674.6,0,0,19500,1063382.74726,0,0,2752573.95003,679847.98295,1989310.92219,11200,11200,0,0,0,29894,0,0,793216.92219,1155000,0,0,0,0,0,0,0,0,0
18,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,316031579.19,0,0,0,0,0,316031579.19,313189735.25,313189735.25,0,0,0,2841843.94,0,0,0,0,0,0,0,0,0,0,2835000,0,0,0,0,0,0,0,0,0,2835000,0,6843.94,0,0,0,0,0,0,0
19,0870,"АО ""ИНТАЧ СТРАХОВАНИЕ""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4337,"АО ""КСА - КЛУВЕР""",Красноперекопск,3704583.852,0,0,0,0,0,3704583.852,168077.517,159462.538,0,0,8614.979,3536506.335,1882909.088,561571.257,0,0,0,0,0,0,1129828.351,191509.48,1620091.351,54,54,0,0,0,0,0,0,1502150,117887.351,0,33505.896,0,0,0,0,0,0,0
21,3256,"АО ""МетЛайф""",Москва,1901231397.58582,0,376054210.35638,374161421.46529,183244334.96321,1892788.89109,1525177187.22944,1525177187.22944,1155294423.88896,0,0,369882763.34048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3116,"АО ""НАСКО""",Казань,1299270103581.76,0,0,0,0,0,677727477.75554,332253291.79827,11783871.50651,0,0,320469420.29176,345474185.95727,241857317.26857,2013156.80092,188263.487,72728.33,191173.765,213576.8059,630718.24173,0,107379744.50482,131167955.3332,84644716.5222,265301,265301,0,0,39730,486024.06,173471.74,10570495.66005,66742161.22815,6367532.834,4305000,14667152.1665,0,0,0,1298592376104,35775000,1298556601104,0
23,2346,"АО ""ОСК""",Самара,53244922591.4019,0,0,0,0,0,82754839.40191,15667096.49926,9368564.996,0,0,6298531.50326,67087742.90265,59851440.45083,20054420.19957,0,0,715666.9294,956562.85017,0,0,28614304.41904,9510486.05265,7186585.5492,1030300,1030300,0,0,121751,177038.5,3000,1692411.29637,4115034.75283,47050,0,49716.90262,0,0,0,53162167752,12248520,53149919232,0
24,3983,"АО ""РСК ""Стерх""",Якутск,1481517967.87437,0,0,0,0,0,1481517967.87437,13539268.6925,13516859.6925,0,0,22409,1467978699.18187,1105550517.99395,2311377.7582,0,6003207.64,6897768.26502,252592.7353,205233.21488,165832.14938,1081732079.00055,8148259.38,357220279.90286,45600,45600,0,0,341009433.8,4582212.70478,0,1535091.9888,9387974.30264,659967.10664,4819594.62891,388306.65615,0,0,0,0,0,0,0
25,3748,"АО ""Русский Стандарт Страхование""",Москва,183628446.06043,0,28547694.70826,28547694.70826,0,0,155080751.35217,155080751.35217,128797589.85217,0,0,26283161.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2619,"АО ""СК ""Астро-Волга""",Самара,30109191.0335,0,0,0,0,0,30109191.0335,14619267.31845,13959375.47481,0,0,659891.84364,15489923.71505,11392786.22185,2815071.69242,0,0,258921.375,2915394.25206,875,0,3875080.16784,1527443.73453,4095467.6712,6400,6400,0,0,0,0,0,39279.822,4034787.8492,15000,0,1669.822,0,0,0,0,0,0,0
28,3780,"АО ""СК ""Выручим!""",Екатеринбург,6875331.17717,0,0,0,0,0,6875331.17717,6411140.60105,6371160.60105,0,0,39980,464190.57612,278546.93798,205328.089,0,0,0,0,0,0,28221.54898,44997.3,185643.63814,0,0,0,0,0,0,0,0,15643.63814,170000,0,0,0,0,0,0,0,0,0
29,0507,"АО ""СК ""Колымская""",Хабаровск,25577405.97,0,6253227.822,6242967.88,0,10259.942,19324178.148,19324178.148,5526098.148,0,0,13798080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0915,"АО ""СК ""ПАРИ""",Москва,9359330170.99249,0,0,0,0,0,906437882.99249,105698871.67756,100247001.75156,0,0,5451869.926,800739011.31493,715443542.3497,10670414.97468,143641.3807,93944.91654,516665.12043,71892936.37418,0,0,501678494.42645,130447445.15672,56569290.30217,3861584.00721,3861584.00721,0,0,19250,1026305.6825,92700,16177909.58758,34376492.59914,1015048.42574,383379.31431,28342799.34875,0,0,0,8452892288,17680000,8435212288,0
31,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,117573,0,0,0,0,0,117573,117573,0,0,0,117573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,191098070530.205,0,0,0,0,0,472197010.69795,362718643.52834,38305528.57184,0,0,324413114.9565,109478367.16961,104401579.84588,21757353.64506,0,0,0,5863241.90558,0,0,60555528.5098,16225455.78544,1466709.79776,1466709.79776,1466709.79776,0,0,0,0,0,0,0,0,0,3610077.52597,0,0,0,190625873519.507,2075000,190623798519.507,0
33,3099,"АО ""СК Опора""",Рязань ,199551345800.505,0,0,0,0,0,550.505,0,0,0,0,0,550.505,550.505,0,0,0,0,0,550.505,550.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199551345250,4180000,199547165250,0
34,2359,"АО ""СК УСПЕХ""",Москва,488437.69508,0,0,0,0,0,488437.69508,445286.34518,12347.63929,0,0,432938.70589,43151.3499,31453.71061,2680,0,0,0,0,0,0,0,28773.71061,500,0,0,0,0,0,0,0,0,500,0,0,11197.63929,0,0,0,0,0,0,0
35,2873,"АО ""СМК ""Сахамедстрах""",Якутск,63277.8892,11627.82634,0,0,0,0,63277.8892,63277.8892,0,0,0,63277.8892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1587,"АО ""СО ""Талисман""",Казань,7528380.20638,0,0,0,0,0,7528380.20638,444876.47095,444876.47095,0,0,0,7083503.73543,6852164.99543,794908.578,0,10532.33439,0,0,1803066.91023,622491.10838,3367384.02694,876273.14587,217324.84,0,0,0,0,3000,0,0,10480,203844.84,0,0,14013.9,0,0,0,0,0,0,0
37,1208,"АО ""СОГАЗ""",Москва,6100962677029.06,0,0,0,0,0,228628114608.953,52228194486.7092,19684251688.0585,0,0,32543942798.6507,176399920122.244,139319321996.853,565170636.99426,1903486284.77793,994371710.36476,24615795.18116,26981706831.8244,12746987.76591,4881228.68528,107194384180.348,1642839569.59667,29576161165.9479,84297586.9338,84297586.9338,0,100000,16996257943.3759,7181517331.21003,568510777.335,539910053.23866,4198354074.56971,7213399.28483,6434498798.47564,1069938160.96717,5780957916.10208,5780957916.10208,0,5866553604504,822745000,5865730859504,0
38,3229,"АО ""Страховая бизнес группа""",Воронеж,262731572970.957,890,0,0,0,0,379394778.95655,18046052.0166,3660035.1678,0,0,14386016.8488,361348726.93995,329526699.72228,93133.849,0,145250,0,452198.58251,0,0,328418062.10483,418055.18594,28032145.25992,0,0,0,0,94855,0,0,3302765.41994,23861226.39998,773298.44,0,3789881.95775,0,0,0,262352178192,8490000,262343688192,0
39,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,2482106.40257,0,0,0,0,0,2482106.40257,3800,3800,0,0,0,2478306.40257,2447306.40257,343725.89,0,0,0,0,1944135.548,1944135.548,159444.96457,0,31000,0,0,0,0,0,0,31000,0,0,0,0,0,0,0,0,0,0,0,0
40,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,90709.836,0,0,0,0,0,90709.836,90709.836,0,0,0,90709.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0983,"АО ""Страховая группа ""УралСиб""",Москва,493606614.15138,707226.96439,0,0,0,0,493606614.15138,373343895.0504,255654703.7843,0,0,117689191.2661,120262719.10098,109943451.24419,92187.74695,2152244.4,0,0,1659248.49624,0,0,80374743.01637,25665027.58463,7673109.83399,2000,2000,0,0,0,0,0,9500,7211986.36885,449623.46514,0,2646158.0228,0,0,0,0,0,0,0
42,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,37254454.72274,0,0,0,0,0,37254454.72274,9891315.51212,676808,0,0,9214507.51212,27363139.21062,20651510.70082,4797794.265,0,0,0,160235.86716,0,0,11785036.10654,3908444.46212,4265059.7188,2845500,2845500,0,0,0,0,0,358200,1061359.7188,0,0,2446568.791,0,0,0,0,0,0,0
43,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,24907000,0,0,0,0,0,24907000,24907000,0,0,0,24907000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2144,"АО ""Страховая компания АСКО-Центр""",Курск,50644569.62378,298581.54,0,0,0,0,50644569.62378,22558093.63929,20757275.4465,0,0,1800818.19279,28086475.98449,27981290.98449,18842556.42992,0,0,0,1666.32356,22912.586,0,8339807.55368,774348.09133,105185,0,0,0,0,0,0,0,0,105185,0,0,0,0,0,0,0,0,0,0
45,3987,"АО ""УРАЛСИБ Жизнь""",Москва,64751371.97855,0,40069476.82855,40057492.82855,34176740.0242,11984,24681895.15,24681895.15,24681895.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3995,АО ВТБ Страхование жизни,Москва,57757728.3554,740827.6708,53900607.3554,53899016.1554,101400.73214,1591.2,3857121,3857121,3857121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3300,"АО СГ ""Спасские ворота""",Салехард,579235207.74724,0,0,0,0,0,336110207.74724,18556663.543,9351104.73,0,0,9205558.813,317553544.20424,42730102.3756,521038.1888,0,711344.5878,1714234.595,26851442.475,0,0,7326507.016,5605535.513,274823441.82864,148764.9,148764.9,0,0,8589735,257717250,2000,661879.3,7703812.62864,0,0,0,0,0,0,243125000,1340000,241785000,0
48,1858,"АО СК "" Армеец""",Москва,17434333.1797,1823456.8675,0,0,0,0,17434333.1797,5281737.1304,2474575.90109,0,0,2807161.22931,12152596.0493,8925412.46277,758866.3177,0,2000,6500,39065,0,0,5172093.76703,2946887.37804,3198005.9832,9000,9000,0,0,12045.8,0,2628.995,2560300,484031.1882,130000,0,29177.60333,0,0,0,0,0,0,0
49,0290,"АО СК ""Альянс""",Москва,15549790351.4962,0,0,0,0,0,4103716359.49619,664405937.95251,151624971.53451,70000000,0,512780966.418,3439310421.54368,2842794197.40955,891155.6657,52685071.74662,81694467.18894,18929408.77671,901596067.79052,5970,0,1785779168.49713,1212887.74393,518084116.59824,0,0,0,0,307532796.54,0,5789744.3168,35014097.62365,165693810.76779,4053667.35,2069896.39987,76362211.13602,0,0,0,11446073992,11365000,11434708992,0
50,0278,"АО СК ""АСКОМЕД""",Самара,5252968.868,0,0,0,0,0,5252968.868,5252968.868,0,0,0,5252968.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,251415263.49976,337210.3035,0,0,0,0,251415263.49976,84677832.06984,84628432.06984,0,0,49400,166737431.42992,161072750.648,732317.73966,0,0,0,134880214.30724,0,0,23768928.52221,1691290.07889,4993571.896,409300,409300,0,0,0,0,0,1374408.89,3209863.006,0,0,671108.88592,0,0,0,0,0,0,0
52,2447,"АО СК ""ЖСФ""",Нижний Новгород,28084378.66945,0,0,0,0,0,28084378.66945,24806266.25507,24740032.25507,0,0,66234,3278112.41438,3248687.41438,23666.767,292850,0,0,2063269.47855,0,0,638406.02783,230495.141,29425,0,0,0,0,0,0,0,0,29425,0,0,0,0,0,0,0,0,0,0
53,0425,"АО СК ""Ингвар""",Москва,43460284.82817,0,0,0,0,0,43460284.82817,5350,5350,0,0,0,43454934.82817,43271154.82817,1085,0,0,0,19623913.57901,0,0,23444776.6501,201379.59906,174780,0,0,0,0,0,0,0,0,174780,0,0,9000,0,0,0,0,0,0,0
54,2947,"АО СК ""РСХБ-Страхование""",Москва,1611784109.17248,0,0,0,0,0,1609904109.17248,408328852.19499,370262202.19499,0,0,38066650,1201575256.97749,1133635271.2227,9385514.39623,162591.66608,0,960785.3472,668890.78422,117741523.46343,37822832.29949,877081022.68784,127634942.8777,47543962.496,242600,242600,0,0,0,0,0,362000,38805522.586,8133839.91,12033749.21994,8362274.03885,0,0,0,1880000,1880000,0,0
55,3467,"АО СК ""Сибирский Спас""",Новокузнецк,39923233.2574,0,0,0,0,0,39923233.2574,14011535.5424,8120517.14492,0,0,5891018.39748,25911697.715,25767567.715,25184864.049,0,0,0,0,0,0,35825.2,546878.466,144130,0,0,0,0,0,0,0,18950,125180,0,0,0,0,0,0,0,0,0,0
56,1216,"АО СК ""Чулпан""",Альметьевск,5402773260.4091,0,0,0,0,0,341449989.7531,8513691.63454,7417302.09589,0,0,1096389.53865,332936298.11856,319498773.18488,3029440.0449,0,0,132553.39,58250,19861.01497,0,303041235.67513,13217433.05988,3976297.61576,101100,101100,0,0,0,0,63370,62587.667,3748739.94876,500,9019872,441355.31792,0,0,0,5061323270.656,20840000,5040483270.656,0
57,1621,"АО Страховое общество ""ЯКОРЬ""",Москва,87178629.25041,0,0,0,0,0,87178629.25041,50293766.68744,20409944.93359,0,0,29883821.75385,36884862.56297,20528101.13647,289021.55094,0,0,464172.315,2304474.58361,0,0,15670741.21676,1799691.47016,16320537.61202,189100,189100,0,0,0,278619.824,0,18810,12603756.20358,3230251.58444,0,36223.81448,0,0,0,0,0,0,0
58,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,463130825.67264,0,0,0,0,0,463130825.67264,0,0,0,0,0,463130825.67264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463130825.67264,0,0,0,0,0,0,0,0
59,1427,"ЗАО ""МАКС""",Москва,1088775795233.23,0,0,0,0,0,2025583729.22991,587072089.21027,481003018.33327,0,0,106069070.877,1438511640.01964,1386189265.51646,59410068.51139,594259.82105,2373724.1,128147.51784,153743.6885,243734.17881,0,1233363040.53733,89922547.16154,35124510.36211,8877061.67075,8877061.67075,0,0,8770,108598.64,5108482.09662,12793998.05952,6108717.39522,2118882.5,10613681.58202,6584182.55905,0,0,0,1086750211504,23150000,1086727061504,0
60,2733,"ЗАО ""СК ""Резерв""",Хабаровск,50509112.22846,0,0,0,0,0,50509112.22846,48645459.92674,48645459.92674,0,0,0,1863652.30172,526837.5,0,0,0,0,0,0,0,0,526837.5,262950,0,0,0,0,0,0,0,0,262950,0,0,1073864.80172,0,0,0,0,0,0,0
61,2284,"ЗАО ГСАО ""Плато""",Москва,20846655.08095,0,0,0,0,0,20846655.08095,20506926,20505926,0,0,1000,339729.08095,190729.08095,0,0,0,0,4393.042,0,0,185056.03895,1280,149000,0,0,0,0,0,0,0,0,119000,30000,0,0,0,0,0,0,0,0,0
