Сведения о вознаграждении посредникам,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
,,,,,,,,,,,,"пациентов, участвующих в клинических исследованиях лекарственного препарата для медицинского применения",работников налоговых органов,,,Всего,в том числе,,,,,,,,,Всего,в том числе,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"средств наземного транспорта 
(кроме средств железнодорожного транспорта)",средств железнодорожного транспорта,средств воздушного транспорта,средств водного транспорта,грузов,сельскохозяйственное страхование,из него,прочего имущества юридических лиц,прочего имущества граждан,,владельцев средств наземного транспорта (кроме средств железнодорожного транспорта),владельцев средств железнодорожного транспорта,владельцев средств воздушного транспорта,владельцев средств водного транспорта,"организаций, эксплуатирующих опасные объекты","за причинение вреда вследствие недостатков товаров, работ, услуг",за причинение вреда третьим лицам,за неисполнение или ненадлежащее исполнение обязательств по договору,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"страхование, осуществляемое с государственной поддержкой",,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
,,ИТОГО:,,129243378,27497239,27446292,10244028,50947,92039099,34408348,28808783,3792,0,5599565,57630751,44023920,22956626,59134,281172,388388,1872328,585342,439706,6615001,11265929,8493539,789682,413,169012,176018,118569,302703,2164495,4772647,351000,4762292,0,0,0,9707040,9347012,160499,199529,0
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,366571,0,0,0,0,365675,115621,56759,679,0,58862,250054,195368,36349,43,13,7897,64479,0,0,63796,22791,49916,422,1,0,2890,0,40025,6568,10,1216,3554,0,0,0,896,557,74,265,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,20809,0,0,0,0,20809,11946,1714,0,0,10232,8863,7578,6565,0,0,61,303,0,0,486,163,351,188,0,0,8,0,12,143,0,0,934,0,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,38008,0,0,0,0,27981,5177,4188,0,0,989,22804,22678,7847,0,0,33,153,215,0,4869,9561,113,96,0,0,0,0,0,17,0,0,13,0,0,0,10027,9438,133,456,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,62445,0,0,0,0,62311,71,71,0,0,0,62240,19758,0,0,0,0,8871,0,0,10887,0,27140,0,0,0,0,0,1329,25811,0,0,15342,0,0,0,134,0,134,0,0
6,4210,  АИЖК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,64387,0,0,0,0,64387,20922,20852,0,0,70,43465,42102,3310,0,3316,28,28,2258,0,4101,29061,1361,0,0,517,0,0,222,622,0,0,2,0,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,9943,0,0,0,0,9943,9943,0,0,0,9943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,455,  АКОМС,Холмск,853,0,0,0,0,853,70,12,0,0,58,783,778,165,0,0,392,179,0,0,1,41,5,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10,3572,  АКЦЕПТ,Люберцы,955019,0,0,0,0,955019,131566,131566,0,0,0,823453,823453,823453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3859,  АЛЛЕГА,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,8429219,0,0,0,0,7739574,2902763,2638922,0,0,263841,4836811,3382251,1648406,13247,86414,31903,44069,125038,121123,387421,1045753,346166,121960,0,76583,9126,280,8273,125305,4639,95284,1013110,0,0,0,689645,674911,10815,3919,0
13,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,4459276,4452375,4452375,0,0,6901,6901,3464,0,0,3437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,290,  АЛЬЯНС,Москва,236909,0,0,0,0,236450,25583,20957,1742,0,4626,210867,111777,12282,2528,7828,7320,43727,0,0,31101,6991,54104,160,0,4083,1785,678,25682,21716,0,10639,34347,0,0,0,459,62,293,104,0
16,3828,  АЛЬЯНС ЖИЗНЬ,Москва,174480,86595,86580,20,15,87885,87885,17949,0,0,69936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2699,  АЛЬЯНС-МЕД,Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,436,  АМТ СТРАХОВАНИЕ,Москва,21306,0,0,0,0,21306,16,16,0,0,0,21290,9637,0,0,0,9591,46,0,0,0,0,11653,0,0,0,11649,0,4,0,0,0,0,0,0,0,0,0,0,0,0
19,66,  АНГАРА,Братск,23836,0,0,0,0,11711,7505,7331,0,0,174,4206,4139,1861,0,0,0,1,0,0,755,1522,47,8,0,0,0,0,0,39,0,0,20,0,0,0,12125,12125,0,0,0
20,2982,  АНДРОМЕДА,Москва,25533,0,0,0,0,25533,0,0,0,0,0,25533,24825,0,0,0,0,0,0,0,24825,0,708,0,0,0,0,0,0,708,0,0,0,0,0,0,0,0,0,0,0
21,1858,  АРМЕЕЦ,Москва,161811,0,0,0,0,70162,26872,21551,0,0,5321,43290,40075,17312,0,0,15,223,0,0,10950,11575,3201,10,0,0,0,0,622,2569,0,0,14,0,0,0,91649,91649,0,0,0
22,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3193,  АРСЕНАЛЪ,Москва,193845,0,0,0,0,193845,12490,2538,0,0,9952,181355,20049,0,0,0,2774,4333,0,0,10216,2726,158361,0,0,50,13274,2,0,126732,18303,0,2945,0,0,0,0,0,0,0,0
24,2489,  АСКО,Набережные Челны,325612,0,0,0,0,246962,164880,68871,0,0,96009,82082,76967,33497,0,0,4,470,13326,12761,5423,24247,3413,197,0,0,65,1,2165,928,57,0,1702,0,0,0,78650,75917,858,1875,0
25,3999,  АСКО-ЖИЗНЬ,Набережные Челны,2622,2417,2417,0,0,205,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,278,  АСКОМЕД,Самара,4039,0,0,0,0,4039,4039,0,0,0,4039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3767,  АСКОР,Москва,2822,0,0,0,0,2822,0,0,0,0,0,2822,2669,2669,0,0,0,0,0,0,0,0,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2144,  АСКО-ЦЕНТР,Курск,14680,0,0,0,0,14680,9699,3192,0,0,6507,4981,4886,3723,0,0,0,32,29,0,668,434,95,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0
30,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,758,  АСТРА-МЕТАЛЛ,Магнитогорск,12476,0,0,0,0,12476,12476,0,0,0,12476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2619,  АСТРО-ВОЛГА,Самара,16490,0,0,0,0,7757,2027,1480,0,0,547,5730,5193,2807,0,0,154,750,1,0,516,965,537,0,0,0,0,0,6,529,2,0,0,0,0,0,8733,8733,0,0,0
33,2684,  АСТРО-ВОЛГА-МЕД,Самара,600,0,0,0,0,600,600,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,23047,0,0,0,0,23047,0,0,0,0,0,23047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23047,0,0,0,0,0,0,0,0,0
35,518,  БАСК,Белово,5804,0,0,0,0,2304,1747,1201,0,0,546,557,545,302,0,0,0,8,0,0,4,231,12,0,0,0,0,0,0,12,0,0,0,0,0,0,3500,3497,3,0,0
36,4312,  БАШКОРТОСТАН МЕДИЦИНА,Уфа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3487,  БИН СТРАХОВАНИЕ,Москва,374121,0,0,0,0,365832,246875,214485,0,0,32390,118957,69284,6090,16,142,68,8634,0,0,22503,31831,32463,13,0,50,0,1,8940,21519,1940,14,17196,0,0,0,8289,2653,1054,4582,0
38,3991,  БЛАГОСОСТОЯНИЕ,Москва,565019,1815,1762,0,53,563204,563204,529489,0,0,33715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,1394541,0,0,0,0,1394541,680003,623788,0,0,56215,714538,191220,0,0,0,0,0,0,0,0,191220,48528,0,0,0,0,0,0,48528,0,0,474790,0,0,0,0,0,0,0,0
40,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,5451,0,0,0,0,5381,213,83,0,0,130,5168,5082,25,0,0,0,4713,0,0,323,21,74,0,0,0,0,0,14,60,0,0,12,0,0,0,70,70,0,0,0
41,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,287444,0,0,0,0,287444,8845,715,0,0,8130,278599,207359,5862,0,0,0,33501,0,0,167179,817,70938,58,0,0,0,0,4,70876,0,153,149,0,0,0,0,0,0,0,0
42,3245,  ВЕРНА,Краснодар,52387,0,0,0,0,45153,5643,3168,0,0,2475,39510,12406,2356,0,0,75,5,5959,2957,2110,1901,27072,43,0,0,0,0,898,863,25268,0,32,0,0,0,7234,7234,0,0,0
43,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3561,  ВИТАЛ-ПОЛИС,Москва,4598,0,0,0,0,4598,4384,94,0,0,4290,214,214,197,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,3560,3413,3412,9,1,147,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,3435,0,0,0,0,3435,2051,2051,0,0,0,1384,1357,1020,0,0,0,0,0,0,32,305,27,8,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
47,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,33,0,0,0,0,33,33,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,433,  ВОСТСИБЖАСО,Иркутск,17070,0,0,0,0,17070,8402,4245,0,0,4157,8668,8573,2021,0,0,0,210,0,0,444,5898,93,4,0,0,0,0,0,89,0,0,2,0,0,0,0,0,0,0,0
49,621,  ВСК,Москва,6009224,0,0,0,0,5027325,1683137,1169811,0,0,513326,3344188,2859526,1822334,1623,38294,0,84047,5801,1113,407067,500360,285012,124228,10,4093,338,1898,24455,94510,35480,1739,197911,0,0,0,981899,934333,25961,21605,0
50,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,476,476,357,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3978,  ВСК-МИЛОСЕРДИЕ,Москва,8,0,0,0,0,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3398,  ВТБ СТРАХОВАНИЕ,Москва,8157555,0,0,0,0,8137436,4478904,4268537,0,0,210367,3658532,2395116,17111,685,17429,11302,44664,0,0,218912,2085013,131451,164,0,578,47,164,26541,103171,786,39,1131926,0,0,0,20119,13701,3763,2655,0
54,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,585561,585559,585559,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3780,  ВЫРУЧИМ!,Екатеринбург,16938,0,0,0,0,16938,1046,932,0,0,114,15892,14548,12821,0,0,0,85,0,0,1292,350,452,5,0,0,0,0,41,406,0,0,892,0,0,0,0,0,0,0,0
56,630,  ГАЙДЕ,Санкт-Петербург,220981,0,0,0,0,181410,29705,19146,0,0,10559,151705,147316,128267,0,0,160,7263,10,0,4657,6959,3503,1054,0,0,0,0,23,349,2077,0,886,0,0,0,39571,37138,27,2406,0
57,3908,  ГАЛАКТИКА,Москва,62090,0,0,0,0,62090,13000,10726,0,0,2274,49090,49090,3228,0,0,0,24107,0,0,21755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,397,  ГЕЛИОС,Москва,735237,0,0,0,0,696577,460360,431766,0,0,28594,236217,146327,52114,15,76,1489,4554,0,0,19776,68303,58919,2057,0,27,162,90,69,55127,1387,0,30971,0,0,0,38660,38276,384,0,0
60,448,  ГЕОПОЛИС,Москва,1548,0,0,0,0,1548,1548,803,0,0,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2397,  ГЕОПОЛИС,Москва,60396,0,0,0,0,57883,1,1,0,0,0,57882,57570,52778,0,0,0,0,0,0,610,4182,312,304,0,0,0,0,0,8,0,0,0,0,0,0,2513,2513,0,0,0
62,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,5189,0,0,0,0,5189,5189,0,0,0,5189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,906,0,0,0,0,906,21,21,0,0,0,885,832,744,0,0,2,82,0,0,4,0,53,0,0,0,15,0,0,38,0,0,0,0,0,0,0,0,0,0,0
64,2042,  ГРАНТА,Казань,40312,0,0,0,0,40312,5231,4843,0,0,388,35081,28975,27685,0,0,3,55,0,0,917,315,4328,0,0,0,0,1,2662,1665,0,0,1778,0,0,0,0,0,0,0,0
65,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,1988881,0,0,0,0,1720718,539701,76370,0,0,463331,1181017,1107299,952164,98,0,19898,73513,0,0,21822,39804,25286,12269,0,0,282,37,1364,11334,0,0,48432,0,0,0,268163,266493,732,938,0
66,1820,  ГУТА-СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2214,  ДАЛЬАКФЕС,Владивосток,46630,0,0,0,0,19826,1789,1789,0,0,0,18037,17601,7831,0,0,209,572,0,0,7641,1348,383,0,0,0,147,0,0,236,0,53,0,0,0,0,26804,26804,0,0,0
68,55,  ДАЛЬЖАСО,Хабаровск,59220,0,0,0,0,59220,42792,37187,0,0,5605,16428,14656,819,0,0,15,13088,0,0,277,457,1772,0,0,0,3,0,0,199,1570,0,0,0,0,0,0,0,0,0,0
69,525,  ДАЛЬ-РОСМЕД,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,50780,0,0,0,0,26402,6217,6192,0,0,25,20185,4636,2925,0,0,0,689,0,0,305,717,15549,15417,0,0,0,0,67,65,0,0,0,0,0,0,24378,24378,0,0,0
71,1363,  ДИАМАНТ,Москва,780,0,0,0,0,780,27,27,0,0,0,753,702,699,0,0,0,0,0,0,0,3,51,8,0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0
72,206,  ДИАНА,Ангарск,7324,0,0,0,0,7324,3710,1109,0,0,2601,3614,3535,37,0,0,0,11,0,0,250,3237,79,0,0,0,0,1,0,78,0,0,0,0,0,0,0,0,0,0,0
73,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,177199,0,0,0,0,177199,45718,23887,0,0,21831,131481,89942,0,0,0,0,1267,0,0,44072,44603,34907,0,0,0,0,0,0,34907,0,0,6632,0,0,0,0,0,0,0,0
74,3954,  ЕВРОИНС,Смоленск,239782,0,0,0,0,193725,33156,8692,0,0,24464,160569,88536,13223,0,0,0,55202,1556,0,15653,2902,20107,48,0,0,0,0,2254,11468,6337,0,51926,0,0,0,46057,46057,0,0,0
75,990,  ЕВРОПА,Лобня,241561,0,0,0,0,241561,11690,11275,0,0,415,229871,152171,1161,0,0,0,10480,63078,61871,77260,192,19814,5,0,0,0,55,28,19671,55,0,57886,0,0,0,0,0,0,0,0
76,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,51173,0,0,0,0,51173,49980,49980,0,0,0,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,0,0,0,0,0,0,0,0
77,1595,  ЖАСКО,Вологда,494,0,0,0,0,494,0,0,0,0,0,494,494,0,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,263,  ЖАСО,Москва,301248,0,0,0,0,299405,261929,253012,0,0,8917,37476,31693,6862,561,0,8,11526,0,0,2593,10143,3412,164,0,0,0,0,1706,1542,0,1,2370,0,0,0,1843,1298,161,384,0
79,4003,  ЖАСО-ЛАЙФ,Москва,17368,16673,16673,8031,0,695,695,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,12967,0,0,0,0,12967,5819,5739,0,0,80,7148,7112,80,1085,0,0,5208,0,0,584,155,36,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
81,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,856146,0,0,0,0,796948,136687,66131,0,0,70556,660261,594695,297757,2,0,0,5485,1288,0,23957,266206,55879,853,0,0,0,0,255,54748,23,0,9687,0,0,0,59198,55376,1781,2041,0
84,3616,  ИНВЕСТ-ПОЛИС,Королев,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2401,  ИНВЕСТСТРАХ,Москва,25726,0,0,0,0,25726,12418,2889,0,0,9529,13308,2789,74,0,0,0,20,35,0,1096,1564,9866,0,0,0,0,0,1938,7928,0,0,653,0,0,0,0,0,0,0,0
86,425,  ИНГВАР,Москва,28386,0,0,0,0,28386,0,0,0,0,0,28386,28386,0,0,0,0,28386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,928,  ИНГОССТРАХ,Москва,7373782,0,0,0,0,5715534,535219,199580,0,0,335639,5180315,4631557,3817164,4479,18806,69877,82560,2401,0,414394,221876,386785,85305,0,2716,62988,43309,10428,181958,81,3615,158358,0,0,0,1658248,1627891,13750,16607,0
88,4189,  ИНГОССТРАХ ОНДД КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,44582,0,0,0,0,44582,0,0,0,0,0,44582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44582,0,0,0,0,0,0,0,0,0
89,3823,  ИНГОССТРАХ-ЖИЗНЬ,Москва,386732,277261,273754,0,3507,109471,109471,109471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3837,  ИНГОССТРАХ-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2169,  ИНЕРТЕК,Санкт-Петербург,648,0,0,0,0,648,2,2,0,0,0,646,646,26,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2031,  ИНКО-МЕД,Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,870,  ИНТАЧ СТРАХОВАНИЕ,Москва,302548,0,0,0,0,299270,248771,247773,0,0,998,50499,46978,42835,0,0,0,0,0,0,0,4143,929,210,0,0,0,0,0,719,0,0,2592,0,0,0,3278,3278,0,0,0
94,902,  КАЙРОС,Петропавловск-Камчатский,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3175,  КАПИТАЛ ПЕРЕСТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1298,  КАПИТАЛ СТРАХОВАНИЕ,Когалым,18187,0,0,0,0,15863,201,145,0,0,56,15662,15399,12619,0,0,0,795,0,0,1985,0,262,208,0,0,0,0,0,54,0,1,0,0,0,0,2324,2201,23,100,0
