"Сведения о страховых суммах по договорам страхования, действовавшим на конец отчетного периода, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50
,,,,,,,,,,,,,"пациентов, участвующих в клинических исследованиях лекарственного препарата для медицинского применения",работников налоговых органов,,,Всего,в том числе,,,,,,,,,Всего,в том числе:,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,средств наземного транспорта (кроме средств железнодорожного транспорта),"средств 
железнодорожного транспорта",средств воздушного транспорта,средств водного транспорта,грузов,сельскохозяйственное страхование - всего,из него,прочего имущества юридических лиц,прочего имущества граждан,,Перевозчиков,,,,,Иных владельцев (кроме перевозчиков),,,,,"организаций, эксплуатирующих опасные объекты","за причинение вреда вследствие недостатков товаров, работ, услуг",за причинение вреда третьим лицам,за неисполнение или ненадлежащее исполнение обязательств по договору,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,"страхование, осуществляемое с государственной поддержкой",,,,Всего,в том числе,,,,Всего,в том числе,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,владельцев средств наземного транспорта (кроме средств железнодорожного транспорта),владельцев средств железнодорожного транспорта,владельцев средств воздушного транспорта,владельцев средств водного транспорта,,средств наземного транспорта (кроме средств железнодорожного транспорта),средств железнодорожного транспорта,владельцев средств воздушного транспорта,владельцев средств водного транспорта,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
ИТОГО:,,,,38430485347450,8386318936,2857122961,2834159808,1384034464,22963153,459356261948,182349584916,122240572671,132596395,123915744,60109012245,277006677032,188273216827,4004322952,3507602789,3681537653,1145650416,18343360195,317109217,163543819,143293342976,13980290629,69946007673,42573458502,37991090,1454610,39715613872,2818398930,14777617714,2246975890,206000,7467035537,5063400287,583061121,1499970194,8991248371,1520651771,12576748071,6210704461,8920319709,8920319709,0,37959351642832,3315175793,37956036467039,0
1,2496,  АБСОЛЮТ СТРАХОВАНИЕ,Москва,13285628739,23191660,0,0,0,0,855745139,132504528,49520290,1690000,0,82984238,723240611,542536881,7113710,2026483,0,12920848,73675641,0,0,374686997,72113202,152480034,13954,0,13954,0,0,14577518,2863763,0,0,11713755,0,32193027,33051372,72644163,26850555,1373141,0,0,0,12429883600,3220000,12426663600,0
2,796,  АВАНГАРД-ГАРАНТ,Москва,16106757,0,0,0,0,0,16106757,2168,2168,0,0,0,16104589,16054589,305026,0,0,0,0,15590287,7521930,159276,0,50000,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0
3,3290,  АДВАНТ-СТРАХОВАНИЕ,Санкт-Петербург,78953259,396270,0,0,0,0,78953259,68444885,1776115,0,0,66668770,10508374,2523662,600360,0,0,8539,106007,0,0,1256058,552698,4351914,0,0,0,0,0,557750,554250,0,0,3500,0,31000,3763164,0,0,3632798,0,0,0,0,0,0,0
4,585,  АДОНИС,Пермь,20408770917,0,0,0,0,0,41428757,7085035,5777742,0,0,1307293,34343722,33889624,1707650,0,0,18502,18760,42265,0,15599011,16503436,448898,0,0,0,0,0,405700,405700,0,0,0,0,0,43198,0,0,5200,0,0,0,20367342160,4370000,20362972160,0
5,3947,  АИГ СТРАХОВАЯ КОМПАНИЯ,Москва,2139820090,0,0,0,0,0,2131629997,117778,117778,0,0,0,2131512219,895053506,0,0,0,0,61746792,0,0,833306714,0,407547903,0,0,0,0,0,0,0,0,0,0,0,16785060,390762843,0,0,828910810,0,0,0,8190093,8190093,0,0
6,4210,  АИЖК,Москва,25815855,0,0,0,0,0,25815855,0,0,0,0,0,25815855,0,0,0,0,0,0,0,0,0,0,2214,0,0,0,0,0,0,0,0,0,0,0,0,0,2214,0,25813641,0,0,0,0,0,0,0
7,3867,  АК БАРС СТРАХОВАНИЕ,Казань,170067652,302067,0,0,0,0,170067652,30726667,30654201,0,0,72466,139340985,116981538,805728,0,4007014,77287,41795,990451,0,50127639,60931624,22171460,0,0,0,0,0,19749308,3150,0,19603640,142518,1000,1321050,1100102,0,0,187987,0,0,0,0,0,0,0
8,3943,  АК БАРС-МЕД,Казань,17001164,3346086,0,0,0,0,17001164,17001164,0,0,0,17001164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,455,  АКОМС,Холмск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3572,  АКЦЕПТ,Люберцы,7735902,0,0,0,0,0,7735902,1174853,1174853,0,0,0,6561049,6561049,6133227,0,0,0,0,0,0,427822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3859,  АЛЛЕГА,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2239,  АЛЬФАСТРАХОВАНИЕ,Москва,2390086699819,937959983,0,0,0,0,47437842299,5865470361,746375805,0,0,5119094556,41572371938,15537810832,302733568,188193608,1608496836,72882941,3900988883,72925269,35343528,8807333296,584256431,23767519707,22467278873,1060520,0,22276033052,190185301,639171152,488074731,0,0,151096421,2906036,41806551,599565233,16791862,838693624,1428347775,0,0,0,2342648857520,240430000,2342408427520,0
13,193,  АЛЬФАСТРАХОВАНИЕ - ОМС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3447,  АЛЬФАСТРАХОВАНИЕ-ЖИЗНЬ,Москва,232055820,719745,208525601,208524310,0,1291,23530219,23530219,19491569,0,0,4038650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,290,  АЛЬЯНС,Москва,53870781788,229896145,0,0,0,0,3869875964,722589457,464593041,44110000,0,257996416,3147286507,2052172131,2551786,59748152,70825887,33064178,189468304,40000,0,1660157233,36316591,633511045,234691112,0,0,234691112,0,174557806,25841909,0,143353722,5362175,5083100,11985426,207193601,0,432485214,29118117,0,0,0,50000905824,13500000,49987405824,0
16,3828,  АЛЬЯНС ЖИЗНЬ,Москва,3085837180,530826835,102709592,102708744,53939160,848,2983127588,2983127588,71774476,0,0,2911353112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2699,  АЛЬЯНС-МЕД,Сызрань,6813,6022,0,0,0,0,6813,6813,0,0,0,6813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,436,  АМТ СТРАХОВАНИЕ,Москва,204797913,122881475,0,0,0,0,204797913,84644,84644,0,0,0,204713269,79466394,0,0,0,79448029,18365,0,0,0,0,125246875,125041080,0,0,0,125041080,204785,0,0,0,204785,0,1010,0,0,0,0,0,0,0,0,0,0,0
19,66,  АНГАРА,Братск,6898423,0,0,0,0,0,6898423,3962478,3139712,0,0,822766,2935945,2837957,512920,0,0,0,0,0,0,1423462,901575,55249,0,0,0,0,0,10855,10855,0,0,0,0,0,44394,0,0,42739,0,0,0,0,0,0,0
20,2982,  АНДРОМЕДА,Москва,13414634,0,0,0,0,0,13414634,0,0,0,0,0,13414634,12375540,0,0,0,0,0,0,0,12375540,0,1039094,0,0,0,0,0,0,0,0,0,0,0,2500,1036594,0,0,0,0,0,0,0,0,0,0
21,1858,  АРМЕЕЦ,Москва,35764492,822118,0,0,0,0,35764492,10899139,6535281,0,0,4363858,24865353,20973047,2473448,0,3000,4500,132200,0,0,9590552,8769347,3839177,9264,0,0,9264,0,14099,14000,0,99,0,2629,1672800,2140385,0,0,53129,0,0,0,0,0,0,0
22,4324,  АРСЕНАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3193,  АРСЕНАЛЪ,Москва,3265428275,0,0,0,0,0,945697075,29008594,16065848,0,0,12942746,916688481,72389559,0,0,23497680,1283256,12211684,0,0,33452407,1944532,832969851,0,0,0,0,0,803736707,0,0,756602719,47133988,4000,0,7474413,21754731,0,11329071,2319731200,2319731200,0,0,0,0,0
24,2489,  АСКО,Набережные Челны,166008623637,0,0,0,0,0,157610645,62997922,41013874,0,0,21984048,94612723,85918620,3282301,0,7345,500,220240,2459318,2157439,64847915,15101001,8095884,0,0,0,0,0,517680,440200,0,0,77480,8335,5806532,1575750,187587,0,598219,0,0,0,165851012992,10040000,165840972992,0
25,3999,  АСКО-ЖИЗНЬ,Набережные Челны,2310583,0,1994857,1994857,0,0,315726,315726,315726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1894,  АСКО-ЗАБОТА,Омск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,278,  АСКОМЕД,Самара,4993463,0,0,0,0,0,4993463,4993463,0,0,0,4993463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3767,  АСКОР,Москва,4521701,0,0,0,0,0,4521701,4123403,4123403,0,0,0,398298,193298,119241,0,0,0,0,0,0,0,74057,205000,0,0,0,0,0,205000,205000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2144,  АСКО-ЦЕНТР,Курск,33390609,0,0,0,0,0,33390609,10375370,9528795,0,0,846575,23015239,22831549,12488027,0,0,0,11339,43623,0,9296542,992018,183690,0,0,0,0,0,0,0,0,0,0,0,0,183690,0,0,0,0,0,0,0,0,0,0
30,1372,  АСТРАМЕД-МС,Екатеринбург,18687,0,0,0,0,0,18687,18687,0,0,0,18687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,758,  АСТРА-МЕТАЛЛ,Магнитогорск,17529898,0,0,0,0,0,17529898,17529898,0,0,0,17529898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2619,  АСТРО-ВОЛГА,Самара,14586198,0,0,0,0,0,14586198,4045215,3984246,0,0,60969,10540983,8473808,1179763,0,0,231357,2045319,110,0,3244832,1772427,2065603,0,0,0,0,0,7000,7000,0,0,0,0,30282,2018321,10000,0,1572,0,0,0,0,0,0,0
33,2684,  АСТРО-ВОЛГА-МЕД,Самара,107672,65600,0,0,0,0,107672,107672,0,0,0,107672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,128685950,0,0,0,0,0,128685950,0,0,0,0,0,128685950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128685950,0,0,0,0,0,0,0,0
35,518,  БАСК,Белово,41876099,0,0,0,0,0,37476099,3641107,1226276,0,0,2414831,33834992,21895448,192723,0,0,0,201846,0,0,21042599,458280,11924750,25376,25376,0,0,0,0,0,0,0,0,0,600,11898774,0,0,14794,0,0,0,4400000,4400000,0,0
36,4312,  БАШКОРТОСТАН МЕДИЦИНА,Уфа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3487,  БИН СТРАХОВАНИЕ,Москва,359712177293,23900314,0,0,0,0,441526243,142402955,30754206,0,0,111648749,299123288,199497872,1776646,21000,2835547,83371,105557,3352,0,147440809,47231590,92099533,0,0,0,0,0,25538074,120300,0,25417774,0,10000,21948826,33635225,10967408,204605,7321278,0,0,0,359270651050,19690000,359250961050,0
38,3991,  БЛАГОСОСТОЯНИЕ,Москва,1036377936,0,6337725,4028323,0,2309402,1030040211,1030040211,796875170,0,0,233165041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,526457281,0,0,0,0,0,526457281,391822076,142363951,0,0,249458125,134635205,60483787,0,0,0,0,0,0,0,0,60483787,41916633,0,0,0,0,0,0,0,0,0,0,0,0,41916633,0,0,32234785,0,0,0,0,0,0,0
40,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,3518073,0,0,0,0,0,3518073,1683070,1653910,0,0,29160,1835003,1727082,205330,0,0,0,1990,0,0,1295212,224550,84896,0,0,0,0,0,4200,4200,0,0,0,0,7608,73088,0,0,23025,0,0,0,0,0,0,0
41,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,328092263,0,0,0,0,0,328092263,10592085,950342,0,0,9641743,317500178,170395033,1007391,0,0,0,1465286,0,0,166093045,1829311,146890290,0,0,0,0,0,397500,397500,0,0,0,0,5000,145564463,923327,214139,716,0,0,0,0,0,0,0
42,3245,  ВЕРНА,Краснодар,37093786,0,0,0,0,0,37093786,7895117,7213025,0,0,682092,29198669,7515222,707881,0,0,18610,11037,489981,284959,4337426,1950287,21272184,24550,24550,0,0,0,7045,7045,0,0,0,0,1283220,888288,19069081,0,411263,0,0,0,0,0,0,0
43,4170,  ВИС,Махачкала,2665048,0,0,0,0,0,2665048,0,0,0,0,0,2665048,0,0,0,0,0,0,0,0,0,0,2665048,0,0,0,0,0,0,0,0,0,0,0,2665048,0,0,0,0,0,0,0,0,0,0,0
44,3561,  ВИТАЛ-ПОЛИС,Москва,16281117,0,0,0,0,0,16281117,16065746,6478900,0,0,9586846,215371,193971,108165,0,0,0,0,0,0,15612,70194,21400,0,0,0,0,0,20000,20000,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0
45,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,1053783,0,492781,492461,30246,320,561002,561002,228502,0,0,332500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,20263617,0,0,0,0,0,20263617,19159774,18932978,0,0,226796,1103843,870634,164243,0,0,0,0,0,0,239967,466424,233209,24600,24600,0,0,0,29100,28000,0,1100,0,0,0,162509,17000,0,0,0,0,0,0,0,0,0
47,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,36610,0,0,0,0,0,36610,36610,0,0,0,36610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,433,  ВОСТСИБЖАСО,Иркутск,15238454,0,0,0,0,0,15238454,9529085,3561105,0,0,5967980,5709369,5558410,208659,0,0,0,217206,0,0,751371,4381174,133162,0,0,0,0,0,3500,3500,0,0,0,0,0,129662,0,0,17797,0,0,0,0,0,0,0
49,621,  ВСК,Москва,4535050188043,103061640,0,0,0,0,6582136136,1833625683,631810778,0,0,1201814905,4748510453,4165083047,314756463,3750973,43706190,6900,168499076,30078134,13003376,2869643080,734642231,547088452,2860270,2860270,0,0,0,187842806,63345244,0,123569873,927689,35343748,29599381,227737592,63704655,25005771,11333183,0,0,0,4528468051907,427915000,4528040136907,0
50,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,1284157414,0,412547,407542,0,5005,1283744867,1283744867,1283744867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3978,  ВСК-МИЛОСЕРДИЕ,Москва,26156462,0,0,0,0,0,26156462,26156462,0,0,0,26156462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,26879439,0,0,0,0,0,26879439,26879439,0,0,0,26879439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3398,  ВТБ СТРАХОВАНИЕ,Москва,436929737485,0,0,0,0,0,13385250810,3633213995,1821587050,0,0,1811626945,9752036815,7845694098,13607953,39175402,106743085,14565813,181920906,0,0,6511613228,978067711,974792855,140589534,0,0,140589534,0,11672775,10659787,175000,281750,556238,184510,93708397,716923830,11713809,741447,930808415,61942179,61942179,0,423482544496,65525000,423417019496,0
54,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,26735499,360940,26687402,26685115,4080976,2287,48097,48097,48097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3780,  ВЫРУЧИМ!,Екатеринбург,5951437,0,0,0,0,0,5951437,1704650,1666350,0,0,38300,4246787,3312880,1746077,0,0,0,0,0,0,767467,799336,843197,0,0,0,0,0,22200,22200,0,0,0,0,14750,806247,0,0,90710,0,0,0,0,0,0,0
56,630,  ГАЙДЕ,Санкт-Петербург,308102784177,0,0,0,0,0,264666889,195733555,29856609,0,0,165876946,68933334,62621006,17210850,0,0,227139,2345963,25053,0,30438059,12373942,4188038,0,0,0,0,0,2792620,2792620,0,0,0,0,243500,644918,507000,0,2124290,0,0,0,307838117288,705000,307837412288,0
57,3908,  ГАЛАКТИКА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,397,  ГЕЛИОС,Москва,310906478,0,0,0,0,0,303016478,103281500,83442840,0,0,19838660,199734978,159511851,7231315,74955,187803,1105473,2229376,0,0,96721258,51961671,28940581,319065,0,0,86549,232516,5610916,5604116,0,1800,5000,14000,71980,22706492,218128,0,11282546,0,0,0,7890000,7890000,0,0
60,448,  ГЕОПОЛИС,Москва,537071,0,367470,0,0,367470,169601,169601,126699,0,0,42902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2397,  ГЕОПОЛИС,Москва,21789044,0,0,0,0,0,21789044,79064,79064,0,0,0,21709980,20787971,5018077,0,0,0,0,0,0,12267275,3502619,922009,0,0,0,0,0,844269,844269,0,0,0,0,0,77740,0,0,0,0,0,0,0,0,0,0
62,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,6354860,29450,0,0,0,0,6354860,6354860,0,0,0,6354860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,6854162,0,0,0,0,0,6854162,38150,38150,0,0,0,6816012,6627504,163007,0,0,600,160603,0,0,6243832,59462,188508,33637,0,0,0,33637,66000,66000,0,0,0,0,0,88871,0,0,0,0,0,0,0,0,0,0
64,2042,  ГРАНТА,Казань,10749017,0,0,0,0,0,10749017,952290,835273,0,0,117017,9796727,5541702,2541987,0,0,1550,29100,0,0,2169352,799713,4050626,0,0,0,0,0,2500,1000,0,0,1500,5000,3799210,243916,0,0,204399,0,0,0,0,0,0,0
65,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,57260943015,3595320,0,0,0,0,3681606215,1498495306,272486644,0,0,1226008662,2183110909,1875678478,168067742,965111,0,19125386,896776071,0,0,654093838,136650330,158461965,1571262,1571262,0,0,0,76798038,76058637,0,0,739401,822589,17880767,61359309,30000,0,148970466,0,0,0,53579336800,31100000,53548236800,0
66,1820,  ГУТА-СТРАХОВАНИЕ,Москва,74054860,0,0,0,0,0,74054860,9068456,8780256,0,0,288200,64986404,58728235,468765,0,0,102853,125778,1723703,1723703,53011854,3295282,4144657,0,0,0,0,0,76544,500,0,0,76044,2500,0,3733883,331730,0,2113512,0,0,0,0,0,0,0
67,2214,  ДАЛЬАКФЕС,Владивосток,11474366,0,0,0,0,0,11474366,646345,642247,0,0,4098,10828021,10548188,1082574,0,0,786464,366471,0,0,7190011,1122668,209803,50948,0,0,0,50948,0,0,0,0,0,0,4000,154855,0,70030,0,0,0,0,0,0,0,0
68,55,  ДАЛЬЖАСО,Хабаровск,16639799,0,0,0,0,0,16639799,9383452,8237993,0,0,1145459,7256347,4155065,309385,0,0,52935,905979,0,0,2302985,583781,3101282,9100,9100,0,0,0,10644,0,0,0,10644,0,0,674038,2407500,0,0,0,0,0,0,0,0,0
69,525,  ДАЛЬ-РОСМЕД,Хабаровск,12336,0,0,0,0,0,12336,12336,0,0,0,12336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,376550928,2396730,0,0,0,0,376550928,68831206,68817406,0,0,13800,307719722,296947570,505145,0,0,1700,276178012,0,0,18419268,1843445,10314264,0,0,0,0,0,444100,444100,0,0,0,4006,4241482,5624676,0,0,457888,0,0,0,0,0,0,0
71,1363,  ДИАМАНТ,Москва,3432737,0,0,0,0,0,3432737,52646,52646,0,0,0,3380091,607566,283305,0,0,0,0,0,0,194177,130084,2772525,0,0,0,0,0,54500,54500,0,0,0,0,15150,46280,2656595,0,0,0,0,0,0,0,0,0
72,206,  ДИАНА,Ангарск,10783516,0,0,0,0,0,10783516,6232694,608920,0,0,5623774,4550822,3669487,57911,0,0,0,4665,0,0,1248497,2358414,881335,0,0,0,0,0,0,0,0,0,0,4400,7579,869356,0,0,0,0,0,0,0,0,0,0
73,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,110900499,0,0,0,0,0,110900499,47789131,35695696,0,0,12093435,63111368,43341571,0,0,0,0,375528,0,0,15301584,27664459,11465850,0,0,0,0,0,0,0,0,0,0,0,0,11465850,0,0,8303947,0,0,0,0,0,0,0
74,3954,  ЕВРОИНС,Смоленск,207377529,162918,0,0,0,0,207377529,4523762,2539836,0,0,1983926,202853767,16126642,1205232,0,0,0,70306,83203,0,11751745,3016156,115043841,0,0,0,0,0,55250,55250,0,0,0,0,834098,107865026,6289467,8175,71675109,0,0,0,0,0,0,0
75,990,  ЕВРОПА,Лобня,24048219,0,0,0,0,0,24048219,690942,680207,0,0,10735,23357277,16878983,150265,0,0,0,381719,3955235,3741797,12087587,304177,4355353,0,0,0,0,0,31360,31360,0,0,0,16500,7670,4256621,43202,0,2122941,0,0,0,0,0,0,0
